,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
73,46,2,N,5,1,4,2,1,6,2,46,2,N,1,1,100.0
74,29,2,N,8,1,1,2,4,2,2,29,2,N,1,4,100.0
75,34,2,N,7,1,1,2,3,2,1,34,2,N,1,3,100.0
76,63,2,N,3,1,6,2,4,6,2,63,2,N,1,4,100.0
77,15,2,N,3,1,6,1,0,2,2,15,2,N,1,0,100.0
78,91,2,N,1,1,4,2,7,6,1,91,2,N,1,7,100.0
79,55,2,N,1,1,2,1,2,6,1,55,2,N,1,2,100.0
80,32,2,N,8,1,6,2,6,6,1,32,2,N,1,6,100.0
81,37,2,N,9,1,4,1,7,6,2,37,2,N,1,7,100.0
82,55,2,N,7,1,2,2,4,2,1,55,2,N,1,4,100.0
83,53,2,N,1,1,1,2,3,8,2,53,2,N,1,3,100.0
84,31,2,N,7,1,6,2,5,8,1,27,2,N,1,6,60.0
85,54,2,N,9,1,5,2,8,1,2,54,2,N,1,8,100.0
86,62,2,N,9,1,4,2,8,8,2,62,2,N,1,8,100.0
87,45,2,N,12,2,6,1,N,6,2,45,2,N,1,9,60.0
88,52,2,N,6,1,1,1,9,6,1,51,2,N,1,5,60.0
89,77,2,N,1,1,6,1,3,6,2,77,2,N,1,3,100.0
90,27,2,N,11,1,6,2,9,6,1,27,2,N,1,9,100.0
91,6,2,N,2,1,N,2,N,2,2,6,2,N,1,N,100.0
92,0,2,N,N,1,N,2,N,8,1,1,2,N,1,N,80.0
93,13,2,N,3,1,1,1,N,6,2,76,2,N,1,4,60.0
94,5,2,N,2,1,N,2,N,2,1,5,2,N,1,N,100.0
95,6,2,N,2,1,N,2,N,9,2,6,2,N,1,N,100.0
96,0,2,N,N,1,N,2,N,9,1,0,2,N,1,N,100.0
