,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
26,31,2,N,1,1,6,1,3,8,2,44,2,N,1,7,60.0
27,37,2,N,5,1,2,2,2,3,2,44,2,N,1,4,60.0
28,13,2,N,4,1,N,2,N,9,2,14,2,N,1,N,80.0
29,59,2,N,6,1,1,2,2,9,2,32,2,N,1,0,60.0
30,59,2,N,5,1,3,1,4,8,1,65,2,N,1,7,60.0
31,67,2,N,8,1,4,2,8,6,2,64,2,N,1,7,60.0
32,19,2,N,4,3,6,0,1,5,1,22,2,N,2,1,60.0
33,39,2,N,1,1,4,1,9,6,2,49,2,N,1,2,60.0
34,54,2,N,5,1,5,2,6,9,2,40,2,N,1,6,80.0
35,75,2,N,7,1,3,1,7,9,2,55,2,N,1,6,60.0
36,85,2,N,6,1,5,1,0,2,2,59,2,N,1,3,60.0
37,55,2,N,9,1,4,2,6,3,2,47,2,N,1,6,80.0
38,31,2,N,12,1,6,2,3,8,1,35,2,N,1,7,60.0
39,44,2,N,4,2,3,2,2,8,1,76,2,N,1,3,40.0
40,52,2,N,1,1,6,1,8,6,1,53,2,N,1,0,60.0
41,54,2,N,1,1,4,2,9,6,2,73,2,N,1,2,60.0
42,6,2,N,3,1,N,1,N,7,2,13,2,N,1,N,80.0
43,64,1,2,9,1,5,2,4,9,2,38,2,N,1,5,20.0
44,47,2,N,12,1,1,1,9,9,2,48,2,N,1,9,80.0
45,32,2,N,8,1,1,2,6,9,2,57,2,N,1,0,60.0
46,61,1,N,8,1,4,1,4,6,2,66,2,N,1,8,40.0
47,53,2,N,11,1,5,1,4,2,1,66,2,N,1,5,60.0
48,42,2,N,4,1,5,2,3,8,1,42,2,N,1,4,80.0
49,60,2,N,1,1,4,2,0,8,1,40,2,N,1,3,60.0
50,59,2,N,5,1,2,1,1,3,1,41,2,N,1,0,60.0
51,69,2,N,12,1,3,1,4,2,1,93,1,N,1,9,40.0
52,73,2,N,9,1,4,1,6,8,2,61,2,N,1,0,60.0
53,64,2,N,3,2,4,0,0,2,1,70,2,N,2,1,60.0
54,68,1,N,5,1,4,1,4,9,1,57,2,N,1,7,40.0
55,55,2,2,9,1,3,2,3,6,1,69,2,N,1,4,40.0
56,68,2,N,7,1,2,1,1,9,1,52,2,N,1,4,60.0
57,40,2,N,4,1,6,2,3,5,1,16,2,N,1,1,60.0
58,52,2,N,7,1,2,1,7,8,1,36,2,N,1,3,60.0
59,56,2,N,5,1,5,2,4,3,1,36,2,N,1,2,60.0
60,86,1,N,5,1,5,0,3,2,1,56,2,N,3,1,20.0
61,48,2,N,4,1,4,1,0,9,1,46,2,N,1,7,60.0
62,33,2,N,6,1,2,2,7,6,2,39,2,N,1,4,60.0
63,78,2,N,6,1,4,2,5,6,1,64,2,N,1,5,80.0
64,68,2,N,9,1,3,2,5,2,1,65,2,N,1,4,60.0
65,51,2,N,7,1,5,1,7,6,1,38,2,N,1,3,60.0
66,88,2,N,9,1,1,1,8,7,2,62,2,N,1,0,60.0
67,22,2,N,9,1,5,2,1,8,2,36,2,N,1,3,60.0
68,53,1,N,11,1,5,2,2,6,1,54,2,N,1,9,40.0
69,54,2,N,12,1,4,2,9,6,1,49,2,N,1,8,60.0
70,54,2,N,9,1,3,1,9,3,1,81,1,N,1,4,40.0
71,14,2,N,4,1,N,2,N,9,1,14,2,N,1,N,100.0
72,42,2,N,9,1,5,2,2,8,1,49,1,N,1,7,40.0
73,41,2,N,9,1,6,1,9,5,2,35,2,N,1,8,60.0
74,23,2,N,9,2,6,0,0,9,1,56,2,N,3,1,40.0
75,54,2,N,10,1,4,2,8,3,2,35,2,N,1,7,60.0
76,68,2,N,11,1,3,1,0,6,1,89,2,N,1,6,60.0
