,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
24,32-00405,1,2,1.0,0,6,0.0,3.0,1,0,3176.601401432707,7587.967384532911,9.966428216121981,3.0,20239.191344889914,0.0,58.45604596646877,4.0,2.0,2.0,2,2,145,199
25,06-07502,7,2,4.0,0,1,0.0,2.0,1,1,6301.680437742575,7585.384588282619,5.2119156829539,7.0,32105.773308092543,6.0,318.65787585611827,4.0,2.0,2.0,2,2,32,33
26,06-08507,51,2,1.0,0,2,0.0,3.0,1,2,52864.7,7625.724771810683,10.059954770517763,4.0,5851.771550003773,0.0,74.54883242846597,4.0,2.0,2.0,2,2,19,168
27,17-03531,62,2,1.0,0,1,3.0,2.0,1,1,8933.384508106832,7584.279673195926,10.02354551106804,10.0,27840.49875127969,5.0,497.97020134182566,4.0,2.0,2.0,2,2,22,34
28,36-03710,61,2,6.0,0,1,0.0,2.0,1,2,10935.805418628346,7979.472504387396,12.953373395617055,9.0,44585.21951468721,0.0,73.81659341948094,2.0,2.0,2.0,2,2,214,67
29,13-04600,9,1,6.0,0,2,3.0,2.0,1,1,16.3,7556.442734930117,9.907881857427942,5.0,9238.67553150691,3.0,500.80215584125716,4.0,2.0,2.0,2,1,77,26
30,40-00200,86,2,6.0,0,1,0.0,2.0,1,1,2786.18298495733,6284.913075107253,9.993349590178129,11.0,136506.97235262053,9.0,501.0,4.0,2.0,1.0,2,2,1,0
31,19-01700,53,1,4.0,3,1,7.0,4.0,1,1,16.3,3955.48798380445,7.8721549497917715,10.0,37800.77942083159,8.0,501.0,4.0,2.0,2.0,2,2,284,38
32,19-01700,60,1,6.0,0,1,1.0,2.0,1,1,3739.438070428697,8614.349933489704,10.040911908313184,6.0,48986.8399236086,4.0,111.0448386900248,4.0,2.0,2.0,2,2,251,115
33,51-01301,65,2,3.0,0,9,4.0,3.0,1,1,4493.466998640854,9035.12983439197,13.015155908542722,7.0,60925.54188999223,0.0,8.659280537513979,4.0,1.0,2.0,2,2,196,210
34,51-01301,20,2,6.0,0,4,9.0,3.0,3,2,3708.041162261095,7545.678099215822,2.499054134689957,8.0,-4668.788619230324,0.0,181.41845649413398,4.0,2.0,2.0,2,2,162,0
35,06-08507,13,2,4.0,0,1,0.0,5.0,1,1,5693.824586949281,7609.420973461875,10.021831730991764,4.0,26853.93092223065,5.0,70.28965668421618,4.0,1.0,2.0,2,2,47,52
36,13-04600,42,1,1.0,2,1,0.0,5.0,1,1,16.3,7249.4982149282305,7.328685422282424,9.0,27449.606038927526,4.0,501.0,4.0,2.0,2.0,2,2,141,152
37,08-00803,47,1,4.0,0,1,0.0,2.0,1,2,2186.0556797540385,7576.603215780272,10.002348109264462,4.0,19969.897654866978,4.0,74.82712631132372,4.0,2.0,2.0,2,2,49,59
38,19-01700,12,2,4.0,0,2,3.0,3.0,1,2,11665.102056062851,7592.211307550044,10.031843558595805,3.0,28504.152941505956,5.0,218.32500303060374,4.0,2.0,2.0,2,2,115,214
39,30-00600,40,2,1.0,1,1,0.0,2.0,3,2,15303.327929169232,8108.156098379091,10.006329877270462,7.0,182278.96565014118,8.0,499.1074284661706,4.0,2.0,2.0,2,2,35,62
40,06-07502,49,2,4.0,0,1,0.0,3.0,3,1,4142.3157318943195,7586.589353764498,10.028339328056518,4.0,29083.82594914341,5.0,329.9582045502292,4.0,2.0,1.0,2,2,76,57
41,06-08507,37,2,6.0,0,2,0.0,3.0,1,1,11393.717414604374,8504.076548980007,16.506750992888275,7.0,62139.12538826174,1.0,148.6116225232959,4.0,2.0,2.0,2,2,32,102
42,36-04010,74,2,4.0,0,1,0.0,5.0,1,1,8171.169106981315,7580.135545914909,9.996705570668508,5.0,15579.222769033688,0.0,497.6312315183689,4.0,2.0,2.0,2,2,1,1
43,26-02702,53,2,1.0,4,1,0.0,6.0,1,1,16.3,8096.124587694279,11.63433775843597,9.0,225832.39552686675,8.0,279.20447957212366,4.0,2.0,2.0,2,2,105,161
44,06-07502,71,2,4.0,0,1,2.0,3.0,1,2,10776.71066513275,7541.394571987474,9.94260943839816,4.0,71791.35275500297,4.0,501.0,4.0,1.0,2.0,2,2,104,0
45,40-00200,35,2,4.0,0,3,1.0,4.0,1,1,16.3,6147.594261321099,9.122224288268407,12.0,31597.9467967453,8.0,501.0,4.0,2.0,2.0,2,1,63,123
46,36-04010,16,1,4.0,0,2,0.0,2.0,1,2,6046.581471086634,7434.593444864795,10.026496120596821,1.0,34182.1058661335,5.0,3.469567813293045,4.0,2.0,2.0,2,2,163,196
47,08-00803,21,1,6.0,1,2,0.0,2.0,1,2,11317.319721471777,6949.349794268004,4.110631151822775,6.0,32637.14595569772,1.0,448.6740867154834,4.0,2.0,2.0,2,2,132,147
48,13-04600,76,2,3.0,0,4,0.0,3.0,1,1,11296.793304519579,7625.817758942308,10.078734598309204,4.0,31264.94292742094,6.0,129.95083494664487,4.0,2.0,2.0,2,2,197,105
49,06-08507,63,2,1.0,0,1,4.0,2.0,1,1,7036.443173539343,8529.799400762704,10.027626047133005,5.0,16368.197593891058,9.0,501.0,4.0,2.0,2.0,2,2,25,386
50,29-01901,33,1,1.0,0,1,1.0,2.0,1,1,1969.4499744346726,8445.789373489852,10.05841733398665,10.0,90341.9794137365,9.0,361.58322563823367,4.0,2.0,2.0,2,2,48,47
51,36-04010,0,1,4.0,4,1,1.0,5.0,1,1,2860.6712546096965,7601.51723637015,14.41891811220067,6.0,29157.897067520327,4.0,175.8451816726992,4.0,2.0,2.0,2,2,51,52
52,38-00100,22,2,1.0,0,1,0.0,5.0,1,1,5642.492130004306,7601.668109933176,10.01648808815577,4.0,25872.345857305645,5.0,167.3375955657682,4.0,2.0,2.0,2,2,16,27
53,32-00405,3,1,4.0,0,1,2.0,4.0,1,1,16.3,7608.802263181726,10.032347698996091,2.0,20777.217840278576,3.0,365.8675205609614,4.0,2.0,2.0,2,2,77,50
54,19-01700,7,2,1.0,0,1,2.0,5.0,1,1,5525.14678372949,7598.949865206459,10.06766289923526,9.0,136209.36665926824,7.0,327.15082516624557,4.0,2.0,2.0,2,2,45,65
55,17-03529,18,2,5.0,0,2,1.0,3.0,1,1,34606.340226256725,8150.577353601715,10.018069736588036,6.0,157065.0622052166,5.0,494.6868271953225,4.0,2.0,2.0,2,2,122,148
56,36-04010,66,1,1.0,0,1,3.0,2.0,1,1,16.3,8626.63780420629,10.909242709648067,7.0,3575.7438129429884,7.0,219.98341236803628,4.0,2.0,2.0,2,2,89,58
57,28-01100,36,1,4.0,1,1,0.0,3.0,1,1,8838.202114517768,7589.32847858596,15.347133570210048,7.0,914.8841557701367,1.0,382.9585532807565,4.0,2.0,2.0,2,2,1,0
58,36-03710,38,1,1.0,0,8,1.0,2.0,1,1,11049.182457440074,7388.857510669795,3.303834284205062,8.0,135194.03271361196,7.0,501.0,4.0,2.0,2.0,2,2,37,0
59,36-04010,36,1,6.0,0,1,0.0,3.0,1,1,6537.9233667496555,612.8928356828166,10.001743133057658,1.0,45499.51984864604,4.0,114.9709827832302,4.0,2.0,2.0,2,2,94,77
60,40-00200,76,2,1.0,0,1,0.0,2.0,1,1,2146.5777766945866,292.59077880391806,9.981996379416668,9.0,57765.589982805024,7.0,501.0,4.0,2.0,2.0,2,2,29,57
61,30-00600,68,2,4.0,2,1,0.0,3.0,1,2,11260.34224224535,7772.994644486238,13.902094419688016,7.0,33241.5423329437,0.0,182.75610889634012,4.0,2.0,2.0,2,2,98,208
62,08-00803,76,1,6.0,0,2,0.0,2.0,1,2,6566.794748631623,5883.728602649869,4.878340328270885,7.0,3628.554278724701,0.0,208.68998641114598,4.0,2.0,2.0,2,2,67,88
63,38-00100,63,2,6.0,0,1,0.0,2.0,1,1,414.81407781703547,7378.764942607345,10.035143676328998,10.0,73313.54768861046,8.0,338.40532835504945,4.0,2.0,2.0,2,2,24,53
64,30-00600,23,2,1.0,0,1,3.0,2.0,1,2,4621.267034501657,6263.1728815763545,10.70516204508461,7.0,15917.046499832783,4.0,396.31409787624233,4.0,2.0,2.0,2,2,32,0
65,26-02702,53,2,3.0,0,7,0.0,3.0,1,1,5781.988266220564,7504.138387568545,10.023403148283878,9.0,119384.64029377398,7.0,393.3105467536475,4.0,2.0,2.0,2,2,28,90
66,06-07502,11,2,4.0,0,1,2.0,4.0,1,1,7192.8549842618495,7568.220931435968,9.90410528945117,3.0,23265.607415521845,5.0,240.79471252048796,4.0,2.0,2.0,2,2,1,0
67,51-01301,78,2,1.0,0,6,0.0,2.0,1,2,3322.695150730334,7567.135589250084,10.007628000536833,12.0,46236.01953049368,2.0,345.38119737536925,4.0,2.0,2.0,2,2,82,57
68,19-01700,13,2,6.0,0,1,0.0,2.0,1,1,12060.563374651405,7677.604958982399,10.076619005581563,1.0,6905.96811249342,3.0,341.73897313323243,4.0,2.0,2.0,2,2,1,0
69,08-00803,89,1,6.0,0,1,0.0,4.0,3,2,2300.2578350445647,7577.442578283054,9.980723850045141,5.0,32012.3248553025,5.0,109.83853945976796,4.0,2.0,2.0,2,2,27,85
70,51-01301,65,1,1.0,0,1,0.0,3.0,1,2,3093.0636192481775,6468.793194958327,12.93738689617932,6.0,1998.9971672058305,4.0,468.1062810211556,4.0,2.0,2.0,2,2,12,79
71,13-04600,55,2,1.0,0,2,0.0,3.0,1,1,52607.63529070149,7586.9149051629365,12.259421853920442,4.0,32362.78997861147,6.0,123.45929597435268,4.0,2.0,2.0,2,2,523,379
72,24-01004,4,1,4.0,0,1,3.0,4.0,1,1,7331.602435994887,7600.53660708989,9.996767396596235,6.0,27773.471473669095,4.0,62.49527001277903,4.0,2.0,2.0,2,2,67,109
73,06-07502,60,2,1.0,0,1,2.0,2.0,1,1,8168.2970776243865,8137.226550456485,7.850892103807215,9.0,70386.65138263164,8.0,498.0321539600676,4.0,2.0,2.0,2,2,38,93
74,29-01901,28,2,6.0,0,2,0.0,4.0,1,2,10975.881267544055,8185.07961842485,9.99431895446129,7.0,25085.39805315484,1.0,141.48586366028607,4.0,2.0,2.0,2,2,120,294
75,30-00600,32,2,6.0,0,2,0.0,3.0,1,1,10565.197747341717,7617.909213173548,10.047588102228316,4.0,4077.551894433436,0.0,305.4729483149424,4.0,2.0,2.0,2,2,41,47
76,26-02702,6,1,4.0,0,9,1.0,2.0,1,1,1442.4756976097199,6649.281545501918,9.901288215206417,6.0,25567.945636253065,4.0,437.1832507320143,4.0,2.0,2.0,2,2,16,29
77,06-07502,62,1,1.0,0,1,0.0,3.0,1,2,32614.084719713177,8060.325885306878,10.455355696854348,9.0,77684.1884409248,7.0,501.0,4.0,2.0,2.0,2,2,458,196
78,38-00100,8,1,4.0,0,1,3.0,4.0,1,1,3951.0713080192127,8175.45723207148,11.622243642643717,6.0,30853.408594480064,6.0,495.3514537925831,4.0,2.0,2.0,2,2,110,120
79,36-04010,59,2,1.0,0,1,0.0,2.0,1,1,16.3,6418.478937150715,9.922728763150198,9.0,5087.576769345349,7.0,501.0,4.0,2.0,2.0,2,2,19,23
80,06-08507,53,1,1.0,0,6,0.0,2.0,1,2,15282.846383179245,6341.140844696568,11.578823564070557,9.0,73862.71301426622,9.0,499.4591534868735,4.0,2.0,2.0,2,2,91,70
81,36-04010,77,1,6.0,0,1,7.0,3.0,1,1,15438.357344178377,4780.210167147076,14.493743594612148,7.0,9351.980774006255,3.0,181.38785491290903,4.0,2.0,2.0,2,2,52,95
82,13-04600,33,1,6.0,0,2,0.0,3.0,3,0,15951.315304891663,9920.0,16.946873657917116,4.0,-3182.2918081436483,0.0,286.93276250875965,5.0,1.0,2.0,2,2,633,61
83,29-01901,34,1,6.0,0,2,0.0,3.0,1,2,4181.434631284155,9577.677951303727,7.8965129842142066,6.0,30801.97763855164,4.0,294.40800279810736,4.0,2.0,2.0,2,2,229,310
84,51-51255,5,1,6.0,0,1,0.0,3.0,1,1,10719.706815279636,9034.557280723891,14.673938338843705,8.0,6355.208129719955,0.0,345.1380934761664,4.0,2.0,2.0,2,2,233,104
85,30-00600,73,1,3.0,0,2,0.0,2.0,1,0,2366.4755990452654,4266.075185893034,2.8481123517744678,7.0,680.4068158972782,0.0,122.54019034834832,4.0,2.0,2.0,1,1,1,8
86,51-01301,64,2,1.0,0,9,0.0,2.0,1,1,10757.210176049812,7275.674928996969,7.38079054142908,10.0,448752.4371555664,8.0,499.33637266902826,4.0,2.0,2.0,2,2,123,167
87,30-00600,63,1,2.0,0,9,0.0,3.0,1,1,2503.3351225778374,8608.917966666011,10.024877813796714,7.0,75745.79833977262,8.0,500.2382425500828,4.0,2.0,2.0,2,2,50,85
88,19-01700,77,1,4.0,1,1,0.0,6.0,1,2,7005.448717066873,9160.760373773075,12.399289279184536,9.0,86768.99033172979,9.0,499.4065876695951,4.0,2.0,2.0,2,2,42,65
89,13-04600,11,2,4.0,0,3,2.0,3.0,1,2,1649.0526121064327,7572.011435840691,12.899701787872326,3.0,7928.902489922894,2.0,192.68047093309846,4.0,2.0,2.0,2,2,151,283
90,06-07502,81,1,1.0,0,1,2.0,2.0,1,1,51462.47910023354,7997.5988252436055,9.971922951699858,5.0,26801.243255926285,2.0,497.7801152708417,4.0,2.0,2.0,2,2,38,1
91,06-07502,48,2,6.0,0,1,0.0,5.0,1,1,11392.66519347256,7875.677430070583,13.622986418945493,10.0,33890.3804629371,2.0,331.6895085465706,4.0,2.0,2.0,2,2,20,104
92,28-01100,34,2,6.0,0,2,0.0,2.0,1,1,15690.031743369029,8159.034461247103,11.719851766931056,6.0,437305.28103607753,8.0,388.7800515139256,4.0,1.0,2.0,2,2,74,0
93,08-00803,31,2,1.0,0,8,0.0,2.0,1,2,4964.002763316953,7542.997924943716,9.914876664749999,7.0,6723.230350511233,0.0,51.79702933698299,4.0,1.0,2.0,2,2,30,41
94,36-04010,58,2,6.0,0,1,0.0,2.0,1,1,7683.8382141092625,7879.952489754996,9.994800655017603,9.0,214829.46933253214,9.0,248.1037055763175,4.0,2.0,2.0,2,2,4,2
95,06-07502,25,1,3.0,0,3,6.0,3.0,3,2,36014.14630955004,7609.180071953092,10.027117116328247,4.0,208470.82388605134,1.0,73.57472733722092,4.0,2.0,2.0,2,1,78,359
96,06-07502,53,2,6.0,3,2,0.0,2.0,1,2,3033.96247965697,7587.20946833687,10.013739108848275,7.0,4227.553050163073,2.0,62.21002091036365,4.0,2.0,2.0,2,2,132,121
97,17-03529,32,1,4.0,0,2,3.0,2.0,1,1,35081.20861797942,7580.187385666127,10.037130987764609,7.0,22097.504694138275,0.0,53.5523206039945,4.0,2.0,2.0,2,2,87,719
98,36-04010,7,2,3.0,0,1,0.0,2.0,1,0,1262.0754414217977,7601.73912907293,10.024481711366343,4.0,4535.249611605531,0.0,80.53029055424255,4.0,2.0,2.0,2,2,58,45
99,32-00405,15,1,6.0,0,1,0.0,5.0,1,1,2047.9146759665693,8662.343520549912,8.99390304240966,10.0,119687.23843017338,7.0,500.3038305930874,4.0,2.0,2.0,2,2,295,122
100,29-01901,29,2,6.0,0,6,0.0,2.0,1,1,9960.142300855514,8007.75100863349,16.054251057596684,5.0,9077.736256842461,6.0,208.22157072729308,4.0,1.0,2.0,2,2,1,89
101,01-01301,63,2,6.0,0,1,2.0,2.0,1,2,11722.262758372684,7530.6152222498795,9.94767112619507,3.0,9981.434813928452,3.0,499.2096830301449,4.0,2.0,2.0,2,1,1,0
102,06-07502,84,2,4.0,0,1,2.0,2.0,1,1,34920.41330438612,7587.367116321828,9.998914497638985,4.0,29883.72607498702,3.0,393.73869487096226,4.0,2.0,2.0,2,2,4,0
103,08-00803,17,2,6.0,2,7,0.0,2.0,1,1,3357.4797886137035,7923.558026632964,3.1932515044553025,6.0,3867.0265195169577,0.0,18.97858660340063,4.0,2.0,2.0,2,2,49,51
104,30-00600,53,1,6.0,0,1,0.0,2.0,1,2,3535.7169682964964,8102.571273387601,11.804600724868918,6.0,1774.0852056121885,7.0,501.0,4.0,2.0,2.0,2,2,50,89
105,32-00405,18,2,6.0,0,1,0.0,3.0,1,1,979.3431251132708,7940.06975179472,12.565986294354808,4.0,4088.721316647795,0.0,313.98071461235253,4.0,2.0,2.0,2,2,54,49
106,01-01301,5,1,4.0,0,1,0.0,4.0,1,1,6092.753140478325,7591.710247366233,10.0626275292288,9.0,24918.145701102563,4.0,499.4743118566529,4.0,2.0,2.0,2,2,60,85
107,36-03710,74,1,4.0,0,1,0.0,4.0,1,2,10839.821807292348,6675.05847864562,12.690616679662892,7.0,4888.44990683791,4.0,501.0,4.0,2.0,2.0,2,2,52,111
108,08-00803,10,2,6.0,0,1,0.0,3.0,1,0,49590.95476287262,8093.304884141359,12.972153562733462,2.0,2925.289688482197,0.0,452.816960699865,4.0,2.0,2.0,2,2,61,270
109,01-01301,79,1,3.0,0,1,2.0,2.0,1,1,16.3,7428.764573237828,12.847453081416825,9.0,67267.71452805647,6.0,501.0,4.0,2.0,2.0,2,2,42,71
110,40-00200,37,1,1.0,0,1,0.0,2.0,1,1,16.3,6756.4879570260655,15.004641571630945,9.0,138884.02009366816,7.0,501.0,4.0,2.0,2.0,1,2,8,26
111,13-04600,40,2,4.0,0,6,0.0,2.0,1,2,200.43651968486938,6245.04963222286,7.619537982526633,9.0,82844.34162949587,8.0,501.0,4.0,2.0,2.0,2,2,139,198
112,29-01901,8,1,4.0,0,6,1.0,5.0,1,2,1364.207627110871,7576.831392129292,9.99055116153418,2.0,-5880.201965956973,0.0,501.0,4.0,2.0,2.0,2,2,54,19
113,51-01301,0,2,1.0,0,7,5.0,5.0,2,1,3756.6383531518513,7583.428179682419,13.772884110592196,6.0,24759.69358157143,4.0,208.108186464693,4.0,2.0,2.0,2,1,63,7
114,08-00803,38,2,1.0,0,1,2.0,2.0,1,1,32966.31473449961,7599.4457375675465,10.02332961357261,9.0,82760.82910560208,5.0,498.9998829343723,4.0,2.0,2.0,2,2,173,53
115,06-08507,82,2,1.0,0,6,0.0,2.0,3,2,11442.342492806501,6359.758802616616,9.942734632785927,4.0,3783.995051354229,8.0,43.204046772696714,4.0,2.0,2.0,2,2,1,0
116,36-04010,64,2,3.0,0,3,0.0,2.0,1,1,8497.02524409849,7607.884025164924,10.069860259972826,9.0,9230.62988256612,3.0,142.7897095106323,2.0,2.0,1.0,2,2,22,22
117,24-01004,51,1,4.0,4,6,1.0,3.0,1,2,6155.242888205723,7603.126003051251,10.013119295081086,10.0,31059.134989374244,3.0,187.31946503980745,4.0,2.0,2.0,2,2,244,85
118,36-04010,5,2,4.0,0,1,0.0,3.0,1,1,704.2446877015163,7593.5184248639125,6.760934878604082,9.0,38723.945595036406,5.0,498.2752710325536,4.0,2.0,2.0,2,2,162,115
119,51-51255,35,2,4.0,4,6,7.0,2.0,1,2,51543.935233098586,7616.797710195833,5.371727971859318,1.0,1772.635201203822,2.0,14.64335539485322,4.0,2.0,2.0,2,2,133,55
120,26-02702,10,2,1.0,0,1,0.0,3.0,1,1,1336.3362930945757,7554.750183657013,10.002044553254073,2.0,100971.76566824947,0.0,404.61547203932446,4.0,2.0,2.0,2,2,36,48
121,24-01004,90,2,4.0,0,2,1.0,2.0,1,2,12147.957182698878,8293.518345405748,10.060816193411743,9.0,26283.864395852113,6.0,41.074256149873,4.0,2.0,2.0,2,2,51,79
122,36-04010,75,2,4.0,0,2,0.0,2.0,1,1,16.3,7586.8040057093585,11.36137947554625,4.0,6117.847133899531,8.0,501.0,4.0,1.0,2.0,1,2,45,21
123,01-01301,61,2,1.0,0,1,2.0,3.0,1,1,10052.161840356981,7618.17943175946,8.013338445813785,5.0,34487.481299212865,6.0,496.46647188929114,4.0,2.0,2.0,2,2,37,86
124,24-01004,10,1,1.0,0,2,0.0,3.0,1,1,3735.074145340269,8331.444787265515,16.56947897314823,9.0,67389.75416248984,8.0,476.769052958594,4.0,2.0,2.0,2,2,80,436
125,19-01700,8,2,6.0,2,1,9.0,6.0,1,1,2752.1948716848087,7602.492288113476,10.027097721076974,5.0,21757.228791779562,4.0,346.9202832930477,4.0,1.0,1.0,2,2,222,77
126,01-01301,40,2,6.0,0,2,0.0,2.0,1,2,16.3,7412.926746516801,7.964592547972041,9.0,4991.226789402949,2.0,223.26138433356357,4.0,2.0,2.0,2,2,106,78
127,24-01004,28,2,1.0,0,2,1.0,2.0,1,2,3708.1660331027006,7590.864901524448,8.058436432111629,7.0,55287.12251446705,1.0,501.0,4.0,2.0,2.0,2,2,30,0
128,26-02702,53,2,1.0,0,6,0.0,4.0,1,1,10753.885088862186,7670.1045983773565,15.178629640148428,9.0,159508.80841498973,7.0,313.41446921755465,4.0,2.0,2.0,2,2,129,93
129,29-01901,14,2,6.0,0,2,0.0,3.0,1,2,11407.87109926947,7574.374102679871,9.998094121557493,5.0,-689.2137888484785,4.0,44.46489013617016,4.0,2.0,2.0,2,2,21,79
130,17-03531,66,2,4.0,0,1,0.0,2.0,1,1,2098.7744075826085,7330.160693265702,9.949608164138619,8.0,433364.0243089808,6.0,501.0,4.0,2.0,2.0,2,2,36,56
131,06-07502,5,2,6.0,0,6,0.0,7.0,1,2,2859.7623175238127,7259.240461088102,12.109046137508457,8.0,10061.929937080542,5.0,500.8751247458342,4.0,2.0,2.0,2,2,113,125
132,51-01301,35,2,1.0,0,3,0.0,4.0,1,1,2627.26862202178,7624.402670976231,10.07442644996553,7.0,1948.88477481057,5.0,5.077665837226927,4.0,2.0,1.0,2,2,61,59
133,40-00200,63,1,1.0,0,1,1.0,3.0,1,1,7038.26650405335,7713.825192965668,14.832315779887672,9.0,264967.958523183,9.0,299.4891874434848,4.0,2.0,2.0,2,2,1,43
134,28-01100,22,2,6.0,0,1,0.0,2.0,1,2,5677.421639686595,7497.99087241574,4.761438420982326,4.0,55170.21327143319,1.0,278.768942456794,4.0,2.0,2.0,2,2,44,56
135,01-01301,62,2,4.0,0,8,0.0,2.0,1,2,16.3,5433.738603686759,1.1839829967878943,9.0,63056.04767600898,7.0,501.0,4.0,2.0,2.0,2,2,77,99
136,24-01004,71,1,6.0,0,2,0.0,3.0,1,1,4430.074910427093,7578.830869433982,11.71381721270005,4.0,7089.299678660638,0.0,44.968871656748085,4.0,2.0,1.0,2,2,5,19
137,01-01301,74,2,1.0,0,2,0.0,2.0,1,2,3005.5375380620626,8244.069543452168,9.953006871486371,7.0,79041.70602487112,5.0,474.20677832134777,4.0,2.0,2.0,2,2,32,275
138,19-01700,48,2,4.0,0,1,2.0,3.0,1,1,52864.7,7604.032256365289,9.994336053390608,7.0,26074.37016552697,5.0,126.31274779758434,4.0,2.0,2.0,2,2,111,92
139,08-00803,27,1,6.0,0,2,0.0,3.0,1,2,15358.001087218854,8980.92274577833,16.39232998790954,6.0,63591.15046831321,4.0,197.27548316810197,4.0,2.0,2.0,2,2,141,195
