,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
40,75,0,4,0.0,5.0,1,4,154.0,26-02702,2,2,72,0,N,5,279,20.0
41,60,0,6,0.0,2.0,1,1,501.0,13-04600,8,2,57,0,N,2,45,20.0
42,72,4,1,0.0,2.0,1,N,158.0,13-04600,9,1,72,0,2,2,158,80.0
43,25,0,6,1.0,4.0,2,4,278.0,13-04600,8,1,24,0,N,0,0,0.0
44,52,0,1,2.0,9.0,1,5,199.0,13-04600,6,1,52,2,9,5,199,100.0
45,48,0,2,2.0,9.0,1,4,199.0,13-04600,6,2,48,2,9,4,199,100.0
46,58,4,1,0.0,2.0,1,4,392.0,13-04600,9,2,58,0,2,4,392,100.0
47,49,0,1,0.0,2.0,1,6,501.0,13-04600,9,1,49,0,2,8,501,80.0
48,60,0,1,4.0,6.0,2,2,91.0,13-04600,6,1,60,4,6,2,91,100.0
49,35,4,N,0.0,2.0,2,1,451.0,17-03529,8,2,9,4,5,N,191,0.0
50,56,4,6,0.0,2.0,2,3,140.0,17-03529,2,2,31,0,N,1,7,20.0
51,60,4,3,0.0,2.0,1,2,118.0,17-03529,2,2,60,0,2,2,118,100.0
52,71,1,3,0.0,2.0,1,6,501.0,17-03529,1,2,71,0,2,6,501,100.0
53,58,0,4,0.0,2.0,2,N,206.0,17-03531,1,1,58,0,2,5,206,80.0
54,54,0,5,0.0,2.0,2,4,204.0,17-03531,1,2,54,0,2,4,204,100.0
55,36,0,2,0.0,2.0,2,9,501.0,30-00600,1,1,43,0,N,9,501,60.0
56,70,0,3,0.0,4.0,1,5,437.0,06-07502,2,2,75,0,N,7,482,20.0
57,52,2,1,0.0,2.0,1,7,501.0,17-03529,1,2,52,0,2,7,501,100.0
58,19,2,6,0.0,2.0,2,2,84.0,17-03529,2,2,19,0,2,2,84,100.0
59,32,2,1,2.0,4.0,1,8,501.0,17-03529,8,2,32,2,4,8,501,100.0
60,94,0,3,0.0,2.0,1,4,156.0,17-03531,1,2,60,0,N,3,108,20.0
61,27,1,4,3.0,4.0,2,3,63.0,17-03529,1,2,27,3,4,3,63,100.0
62,55,4,1,1.0,4.0,2,5,298.0,17-03531,1,1,55,1,4,5,298,100.0
63,22,4,6,1.0,4.0,2,1,298.0,17-03531,1,2,22,1,4,1,298,100.0
64,45,1,1,1.0,3.0,1,8,501.0,17-03529,8,2,45,1,3,8,501,100.0
65,50,0,5,2.0,3.0,2,7,266.0,17-03529,1,1,50,2,3,7,266,100.0
66,74,1,1,0.0,2.0,2,2,204.0,17-03529,1,2,74,0,2,2,204,100.0
67,31,0,5,1.0,2.0,2,4,138.0,17-03529,6,2,31,1,2,4,138,100.0
68,56,0,4,0.0,3.0,1,8,460.0,17-03531,1,2,56,0,3,8,460,100.0
69,40,1,1,1.0,5.0,1,6,281.0,17-03531,8,1,40,1,5,6,281,100.0
70,33,0,1,0.0,2.0,2,0,188.0,17-03529,8,1,33,0,2,0,188,100.0
71,67,0,1,0.0,2.0,2,2,217.0,19-01700,8,1,67,0,2,2,217,100.0
72,69,0,1,0.0,2.0,2,1,217.0,19-01700,8,2,69,0,2,3,217,80.0
73,48,1,1,1.0,5.0,1,3,211.0,19-01700,8,2,48,1,5,3,211,100.0
74,77,0,2,0.0,2.0,1,3,216.0,19-01700,2,2,77,0,2,3,216,100.0
75,25,1,1,1.0,3.0,1,6,288.0,19-01700,9,2,25,1,3,6,288,100.0
76,33,0,6,3.0,6.0,2,6,181.0,19-01700,3,1,38,0,N,5,227,0.0
77,63,2,1,0.0,2.0,1,1,351.0,19-01700,1,2,76,0,2,3,501,40.0
78,56,0,1,1.0,6.0,2,5,390.0,19-01700,6,1,25,1,3,4,122,20.0
79,40,1,4,1.0,3.0,2,3,105.0,19-01700,8,1,40,1,3,3,105,100.0
80,34,1,6,2.0,3.0,2,1,20.0,19-01700,9,2,17,1,2,0,0,0.0
81,52,1,4,0.0,2.0,1,4,243.0,19-01700,8,2,52,0,2,4,243,100.0
82,15,4,6,2.0,4.0,1,1,300.0,19-01700,8,2,15,2,4,1,300,100.0
83,23,0,2,2.0,8.0,1,3,501.0,19-01700,6,2,23,2,8,3,501,100.0
84,30,0,6,0.0,3.0,1,1,501.0,24-01004,3,1,30,0,3,1,501,100.0
85,33,2,1,0.0,2.0,2,N,501.0,24-01004,8,2,33,0,2,8,501,80.0
86,60,4,1,0.0,2.0,2,2,52.0,17-03531,1,2,47,1,4,6,298,0.0
87,28,0,6,0.0,4.0,1,5,501.0,24-01004,8,2,65,0,N,7,501,40.0
88,42,1,1,0.0,2.0,1,6,501.0,24-01004,8,2,42,0,2,6,501,100.0
89,16,3,6,1.0,3.0,1,1,501.0,24-01004,8,1,16,1,3,1,501,100.0
90,47,0,1,0.0,2.0,1,8,501.0,24-01004,7,2,62,0,3,0,501,40.0
91,72,4,6,0.0,2.0,1,2,64.0,24-01004,2,2,72,0,2,2,64,100.0
92,42,0,5,3.0,4.0,2,1,15.0,24-01004,2,2,42,3,4,1,15,100.0
93,64,4,4,0.0,2.0,2,3,136.0,24-01004,2,2,64,0,2,3,136,100.0
94,87,4,1,0.0,2.0,1,3,501.0,24-01004,6,1,87,0,2,7,501,80.0
95,20,0,6,0.0,4.0,0,1,501.0,24-01004,1,2,74,N,N,3,164,0.0
96,33,4,6,1.0,2.0,2,2,48.0,24-01004,8,1,33,1,2,2,48,100.0
97,41,4,1,1.0,3.0,1,7,501.0,24-01004,2,2,37,1,3,7,344,60.0
98,57,0,4,0.0,3.0,2,0,253.0,26-02702,9,2,45,0,6,2,48,20.0
99,46,0,4,0.0,2.0,1,5,200.0,26-02702,6,2,46,0,2,5,200,100.0
100,52,1,1,0.0,2.0,2,7,384.0,26-02702,8,1,52,0,2,7,384,100.0
101,31,0,2,0.0,2.0,2,0,98.0,26-02702,6,2,29,0,N,0,0,40.0
102,15,0,4,3.0,5.0,1,0,501.0,26-02702,9,2,59,0,N,1,27,0.0
103,48,0,1,1.0,3.0,1,9,501.0,26-02702,9,2,48,1,3,9,501,100.0
104,68,0,5,0.0,2.0,2,2,51.0,26-02702,1,2,68,0,2,2,51,100.0
105,47,4,4,0.0,2.0,2,4,152.0,26-02702,1,1,47,0,2,4,152,100.0
106,61,0,2,0.0,2.0,1,0,501.0,26-02702,1,2,58,0,N,7,452,20.0
107,47,1,1,1.0,3.0,2,8,345.0,26-02702,1,1,47,1,3,8,345,100.0
108,24,4,1,0.0,2.0,2,7,274.0,26-02702,1,1,24,0,2,5,274,80.0
109,68,0,4,0.0,3.0,1,4,116.0,28-01100,9,2,68,0,3,4,116,100.0
110,27,0,6,0.0,9.0,1,2,180.0,28-01100,6,2,18,3,7,0,105,0.0
111,23,4,1,1.0,3.0,2,5,220.0,28-01100,1,2,23,1,3,5,220,100.0
112,43,0,6,0.0,3.0,2,5,131.0,38-00100,2,2,31,0,N,6,354,20.0
113,94,0,3,0.0,2.0,0,4,112.0,29-01901,2,2,78,N,N,0,N,0.0
114,28,0,1,0.0,2.0,2,0,501.0,29-01901,9,1,28,0,2,0,501,100.0
115,34,2,1,0.0,2.0,2,9,501.0,29-01901,1,2,34,0,2,9,501,100.0
116,63,0,3,0.0,3.0,2,3,272.0,29-01901,9,1,80,0,N,3,111,40.0
117,47,1,4,0.0,2.0,2,7,309.0,30-00600,1,2,40,2,3,5,136,0.0
118,52,0,5,0.0,7.0,1,4,123.0,30-00600,3,2,52,0,7,4,123,100.0
119,53,4,1,4.0,12.0,2,8,362.0,30-00600,1,1,53,4,12,8,362,100.0
120,77,4,2,4.0,12.0,2,3,362.0,30-00600,1,1,77,4,12,3,362,100.0
121,50,0,4,2.0,3.0,2,5,124.0,30-00600,3,2,50,2,3,5,124,100.0
122,85,1,1,0.0,2.0,2,4,282.0,30-00600,1,1,85,0,2,4,282,100.0
123,46,4,4,0.0,2.0,1,7,366.0,30-00600,9,1,46,0,2,7,366,100.0
124,16,1,6,1.0,3.0,1,0,501.0,30-00600,1,1,16,1,3,0,501,100.0
125,16,1,6,3.0,6.0,1,0,63.0,30-00600,9,2,16,3,6,0,63,100.0
126,58,0,2,0.0,2.0,1,8,501.0,01-01301,1,1,81,0,3,4,139,20.0
127,21,4,6,2.0,3.0,2,4,166.0,32-00405,8,2,21,2,3,4,166,100.0
128,42,1,4,2.0,3.0,0,9,490.0,32-00405,1,2,36,N,N,0,N,0.0
129,48,0,2,0.0,4.0,2,3,148.0,32-00405,6,2,48,0,4,3,148,100.0
130,17,1,6,1.0,3.0,1,0,37.0,17-03529,1,2,22,3,5,2,76,0.0
131,77,0,3,0.0,6.0,1,3,319.0,51-01301,2,2,84,0,N,7,501,20.0
132,64,1,5,0.0,2.0,1,0,28.0,32-00405,8,2,64,0,2,0,28,100.0
133,70,4,3,0.0,2.0,1,4,195.0,32-00405,2,2,70,0,2,1,195,80.0
134,26,4,6,0.0,2.0,1,4,195.0,32-00405,2,1,26,0,2,4,195,100.0
135,84,4,1,0.0,2.0,2,1,64.0,32-00405,8,1,84,0,2,1,64,100.0
136,81,4,1,0.0,2.0,2,2,64.0,32-00405,8,2,81,0,2,2,64,100.0
137,38,0,5,3.0,4.0,2,5,124.0,32-00405,9,2,38,3,4,5,124,100.0
138,59,4,1,0.0,7.0,1,5,274.0,32-00405,5,1,59,0,7,5,274,100.0
139,58,4,1,0.0,7.0,1,4,274.0,32-00405,5,2,58,0,7,4,274,100.0
140,24,1,6,0.0,4.0,2,6,300.0,51-51255,1,1,53,0,N,7,456,20.0
141,66,0,4,0.0,3.0,2,0,159.0,32-00405,9,2,66,0,3,0,159,100.0
142,43,0,2,5.0,6.0,2,4,71.0,32-00405,7,1,43,5,6,4,71,100.0
143,28,1,1,3.0,5.0,2,2,99.0,32-00405,9,2,28,3,5,5,99,80.0
144,27,1,4,0.0,7.0,1,2,197.0,32-00405,9,2,27,0,7,2,197,100.0
145,48,1,4,0.0,2.0,2,7,423.0,32-00405,3,1,48,0,2,7,423,100.0
146,54,3,1,0.0,2.0,1,7,501.0,32-00405,1,1,68,0,2,1,262,40.0
147,53,4,4,0.0,2.0,2,5,211.0,32-00405,1,1,53,0,2,5,211,100.0
148,32,4,2,3.0,5.0,1,2,196.0,32-00405,8,1,54,2,5,3,230,20.0
149,15,3,6,0.0,2.0,2,0,2.0,32-00405,2,1,15,0,2,0,2,100.0
150,62,3,6,0.0,2.0,1,0,501.0,32-00405,1,2,46,0,N,5,219,20.0
151,62,0,2,0.0,3.0,2,1,30.0,24-01004,2,2,59,1,4,0,0,0.0
152,15,0,6,1.0,2.0,2,0,171.0,36-04010,9,1,15,1,2,0,171,100.0
153,56,0,4,0.0,2.0,2,4,126.0,30-00600,9,2,52,0,N,1,6,20.0
154,37,0,1,1.0,3.0,1,4,501.0,36-04010,8,1,37,1,3,4,501,100.0
155,56,2,6,0.0,5.0,2,9,501.0,08-00803,1,2,22,0,N,1,18,20.0
156,83,2,1,0.0,5.0,2,3,501.0,36-03710,9,1,83,0,5,3,501,100.0
157,18,4,1,0.0,5.0,2,1,501.0,36-03710,9,1,83,0,2,1,82,40.0
158,39,0,2,1.0,2.0,2,4,130.0,36-04010,6,2,39,1,2,4,130,100.0
159,74,2,1,0.0,4.0,1,8,316.0,36-03710,2,1,74,0,4,8,316,100.0
160,62,2,6,0.0,2.0,1,6,501.0,36-03710,9,2,28,0,N,0,0,20.0
161,30,2,6,2.0,3.0,2,3,111.0,36-04010,2,1,30,2,3,3,111,100.0
162,29,4,6,2.0,3.0,0,2,45.0,36-03710,8,2,41,N,N,1,6,0.0
163,41,0,1,2.0,4.0,1,9,501.0,36-03710,6,2,41,2,4,5,501,80.0
164,65,0,4,0.0,3.0,1,6,501.0,36-03710,2,2,65,0,3,6,501,100.0
165,28,4,6,0.0,3.0,1,3,501.0,36-03710,1,1,28,0,3,3,501,100.0
166,37,1,1,2.0,6.0,2,6,187.0,51-51255,1,1,28,0,2,9,501,0.0
167,55,0,3,0.0,3.0,2,2,188.0,26-02702,2,2,81,0,N,2,87,40.0
168,45,4,1,1.0,3.0,2,0,0.0,28-01100,8,2,43,0,2,3,213,0.0
169,53,4,1,0.0,2.0,1,7,347.0,36-03710,9,2,53,0,2,7,347,100.0
170,59,2,1,0.0,2.0,1,0,347.0,36-03710,9,1,59,0,2,0,347,100.0
171,60,4,4,0.0,3.0,2,3,387.0,36-03710,9,2,56,0,2,4,126,20.0
172,26,4,1,0.0,2.0,2,5,265.0,36-04010,1,2,26,0,2,5,265,100.0
173,28,4,1,0.0,2.0,2,3,265.0,36-04010,1,1,28,0,2,3,265,100.0
174,71,0,1,0.0,2.0,2,6,455.0,36-04010,8,2,71,0,2,6,455,100.0
175,76,3,6,0.0,3.0,1,6,365.0,36-04010,2,2,76,0,3,6,365,100.0
176,35,0,6,0.0,5.0,1,1,227.0,36-04010,5,1,35,0,5,1,227,100.0
177,29,0,4,0.0,5.0,1,7,227.0,36-04010,5,2,29,0,5,4,227,80.0
178,54,0,4,0.0,2.0,1,1,374.0,19-01700,2,2,64,0,N,8,501,20.0
179,49,4,1,1.0,6.0,2,6,367.0,36-04010,8,1,49,1,6,6,367,100.0
180,66,2,2,0.0,3.0,2,2,93.0,36-03710,8,2,67,0,N,6,379,20.0
181,40,4,2,0.0,3.0,2,5,290.0,36-04010,2,1,40,0,3,5,290,100.0
182,43,0,2,0.0,7.0,1,0,501.0,36-04010,6,2,43,0,7,0,501,100.0
183,65,0,4,0.0,2.0,1,6,452.0,36-04010,9,2,65,0,2,6,452,100.0
184,52,0,2,0.0,2.0,1,4,452.0,36-04010,9,1,52,0,2,4,452,100.0
185,80,2,2,0.0,6.0,2,3,215.0,36-03710,8,1,59,0,N,2,63,20.0
186,34,4,6,1.0,2.0,1,7,456.0,36-03710,8,2,34,1,2,7,456,100.0
187,58,2,1,0.0,3.0,2,6,251.0,36-04010,8,1,58,0,3,6,251,100.0
188,44,0,2,1.0,3.0,2,N,489.0,36-04010,9,2,44,1,3,7,489,80.0
189,75,0,3,0.0,3.0,1,2,197.0,19-01700,2,2,61,0,N,5,228,20.0
190,51,2,1,0.0,2.0,2,3,128.0,36-03710,8,2,71,0,6,2,215,20.0
191,44,1,4,1.0,6.0,2,3,375.0,36-03710,8,1,44,1,6,3,375,100.0
192,37,2,6,1.0,2.0,0,5,227.0,36-03710,1,2,48,N,N,1,6,0.0
193,48,4,1,0.0,3.0,1,8,501.0,36-04010,9,2,48,0,3,8,501,100.0
194,24,4,6,0.0,3.0,1,5,501.0,36-04010,9,1,24,0,3,5,501,100.0
195,66,2,1,0.0,3.0,1,5,233.0,36-03710,8,1,66,0,3,5,233,100.0
196,61,2,1,0.0,4.0,1,3,256.0,36-03710,2,2,52,0,3,7,501,20.0
197,65,2,1,0.0,4.0,2,3,256.0,36-03710,2,1,65,0,4,3,256,100.0
198,57,0,2,0.0,3.0,2,1,501.0,36-04010,6,1,57,0,3,1,501,100.0
199,58,0,3,0.0,3.0,2,5,246.0,36-04010,6,2,58,0,3,5,246,100.0
200,55,0,2,0.0,4.0,1,5,501.0,38-00100,2,1,42,0,N,8,494,20.0
201,66,0,4,0.0,2.0,1,8,206.0,36-04010,9,1,66,0,2,4,206,80.0
202,33,1,1,2.0,4.0,1,7,232.0,36-03710,3,1,33,2,4,7,232,100.0
203,50,4,1,0.0,2.0,1,4,298.0,36-03710,2,2,50,0,2,4,298,100.0
204,26,0,6,1.0,2.0,2,1,6.0,28-01100,9,2,22,0,N,1,22,20.0
205,84,1,3,0.0,3.0,1,2,296.0,38-00100,1,1,84,0,3,2,296,100.0
206,50,0,3,2.0,8.0,2,0,202.0,38-00100,6,2,64,0,N,4,219,0.0
207,17,0,6,2.0,8.0,2,0,202.0,38-00100,6,1,27,0,N,5,274,0.0
208,39,2,1,0.0,7.0,1,0,308.0,38-00100,8,1,39,0,7,0,308,100.0
209,28,0,2,3.0,4.0,2,0,0.0,38-00100,5,2,28,3,4,0,0,100.0
210,35,1,1,3.0,5.0,2,1,150.0,38-00100,9,2,35,3,5,1,150,100.0
211,32,1,1,3.0,5.0,1,6,331.0,38-00100,9,1,32,3,5,6,331,100.0
212,54,1,4,1.0,2.0,1,0,501.0,38-00100,8,1,54,1,2,9,501,80.0
213,37,0,1,2.0,5.0,2,2,501.0,38-00100,9,2,45,1,3,2,236,20.0
214,38,0,4,0.0,10.0,2,1,44.0,38-00100,3,2,38,0,10,1,44,100.0
215,23,4,1,1.0,3.0,2,8,501.0,38-00100,9,1,23,1,3,9,501,80.0
216,38,4,6,1.0,2.0,1,4,166.0,38-00100,8,2,38,1,2,4,166,100.0
217,15,4,6,1.0,2.0,1,0,166.0,38-00100,9,1,15,1,2,0,166,100.0
218,42,0,2,0.0,2.0,1,2,501.0,38-00100,3,2,42,0,2,7,501,80.0
219,25,1,1,3.0,6.0,2,N,222.0,38-00100,8,1,25,3,6,6,222,80.0
220,26,1,2,0.0,4.0,2,6,501.0,38-00100,8,1,26,0,4,6,501,100.0
221,31,2,1,2.0,4.0,2,5,97.0,40-00200,1,1,31,2,4,5,97,100.0
222,33,0,6,0.0,2.0,2,1,48.0,40-00200,2,2,33,0,2,1,48,100.0
223,22,1,6,0.0,3.0,1,2,182.0,40-00200,3,1,22,0,3,2,182,100.0
224,33,2,1,5.0,7.0,1,1,22.0,40-00200,5,2,33,5,7,1,22,100.0
225,27,1,6,0.0,3.0,1,2,372.0,40-00200,9,2,30,0,2,6,256,20.0
226,23,1,2,0.0,3.0,1,4,377.0,40-00200,1,1,23,0,3,4,377,100.0
227,37,1,4,0.0,3.0,1,5,377.0,40-00200,1,1,37,0,3,5,377,100.0
228,55,1,3,0.0,2.0,1,2,256.0,40-00200,1,2,55,0,2,2,256,100.0
229,15,1,6,0.0,3.0,1,7,216.0,40-00200,9,1,15,0,3,0,216,80.0
230,31,0,4,0.0,4.0,0,3,310.0,38-00100,1,1,54,N,N,2,67,0.0
231,94,0,2,0.0,4.0,2,6,310.0,40-00200,1,1,94,0,4,6,310,100.0
232,23,0,6,0.0,3.0,1,6,501.0,40-00200,6,1,23,0,3,6,501,100.0
233,40,0,2,0.0,2.0,2,7,285.0,40-00200,9,2,40,0,2,7,285,100.0
234,31,0,5,0.0,2.0,2,2,285.0,40-00200,9,1,31,0,2,2,285,100.0
235,48,0,5,0.0,4.0,2,2,34.0,40-00200,1,2,48,0,4,2,34,100.0
236,31,1,1,4.0,6.0,2,5,76.0,40-00200,1,1,31,4,6,5,76,100.0
237,61,1,1,0.0,2.0,2,8,501.0,26-02702,1,2,47,1,3,0,345,0.0
238,55,4,3,0.0,2.0,1,6,474.0,51-51255,9,2,55,0,2,6,474,100.0
239,35,1,6,1.0,3.0,2,8,501.0,51-51255,1,2,38,0,N,9,501,20.0
240,31,4,1,0.0,2.0,2,8,501.0,51-01301,1,2,25,0,2,8,501,80.0
241,28,2,1,0.0,2.0,2,9,501.0,51-01301,1,2,31,0,2,9,501,80.0
242,21,0,6,6.0,10.0,2,3,43.0,51-51255,9,2,42,0,N,6,418,0.0
243,51,4,1,2.0,4.0,2,3,60.0,51-51255,8,1,51,2,4,3,60,100.0
244,30,4,1,2.0,4.0,2,0,60.0,51-51255,8,2,30,2,4,0,60,100.0
245,29,1,6,1.0,3.0,2,8,501.0,51-51255,8,2,26,1,3,6,341,40.0
246,49,4,4,2.0,3.0,2,6,234.0,51-51255,1,1,49,2,3,6,234,100.0
247,28,2,1,0.0,2.0,2,7,501.0,51-51255,1,2,28,0,2,7,501,100.0
248,63,0,5,0.0,2.0,2,1,35.0,51-51255,9,2,63,0,2,1,35,100.0
249,37,4,4,0.0,2.0,1,7,501.0,51-51255,1,2,57,0,3,4,316,20.0
250,64,4,4,2.0,4.0,2,4,174.0,51-51255,1,2,64,2,4,4,174,100.0
251,35,0,4,2.0,4.0,2,7,274.0,51-51255,9,1,62,0,N,2,99,0.0
252,15,0,4,1.0,3.0,1,1,487.0,17-03529,9,1,78,1,4,2,501,20.0
253,17,4,6,2.0,4.0,1,1,162.0,51-01301,1,1,17,2,4,1,162,100.0
254,61,2,1,0.0,2.0,1,3,501.0,51-01301,1,2,61,0,2,3,501,100.0
255,57,4,1,2.0,4.0,2,0,38.0,51-01301,8,1,57,2,4,0,38,100.0
256,30,0,1,0.0,2.0,2,8,501.0,26-02702,9,2,57,0,3,0,253,20.0
257,42,2,1,2.0,4.0,2,1,282.0,51-01301,1,1,42,2,4,7,282,80.0
258,85,1,3,0.0,2.0,1,N,123.0,51-01301,1,2,85,0,2,2,123,80.0
259,40,1,2,1.0,2.0,2,5,229.0,51-01301,8,2,40,1,2,5,229,100.0
260,15,1,6,1.0,2.0,2,0,229.0,51-01301,1,1,39,0,N,9,501,0.0
261,45,4,5,1.0,6.0,1,7,480.0,51-51255,8,2,45,1,6,7,480,100.0
262,31,4,1,0.0,2.0,1,8,501.0,51-51255,6,2,31,0,2,8,501,100.0
263,39,4,6,2.0,3.0,2,4,227.0,51-01301,8,1,39,2,3,4,227,100.0
264,18,0,2,1.0,4.0,2,1,173.0,51-01301,2,1,55,0,N,2,91,0.0
265,56,4,3,0.0,2.0,2,5,187.0,51-01301,1,2,56,0,2,5,187,100.0
266,11,1,N,3.0,6.0,1,N,201.0,32-00405,3,1,11,3,6,N,201,100.0
267,12,0,N,2.0,5.0,1,N,154.0,32-00405,6,2,12,2,5,N,154,100.0
268,6,1,6,0.0,7.0,1,5,274.0,32-00405,9,2,50,0,3,4,501,20.0
269,11,1,N,4.0,5.0,2,N,46.0,06-07502,1,1,7,3,5,N,291,40.0
270,1,3,N,1.0,2.0,2,6,106.0,32-00405,1,1,1,1,2,N,106,80.0
271,3,0,N,5.0,6.0,2,N,71.0,32-00405,3,1,3,5,6,N,71,100.0
272,6,0,N,0.0,7.0,1,N,197.0,32-00405,9,2,11,0,4,N,142,40.0
273,3,0,4,0.0,7.0,1,N,197.0,32-00405,9,1,25,0,N,2,91,20.0
274,3,1,N,1.0,2.0,2,N,69.0,32-00405,3,1,3,1,2,N,69,100.0
275,12,1,N,3.0,5.0,2,N,125.0,51-51255,8,1,4,0,N,N,N,20.0
276,10,1,N,2.0,4.0,2,8,264.0,32-00405,6,1,10,2,4,N,264,80.0
277,2,0,N,2.0,4.0,2,N,19.0,01-01301,9,2,2,2,4,N,19,100.0
278,5,0,N,1.0,3.0,1,N,501.0,36-04010,8,1,5,1,3,N,501,100.0
279,14,0,N,1.0,2.0,2,N,130.0,36-04010,6,2,14,1,2,N,130,100.0
280,2,2,2,0.0,4.0,1,N,37.0,36-03710,1,2,57,0,N,5,235,20.0
281,13,2,N,0.0,3.0,0,N,188.0,36-03710,2,2,2,N,N,N,N,20.0
282,3,1,N,3.0,4.0,2,N,101.0,36-04010,8,2,3,3,4,N,101,100.0
283,13,1,N,3.0,4.0,2,N,101.0,30-00600,1,1,14,2,3,N,136,20.0
284,10,3,N,5.0,8.0,2,6,177.0,36-03710,1,2,10,5,8,N,177,80.0
285,11,0,N,4.0,6.0,0,N,161.0,36-03710,2,2,3,N,N,N,N,20.0
286,6,0,N,2.0,3.0,1,N,243.0,36-04010,9,1,6,2,3,N,243,100.0
287,8,4,N,1.0,2.0,1,N,501.0,36-03710,8,2,8,1,2,N,501,100.0
288,6,1,N,1.0,6.0,2,N,375.0,36-03710,8,2,6,1,6,N,375,100.0
289,8,4,N,1.0,2.0,2,N,213.0,36-03710,9,1,8,1,2,N,213,100.0
290,3,1,N,2.0,4.0,1,N,232.0,36-03710,3,2,3,2,4,N,232,100.0
291,0,0,N,1.0,3.0,1,N,501.0,36-04010,6,1,0,1,3,N,501,100.0
