,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
32,60,2,6,2,2,2,N,7,0,1,8,1,0,2,1,68628.42664,7,501,25-00703,1,2,53,2,6,2,2,2,N,1,0,2,90000.0,8,501,76.92307692307693
33,41,2,6,2,2,2,N,9,0,1,N,6,0,N,1,75824.520512,6,501,25-01000,1,1,70,2,6,2,2,2,N,1,0,N,79000.0,7,501,76.92307692307693
34,84,2,6,2,2,2,N,4,0,1,N,3,0,N,1,20131.986712,0,0,25-00703,1,2,94,1,6,2,2,2,N,1,0,N,17000.0,3,139,61.53846153846154
35,55,2,7,2,2,2,N,5,0,1,14,1,2,4,2,69155.6825072,4,137,25-02800,1,1,68,2,7,2,2,2,N,1,0,2,32200.0,4,478,61.53846153846154
36,53,2,6,2,2,2,N,7,0,1,8,4,1,3,2,11814.097068799998,1,236,25-00703,1,2,61,2,6,2,2,2,N,1,0,N,42000.0,5,318,53.84615384615385
37,26,2,7,2,2,2,N,7,0,1,14,6,0,2,1,19740.4561344,3,473,25-00503,1,1,21,2,7,2,2,2,N,1,0,4,9000.0,2,501,61.53846153846154
38,75,2,6,2,2,2,N,11,0,1,6,1,0,2,1,69155.6771248,9,501,25-00703,1,1,70,2,6,2,2,2,N,1,0,2,120500.0,8,501,76.92307692307693
39,17,2,6,2,2,2,N,4,0,1,12,6,3,5,1,15719.3794704,0,501,25-01000,1,2,16,2,6,2,2,2,N,1,2,3,1690.0,1,232,53.84615384615385
40,23,2,6,2,2,2,N,8,0,1,15,6,0,N,1,29997.542416,2,189,25-01000,1,2,57,2,6,2,2,2,N,1,0,N,37000.0,5,280,69.23076923076923
41,89,2,7,2,2,2,N,5,0,1,6,1,0,2,1,0.3309556800004429,2,8,25-00503,6,2,48,2,7,2,2,2,N,1,0,3,0.0,0,501,61.53846153846154
42,52,2,5,2,2,2,N,9,0,1,10,4,0,3,1,42332.469232,9,501,25-01300,1,1,54,2,5,2,2,2,N,1,0,2,129000.0,9,501,76.92307692307693
43,60,2,7,2,2,2,N,10,0,1,16,1,0,3,1,146815.6368704,8,501,25-02800,6,2,47,2,7,2,2,2,N,1,0,3,12000.0,2,61,69.23076923076923
44,16,2,6,2,2,1,N,5,0,1,N,6,0,2,2,23158.4146944,4,2,25-01000,1,2,84,2,6,2,2,2,N,1,0,N,30000.0,4,248,61.53846153846154
45,32,2,5,2,2,2,N,5,0,2,12,6,N,N,0,-0.2395787200002814,1,494,25-01300,1,2,55,2,5,2,2,2,N,3,N,N,30000.0,4,227,61.53846153846154
46,69,2,7,2,2,2,N,7,0,1,13,1,0,2,1,63646.5094944,6,381,25-00503,1,2,50,2,7,2,2,2,N,1,2,5,65000.0,7,425,53.84615384615385
47,41,2,7,2,2,2,N,7,0,1,13,4,2,4,1,122584.255072,8,501,25-02800,1,2,69,2,7,2,2,2,N,1,0,N,57800.0,6,475,53.84615384615385
48,57,2,7,2,2,2,N,8,0,1,11,1,0,3,1,20338.6627984,3,501,25-00503,1,2,63,2,7,2,2,2,N,1,0,2,25000.0,4,147,61.53846153846154
49,59,2,6,2,2,2,N,5,0,1,4,4,0,2,1,89674.539104,8,501,25-00703,1,2,61,2,6,2,2,2,N,1,0,N,35000.0,5,267,61.53846153846154
50,94,2,7,2,2,2,N,9,0,1,12,3,0,N,1,175656.831664,9,501,25-00503,1,2,65,2,7,2,2,2,N,1,0,N,28500.0,4,236,69.23076923076923
51,94,2,6,2,2,2,N,7,0,1,10,3,0,N,2,10679.1695872,4,387,25-00703,1,2,68,2,6,2,1,2,N,1,0,N,97000.0,8,501,61.53846153846154
52,54,2,6,2,2,2,N,9,0,1,6,4,0,N,1,49957.6655248,5,118,25-00703,1,1,57,2,6,2,2,2,N,1,0,N,44200.0,5,337,76.92307692307693
53,16,2,7,2,2,1,N,4,2,1,N,6,1,3,2,1666.84498352,0,501,25-00503,1,2,57,2,7,2,1,1,N,1,0,2,19200.0,3,157,46.15384615384615
54,23,2,6,2,2,2,N,7,0,1,8,6,1,4,1,54167.0723648,0,501,25-00703,1,2,18,2,6,2,2,2,N,1,1,4,1000.0,1,452,69.23076923076923
55,61,2,6,2,2,2,N,7,0,3,15,6,N,N,0,37564.2656608,1,469,25-00703,1,1,18,2,6,2,2,1,N,3,N,N,2830.0,1,N,69.23076923076923
56,33,2,6,2,2,2,N,7,0,1,10,1,0,2,2,90014.033984,8,501,25-00703,1,1,58,2,6,2,2,2,N,1,0,2,36000.0,5,501,76.92307692307693
57,32,2,7,2,2,2,N,9,0,1,14,6,0,N,2,8018.501924,2,419,25-02800,1,2,52,2,7,2,2,2,N,1,0,N,42000.0,5,317,69.23076923076923
58,29,2,5,2,2,2,N,8,0,1,10,6,0,3,1,1372.2760544000002,3,501,25-01300,1,2,58,2,5,2,2,2,N,1,0,2,86000.0,8,501,69.23076923076923
59,31,2,5,2,2,2,N,8,0,1,5,1,1,2,1,65618.709664,6,501,25-01300,1,2,66,2,5,2,2,2,N,1,0,2,11000.0,2,230,61.53846153846154
60,24,2,5,2,2,2,N,10,0,1,8,6,0,3,1,32530.5644448,2,501,25-01300,1,1,29,2,5,2,2,2,N,1,0,N,90010.0,8,501,69.23076923076923
61,17,2,6,2,2,2,N,4,0,1,N,6,1,3,1,0.0596827199997278,1,501,25-00703,6,2,16,2,6,2,2,2,N,1,2,7,0.0,0,501,61.53846153846154
62,86,2,7,2,2,2,N,5,0,1,18,4,0,6,1,11779.3133088,3,212,25-02800,1,1,47,2,7,2,2,1,N,1,0,3,8100.0,2,137,53.84615384615385
63,52,2,6,2,2,2,N,9,0,1,11,4,0,2,2,54578.182768000006,7,501,25-00703,1,1,60,2,6,2,2,2,N,1,0,N,100000.0,8,501,69.23076923076923
64,41,2,7,2,2,2,N,7,0,1,16,1,2,4,1,154678.227952,9,501,25-02800,1,2,78,2,7,2,2,2,N,1,0,2,20800.0,3,172,53.84615384615385
65,83,2,7,2,2,2,N,11,0,1,12,1,1,3,1,3662.2887784,1,501,25-00503,6,2,46,2,7,2,2,2,N,1,2,4,200000.0,9,501,61.53846153846154
66,19,2,5,2,2,2,N,7,0,3,18,6,N,N,0,19786.483728000003,0,70,25-01300,1,2,32,2,5,2,2,2,N,3,N,N,9300.0,2,70,76.92307692307693
67,51,2,6,2,2,2,N,10,0,1,16,4,0,N,1,82450.98153599999,8,501,25-00703,1,2,67,2,6,2,2,2,N,1,0,N,95800.0,8,501,84.61538461538461
68,58,2,7,2,2,2,N,10,0,1,9,4,0,N,2,43520.755136,5,501,25-00503,1,2,63,2,7,2,2,2,N,1,0,N,70000.0,7,501,76.92307692307693
69,67,2,5,2,2,2,N,7,0,1,2,4,0,2,1,25546.815672,2,454,25-01300,1,2,44,2,5,2,2,2,N,1,2,5,63000.0,6,478,53.84615384615385
70,67,2,7,2,2,2,N,5,0,1,10,1,0,4,1,0.7889979199999289,0,266,25-00503,1,2,70,2,7,2,2,2,N,1,0,2,13500.0,2,501,61.53846153846154
71,63,2,7,2,2,2,N,9,0,1,13,4,1,3,1,51892.8267088,7,501,25-00503,1,2,45,2,7,2,2,2,N,1,0,3,29200.0,4,337,61.53846153846154
72,44,2,7,2,2,1,N,9,0,1,10,4,0,4,2,594641.376576,9,501,25-00503,1,1,59,2,7,2,2,1,N,1,0,N,0.0,0,0,61.53846153846154
73,37,2,6,2,2,2,N,7,0,1,8,4,0,2,2,80533.27278399999,5,476,25-00703,1,1,59,2,6,2,2,2,N,1,0,N,186000.0,9,501,61.53846153846154
74,19,2,6,2,2,2,N,7,0,3,14,6,N,N,0,11622.5428352,4,71,25-00703,2,2,18,2,6,2,2,2,N,3,N,N,6000.0,1,N,69.23076923076923
75,45,2,6,2,2,2,N,8,0,1,N,4,0,N,1,38694.2453712,4,119,25-00703,1,1,63,2,6,2,2,2,N,1,0,3,2700.0,1,501,61.53846153846154
76,87,2,5,2,2,2,N,5,0,1,12,6,0,N,1,0.1082588799999939,2,400,25-01300,1,1,38,2,5,2,2,2,N,1,0,N,17600.0,3,133,69.23076923076923
77,31,2,5,2,2,2,N,9,0,1,3,1,0,2,1,81863.061984,6,501,25-01300,1,2,62,2,5,2,2,2,N,1,0,4,124000.0,9,501,69.23076923076923
78,33,2,7,2,2,2,N,9,0,3,11,2,N,N,0,6006.942281600001,4,153,25-00503,1,2,54,2,7,2,2,2,N,3,N,N,30000.0,4,227,76.92307692307693
79,27,2,7,2,2,1,N,8,0,1,6,6,2,4,1,43211.778464,7,266,25-02800,1,2,81,2,7,2,2,2,N,1,0,3,24000.0,4,501,46.15384615384615
80,84,2,5,2,2,2,N,4,0,3,N,6,N,N,0,11232.9579952,0,336,25-01300,1,2,50,2,5,2,2,1,N,3,N,N,9000.0,2,68,61.53846153846154
81,6,2,7,2,2,2,N,2,0,1,N,N,2,4,2,N,N,501,25-00503,6,1,6,2,7,2,2,2,N,1,2,5,N,N,374,84.61538461538461
82,48,2,6,2,2,2,N,8,0,1,15,6,0,N,1,83292.896544,8,501,25-00703,1,1,62,2,6,2,2,2,N,1,0,2,69000.0,7,477,61.53846153846154
83,77,1,7,2,1,1,N,6,0,1,N,3,0,N,2,20273.658208,4,488,25-02800,1,2,90,2,7,2,1,2,N,1,0,N,1900.0,1,15,53.84615384615385
84,7,1,7,2,2,2,N,4,0,1,N,N,2,4,1,N,N,501,25-00503,1,1,14,2,7,2,2,2,N,1,2,4,N,N,501,84.61538461538461
85,32,2,7,2,2,2,N,7,0,1,14,6,0,N,2,6139.985790399998,2,41,25-02800,1,2,29,2,7,2,2,2,N,1,0,N,45000.0,5,342,69.23076923076923
86,37,2,6,2,2,2,N,4,0,1,6,6,2,3,2,29953.747172799995,1,409,25-00703,1,1,17,2,6,2,2,2,N,1,1,2,6800.0,1,341,61.53846153846154
87,46,2,6,2,2,2,N,7,0,1,7,1,2,5,1,68629.8045344,7,501,25-01000,1,2,49,2,6,2,2,2,N,1,1,4,85000.0,8,501,61.53846153846154
88,24,2,6,2,2,2,N,7,0,1,6,6,0,2,1,-0.1592463999995743,1,501,25-01000,1,1,26,2,6,2,2,2,N,1,0,4,15000.0,3,501,69.23076923076923
89,21,2,7,2,2,2,N,5,0,3,N,6,N,N,0,2141.6390016000005,0,N,25-00503,1,1,21,2,7,2,2,2,N,3,N,N,0.0,0,N,92.3076923076923
90,67,2,6,2,2,2,N,11,0,1,10,1,0,2,2,222401.966464,9,501,25-00703,1,1,56,2,6,2,2,2,N,1,0,2,250000.0,9,501,84.61538461538461
91,51,2,7,2,2,2,N,5,0,1,16,6,2,4,1,49965.250672,6,326,25-02800,1,1,69,2,7,2,2,2,N,1,0,2,58800.0,6,501,61.53846153846154
92,75,2,6,2,1,2,N,8,0,1,6,4,0,2,1,24065.9209744,3,95,25-00703,1,2,53,2,6,2,2,2,N,1,0,N,32000.0,4,244,53.84615384615385
93,48,2,7,2,2,2,N,9,0,1,15,3,0,4,1,329168.921408,9,501,25-00503,1,2,83,2,7,2,1,2,N,1,0,N,86000.0,8,501,61.53846153846154
94,35,2,6,2,2,2,N,4,0,1,7,1,0,6,1,34648.606124800004,3,501,25-00703,1,1,21,2,6,2,2,2,N,1,0,5,16000.0,3,174,69.23076923076923
95,15,2,6,2,2,2,N,4,0,1,11,6,3,6,1,47031.1658352,1,501,25-01000,1,1,16,2,6,2,2,2,N,1,1,5,1400.0,1,223,61.53846153846154
96,58,2,7,2,1,2,N,5,0,1,6,1,0,2,1,14657.7670048,8,501,25-00503,1,2,39,2,7,2,2,2,N,1,0,6,30000.0,4,365,53.84615384615385
97,8,2,7,2,2,1,N,3,0,1,N,N,2,4,1,N,N,143,25-02800,9,1,10,2,7,2,2,2,N,1,3,5,N,N,501,61.53846153846154
98,17,2,7,2,1,2,N,4,0,1,14,6,1,3,1,6026.8921472,1,327,25-00503,6,2,18,2,7,2,2,2,N,1,0,3,2000.0,1,501,61.53846153846154
99,70,2,7,2,2,2,N,5,0,1,6,4,0,2,2,14736.8734832,4,462,25-02800,1,1,60,2,7,2,2,2,N,1,0,2,25000.0,4,484,76.92307692307693
100,47,2,7,2,2,2,N,5,0,1,10,6,0,6,1,78500.986192,5,501,25-02800,1,2,58,2,7,2,1,2,N,1,0,4,40000.0,5,501,69.23076923076923
101,46,2,7,2,2,2,N,8,0,1,3,1,2,4,1,155218.096128,9,501,25-02800,1,2,53,2,7,2,2,2,N,1,0,2,110000.0,8,501,61.53846153846154
102,69,2,6,1,2,2,N,9,0,1,1,1,0,4,1,225498.972512,8,501,25-00703,1,1,33,2,6,2,2,2,N,1,2,4,100000.0,8,501,69.23076923076923
103,48,2,7,2,2,2,N,10,0,1,6,1,0,2,1,1373.6593312000005,4,501,25-00503,6,2,50,2,7,2,2,2,N,1,2,4,15000.0,3,501,61.53846153846154
104,70,2,7,2,2,2,N,5,0,1,12,1,0,2,1,1705.2858152000008,4,501,25-00503,1,2,75,2,7,2,2,2,N,1,0,2,34400.0,4,501,84.61538461538461
105,76,2,7,2,1,1,N,7,0,1,4,6,0,N,2,32524.338353600004,2,165,25-00503,1,2,25,2,7,2,2,2,4,1,0,N,25400.0,4,194,46.15384615384615
106,63,2,7,2,2,2,N,5,0,1,N,4,0,3,1,0.3005451199996969,3,412,25-00503,1,1,82,2,7,2,1,2,N,1,0,3,43000.0,5,501,61.53846153846154
107,41,2,7,2,2,2,N,7,0,1,N,1,0,4,2,29954.8895872,1,317,25-02800,1,1,84,2,7,2,2,2,N,1,0,2,11500.0,2,202,61.53846153846154
108,54,2,7,2,2,2,N,11,0,1,11,1,0,2,2,101056.962776,8,501,25-00503,1,2,37,2,7,2,2,2,N,1,1,3,113500.0,8,501,69.23076923076923
109,52,2,5,2,2,2,N,10,0,1,12,1,0,3,1,69014.93947520001,7,501,25-01300,6,2,47,2,5,2,2,2,N,1,2,4,45000.0,5,501,61.53846153846154
110,77,2,5,2,1,1,N,5,0,2,13,6,N,N,0,-0.7386617599995589,0,229,25-01300,1,1,18,2,5,2,2,2,N,3,N,N,3500.0,1,N,46.15384615384615
111,72,2,7,2,2,2,N,7,0,1,10,1,0,2,1,153.4595628799998,2,232,25-00503,1,2,77,2,7,2,2,2,N,1,0,2,103200.0,8,501,69.23076923076923
112,75,2,6,2,2,2,N,7,0,1,8,4,0,N,1,100341.002656,8,501,25-00703,1,2,50,2,6,2,2,2,N,1,0,2,20000.0,3,487,61.53846153846154
113,29,2,6,2,2,2,N,12,0,1,4,1,0,2,1,186112.264768,9,501,25-00703,1,1,40,2,6,2,2,2,N,1,1,3,180000.0,9,501,69.23076923076923
114,49,2,7,2,2,2,N,5,0,1,11,1,0,4,1,1693.9175136000003,5,424,25-02800,1,2,50,2,7,2,2,2,N,1,0,3,14000.0,3,501,61.53846153846154
115,70,2,7,2,2,2,N,5,0,1,N,1,1,3,1,0.2673088000001371,0,146,25-00503,6,2,73,2,7,2,2,2,N,1,0,2,21600.0,3,447,53.84615384615385
116,19,2,7,2,2,2,N,5,0,3,3,6,N,N,0,213.74688335999963,1,21,25-00503,1,1,21,2,7,2,2,2,N,3,N,N,7900.0,2,N,69.23076923076923
117,46,2,7,1,1,2,N,7,0,1,7,1,0,3,1,51610.88583199999,6,423,25-02800,1,2,55,2,7,2,2,2,N,1,0,4,10000.0,2,501,46.15384615384615
118,49,2,6,2,2,2,N,12,0,1,10,1,5,6,1,175657.98888,9,501,25-01000,1,2,59,2,6,2,2,2,N,1,0,2,310000.0,9,501,69.23076923076923
119,41,2,5,2,2,2,N,7,0,1,15,1,0,4,1,11133.0566144,3,427,25-01300,1,2,57,2,5,2,2,2,N,1,0,4,0.0,0,501,69.23076923076923
120,57,2,7,2,2,2,N,10,0,1,12,4,0,N,1,74285.3653712,6,490,25-02800,1,2,70,2,7,2,2,2,N,1,0,N,343300.0,9,501,69.23076923076923
121,39,2,6,2,2,2,N,9,0,1,3,1,2,3,1,39991.004128,5,298,25-00703,1,2,40,2,6,2,2,2,N,1,2,4,127000.0,9,501,61.53846153846154
122,37,2,7,2,2,2,N,9,0,1,4,6,0,4,2,54671.735608,4,44,25-02800,1,2,47,2,7,2,2,2,N,1,0,N,67000.0,7,501,61.53846153846154
123,72,2,6,2,2,2,N,3,0,1,N,4,0,3,2,54578.8501856,3,93,25-00703,1,1,56,2,6,2,2,2,N,1,0,N,11400.0,2,86,61.53846153846154
124,41,2,5,2,2,2,N,10,1,1,10,1,0,4,1,40050.950608,6,309,25-01300,1,1,39,2,5,2,2,2,N,1,2,4,100000.0,8,501,61.53846153846154
125,83,2,7,2,2,2,N,10,0,1,3,1,0,2,1,52043.650976,6,407,25-00503,1,1,76,2,7,2,2,2,N,1,0,2,167250.0,9,501,69.23076923076923
126,53,2,5,2,2,2,N,9,0,1,16,6,0,2,1,48658.6353952,6,501,25-01300,1,1,53,2,5,2,2,2,N,1,0,N,61000.0,6,463,76.92307692307693
127,70,2,7,2,2,2,N,7,0,1,14,1,0,2,1,89573.20196800001,8,501,25-00503,1,2,45,2,7,2,2,2,N,1,3,5,6000.0,1,501,61.53846153846154
128,50,2,7,2,2,2,N,9,0,1,9,4,0,N,1,100703.722592,8,501,25-00503,1,2,45,2,7,2,2,2,N,1,1,2,178400.0,9,501,61.53846153846154
129,69,2,7,2,2,2,N,5,0,1,N,6,0,N,2,-0.4450518399999055,3,253,25-02800,1,1,46,2,7,2,2,1,N,1,0,N,0.0,0,0,61.53846153846154
130,72,2,6,2,2,2,N,11,0,1,4,1,0,2,1,338668.74976000004,9,501,25-00703,1,1,62,2,6,2,2,2,N,1,0,2,386000.0,9,501,84.61538461538461
131,73,2,5,2,2,2,N,7,0,1,N,4,0,2,1,29712.7636688,4,52,25-01300,1,2,69,2,5,2,2,2,N,1,0,N,100.0,0,0,61.53846153846154
132,30,2,6,2,2,2,N,9,0,1,9,6,2,4,1,24992.044976,0,501,25-01000,1,2,47,2,6,2,2,2,N,1,0,N,78000.0,7,501,61.53846153846154
133,51,2,7,2,2,2,N,5,0,1,9,6,2,4,1,110591.850736,8,501,25-02800,1,1,26,2,7,2,2,2,N,1,0,6,53000.0,6,501,61.53846153846154
134,47,1,7,2,2,2,N,12,0,1,10,1,0,2,2,54022.012648,7,501,25-02800,1,2,36,2,7,2,2,2,N,1,0,2,80000.0,7,501,76.92307692307693
135,16,2,6,2,2,2,N,3,0,1,N,6,2,4,1,69159.34253919999,3,443,25-00703,1,1,15,2,6,2,2,2,N,1,2,3,0.0,0,379,61.53846153846154
136,75,2,7,2,2,2,N,11,0,1,6,1,1,2,1,69153.6371952,5,501,25-02800,1,2,54,2,7,2,2,2,N,1,1,3,6000.0,1,501,69.23076923076923
137,75,2,5,2,2,2,N,10,0,1,8,1,0,2,1,151987.13559999998,4,501,25-01300,6,2,47,2,5,2,2,2,N,1,0,2,105000.0,8,501,76.92307692307693
138,68,1,5,2,1,1,N,10,0,1,8,1,0,2,1,20289.031688,2,498,25-01300,1,2,40,2,5,2,2,2,N,1,2,4,35000.0,5,501,30.76923076923077
139,50,2,7,2,2,2,N,5,0,1,14,4,0,6,1,24447.787452800003,3,346,25-02800,1,2,61,2,7,2,2,2,N,1,0,7,19000.0,3,143,69.23076923076923
140,90,2,6,2,2,2,N,7,0,1,12,6,0,N,2,17377.8987504,4,233,25-01000,1,2,21,2,6,2,2,2,N,1,0,N,32500.0,4,247,76.92307692307693
141,76,2,5,2,2,2,N,10,0,1,N,3,0,N,2,34871.9797616,0,41,25-01300,1,2,80,2,5,1,2,1,N,1,0,N,55300.0,6,458,53.84615384615385
142,29,2,7,2,2,2,N,8,0,1,10,6,0,N,2,69153.688328,7,499,25-02800,1,1,57,2,7,2,2,2,N,1,0,N,35000.0,5,267,69.23076923076923
143,26,2,6,2,2,2,N,7,0,1,0,6,0,4,1,80536.105272,5,473,25-00703,1,2,30,2,6,2,2,2,N,1,0,3,35000.0,5,501,69.23076923076923
144,43,2,6,2,2,2,N,9,0,1,10,4,3,4,1,159.30067791999954,0,227,25-01000,1,2,47,2,6,2,2,2,N,1,3,4,80000.0,7,501,69.23076923076923
145,46,2,6,2,1,2,N,10,0,1,3,1,0,2,2,54028.976128,7,487,25-00703,1,2,46,2,6,2,2,2,N,1,2,4,22830.0,3,380,53.84615384615385
146,20,2,7,2,2,1,N,7,0,2,10,6,N,N,0,20226.843438400003,2,342,25-00503,1,1,22,2,7,2,2,2,N,3,N,N,12000.0,2,N,61.53846153846154
147,28,2,6,2,2,2,N,8,0,1,N,1,0,2,1,11156.858932800002,6,501,25-01000,6,2,39,2,6,2,2,2,N,1,3,5,0.0,0,501,61.53846153846154
148,61,2,6,2,2,2,N,9,0,1,4,4,0,N,2,63606.30700320001,5,317,25-00703,1,1,42,2,6,2,2,2,N,1,1,2,0.0,0,0,53.84615384615385
149,53,2,6,2,2,2,N,5,0,1,9,6,0,4,1,101263.034688,8,501,25-00703,1,1,21,2,6,2,2,2,N,1,1,6,6000.0,1,501,61.53846153846154
150,30,2,6,2,2,1,N,5,0,1,10,6,0,N,2,12070.4607808,3,85,25-01000,1,2,30,2,6,2,2,2,N,1,0,N,49900.0,6,380,69.23076923076923
151,34,2,6,2,2,2,N,9,0,1,12,2,0,N,1,78443.8479792,7,501,25-00703,1,2,23,2,6,2,2,2,N,1,0,2,5000.0,1,289,61.53846153846154
