PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
25-00503,47,1,1,0,1,1,2,1,1,2872.7,7181,14,11,29200.0,N,501,N,2,2,2,2,29,140,5896
25-00703,23,2,1,0,1,0,4,1,1,2195.3,N,N,3,-1600.0,3,16,N,2,2,2,1,239,84,2728
25-01000,0,1,4,0,1,0,2,1,2,2447.1,4270,N,N,28900.0,6,264,N,2,2,2,2,141,147,7633
25-00703,45,1,1,0,1,0,2,1,2,2195.3,8090,12,8,58200.0,1,37,N,2,2,2,2,80,158,2702
25-00503,2,2,6,0,5,2,N,1,2,3683.9,N,16,5,181600.0,5,0,N,2,2,2,2,321,255,4053
25-00503,14,2,6,0,1,2,2,1,1,2872.7,6180,14,8,28230.0,5,257,N,2,2,2,2,2,176,4847
25-01300,9,2,1,0,1,0,3,1,1,2195.3,9290,13,N,58600.0,7,169,N,2,2,2,2,85,75,7527
25-01300,21,2,1,0,1,0,2,1,1,1457.2,8070,14,12,29100.0,N,495,N,2,2,2,2,64,62,6908
25-00703,88,1,3,0,1,0,N,1,2,2195.3,9920,N,4,25400.0,2,199,N,2,2,2,2,17,61,1493
25-01300,24,1,4,0,1,0,2,1,1,3683.9,4265,N,5,N,N,250,N,2,2,2,2,33,143,4102
25-00503,45,1,1,0,7,0,2,1,1,2872.7,7190,13,11,N,9,52,N,2,2,2,2,27,128,3237
25-00703,59,2,1,0,1,0,2,1,1,2195.3,7680,N,8,675800.0,2,53,N,2,1,2,2,15,117,5662
25-00503,3,2,1,0,1,0,3,1,1,2872.7,7680,14,12,N,N,166,N,2,2,2,2,64,176,7633
25-02800,81,1,1,0,1,0,2,1,2,3683.9,N,N,9,76700.0,4,501,N,2,2,2,2,73,104,5788
25-00703,82,2,1,0,1,0,3,1,1,2195.3,8470,0,8,255000.0,0,499,N,2,2,2,2,80,41,3923
25-00503,38,1,1,0,1,0,2,1,1,2872.7,290,6,12,87800.0,N,497,N,2,2,2,2,35,103,4058
25-02800,41,1,1,0,1,0,3,1,1,2872.7,6880,13,10,112200.0,N,51,N,2,2,2,2,99,169,6427
25-00503,0,2,1,0,5,2,4,1,1,2872.7,6695,14,12,113200.0,N,51,N,2,2,2,1,2,137,1325
25-00503,45,2,6,0,1,0,2,1,2,2872.7,9920,2,7,125150.0,N,51,N,2,2,2,2,22,157,2962
25-00703,25,1,1,0,1,2,4,1,1,2195.3,2170,16,9,57000.0,1,51,N,2,2,2,2,35,143,5042
25-01300,54,2,1,0,1,2,4,1,1,1457.2,N,N,8,107000.0,1,29,N,2,2,2,2,50,84,5763
25-00703,3,1,1,0,1,2,4,1,1,2195.3,6180,18,N,N,N,496,N,2,2,2,2,64,118,5224
25-01000,19,1,6,0,1,0,2,1,1,2447.1,4090,N,N,N,8,497,N,2,2,2,2,53,156,3662
25-00503,2,2,1,0,1,2,3,1,1,2872.7,8290,13,9,180000.0,N,498,N,2,2,2,2,60,93,7633
25-01000,19,2,1,0,1,1,4,1,1,2447.1,7490,14,10,2500.0,9,98,N,2,2,2,2,97,150,2763
25-00703,58,1,1,0,1,0,3,1,1,2195.3,6290,7,9,78500.0,8,496,N,2,2,2,2,73,47,4553
25-00503,9,1,6,0,1,0,N,1,1,2872.7,5580,15,5,242000.0,6,448,N,2,2,2,2,100,110,2246
25-02800,34,1,4,0,1,0,3,1,1,2195.3,N,17,8,9100.0,8,496,N,2,2,2,2,75,57,6514
25-00703,22,1,1,0,1,0,2,1,1,2195.3,8370,13,11,5490.0,7,358,N,2,2,2,2,133,141,7633
25-00703,41,2,1,0,1,3,3,1,1,2195.3,7570,8,7,89200.0,N,496,N,2,2,1,2,171,69,5089
25-00703,35,1,1,0,1,1,3,1,1,2195.3,6080,12,11,267800.0,6,395,N,2,2,2,2,16,149,5407
25-01000,2,2,4,0,1,0,N,1,2,2447.1,9780,N,11,95900.0,N,365,N,2,2,2,2,40,154,7366
25-01300,68,1,5,0,1,0,2,1,1,1457.2,6090,12,10,N,8,499,N,2,2,2,2,38,73,5230
25-01300,28,2,6,0,1,0,3,1,1,1457.2,9780,N,9,3100.0,N,265,N,2,2,2,2,60,112,5253
25-00503,46,2,6,0,1,1,2,1,1,2195.3,7270,11,8,149000.0,9,327,N,2,2,2,2,26,165,2728
25-01300,40,2,1,0,1,0,2,1,1,2195.3,N,N,5,33000.0,6,62,N,2,2,2,2,66,94,5224
25-00703,51,2,6,0,1,0,N,3,1,2195.3,8780,11,4,32500.0,3,210,N,2,2,2,2,92,43,1274
25-00703,93,1,1,0,1,0,2,1,1,2195.3,6970,9,12,122850.0,0,51,N,2,1,2,2,91,86,4252
25-02800,9,2,1,0,1,2,5,1,1,1457.2,9690,13,9,191000.0,1,408,N,2,2,2,2,12,157,1048
25-00503,33,2,1,0,1,0,2,1,1,2872.7,6370,9,1,172400.0,9,53,N,2,2,2,2,19,146,4635
25-02800,8,1,1,0,1,0,2,1,2,3683.9,7072,N,12,N,9,290,N,2,2,2,2,32,163,7438
25-01000,0,1,1,0,1,2,4,1,1,2447.1,7790,18,12,79200.0,N,498,N,2,2,2,2,117,138,1366
25-00703,20,2,6,0,6,0,4,1,2,3683.9,7080,N,5,15600.0,4,364,N,2,2,2,2,10,148,1187
25-00703,30,1,1,0,1,0,2,1,1,2195.3,6890,18,9,630200.0,N,500,N,2,2,1,2,298,141,2941
25-01000,24,1,6,0,1,0,N,1,1,2447.1,8561,17,8,221500.0,4,N,N,2,2,2,2,37,147,2194
25-00703,4,1,6,0,6,0,5,1,1,2195.3,9780,N,8,9590.0,4,77,N,2,2,2,2,2,127,946
25-00503,24,1,4,0,1,0,N,1,1,2872.7,7590,12,10,82500.0,9,498,N,2,2,2,2,94,148,4930
25-01300,40,1,1,0,1,0,3,1,1,1457.2,7072,13,9,204000.0,N,499,N,2,2,2,2,48,107,4554
25-00703,23,1,1,0,2,2,4,1,1,2447.1,N,N,5,10390.0,1,363,N,2,2,2,2,60,41,6164
25-01000,42,2,1,0,1,0,2,1,1,2447.1,N,N,9,141500.0,6,214,N,2,2,2,2,66,144,7016
25-00503,3,2,6,0,1,0,N,1,1,2447.1,770,17,4,6110.0,8,315,N,2,2,2,2,16,137,4214
25-02800,10,2,3,0,1,0,N,1,1,3683.9,9290,17,8,465000.0,5,0,N,2,2,2,2,368,206,5626
25-00703,32,2,1,0,1,0,2,1,1,2195.3,6991,12,10,11500.0,7,52,N,2,2,2,2,2,71,6056
25-01000,47,2,1,0,1,0,3,1,1,2447.1,7390,12,10,27400.0,5,373,N,2,2,2,2,43,323,576
25-00503,30,1,1,0,8,2,N,1,1,2872.7,7370,12,5,7500.0,6,341,6,2,1,2,2,128,288,6730
25-01000,71,2,1,0,1,0,2,1,1,2195.3,6680,N,8,110050.0,4,373,N,2,2,2,2,35,158,3445
25-02800,67,2,1,0,1,0,2,1,1,2195.3,9780,N,8,56000.0,6,268,N,2,1,2,1,56,102,5755
25-00503,50,2,6,0,1,0,3,1,1,2872.7,9920,2,N,112000.0,9,500,N,2,2,2,2,115,140,7528
25-01300,57,1,4,0,1,1,2,1,1,1457.2,2590,6,10,8100.0,6,501,N,2,2,2,2,51,80,2890
25-02800,50,1,1,0,1,0,5,1,1,3683.9,7270,9,7,19200.0,3,51,N,2,2,2,2,86,123,5080
25-02800,75,1,1,0,1,0,2,1,1,3683.9,9780,N,7,78300.0,9,458,N,2,2,2,2,98,308,2342
25-00703,70,2,1,0,1,0,2,1,1,2195.3,6390,13,10,213100.0,N,501,N,2,2,2,2,11,172,2537
25-00703,29,1,1,0,1,0,3,1,1,3683.9,7970,17,10,94310.0,8,366,N,2,2,2,1,140,140,5822
25-01000,39,2,1,0,1,2,5,1,1,2195.3,7570,17,9,10900.0,N,54,N,2,2,2,2,24,132,2123
25-01300,61,1,1,0,1,0,2,1,1,1457.2,N,2,N,123700.0,N,443,N,2,2,2,2,24,156,3023
25-00703,8,1,1,0,1,0,4,1,1,2195.3,7072,13,5,70200.0,N,75,N,2,2,1,2,90,153,5650
25-00703,16,1,6,0,1,0,4,1,1,2195.3,8562,16,9,174000.0,3,0,N,2,2,2,2,58,63,6259
25-01000,68,2,1,0,1,0,N,1,2,2195.3,770,N,11,57630.0,8,52,N,2,2,2,2,112,152,4736
25-01000,38,1,1,0,1,0,4,1,1,2447.1,2670,N,7,103000.0,4,500,N,2,2,2,1,38,115,2806
25-00703,9,2,6,0,1,0,N,1,1,2195.3,9690,N,5,790.0,8,368,N,2,2,2,2,2,176,4858
25-01300,53,2,1,0,1,0,3,1,1,1457.2,7890,10,3,104900.0,8,498,N,2,2,2,2,66,73,4412
25-00503,13,2,6,0,1,0,4,1,1,3683.9,7670,13,11,21500.0,N,124,N,2,2,2,2,98,130,4530
25-01000,37,2,1,0,1,0,2,1,2,1457.2,9920,N,10,124500.0,9,52,N,2,2,2,2,50,114,2176
25-02800,14,2,1,0,1,0,N,1,2,3683.9,5570,11,7,66800.0,7,N,N,2,2,2,2,99,606,6115
25-01000,71,2,4,0,1,0,N,1,2,2447.1,6672,13,5,81300.0,6,53,N,2,2,2,2,2,115,3851
25-01300,9,2,1,0,1,0,N,1,1,2447.1,7190,14,11,N,N,500,N,2,2,2,2,60,138,4772
25-01300,6,1,1,0,1,0,2,1,1,1457.2,770,18,9,940.0,N,9,N,2,2,2,2,80,163,937
25-00503,42,2,N,0,1,0,N,1,1,2872.7,5580,8,10,173000.0,7,53,N,2,2,2,2,2,126,3718
25-00703,5,1,6,0,1,0,6,1,1,2195.3,8080,12,11,19100.0,3,262,N,2,2,2,2,83,169,5078
25-01000,55,2,1,0,1,0,2,1,1,2447.1,5180,14,9,120010.0,N,431,N,2,2,2,2,116,277,5878
25-00703,70,2,1,0,1,0,2,1,2,2195.3,7770,15,1,6200.0,6,501,N,2,2,2,2,32,120,644
25-01000,33,1,4,0,1,0,4,1,1,2447.1,770,N,9,60360.0,6,307,N,2,2,2,2,61,125,6234
25-00703,21,1,1,0,1,0,4,1,2,2195.3,8380,13,7,103200.0,7,496,N,2,2,2,2,121,59,2559
25-00503,5,1,6,4,1,0,2,1,1,2195.3,9380,N,10,34100.0,1,390,N,2,2,2,2,211,97,7430
25-00503,23,2,6,0,1,0,N,1,1,2195.3,6770,9,5,47060.0,6,177,N,2,2,2,2,72,26,4343
25-01000,38,2,6,0,1,1,N,1,1,2872.7,6670,8,10,76000.0,7,472,N,2,2,2,2,40,109,2187
25-01000,28,2,1,0,6,0,4,1,1,2195.3,8564,16,4,26900.0,3,222,N,2,2,2,2,87,32,1495
25-02800,22,2,6,0,1,0,N,1,2,3683.9,8191,14,2,262700.0,0,350,N,2,2,2,2,84,98,2688
25-00503,45,1,4,0,1,2,9,1,1,2195.3,6590,11,4,197000.0,2,78,N,2,2,2,2,67,71,1280
25-01000,58,2,1,0,1,0,2,1,1,2447.1,6991,11,9,177000.0,7,501,N,2,2,2,2,48,110,218
25-02800,30,2,1,0,1,2,4,1,1,2447.1,7680,12,10,N,N,496,N,2,2,2,2,82,93,7006
25-01300,33,2,1,0,1,0,2,1,1,1457.2,570,2,N,28300.0,6,52,N,2,2,2,2,2,176,4975
25-00503,25,1,1,0,1,2,2,1,1,2872.7,8090,17,11,21500.0,N,497,N,2,2,2,2,63,131,6908
25-00703,52,2,1,0,1,0,2,1,1,2195.3,7870,12,8,9800.0,5,53,N,2,2,2,2,11,108,1676
25-00503,0,1,6,0,1,2,4,1,1,2872.7,7071,12,N,N,9,500,N,2,2,2,2,56,98,5924
25-01300,15,2,4,0,1,0,N,1,0,1457.2,7860,14,9,27850.0,8,222,N,2,2,2,2,2,122,4920
25-00503,0,1,6,0,1,1,4,1,1,1457.2,6880,14,8,N,N,501,N,2,2,2,2,45,162,3468
25-02800,72,2,1,0,1,0,2,1,2,3683.9,9770,N,1,39800.0,N,341,N,2,2,2,2,70,125,5694
25-00503,59,1,4,0,8,0,N,1,1,2872.7,N,N,11,N,4,501,N,2,2,2,2,62,99,942
25-00703,55,2,4,0,1,0,N,1,2,3683.9,6680,14,8,N,N,325,N,2,2,2,2,2,124,729
25-01300,54,1,1,0,1,0,2,1,1,1457.2,770,12,8,59250.0,N,258,N,2,2,2,2,30,46,3097
25-00703,80,1,1,0,2,0,N,1,1,2195.3,N,N,3,51500.0,6,136,N,2,2,2,2,64,42,4618
25-01000,27,2,1,0,8,1,2,1,1,2872.7,6390,12,N,N,N,500,4,2,2,2,2,69,176,4760
25-01000,72,2,4,0,1,0,2,1,1,2447.1,6670,13,9,714000.0,7,53,N,2,2,2,2,76,176,2807
25-01300,47,2,1,0,1,0,2,1,1,1457.2,6680,14,N,N,N,53,N,2,2,2,2,38,176,5859
25-00703,31,2,1,0,1,0,7,1,1,2195.3,5275,12,9,54000.0,8,499,N,2,2,2,2,62,92,4601
25-01000,3,2,6,0,8,0,4,1,1,1457.2,9090,17,8,642300.0,7,83,N,2,2,2,2,63,115,3859
25-01300,31,2,1,0,1,0,2,1,1,2447.1,4990,N,12,N,N,395,N,2,2,2,2,114,661,1505
25-01300,0,1,6,0,1,0,N,1,1,1457.2,7570,2,12,2830.0,N,495,N,2,2,2,2,58,176,5224
25-01000,0,1,6,0,1,1,3,1,1,3683.9,7680,13,11,113000.0,2,499,N,1,2,2,2,51,130,6907
25-01000,66,2,3,0,1,0,N,3,1,2195.3,9780,N,8,74400.0,5,258,N,2,2,2,2,30,123,2392
25-00703,79,2,1,0,1,0,2,1,1,2195.3,9680,N,10,158000.0,3,53,N,2,2,2,2,10,163,3214
25-00703,68,1,3,0,1,0,2,1,1,2447.1,9920,9,5,24410.0,5,162,N,2,2,2,2,28,97,1497
25-00703,39,1,1,0,1,0,3,1,2,2195.3,6992,12,8,17400.0,6,455,N,2,2,2,2,55,103,5496
25-02800,57,2,3,0,1,0,N,1,1,2195.3,9770,N,6,97100.0,2,441,N,2,N,2,2,74,108,4093
25-02800,42,1,6,0,1,2,N,1,1,2195.3,8562,12,11,N,N,494,N,2,2,2,2,13,77,2779
25-01000,74,2,1,0,1,0,2,1,1,2447.1,9780,17,5,77000.0,8,496,N,2,2,2,2,82,113,4962
25-01000,0,2,3,0,1,0,4,1,1,2195.3,9920,N,N,296130.0,6,258,N,2,2,2,2,118,147,4029
25-01300,23,2,1,0,1,2,4,1,1,1457.2,7980,11,9,0.0,8,495,N,2,2,2,2,86,92,6038
25-00703,57,2,1,0,1,1,2,1,1,2195.3,N,N,10,113500.0,4,499,N,2,2,2,2,69,141,3167
25-01300,64,2,1,0,1,0,2,1,1,2447.1,5080,17,10,27200.0,3,53,N,2,2,2,2,166,159,3583
25-01000,55,1,1,0,1,0,3,1,1,2447.1,8770,12,6,98000.0,7,51,N,2,2,2,2,27,45,3512
25-00703,25,1,1,0,1,3,4,1,1,2195.3,5593,12,9,17400.0,3,498,N,2,2,2,2,74,103,3071
25-00703,0,2,1,0,1,1,4,1,1,2195.3,7880,2,N,130300.0,N,499,N,2,2,2,2,35,115,3856
25-00503,0,1,6,0,6,4,2,1,1,2872.7,7690,7,4,96000.0,9,498,N,2,2,2,2,99,96,6804
25-00703,48,2,4,0,1,0,4,1,1,2195.3,7290,12,10,76700.0,7,499,N,2,2,2,2,74,84,2448
25-02800,6,1,4,0,6,2,4,1,1,3683.9,9680,12,10,133000.0,2,430,N,2,2,2,2,85,73,1375
25-00503,48,1,3,0,6,0,2,1,1,2872.7,N,N,11,N,N,496,N,2,2,2,2,84,101,7571
25-00703,20,2,2,0,1,0,3,3,1,2195.3,9770,11,9,40.0,1,357,N,2,2,2,2,2,98,3192
25-01300,0,2,5,0,9,0,6,1,1,2872.7,3390,18,9,12600.0,N,392,N,2,2,2,2,121,119,1598
25-01000,51,1,1,0,1,0,2,1,1,2447.1,8070,17,11,341000.0,6,54,N,2,2,2,2,40,147,4782
25-00503,51,1,6,0,1,0,2,1,2,2872.7,6670,16,9,207000.0,5,66,N,2,2,2,2,89,77,7633
25-01000,26,2,1,0,1,0,2,1,1,2447.1,8370,13,8,79800.0,9,500,N,2,2,2,2,49,126,5556
25-01300,40,2,1,0,1,4,N,1,1,1457.2,2190,N,5,54300.0,5,501,N,2,2,2,2,27,102,2034
25-02800,20,2,6,0,1,0,N,1,2,2195.3,N,N,11,41700.0,3,497,N,2,2,2,2,127,75,5329
25-01300,25,1,6,0,1,0,3,1,2,2872.7,7290,11,3,100600.0,6,30,N,2,2,2,2,57,118,1324
25-02800,70,1,3,0,1,0,4,1,1,2195.3,9920,N,10,N,3,213,N,2,1,1,2,116,116,1992
25-01300,3,2,6,0,1,2,N,1,0,3683.9,9780,N,7,N,1,501,N,2,2,2,2,81,141,3851
25-00503,53,1,1,0,1,0,2,1,1,2872.7,N,N,11,90530.0,8,69,N,2,2,2,2,54,129,2543
25-00503,24,1,6,0,1,0,N,1,1,2872.7,7690,15,10,17200.0,2,500,N,2,2,2,2,81,141,4561
25-01300,9,2,3,0,5,0,4,1,2,2872.7,770,N,11,134000.0,1,156,N,2,2,2,1,76,517,1501
25-02800,80,2,4,0,1,0,N,1,1,3683.9,N,N,5,151350.0,1,384,N,2,2,2,2,34,21,614
25-02800,17,1,1,0,1,N,4,1,1,3683.9,7290,13,11,235000.0,5,92,N,2,2,2,2,187,139,5058
25-01300,68,2,1,0,1,0,2,1,2,2195.3,9070,N,5,386000.0,5,498,N,2,2,1,2,69,60,6662
25-01300,60,2,3,0,1,0,2,1,2,3683.9,1070,5,9,25900.0,7,384,N,2,2,1,2,40,163,2961
25-01300,10,2,6,0,1,N,3,1,1,1457.2,7690,2,N,279500.0,9,N,N,1,2,2,2,37,126,4381
25-01000,14,1,1,0,1,0,2,1,1,2447.1,6670,12,8,9900.0,8,501,N,2,2,2,2,94,150,5739
25-01000,64,2,1,0,1,0,2,1,1,2447.1,6672,N,9,58300.0,6,354,N,2,2,2,2,83,176,3033
25-01300,9,2,1,0,1,2,4,1,1,2872.7,4270,8,9,112000.0,1,52,N,2,2,2,2,70,132,282
25-01300,21,1,1,0,1,N,4,3,1,1457.2,8570,10,10,46700.0,4,153,N,2,2,2,2,133,42,5158
25-02800,48,2,1,0,1,0,N,1,1,3683.9,N,N,8,18100.0,N,181,N,2,2,2,2,89,52,4538
25-00703,8,2,6,0,1,0,N,1,1,2195.3,8390,12,7,37600.0,5,286,N,2,2,2,2,68,133,7045
25-02800,16,2,6,0,1,0,N,1,1,3683.9,8080,16,9,62900.0,9,91,N,2,2,2,2,84,220,3588
25-00703,77,2,1,0,7,0,2,1,1,2195.3,7290,11,8,-1600.0,7,76,N,2,2,2,2,48,82,443
25-01000,34,2,1,0,1,0,4,1,1,2872.7,9770,N,10,59700.0,6,55,N,2,1,2,2,31,127,2212
25-01000,61,2,1,0,1,2,5,1,1,2872.7,7990,10,1,71100.0,8,53,N,2,2,2,2,91,101,1505
25-01000,0,1,6,0,1,2,4,1,1,2447.1,4195,14,N,143000.0,6,500,N,2,2,2,2,32,176,5869
25-01300,45,1,1,0,1,1,3,1,1,2195.3,690,N,9,7680.0,8,51,N,2,2,2,2,46,127,6355
25-01000,78,2,4,0,1,0,N,1,1,2447.1,5790,16,10,8500.0,8,0,N,2,2,2,2,593,79,3407
25-00703,26,2,1,0,1,0,2,1,1,2195.3,7370,14,5,3300.0,N,500,N,2,2,2,2,100,145,7633
25-01300,3,1,1,0,1,1,2,1,1,1457.2,6770,14,12,36500.0,N,499,N,2,2,2,2,160,176,7633
25-00503,0,1,6,0,1,1,N,1,2,2872.7,8680,13,N,N,1,497,N,2,2,2,2,124,102,7633
25-00503,11,2,6,0,1,2,N,1,2,2872.7,9770,N,5,101000.0,1,N,N,2,2,2,2,13,127,4824
25-01300,3,2,5,0,1,0,2,1,1,1457.2,6992,2,9,N,9,272,N,2,2,2,2,31,145,4256
25-02800,32,2,1,0,1,0,2,1,1,2447.1,7580,13,11,N,N,495,N,2,2,2,2,77,111,6170
25-01000,34,2,1,0,1,2,4,1,1,2447.1,8290,N,6,96200.0,9,497,2,2,2,2,2,224,196,6067
25-01000,6,1,1,3,1,0,N,1,1,2447.1,5090,N,N,N,N,498,N,2,2,2,2,121,176,7633
25-01000,48,2,1,0,1,0,2,1,1,2447.1,N,N,11,60300.0,4,500,N,2,2,2,2,82,114,5699
25-00503,12,2,N,0,1,4,3,1,1,2872.7,3960,13,11,N,N,53,N,2,2,2,2,2,154,3835
25-00703,30,2,1,0,1,2,4,1,1,2195.3,6672,13,9,89800.0,8,51,N,2,2,2,2,79,138,2164
25-01300,0,1,6,0,1,0,3,1,1,1457.2,9920,N,5,123700.0,2,29,N,2,2,2,2,91,134,3770
25-00503,5,2,6,0,1,2,5,1,1,2872.7,4770,11,11,120050.0,1,240,N,2,2,2,2,111,130,775
25-00503,41,1,6,0,1,0,2,1,1,2872.7,7970,12,11,24900.0,N,499,N,2,2,2,2,101,151,1830
25-00703,13,1,1,0,1,2,2,1,1,2195.3,6370,12,10,88300.0,8,52,N,2,2,2,2,2,105,3587
25-00703,4,1,1,0,1,3,4,1,1,2195.3,6672,13,8,N,8,138,N,2,2,2,2,123,84,5224
25-00703,16,1,6,0,1,0,N,1,1,2195.3,7980,11,10,57500.0,7,349,N,2,2,2,2,83,88,3546
25-01000,44,2,1,0,1,0,2,1,1,2447.1,9160,N,7,94300.0,8,500,N,2,2,2,2,56,58,7128
25-00703,72,1,1,0,1,0,3,1,1,2195.3,6380,N,10,720.0,9,51,N,2,2,2,2,14,124,5584
25-00503,32,2,1,0,1,0,6,1,1,2447.1,9170,13,8,N,5,408,N,2,2,2,2,70,122,7236
25-00703,52,2,3,0,1,0,3,1,1,2195.3,6480,12,9,58700.0,7,500,N,2,2,2,2,27,145,3363
25-02800,17,2,3,0,1,0,N,1,1,2872.7,9920,N,7,-1600.0,0,53,N,2,2,2,2,17,99,4765
25-01300,23,1,1,0,1,2,4,1,1,3683.9,6880,12,5,10600.0,0,53,N,2,2,2,2,36,158,2259
25-00703,75,2,1,0,1,0,2,1,1,2195.3,9920,N,10,172400.0,2,499,N,2,2,2,2,47,133,3976
25-00703,43,1,1,0,1,3,5,3,1,2447.1,7480,14,10,N,9,299,N,2,1,2,2,270,85,5674
25-00703,36,2,1,0,1,0,2,1,1,2872.7,7080,12,10,162650.0,9,51,N,2,2,2,2,31,132,2987
25-01000,86,2,1,0,1,0,2,1,1,2447.1,5680,11,9,667000.0,6,53,N,2,2,2,2,45,147,297
25-01000,34,2,1,0,1,0,2,1,1,2195.3,5593,N,9,N,9,496,N,2,2,2,2,57,102,7633
25-01000,54,1,3,0,1,0,2,1,1,2195.3,9920,N,5,59700.0,6,8,N,2,2,2,2,147,145,4824
25-00503,51,2,3,0,1,0,3,1,1,2195.3,N,N,7,206100.0,6,351,N,2,2,2,2,70,96,4728
25-02800,3,1,1,0,1,0,3,1,1,3683.9,3580,18,9,123000.0,N,426,N,2,2,2,2,148,143,5814
25-00703,27,2,1,0,8,0,2,1,1,2195.3,2370,12,10,221500.0,N,499,N,2,2,2,2,66,133,3167
25-00703,41,2,1,0,1,0,2,1,2,2195.3,7190,11,9,57700.0,6,323,N,2,2,2,2,80,126,3203
25-02800,28,1,1,0,1,N,3,1,1,2195.3,7670,16,5,213200.0,1,501,N,2,2,2,2,123,104,879
25-01300,41,1,1,0,1,0,3,1,1,1457.2,7680,6,8,60300.0,5,500,N,2,2,2,2,464,89,2978
25-00503,7,1,6,0,1,0,3,1,1,2872.7,N,17,4,110050.0,N,501,N,2,2,2,2,240,128,4796
25-01300,64,2,1,0,1,0,2,1,1,1457.2,6380,12,8,6200.0,7,N,N,2,2,2,1,2,160,5249
25-00503,45,2,1,0,1,0,2,1,0,2872.7,8070,N,8,78000.0,2,371,N,2,1,2,2,56,170,7
25-00703,55,2,3,0,1,1,2,1,1,2195.3,9680,N,12,143000.0,9,380,N,2,2,2,2,34,328,3173
25-01000,20,2,6,0,1,0,N,1,1,2447.1,9380,14,2,34240.0,3,0,N,2,2,2,2,41,17,133
25-00703,27,2,4,0,1,0,3,1,2,2872.7,9920,N,4,128000.0,8,90,N,2,2,2,2,55,127,4369
25-00703,54,1,1,0,1,0,2,1,1,3683.9,6890,5,8,160.0,8,54,N,2,2,2,2,54,176,6842
25-01000,60,2,6,0,1,0,N,1,1,2447.1,9920,N,8,113000.0,4,N,N,2,2,2,2,36,107,4353
25-01300,54,1,1,0,1,0,2,1,1,2872.7,7181,13,11,62900.0,8,54,N,2,2,2,2,21,157,7519
