SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
1,1,1,1,4,0,25-01300,76,0,2,463
1,1,1,1,5,0,25-01000,71,0,2,501
2,6,1,2,1,0,25-00503,24,0,N,12
2,1,6,1,7,0,25-01300,40,2,4,501
1,1,1,1,8,0,25-00703,32,1,3,501
1,1,1,1,6,0,25-00703,78,0,2,423
2,N,1,1,N,0,25-01000,10,2,4,501
1,1,1,2,8,0,25-00703,62,0,2,501
1,1,1,1,8,0,25-00503,69,0,2,501
2,6,1,1,5,0,25-00703,52,0,N,305
1,6,1,2,2,0,25-00703,48,0,2,142
2,6,1,1,5,0,25-01300,27,0,4,501
1,1,1,1,9,0,25-00703,64,0,2,501
1,N,1,1,N,0,25-00703,7,2,4,131
1,6,1,2,5,0,25-00703,26,0,N,305
1,3,1,1,4,0,25-02800,77,0,2,285
1,1,1,1,9,0,25-00703,49,0,2,501
1,N,6,1,N,0,25-01000,8,2,4,501
2,1,6,1,8,0,25-00703,40,1,3,501
1,1,1,1,9,0,25-01300,66,0,2,501
2,6,1,2,1,0,25-02800,22,0,N,9
1,3,1,2,4,0,25-01000,94,0,N,231
1,6,1,2,7,0,25-01300,24,0,N,501
2,1,1,1,9,0,25-00703,42,4,6,501
2,1,1,1,7,0,25-01000,49,1,4,501
2,1,1,1,9,3,25-00503,62,1,3,501
1,N,1,1,N,0,25-01300,11,3,5,501
2,1,1,1,2,0,25-01000,71,0,2,316
1,6,1,1,9,0,25-00503,46,0,N,501
2,6,1,0,0,0,25-02800,88,N,N,N
2,1,1,1,2,0,25-01000,84,0,2,459
1,N,1,1,N,0,25-02800,0,1,3,501
1,6,1,1,9,0,25-02800,56,0,N,501
1,4,1,1,9,0,25-00703,58,0,N,501
2,1,1,1,5,0,25-01300,57,0,3,501
2,1,6,1,7,0,25-01300,66,0,2,501
2,6,6,1,2,0,25-00703,19,0,4,501
2,1,1,1,4,0,25-01000,56,0,2,471
2,6,9,1,5,0,25-01000,38,0,4,501
2,1,1,1,8,0,25-00703,69,0,2,501
1,N,1,1,N,0,25-01300,11,0,N,N
2,N,1,1,N,0,25-01000,5,4,6,501
2,1,1,1,7,0,25-00703,78,0,2,501
2,1,1,1,4,0,25-00703,58,0,2,501
2,6,6,1,0,0,25-02800,20,0,3,61
2,4,1,2,3,0,25-00703,74,0,N,192
1,6,1,1,6,0,25-00503,33,0,2,501
2,2,1,0,2,0,25-00703,67,N,N,N
1,1,1,1,7,0,25-01000,70,0,2,501
2,1,6,1,6,0,25-02800,29,2,7,501
1,1,1,1,7,0,25-01000,62,2,4,326
1,1,1,1,5,0,25-01000,74,0,2,311
2,1,1,2,8,0,25-01000,30,0,2,501
2,6,1,0,1,0,25-00703,19,N,N,N
1,1,1,1,9,0,25-00503,36,2,4,501
2,1,1,1,2,0,25-00703,75,0,2,269
2,1,6,1,6,0,25-01300,45,2,4,441
1,1,1,1,9,0,25-01000,50,2,4,501
2,1,1,1,8,0,25-01300,60,0,2,501
2,4,1,2,6,0,25-00703,35,0,N,395
1,4,2,2,5,4,25-00703,57,0,N,267
1,4,1,1,6,0,25-00703,56,0,N,386
1,6,1,1,0,0,25-02800,16,2,5,501
1,N,1,1,N,0,25-01300,14,1,3,198
1,1,1,1,9,0,25-00503,48,1,3,501
2,N,1,2,N,0,25-00503,3,2,4,466
1,1,1,1,7,0,25-01300,65,0,2,501
2,1,1,1,2,0,25-01000,72,0,2,501
1,6,1,1,6,0,25-02800,23,0,4,501
1,1,1,2,3,0,25-00703,80,0,2,258
1,1,1,1,7,0,25-01000,52,1,3,501
2,1,1,1,0,1,25-01300,54,0,4,501
1,6,1,1,5,0,25-00703,22,0,5,501
1,6,6,1,0,0,25-00503,15,2,4,501
1,6,6,2,0,0,25-00503,20,0,N,0
2,6,1,2,0,0,25-01000,15,1,3,501
2,N,1,1,N,0,25-01000,1,2,4,501
1,1,1,1,9,2,25-00703,49,2,4,501
1,1,1,1,3,0,25-02800,62,0,4,469
1,N,1,1,N,0,25-00703,3,4,6,233
2,N,1,1,N,0,25-00503,10,3,5,501
1,6,1,1,0,0,25-01000,16,3,5,501
1,6,6,2,0,0,25-00703,15,4,5,8
1,6,6,2,4,0,25-00703,54,0,4,391
1,1,1,1,1,0,25-01300,29,2,4,274
1,1,6,2,9,0,25-02800,35,1,3,501
1,1,1,1,8,0,25-00503,32,1,3,501
1,6,1,0,0,0,25-00503,19,N,N,N
2,1,1,1,7,0,25-02800,57,0,2,501
1,1,1,1,8,0,25-01000,61,0,3,501
1,N,1,1,N,0,25-01300,1,2,5,443
2,N,1,1,N,0,25-00703,5,2,4,479
1,1,1,1,3,0,25-01000,76,0,3,409
1,1,1,1,8,0,25-01300,52,2,4,443
2,3,1,2,3,0,25-02800,91,0,N,153
2,N,1,1,N,3,25-00703,11,2,4,501
2,1,6,2,8,0,25-02800,33,1,3,501
2,1,1,1,3,0,25-00503,64,0,3,501
2,4,1,2,6,0,25-00703,45,1,2,341
1,N,1,1,N,0,25-00703,5,2,4,501
2,1,1,2,6,0,25-00703,33,1,3,382
2,1,1,1,2,0,25-01300,68,0,2,501
1,6,6,1,8,0,25-00503,25,0,3,501
1,6,1,1,1,0,25-00703,62,0,2,468
2,1,1,1,7,0,25-00503,61,0,2,501
1,6,2,0,1,0,25-00703,20,N,N,N
1,1,1,1,6,0,25-01000,43,2,4,498
1,N,1,1,N,0,25-00703,10,1,2,472
1,1,1,1,9,0,25-00503,61,0,2,501
1,N,1,2,N,0,25-00503,5,2,3,36
1,6,1,0,1,0,25-00703,20,N,N,N
1,N,8,1,N,4,25-01300,6,1,3,501
2,6,1,1,8,0,25-00703,29,0,N,501
1,6,6,2,8,0,25-01000,27,0,N,501
1,6,1,1,2,0,25-01300,21,0,3,501
2,3,1,0,2,0,25-01300,88,N,N,N
2,4,1,1,4,0,25-00703,62,0,5,189
1,N,1,1,N,0,25-00503,12,2,4,501
2,6,1,1,1,0,25-01000,16,1,5,223
2,1,1,1,8,0,25-00703,31,2,4,501
2,1,1,1,4,0,25-02800,67,0,2,501
2,6,1,1,4,0,25-00503,28,0,N,228
1,1,1,1,7,0,25-00703,64,0,2,501
2,1,1,1,3,0,25-01300,56,1,3,459
2,1,1,1,6,0,25-00503,70,0,3,501
1,1,1,1,6,0,25-00703,68,0,3,366
2,6,1,1,6,0,25-02800,28,0,3,417
2,4,1,1,7,0,25-01300,39,2,5,501
2,1,1,2,6,0,25-00703,57,0,2,420
2,3,1,2,1,0,25-02800,90,0,N,15
1,1,6,1,8,0,25-01000,36,4,6,297
2,4,1,1,9,0,25-00703,50,0,2,501
2,1,6,2,8,0,25-01300,32,1,3,501
2,1,1,1,7,0,25-00503,59,0,2,501
2,N,1,2,N,0,25-00703,4,4,6,302
2,1,1,1,8,0,25-02800,30,0,2,501
2,1,1,1,4,0,25-01000,31,1,3,494
2,N,1,1,N,0,25-00503,14,3,5,501
2,6,1,2,2,0,25-02800,56,0,N,55
1,6,9,1,1,0,25-00703,19,0,2,501
2,N,1,2,N,0,25-00703,6,2,4,263
2,6,6,0,0,0,25-00503,19,N,N,N
2,1,1,2,5,0,25-01000,83,0,2,501
2,4,1,2,5,0,25-02800,50,0,N,289
2,1,9,2,5,0,25-00703,54,0,2,501
1,6,1,1,2,0,25-01000,22,0,7,422
2,N,1,1,N,0,25-00703,10,1,3,182
1,6,1,2,3,0,25-00703,21,0,5,501
2,6,1,0,2,0,25-00703,77,N,N,N
2,3,1,1,2,0,25-00503,76,0,N,98
2,4,2,1,6,0,25-02800,54,0,3,370
2,6,1,0,0,0,25-02800,82,N,N,N
1,1,1,1,6,0,25-02800,48,3,5,501
1,4,1,1,7,0,25-00503,72,0,N,501
1,6,1,2,5,0,25-01300,25,0,N,275
2,4,1,1,6,0,25-02800,71,2,5,501
2,6,1,1,5,0,25-01300,21,0,3,501
2,1,1,2,0,0,25-00703,62,0,2,501
2,4,1,1,6,0,25-01300,53,0,N,427
2,1,1,2,3,0,25-02800,48,0,2,501
1,1,1,1,7,0,25-01300,71,0,2,501
2,1,1,1,6,0,25-00703,38,0,3,501
1,1,1,1,7,0,25-01300,64,0,2,501
2,1,1,1,5,0,25-01000,64,0,2,501
2,1,6,1,8,0,25-00703,37,1,3,501
1,1,1,1,9,0,25-01300,44,2,4,501
2,3,1,1,4,0,25-01000,94,0,N,200
2,1,6,1,8,0,25-00703,32,1,3,501
1,6,1,1,0,0,25-01300,15,3,5,501
1,1,1,1,6,0,25-00703,58,0,4,501
1,1,1,1,7,0,25-02800,46,2,4,501
1,1,1,1,8,0,25-01300,53,1,3,501
1,1,6,1,8,0,25-01300,39,2,4,501
1,N,1,1,N,0,25-01000,4,2,4,501
2,4,1,1,5,0,25-01300,61,0,N,304
1,1,1,1,8,0,25-02800,30,0,2,501
1,1,6,1,8,0,25-00503,39,3,5,359
2,1,1,1,5,0,25-01300,42,0,2,392
2,6,1,2,6,0,25-00703,44,0,2,390
2,N,1,1,N,0,25-01300,11,2,5,501
1,1,1,1,9,0,25-00703,44,4,6,501
1,4,1,2,8,0,25-00703,66,0,2,501
2,6,6,2,0,0,25-00503,21,0,N,0
1,1,1,1,9,0,25-00703,40,1,3,501
1,1,1,2,8,0,25-00503,40,2,5,501
2,1,1,1,8,0,25-00703,57,0,2,501
2,3,1,2,7,0,25-00703,94,0,N,501
2,6,1,1,6,0,25-00703,27,0,4,501
2,6,1,1,1,0,25-00703,15,2,4,501
2,N,1,1,N,0,25-02800,14,1,4,501
2,2,1,0,3,0,25-00703,57,N,N,N
2,1,1,1,4,0,25-01300,64,0,2,202
2,1,1,1,6,0,25-01000,42,4,6,199
1,1,1,1,9,0,25-00503,73,0,2,501
2,1,1,1,5,0,25-01000,64,0,3,501
1,1,1,1,8,0,25-00503,41,1,3,469
1,N,1,1,N,2,25-01300,7,3,5,420
1,4,1,1,7,0,25-00703,44,0,N,501
1,1,1,1,9,0,25-00503,43,2,4,501
2,1,1,1,6,0,25-01000,70,0,2,501
1,1,1,1,8,0,25-01000,50,0,2,501
1,1,1,2,9,0,25-00703,60,0,2,501
1,N,1,1,N,0,25-00703,1,1,3,501
1,1,1,1,4,0,25-00703,55,2,4,501
1,1,1,1,8,0,25-00703,63,2,6,501
1,3,1,1,3,0,25-01300,83,0,N,158
2,1,1,1,3,0,25-01300,75,0,2,309
2,6,1,2,7,0,25-00503,36,0,N,501
1,4,1,1,9,0,25-00703,49,1,3,501
2,1,1,1,4,0,25-01300,55,0,3,501
2,1,1,1,2,0,25-01000,34,0,2,501
1,1,1,1,9,0,25-00703,52,3,5,501
1,1,1,2,5,0,25-00703,35,0,2,501
1,N,1,1,N,0,25-00703,7,4,6,501
2,3,1,1,6,0,25-02800,91,0,2,389
1,6,1,1,0,0,25-01300,18,0,3,191
2,3,1,1,7,0,25-01000,82,0,N,501
2,1,1,1,0,0,25-00703,53,0,2,180
2,4,1,1,8,0,25-00703,65,0,N,501
1,N,1,1,N,0,25-01300,10,2,4,358
1,6,1,1,0,0,25-01000,15,2,4,501
1,N,6,1,N,0,25-01300,10,2,4,501
2,1,1,1,1,0,25-01300,44,2,4,501
1,4,1,0,0,0,25-02800,84,N,N,N
2,6,1,1,6,0,25-02800,63,0,N,380
1,1,1,1,6,0,25-00703,37,2,4,331
1,4,1,2,7,0,25-02800,45,0,N,482
1,1,1,1,9,0,25-00503,62,0,2,501
2,N,1,2,N,2,25-00503,6,0,4,158
2,6,1,2,8,4,25-00503,24,0,N,501
2,N,1,1,N,0,25-00703,6,2,4,480
1,4,1,1,8,0,25-02800,60,0,N,501
1,6,6,1,7,0,25-00503,42,0,5,454
2,1,1,1,0,0,25-00703,59,0,2,382
2,6,1,1,1,0,25-00703,15,2,4,501
1,1,1,1,9,0,25-00503,58,0,4,501
2,1,1,1,8,0,25-01000,55,0,2,501
2,1,1,1,6,0,25-00703,72,0,2,501
1,1,1,1,9,0,25-01000,37,4,6,501
2,3,1,1,3,0,25-01300,86,0,2,501
1,1,1,1,4,0,25-01300,63,0,2,501
2,6,1,1,1,0,25-00703,15,3,5,501
2,N,1,1,N,0,25-02800,10,2,4,501
2,4,1,1,7,0,25-00703,77,0,N,501
2,6,2,0,9,0,25-00703,20,N,N,N
1,2,8,0,0,2,25-01300,76,N,N,N
1,1,1,2,6,0,25-00703,43,1,4,501
2,N,1,1,N,0,25-01000,5,0,5,501
1,1,1,1,1,0,25-00703,67,2,4,408
1,3,1,1,9,0,25-01300,72,0,6,501
2,N,1,1,N,0,25-01300,4,2,4,501
2,N,1,1,N,0,25-00703,0,0,2,501
2,1,1,1,7,0,25-00503,57,0,2,501
1,6,1,1,5,0,25-02800,61,0,N,269
2,6,1,0,2,0,25-01300,18,N,N,N
1,1,1,1,5,0,25-00703,64,0,3,222
2,3,1,1,4,0,25-00503,49,0,N,201
2,N,1,1,N,0,25-00503,8,3,5,501
2,6,1,1,0,0,25-01300,41,0,4,371
2,1,1,1,2,0,25-00703,73,0,2,264
1,1,1,2,9,2,25-00503,44,2,4,501
2,3,1,1,7,0,25-01300,70,0,N,501
1,1,2,1,4,0,25-00703,50,0,4,501
1,1,1,1,5,0,25-01000,57,0,5,394
1,1,6,2,3,0,25-02800,78,0,2,197
1,1,6,1,0,0,25-00503,78,1,6,501
1,3,1,2,3,0,25-00503,64,0,N,160
1,1,1,1,5,0,25-00503,52,1,3,501
1,6,1,1,6,0,25-00703,35,0,N,458
2,6,1,2,6,0,25-00503,25,0,N,392
1,1,1,1,6,0,25-01300,81,0,2,394
1,1,1,1,7,0,25-00703,46,1,3,366
1,4,1,2,4,2,25-02800,69,0,N,256
1,6,1,1,4,0,25-02800,66,0,2,501
1,4,1,2,5,0,25-01000,51,0,N,296
1,1,1,1,9,0,25-02800,67,0,2,501
2,6,1,1,5,0,25-01300,23,0,2,500
1,4,1,0,1,0,25-02800,72,N,N,N
2,1,1,1,8,3,25-02800,31,0,2,501
2,1,1,1,0,0,25-01000,60,0,3,501
2,5,1,1,7,0,25-00703,71,0,2,501
1,1,1,1,7,0,25-01300,48,0,2,501
1,6,1,2,6,0,25-00703,26,0,N,381
1,1,1,1,8,0,25-01300,47,2,5,480
2,1,1,2,0,0,25-02800,65,0,3,501
2,1,1,2,6,0,25-00703,30,0,2,501
1,6,1,2,7,0,25-00703,31,0,N,500
1,1,1,1,7,0,25-00703,45,2,4,501
1,N,6,1,N,0,25-00503,9,2,4,501
1,6,1,1,2,0,25-00703,49,0,N,63
1,2,1,1,6,0,25-00703,53,1,4,501
2,2,1,0,1,0,25-01000,82,N,N,N
2,6,1,0,1,1,25-00703,19,N,N,N
1,N,1,1,N,0,25-02800,6,1,2,501
1,1,1,1,0,0,25-00503,55,4,6,501
1,6,1,0,3,0,25-00703,40,N,N,173
2,1,1,1,2,0,25-02800,74,0,2,307
1,6,6,1,1,0,25-00503,17,2,4,501
2,6,1,1,7,0,25-01000,25,0,6,501
1,N,1,1,N,0,25-01000,1,2,4,407
2,1,1,1,4,0,25-00703,59,0,2,501
2,N,1,1,N,0,25-02800,3,2,5,501
1,5,1,1,7,0,25-02800,38,2,4,494
2,1,1,1,1,0,25-01000,29,1,3,501
1,1,1,1,7,0,25-01300,64,0,3,501
1,1,1,1,9,4,25-00503,51,2,4,501
2,1,6,1,0,0,25-01300,53,0,2,501
2,1,1,2,6,0,25-01000,68,0,2,501
2,4,1,1,9,0,25-00503,59,0,N,501
2,1,1,1,2,0,25-01300,46,4,9,501
1,6,1,2,7,0,25-00503,37,1,2,495
2,N,1,1,N,0,25-00503,2,2,4,501
2,N,6,1,N,0,25-02800,0,4,6,501
1,N,1,1,N,0,25-00503,10,2,4,501
1,1,1,1,4,0,25-01300,81,0,2,316
2,1,1,1,3,0,25-00703,74,0,2,215
2,4,1,0,2,0,25-01300,71,N,N,N
1,1,1,1,6,0,25-01300,68,0,2,501
1,6,1,1,1,0,25-00503,19,0,4,501
2,1,1,2,4,0,25-00503,43,1,3,501
2,4,1,1,4,0,25-01000,62,0,N,215
1,4,1,1,6,0,25-00703,53,0,2,379
1,N,1,1,N,0,25-02800,6,3,5,336
1,4,1,1,8,0,25-00703,45,0,N,501
1,1,1,1,5,0,25-00503,83,0,2,423
1,6,1,2,2,0,25-00703,43,0,N,91
1,N,1,1,N,0,25-00703,11,4,7,501
2,6,1,1,1,0,25-00703,30,0,N,41
1,1,1,1,7,0,25-00703,46,0,2,501
1,1,1,1,7,0,25-00703,61,0,2,382
2,6,1,2,6,0,25-00503,34,0,N,378
2,1,1,1,4,0,25-01300,77,0,2,501
1,1,1,1,9,0,25-01300,40,2,4,501
1,1,1,1,7,0,25-00703,65,0,2,501
1,N,1,1,N,0,25-00703,0,0,6,271
1,1,1,1,4,0,25-01000,71,0,2,501
2,N,2,2,N,0,25-00503,0,1,3,193
1,6,1,2,5,0,25-00703,27,0,N,264
2,1,1,1,3,0,25-00703,58,0,2,501
1,4,1,1,7,0,25-00703,56,0,2,492
1,1,1,1,7,0,25-01300,79,0,2,501
1,1,1,1,4,0,25-01000,72,0,2,387
1,6,1,1,0,0,25-01300,17,2,4,501
2,6,1,0,2,0,25-00503,52,N,N,70
2,1,1,1,0,0,25-01300,46,2,4,443
2,6,1,1,8,0,25-01000,64,0,N,501
1,3,1,1,9,0,25-00703,88,2,5,501
1,1,1,1,8,0,25-00703,79,0,2,501
2,6,1,1,1,0,25-01000,71,0,N,4
1,6,1,1,9,0,25-01300,46,0,N,501
2,3,1,1,8,0,25-02800,68,0,N,501
1,1,1,1,8,0,25-00503,46,0,2,501
2,N,9,1,N,0,25-00503,5,3,4,302
1,1,1,1,8,0,25-01000,36,0,2,501
2,1,1,2,3,0,25-00703,71,0,2,442
1,N,1,1,N,0,25-00503,7,3,5,501
2,1,1,1,9,0,25-00503,36,1,3,501
2,6,1,2,4,0,25-00503,72,0,N,245
1,1,1,1,6,0,25-00703,67,0,2,499
1,N,1,1,N,0,25-00503,5,2,4,501
1,1,1,1,7,0,25-01300,63,0,3,501
1,N,1,1,N,0,25-02800,1,3,5,464
2,6,1,2,3,0,25-01000,52,0,N,157
2,N,1,1,N,0,25-01000,5,2,4,348
2,6,1,0,2,0,25-01300,70,N,N,N
2,N,1,1,N,0,25-00503,6,4,6,501
1,6,2,2,3,0,25-00703,19,0,2,177
1,4,1,2,3,0,25-00703,76,0,N,160
1,6,1,1,3,0,25-00703,35,0,2,263
1,N,1,2,N,0,25-00503,0,2,5,501
2,1,1,1,9,0,25-01000,55,0,2,501
1,N,1,1,N,0,25-00703,13,1,2,463
2,6,1,0,1,0,25-00703,19,N,N,N
1,1,1,2,8,0,25-00503,58,0,3,501
2,6,1,0,2,0,25-01000,75,N,N,88
1,N,1,1,N,0,25-01300,9,2,5,480
2,2,1,1,0,0,25-02800,62,2,6,501
2,1,1,1,2,0,25-01300,66,0,2,230
2,6,1,1,6,0,25-00703,28,0,2,501
1,4,1,2,7,0,25-00503,77,0,N,501
2,3,1,1,1,0,25-01000,72,0,5,501
2,1,1,1,0,0,25-01300,43,1,3,501
2,1,1,1,4,0,25-00503,63,0,2,501
2,3,1,2,2,4,25-00703,34,2,3,61
1,N,1,1,N,0,25-00503,9,1,3,501
2,1,1,1,3,0,25-02800,66,0,3,501
1,1,1,1,6,0,25-02800,40,2,4,444
1,1,1,1,4,0,25-00703,75,0,2,501
2,1,1,1,2,0,25-00503,87,0,2,328
2,3,1,1,7,0,25-00503,69,0,N,501
2,N,1,1,N,0,25-01000,14,2,4,501
1,1,1,1,5,0,25-01000,78,0,2,501
1,1,1,1,4,0,25-01000,67,0,2,190
2,3,1,1,3,0,25-00703,90,0,N,182
2,3,1,1,9,0,25-00503,80,0,N,501
2,3,1,0,0,0,25-01300,87,N,N,N
1,6,1,2,1,0,25-00703,17,1,2,341
2,1,1,1,5,0,25-01300,57,0,2,501
2,N,1,1,N,0,25-01000,9,2,4,501
1,1,1,1,4,0,25-02800,76,0,2,467
2,1,1,2,2,4,25-01300,36,2,5,369
2,N,9,1,N,0,25-00503,8,3,5,501
1,N,1,2,N,4,25-01000,2,5,7,155
2,6,1,2,5,0,25-01300,25,0,N,304
2,1,1,2,6,0,25-00703,26,0,2,501
2,1,1,1,7,0,25-01300,31,1,3,501
1,N,1,1,N,0,25-01300,5,2,4,501
2,1,1,1,7,0,25-01000,47,3,5,501
2,4,1,1,7,0,25-00703,54,2,3,379
2,6,6,1,0,0,25-01300,15,2,4,501
1,N,1,1,N,0,25-00503,12,2,5,501
1,N,1,1,N,0,25-01300,9,2,4,501
2,1,1,1,9,0,25-00703,49,0,2,501
2,1,1,1,8,0,25-01300,45,2,4,501
2,1,1,1,7,0,25-00703,63,0,3,501
2,6,1,1,4,0,25-00503,62,0,N,190
2,1,1,1,5,0,25-00703,64,0,2,501
1,6,6,1,4,0,25-00503,42,0,N,201
1,N,1,1,N,0,25-02800,2,1,3,501
1,1,1,1,9,0,25-01000,65,0,2,501
2,6,1,2,2,0,25-00503,24,0,N,90
2,1,1,1,9,0,25-00503,58,0,2,501
1,1,1,1,9,0,25-01300,60,0,3,501
1,1,1,2,9,0,25-00503,41,2,4,501
2,1,1,1,8,0,25-01000,33,1,3,501
1,1,1,1,1,0,25-02800,75,0,2,172
2,1,1,2,0,0,25-00703,34,2,4,263
1,3,1,1,8,0,25-02800,42,0,5,501
2,6,1,0,2,0,25-01300,50,N,N,99
2,1,1,1,9,0,25-00503,56,0,2,501
1,1,1,1,8,0,25-01000,38,1,3,501
1,N,9,1,N,0,25-00503,6,2,4,501
2,1,1,1,2,0,25-00703,65,0,2,302
1,N,1,1,N,0,25-02800,11,0,4,33
2,3,1,2,4,0,25-00703,65,0,N,221
2,6,1,0,2,0,25-00703,70,N,N,N
2,1,1,1,5,0,25-02800,56,0,3,501
2,1,1,1,8,0,25-00703,68,0,2,501
1,1,1,1,6,0,25-00703,42,2,4,345
1,1,1,2,7,0,25-00703,57,0,2,385
