SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
1.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
1.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
1.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
1.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,58.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00703,45.0,2,4,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00703,45.0,2,4,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00703,45.0,2,4,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00703,45.0,2,4,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00703,45.0,2,4,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00703,45.0,2,4,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00703,45.0,2,4,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00703,45.0,2,4,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00703,45.0,2,4,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00703,45.0,2,4,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00703,45.0,2,4,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00703,45.0,2,4,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00703,45.0,2,4,501,2.0
1.0,1,1.0,1.0,9,0.0,25-00703,45.0,2,4,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,8,0.0,25-01300,53.0,0,2,501,2.0
2.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
2.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
2.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
2.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
2.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
2.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
2.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
2.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
2.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
2.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
2.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
2.0,1,1.0,1.0,9,0.0,25-00503,59.0,0,2,501,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N,2.0
