,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
205,29,1,4,1,1,2,N,2,5,4
206,49,2,1,2,1,1,N,2,4,8
207,62,1,1,1,1,1,N,2,7,5
208,54,1,1,2,1,1,N,2,4,7
209,69,1,1,1,1,2,N,2,6,5
210,74,1,N,1,1,1,N,2,8,5
211,28,1,1,2,1,2,N,2,1,7
212,35,1,4,2,1,1,N,2,3,9
213,14,8,6,2,1,1,N,2,2,5
214,28,1,6,1,1,1,N,2,9,9
215,72,1,6,1,1,1,N,2,N,3
216,38,8,1,1,1,1,N,2,0,9
217,61,1,1,1,1,1,N,2,4,3
218,22,1,1,2,1,1,N,2,4,5
219,25,1,1,1,1,2,N,2,7,6
220,92,1,1,2,1,1,N,2,3,5
221,37,1,1,2,1,1,N,2,5,6
222,38,2,1,2,1,1,N,2,1,6
223,58,1,1,1,1,1,N,2,4,5
224,54,1,1,2,1,1,N,2,3,4
225,49,1,1,2,1,1,N,2,7,8
226,83,1,1,1,1,2,N,2,1,9
227,35,1,1,2,1,1,N,2,0,7
228,47,2,1,2,1,1,N,2,5,10
229,57,1,1,2,1,2,N,2,4,10
230,46,1,1,1,1,1,N,2,1,7
231,31,1,6,1,1,1,N,2,2,7
232,66,1,1,2,1,1,N,2,1,7
233,64,1,1,1,1,1,N,2,0,5
234,67,1,6,1,1,1,N,2,2,9
235,8,1,4,1,1,1,N,2,2,8
236,26,1,4,1,1,1,N,2,5,7
237,53,1,6,2,1,1,N,2,7,5
238,60,1,1,1,1,1,N,2,4,4
239,55,1,4,2,1,1,N,2,1,3
240,68,1,1,2,1,2,N,2,0,1
241,64,1,6,1,1,1,N,2,3,5
242,82,2,6,1,1,1,N,2,3,7
243,42,1,6,2,1,1,N,2,9,7
244,60,1,1,2,1,1,N,2,5,3
245,39,1,1,1,1,1,N,2,4,4
246,61,8,1,1,1,1,N,2,8,9
247,60,1,1,2,1,1,N,2,9,5
248,15,1,1,2,1,1,N,2,6,7
249,14,1,1,2,1,1,N,2,7,7
250,47,1,4,1,1,1,N,2,9,3
251,73,1,1,2,1,1,N,2,3,7
252,57,1,1,1,1,1,N,2,8,7
253,78,1,1,2,1,1,N,2,6,9
254,50,1,1,2,1,1,N,1,7,9
255,38,1,1,2,1,1,N,2,6,4
256,66,1,6,1,1,1,N,2,3,7
257,34,2,1,1,1,2,N,2,2,5
258,26,1,1,2,1,1,N,2,0,5
259,32,1,1,2,1,1,N,2,4,5
260,60,1,1,2,1,1,N,2,0,9
261,53,1,1,1,1,1,N,2,9,7
262,60,1,1,2,1,1,N,2,8,7
263,68,9,1,2,1,1,N,2,8,5
264,30,3,N,1,1,1,N,2,0,5
265,41,1,3,2,1,2,N,2,4,3
266,65,1,4,1,1,1,N,2,2,5
267,32,1,1,2,1,1,N,2,7,5
268,36,1,2,2,1,1,N,2,N,8
269,34,1,1,2,1,2,N,2,4,5
270,57,1,1,1,1,1,N,2,5,9
271,58,1,1,1,1,1,N,2,6,3
272,54,1,4,1,1,1,N,2,6,5
273,34,1,2,1,1,2,N,2,4,5
274,34,1,4,2,1,1,N,2,6,5
275,52,1,1,1,1,2,N,2,4,6
276,26,1,1,2,1,1,N,2,7,9
277,60,1,1,1,1,1,N,2,7,5
278,60,1,1,2,1,1,N,2,0,8
279,39,1,1,2,1,1,N,2,1,1
280,68,1,6,1,1,1,N,2,6,9
281,55,1,6,2,1,1,N,2,6,9
282,20,1,4,2,1,1,N,2,4,4
283,69,1,1,1,1,1,N,2,5,7
284,61,1,1,1,1,1,N,2,2,9
285,81,1,2,2,1,2,N,2,1,4
286,78,1,1,2,1,1,N,2,6,5
287,70,9,4,1,1,1,N,2,3,7
288,78,1,1,1,1,1,N,2,7,3
289,64,1,1,1,1,1,N,2,4,9
290,73,2,6,2,1,1,N,2,6,9
291,44,1,1,1,1,1,N,2,4,9
292,36,1,1,2,1,2,N,2,7,9
293,32,1,4,2,1,2,N,2,7,9
294,60,1,1,1,1,1,N,2,7,5
295,57,1,1,1,1,1,N,2,3,9
296,78,1,1,2,1,1,N,2,5,7
297,60,1,1,2,1,1,N,2,3,8
298,29,2,1,2,1,1,N,2,4,2
299,62,1,4,2,1,1,N,2,1,7
300,62,1,1,1,1,2,N,2,4,7
301,73,2,1,2,1,2,N,2,0,4
302,58,1,3,1,1,1,N,2,2,5
303,46,1,1,1,1,1,N,2,6,8
304,49,1,1,1,1,1,N,2,0,4
305,33,1,6,2,1,1,N,2,6,7
306,30,1,4,1,1,1,N,2,9,5
307,18,1,6,1,1,1,N,2,6,9
308,31,1,3,2,1,2,N,2,9,7
309,47,1,3,2,1,1,N,2,3,9
310,65,8,6,2,1,1,N,2,8,7
311,2,1,5,1,1,1,N,2,5,3
312,72,1,4,2,1,1,N,2,6,5
313,78,1,1,2,1,2,N,2,2,4
314,25,2,4,2,1,1,N,2,6,9
315,22,2,1,2,1,1,N,2,6,7
316,72,1,1,2,1,1,N,2,9,5
317,29,1,1,1,1,1,N,2,5,5
318,81,1,1,1,1,1,N,2,4,7
319,67,1,6,2,1,1,N,2,2,9
320,53,1,1,2,1,1,N,2,0,1
321,55,1,4,1,1,1,N,2,0,7
322,20,1,1,2,1,1,N,2,5,9
323,49,6,1,2,1,1,N,2,2,5
324,70,1,6,1,1,2,N,2,0,4
325,20,1,1,1,1,1,N,2,8,9
326,63,2,1,1,1,1,N,2,2,7
327,92,1,4,2,1,1,N,2,3,11
328,38,1,1,2,1,1,N,2,5,1
329,34,1,1,1,1,1,N,2,7,5
330,63,1,2,1,1,1,N,2,1,6
331,27,1,6,2,1,1,N,2,8,7
332,37,1,1,2,1,2,N,2,0,5
333,26,1,6,2,1,1,N,2,3,7
334,62,1,6,1,1,1,N,2,9,9
335,30,1,1,2,1,2,N,2,6,4
336,40,1,1,1,1,2,N,2,0,7
337,35,1,4,1,1,1,N,2,7,5
338,58,1,6,2,1,1,N,2,7,7
339,27,1,1,1,1,1,N,2,5,7
340,65,1,1,2,1,1,N,2,7,9
341,50,1,1,1,1,1,N,2,3,3
342,7,1,1,2,1,1,N,2,2,9
343,65,2,1,1,1,2,N,2,1,9
344,47,8,1,1,1,1,N,2,8,5
345,42,1,6,2,1,1,N,2,5,1
346,46,1,1,2,1,1,N,2,4,5
347,62,1,2,2,1,1,N,2,2,4
348,67,8,6,1,1,2,N,1,1,5
349,60,1,1,1,1,1,N,2,6,5
350,35,1,1,1,1,1,N,2,3,10
351,83,1,6,2,1,2,N,2,9,5
352,74,2,6,1,1,1,N,2,6,7
353,61,6,1,2,1,1,N,2,3,4
354,35,1,1,2,1,2,N,2,4,9
355,50,1,1,2,1,1,N,2,7,1
356,56,1,1,1,1,1,N,2,9,5
357,54,3,6,2,1,1,N,2,3,2
358,54,2,N,2,1,1,N,2,4,5
359,54,1,6,2,1,2,N,2,1,7
360,59,1,3,2,1,1,N,2,5,4
361,46,1,1,1,1,1,N,2,0,5
362,63,1,1,1,1,2,N,2,4,11
363,51,2,3,2,1,1,N,2,2,9
364,31,1,1,1,1,1,N,2,7,9
365,60,1,1,2,1,2,N,2,0,9
366,33,1,2,2,1,1,N,2,7,3
367,29,1,6,2,1,1,N,2,N,9
368,79,6,4,2,1,2,N,2,2,9
369,54,1,1,1,1,1,N,2,8,9
370,79,1,1,1,1,1,N,2,6,9
371,55,1,1,1,1,2,N,2,4,7
372,58,8,1,2,1,1,N,2,5,9
373,68,1,6,1,1,1,N,2,7,5
374,58,1,6,2,1,0,N,2,2,5
375,48,1,4,2,1,2,N,2,7,4
376,65,1,3,2,1,1,N,2,8,9
377,31,1,1,1,1,1,N,2,6,5
378,67,1,4,2,1,1,N,2,8,9
379,45,1,6,1,1,1,N,2,4,N
380,59,1,1,1,1,1,N,2,6,4
381,71,1,1,1,1,1,N,2,6,5
382,78,1,6,1,1,2,N,2,1,8
383,52,1,1,1,1,1,N,2,6,9
384,23,1,1,1,1,1,N,2,4,3
385,15,1,1,2,1,2,N,2,0,9
386,54,1,1,1,1,1,N,2,6,9
387,50,1,1,2,1,1,N,2,4,5
388,52,1,2,2,1,1,N,2,4,11
389,58,1,3,1,1,2,N,2,7,5
390,65,1,4,2,1,1,N,2,0,9
391,56,6,6,1,1,1,N,2,2,5
392,49,1,1,2,1,1,N,1,0,7
393,31,1,1,2,1,1,N,2,8,9
394,30,1,4,1,1,1,N,2,9,9
395,26,1,1,2,1,2,N,2,7,7
396,87,1,1,1,1,1,N,2,3,9
397,24,1,6,2,1,1,N,2,4,7
398,28,2,1,1,1,1,N,1,6,9
399,77,6,1,2,1,1,N,2,7,5
400,43,1,1,2,1,1,N,2,1,9
401,66,1,1,2,1,1,N,2,7,9
402,66,1,6,2,1,1,N,2,0,6
403,68,1,1,2,1,1,N,2,7,7
404,40,1,1,1,1,1,N,2,9,7
405,51,1,1,2,1,1,N,2,2,9
406,21,1,4,1,1,1,N,2,3,8
407,31,2,4,2,1,2,N,2,3,4
408,61,1,1,1,1,1,N,2,8,7
409,60,1,1,2,1,1,N,2,7,4
410,63,1,1,1,1,1,N,2,0,11
411,51,1,6,2,1,1,N,2,6,4
412,60,8,5,2,1,1,N,2,7,7
413,10,1,1,1,1,2,N,2,4,8
414,21,1,3,2,1,2,N,2,2,7
415,60,1,1,2,1,1,N,2,0,7
416,30,1,1,2,1,1,N,2,4,12
417,79,1,6,1,1,2,N,2,3,7
418,66,2,1,2,1,1,N,2,8,6
419,31,1,1,2,1,1,N,2,5,7
420,32,1,4,1,1,1,N,2,5,4
421,59,1,1,1,1,1,N,2,1,5
422,52,1,3,2,1,1,N,2,3,7
423,65,1,6,2,1,1,N,2,0,5
424,53,2,3,1,1,1,N,2,3,6
425,39,1,1,1,1,2,N,2,3,8
426,62,8,6,1,1,1,N,2,7,7
427,31,1,1,1,1,1,N,2,6,7
428,38,2,1,1,1,1,N,2,6,5
429,64,1,1,1,1,1,N,2,2,9
430,76,1,4,1,1,2,N,2,4,8
431,66,1,4,2,1,1,N,2,8,9
432,47,1,1,1,1,1,4,2,6,3
433,46,1,1,2,1,1,N,2,3,9
434,49,1,5,1,1,1,N,2,7,6
435,40,2,1,1,1,2,N,2,8,6
436,69,1,4,1,1,1,N,2,5,8
437,64,2,6,2,1,1,N,2,6,9
438,79,1,1,1,1,1,N,2,3,9
439,36,1,1,1,1,1,N,2,8,8
440,59,1,6,1,1,1,N,2,7,10
441,25,1,1,2,1,2,N,2,1,7
442,38,1,6,1,1,1,N,2,0,6
443,47,1,1,2,1,2,N,2,6,9
444,59,2,4,2,1,1,N,2,4,5
445,68,1,4,1,1,1,N,2,4,7
446,36,1,1,2,1,1,N,2,8,5
447,49,1,1,1,1,1,N,2,7,5
448,49,1,1,2,1,1,N,2,6,5
449,3,1,6,2,1,1,N,2,4,5
450,65,1,6,2,1,1,N,2,0,4
451,72,1,1,2,1,1,N,2,5,7
452,71,1,1,2,1,1,N,2,5,7
453,59,1,1,2,1,1,N,2,4,7
454,41,1,1,2,1,1,N,2,3,9
455,78,1,4,1,1,1,N,2,8,9
456,58,1,6,2,1,1,N,2,6,3
457,84,1,1,2,1,2,N,2,3,5
458,26,1,1,1,1,1,N,2,3,3
459,58,1,1,2,1,1,N,2,3,9
460,65,1,4,1,1,1,N,2,7,3
461,53,1,1,2,1,2,N,2,5,8
462,65,1,6,1,1,1,N,2,3,7
463,80,1,4,2,1,1,N,2,3,4
464,19,1,1,1,1,2,N,2,4,7
465,25,1,1,2,1,1,N,2,3,7
466,38,1,1,2,1,1,N,2,2,7
467,88,1,1,2,1,2,N,2,6,7
468,29,1,1,2,1,1,N,2,3,5
469,68,1,6,2,1,1,N,2,5,7
470,63,1,1,1,1,1,N,2,2,7
471,84,1,4,1,1,2,N,2,N,6
472,2,1,1,2,1,2,N,2,9,3
473,3,1,1,2,1,2,N,2,0,7
474,53,1,4,1,1,1,N,2,0,7
475,38,1,1,1,1,2,N,2,2,7
476,52,1,1,1,1,1,N,2,6,5
477,73,1,1,1,1,1,N,2,9,9
478,51,1,3,2,1,1,N,2,2,9
479,60,9,1,2,1,2,N,2,0,3
480,41,8,1,1,1,1,N,2,0,7
481,68,9,1,2,1,1,N,2,1,9
482,18,1,1,1,1,1,N,2,8,9
483,54,6,3,2,1,2,N,2,2,7
484,81,1,1,1,1,1,N,2,6,7
485,55,1,1,1,1,1,N,2,7,9
486,61,1,1,1,1,1,N,2,0,7
487,37,1,1,2,1,1,N,2,2,7
488,77,1,1,2,1,1,N,2,5,4
489,24,1,1,1,1,2,N,2,N,3
490,30,1,6,2,1,2,N,2,0,7
491,62,1,4,2,1,1,N,2,5,3
492,73,1,1,2,1,1,N,2,6,5
493,39,8,1,2,1,1,N,2,0,7
494,78,2,1,2,1,1,N,2,7,7
495,40,2,1,2,1,1,N,1,5,5
496,51,1,4,1,1,1,N,2,0,8
497,49,6,6,1,1,1,N,2,4,7
498,22,6,6,1,1,2,N,2,0,1
499,67,9,1,1,1,1,N,2,6,5
500,39,1,1,2,1,1,N,2,8,5
501,38,2,4,1,1,1,N,2,0,6
502,48,1,1,2,1,1,N,2,7,3
503,72,1,6,1,1,1,N,2,7,7
504,59,1,1,2,1,1,N,2,8,4
505,49,8,6,2,1,1,N,2,4,12
506,46,1,1,2,1,1,N,2,9,5
507,60,1,1,2,1,1,N,2,6,6
508,57,6,4,2,1,1,N,2,7,9
509,25,1,3,2,1,0,N,2,7,9
510,61,1,3,2,1,2,N,2,9,7
511,84,1,6,2,1,2,N,2,0,9
512,56,1,1,1,1,1,N,2,5,9
513,54,1,1,2,1,2,2,2,9,9
514,4,1,4,2,1,2,N,2,3,8
515,48,1,1,2,1,2,N,2,8,7
516,56,1,3,1,1,1,N,2,6,7
517,72,1,6,2,1,2,N,2,7,10
518,29,2,1,1,1,1,N,2,1,5
519,56,1,6,2,1,1,N,2,8,9
520,56,1,1,2,1,1,N,2,3,9
521,45,1,6,1,1,2,N,2,2,9
522,77,1,4,2,1,1,N,2,0,7
523,17,1,1,2,1,1,N,2,5,7
524,35,1,1,1,1,2,N,2,4,9
525,38,1,2,2,1,1,N,2,7,7
526,58,9,1,2,1,1,N,2,2,8
527,48,1,1,1,1,1,N,2,2,4
528,60,1,1,1,1,1,N,2,4,8
529,63,9,1,1,1,1,N,2,3,5
530,45,1,2,1,1,1,N,2,4,7
531,61,1,6,2,1,1,N,2,1,9
532,38,1,6,1,1,1,N,2,2,5
533,64,2,1,2,1,1,3,2,3,5
534,29,1,1,2,1,1,N,2,0,4
535,27,2,1,1,1,2,N,2,9,9
536,65,1,6,1,1,1,N,2,5,8
537,19,1,1,1,1,1,N,2,3,3
538,51,1,1,1,1,1,N,2,9,5
539,82,2,1,1,1,1,N,2,4,5
540,18,1,4,2,1,1,N,2,4,7
541,28,1,6,2,1,1,N,2,8,1
542,65,8,6,2,1,1,N,2,6,3
543,40,1,1,1,1,1,N,2,3,12
544,50,1,6,2,1,1,N,2,4,4
545,33,1,1,2,1,1,N,2,2,5
546,92,1,4,1,2,1,N,2,5,7
547,16,1,1,2,1,1,N,2,2,4
548,30,1,1,1,1,2,N,2,0,9
549,47,1,4,1,1,1,N,2,3,5
550,35,1,4,1,1,2,N,2,4,6
551,60,1,4,1,1,1,N,2,7,4
552,87,1,3,2,1,1,N,2,2,5
553,60,1,6,2,1,1,N,2,8,8
554,72,1,1,1,1,1,N,2,9,5
555,58,1,1,1,1,1,N,2,2,9
556,22,1,4,2,1,1,N,2,6,9
557,26,1,1,2,1,2,N,2,1,12
558,19,6,1,2,1,1,N,2,3,5
559,44,2,1,1,1,1,N,2,6,7
560,81,1,1,1,1,2,N,2,0,4
561,1,2,2,2,1,2,N,2,3,8
562,60,1,6,2,1,1,N,2,3,5
563,29,1,1,2,1,1,N,2,3,6
564,45,1,1,2,1,1,N,2,7,7
565,49,1,6,2,1,1,N,2,3,5
566,66,2,1,2,1,2,N,2,5,4
567,72,1,1,2,1,1,N,2,8,9
568,25,1,1,2,1,1,N,2,4,3
569,25,1,2,2,1,1,N,2,0,5
570,41,1,1,1,1,1,N,2,4,3
571,70,9,6,1,1,1,N,2,6,7
572,30,1,6,2,1,1,N,2,3,4
573,41,1,1,2,1,1,N,2,2,3
574,56,1,6,2,1,2,N,2,2,4
575,10,1,4,1,1,1,N,2,5,5
576,74,1,6,1,1,2,N,2,1,9
577,17,1,6,1,1,1,N,2,5,7
578,72,1,1,2,1,1,N,2,0,5
579,61,1,4,2,1,1,N,2,3,6
580,71,1,6,2,1,1,N,2,6,10
581,44,1,5,2,1,1,N,2,3,5
582,76,1,6,1,1,1,N,2,4,7
583,18,1,1,1,1,1,N,2,7,11
584,44,1,1,1,1,1,N,2,7,8
585,12,1,6,1,1,2,N,2,5,9
586,52,1,1,1,1,1,N,2,8,9
587,29,1,N,2,1,1,N,2,6,8
588,1,1,1,2,1,2,N,2,9,9
589,61,1,6,2,1,1,N,2,6,5
590,80,1,1,1,1,2,N,2,8,N
591,55,1,1,1,1,1,N,2,7,5
592,34,1,1,1,1,1,N,2,5,6
593,55,1,1,2,1,1,N,2,7,8
594,61,1,1,1,1,1,N,2,6,7
595,37,8,1,2,1,1,N,2,9,11
596,56,1,2,2,1,1,N,2,0,9
597,40,1,1,1,1,1,N,2,0,7
598,32,1,1,2,1,1,N,2,1,10
599,33,1,4,1,1,1,N,2,0,5
600,40,1,1,1,1,1,N,2,7,12
601,26,1,1,1,1,1,N,2,8,5
602,49,1,6,2,1,1,N,2,7,5
603,51,1,1,2,1,1,N,2,6,8
604,64,1,1,1,1,2,N,2,4,2
605,75,1,1,1,1,2,N,2,8,9
606,40,1,1,1,1,1,N,2,5,6
607,70,1,6,2,1,1,N,2,6,7
608,63,1,1,2,1,1,N,2,7,7
609,31,1,6,2,1,1,N,2,5,5
610,39,1,1,1,1,2,N,2,6,7
611,48,1,4,1,1,2,N,2,4,10
612,54,1,1,2,1,1,N,2,2,7
613,38,1,1,1,1,1,N,2,3,5
614,45,1,1,2,1,2,N,2,9,9
615,63,1,1,1,1,1,N,2,7,5
616,63,2,2,1,1,1,N,2,6,9
617,52,1,6,2,1,1,N,2,2,9
618,67,6,1,2,1,1,N,2,2,5
619,86,1,1,1,1,1,N,2,8,9
620,49,1,1,2,1,1,N,2,8,9
621,88,1,1,1,1,1,N,2,8,8
622,57,1,1,1,1,1,N,2,8,9
623,48,8,6,1,1,1,N,2,5,10
624,50,8,1,2,1,1,N,2,2,11
625,71,1,4,1,1,1,N,2,0,3
626,68,1,1,2,1,1,N,2,8,7
627,77,1,1,1,1,2,N,2,1,7
628,57,1,1,2,1,2,N,2,3,7
629,52,1,1,2,1,1,N,2,8,12
