,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
35,73,1,N,12,1,5,2,3,2,1,73,1,N,1,3,100.0
36,36,2,N,7,1,2,1,3,8,1,36,2,N,1,3,100.0
37,31,2,N,10,1,5,2,4,6,2,31,2,N,1,4,100.0
38,82,2,N,8,1,3,1,3,8,2,82,2,N,1,3,100.0
39,60,2,N,3,2,2,0,0,2,1,60,2,N,2,0,100.0
40,49,2,N,1,1,4,1,2,6,2,49,2,N,1,2,100.0
41,40,2,N,1,1,4,2,3,8,1,40,2,N,1,3,100.0
42,59,2,N,6,1,4,1,9,6,1,59,2,N,1,9,100.0
43,52,2,N,8,1,4,1,4,8,2,60,2,N,1,7,60.0
44,28,2,N,3,1,2,2,1,6,1,28,2,N,1,1,100.0
45,24,2,N,7,1,5,1,1,6,1,38,2,N,1,3,60.0
46,64,2,N,9,1,4,2,8,3,2,47,2,N,1,6,60.0
47,50,2,N,8,1,2,1,2,6,2,50,2,N,1,2,100.0
48,49,2,N,12,1,4,2,8,6,1,49,2,N,1,8,100.0
49,16,2,N,4,1,5,1,0,2,2,16,2,N,1,0,100.0
50,89,2,N,11,1,3,1,6,6,1,89,2,N,1,6,100.0
51,47,2,N,9,1,1,1,8,7,2,62,2,N,1,0,60.0
52,27,2,N,12,1,5,1,4,6,2,49,2,N,1,9,60.0
53,68,2,N,1,1,2,1,0,6,2,68,2,N,1,0,100.0
54,53,2,N,11,1,3,1,9,6,2,66,2,N,1,9,80.0
55,27,2,N,3,1,2,1,2,6,1,27,2,N,1,2,100.0
56,30,2,N,12,3,2,1,8,1,1,50,2,N,1,3,40.0
57,54,2,N,3,3,5,0,1,1,2,54,2,N,3,1,100.0
58,37,2,N,10,3,6,0,8,6,1,37,2,N,3,8,100.0
59,37,2,N,10,3,2,2,9,3,2,34,2,N,1,2,40.0
60,42,2,N,10,1,4,1,9,9,1,42,2,N,1,9,100.0
61,36,2,N,12,1,4,2,6,6,2,36,2,N,1,6,100.0
62,48,2,N,12,1,1,1,9,9,2,48,2,N,1,9,100.0
63,77,1,N,3,3,5,0,4,2,2,77,1,N,3,4,100.0
64,31,2,N,11,1,5,1,9,2,1,66,2,N,1,5,60.0
65,24,2,N,7,3,2,0,1,9,2,24,2,N,3,1,100.0
66,70,2,N,4,2,5,0,0,2,2,70,2,N,2,0,100.0
67,81,2,N,12,1,3,1,2,9,1,81,2,N,1,2,100.0
68,74,1,N,3,1,5,2,2,2,2,74,1,N,1,2,100.0
69,28,2,N,12,1,1,2,0,9,1,28,2,N,1,0,100.0
70,80,1,N,4,1,3,2,3,9,1,80,1,N,1,3,100.0
71,51,2,N,6,2,5,0,0,1,1,51,2,N,2,0,100.0
72,31,2,N,8,1,6,2,4,3,1,21,2,N,1,3,60.0
73,32,2,N,6,1,3,2,6,3,1,67,2,N,1,2,60.0
74,70,2,N,9,1,3,1,3,3,1,81,1,N,1,4,40.0
75,52,2,N,8,1,6,1,7,5,2,52,2,N,1,7,100.0
76,50,2,N,7,1,6,1,3,7,2,50,2,N,1,3,100.0
77,62,2,N,7,1,5,1,3,3,1,62,2,N,1,3,100.0
78,88,2,N,7,1,3,2,2,9,2,64,2,N,1,3,60.0
79,78,2,N,9,1,4,2,2,3,1,84,1,N,1,3,40.0
80,55,2,N,7,3,4,0,2,6,1,55,2,N,3,2,100.0
81,49,2,N,5,2,4,0,3,8,2,49,2,N,2,3,100.0
82,36,2,N,6,2,2,0,7,2,1,36,2,N,2,7,100.0
83,64,2,N,6,1,4,2,5,6,1,64,2,N,1,5,100.0
84,22,2,N,5,1,4,2,2,6,1,79,2,N,1,3,60.0
85,53,2,N,1,1,5,1,7,8,1,53,2,N,1,7,100.0
86,18,2,N,4,1,4,1,0,8,1,54,2,N,1,9,60.0
87,40,2,N,1,1,4,1,5,8,2,40,2,N,1,5,100.0
88,76,2,N,1,1,3,1,0,8,1,76,2,N,1,0,100.0
89,74,2,N,1,1,3,1,0,8,2,74,2,N,1,0,100.0
90,43,2,N,7,1,2,2,4,7,1,43,2,N,1,4,100.0
91,50,2,N,7,1,3,2,3,8,2,50,2,N,1,3,100.0
92,35,2,N,4,1,N,1,7,8,2,14,2,N,1,N,60.0
93,32,2,N,4,1,2,1,2,8,1,54,2,N,1,3,60.0
94,60,1,N,3,1,5,2,7,8,1,60,1,N,1,7,100.0
95,50,1,1,7,1,5,2,0,6,1,50,1,1,1,0,100.0
96,45,2,N,3,1,2,1,8,8,2,45,2,N,1,8,100.0
97,25,2,N,11,3,6,0,1,6,2,25,2,N,3,1,100.0
98,25,2,N,11,3,6,0,0,2,2,25,2,N,3,0,100.0
99,36,2,N,9,1,5,2,3,8,2,36,2,N,1,3,100.0
100,68,2,N,3,1,3,2,2,8,1,68,2,N,1,2,100.0
101,40,2,N,5,1,5,2,6,9,2,40,2,N,1,6,100.0
102,29,2,N,4,1,4,1,4,5,2,29,2,N,1,4,100.0
103,49,1,N,9,1,5,2,7,8,1,49,1,N,1,7,100.0
104,44,2,N,9,1,2,2,7,9,2,44,2,N,1,7,100.0
105,76,2,N,4,1,3,2,3,8,1,76,2,N,1,3,100.0
106,73,2,N,7,1,4,0,3,2,1,51,2,N,3,4,40.0
107,39,2,N,5,1,2,1,6,8,1,32,2,N,1,2,60.0
108,56,2,N,1,1,4,2,6,8,2,56,2,N,1,6,100.0
109,34,2,N,10,1,2,1,0,9,2,34,2,N,1,0,100.0
110,81,1,N,5,1,3,1,1,8,2,76,2,N,1,2,40.0
111,57,2,N,1,1,2,2,1,6,1,57,2,N,1,1,100.0
112,47,2,N,4,1,2,2,2,8,2,47,2,N,1,2,100.0
113,35,2,N,12,1,6,2,7,8,1,35,2,N,1,7,100.0
114,26,1,N,5,1,5,2,0,8,1,26,1,N,1,0,100.0
115,57,2,N,11,1,1,2,6,8,2,33,2,N,1,8,60.0
116,39,2,N,2,1,1,2,8,1,2,52,2,N,1,3,60.0
117,60,2,N,9,1,2,1,4,8,2,60,2,N,1,4,100.0
118,59,2,N,6,1,2,2,2,8,1,59,2,N,1,2,100.0
119,65,2,N,9,1,3,2,4,2,1,65,2,N,1,4,100.0
120,22,2,N,4,2,6,0,1,5,1,22,2,N,2,1,100.0
121,63,2,N,9,2,4,0,2,5,2,63,2,N,2,2,100.0
122,19,2,N,6,3,6,0,0,8,2,19,2,N,3,0,100.0
123,47,1,N,4,1,2,2,7,5,1,47,1,N,1,7,100.0
124,35,2,N,9,1,6,1,8,5,2,35,2,N,1,8,100.0
125,15,2,N,3,1,6,2,0,5,1,15,2,N,1,0,100.0
126,28,2,N,7,1,2,2,0,5,2,28,2,N,1,0,100.0
127,54,2,N,8,1,1,1,6,5,2,54,2,N,1,6,100.0
128,47,2,N,5,1,3,2,1,3,1,47,2,N,1,1,100.0
129,35,2,N,1,1,2,1,7,5,2,35,2,N,1,7,100.0
130,67,2,N,10,1,3,1,2,5,1,67,2,N,1,2,100.0
131,29,2,N,4,1,6,2,3,5,1,16,2,N,1,1,60.0
132,80,2,N,3,1,3,2,4,3,1,80,2,N,1,4,100.0
133,42,2,N,9,1,2,1,7,3,2,42,2,N,1,7,100.0
134,21,2,N,4,1,6,2,3,5,2,21,2,N,1,3,100.0
135,39,2,N,2,1,4,1,6,6,2,39,2,N,1,6,100.0
136,45,2,N,8,1,2,1,0,9,2,40,2,N,1,0,80.0
137,37,2,N,1,1,4,1,2,3,1,37,2,N,1,2,100.0
138,58,2,N,3,3,5,2,4,1,1,43,2,N,1,6,40.0
139,58,2,N,6,1,4,2,4,3,2,58,2,N,1,4,100.0
140,38,2,N,10,1,2,1,8,3,1,38,2,N,1,8,100.0
141,64,2,N,7,1,1,1,9,5,1,47,2,N,1,4,60.0
142,41,2,N,5,1,2,1,0,3,1,41,2,N,1,0,100.0
143,41,2,N,5,1,4,1,5,8,1,41,2,N,1,5,100.0
144,42,2,N,11,1,1,2,6,3,2,34,2,N,1,4,60.0
145,65,2,N,7,1,3,1,3,8,1,66,2,N,1,2,60.0
146,51,2,N,4,1,4,1,3,3,2,51,2,N,1,3,100.0
147,31,2,N,5,1,5,2,2,9,1,31,2,N,1,2,100.0
148,56,2,N,5,3,5,0,1,2,1,56,2,N,3,1,100.0
149,55,2,N,10,2,2,0,7,6,1,55,2,N,2,7,100.0
150,29,2,N,11,1,2,1,9,6,2,51,2,N,1,7,60.0
151,51,2,N,8,1,3,2,8,9,2,51,2,N,1,8,100.0
152,62,2,N,8,1,4,2,2,9,1,62,2,N,1,2,100.0
153,40,2,N,10,1,4,2,6,8,2,32,2,N,1,9,60.0
154,44,2,N,11,1,3,1,1,2,1,44,2,N,1,1,100.0
155,63,2,N,8,1,5,2,1,9,2,63,2,N,1,1,100.0
156,27,2,N,11,1,3,2,8,1,1,76,2,N,1,3,60.0
157,32,2,N,6,1,1,2,0,9,2,32,2,N,1,0,100.0
158,15,2,N,4,1,4,1,1,9,1,46,2,N,1,7,60.0
159,38,2,N,10,1,2,2,6,8,1,38,2,N,1,6,100.0
160,37,2,N,10,1,2,2,3,8,2,37,2,N,1,3,100.0
161,38,2,N,11,1,6,2,9,9,1,30,2,N,1,6,60.0
162,45,2,N,9,1,5,1,7,8,2,45,2,N,1,7,100.0
163,3,2,N,1,3,N,0,N,2,2,3,2,N,3,N,100.0
164,6,2,N,2,1,N,2,N,5,2,6,2,N,1,N,100.0
165,10,2,N,3,1,N,1,N,4,1,10,2,N,1,N,100.0
166,10,2,N,3,2,N,0,N,9,1,10,2,N,2,N,100.0
167,13,2,N,3,1,N,1,N,7,2,13,2,N,1,N,100.0
168,4,2,N,1,1,N,0,N,9,1,4,2,N,3,N,80.0
