,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
16,11,2,6,2,2,2,N,6,0,1,N,3,0,7,1,46200.0,3,155,48-02515,1,2,75,2,6,2,2,2,N,1,0,N,29600.0,5,242,61.53846153846154
17,77,1,2,2,2,2,N,4,0,1,N,6,1,3,0,279580.0,1,N,48-02101,1,2,18,2,2,1,2,1,N,3,N,N,9600.0,2,73,23.076923076923077
18,36,2,2,2,2,2,N,8,0,1,11,1,0,2,2,16100.0,7,406,48-02102,1,2,62,2,2,2,2,2,N,1,0,2,30000.0,5,458,69.23076923076923
19,69,2,2,2,2,2,N,6,0,1,4,1,0,2,1,19500.0,8,501,48-02101,1,2,55,2,2,2,2,2,N,1,0,2,105000.0,9,501,76.92307692307693
20,30,2,7,2,1,2,N,8,0,1,15,1,0,2,1,225000.0,7,169,48-02510,1,2,49,2,7,2,2,2,N,1,1,3,13100.0,3,501,46.15384615384615
21,44,2,6,2,2,2,N,5,0,1,12,5,0,2,1,127000.0,3,438,48-02515,1,2,53,2,6,2,2,2,N,1,0,2,42700.0,6,501,69.23076923076923
22,24,2,2,2,2,2,N,10,0,1,6,1,0,2,1,33700.0,9,501,48-02102,1,1,71,1,2,2,2,2,3,1,0,2,106200.0,9,501,69.23076923076923
23,12,2,6,2,2,2,N,2,1,1,N,N,2,5,2,N,N,141,48-02515,1,1,6,2,6,2,2,2,N,1,3,5,N,N,209,76.92307692307693
24,38,2,7,2,2,2,N,7,0,1,5,1,0,2,2,780.0,7,457,48-02507,1,2,41,2,7,2,2,2,N,1,0,4,18400.0,4,501,61.53846153846154
25,59,2,2,2,N,N,N,1,1,1,N,N,0,6,1,N,N,238,48-02101,8,2,5,2,2,2,2,2,N,1,1,4,N,N,220,53.84615384615385
26,67,2,6,2,2,2,N,7,0,1,6,2,0,N,1,30700.0,9,501,48-02515,1,2,72,1,6,2,2,2,N,1,0,2,14400.0,3,395,53.84615384615385
27,77,2,2,2,2,2,N,7,0,1,N,2,N,11,1,18300.0,4,417,48-02101,1,2,56,2,2,2,2,2,N,1,0,2,0.0,0,0,53.84615384615385
28,25,2,5,2,1,1,N,4,1,1,6,1,2,4,1,317000.0,6,501,48-02516,1,2,53,2,5,2,2,2,N,1,0,2,32000.0,5,501,46.15384615384615
29,34,2,2,2,2,2,N,7,0,1,12,1,0,2,1,96700.0,6,501,48-02102,1,1,49,2,2,2,2,2,N,1,0,3,21000.0,4,501,69.23076923076923
30,42,2,7,2,2,2,N,4,1,1,N,1,1,3,2,0.0,0,232,48-02510,1,2,31,2,7,2,2,2,N,1,3,5,100.0,1,107,53.84615384615385
31,48,1,2,2,2,2,N,8,0,1,11,1,0,5,1,45500.0,8,501,48-02102,1,2,52,2,2,2,2,2,N,1,0,3,80000.0,8,501,69.23076923076923
32,59,2,2,2,2,2,N,7,0,1,16,4,0,N,1,21200.0,6,501,48-02101,1,1,40,2,2,2,2,2,N,1,1,2,55000.0,7,316,53.84615384615385
33,5,2,2,2,2,1,N,7,0,1,14,1,0,3,1,180000.0,7,501,48-02101,2,2,71,2,2,2,2,2,N,1,0,2,27020.0,5,453,53.84615384615385
34,56,2,2,2,2,2,N,9,0,1,N,1,2,4,1,0.0,0,255,48-02102,9,1,86,2,2,2,2,2,N,1,0,3,77260.0,8,496,53.84615384615385
35,63,2,6,2,2,2,N,4,0,1,15,6,1,2,0,54600.0,1,N,48-02515,1,1,22,2,6,2,2,2,N,2,N,N,19200.0,4,N,53.84615384615385
36,85,2,2,2,2,2,N,9,1,1,8,1,1,3,1,10200.0,8,501,48-02101,1,1,56,2,2,2,2,2,N,1,1,3,260000.0,9,501,76.92307692307693
37,72,2,6,2,2,2,N,7,0,1,N,1,0,2,1,92700.0,8,501,48-02515,2,2,41,2,6,2,2,2,N,1,2,5,0.0,0,413,53.84615384615385
38,30,2,6,2,2,2,N,7,1,1,N,1,2,5,2,36600.0,2,180,48-02515,1,2,20,2,6,2,2,2,N,1,1,3,0.0,0,102,53.84615384615385
39,74,2,2,2,1,2,N,6,1,1,N,6,0,4,1,167600.0,5,501,48-02102,1,2,32,2,2,2,2,1,N,1,0,3,9000.0,2,68,46.15384615384615
40,28,2,5,2,2,2,N,4,0,1,7,4,0,N,1,17500.0,3,501,48-02516,1,1,65,1,5,1,1,1,N,1,0,3,0.0,0,0,30.76923076923077
41,35,2,7,2,2,2,N,9,0,1,11,1,0,2,2,38500.0,8,445,48-02507,1,2,50,2,7,2,2,2,N,1,1,4,54000.0,7,415,53.84615384615385
42,39,2,2,2,2,2,N,5,1,1,N,4,0,N,0,309000.0,1,N,48-02102,1,1,52,2,2,2,2,2,N,2,N,N,0.0,0,N,61.53846153846154
43,81,2,2,2,2,2,N,7,0,1,9,6,3,5,2,325300.0,5,241,48-02101,9,2,25,2,2,2,2,2,N,1,2,3,0.0,0,0,53.84615384615385
44,77,2,7,2,2,2,N,5,0,1,15,1,0,2,1,25600.0,4,263,48-02507,1,1,61,2,7,1,2,2,N,1,0,3,10000.0,2,323,53.84615384615385
45,7,2,2,2,2,2,N,4,0,1,15,4,0,3,1,30350.0,6,501,48-02101,1,1,56,2,2,2,2,2,N,1,0,N,0.0,0,0,61.53846153846154
46,30,2,2,2,1,1,N,7,0,1,4,1,0,3,1,3350.0,6,418,48-02101,2,1,67,2,2,2,2,2,N,1,0,3,69270.0,8,501,53.84615384615385
47,35,2,2,2,1,N,N,4,0,1,12,6,0,N,1,39700.0,1,501,48-02102,1,1,16,2,2,2,2,2,N,1,3,5,1800.0,1,252,46.15384615384615
48,65,1,7,2,2,2,N,11,0,1,N,6,0,3,1,96000.0,5,103,48-02510,6,1,30,2,7,2,2,2,N,1,0,5,0.0,0,501,53.84615384615385
49,26,2,6,2,2,2,N,12,0,1,12,4,1,2,2,46200.0,3,138,48-02515,1,2,56,2,6,2,2,2,N,1,0,N,125000.0,9,501,53.84615384615385
50,44,2,2,2,2,2,N,5,1,1,6,6,1,3,1,94000.0,1,336,48-02102,1,1,20,2,2,2,2,2,N,1,0,N,12000.0,3,90,53.84615384615385
51,25,2,2,2,2,2,N,4,0,1,N,6,0,5,1,0.0,0,501,48-02102,6,2,16,2,2,2,2,2,N,1,1,3,0.0,0,295,69.23076923076923
52,80,1,2,2,2,2,N,10,0,1,5,1,2,4,1,83990.0,5,82,48-02101,1,2,58,2,2,2,2,2,N,1,0,2,73890.0,8,501,46.15384615384615
53,2,2,2,2,2,2,N,5,0,1,11,3,3,2,2,13500.0,4,66,48-02101,1,2,69,1,2,2,2,2,N,1,0,N,51200.0,7,418,46.15384615384615
54,27,2,7,2,1,1,N,9,0,1,14,6,3,5,1,34100.0,9,501,48-02507,1,2,23,2,7,2,2,2,N,1,0,2,6000.0,2,501,46.15384615384615
55,74,2,6,2,2,2,N,11,0,1,N,4,0,N,1,96850.0,5,28,48-02515,1,1,77,2,6,2,2,2,N,1,0,N,175000.0,9,501,69.23076923076923
56,5,2,2,2,2,2,N,7,1,1,16,1,0,2,1,128560.0,8,501,48-02102,1,1,54,2,2,2,2,2,N,1,0,2,38000.0,6,468,69.23076923076923
57,57,2,5,2,2,2,N,6,1,1,11,6,0,3,1,10100.0,7,501,48-02101,1,2,26,2,2,2,2,2,N,1,0,6,43000.0,6,501,61.53846153846154
58,39,2,2,2,2,2,N,10,0,1,16,4,3,6,2,227700.0,6,458,48-02102,1,2,66,1,2,2,1,2,N,1,0,N,30340.0,5,249,38.46153846153847
59,7,2,5,2,N,N,N,3,0,1,N,6,2,5,1,N,N,501,48-02516,2,2,15,2,5,2,2,2,N,1,2,4,0.0,0,501,53.84615384615385
60,34,2,6,2,2,2,N,5,1,1,N,1,0,2,1,186700.0,1,501,48-02515,1,2,36,2,6,2,2,2,N,1,0,2,0.0,0,158,69.23076923076923
61,41,2,2,2,2,2,N,5,0,1,6,4,0,N,1,28000.0,1,6,48-02101,1,1,53,2,2,1,2,2,N,1,0,3,73000.0,8,501,53.84615384615385
62,62,2,2,2,2,2,N,1,0,1,N,N,3,5,1,N,N,501,48-02102,2,1,5,2,2,2,2,2,N,1,2,4,N,N,501,76.92307692307693
63,37,2,5,2,2,2,N,5,1,1,N,6,4,6,2,0.0,0,305,48-02516,1,1,22,2,5,2,2,2,N,1,1,4,0.0,0,317,69.23076923076923
64,82,2,2,2,2,2,N,7,0,1,12,5,0,2,2,10000.0,3,241,48-02102,1,2,47,2,2,2,2,2,N,1,0,N,34000.0,5,256,61.53846153846154
65,10,2,7,2,1,2,N,9,1,1,N,1,0,2,1,25500.0,4,204,48-02510,1,1,73,2,7,2,2,2,N,1,0,2,133700.0,9,501,61.53846153846154
66,21,2,2,2,2,2,N,7,1,1,4,1,2,4,2,11940.0,8,371,48-02102,1,1,30,2,2,2,2,2,N,1,2,4,38000.0,6,226,69.23076923076923
67,86,2,2,2,2,2,N,4,0,1,14,1,3,5,1,0.0,0,3,48-02101,1,1,73,2,2,2,2,2,N,1,0,2,63000.0,7,488,53.84615384615385
68,79,2,7,2,2,2,N,7,0,1,4,1,3,5,2,17300.0,6,96,48-02510,1,1,25,2,7,2,2,2,N,1,1,3,66000.0,8,501,53.84615384615385
69,73,2,7,2,2,2,N,5,1,1,4,1,2,5,1,220000.0,6,340,48-02510,1,1,35,2,7,2,2,2,N,1,2,4,20000.0,4,295,61.53846153846154
70,54,2,2,2,2,2,N,7,0,1,18,6,0,2,1,1490.0,3,483,48-02101,1,1,18,2,2,2,2,2,N,1,0,3,0.0,0,431,61.53846153846154
71,51,2,2,2,2,2,N,11,0,1,N,1,6,7,1,14000.0,5,303,48-02101,1,1,69,2,2,2,2,2,N,1,0,2,90000.0,8,501,53.84615384615385
72,13,2,2,2,2,2,N,3,0,1,N,N,2,4,2,N,N,424,48-02101,9,2,11,2,2,2,2,2,N,1,1,3,N,N,349,69.23076923076923
73,4,2,7,2,2,2,N,5,0,1,13,4,0,N,1,66440.0,7,501,48-02510,1,2,77,2,7,2,2,2,N,1,0,N,18300.0,4,151,69.23076923076923
74,47,1,7,2,2,2,N,5,0,1,N,6,0,N,1,97100.0,2,229,48-02510,6,2,18,2,7,2,2,2,N,1,0,3,0.0,0,159,53.84615384615385
75,74,2,2,2,2,2,N,6,0,1,6,1,3,5,1,0.0,0,365,48-02515,1,1,73,1,6,1,2,2,4,1,0,3,35300.0,6,272,23.076923076923077
76,30,2,6,2,2,2,N,5,1,1,7,6,3,6,1,0.0,0,117,48-02515,1,1,31,2,6,2,2,2,N,1,1,3,21600.0,4,156,53.84615384615385
77,37,2,5,2,2,2,N,5,0,1,12,1,0,2,2,670.0,5,127,48-02516,1,2,66,2,5,1,1,1,N,1,0,2,2200.0,1,501,46.15384615384615
78,20,1,2,2,2,2,N,9,1,1,16,1,1,4,1,102100.0,7,20,48-02102,1,1,47,2,2,2,2,2,4,1,3,6,41800.0,6,501,38.46153846153847
79,59,2,7,2,2,2,N,9,0,1,15,6,3,4,1,114320.0,7,501,48-02507,1,1,48,2,7,2,2,2,N,1,0,N,15000.0,3,113,53.84615384615385
80,40,2,7,2,2,2,N,6,0,1,8,1,3,2,1,228100.0,7,501,48-02510,1,1,39,2,7,2,2,2,N,1,2,4,96140.0,8,446,53.84615384615385
81,70,1,7,2,2,2,N,7,0,1,7,4,N,N,1,2470.0,3,433,48-02510,1,1,66,2,7,2,2,2,N,1,0,N,57000.0,7,470,53.84615384615385
82,16,1,7,1,2,2,N,5,0,1,6,2,N,N,1,49800.0,4,110,48-02510,1,2,30,1,7,2,2,2,N,1,0,2,15000.0,3,113,46.15384615384615
83,35,2,6,2,1,2,N,5,1,1,14,1,1,3,1,53500.0,2,109,48-02515,1,2,40,2,6,2,2,2,N,1,0,6,71000.0,8,501,46.15384615384615
84,66,2,2,2,2,2,N,7,0,1,10,6,0,N,1,149000.0,4,283,48-02102,1,1,28,2,2,2,2,2,N,1,0,2,15800.0,3,268,61.53846153846154
85,38,2,7,2,2,2,N,5,0,1,15,6,5,6,2,30600.0,4,390,48-02507,1,1,25,2,7,2,2,2,N,1,0,3,12000.0,3,501,53.84615384615385
86,46,2,2,2,2,2,N,5,0,1,15,3,0,N,1,191800.0,4,369,48-02101,1,2,92,2,2,2,1,2,N,1,0,3,71000.0,8,501,53.84615384615385
87,28,2,5,2,2,2,N,8,0,1,7,1,0,2,1,151100.0,3,501,48-02516,2,1,48,2,5,2,2,2,4,1,3,7,38020.0,6,95,46.15384615384615
88,75,2,2,2,2,2,N,4,0,1,15,1,1,2,1,96140.0,1,396,48-02102,1,1,79,2,2,2,2,2,N,1,0,2,27000.0,5,188,61.53846153846154
89,61,2,2,2,2,2,N,4,0,1,15,6,1,2,1,41850.0,3,390,48-02101,1,1,20,2,2,2,2,2,N,1,1,5,3100.0,1,501,61.53846153846154
90,92,2,2,2,2,2,N,9,0,1,4,6,2,4,1,272000.0,6,326,48-02101,1,2,37,2,2,2,2,2,N,1,1,2,65000.0,8,374,53.84615384615385
91,66,2,7,2,2,2,N,7,0,1,8,1,4,7,1,76000.0,7,338,48-02510,1,2,60,2,7,2,2,2,N,1,0,2,176000.0,9,501,53.84615384615385
92,52,2,2,2,2,2,N,10,0,1,11,2,1,N,1,135000.0,9,501,48-02101,1,2,35,2,2,2,2,2,N,1,1,2,14000.0,3,80,61.53846153846154
93,66,2,7,2,2,2,N,8,0,1,4,1,0,2,1,120800.0,8,389,48-02510,1,2,44,2,7,2,2,2,N,1,2,4,52000.0,7,501,53.84615384615385
94,1,1,6,2,2,2,N,7,0,1,N,1,0,5,2,317000.0,2,391,48-02515,1,1,55,2,6,2,1,2,N,1,1,5,10800.0,3,162,46.15384615384615
95,45,2,6,2,2,2,N,9,1,1,15,4,1,3,1,147900.0,1,149,48-02515,1,2,50,2,6,2,2,2,N,1,0,3,22000.0,4,447,61.53846153846154
96,58,2,7,2,2,2,N,7,0,1,14,6,3,2,1,68400.0,2,351,48-02510,6,2,20,2,7,2,2,1,N,1,0,4,20000.0,4,501,46.15384615384615
97,6,2,7,2,2,2,N,2,1,1,N,N,2,4,1,N,N,485,48-02510,1,1,5,2,7,2,2,2,N,1,3,5,N,N,126,69.23076923076923
98,28,2,2,2,1,1,N,12,0,1,11,1,0,3,1,17400.0,7,501,48-02101,1,2,66,2,2,2,2,2,N,1,0,2,85600.0,8,501,53.84615384615385
99,60,1,2,2,2,2,N,5,0,1,16,1,3,2,1,1300.0,6,370,48-02101,1,1,32,2,2,2,2,2,N,1,2,4,50000.0,7,239,46.15384615384615
100,16,2,7,2,2,2,N,7,0,1,8,1,1,2,1,26550.0,8,501,48-02510,1,1,36,2,7,2,2,2,N,1,1,3,45000.0,6,417,61.53846153846154
101,83,2,5,1,2,2,N,4,0,1,N,N,1,5,1,N,N,333,48-02510,1,2,14,2,7,2,2,2,N,1,2,4,N,N,295,53.84615384615385
102,25,2,2,2,2,2,N,2,0,1,N,N,5,6,1,N,N,467,48-02102,2,2,6,2,2,2,2,2,N,1,2,4,N,N,467,76.92307692307693
103,47,2,7,2,2,2,N,4,0,1,6,1,0,2,1,155000.0,2,501,48-02507,1,2,61,2,7,2,2,2,N,1,0,2,32700.0,5,501,76.92307692307693
104,65,2,7,2,2,2,N,10,1,1,4,1,1,4,1,7900.0,9,501,48-02510,1,1,56,2,7,2,2,2,N,1,0,7,125000.0,9,426,61.53846153846154
105,48,2,5,2,2,2,N,3,0,1,N,1,2,4,1,115200.0,5,474,48-02516,1,1,70,2,5,2,2,2,N,1,0,2,10000.0,2,295,53.84615384615385
106,35,2,7,2,2,2,N,7,0,1,3,1,1,3,1,46110.0,8,501,48-02510,1,2,38,2,7,2,2,2,N,1,2,4,50000.0,7,391,53.84615384615385
107,82,2,5,2,2,2,N,6,1,1,12,1,3,7,1,72700.0,5,501,48-02516,1,2,45,2,5,2,2,2,N,1,0,2,44200.0,6,501,61.53846153846154
108,84,2,7,2,2,2,N,7,1,1,6,1,0,2,1,39700.0,2,501,48-02510,1,1,56,2,7,2,2,2,N,1,0,2,80000.0,8,501,76.92307692307693
109,73,2,7,2,2,2,N,7,0,1,15,6,3,5,1,248000.0,3,457,48-02510,1,1,28,2,7,2,2,2,N,1,0,3,5000.0,2,423,53.84615384615385
110,32,2,2,2,2,2,N,8,0,1,11,1,6,3,1,15100.0,7,501,48-02101,1,1,37,2,2,2,2,2,N,1,1,3,62000.0,7,472,69.23076923076923
111,88,2,7,2,2,2,N,10,0,1,11,3,0,N,1,68400.0,6,501,48-02507,1,2,61,2,7,2,2,2,N,1,0,3,45000.0,6,400,69.23076923076923
112,62,2,2,2,N,N,N,2,0,1,N,N,0,4,1,N,N,295,48-02102,9,1,6,2,2,2,2,2,N,1,2,7,N,N,251,53.84615384615385
113,51,2,5,2,2,2,N,4,0,1,N,6,0,N,2,68400.0,4,226,48-02516,1,1,15,2,5,2,2,2,N,1,2,3,500.0,1,212,53.84615384615385
114,64,2,2,2,2,2,N,4,1,1,7,6,0,N,1,31200.0,2,459,48-02101,1,1,19,2,2,2,2,2,N,1,1,4,27000.0,5,343,53.84615384615385
115,36,2,5,2,2,2,N,9,0,1,14,1,1,3,1,143200.0,9,501,48-02516,1,1,28,2,5,2,2,2,N,1,1,3,49000.0,7,290,69.23076923076923
116,29,2,7,2,2,2,N,9,0,1,N,3,7,7,1,30010.0,4,163,48-02510,1,1,76,2,7,2,2,2,N,1,0,N,73600.0,8,501,53.84615384615385
117,24,2,2,2,1,1,N,9,0,1,16,1,0,2,1,278000.0,7,N,48-02102,1,2,34,2,2,2,2,2,N,1,2,4,79000.0,8,501,38.46153846153847
118,11,2,6,2,2,2,N,5,0,1,11,6,0,2,2,48500.0,6,15,48-02515,1,2,22,2,6,2,2,2,N,1,0,N,15000.0,3,114,61.53846153846154
119,31,2,2,2,2,2,N,4,0,1,3,1,2,4,1,0.0,0,501,48-02101,1,1,42,2,2,2,2,2,N,1,0,3,100000.0,9,501,61.53846153846154
120,19,2,2,2,2,2,N,5,0,1,14,6,2,3,1,30340.0,4,129,48-02102,1,1,18,2,2,2,2,2,N,1,0,4,0.0,0,501,53.84615384615385
121,58,2,7,2,2,2,N,9,0,2,9,1,5,7,2,37700.0,5,16,48-02510,1,1,52,2,7,2,2,2,N,1,0,3,557000.0,9,501,46.15384615384615
122,41,2,5,2,2,2,N,9,0,1,9,1,2,4,2,6500.0,5,501,48-02516,1,1,27,2,5,2,2,2,N,1,0,2,70800.0,8,501,61.53846153846154
123,59,2,7,2,2,2,N,6,0,1,11,1,0,2,1,9500.0,9,501,48-02510,1,2,78,2,7,2,2,2,N,1,0,2,16800.0,3,501,76.92307692307693
124,29,2,2,2,1,1,N,4,0,2,10,6,2,3,1,130000.0,4,260,48-02515,1,1,48,2,6,2,2,2,N,1,0,2,0.0,0,181,23.076923076923077
125,18,1,7,2,2,2,N,7,0,1,12,6,0,N,2,275000.0,5,421,48-02507,1,2,50,2,7,2,2,2,N,1,2,6,18000.0,4,205,46.15384615384615
126,78,2,5,2,2,2,N,8,0,1,7,1,0,4,1,0.0,0,164,48-02516,1,2,62,2,5,2,2,2,N,1,0,2,30000.0,5,370,61.53846153846154
127,6,2,7,2,2,2,5,2,1,1,N,N,2,4,1,N,N,81,48-02507,1,2,5,2,7,2,2,2,N,1,0,5,N,N,375,61.53846153846154
128,2,2,7,2,2,2,N,5,0,1,5,6,0,4,2,23600.0,2,283,48-02507,1,2,31,2,7,2,2,2,N,1,0,N,45000.0,6,341,61.53846153846154
129,24,2,7,2,2,2,N,6,0,1,6,1,0,2,1,8400.0,5,3,48-02507,1,1,41,2,7,2,2,2,N,1,3,5,55000.0,7,183,53.84615384615385
130,7,2,7,2,2,2,N,9,0,1,4,6,0,N,2,483250.0,8,501,48-02507,1,1,30,2,7,2,2,2,N,1,2,6,32000.0,5,205,53.84615384615385
131,55,2,5,2,N,N,N,3,0,1,N,N,1,6,1,N,N,208,48-02516,9,2,13,2,5,2,2,2,N,1,2,4,N,N,292,53.84615384615385
132,6,2,7,2,2,2,5,6,0,1,N,1,5,3,2,41980.0,0,355,48-02507,1,2,71,2,7,2,2,2,N,1,0,2,6100.0,2,139,46.15384615384615
133,52,2,6,2,2,2,N,9,0,1,11,4,N,13,2,9010.0,8,501,48-02515,1,2,59,2,6,2,2,2,N,1,0,N,58000.0,7,438,53.84615384615385
134,24,1,2,2,2,2,N,5,0,1,10,4,0,N,1,55600.0,2,337,48-02102,1,1,29,2,2,2,2,2,N,1,0,3,10000.0,2,75,61.53846153846154
135,17,2,5,2,2,2,N,7,0,1,7,6,0,4,1,27860.0,4,501,48-02516,1,2,22,2,5,2,2,2,N,1,0,4,30000.0,5,436,69.23076923076923
136,10,2,2,2,2,2,N,7,0,1,16,1,1,4,2,400.0,8,501,48-02101,1,1,29,2,2,2,2,2,N,1,1,3,100000.0,9,501,69.23076923076923
137,3,2,2,2,1,2,N,10,0,2,10,6,3,6,1,95730.0,1,480,48-02102,1,1,34,2,2,2,2,2,N,1,0,3,24000.0,4,350,38.46153846153847
138,60,2,2,2,2,2,N,5,0,1,12,3,0,N,2,20800.0,4,10,48-02102,1,2,52,2,2,2,2,2,N,1,1,3,24000.0,4,181,61.53846153846154
139,0,2,7,2,2,2,N,5,0,1,16,1,0,2,1,-600.0,6,46,48-02510,1,1,66,1,7,1,2,2,N,1,0,2,11600.0,3,441,53.84615384615385
140,64,2,2,2,2,2,N,4,0,1,N,5,0,2,2,57600.0,3,328,48-02101,1,2,67,2,2,2,2,2,N,1,0,N,7300.0,2,59,61.53846153846154
141,35,2,5,2,1,2,N,6,0,1,N,4,0,N,1,0.0,0,500,48-02516,1,1,63,2,5,2,2,2,N,1,0,2,52000.0,7,422,53.84615384615385
142,49,2,5,2,2,2,N,10,0,1,9,1,0,2,1,43120.0,6,501,48-02515,1,2,34,2,6,2,2,2,N,1,0,2,70000.0,8,501,69.23076923076923
143,62,2,7,2,2,2,N,5,0,1,14,6,2,5,1,2200.0,2,63,48-02507,1,2,19,2,7,2,2,2,N,1,4,7,3000.0,1,474,53.84615384615385
144,23,2,5,2,2,2,N,3,0,1,N,N,1,6,1,N,N,286,48-02510,6,2,10,2,7,2,2,2,N,1,2,5,N,N,59,61.53846153846154
145,21,2,6,2,2,2,N,9,0,1,3,4,N,N,1,31200.0,8,298,48-02515,1,1,73,2,6,2,2,2,N,1,0,N,51000.0,7,418,61.53846153846154
146,37,2,2,2,2,2,N,9,0,1,N,4,0,N,2,57600.0,5,147,48-02102,1,1,72,2,2,2,2,2,4,1,0,N,21600.0,4,179,61.53846153846154
147,73,2,5,2,2,2,N,9,0,1,3,6,4,6,2,0.0,0,413,48-02516,1,1,30,2,5,2,2,2,N,1,0,N,44000.0,6,336,53.84615384615385
148,73,2,2,2,2,2,N,7,0,1,N,4,0,N,2,88000.0,2,501,48-02102,1,1,62,2,2,2,2,2,N,1,0,N,12000.0,3,91,69.23076923076923
149,69,2,6,2,2,2,N,8,0,1,3,1,0,2,1,32600.0,5,408,48-02515,1,2,42,2,6,2,2,2,N,1,1,3,30000.0,5,501,61.53846153846154
150,73,2,2,2,2,2,N,7,0,1,9,1,0,2,1,840.0,9,501,48-02101,2,2,33,2,2,2,2,2,N,1,4,6,41500.0,6,228,53.84615384615385
151,38,2,7,2,2,2,N,9,0,1,6,1,0,2,2,86700.0,7,107,48-02507,1,1,74,1,7,2,2,2,N,1,0,3,27400.0,5,403,53.84615384615385
152,13,2,2,2,N,N,5,N,0,1,N,N,0,2,1,N,N,236,48-02101,9,2,1,2,2,2,N,N,N,1,3,5,N,N,246,61.53846153846154
153,76,2,2,2,2,2,N,4,0,1,12,6,0,3,2,10760.0,4,117,48-02102,1,2,52,2,2,2,2,2,N,1,0,3,15700.0,3,77,69.23076923076923
154,25,2,6,2,N,N,N,3,0,1,N,6,3,5,1,N,N,501,48-02515,1,2,16,2,6,2,2,2,N,1,1,3,0.0,0,423,38.46153846153847
155,88,2,5,2,2,2,N,6,0,1,N,6,0,2,2,0.0,0,318,48-02516,1,2,22,2,5,2,1,2,N,1,0,2,9200.0,2,132,61.53846153846154
