,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
52,1,6,1,2,8,9,4,51-51255,10
53,2,6,2,1,6,11,0,17-03529,13
54,2,3,2,2,5,12,0,17-03529,12
55,2,1,1,0,9,10,0,51-51255,12
56,1,N,1,2,N,3,0,51-51255,N
57,2,1,1,1,2,4,0,40-00200,6
58,1,6,1,1,0,7,0,19-01700,18
59,2,N,1,1,N,3,0,24-01004,N
60,2,6,2,0,3,3,0,28-01100,4
61,1,4,9,1,3,9,0,40-00200,4
62,2,6,6,1,9,12,0,06-08507,9
63,1,N,1,2,N,3,0,06-08507,N
64,1,3,1,2,2,3,0,17-03529,6
65,2,1,2,1,6,7,0,36-04010,4
66,2,6,1,1,7,8,0,08-00803,4
67,2,6,3,1,5,7,0,40-00200,12
68,1,6,8,2,0,8,4,36-03710,N
69,2,6,3,2,0,4,0,40-00200,N
70,2,1,1,2,7,10,0,24-01004,9
71,1,3,6,2,4,9,0,06-07502,14
72,1,1,2,1,6,10,4,17-03529,N
73,2,4,2,1,1,3,0,17-03529,8
74,1,N,6,2,N,N,0,06-07502,N
75,2,6,3,1,0,9,0,30-00600,N
76,1,2,1,1,3,7,0,40-00200,9
77,1,6,2,1,9,5,1,51-51255,10
78,2,4,1,2,1,9,1,51-01301,13
79,1,6,2,2,6,7,0,17-03529,5
80,2,6,3,2,1,5,0,30-00600,11
81,1,6,1,2,0,7,0,26-02702,N
82,1,3,1,2,2,4,0,17-03529,14
83,1,6,1,1,5,5,0,17-03529,10
84,2,1,1,1,8,9,0,26-02702,10
85,1,6,2,1,2,6,0,29-01901,N
86,2,1,1,1,6,5,0,40-00200,10
87,2,5,1,2,2,7,0,08-00803,11
88,2,1,2,2,8,5,0,36-04010,N
89,2,4,2,2,4,7,0,29-01901,9
90,2,N,2,2,N,N,0,36-04010,N
91,1,1,1,1,5,9,0,24-01004,14
92,2,N,2,2,N,2,0,13-04600,N
93,1,6,1,1,2,4,0,38-00100,N
94,2,1,1,1,5,7,0,30-00600,12
95,1,1,1,1,3,4,0,26-02702,11
96,1,6,2,1,0,4,0,17-03529,N
97,2,1,2,1,1,7,0,17-03529,16
98,2,4,1,1,7,4,0,19-01700,10
99,2,6,1,1,1,7,0,38-00100,4
100,1,5,1,1,0,7,1,38-00100,N
101,1,N,1,1,N,3,0,38-00100,N
102,1,6,1,2,5,7,0,17-03531,0
103,1,6,1,2,7,9,0,06-08507,16
104,2,1,1,1,3,5,0,40-00200,14
105,1,6,6,1,0,12,0,06-08507,N
106,2,N,2,2,N,3,0,51-51255,N
107,1,1,1,2,9,9,0,51-51255,16
108,1,1,1,2,9,10,0,26-02702,N
109,1,N,1,2,N,3,0,06-07502,N
110,1,N,1,2,N,1,0,19-01700,N
111,1,3,1,1,4,5,0,19-01700,10
112,1,6,1,1,6,12,0,26-02702,16
113,2,1,2,1,3,7,0,36-04010,11
114,2,N,1,1,N,3,0,38-00100,N
115,1,6,2,2,4,12,0,17-03531,N
116,2,3,1,1,4,9,0,30-00600,12
117,2,6,2,2,4,9,0,36-04010,12
118,1,1,1,1,8,9,0,24-01004,9
119,2,2,1,1,8,10,0,06-08507,12
120,1,1,2,2,5,5,0,17-03529,15
121,1,N,2,2,N,3,0,36-04010,N
122,1,4,1,2,1,10,0,06-07502,3
123,2,1,6,2,6,9,0,24-01004,N
124,2,1,1,1,6,3,0,38-00100,12
125,2,1,1,1,5,7,0,24-01004,12
126,1,4,1,1,9,11,0,26-02702,10
127,1,6,2,2,1,4,0,29-01901,3
128,2,1,1,1,3,5,0,40-00200,N
129,1,1,1,1,1,10,1,32-00405,N
130,1,N,9,1,N,3,0,40-00200,N
131,2,4,1,1,2,9,0,51-01301,N
132,2,6,1,0,0,8,0,28-01100,N
133,1,N,8,2,N,2,1,32-00405,N
134,2,6,2,2,2,8,0,32-00405,11
135,1,1,1,1,9,11,0,24-01004,10
136,1,6,1,2,6,7,0,30-00600,11
137,2,4,1,2,2,4,0,06-07502,N
138,2,N,2,2,N,N,2,36-03710,N
139,1,3,2,2,4,8,0,17-03531,N
140,1,N,6,1,N,N,0,51-51255,N
141,1,4,1,1,9,9,0,06-08507,16
142,1,6,1,0,5,4,0,17-03529,14
143,2,2,1,2,5,9,0,26-02702,0
144,1,6,1,1,2,7,0,38-00100,3
145,1,4,8,1,5,10,1,32-00405,7
146,1,6,1,2,1,7,0,26-02702,14
147,2,1,2,2,6,9,0,36-04010,N
148,1,N,2,2,N,N,0,17-03529,N
149,1,6,1,2,1,9,0,24-01004,N
150,1,4,1,1,2,4,0,06-08507,N
151,1,4,2,1,7,7,0,17-03531,11
152,2,N,1,2,N,N,0,38-00100,N
153,1,1,1,2,5,4,0,17-03529,N
154,2,6,1,1,1,9,0,24-01004,15
155,2,N,1,2,N,3,0,51-51255,N
156,2,1,1,0,5,7,0,08-00803,6
157,2,1,1,2,6,9,0,51-01301,10
158,2,1,8,1,7,9,0,19-01700,N
159,1,1,1,2,4,7,0,51-51255,4
160,1,6,1,2,0,3,0,29-01901,N
161,1,6,1,2,6,4,0,30-00600,N
162,1,6,1,1,4,5,0,30-00600,6
163,2,1,3,1,5,4,0,30-00600,9
164,1,4,6,2,7,9,0,06-07502,10
165,2,1,1,2,3,7,0,19-01700,14
166,2,1,1,2,9,10,0,17-03529,10
167,2,6,9,2,9,10,0,06-07502,2
168,1,6,1,1,7,9,0,38-00100,4
169,2,N,2,2,N,3,0,36-04010,N
170,1,1,1,2,8,10,0,06-08507,3
171,2,N,2,1,N,1,0,29-01901,N
172,1,4,2,2,9,11,0,06-07502,11
173,1,1,2,1,7,9,0,36-04010,12
174,1,N,1,1,N,3,0,06-08507,N
175,2,1,1,2,9,11,0,17-03529,10
176,1,1,6,1,8,9,0,36-04010,0
177,2,6,2,2,3,7,0,17-03529,N
178,1,1,1,2,9,9,0,38-00100,10
179,1,6,1,1,0,4,0,06-08507,N
180,1,1,1,0,9,9,0,08-00803,4
181,2,6,2,1,5,7,0,13-04600,10
182,1,1,8,2,9,9,0,36-03710,5
183,1,1,1,1,4,9,0,24-01004,N
184,2,1,2,1,9,9,0,17-03531,N
185,2,6,1,1,0,5,0,38-00100,10
186,1,6,1,1,6,5,0,28-01100,N
187,2,6,6,2,4,7,0,29-01901,11
188,1,1,2,2,5,5,0,17-03529,6
189,2,3,1,1,0,4,0,19-01700,N
190,2,6,2,2,8,10,0,40-00200,8
191,2,N,1,2,N,2,0,17-03529,N
192,2,4,2,2,6,7,0,17-03529,11
193,2,4,9,2,8,12,0,17-03529,12
194,2,1,1,2,9,9,0,08-00803,9
195,1,1,1,1,1,4,0,40-00200,7
196,2,1,3,2,8,5,0,30-00600,16
197,1,6,2,2,2,7,0,29-01901,3
198,2,1,1,1,9,9,1,19-01700,12
199,1,6,1,1,4,7,0,38-00100,N
200,1,6,1,1,5,9,0,19-01700,N
201,2,6,1,1,6,5,2,36-03710,0
202,2,6,1,1,8,9,0,24-01004,7
203,1,1,1,2,0,7,0,30-00600,N
204,2,3,1,1,3,6,1,32-00405,6
205,1,6,1,2,6,5,0,38-00100,N
206,2,1,6,1,5,10,0,06-07502,6
207,2,N,2,1,N,2,0,24-01004,N
208,1,6,1,1,8,9,0,30-00600,11
209,2,6,2,2,5,7,0,29-01901,14
210,1,1,1,1,4,7,0,30-00600,12
211,1,6,1,2,5,4,0,32-00405,N
212,2,N,1,0,N,3,0,38-00100,N
213,2,6,1,1,0,11,0,24-01004,N
214,2,4,1,2,3,4,0,17-03529,N
215,2,6,1,1,2,1,0,26-02702,N
216,2,5,1,2,0,4,0,24-01004,N
217,2,2,2,1,3,7,0,13-04600,15
218,2,6,1,2,3,5,0,30-00600,N
219,2,1,1,1,8,9,0,38-00100,N
220,1,1,1,1,8,9,0,06-07502,12
221,2,4,1,2,7,9,0,08-00803,N
222,1,6,2,2,0,5,0,17-03529,N
223,1,3,2,1,3,5,0,36-04010,N
224,2,1,3,1,2,5,0,30-00600,N
225,1,6,2,2,3,9,0,17-03529,N
226,1,4,1,1,6,10,0,06-08507,14
227,1,N,1,1,N,3,0,51-01301,N
228,1,6,1,1,9,10,0,24-01004,10
229,2,2,1,1,5,5,0,38-00100,8
230,1,6,1,2,0,7,0,30-00600,12
231,1,1,2,2,0,7,2,13-04600,N
232,1,3,1,1,2,5,0,06-08507,6
233,1,6,2,1,1,7,0,36-04010,6
234,2,1,1,2,7,12,0,51-51255,12
235,1,6,2,1,4,6,0,17-03529,14
236,2,1,9,2,9,6,4,36-03710,12
237,1,3,2,1,4,5,0,17-03531,N
238,2,1,1,1,2,4,0,51-01301,N
239,1,N,6,1,N,3,0,06-08507,N
240,2,6,1,1,4,5,0,08-00803,16
241,1,1,1,1,8,12,0,24-01004,11
242,2,N,2,2,N,3,0,36-04010,N
243,2,6,2,1,1,7,0,13-04600,11
244,1,6,1,1,0,7,0,13-04600,N
245,1,6,2,1,3,9,4,51-51255,N
246,2,N,1,1,N,3,0,24-01004,N
247,2,1,1,1,1,7,0,19-01700,10
248,1,5,1,1,0,7,0,38-00100,N
249,2,6,2,2,5,4,2,36-04010,9
250,1,1,2,1,2,4,0,01-01301,N
251,1,4,2,1,6,7,0,13-04600,1
252,1,6,2,1,1,5,0,01-01301,N
253,2,1,6,1,9,10,0,06-07502,10
254,2,1,1,1,3,7,0,30-00600,4
255,1,N,2,2,N,N,0,29-01901,N
256,2,1,2,1,9,10,0,01-01301,13
257,1,1,6,1,8,10,0,06-07502,7
258,1,1,8,2,1,6,0,36-03710,N
259,1,N,1,2,N,2,0,24-01004,N
260,2,6,1,1,0,7,0,29-01901,N
261,2,1,2,2,8,9,0,17-03531,10
262,1,N,1,1,N,1,1,32-00405,N
263,1,6,2,2,0,4,0,06-07502,N
264,2,6,1,2,7,10,0,51-51255,12
265,2,N,1,1,N,1,0,38-00100,N
266,2,1,2,0,2,5,0,29-01901,6
267,1,1,6,1,9,7,0,51-51255,10
268,2,6,1,2,2,9,0,51-51255,N
269,2,6,1,1,2,4,0,40-00200,N
270,1,1,1,1,4,7,0,01-01301,10
271,1,2,2,0,1,7,0,36-04010,4
272,1,1,2,2,6,8,3,32-00405,15
273,1,3,2,1,5,5,0,36-04010,5
274,1,1,1,2,7,12,0,06-07502,10
275,1,N,1,1,N,3,0,40-00200,N
276,1,N,1,1,N,3,0,24-01004,N
277,2,4,6,1,0,9,0,51-01301,N
278,1,1,1,1,2,7,0,30-00600,10
279,2,4,2,1,5,5,1,32-00405,10
280,1,6,2,2,0,4,0,13-04600,N
281,1,1,1,1,9,10,0,08-00803,10
282,2,1,1,1,7,9,0,24-01004,5
283,2,6,2,1,4,6,0,32-00405,N
284,1,6,2,2,0,5,0,19-01700,N
285,2,6,2,1,9,10,0,17-03529,16
286,1,N,1,2,N,N,0,51-01301,N
287,1,4,3,1,7,3,0,38-00100,10
288,1,1,1,1,6,8,0,19-01700,3
289,1,6,1,1,8,7,0,19-01700,10
290,1,6,1,0,1,7,0,08-00803,14
291,2,6,8,2,7,7,4,36-03710,11
292,1,6,2,1,2,4,0,36-04010,N
293,2,1,1,2,4,5,0,19-01700,12
294,2,4,9,2,0,7,0,06-08507,N
295,2,N,2,2,N,N,0,28-01100,N
296,1,1,1,2,9,10,0,26-02702,12
297,2,N,2,1,N,2,0,17-03529,N
298,1,6,1,1,6,9,1,36-04010,7
299,2,3,2,2,3,6,4,36-03710,10
300,1,6,1,1,2,9,0,24-01004,4
301,2,N,6,1,N,3,0,17-03529,N
302,2,N,1,2,N,3,0,30-00600,N
303,2,4,1,1,3,10,0,24-01004,14
304,1,6,1,1,6,10,0,06-08507,1
305,2,1,1,2,6,11,0,28-01100,10
306,2,1,1,2,9,12,0,08-00803,6
307,2,4,1,1,8,5,0,40-00200,8
308,2,6,1,1,1,7,1,32-00405,N
309,2,N,1,2,N,3,0,51-51255,N
310,1,1,1,1,3,5,0,30-00600,7
311,2,1,1,1,9,11,0,24-01004,10
312,1,N,2,2,N,3,0,17-03531,N
313,1,6,6,2,8,12,0,24-01004,10
314,1,4,1,1,5,4,0,19-01700,14
315,2,6,1,2,7,9,0,51-51255,11
316,1,1,1,2,0,9,0,30-00600,10
317,1,1,1,2,5,5,0,38-00100,8
318,1,N,1,2,N,3,1,32-00405,N
319,2,1,1,1,3,7,0,08-00803,13
320,1,3,2,1,1,7,0,36-04010,6
321,1,4,2,2,1,9,0,17-03531,10
322,1,1,2,0,5,10,1,17-03529,N
323,2,6,1,1,1,7,0,36-03710,6
324,2,N,9,1,N,N,0,17-03529,N
325,2,N,2,1,N,1,0,29-01901,N
326,2,1,1,1,9,9,0,30-00600,4
327,2,1,2,1,1,7,4,13-04600,14
328,1,N,6,1,N,3,0,06-08507,N
329,1,6,1,2,3,8,0,19-01700,3
330,1,1,1,1,9,12,0,06-08507,14
331,1,6,1,1,1,5,0,28-01100,3
332,1,1,2,1,7,3,0,29-01901,9
333,2,6,2,2,0,9,0,17-03529,6
334,2,2,2,1,8,10,0,51-01301,0
335,1,6,1,1,0,9,0,24-01004,N
336,2,4,9,1,8,9,0,51-01301,12
337,2,N,1,2,N,3,0,38-00100,N
338,1,6,2,2,1,7,0,17-03529,18
339,2,4,1,2,2,10,0,26-02702,10
340,1,6,1,1,1,4,0,38-00100,14
341,2,1,1,2,9,11,0,06-07502,N
342,1,6,2,2,7,9,0,06-07502,10
343,1,3,9,2,4,9,0,36-04010,6
344,1,6,1,2,0,7,0,29-01901,14
345,1,1,2,1,4,7,0,28-01100,N
346,2,1,9,2,5,5,0,38-00100,12
347,1,6,1,1,9,12,0,24-01004,4
348,1,6,8,2,1,7,0,06-07502,6
349,2,6,2,2,0,3,0,01-01301,N
350,2,6,3,1,0,7,0,40-00200,N
351,2,1,8,1,2,3,4,32-00405,16
352,1,1,2,2,2,5,0,17-03531,14
353,1,6,1,2,6,7,1,32-00405,11
354,2,6,2,1,0,9,1,51-51255,N
355,2,1,2,2,6,7,0,17-03529,12
356,1,N,1,2,N,N,0,06-07502,N
357,1,1,1,2,2,3,0,06-07502,7
358,1,3,1,2,4,5,0,36-03710,N
359,1,5,1,1,3,9,0,51-01301,4
360,1,N,1,1,N,3,0,19-01700,N
361,2,6,8,1,1,6,0,36-03710,14
362,1,6,1,1,2,5,1,32-00405,14
363,2,6,6,1,0,9,0,06-08507,16
364,2,6,1,2,3,9,0,06-08507,N
365,2,4,1,2,7,5,0,30-00600,11
366,2,1,1,2,7,9,0,08-00803,7
367,2,1,1,1,8,12,3,24-01004,9
368,1,6,1,1,0,4,0,08-00803,14
369,2,6,6,1,1,5,0,51-51255,6
370,1,6,9,1,2,4,0,17-03529,N
371,2,1,1,1,9,12,0,24-01004,14
372,2,1,1,2,8,10,1,19-01700,11
373,1,4,2,1,9,12,0,36-04010,10
374,1,6,1,2,2,7,0,29-01901,N
375,2,4,2,2,7,10,0,17-03531,12
376,2,6,2,1,4,5,0,01-01301,N
377,1,1,2,2,9,9,0,28-01100,9
378,2,4,2,2,2,4,0,51-51255,N
379,2,3,1,2,4,8,0,06-08507,N
380,1,3,1,1,6,9,1,08-00803,15
381,1,N,6,1,N,3,0,24-01004,N
382,2,6,2,1,0,7,0,01-01301,N
383,1,1,7,2,5,5,0,36-04010,2
384,1,6,9,2,1,4,2,36-03710,N
385,1,4,2,2,2,3,0,29-01901,N
386,2,3,3,1,6,9,0,40-00200,14
387,2,1,1,1,8,10,0,06-08507,N
388,1,6,1,1,3,11,0,26-02702,N
389,2,6,9,2,5,7,0,06-08507,12
390,1,4,1,1,9,9,0,51-01301,10
391,2,1,3,2,4,5,0,38-00100,11
392,2,6,2,1,1,7,0,17-03529,N
393,2,1,1,1,8,9,0,51-01301,8
394,2,6,1,2,6,10,0,19-01700,11
395,1,1,1,1,9,10,0,08-00803,4
396,1,6,1,1,0,5,1,32-00405,15
397,2,6,9,2,0,6,0,30-00600,15
398,2,1,2,1,5,5,0,29-01901,12
399,2,1,1,2,7,9,0,51-51255,10
400,2,1,2,1,0,4,4,17-03529,N
401,2,6,2,1,0,7,0,01-01301,N
402,2,N,2,1,N,N,0,17-03531,N
403,1,1,1,1,3,9,0,24-01004,4
404,2,1,1,1,8,7,0,08-00803,16
405,1,4,1,1,9,10,0,24-01004,12
406,2,1,1,1,5,6,0,29-01901,15
407,2,N,1,1,N,3,0,30-00600,N
408,1,2,2,2,0,9,0,29-01901,N
409,1,1,1,0,9,9,0,06-08507,N
410,1,1,1,2,6,7,4,24-01004,3
411,2,4,2,2,2,5,0,36-04010,N
412,2,3,8,0,4,4,0,36-03710,N
413,2,6,1,1,7,7,0,19-01700,6
414,2,1,1,2,7,12,0,08-00803,11
415,1,N,3,1,N,3,0,38-00100,N
416,1,6,9,1,3,5,4,51-51255,11
417,1,1,1,1,N,3,0,19-01700,N
418,2,1,3,1,1,7,2,40-00200,10
419,1,1,1,2,9,9,4,06-07502,3
420,1,6,2,2,1,7,0,17-03529,10
421,2,N,1,1,N,3,0,08-00803,N
422,2,6,1,1,6,9,0,06-07502,16
423,2,1,2,1,8,9,0,32-00405,12
424,1,4,2,1,2,7,0,01-01301,10
425,2,6,1,1,8,7,0,24-01004,14
426,1,2,1,1,0,7,0,17-03529,7
427,2,6,8,1,6,7,0,51-01301,4
428,2,3,2,0,6,9,0,36-04010,10
429,2,6,8,1,9,7,0,32-00405,16
430,1,N,1,1,N,3,0,30-00600,N
431,2,3,1,1,3,9,0,06-07502,4
432,1,N,1,1,N,N,0,24-01004,N
433,2,1,1,2,9,9,0,51-01301,10
434,1,N,3,1,N,3,0,30-00600,N
435,1,1,2,0,0,4,0,13-04600,N
436,1,1,1,1,8,9,0,40-00200,10
437,1,N,2,1,N,2,0,28-01100,N
438,1,6,2,2,3,4,0,17-03529,N
439,1,1,1,2,9,5,0,08-00803,4
440,1,1,2,0,8,8,0,28-01100,8
441,1,N,1,2,N,3,0,32-00405,N
442,1,1,1,2,5,5,0,32-00405,10
443,2,4,2,1,9,7,0,29-01901,14
444,2,N,1,1,N,3,0,38-00100,N
445,1,6,1,1,8,6,4,30-00600,10
446,2,4,3,1,3,6,0,40-00200,14
447,1,1,6,0,9,11,0,24-01004,10
448,2,6,2,2,1,1,0,13-04600,14
449,1,4,2,2,3,7,0,17-03531,N
450,1,4,1,2,8,9,0,17-03529,3
451,2,1,1,2,0,5,0,29-01901,N
452,2,N,1,1,N,3,4,38-00100,N
453,2,6,1,1,8,9,0,51-01301,11
454,1,1,1,1,8,9,0,51-01301,10
455,1,2,1,2,7,4,0,51-51255,N
456,1,4,1,1,2,5,0,40-00200,15
457,1,1,2,2,2,7,0,13-04600,10
458,2,4,2,1,5,7,0,28-01100,N
459,2,6,1,1,6,9,0,26-02702,12
460,1,N,2,1,N,N,0,28-01100,N
461,2,6,1,1,7,9,0,24-01004,10
462,2,N,1,1,N,3,0,30-00600,N
463,1,6,1,1,2,5,0,38-00100,N
464,1,1,8,1,7,9,0,06-08507,N
465,2,1,1,2,4,12,0,51-51255,15
466,2,5,1,2,5,9,4,13-04600,13
467,2,6,2,1,1,7,0,13-04600,N
468,1,1,1,2,6,5,0,08-00803,12
469,2,6,1,2,4,1,1,32-00405,11
470,1,3,2,2,1,7,1,13-04600,12
471,1,1,8,1,3,4,0,36-03710,N
472,2,N,1,1,N,3,0,19-01700,N
473,2,N,1,1,N,3,0,30-00600,N
474,1,6,1,1,7,9,0,51-01301,16
475,1,6,8,1,5,5,0,36-04010,N
476,2,4,1,1,8,9,0,24-01004,11
477,1,1,1,1,6,7,1,26-02702,4
478,1,6,2,1,0,3,0,17-03529,N
479,2,1,2,2,7,9,0,36-04010,9
480,2,1,1,2,9,10,0,24-01004,6
481,1,6,6,0,4,9,0,17-03529,17
482,1,6,1,1,0,7,0,38-00100,N
483,1,5,2,1,5,4,0,13-04600,7
484,2,1,1,2,3,5,1,32-00405,N
485,2,1,1,2,9,11,0,29-01901,4
486,2,N,2,2,N,3,1,36-03710,N
487,1,5,8,2,2,5,1,32-00405,12
488,2,4,1,1,2,7,0,38-00100,6
489,1,N,1,1,N,3,0,19-01700,N
490,2,5,1,1,7,11,0,06-07502,12
491,1,N,1,1,N,N,0,30-00600,N
492,1,N,6,1,N,3,0,36-04010,N
493,1,1,9,0,7,8,0,08-00803,3
494,2,N,1,1,N,3,0,38-00100,N
495,1,1,1,1,9,11,0,24-01004,10
496,2,1,2,0,0,4,2,36-03710,N
497,1,1,2,1,7,8,4,36-03710,12
498,1,6,3,0,0,9,0,40-00200,N
499,1,6,1,1,0,4,0,24-01004,N
500,2,1,1,1,6,7,1,40-00200,14
501,1,6,1,0,0,5,0,38-00100,N
502,2,1,1,2,4,5,0,24-01004,12
503,1,6,2,1,8,9,0,51-01301,11
504,1,6,2,1,0,5,0,32-00405,N
505,1,6,1,2,6,10,0,51-01301,0
506,2,N,1,1,N,2,0,40-00200,N
507,1,N,2,2,N,3,2,36-03710,N
508,2,1,1,1,4,5,0,51-01301,11
509,1,N,1,1,N,N,0,24-01004,N
510,2,4,2,2,4,7,0,36-04010,16
511,2,3,1,2,9,11,0,28-01100,8
512,1,4,1,1,2,5,0,38-00100,14
513,1,1,1,1,1,8,0,24-01004,N
514,1,6,1,1,6,7,0,08-00803,N
515,1,6,2,1,1,4,0,28-01100,18
516,2,6,1,2,0,5,0,32-00405,N
517,2,N,2,1,N,3,0,36-04010,N
518,1,1,6,0,0,9,0,36-04010,N
519,1,1,1,2,5,7,0,19-01700,14
520,1,1,6,1,9,9,0,19-01700,10
521,2,N,1,1,N,3,0,08-00803,N
522,2,4,1,2,2,5,0,40-00200,14
523,2,2,2,2,1,4,0,17-03529,14
524,2,5,9,0,4,9,0,29-01901,N
525,1,4,2,0,7,4,0,29-01901,12
526,2,6,1,2,2,7,0,40-00200,10
527,1,6,2,1,0,4,0,19-01700,N
528,1,1,2,1,7,10,0,36-04010,16
529,1,1,6,2,9,10,0,51-01301,10
530,1,6,6,1,2,4,0,06-08507,N
531,2,5,1,2,2,5,0,32-00405,N
532,1,1,6,1,8,10,0,06-08507,3
533,2,6,1,1,8,9,0,24-01004,11
534,2,1,1,1,8,7,0,38-00100,15
535,2,4,1,2,4,5,0,01-01301,6
536,1,4,1,1,9,9,0,08-00803,15
537,1,N,8,0,N,3,0,13-04600,N
538,1,6,9,1,2,6,0,30-00600,N
539,1,6,2,0,2,5,0,36-03710,N
540,1,5,8,1,9,5,1,32-00405,4
541,2,1,6,1,3,10,0,06-08507,N
542,2,N,1,2,N,3,0,06-07502,N
543,2,6,2,2,2,4,0,36-04010,N
544,1,1,1,2,7,9,0,38-00100,6
545,1,6,1,1,2,5,0,38-00100,14
546,2,N,2,2,N,2,0,13-04600,N
547,2,6,1,0,1,7,0,38-00100,6
548,2,6,1,2,9,9,1,19-01700,12
549,1,4,2,2,6,6,0,36-04010,N
550,1,1,1,1,8,5,0,36-04010,0
551,2,2,1,1,7,9,0,38-00100,9
552,1,1,2,1,7,10,0,24-01004,2
553,1,N,1,1,N,N,0,19-01700,N
554,2,1,1,1,1,9,0,24-01004,10
555,2,6,6,2,1,4,0,13-04600,14
556,1,6,1,1,7,7,0,19-01700,7
557,2,6,1,2,9,10,0,26-02702,16
558,1,6,1,1,4,9,4,24-01004,12
559,1,6,2,2,1,7,0,17-03531,11
560,2,6,1,2,0,4,0,32-00405,N
561,2,1,1,2,5,4,0,30-00600,9
562,1,6,2,1,0,3,0,36-04010,N
563,1,3,2,1,5,7,0,17-03531,15
564,2,6,2,0,3,4,0,17-03529,11
565,1,1,6,1,0,4,0,06-07502,0
566,1,6,1,1,0,3,0,24-01004,N
567,1,6,2,1,6,7,0,17-03529,4
568,1,4,1,1,2,4,0,51-01301,9
569,1,6,1,1,0,4,0,24-01004,14
570,1,1,1,1,4,5,0,38-00100,N
571,2,1,1,1,9,9,0,06-07502,10
572,2,1,1,2,2,9,0,51-51255,N
573,1,N,1,0,N,3,0,08-00803,N
574,2,6,1,1,2,9,0,24-01004,13
575,1,6,1,0,0,8,0,26-02702,N
576,2,1,3,1,5,9,0,40-00200,14
577,1,N,1,1,N,3,0,32-00405,N
578,2,1,1,1,3,5,0,24-01004,13
579,2,6,8,0,4,9,0,08-00803,6
580,2,6,2,2,4,9,0,51-51255,11
581,1,1,2,2,2,7,0,01-01301,N
582,2,1,9,1,5,9,0,51-01301,N
583,1,5,1,1,5,5,0,30-00600,10
584,2,1,1,1,3,7,0,30-00600,10
585,1,N,1,1,N,3,0,24-01004,N
586,2,1,1,1,8,7,0,38-00100,15
587,1,6,6,2,2,1,0,06-07502,3
588,2,N,6,1,N,N,0,24-01004,N
589,1,1,1,1,9,9,0,08-00803,6
590,1,6,1,2,3,7,1,30-00600,N
591,2,6,1,1,3,5,0,40-00200,12
592,2,1,2,1,8,9,0,26-02702,10
593,1,5,1,1,6,12,0,08-00803,11
594,2,1,1,1,9,9,0,06-08507,N
595,2,4,1,1,6,1,1,32-00405,11
596,2,6,2,2,6,7,0,17-03531,6
597,1,N,1,2,N,3,0,24-01004,N
598,2,N,2,2,N,2,0,36-04010,N
599,1,3,2,2,3,7,0,17-03529,14
600,2,1,1,2,8,10,0,06-07502,4
601,1,N,8,2,N,N,4,36-03710,N
602,2,6,8,2,6,1,1,32-00405,11
603,1,6,1,1,6,5,0,40-00200,12
