,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
24,35,4,1,2,3,2,7,273,51-01301,1,2,25,0,2,8,501,0.0
25,58,4,N,9,4,1,3,246,08-00803,1,2,10,0,5,N,501,0.0
26,92,1,6,N,N,0,7,390,38-00100,1,1,18,N,N,0,N,40.0
27,92,1,4,1,3,2,8,29,17-03529,1,2,27,3,4,3,63,0.0
28,26,4,6,0,N,2,5,310,06-08507,1,1,28,0,N,6,301,40.0
29,24,1,6,4,6,1,2,316,38-00100,8,1,15,4,6,0,501,40.0
30,23,1,6,4,6,1,4,445,29-01901,1,2,38,0,N,7,379,0.0
31,37,0,6,0,N,2,3,150,36-04010,6,2,29,0,3,7,501,20.0
32,77,0,3,N,N,0,N,342,29-01901,1,1,73,N,N,3,N,40.0
33,11,0,5,0,N,2,8,460,51-51255,9,1,43,0,N,7,501,40.0
34,33,1,6,2,3,2,3,461,13-04600,1,2,20,2,5,3,207,40.0
35,71,2,6,9,4,2,9,366,19-01700,1,1,50,0,N,9,501,20.0
36,26,1,N,7,9,2,4,229,24-01004,1,2,12,2,4,N,466,0.0
37,3,4,6,9,9,2,N,314,06-07502,8,1,89,0,N,2,83,0.0
38,58,4,1,0,3,1,0,410,08-00803,1,1,41,2,4,9,501,0.0
39,24,0,6,4,6,1,7,23,29-01901,9,2,20,0,3,2,324,0.0
40,32,1,5,5,11,1,1,496,30-00600,1,2,41,0,3,6,475,0.0
41,84,0,1,1,3,1,4,360,40-00200,2,1,57,0,2,0,86,0.0
42,28,0,6,0,N,2,7,113,06-08507,9,1,18,2,5,0,501,0.0
43,19,4,6,N,N,0,8,307,24-01004,1,1,18,N,N,1,N,40.0
44,29,1,N,0,N,2,5,240,51-51255,1,1,0,2,4,N,501,0.0
45,75,0,4,0,N,1,0,411,13-04600,9,2,37,0,N,9,501,40.0
46,24,0,5,1,3,1,9,303,36-03710,1,1,37,0,N,1,16,0.0
47,75,0,4,1,2,1,1,212,26-02702,9,2,59,0,N,1,27,20.0
48,78,1,4,0,11,1,1,27,24-01004,8,2,61,0,N,0,0,20.0
49,18,0,N,1,2,2,1,33,01-01301,9,2,2,2,4,N,19,0.0
50,81,2,6,3,12,1,N,162,36-03710,9,2,28,0,N,0,0,0.0
51,32,1,5,3,10,2,4,388,06-08507,8,2,47,0,N,4,168,20.0
52,60,4,3,9,4,1,0,189,24-01004,2,2,70,0,2,3,501,0.0
53,17,2,1,9,5,1,3,423,24-01004,9,2,44,1,3,7,501,0.0
54,0,0,3,7,N,1,5,32,38-00100,5,1,67,0,N,2,116,20.0
55,54,0,4,0,N,2,8,501,06-07502,9,2,32,0,N,3,99,40.0
56,80,0,1,0,2,2,4,488,19-01700,6,2,22,1,3,0,122,0.0
57,92,0,4,9,6,1,5,46,36-04010,9,2,65,0,2,6,452,0.0
58,26,0,2,5,7,1,3,279,32-00405,3,1,55,0,5,4,370,0.0
59,76,0,N,3,3,1,3,186,17-03529,8,1,13,3,5,N,501,20.0
60,78,1,4,7,4,0,7,55,32-00405,1,2,36,N,N,0,N,0.0
61,29,4,1,1,2,2,1,314,51-51255,8,2,30,2,4,0,60,0.0
62,73,1,N,0,N,1,7,448,40-00200,1,2,12,2,4,N,196,0.0
63,42,0,4,2,3,2,5,362,24-01004,9,1,84,0,N,7,501,0.0
64,66,1,3,3,4,2,2,390,30-00600,8,1,63,0,N,9,501,0.0
65,59,0,4,N,N,0,9,185,36-04010,1,1,66,N,N,2,N,40.0
66,65,0,2,1,2,1,4,26,38-00100,9,1,46,0,N,9,501,0.0
67,55,0,1,0,3,2,0,0,06-07502,2,2,60,0,2,9,501,20.0
68,26,4,N,1,3,2,7,14,36-03710,9,2,14,0,5,N,501,0.0
69,45,0,4,0,2,2,1,194,17-03529,9,2,65,0,N,2,107,20.0
70,50,0,2,N,N,0,7,251,32-00405,1,1,35,N,N,0,N,40.0
71,41,4,3,0,N,2,4,218,36-03710,2,2,62,0,2,1,94,20.0
72,40,2,3,0,7,1,7,501,36-03710,9,2,62,0,2,6,501,40.0
73,69,1,N,5,9,2,5,133,06-07502,1,1,7,3,5,N,291,0.0
74,37,4,6,0,N,2,4,312,19-01700,8,2,34,1,3,5,223,0.0
75,85,1,6,4,6,1,0,321,51-51255,1,1,27,0,N,5,241,0.0
76,53,0,1,4,6,1,3,163,26-02702,9,2,48,1,3,9,501,0.0
77,39,0,4,0,N,1,7,501,36-04010,6,2,64,0,5,2,227,20.0
78,10,0,N,1,6,1,1,190,13-04600,6,1,11,2,9,N,199,0.0
79,83,0,N,4,11,0,3,268,36-03710,2,2,3,N,N,N,N,0.0
80,95,1,6,1,5,1,2,450,40-00200,8,2,26,4,5,5,196,20.0
81,1,4,N,0,4,2,6,148,36-03710,9,1,8,1,2,N,213,0.0
82,69,1,4,3,5,2,N,101,36-03710,8,2,39,1,6,4,375,0.0
83,49,4,6,N,N,0,9,148,17-03529,1,1,19,N,N,0,N,40.0
84,29,2,6,3,12,2,N,164,17-03531,1,1,61,0,N,2,68,0.0
85,87,1,1,2,4,1,0,32,17-03529,1,2,63,0,2,8,501,0.0
86,24,0,6,N,2,0,4,219,06-08507,9,1,56,N,N,1,19,20.0
87,87,0,N,9,12,0,9,411,36-04010,1,1,13,N,N,N,N,0.0
88,88,2,1,2,5,2,9,381,36-03710,2,1,65,0,4,3,256,0.0
89,93,1,4,0,3,2,8,501,30-00600,8,2,61,0,N,3,136,20.0
90,50,0,2,N,N,0,0,N,36-03710,2,2,38,N,N,1,26,40.0
91,29,1,1,4,6,1,5,88,17-03531,8,1,40,1,5,6,281,0.0
92,31,4,1,3,2,1,8,276,13-04600,9,1,72,0,2,2,158,20.0
93,32,3,3,0,N,1,2,22,51-51255,1,2,72,0,N,7,501,40.0
94,64,0,6,3,5,2,N,341,30-00600,2,1,26,0,N,4,157,0.0
95,57,0,4,0,3,2,4,249,08-00803,9,1,74,0,N,3,148,20.0
96,25,0,6,0,N,2,2,127,28-01100,9,2,22,0,N,1,22,40.0
97,15,0,6,2,6,1,0,1,28-01100,6,1,17,3,7,0,105,20.0
98,34,0,1,4,3,1,0,0,06-08507,8,1,51,2,4,9,501,0.0
99,41,0,2,N,N,0,9,482,26-02702,2,1,34,N,N,9,N,60.0
100,31,1,6,0,N,2,1,363,51-51255,8,2,26,1,3,6,341,0.0
101,86,0,1,0,2,1,6,398,38-00100,6,1,46,3,5,9,501,0.0
102,7,0,2,1,3,1,5,431,17-03529,9,1,58,1,4,4,501,20.0
103,53,0,1,1,2,2,9,21,32-00405,9,1,28,1,3,6,194,20.0
104,79,1,6,0,N,2,9,501,06-08507,1,2,57,2,3,6,379,0.0
105,79,4,1,0,2,2,4,312,36-04010,2,1,53,1,3,0,0,0.0
106,68,4,1,1,5,1,0,468,38-00100,1,2,35,1,7,9,501,20.0
107,90,4,6,0,3,1,2,501,36-03710,1,1,28,0,3,3,501,60.0
108,31,2,4,4,12,2,0,192,51-51255,1,1,55,0,N,9,501,0.0
109,71,2,6,N,N,0,2,396,36-03710,1,2,48,N,N,1,6,40.0
110,14,0,N,0,4,2,N,463,17-03531,1,1,3,4,5,N,0,20.0
111,12,0,3,N,N,0,8,37,36-04010,1,1,72,N,N,2,87,40.0
112,49,1,2,2,4,1,0,51,29-01901,1,1,40,0,N,8,493,0.0
113,43,2,6,9,4,1,2,370,36-03710,8,1,27,0,3,6,501,0.0
114,30,1,2,7,9,0,7,426,06-07502,8,2,26,N,N,5,N,0.0
115,74,1,6,N,N,0,4,131,32-00405,1,2,29,N,N,9,N,40.0
116,64,0,1,3,9,1,N,105,08-00803,2,1,82,0,2,2,97,0.0
117,15,0,6,0,N,2,1,45,51-51255,9,2,42,0,N,6,418,40.0
118,58,4,3,5,5,2,0,346,32-00405,1,2,93,0,N,2,78,0.0
119,27,1,6,2,4,1,7,366,17-03529,1,2,22,3,5,2,76,0.0
120,75,0,1,2,4,2,1,463,38-00100,6,2,38,0,2,9,501,0.0
121,51,2,4,1,3,2,0,143,36-03710,9,2,69,0,2,2,112,0.0
122,53,0,4,1,3,1,9,501,30-00600,9,1,73,1,4,4,108,20.0
123,32,1,6,4,4,1,4,365,40-00200,9,2,30,0,2,6,256,0.0
124,36,0,4,2,5,1,6,90,08-00803,9,2,74,0,N,4,227,0.0
125,28,1,N,0,N,1,2,335,17-03531,8,1,9,1,5,N,281,0.0
126,49,4,4,2,11,1,9,501,32-00405,1,2,68,0,N,4,186,0.0
127,33,4,6,0,8,1,4,196,38-00100,1,1,18,1,7,4,501,20.0
128,22,0,N,3,7,1,3,77,17-03531,1,2,14,1,3,N,372,0.0
129,37,1,4,0,N,2,1,374,30-00600,1,2,40,2,3,5,136,0.0
130,22,2,1,6,11,1,4,81,36-03710,2,2,52,0,3,7,501,0.0
131,47,1,1,0,3,1,8,501,36-03710,1,1,67,0,2,4,403,20.0
132,54,0,5,7,2,2,9,342,19-01700,6,1,54,0,N,9,501,40.0
133,37,0,6,0,N,2,4,221,01-01301,9,2,93,0,3,2,222,20.0
134,42,4,6,7,3,1,5,40,36-04010,2,1,37,0,3,5,501,40.0
135,90,1,4,3,5,1,2,38,01-01301,1,1,70,0,2,0,176,0.0
136,59,1,N,5,12,2,7,215,30-00600,1,2,7,1,2,N,218,0.0
137,74,0,4,1,2,2,3,180,24-01004,9,2,80,0,N,5,360,0.0
138,85,0,4,0,N,2,3,98,51-51255,9,1,62,0,N,2,99,40.0
139,63,0,3,N,N,0,8,336,29-01901,2,1,77,N,N,2,N,40.0
140,23,0,6,2,4,1,3,390,01-01301,9,1,30,0,3,2,203,0.0
141,14,1,2,0,2,1,9,501,06-08507,8,2,83,0,N,2,33,20.0
142,93,1,6,0,N,1,7,356,06-08507,8,1,32,0,N,7,501,60.0
143,30,4,2,0,2,1,4,227,36-03710,1,2,28,0,3,2,501,20.0
144,74,1,N,5,7,1,6,95,38-00100,3,2,1,1,3,N,N,0.0
145,95,0,3,0,N,2,0,208,36-04010,6,2,58,0,3,5,246,20.0
146,75,0,3,0,2,1,3,501,36-04010,1,2,75,0,3,8,501,60.0
147,17,0,N,0,2,1,8,501,36-04010,1,1,6,3,5,N,182,0.0
148,10,4,4,2,3,2,2,477,32-00405,1,1,53,0,2,5,211,0.0
149,35,0,2,0,N,2,7,366,36-04010,6,1,57,0,3,1,501,20.0
150,19,0,6,0,3,2,1,31,26-02702,3,1,21,0,N,3,114,20.0
151,93,0,2,N,N,0,2,232,19-01700,2,1,60,N,N,0,N,40.0
152,71,1,1,4,12,2,1,494,06-07502,1,1,38,1,3,7,501,0.0
153,73,0,6,0,N,2,9,501,19-01700,6,1,32,0,N,7,349,40.0
154,50,1,3,1,3,1,5,500,30-00600,1,1,61,0,N,6,264,0.0
155,92,1,4,0,N,2,2,123,40-00200,1,2,33,0,5,4,56,20.0
156,4,1,N,N,8,2,7,79,17-03529,1,1,4,3,4,N,63,20.0
157,19,4,4,4,4,1,2,10,19-01700,1,1,52,0,N,8,501,0.0
158,26,4,N,5,9,1,7,392,26-02702,1,1,14,3,5,N,421,0.0
159,60,4,1,1,4,1,0,261,08-00803,1,2,51,0,2,2,501,0.0
160,62,0,2,0,2,1,9,501,36-04010,6,2,43,0,7,0,501,40.0
161,17,1,6,0,3,1,2,79,32-00405,9,1,26,0,7,0,197,20.0
162,95,2,6,0,4,1,4,228,36-03710,2,2,58,0,N,6,381,20.0
163,54,1,N,0,N,2,1,139,30-00600,1,1,14,2,3,N,136,0.0
164,54,1,4,N,N,0,5,413,13-04600,1,1,29,N,N,0,N,40.0
165,24,2,6,2,4,2,0,417,24-01004,1,2,24,0,N,4,227,20.0
166,83,2,5,2,3,2,4,99,36-03710,2,2,45,0,N,3,94,0.0
167,90,4,2,0,8,1,2,101,51-01301,1,2,16,1,4,1,501,0.0
168,16,4,4,0,N,1,8,501,32-00405,8,1,50,0,3,6,501,40.0
169,13,0,3,2,6,1,N,501,06-07502,2,2,75,0,N,7,482,0.0
170,91,2,1,0,4,2,5,201,29-01901,1,1,32,0,2,7,501,20.0
171,50,1,4,6,9,2,1,207,08-00803,1,1,36,0,N,5,301,0.0
172,57,0,4,N,N,0,4,467,13-04600,1,2,87,N,N,3,N,40.0
173,71,4,2,0,2,1,3,327,32-00405,8,1,54,2,5,3,230,20.0
174,61,0,3,3,N,2,8,218,32-00405,9,1,61,0,N,3,116,40.0
175,42,1,6,N,N,0,9,458,30-00600,1,1,18,N,N,1,N,40.0
176,30,1,6,3,8,1,3,325,51-01301,1,2,62,0,2,2,123,0.0
177,86,4,6,1,5,2,N,487,13-04600,1,2,25,0,N,5,213,0.0
178,22,2,4,N,11,1,5,126,36-03710,2,2,69,0,N,3,101,0.0
179,21,0,N,N,11,0,3,66,36-03710,1,1,11,N,N,N,N,20.0
180,77,4,6,0,2,1,0,203,24-01004,2,2,72,0,2,2,64,40.0
181,73,0,2,0,N,2,5,363,38-00100,2,2,28,0,N,2,87,40.0
182,3,0,6,2,4,2,6,426,19-01700,6,2,25,0,N,8,501,0.0
183,58,4,6,1,N,1,9,375,51-51255,9,1,29,0,2,5,474,0.0
184,44,4,2,N,11,2,6,334,36-04010,2,1,40,0,3,5,290,0.0
185,58,0,4,0,N,1,7,501,24-01004,2,2,55,0,2,5,362,20.0
186,79,0,1,0,2,2,4,459,13-04600,6,1,60,4,6,2,91,0.0
187,92,3,3,0,2,2,7,501,32-00405,1,2,77,0,N,2,79,20.0
188,67,0,2,N,N,0,9,120,36-03710,1,1,36,N,N,0,N,40.0
189,89,0,5,0,N,2,3,107,32-00405,6,1,50,0,N,0,0,40.0
190,60,0,1,2,4,2,5,97,40-00200,2,2,26,0,2,1,305,0.0
191,63,2,6,4,9,2,4,295,26-02702,1,2,26,0,N,5,237,0.0
192,41,0,2,0,N,1,1,30,51-01301,2,2,53,0,N,6,435,40.0
193,25,4,1,7,2,1,3,430,36-03710,2,1,57,0,2,4,298,20.0
194,18,0,3,3,5,1,N,167,36-04010,1,1,91,0,N,6,353,0.0
195,42,0,4,1,3,1,4,395,32-00405,9,2,68,0,3,6,501,20.0
196,46,0,6,2,N,1,7,110,06-08507,7,2,23,0,4,4,501,0.0
197,30,4,3,2,3,2,8,327,36-04010,8,1,72,2,5,0,179,20.0
198,9,1,1,0,4,1,7,501,19-01700,8,2,48,1,5,3,211,0.0
199,71,0,3,0,3,1,9,501,17-03531,1,2,60,0,N,3,108,20.0
200,90,0,2,0,5,1,1,64,19-01700,6,2,23,2,8,3,501,0.0
201,27,3,N,2,9,2,7,479,32-00405,1,1,1,1,2,N,106,0.0
202,35,4,4,2,12,1,5,117,24-01004,2,1,50,0,2,7,501,0.0
203,25,0,6,0,N,2,2,88,30-00600,9,1,24,0,2,1,49,20.0
204,63,0,1,0,2,1,3,496,51-51255,3,2,50,0,2,9,501,40.0
205,26,0,N,0,4,1,1,125,06-08507,2,2,13,1,5,N,501,0.0
206,90,0,4,9,2,1,5,190,38-00100,5,1,53,0,N,4,228,0.0
207,79,3,5,3,2,1,2,69,32-00405,1,2,64,0,N,2,86,20.0
208,88,0,3,1,3,2,2,185,51-51255,6,1,69,0,4,4,303,0.0
209,6,0,2,2,6,1,1,501,13-04600,6,1,50,2,9,4,199,20.0
