,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
77,20,4,N,0,8,1,7,N,01-01301,8,2,14,0,3,N,73,20.0
78,65,0,6,N,N,2,0,209,06-07502,7,2,25,0,6,0,86,20.0
79,56,0,1,2,6,2,0,95,26-02702,9,1,67,0,3,0,253,20.0
80,46,0,2,0,2,2,4,67,17-03529,6,2,27,0,N,1,39,20.0
81,28,0,6,2,N,2,8,500,38-00100,2,2,31,0,N,6,354,20.0
82,59,0,2,2,N,2,9,99,19-01700,6,1,28,0,N,1,44,20.0
83,50,0,1,3,5,2,5,478,32-00405,9,2,31,2,4,5,264,20.0
84,44,1,4,N,N,1,4,N,19-01700,8,2,52,0,2,4,243,20.0
85,66,1,4,0,3,1,3,37,32-00405,9,2,27,0,7,2,197,20.0
86,33,0,4,2,3,2,8,143,38-00100,3,2,38,0,10,1,44,0.0
87,30,1,6,2,2,1,6,356,30-00600,3,2,35,0,6,1,199,0.0
88,69,1,4,2,3,2,4,158,32-00405,9,1,61,0,N,3,97,0.0
89,58,0,6,N,2,2,3,61,36-04010,8,1,15,1,3,0,0,0.0
90,62,1,1,0,2,2,5,179,51-51255,8,2,36,0,2,8,501,40.0
91,16,1,4,N,N,2,1,197,17-03529,6,2,73,0,N,2,75,20.0
92,31,0,1,4,2,2,1,61,38-00100,9,2,45,1,3,2,236,0.0
93,49,4,N,0,2,2,N,65,06-07502,8,1,10,0,4,N,435,40.0
94,15,1,1,3,8,1,N,128,19-01700,8,2,48,1,5,3,211,0.0
95,20,1,6,2,N,2,3,54,51-51255,8,2,26,1,3,6,341,0.0
96,39,4,1,2,3,2,N,299,32-00405,8,1,84,0,2,1,64,0.0
97,43,0,3,0,5,2,4,N,51-01301,9,2,51,0,N,8,501,20.0
98,58,0,3,0,N,1,3,78,36-03710,2,1,60,0,N,4,157,40.0
99,34,0,1,2,3,2,7,109,32-00405,9,1,28,1,3,6,194,20.0
100,35,3,4,0,N,2,2,105,06-07502,8,2,32,0,N,9,501,40.0
101,51,0,3,0,N,1,5,328,19-01700,2,2,61,0,N,5,228,60.0
102,16,0,6,N,N,2,2,128,51-01301,8,1,39,0,N,8,501,20.0
103,54,0,6,N,N,2,2,0,01-01301,9,2,93,0,3,2,222,20.0
104,71,0,1,2,3,1,7,93,40-00200,8,1,59,0,2,0,0,0.0
105,70,1,1,2,4,1,0,115,29-01901,2,2,94,0,2,0,276,20.0
106,19,1,5,2,3,1,N,N,01-01301,9,2,35,2,4,6,121,20.0
107,39,1,N,2,4,2,N,328,51-01301,8,1,14,2,3,N,122,40.0
108,56,3,3,0,N,1,6,1,32-00405,8,2,76,0,N,2,59,40.0
