,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
11,63,2,7,2,2,2,N,4,0,1,N,4,0,2,1,12000.0,2,501,48-02515,1,2,79,2,6,2,2,2,N,1,0,N,17300.0,4,141,53.84615384615385
12,78,2,6,2,2,N,N,9,0,1,13,6,0,3,1,140000.0,5,501,48-02102,1,2,29,2,2,2,2,2,5,1,0,3,41700.0,6,501,53.84615384615385
13,58,2,4,2,2,2,N,8,0,1,16,6,0,7,1,110000.0,5,233,48-02516,1,1,40,2,5,2,2,2,N,1,0,N,60000.0,7,458,53.84615384615385
14,14,2,3,1,2,2,N,9,0,1,N,3,0,2,1,90200.0,2,478,48-02516,1,1,70,2,5,2,2,2,N,1,3,7,41000.0,6,323,38.46153846153847
15,73,2,7,2,2,2,N,4,1,1,N,1,0,2,2,54000.0,5,196,48-02510,1,2,31,2,7,2,2,2,N,1,3,5,100.0,1,107,53.84615384615385
16,37,2,2,2,2,2,N,6,0,1,N,1,0,N,2,70400.0,8,232,48-02101,1,2,79,2,2,2,2,2,N,1,0,2,10100.0,3,460,61.53846153846154
17,72,2,7,2,1,2,N,5,0,1,7,4,0,N,1,81500.0,6,215,48-02515,1,2,40,2,6,2,2,2,N,1,1,2,70400.0,8,406,38.46153846153847
18,65,2,5,2,2,2,N,7,0,1,13,1,0,2,2,24000.0,6,205,48-02507,1,1,78,1,7,2,2,1,N,1,0,3,37700.0,6,346,46.15384615384615
19,29,2,7,2,2,2,N,9,1,1,9,1,0,2,1,39000.0,3,501,48-02515,1,1,57,2,6,2,2,2,N,1,0,2,205000.0,9,501,69.23076923076923
20,45,2,4,2,2,2,N,5,0,1,7,2,0,2,1,60000.0,4,309,48-02102,2,1,57,2,2,2,2,2,N,1,0,7,36000.0,6,351,53.84615384615385
21,72,2,6,2,2,2,N,5,0,1,3,6,0,N,1,530.0,5,172,48-02515,1,2,51,2,6,2,2,2,N,1,0,N,30000.0,5,229,76.92307692307693
22,63,1,1,2,2,2,N,4,0,1,3,4,0,2,1,40590.0,6,240,48-02101,1,1,51,2,2,2,2,2,N,1,0,N,14000.0,3,106,46.15384615384615
23,18,2,5,2,2,2,N,1,0,1,12,1,0,2,1,64500.0,3,495,48-02516,1,1,28,2,5,2,2,2,N,1,0,5,19200.0,4,259,61.53846153846154
24,16,2,1,2,2,2,N,7,0,1,12,1,0,3,2,39000.0,4,501,48-02102,1,2,40,2,2,2,2,2,N,1,1,3,28000.0,5,357,53.84615384615385
25,68,2,1,2,2,2,N,5,0,1,6,6,0,3,1,5000.0,6,390,48-02516,1,2,21,2,5,2,2,2,N,1,0,3,8000.0,2,324,61.53846153846154
26,40,2,7,2,2,2,N,7,0,1,11,1,0,2,2,114000.0,6,123,48-02510,1,1,52,2,7,2,2,2,N,1,0,2,90000.0,8,501,69.23076923076923
27,68,2,6,2,2,2,N,9,0,1,7,1,0,2,2,34000.0,7,298,48-02510,1,2,34,2,7,2,2,2,N,1,3,5,55000.0,7,340,53.84615384615385
28,56,2,1,2,2,2,N,5,0,1,4,3,0,4,1,30220.0,8,248,48-02102,1,1,68,2,2,2,2,2,N,1,0,N,68000.0,8,501,61.53846153846154
29,24,2,7,2,2,2,N,4,0,1,3,4,0,N,2,25000.0,7,501,48-02515,1,1,39,2,6,2,2,2,N,1,1,2,50000.0,7,287,53.84615384615385
30,28,2,2,2,2,2,N,9,0,1,10,1,1,2,1,4000.0,4,217,48-02101,2,1,50,2,2,2,2,2,N,1,0,2,114000.0,9,501,61.53846153846154
31,25,2,5,2,1,2,N,7,0,1,14,1,1,8,2,48000.0,2,197,48-02516,1,2,29,2,5,2,2,2,N,1,0,2,20000.0,4,385,46.15384615384615
32,59,2,1,2,2,2,N,8,0,1,11,1,0,3,1,105000.0,4,242,48-02102,1,2,52,2,2,2,2,2,N,1,0,3,80000.0,8,501,61.53846153846154
33,53,2,7,2,2,2,N,8,0,1,4,1,0,2,1,39000.0,2,501,48-02507,1,2,58,2,7,2,2,2,N,1,0,2,63000.0,7,501,76.92307692307693
34,43,2,4,2,2,2,N,7,0,1,N,4,0,2,2,67300.0,6,172,48-02102,1,1,62,2,2,2,2,2,N,1,0,N,12000.0,3,91,53.84615384615385
35,1,2,5,2,2,2,N,7,0,1,14,1,0,5,1,25000.0,4,387,48-02515,1,1,30,2,6,2,2,2,N,1,2,4,35000.0,5,146,46.15384615384615
36,24,2,2,2,2,2,N,7,0,1,3,4,0,2,2,74000.0,6,501,48-02516,1,1,48,2,5,2,2,2,N,1,0,N,80000.0,8,501,61.53846153846154
37,50,2,1,2,2,2,N,9,0,1,11,1,0,3,2,52200.0,5,191,48-02102,1,2,35,2,2,2,2,2,N,1,1,3,62500.0,7,492,53.84615384615385
38,37,2,7,2,2,2,N,7,0,1,4,4,0,3,1,357000.0,9,501,48-02510,1,1,54,2,7,2,2,2,N,1,0,N,76000.0,8,501,69.23076923076923
39,26,2,4,2,2,2,N,4,1,1,10,1,0,5,1,185900.0,5,457,48-02515,1,2,34,2,6,2,2,2,N,1,3,5,32000.0,5,213,61.53846153846154
40,74,2,5,2,2,2,N,5,0,1,4,4,0,3,1,186300.0,4,N,48-02510,1,2,57,2,7,2,2,2,N,1,0,N,95000.0,8,501,53.84615384615385
41,78,2,1,2,2,2,N,6,0,1,11,1,0,4,1,175000.0,3,324,48-02516,1,2,58,2,5,2,2,2,N,1,0,3,33400.0,5,501,53.84615384615385
42,20,2,2,2,2,2,N,5,0,1,4,3,0,N,2,47600.0,6,182,48-02102,1,2,69,2,2,2,2,2,N,1,0,N,37500.0,6,310,76.92307692307693
43,21,2,5,2,2,2,N,9,0,1,6,6,0,2,1,5600.0,5,281,48-02515,1,2,54,2,6,2,2,2,N,1,0,N,114320.0,9,501,53.84615384615385
44,69,2,4,2,2,2,N,7,0,1,11,6,0,5,1,28000.0,1,400,48-02101,1,2,20,2,2,2,2,2,N,1,2,6,3000.0,1,474,53.84615384615385
45,58,2,6,2,2,2,N,7,0,1,12,6,0,2,1,27000.0,6,281,48-02507,1,2,26,2,7,2,2,2,N,1,0,N,56000.0,7,424,53.84615384615385
46,52,2,6,2,2,2,N,7,0,1,9,4,0,2,1,45500.0,0,417,48-02516,1,1,36,2,5,2,2,2,N,1,0,3,125000.0,9,501,53.84615384615385
47,40,2,7,2,1,2,N,7,1,1,4,4,0,3,1,15500.0,2,459,48-02510,1,1,54,2,7,2,2,2,N,1,0,N,165000.0,9,501,53.84615384615385
48,30,2,7,2,2,2,N,6,0,1,15,1,0,2,1,32000.0,1,280,48-02516,1,1,68,2,5,2,2,2,N,1,0,2,30400.0,5,375,61.53846153846154
49,23,2,4,2,2,2,N,3,0,1,N,4,0,2,2,22000.0,9,368,48-02515,1,1,68,2,6,2,2,1,N,1,0,N,9500.0,2,78,46.15384615384615
50,34,2,3,2,2,2,4,7,0,1,10,6,0,2,2,111210.0,2,467,48-02101,1,2,49,2,2,2,2,2,N,1,0,N,100000.0,9,501,46.15384615384615
51,63,2,2,2,2,2,N,7,0,1,14,4,0,3,1,22100.0,3,501,48-02510,1,1,62,2,7,2,2,2,N,1,0,N,68000.0,8,501,61.53846153846154
52,47,2,7,2,2,2,N,8,0,1,6,1,0,N,1,5000.0,5,501,48-02507,1,2,59,2,7,2,2,2,N,1,0,2,38500.0,6,501,69.23076923076923
53,47,2,1,2,2,2,N,4,1,1,15,1,0,N,1,65000.0,8,237,48-02101,1,1,66,2,2,2,2,2,N,1,0,2,25200.0,5,200,53.84615384615385
54,69,2,7,2,2,2,N,9,0,1,14,1,0,2,1,63000.0,7,501,48-02510,2,2,47,2,7,2,2,2,N,1,0,2,93000.0,8,501,76.92307692307693
55,32,2,2,2,2,2,N,10,0,1,11,6,1,4,1,19300.0,6,351,48-02101,1,2,66,2,2,2,2,2,N,1,0,2,62800.0,7,501,53.84615384615385
56,20,2,7,2,2,2,N,7,0,1,4,4,0,2,2,128560.0,5,315,48-02507,1,2,73,2,7,2,2,2,N,1,0,N,27100.0,5,221,69.23076923076923
57,53,2,7,2,2,2,N,8,0,1,15,1,0,2,1,13500.0,3,148,48-02510,1,1,55,2,7,2,2,2,N,1,0,3,80000.0,8,501,61.53846153846154
58,53,2,7,2,2,2,N,9,0,1,11,1,1,4,2,25000.0,5,501,48-02516,1,2,31,2,5,2,2,2,N,1,3,5,4000.0,2,33,46.15384615384615
59,39,2,1,2,2,2,N,5,1,1,7,1,0,4,1,40000.0,7,501,48-02102,1,1,39,2,2,2,2,2,N,1,3,5,21700.0,4,73,53.84615384615385
60,77,2,6,2,2,2,N,8,0,1,11,3,0,N,1,33300.0,8,501,48-02102,2,2,66,1,2,2,1,2,N,1,0,2,9000.0,2,230,38.46153846153847
61,39,2,6,2,2,2,N,5,1,1,N,1,2,2,1,185000.0,6,410,48-02515,1,2,36,2,6,2,2,2,N,1,0,2,0.0,0,158,61.53846153846154
62,40,2,7,2,2,2,N,5,0,1,10,1,2,5,2,68200.0,6,262,48-02507,2,1,34,2,7,2,2,2,N,1,1,3,20000.0,4,220,53.84615384615385
63,53,2,7,2,2,2,N,7,0,1,5,1,0,2,2,60000.0,5,501,48-02507,1,2,41,2,7,2,2,2,N,1,0,4,18400.0,4,501,69.23076923076923
64,58,2,2,2,2,2,N,8,0,1,7,1,0,2,1,45000.0,5,501,48-02102,1,2,60,2,2,2,2,2,N,1,0,5,34800.0,5,191,69.23076923076923
65,63,2,7,2,2,2,N,7,0,1,4,4,0,3,2,59240.0,8,118,48-02515,1,2,55,2,6,2,2,2,N,1,0,N,55000.0,7,420,53.84615384615385
66,25,2,1,2,2,2,N,5,1,1,12,4,3,3,1,35000.0,8,184,48-02516,1,2,52,2,5,2,2,2,N,1,1,2,34000.0,5,259,46.15384615384615
67,31,2,3,2,2,2,N,6,0,1,4,1,3,2,1,0.0,4,313,48-02516,1,1,45,2,5,2,2,2,N,1,1,5,120000.0,9,501,46.15384615384615
68,60,2,7,2,2,2,N,4,0,1,N,3,0,6,1,79000.0,3,208,48-02516,1,1,74,2,5,2,2,2,N,1,0,3,10000.0,2,501,53.84615384615385
69,41,2,3,2,2,2,N,5,0,1,14,6,0,2,1,199350.0,6,185,48-02102,1,1,18,2,2,2,2,2,N,1,0,4,0.0,0,501,53.84615384615385
70,59,2,4,2,2,2,N,9,0,1,8,1,0,6,1,87800.0,7,322,48-02102,1,1,27,2,2,2,2,2,N,1,1,3,77000.0,8,501,46.15384615384615
71,46,2,7,2,2,2,N,8,0,1,N,3,0,N,2,49800.0,3,138,48-02507,1,2,88,2,7,2,1,1,N,1,0,2,13200.0,3,109,53.84615384615385
72,53,2,4,2,2,2,N,5,0,1,4,4,0,6,1,2000.0,4,501,48-02515,1,1,45,2,6,2,2,2,N,1,0,3,9100.0,2,272,53.84615384615385
73,22,2,6,1,2,2,N,9,0,1,14,1,0,2,1,15200.0,6,501,48-02507,1,1,54,2,7,2,2,2,N,1,0,2,77000.0,8,458,53.84615384615385
74,55,2,2,2,2,2,N,7,0,1,14,1,0,N,2,45000.0,5,121,48-02102,1,1,35,2,2,2,2,2,N,1,0,2,45000.0,6,501,69.23076923076923
75,37,2,1,2,2,2,2,8,0,1,16,1,0,6,1,63000.0,1,246,48-02516,1,2,50,2,5,2,2,2,N,1,1,3,38000.0,6,501,38.46153846153847
76,70,2,2,2,2,2,N,11,0,1,7,1,0,3,1,38000.0,2,271,48-02101,1,1,75,2,2,2,2,2,N,1,0,2,205200.0,9,501,61.53846153846154
77,29,2,7,2,2,2,N,12,0,1,N,1,0,N,1,23500.0,8,217,48-02516,1,2,69,2,5,2,2,2,N,1,0,3,4300.0,2,21,53.84615384615385
78,27,2,7,2,2,2,N,4,0,1,6,6,0,4,1,56200.0,N,217,48-02515,1,1,18,2,6,2,2,2,N,1,1,4,950.0,1,501,53.84615384615385
79,47,2,7,2,2,2,N,6,0,1,N,6,0,4,1,34300.0,2,466,48-02515,1,1,20,2,6,2,2,1,N,1,0,2,6000.0,2,501,53.84615384615385
80,71,2,6,2,2,2,N,5,0,1,4,6,0,N,1,25000.0,6,382,48-02515,1,2,75,2,6,2,2,2,N,1,0,N,37700.0,6,310,76.92307692307693
81,76,2,1,2,2,2,N,7,0,1,1,1,0,4,1,60000.0,5,295,48-02101,1,1,54,2,2,2,2,2,N,1,0,2,149000.0,9,501,53.84615384615385
82,25,2,1,2,2,2,N,3,0,1,N,3,0,5,1,102500.0,5,129,48-02101,1,2,86,2,2,2,1,1,N,1,0,2,11200.0,3,134,38.46153846153847
83,82,2,3,2,2,2,N,5,0,1,9,6,0,N,1,9000.0,6,403,48-02101,1,2,23,2,2,2,2,2,N,1,3,6,9000.0,2,65,53.84615384615385
84,92,2,6,2,2,2,N,5,0,1,10,4,0,4,1,35000.0,5,299,48-02102,1,2,75,2,2,2,2,2,N,1,0,2,50100.0,7,482,53.84615384615385
85,57,2,5,2,2,2,N,4,0,1,15,3,0,2,1,0.0,8,262,48-02515,1,2,80,2,6,2,2,2,N,1,0,2,45900.0,6,501,61.53846153846154
86,52,2,4,2,2,2,N,8,0,1,5,1,1,2,1,17000.0,4,253,48-02102,1,1,70,1,2,2,2,2,N,1,0,2,24000.0,4,265,53.84615384615385
87,68,2,3,2,2,2,N,9,4,1,11,1,3,3,2,34700.0,6,248,48-02101,1,2,30,2,2,2,2,2,N,1,4,6,23000.0,4,85,46.15384615384615
88,6,2,5,2,2,2,N,6,0,1,N,1,4,2,1,49000.0,7,501,48-02510,6,1,76,2,7,2,2,2,N,1,0,5,9600.0,2,501,53.84615384615385
89,55,2,1,2,2,2,N,4,0,1,6,4,0,4,1,75000.0,5,501,48-02101,1,2,75,2,2,2,2,2,N,1,0,2,6000.0,2,474,53.84615384615385
90,56,2,6,2,1,2,N,7,0,1,N,1,0,2,1,15000.0,5,268,48-02515,2,1,66,2,6,2,2,2,N,1,0,6,34700.0,5,257,61.53846153846154
91,34,2,7,2,2,2,N,7,0,1,12,4,0,2,1,350.0,5,448,48-02510,1,2,64,2,7,2,2,2,N,1,0,N,53000.0,7,404,61.53846153846154
92,24,2,3,2,2,2,N,5,0,1,16,1,3,4,1,28000.0,6,501,48-02510,6,1,63,2,7,2,2,2,N,1,0,2,47000.0,6,306,53.84615384615385
93,54,2,4,2,2,2,N,9,0,1,4,4,0,3,1,5000.0,6,185,48-02102,1,2,44,2,2,2,2,2,N,1,0,4,48000.0,6,379,61.53846153846154
94,63,2,2,2,2,2,N,12,0,1,N,1,0,7,2,31500.0,7,163,48-02102,1,1,71,2,2,2,1,2,N,1,0,2,4800.0,2,241,53.84615384615385
95,44,2,5,2,2,2,N,9,0,1,1,1,5,2,1,41100.0,4,501,48-02510,1,2,57,2,7,2,2,2,N,1,0,2,42000.0,6,501,61.53846153846154
96,56,2,2,2,2,2,N,12,0,1,10,1,3,3,1,1500.0,9,N,48-02102,1,1,71,2,2,2,2,2,N,1,0,2,33160.0,5,260,53.84615384615385
97,70,2,2,2,2,1,N,10,0,1,N,3,0,2,1,81700.0,6,501,48-02101,1,2,81,2,2,2,2,2,N,1,0,N,60600.0,7,498,53.84615384615385
98,60,2,1,2,1,2,N,8,0,1,N,6,0,N,1,21700.0,6,241,48-02102,1,1,71,1,2,2,1,1,N,1,0,N,14800.0,3,121,46.15384615384615
99,24,2,1,2,2,2,N,4,0,1,6,4,0,2,2,30000.0,7,413,48-02101,1,1,34,2,2,2,2,1,N,1,1,2,10200.0,3,77,46.15384615384615
100,30,2,2,2,2,2,N,10,0,1,8,1,0,3,1,75000.0,5,480,48-02101,1,1,48,2,2,2,2,2,N,1,0,2,42110.0,6,501,61.53846153846154
101,53,2,2,2,2,2,N,9,0,1,10,6,0,N,1,29200.0,8,372,48-02516,1,1,51,2,5,2,2,2,N,1,0,N,100000.0,9,501,61.53846153846154
102,47,2,1,2,2,2,N,10,0,1,12,1,0,3,1,38000.0,7,501,48-02101,2,2,44,2,2,2,1,1,5,1,1,3,134000.0,9,501,38.46153846153847
103,53,2,3,2,2,2,N,8,0,1,3,1,0,N,1,72300.0,5,394,48-02101,1,2,49,2,2,2,2,2,N,1,1,3,-6300.0,0,0,46.15384615384615
104,60,2,2,2,2,2,N,8,0,1,4,6,0,2,1,23900.0,8,420,48-02101,1,2,49,2,2,2,2,2,N,1,0,3,30000.0,5,501,61.53846153846154
105,2,2,1,2,2,2,N,4,0,1,3,6,0,2,1,10000.0,4,501,48-02101,1,1,30,2,2,2,2,2,N,1,0,3,4500.0,2,501,61.53846153846154
106,60,2,3,2,2,2,3,5,0,1,3,4,0,3,2,194200.0,7,499,48-02101,1,2,45,2,2,2,2,2,N,1,1,3,61600.0,7,306,53.84615384615385
107,63,2,4,2,2,2,N,8,1,1,4,1,3,N,1,57000.0,7,312,48-02102,1,1,75,1,2,2,2,2,N,1,0,6,72300.0,8,443,38.46153846153847
108,47,2,6,2,2,2,N,10,0,1,4,6,2,3,1,0.0,7,292,48-02102,1,1,30,2,2,2,2,2,N,1,0,3,87000.0,8,501,53.84615384615385
109,28,2,4,2,2,2,N,7,0,1,5,1,0,7,1,37000.0,6,162,48-02516,1,2,55,2,5,2,2,2,N,1,0,3,130000.0,9,501,53.84615384615385
110,72,2,7,2,2,2,N,7,1,1,5,1,0,N,1,81000.0,6,258,48-02510,1,1,28,2,7,2,2,2,N,1,0,3,50000.0,7,501,61.53846153846154
111,49,2,7,2,2,2,N,5,1,1,15,1,0,5,1,43100.0,7,501,48-02515,1,2,29,2,6,2,2,2,N,1,3,5,1000.0,1,211,53.84615384615385
112,71,2,3,2,2,2,N,5,0,1,4,4,0,3,2,24500.0,6,501,48-02101,1,1,59,2,2,1,2,2,N,1,0,N,25000.0,4,190,46.15384615384615
113,72,2,7,2,2,2,N,9,0,1,6,6,0,5,1,26000.0,6,242,48-02507,1,1,26,2,7,2,2,2,N,1,0,3,2000.0,1,501,61.53846153846154
114,52,2,2,2,2,2,N,8,0,1,N,1,0,3,2,N,6,501,48-02101,1,1,71,2,2,2,2,2,N,1,0,2,6000.0,2,38,61.53846153846154
115,41,2,2,2,2,2,N,4,1,1,10,1,0,N,1,80000.0,6,501,48-02102,1,1,39,2,2,2,2,2,N,1,3,5,38000.0,6,164,61.53846153846154
116,35,2,4,2,2,2,N,3,0,1,N,1,0,N,1,11100.0,4,501,48-02516,1,1,70,2,5,2,2,2,N,1,0,2,10000.0,2,295,53.84615384615385
117,62,1,2,2,2,2,N,9,0,1,11,4,0,2,1,48800.0,3,138,48-02101,1,1,71,1,2,2,2,2,4,1,0,N,37300.0,6,309,53.84615384615385
118,21,2,4,2,2,2,N,8,0,1,11,1,0,6,1,33000.0,5,328,48-02516,1,1,43,2,5,2,2,2,N,1,0,2,125000.0,9,501,53.84615384615385
119,50,2,2,2,2,2,N,7,0,1,12,1,1,2,1,130000.0,0,202,48-02102,2,2,76,2,2,2,2,2,N,1,0,7,73000.0,8,351,53.84615384615385
120,30,2,2,2,2,2,N,5,1,1,4,4,0,3,1,46000.0,8,304,48-02101,1,1,28,2,2,2,2,2,N,1,0,3,50000.0,7,458,69.23076923076923
121,46,2,4,2,2,2,N,4,0,1,7,1,0,3,2,45000.0,5,371,48-02101,1,1,40,2,2,2,2,2,N,1,2,6,67000.0,8,458,46.15384615384615
122,26,2,1,2,2,2,N,10,0,1,14,1,0,2,1,140000.0,6,501,48-02101,1,2,65,2,2,2,2,2,N,1,0,5,25700.0,5,476,53.84615384615385
123,30,2,2,2,2,2,N,9,0,1,N,1,0,3,1,13200.0,7,399,48-02101,2,1,40,2,2,2,2,2,5,1,2,4,58400.0,7,465,53.84615384615385
124,68,2,3,2,2,2,N,9,0,1,12,1,0,5,1,27200.0,8,328,48-02507,1,1,73,2,7,2,2,2,N,1,0,3,96700.0,8,501,61.53846153846154
125,71,2,5,2,2,2,1,6,0,1,4,6,0,4,1,56000.0,1,79,48-02510,1,1,39,2,7,2,2,2,N,1,0,2,31000.0,5,360,46.15384615384615
126,43,2,7,2,2,2,N,4,0,1,11,6,0,3,1,16500.0,0,159,48-02102,1,1,17,2,2,2,2,2,N,1,1,4,4000.0,2,501,46.15384615384615
127,70,2,7,2,2,2,N,5,0,1,14,4,0,2,1,25200.0,5,213,48-02102,1,2,73,2,2,2,2,2,N,1,0,N,53500.0,7,441,53.84615384615385
128,53,2,1,2,2,2,N,3,0,1,N,1,0,N,1,20000.0,5,275,48-02102,1,2,46,2,2,2,2,2,N,1,0,2,0.0,0,501,53.84615384615385
129,65,2,1,2,2,2,N,5,0,1,12,6,0,4,1,34600.0,1,475,48-02102,1,2,62,2,2,2,2,2,N,1,0,3,42000.0,6,501,53.84615384615385
130,50,2,7,2,2,2,N,9,0,1,6,4,0,N,2,31000.0,5,133,48-02510,1,1,67,2,7,2,2,2,N,1,0,N,53900.0,7,442,69.23076923076923
131,51,2,2,2,2,2,N,9,0,1,12,1,0,3,2,70100.0,5,272,48-02102,1,2,46,2,2,2,2,2,N,1,0,2,60000.0,7,501,61.53846153846154
132,3,2,4,2,2,2,N,4,1,1,10,1,0,5,1,6400.0,6,114,48-02101,1,1,44,2,2,2,2,2,N,1,4,7,25000.0,4,153,46.15384615384615
133,32,2,7,2,2,2,N,5,0,1,N,6,0,N,1,56000.0,4,501,48-02507,1,2,19,2,7,2,2,2,N,1,1,5,10.0,1,501,61.53846153846154
134,63,2,2,2,2,2,N,7,1,1,6,6,0,4,1,47000.0,5,501,48-02102,1,1,26,2,2,2,2,2,N,1,0,4,30000.0,5,241,76.92307692307693
135,37,1,2,1,2,2,N,9,0,1,12,4,0,4,1,14400.0,7,138,48-02102,1,2,35,2,2,2,2,2,N,1,3,4,90000.0,8,350,46.15384615384615
136,34,2,2,2,2,2,N,10,0,1,10,1,1,4,1,54800.0,7,327,48-02507,1,2,35,2,7,2,2,2,N,1,0,2,97000.0,8,501,46.15384615384615
137,59,2,1,2,2,2,N,6,0,1,10,1,1,2,2,50000.0,7,196,48-02102,1,1,68,2,2,2,2,2,N,1,0,7,27200.0,5,121,46.15384615384615
138,56,2,1,2,2,2,N,9,0,1,12,1,0,6,1,11130.0,7,256,48-02101,9,1,46,2,2,2,2,2,N,1,3,6,65000.0,8,299,53.84615384615385
139,73,2,2,2,2,2,N,1,1,1,4,1,0,N,1,50300.0,5,384,48-02101,1,1,60,2,2,2,2,2,N,1,0,3,41000.0,6,458,61.53846153846154
140,40,2,7,2,2,2,N,10,0,1,9,1,0,3,1,124000.0,7,340,48-02516,2,1,31,2,5,2,2,2,N,1,0,4,115000.0,9,501,53.84615384615385
141,62,2,6,2,2,2,N,7,0,1,9,3,0,7,1,34000.0,9,132,48-02510,1,2,78,2,7,2,2,2,N,1,0,N,27300.0,5,226,53.84615384615385
142,29,2,4,2,2,2,N,5,0,1,13,1,2,3,2,24000.0,6,96,48-02102,1,1,73,2,2,2,2,2,N,1,2,5,60000.0,7,393,53.84615384615385
143,24,2,1,2,2,2,N,7,0,1,8,1,0,2,2,35000.0,6,501,48-02102,1,2,68,2,2,2,2,2,N,1,0,2,19200.0,4,292,61.53846153846154
144,30,2,3,2,2,2,N,9,0,1,N,3,0,3,1,2400.0,9,235,48-02102,1,1,78,2,2,2,2,2,N,1,0,N,18900.0,4,155,53.84615384615385
145,88,2,6,2,2,2,N,9,0,1,16,3,0,N,1,21200.0,4,455,48-02510,1,2,55,1,7,2,2,2,N,1,0,N,34000.0,5,260,53.84615384615385
146,78,2,4,2,2,2,N,10,0,1,6,1,0,2,1,41600.0,2,363,48-02507,1,1,33,2,7,2,2,2,N,1,1,3,42000.0,6,501,46.15384615384615
147,56,2,7,2,2,2,N,5,1,1,9,1,0,4,1,104900.0,6,257,48-02101,1,2,44,2,2,2,2,2,N,1,0,2,67000.0,8,501,53.84615384615385
148,49,2,4,2,2,2,N,11,0,1,N,1,1,5,1,34000.0,2,337,48-02101,1,2,66,2,2,2,2,2,N,1,0,2,10700.0,3,501,46.15384615384615
149,10,2,6,2,2,2,N,7,0,1,16,1,0,3,1,43200.0,4,358,48-02510,1,1,65,2,7,2,2,2,1,1,0,2,35700.0,6,385,46.15384615384615
150,69,2,2,2,2,2,N,10,0,1,10,6,0,4,1,18100.0,5,198,48-02101,1,2,28,2,2,2,2,2,N,1,0,6,0.0,0,501,61.53846153846154
151,38,2,5,2,2,2,N,5,0,1,7,1,0,2,1,32000.0,1,367,48-02515,1,2,50,2,6,2,2,2,N,1,0,7,15000.0,3,387,53.84615384615385
152,63,2,7,2,2,2,N,9,0,1,9,6,2,3,1,230000.0,8,272,48-02507,1,1,37,2,7,2,2,2,N,1,0,N,14100.0,3,107,53.84615384615385
153,63,2,7,2,2,2,N,4,0,1,11,1,0,6,1,228100.0,4,182,48-02515,1,1,38,2,6,2,2,2,N,1,2,6,40000.0,6,253,53.84615384615385
154,57,2,5,2,2,2,N,9,0,1,12,1,0,6,1,35000.0,2,77,48-02516,2,1,41,2,5,2,2,2,N,1,2,6,100000.0,9,372,61.53846153846154
