PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
51-51255,16,1,6,1,9,1,4,1,2,38485.29511048,8680,14,4,8501.868536000002,0,65,N,2,2,2,2,12,227
40-00200,53,2,1,0,9,0,2,1,1,626.5156360519999,8191,12,7,46281.19504,7,449,N,2,2,2,2,41,43
38-00100,4,1,N,0,1,3,5,1,1,221.78402849391998,N,N,3,N,N,501,N,N,N,2,2,52,50
24-01004,58,1,1,0,1,0,2,1,1,3484.157045664,370,1,7,35167.243504,8,501,N,2,2,2,2,43,71
06-08507,48,2,1,0,1,3,5,1,1,2934.5445724344,9090,15,9,252091.51408,0,501,N,2,2,2,2,117,12
01-01301,21,1,6,0,1,N,N,3,0,1312.6425553187999,N,N,6,-8458.2858676,4,143,N,1,2,1,2,56,6
26-02702,31,1,6,0,1,0,2,1,1,4991.3178404519995,7380,10,12,280226.28464,9,501,N,2,2,2,2,233,74
17-03531,12,2,N,0,1,2,2,1,1,11389.164169875998,N,N,4,N,N,501,N,2,2,2,2,66,61
38-00100,76,2,1,0,1,0,2,1,1,192.61024250839998,170,0,8,46329.790704,7,501,N,2,2,2,2,57,43
17-03529,56,2,2,0,1,0,4,1,2,42144.20123608,7390,10,7,29590.687319999997,7,451,N,2,2,2,2,50,38
08-00803,20,1,6,0,6,1,N,1,2,4556.489132512,N,N,10,820.7939831999993,4,501,N,2,2,2,2,163,273
06-08507,8,1,N,0,6,0,3,1,1,3219.5061047448,N,N,4,N,N,501,N,2,2,2,2,65,70
01-01301,19,2,6,0,2,N,N,3,0,3038.9362283479995,8680,14,3,4650.483808000001,0,501,N,2,2,2,2,48,21
19-01700,32,1,1,0,3,0,2,1,1,4154.3320453296,2570,4,5,85181.81432,2,240,N,2,2,2,2,101,130
40-00200,27,2,5,0,1,0,2,1,1,758.3698044803998,8980,15,5,32548.531199999998,6,394,N,2,2,2,2,285,154
51-51255,59,1,4,0,1,0,2,1,2,11683.011315071997,1170,4,7,4.423568000000159,3,501,N,2,2,2,2,131,15
01-01301,17,1,6,0,2,6,5,1,1,2640.5745018599996,2480,4,3,22707.548519999997,3,429,N,2,2,2,2,56,52
06-08507,48,1,1,1,6,3,5,1,1,3345.7886249063995,5680,6,11,218282.71143999998,9,501,N,2,2,2,2,115,89
38-00100,54,2,1,0,1,0,2,1,1,612.0027255343999,4195,5,8,25084.558384000004,6,501,N,2,2,2,2,170,187
06-07502,17,1,4,2,8,N,N,3,0,34248.3490402,N,N,5,19680.061632,3,56,N,2,2,2,2,96,7
36-04010,51,2,6,0,2,1,3,1,2,50690.714477015994,4070,5,2,22572.978584,4,116,N,2,2,2,2,84,63
26-02702,34,1,6,0,2,0,N,1,2,14772.874936091996,5391,6,7,48053.003584,7,150,N,2,2,2,2,189,149
36-04010,0,2,N,1,2,1,3,1,2,51029.16408636,N,N,N,N,N,66,N,N,N,2,2,87,78
08-00803,21,2,6,1,1,0,N,1,2,23026.765000776,6370,7,5,9586.063264,2,181,N,2,2,2,2,217,224
06-08507,48,2,1,0,6,0,2,1,1,3144.1843454319996,9470,16,10,54023.475360000004,8,501,N,2,2,2,2,67,84
13-04600,63,2,1,0,6,0,2,1,1,3035.863622372,7860,11,9,283391.282,7,204,N,2,2,2,2,125,134
38-00100,1,2,N,0,6,1,3,1,1,2919.20447876,N,N,N,N,N,501,N,N,N,2,2,63,29
13-04600,38,2,6,1,1,5,10,1,1,12432.562286207998,8370,13,7,10635.045708000001,3,254,N,1,1,2,2,15,104
40-00200,75,2,1,0,3,0,2,1,1,530.9423698592,570,2,5,16250.7674,4,501,N,2,2,2,2,43,131
51-01301,65,1,1,0,6,0,3,1,1,1892.6301220839998,8470,13,10,100535.13968,8,501,N,2,2,2,2,63,56
38-00100,4,1,N,0,1,1,4,1,1,178.87374368972,N,N,2,N,N,487,N,N,N,2,2,109,1
51-01301,24,1,6,0,1,0,N,1,2,11745.481294775998,7071,9,5,11228.297176,0,0,N,2,2,2,2,37,70
40-00200,73,1,1,0,1,0,2,1,1,427.24401625068,9920,18,9,33623.8776,4,316,N,2,2,2,1,12,25
51-51255,67,2,4,0,2,0,N,1,2,5092.644077771999,7690,10,5,8498.117048,3,397,N,2,1,2,2,35,33
51-01301,65,1,6,0,2,0,N,1,1,46203.909627279994,N,N,9,13027.670071999997,2,337,N,2,1,2,2,142,149
40-00200,31,2,1,0,1,1,4,1,1,87.99657046639999,7860,11,9,-404.70238400000017,4,501,N,2,2,2,2,45,49
24-01004,64,2,4,0,2,0,2,1,1,3424.4832748039994,8470,13,5,17805.640272,2,501,N,2,2,2,2,217,81
01-01301,3,2,N,0,8,2,4,1,2,2937.4681987707995,N,N,2,N,N,133,N,N,N,2,2,101,135
51-51255,55,2,4,0,2,1,3,1,1,11137.986294355998,3980,4,8,30468.548872,5,490,N,2,2,2,2,81,128
24-01004,2,2,N,0,1,2,2,1,1,3522.2171421339995,N,N,N,N,N,501,N,N,N,2,2,120,128
51-51255,72,1,3,0,1,0,N,1,1,11519.972944103998,7071,9,12,136596.71888,9,501,N,2,2,2,2,46,63
30-00600,66,2,1,0,1,0,2,1,1,594.4189001895999,7390,10,9,334645.6528,8,501,N,2,2,2,2,45,47
19-01700,74,2,6,0,1,2,4,1,1,3848.6117671959996,1390,4,1,8545.797552,0,8,N,1,2,2,2,41,26
51-51255,12,2,N,0,2,3,5,1,1,11203.309030691998,N,N,2,N,N,429,N,2,2,2,2,81,77
06-08507,12,1,N,0,1,0,2,1,1,3109.5342919719997,N,N,5,N,N,501,N,2,2,2,2,53,64
29-01901,28,1,6,2,6,0,N,1,2,5554.88102292,2170,4,4,8642.153879999998,3,176,N,1,2,2,2,34,1088
19-01700,5,1,N,0,1,3,6,1,1,813.6606989831998,N,N,2,N,N,43,N,2,2,2,2,2,49
19-01700,6,1,N,0,3,4,6,1,1,785.6228787859999,N,N,6,N,N,365,N,2,2,2,2,47,45
28-01100,25,1,6,0,5,7,5,1,1,2614.6785744664,4195,5,12,-2924.8896311999997,1,113,N,2,2,2,2,164,115
28-01100,45,1,1,0,1,0,4,1,1,2650.439184204,9470,16,9,79719.07064,7,316,N,2,2,2,2,76,47
51-51255,54,1,1,0,1,0,3,1,1,1302.2790369271997,6970,9,3,40332.222176,5,501,N,2,2,2,2,47,38
24-01004,40,2,6,0,1,1,3,1,1,3809.2145533575995,6870,9,9,-5.95528159999958,1,501,N,2,2,2,2,163,146
51-01301,81,2,6,0,6,0,N,1,2,4023.1010652339996,3680,4,9,37886.206576,6,340,N,2,2,2,1,56,62
51-01301,42,2,1,0,1,3,2,1,1,11345.431061907999,8191,12,9,183635.86271999998,9,501,N,2,2,2,2,99,74
19-01700,84,2,1,0,1,0,2,1,1,4019.897130984,8590,14,10,22220.739512,6,501,N,2,2,2,2,42,74
24-01004,2,2,N,2,7,5,5,1,1,31254.106671719994,N,N,N,N,N,355,N,N,N,2,2,619,692
28-01100,62,2,1,0,2,0,3,1,2,3164.0921263184,5090,6,8,4395.34388,0,154,N,2,2,2,2,112,86
30-00600,33,1,6,4,9,1,3,1,1,737.3635695999999,4880,6,1,12633.469911999997,4,105,N,2,2,2,2,499,223
51-01301,27,2,6,0,1,0,N,1,2,11569.623487419998,7380,10,9,102990.02631999999,8,501,N,2,2,2,2,196,112
51-51255,4,2,N,0,3,2,4,1,1,621.0391149051999,N,N,4,N,N,451,N,N,N,2,2,10,26
51-01301,5,2,N,0,1,2,4,1,1,11236.087722307997,N,N,2,N,N,501,N,2,2,2,2,120,107
13-04600,56,2,1,0,2,0,3,1,2,3941.7240947944,3570,4,1,15648.113832,6,87,N,2,2,2,2,148,223
40-00200,18,1,6,0,1,1,7,1,1,361.13790808147996,1070,4,4,-5074.151975999999,1,501,N,2,2,2,2,117,158
36-04010,3,2,N,0,2,2,6,1,2,11691.358719851998,N,N,1,N,N,78,N,N,N,2,2,308,205
24-01004,61,2,1,0,1,0,2,1,1,33630.4983958,7860,11,9,51222.771799999995,5,501,N,2,2,2,2,187,116
36-04010,74,1,1,0,6,0,2,1,1,14666.764333119996,6970,9,11,36032.930087999994,5,498,N,2,2,2,2,35,105
38-00100,33,2,6,0,3,0,2,1,2,297.95500346148,1691,4,6,13155.589399999997,4,59,N,2,2,2,2,141,127
01-01301,47,2,1,0,6,2,4,1,1,2682.5898254343997,8670,14,10,6552.580408,4,501,N,2,2,2,2,242,198
38-00100,20,2,6,0,5,1,3,1,2,676.1830380076,2380,4,3,-42.69180799999958,1,27,N,2,2,2,2,293,343
19-01700,53,1,4,0,1,0,7,1,1,3518.3237476575996,6770,8,5,16235.319231999998,3,492,N,1,1,2,2,258,214
26-02702,38,2,1,0,1,0,2,1,2,4430.1978395159995,8680,14,8,8578.866224000001,2,79,N,2,2,2,2,61,47
01-01301,43,1,4,0,2,0,N,1,2,10933.782190691998,4280,5,6,49187.871456,7,150,N,2,2,2,2,189,191
28-01100,30,2,6,0,1,0,N,1,2,2682.4496714776,7380,10,9,62948.61,7,297,N,2,2,2,2,35,44
36-03710,16,2,6,2,9,3,10,1,2,6101.779519416,3590,4,2,-1606.0860888000007,2,189,N,2,1,2,2,199,156
38-00100,12,1,N,0,1,3,5,1,1,667.4824473703999,N,N,3,N,N,501,N,2,2,2,2,7,118
40-00200,37,1,1,0,1,0,2,1,1,508.69699854399994,9570,16,11,74049.12672,9,501,N,2,2,2,2,54,45
13-04600,89,2,6,0,2,0,N,1,2,3872.157314848,4690,6,5,17172.797112,0,224,N,2,2,2,2,27,21
30-00600,54,1,2,0,3,3,6,1,1,190.99895821048,7860,11,3,-7901.84170728,2,13,N,2,2,2,2,34,121
30-00600,27,1,1,0,1,0,2,1,1,3153.76945974,3080,4,7,12178.247952000002,5,501,N,2,2,2,2,127,83
32-00405,38,2,6,0,9,0,N,1,1,8390.198739888,2270,4,10,101043.19376,6,221,N,2,2,2,2,61,74
51-01301,20,2,6,0,1,0,N,1,2,4378.15062126,3370,4,9,368234.964,8,501,N,2,2,2,2,89,100
51-01301,55,1,1,0,1,0,2,1,1,11527.489043551997,7380,10,10,54636.557744000005,5,501,N,2,2,2,2,160,207
24-01004,52,1,1,0,1,2,4,1,1,3389.998636836,4195,5,10,119568.57590400001,9,501,N,2,2,2,2,3,5
30-00600,18,1,6,0,1,N,N,2,0,3427.2366764439994,N,N,5,291.35628800000086,0,320,N,2,2,2,2,69,21
40-00200,63,2,1,0,3,3,2,1,1,749.6472817572,4670,6,7,47948.366728,7,60,N,2,2,2,2,32,43
28-01100,36,1,1,0,2,2,3,1,1,9422.242905963998,3790,4,7,58769.37488,9,441,N,2,2,2,2,147,153
51-01301,67,2,1,0,1,0,2,1,1,11633.172102967997,3780,4,9,12274.592256,4,501,N,2,2,2,2,53,49
32-00405,28,2,1,0,1,0,N,1,2,10986.997887071999,4670,6,9,93666.16248000001,4,78,N,2,2,2,2,211,268
38-00100,60,2,1,0,1,0,2,1,1,610.9655228359999,8980,15,4,20134.411183999997,6,318,N,2,2,2,2,2,73
40-00200,58,1,4,0,1,0,N,1,1,423.26870675427995,7860,11,9,38603.09616,7,307,N,2,2,2,2,47,48
08-00803,67,1,4,0,2,0,4,1,1,3466.6747949439996,8990,15,10,24190.680864,9,501,N,2,2,2,2,74,88
24-01004,34,1,1,0,1,2,5,1,2,4138.3402251864,6890,9,9,139132.83432,9,501,N,2,2,2,2,47,30
06-08507,14,2,N,0,2,2,4,1,2,2937.291315176,N,N,3,N,N,95,N,2,2,2,2,91,72
51-01301,57,1,6,0,3,1,7,1,2,616.9565231567999,4070,5,5,-7660.2550584,3,377,N,2,1,2,2,165,69
17-03529,6,1,N,0,2,0,N,1,2,14436.321527339998,N,N,5,N,N,63,N,2,2,2,2,293,424
36-03710,18,1,5,0,1,N,N,2,0,34315.6514776,N,N,10,2650.9300160000003,0,144,N,2,2,2,2,318,337
36-03710,34,1,1,0,2,0,5,1,1,2943.7471171747998,9790,17,4,41841.562832,8,501,N,2,2,2,2,56,45
17-03531,43,2,1,0,2,1,3,1,2,11467.859136863999,8980,15,5,32516.835936000003,5,86,N,2,2,2,2,62,43
13-04600,86,1,2,4,4,N,N,2,0,35840.8298774,6870,9,4,11174.443016000001,0,76,6,1,1,2,1,605,247
30-00600,30,1,1,0,6,0,2,1,2,2575.8491638376,4590,5,9,189239.39408,9,501,N,2,2,2,2,48,52
24-01004,73,1,1,0,1,0,6,1,1,3946.1138942919997,8080,12,10,25103.387968000003,9,501,N,2,2,2,2,44,12
06-08507,50,1,4,0,6,0,N,1,1,2958.0954049264,7380,10,10,100645.50663999999,8,501,N,2,2,2,2,75,104
32-00405,42,2,1,0,2,N,N,2,0,24932.955525827998,7570,10,4,31769.989223999997,0,131,N,2,2,2,2,102,24
32-00405,47,2,1,1,5,2,4,1,2,7227.44832548,4590,5,2,31038.135104,6,473,N,2,2,2,2,74,118
36-04010,62,1,1,0,1,0,3,1,1,51144.34188932,1870,4,5,-5.755415999999968,1,271,N,2,2,2,2,72,77
06-08507,4,2,N,0,1,3,5,1,1,831.2057336023998,N,N,3,N,N,501,N,N,N,2,2,66,45
19-01700,11,1,N,0,9,2,3,1,2,3716.763729182,N,N,3,N,N,215,N,2,2,2,2,88,88
24-01004,9,2,N,0,1,2,4,1,1,3473.057296212,N,N,3,N,N,501,N,2,2,2,2,98,85
36-04010,28,2,1,0,6,1,3,1,1,50519.71925094399,6880,9,8,78232.50344,9,501,N,2,2,2,2,56,76
17-03531,58,1,4,0,2,0,3,1,2,11500.909469255997,9290,15,5,15746.880304000002,3,150,N,2,1,2,2,39,43
51-01301,16,2,1,0,6,3,5,1,2,11289.871010503999,590,2,2,-34.755967999999484,1,199,N,2,1,2,2,95,93
38-00100,8,1,N,0,5,0,3,1,1,462.2658212108,N,N,2,N,N,279,N,1,2,2,2,103,121
28-01100,73,2,5,0,2,0,N,1,1,14828.986196307998,7860,11,10,9719.262464,2,445,N,2,2,2,2,198,65
38-00100,24,2,1,0,2,0,3,1,2,3488.1402295719995,8660,14,7,55758.17784,5,471,N,2,2,2,2,144,589
38-00100,46,1,1,0,1,1,5,1,1,1602.0602647171997,6190,7,9,41238.58328,5,461,N,2,2,2,2,46,30
28-01100,28,2,6,0,2,0,N,1,2,2917.8849599088,4990,6,1,531.1955424000007,0,82,N,2,2,2,2,171,241
36-03710,18,2,1,0,1,3,4,1,1,11624.783476435998,7970,12,3,5541.482247999998,0,40,N,2,2,2,2,102,112
30-00600,10,2,N,4,8,0,2,1,1,695.2923852667999,N,N,6,N,N,163,N,2,2,2,2,173,181
32-00405,43,1,4,1,2,0,6,1,2,8137.1140940959995,2270,4,3,30376.148439999997,5,409,N,2,2,2,2,111,110
30-00600,31,2,1,0,1,0,2,1,1,194.52757189072,1090,4,11,66862.01051200001,7,354,N,2,2,2,2,53,49
36-04010,52,1,6,0,2,N,N,2,0,45068.84226175999,N,N,8,7185.48302,3,295,N,2,1,2,2,38,3
36-03710,90,2,5,0,2,2,2,1,2,50654.08577946,2390,4,2,18720.307287999996,3,113,N,2,1,1,2,43,77
28-01100,83,1,6,0,2,0,3,1,1,14321.854535359998,670,2,5,3282.8646960000005,1,149,N,2,2,2,2,142,254
30-00600,31,2,6,0,1,0,N,1,2,609.1324232336,N,N,5,0.18978400000014517,0,91,N,2,2,2,2,58,27
38-00100,64,2,1,0,1,0,2,1,1,345.77845603815996,7860,11,5,19409.794176,3,465,N,2,2,2,2,59,55
08-00803,72,1,6,0,1,0,N,1,2,3970.132435124,8561,14,9,22381.87848,6,249,N,1,2,2,2,82,75
38-00100,64,2,4,0,1,0,N,1,2,799.9677313915998,1480,4,8,9850.626,3,4,N,1,1,2,2,19,37
13-04600,20,2,6,0,1,5,7,1,2,3692.4637706199997,1290,4,11,13863.288639999999,1,286,N,2,2,2,2,222,207
06-08507,68,2,1,0,1,0,N,1,1,3958.0895531255997,N,N,9,254668.87184000004,2,482,N,2,1,2,2,91,71
38-00100,46,2,1,0,2,3,5,1,1,757.7657208441999,7860,11,4,5555.476848,2,0,N,2,2,2,2,33,20
51-01301,34,2,6,0,9,0,N,1,2,11163.836032247998,7380,10,9,107.90705519999938,7,342,N,2,2,2,2,153,94
17-03529,48,1,1,0,2,0,2,1,2,14533.373386067997,4180,5,12,38788.5196,7,501,N,2,2,2,2,101,105
24-01004,76,1,3,0,1,0,2,1,1,4419.49128216,4280,5,3,15450.945616,2,248,N,1,1,2,2,90,115
01-01301,24,2,6,0,2,0,N,1,2,2884.739923184,5580,6,5,10744.053288,0,100,N,2,2,1,2,127,150
40-00200,60,2,3,0,1,0,2,1,1,509.24508930039997,7780,10,3,15998.653511999997,3,70,N,2,1,1,2,61,49
06-07502,74,1,3,0,6,0,2,1,1,33929.189096856,6770,8,10,35485.51344,3,501,N,2,2,2,2,63,75
17-03529,59,1,6,0,2,0,N,1,2,15099.647691455999,9590,16,7,-8.488604800000758,1,174,N,2,2,2,2,124,146
38-00100,8,1,N,0,1,1,4,1,1,35.416848561096,N,N,2,N,N,501,N,2,2,2,2,14,19
30-00600,28,1,1,4,9,3,3,1,2,723.4898604803999,7980,12,10,101893.97859999999,9,204,N,2,2,2,2,475,461
38-00100,31,2,1,0,6,1,2,1,2,3330.3343786879996,N,N,12,46744.11904,5,501,N,2,2,2,2,47,115
13-04600,73,2,1,0,2,0,3,1,1,3535.013060984,4971,6,7,14592.03656,2,426,N,2,2,2,2,91,85
13-04600,39,2,6,2,2,0,2,1,2,50066.300061336,770,3,7,40630.03528,5,370,N,2,2,2,2,94,87
51-51255,89,2,6,0,1,0,N,1,2,11565.544119424,9480,16,9,17532.202488,4,9,N,2,1,2,2,67,67
30-00600,74,1,1,0,6,0,2,1,1,1095.9596760532,8680,14,7,2853.699412,1,215,N,2,2,2,2,10,47
38-00100,18,1,6,0,1,N,N,2,0,35544.67272864,1070,4,5,6124.787864,3,0,N,2,2,2,2,266,288
38-00100,27,2,6,0,1,0,N,1,2,14594.275882227996,7470,10,9,32761.49628,5,501,N,2,2,2,2,101,104
24-01004,74,2,6,0,1,0,2,1,1,3982.4907163735998,7290,10,5,4992.741624,4,501,N,2,2,2,2,56,94
08-00803,63,2,1,0,1,0,2,1,2,3458.9448708696,4780,6,10,15419.80212,3,39,N,2,2,2,2,62,47
08-00803,52,2,1,0,1,2,4,1,1,3743.443451196,2090,4,10,1329.2185360000003,0,193,N,2,2,2,2,97,76
36-04010,52,2,6,0,2,N,N,3,0,3380.53401688,N,N,7,3725.7994639999997,2,490,N,2,2,2,2,59,16
28-01100,16,2,6,0,2,N,N,2,0,3157.2768495028,2880,4,5,4.197115999999369,0,381,N,2,2,2,2,94,15
01-01301,61,1,3,1,7,7,12,1,1,847.9165562275998,6380,7,5,19408.014624,3,293,N,1,1,1,1,1262,1226
13-04600,41,2,1,3,2,3,4,1,1,3748.7855788616,6880,9,4,10868.135624000002,0,40,N,2,2,2,2,91,66
30-00600,65,2,1,0,1,0,2,1,1,219.9192832696,6180,7,9,100609.83544000001,5,501,N,2,2,2,2,120,110
29-01901,65,1,4,0,1,0,2,1,1,4828.497733375999,770,3,5,16629.018392,3,249,N,2,2,2,2,90,64
06-07502,38,1,1,0,1,0,3,1,1,33763.426390868,7790,10,11,219739.33888,9,501,N,2,2,2,2,59,47
01-01301,69,1,3,0,2,0,4,1,1,3252.160496924,8290,12,3,65514.615768,5,501,N,2,2,2,2,278,207
06-08507,63,2,1,0,1,0,4,1,1,3160.3144698379997,6680,8,9,58708.854080000005,7,501,N,2,2,2,2,71,89
13-04600,28,2,6,0,2,0,7,1,2,3372.981452036,8660,14,4,9181.139032,2,430,N,1,2,2,2,36,29
06-08507,11,2,N,0,1,N,N,3,0,3087.234381108,N,N,3,N,N,145,N,2,2,2,2,45,41
26-02702,16,2,6,0,9,2,4,1,1,4270.729377967999,4585,5,5,2248.629687999999,2,501,N,2,2,2,2,88,88
40-00200,71,2,1,0,1,0,2,1,1,1889.1700316391996,6870,9,4,24143.019064,3,352,N,1,2,2,2,190,151
38-00100,69,1,5,1,1,9,12,1,2,16.854401780207002,5370,6,2,-6988.022744,3,417,6,1,1,1,1,4,1155
36-03710,6,1,N,0,9,2,4,1,2,29346.591237279994,N,N,3,N,N,219,N,2,2,2,2,46,41
51-01301,78,2,1,0,1,2,3,1,1,11133.189773571998,7380,10,9,150165.30856,5,155,N,2,2,2,2,129,119
30-00600,23,1,6,0,1,0,N,1,1,836.5213842195999,N,N,9,21593.915032,5,434,N,2,2,2,2,129,82
13-04600,41,2,6,3,1,2,3,1,1,3856.8101394879995,1370,4,7,5663.433664,0,146,N,2,2,2,2,74,80
51-51255,25,1,6,0,1,0,N,1,2,10936.244926131998,9590,16,9,109779.597024,8,326,N,2,2,2,2,71,148
40-00200,48,1,6,0,2,0,2,1,1,2581.3317625504,N,N,12,-6.6178039999995235,0,501,N,2,2,2,2,96,116
17-03529,22,1,6,0,1,0,N,1,1,14658.082397967999,9780,17,11,34755.38276,7,166,N,2,2,2,2,103,104
32-00405,45,2,6,0,2,2,3,1,1,8384.043486739998,3570,4,4,59013.65446400001,7,416,N,2,2,2,2,134,146
30-00600,19,2,6,0,9,N,N,3,0,673.2031281251999,N,N,7,-5277.257376,1,205,N,2,2,2,2,8,13
26-02702,44,1,1,0,1,0,2,1,1,2880.9821905503995,9370,16,12,20624.24356,9,501,N,2,2,2,2,233,187
06-08507,44,1,6,0,9,0,N,1,2,3311.222283312,3370,4,9,33278.61512,7,10,N,2,2,2,2,171,175
01-01301,63,1,1,0,2,0,2,1,1,2751.082091712,770,3,6,54975.913768000006,5,501,N,2,2,2,2,60,123
40-00200,67,1,1,0,1,0,2,1,1,692.9347652943999,6991,9,9,75400.47736,9,501,N,2,2,2,2,56,28
17-03529,41,2,5,0,6,0,N,1,2,15024.246765239997,N,N,7,72984.09423999999,6,204,N,2,2,2,2,122,72
36-04010,80,2,1,0,2,0,N,1,1,5253.154181284,2690,4,7,37359.058384,2,79,N,2,1,2,2,113,104
38-00100,23,1,6,0,3,N,N,2,0,821.2698644635999,N,N,4,17990.336927999997,1,287,N,1,2,2,2,2,13
51-01301,63,1,1,0,1,0,2,1,1,11396.782266735998,9570,16,9,49071.49383199999,7,501,N,2,2,2,2,197,175
06-07502,25,2,1,0,6,0,2,1,2,34141.5952722,8191,12,9,8912.341176000002,4,193,N,2,2,2,2,132,374
51-51255,21,2,6,1,1,0,3,1,1,33999.276644936,8370,13,7,89965.9368,8,501,N,2,2,2,2,118,105
36-03710,19,2,6,0,6,N,N,3,0,49456.351309704,N,N,7,7258.008447999999,0,187,N,2,2,2,2,25,22
40-00200,15,1,6,0,1,0,2,1,1,4819.413357658,N,N,10,-6.259488800000327,2,446,N,2,2,2,2,39,1
38-00100,1,1,N,0,1,3,5,1,1,36.922028597852,N,N,N,N,N,46,N,N,N,2,2,3,18
36-03710,67,1,6,0,2,0,N,1,2,7955.5222353399995,N,N,4,-4.655887999999322,1,320,N,2,2,2,2,92,68
24-01004,64,1,1,0,1,0,2,1,1,3857.9011418575997,3080,4,11,65634.271936,9,501,N,2,2,2,2,32,47
08-00803,57,2,6,0,1,0,3,1,2,3898.2163324039993,5480,6,7,37898.265312,6,146,N,2,2,2,2,56,74
51-51255,64,2,1,0,1,0,5,1,1,11530.439569723998,4890,6,8,3780.427168,4,501,N,2,2,2,2,43,28
32-00405,19,1,6,0,1,2,N,1,2,3540.512465488,7870,11,7,93279.08320000001,9,174,N,2,2,2,2,211,169
13-04600,39,1,2,0,2,2,3,1,2,3966.738510876,270,0,10,103013.4464,5,98,N,2,2,2,2,151,128
30-00600,80,2,6,0,1,0,N,1,1,785.4590487459999,4290,5,5,35365.023608,6,179,N,2,2,2,2,41,65
51-51255,67,1,1,0,2,0,3,1,1,11728.346258043997,9290,15,8,90879.14623999999,9,501,N,2,2,2,2,71,67
08-00803,66,2,3,0,2,0,N,1,1,3381.926043736,N,N,7,38663.77728,2,0,N,2,2,2,2,87,65
28-01100,6,1,N,0,2,N,N,3,0,2951.9771456584,N,N,2,N,N,66,N,2,2,2,2,61,14
06-08507,15,2,4,1,9,2,6,1,2,11753.609378695997,7071,9,2,22988.967567999996,3,190,N,2,2,2,2,117,62
36-03710,37,1,1,0,1,0,2,1,1,34342.293941492004,5190,6,9,125271.32664000001,9,501,N,2,2,2,2,65,94
30-00600,83,1,1,0,1,0,3,1,1,331.42696038867996,7071,9,5,13920.318472000003,3,0,N,2,2,2,2,231,190
19-01700,15,2,6,0,9,3,5,1,1,10941.603753891999,9180,15,4,21.49497599999995,0,121,N,2,2,2,2,66,104
06-07502,26,1,6,0,6,0,N,1,2,34057.88604902,7870,11,9,50889.628176,5,249,N,2,2,2,2,147,115
08-00803,40,1,1,0,1,1,3,1,2,4122.916102556,9590,16,9,273005.04432,9,501,N,2,2,2,2,44,78
17-03529,7,1,N,0,1,2,4,1,2,2833.7088211148002,N,N,3,N,N,297,N,2,2,2,2,56,43
38-00100,54,2,1,0,1,0,2,1,1,783.8052637647999,9490,16,11,162811.83112,9,501,N,2,2,2,2,164,160
06-08507,51,1,1,0,1,1,3,1,2,3320.4208115739993,8564,14,8,147639.58719999998,7,223,N,2,2,2,2,83,271
01-01301,65,2,1,0,1,2,4,1,2,11380.059976007999,7860,11,10,2522.7221119999995,1,272,N,2,2,2,2,179,142
26-02702,15,2,1,1,1,2,3,1,1,3439.340545496,7390,10,10,226150.81624000001,9,501,N,2,2,2,2,266,273
19-01700,76,2,3,0,2,0,2,1,1,12029.386070479997,8680,14,5,39959.385992,3,0,N,2,2,2,2,262,137
