,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
99,29,1,6,1,9,2,1,404,51-51255,8,1,26,1,3,2,501,20.0
100,50,4,1,2,5,2,8,70,38-00100,9,2,23,0,2,3,501,0.0
101,18,4,N,2,4,2,N,375,17-03529,1,1,1,4,5,N,191,20.0
102,53,0,1,2,3,1,6,60,36-03710,6,2,41,2,4,5,501,20.0
103,24,0,5,2,4,1,0,10,06-07502,1,1,46,0,N,9,501,0.0
104,24,4,6,0,N,2,3,109,51-01301,9,2,48,0,N,8,501,40.0
105,23,1,1,0,9,1,9,55,08-00803,1,1,72,0,2,8,501,20.0
106,20,4,N,3,4,1,9,49,06-07502,1,2,4,1,3,N,501,0.0
107,67,1,1,1,2,1,9,487,17-03531,1,2,30,0,2,0,119,20.0
108,24,0,6,0,N,1,0,30,30-00600,9,2,24,0,3,3,494,40.0
109,46,0,1,2,6,1,9,263,13-04600,8,1,29,0,2,8,501,0.0
110,70,3,1,0,3,2,4,41,28-01100,2,2,27,0,2,5,215,20.0
111,22,0,5,2,4,1,1,333,38-00100,2,1,40,0,N,6,339,0.0
112,70,4,1,0,12,1,3,500,24-01004,8,1,53,2,4,9,501,0.0
