,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
95,2,3,1,1,1,6,0,01-01301,7
96,2,1,1,1,1,7,0,17-03529,9
97,1,1,1,1,6,6,0,06-08507,12
98,2,6,9,1,6,10,4,17-03529,12
99,1,6,1,1,8,10,0,28-01100,11
100,2,6,6,2,7,7,0,06-08507,N
101,1,4,2,1,3,12,0,06-08507,N
102,1,1,1,1,3,5,0,13-04600,6
103,1,6,2,2,1,5,0,36-04010,8
104,1,1,1,1,5,10,0,17-03529,4
105,2,4,1,1,7,8,0,17-03531,N
106,2,1,2,2,7,11,0,26-02702,N
107,2,6,1,2,1,9,4,17-03529,N
108,1,3,2,2,7,3,0,26-02702,11
109,2,1,1,1,N,7,0,26-02702,15
110,1,3,2,2,5,9,0,38-00100,12
111,2,6,6,2,2,N,0,29-01901,12
112,2,6,2,2,6,8,0,40-00200,12
113,2,6,6,2,2,3,0,32-00405,N
114,2,6,1,2,1,5,0,30-00600,14
115,1,1,2,2,2,7,1,06-08507,6
116,1,1,1,1,4,10,0,38-00100,3
117,2,1,1,1,N,8,4,08-00803,4
118,2,1,2,1,4,4,0,40-00200,4
119,1,6,1,1,8,3,0,51-51255,3
120,1,1,2,1,9,7,0,51-51255,11
121,2,5,1,2,9,7,0,17-03529,10
122,1,1,1,2,5,5,0,51-51255,4
123,2,6,6,2,0,7,0,24-01004,N
124,2,5,1,2,2,7,0,01-01301,10
125,2,1,1,1,6,9,0,38-00100,11
126,1,5,1,1,0,7,2,30-00600,11
127,1,6,1,2,7,5,0,06-08507,7
128,1,6,1,1,6,5,0,06-07502,N
129,1,4,1,1,5,9,0,17-03531,7
130,1,1,1,1,3,3,0,17-03531,12
131,1,6,1,2,1,7,0,06-08507,N
132,1,6,1,2,9,5,0,51-51255,N
133,1,6,1,1,5,9,0,32-00405,10
134,2,5,2,1,2,7,0,36-04010,3
135,1,1,2,1,3,7,0,51-01301,N
136,2,3,1,1,3,1,0,06-08507,6
137,1,4,1,1,7,5,0,24-01004,N
138,2,3,1,1,8,9,0,24-01004,6
139,2,1,1,2,0,7,0,36-04010,6
140,2,1,1,0,0,8,0,30-00600,15
141,1,6,2,1,3,7,0,06-07502,8
142,1,1,2,1,4,9,0,24-01004,12
143,2,6,1,1,3,3,1,24-01004,10
144,2,1,2,1,7,8,0,17-03529,15
145,1,1,1,1,9,4,0,32-00405,11
146,2,6,1,1,4,10,1,51-01301,11
147,2,1,1,2,1,7,0,06-08507,N
148,1,1,1,1,3,2,0,30-00600,N
149,2,1,1,1,2,10,0,30-00600,14
150,2,4,1,2,9,3,0,06-08507,3
151,1,6,3,1,4,7,0,28-01100,N
152,2,1,1,2,4,7,0,06-08507,3
153,2,6,2,2,9,7,0,24-01004,13
154,1,1,1,1,0,5,0,36-03710,N
155,1,6,1,1,6,9,0,51-51255,9
156,2,6,1,2,7,12,0,17-03529,4
157,2,1,1,1,0,5,0,38-00100,11
158,1,6,1,2,1,9,0,51-01301,10
159,2,1,2,1,1,11,0,24-01004,12
160,1,1,2,1,3,8,0,24-01004,6
161,2,6,2,2,8,5,1,13-04600,6
162,1,1,1,2,2,3,0,26-02702,12
163,2,4,2,1,N,5,2,51-01301,N
164,2,1,1,1,1,10,0,51-51255,N
165,2,3,1,1,1,11,0,30-00600,14
166,2,4,1,0,0,9,1,17-03529,N
167,2,4,1,1,4,6,0,36-03710,N
168,2,6,1,1,3,6,0,28-01100,10
169,2,6,2,2,0,9,0,26-02702,9
170,2,6,1,1,4,4,0,36-04010,N
171,2,4,1,1,5,7,0,13-04600,9
172,2,4,1,1,2,5,0,26-02702,N
173,1,1,1,1,3,6,4,06-08507,N
174,1,2,6,1,4,9,0,51-51255,9
175,2,1,2,1,0,10,0,06-08507,14
176,2,6,3,2,0,9,2,06-08507,12
177,2,6,1,1,7,5,0,06-07502,N
178,1,4,1,2,3,3,0,06-08507,12
179,1,6,2,1,7,11,2,06-08507,9
180,1,6,9,2,2,3,0,24-01004,N
181,2,N,1,1,3,7,0,19-01700,N
182,1,4,1,1,N,1,0,06-08507,N
183,2,2,1,2,1,4,4,30-00600,N
184,1,1,1,1,9,3,0,51-51255,N
185,2,6,2,1,0,8,0,51-51255,7
186,1,6,2,1,1,4,0,19-01700,N
187,2,6,6,1,1,1,0,06-08507,12
188,2,1,1,1,6,10,0,24-01004,6
189,1,6,1,0,5,7,0,24-01004,N
190,1,1,1,1,2,5,0,17-03531,14
191,1,6,2,2,2,10,4,24-01004,11
192,1,4,2,1,7,9,0,13-04600,N
193,1,3,1,2,1,7,0,51-01301,13
194,2,4,1,2,9,7,0,06-08507,N
195,2,3,1,1,6,7,0,24-01004,N
196,2,4,2,2,5,3,0,13-04600,10
197,1,3,3,1,5,8,4,40-00200,N
198,1,2,6,2,0,7,0,24-01004,4
199,2,1,1,1,4,5,0,51-01301,17
200,1,6,1,2,1,7,0,08-00803,10
201,2,6,1,1,3,5,0,24-01004,10
202,1,1,1,1,1,5,0,06-08507,N
203,1,6,2,1,3,1,0,06-08507,14
204,1,1,9,0,2,5,0,30-00600,13
205,2,1,1,1,3,3,0,24-01004,6
206,2,1,2,1,0,4,1,36-04010,12
207,1,6,2,2,7,10,0,28-01100,N
208,1,1,1,1,7,9,0,06-08507,7
209,1,6,2,1,5,7,0,38-00100,14
210,2,1,2,1,2,9,0,32-00405,11
211,2,6,1,2,4,8,0,08-00803,17
212,2,4,1,2,3,12,4,51-51255,N
213,1,6,2,1,5,3,0,36-04010,11
214,1,6,2,2,9,3,4,51-01301,N
215,1,1,1,2,7,9,0,01-01301,8
216,2,4,2,2,6,3,4,24-01004,N
217,2,6,6,2,7,5,0,36-04010,6
218,2,6,1,2,4,9,0,28-01100,14
219,2,6,2,1,0,7,0,17-03529,11
220,1,1,9,1,0,3,0,30-00600,11
221,1,6,9,1,0,8,0,06-08507,6
222,1,4,8,2,1,10,0,17-03529,10
223,1,1,1,1,4,N,0,26-02702,6
224,2,4,1,2,9,3,0,24-01004,10
225,1,1,1,2,0,4,0,29-01901,6
226,2,1,1,1,8,4,0,36-04010,4
227,1,1,1,1,2,9,0,24-01004,N
228,1,1,1,1,1,3,0,36-03710,N
229,2,1,2,1,0,7,0,51-01301,14
230,2,4,1,1,8,4,0,28-01100,N
231,2,6,1,2,5,2,0,06-08507,10
232,1,6,1,2,2,4,0,36-03710,10
233,2,2,1,1,4,9,0,06-07502,11
234,2,1,2,1,1,7,0,06-07502,14
235,1,6,1,1,3,11,0,28-01100,0
236,1,6,1,1,7,7,0,51-01301,N
237,1,6,2,1,8,6,0,17-03531,N
238,2,1,1,1,3,8,0,24-01004,14
239,1,6,2,1,2,4,0,51-01301,N
240,2,6,2,2,5,7,0,19-01700,15
241,1,1,1,1,2,8,0,24-01004,N
242,1,1,1,1,0,7,0,51-01301,N
243,1,6,1,2,7,5,0,17-03529,N
244,2,6,1,1,1,9,0,24-01004,12
245,1,4,1,2,4,10,0,24-01004,N
246,2,3,1,2,0,11,0,51-51255,4
247,2,6,2,2,3,6,1,06-08507,N
248,1,4,9,1,3,8,0,51-51255,4
249,1,3,1,1,5,1,0,32-00405,8
250,2,1,2,2,1,5,0,17-03531,N
251,1,1,1,1,7,4,0,38-00100,3
252,1,6,1,1,5,9,0,17-03531,10
253,1,1,1,2,4,6,0,29-01901,10
254,2,6,1,1,2,9,0,17-03529,11
255,2,1,1,1,7,8,0,01-01301,N
256,1,3,2,1,4,5,0,06-08507,7
257,2,2,2,1,3,9,0,08-00803,6
258,1,6,1,2,N,5,0,24-01004,N
259,2,1,1,1,2,5,0,28-01100,10
260,2,1,2,2,3,7,0,32-00405,N
261,1,6,3,2,4,8,0,51-01301,N
262,1,1,1,1,6,5,0,51-01301,12
263,2,6,9,2,3,5,0,30-00600,N
264,2,1,6,1,2,4,0,06-08507,0
265,2,1,2,2,2,7,0,28-01100,N
266,2,1,1,1,8,7,0,06-08507,4
267,2,4,2,1,7,10,0,06-07502,N
268,1,1,6,2,3,9,0,19-01700,7
269,2,1,2,1,5,9,0,51-51255,11
270,1,1,2,1,8,9,0,36-04010,N
271,2,6,8,2,4,7,0,28-01100,10
272,2,6,1,2,8,7,0,08-00803,15
273,2,6,1,1,4,11,1,06-07502,N
274,2,6,2,1,1,7,0,28-01100,11
275,1,6,6,2,2,7,0,38-00100,3
276,1,6,1,1,3,8,0,36-03710,3
277,2,3,2,2,4,9,0,06-07502,4
278,2,3,1,2,4,10,0,51-51255,7
279,1,6,1,2,5,7,0,36-03710,6
280,2,6,6,0,7,9,0,51-01301,12
281,2,1,1,1,7,9,0,28-01100,5
282,2,2,2,2,7,7,0,17-03529,11
283,2,1,1,1,1,5,0,38-00100,13
284,2,4,1,1,2,6,0,29-01901,N
285,2,1,1,2,8,8,0,24-01004,10
286,2,6,1,2,4,4,0,08-00803,N
287,1,1,1,1,0,5,0,06-07502,12
288,2,1,2,1,8,5,0,24-01004,N
289,1,6,1,1,4,5,0,06-08507,N
290,1,6,1,1,5,10,0,28-01100,9
291,2,1,1,1,2,9,0,26-02702,N
292,2,6,1,1,2,9,0,06-08507,N
293,2,6,1,2,5,7,0,24-01004,4
294,2,6,1,2,2,10,0,24-01004,2
295,1,6,1,1,4,8,0,01-01301,N
296,2,2,9,2,4,9,0,08-00803,N
297,1,1,1,1,5,7,0,51-51255,12
298,2,1,2,1,3,7,0,51-51255,N
299,1,6,1,2,0,9,0,51-01301,6
300,2,6,1,0,3,10,0,06-08507,N
301,1,6,2,2,5,8,0,51-01301,6
302,2,2,1,0,6,11,1,06-08507,17
303,2,4,1,1,6,11,0,19-01700,N
304,2,1,1,2,0,5,0,17-03529,14
305,1,5,2,2,7,6,0,08-00803,12
306,1,6,6,1,2,5,0,06-07502,3
307,1,3,1,1,9,7,1,26-02702,N
308,2,6,6,1,3,9,0,17-03531,N
309,2,6,1,1,8,8,0,19-01700,14
310,2,4,1,2,4,5,0,51-51255,10
311,2,2,2,2,N,5,0,40-00200,11
312,2,1,2,2,0,5,0,06-08507,N
313,2,6,2,1,2,9,0,38-00100,N
314,2,1,1,1,6,11,0,32-00405,N
315,2,1,2,2,5,5,0,30-00600,13
316,2,1,1,1,0,4,0,36-04010,12
317,2,4,2,1,7,9,0,36-04010,14
318,2,2,1,2,4,5,0,30-00600,9
319,1,4,9,1,0,3,0,06-07502,0
320,2,3,1,1,9,9,0,17-03531,14
321,2,3,9,1,7,9,1,32-00405,11
322,1,6,1,1,7,7,0,26-02702,10
323,2,6,2,1,1,1,0,08-00803,6
324,1,6,1,2,2,6,0,36-03710,10
325,2,6,1,0,4,5,0,06-08507,N
326,2,1,1,1,0,5,0,36-04010,N
327,1,6,3,1,3,9,0,51-01301,11
328,2,6,1,1,7,1,0,51-51255,10
329,2,1,9,1,5,8,0,06-07502,14
330,2,1,2,1,9,3,0,36-03710,10
331,2,3,1,1,7,7,0,06-07502,12
332,1,6,3,1,4,1,0,24-01004,16
333,2,6,2,1,8,9,1,24-01004,15
334,2,2,1,2,6,9,0,51-51255,4
335,1,1,9,0,3,9,0,28-01100,10
336,2,6,1,1,3,9,0,51-51255,10
337,1,6,1,2,3,2,0,13-04600,6
338,2,4,1,2,5,7,0,13-04600,N
339,1,6,2,1,2,10,0,30-00600,10
340,2,6,6,0,5,7,0,36-03710,N
341,1,6,2,1,5,4,0,24-01004,N
342,1,6,2,2,5,8,0,28-01100,6
343,2,1,1,1,3,7,0,28-01100,11
344,1,6,9,2,6,7,0,06-08507,16
345,2,6,6,1,5,8,0,30-00600,N
346,2,3,6,1,2,4,0,06-08507,14
347,2,3,2,0,2,4,0,38-00100,N
348,2,6,1,0,0,8,1,36-04010,N
349,2,6,1,1,5,5,0,36-04010,N
350,1,1,1,1,7,9,0,17-03529,15
351,1,2,2,2,1,9,0,51-01301,N
352,2,6,1,1,6,9,0,08-00803,N
353,2,6,1,1,6,9,0,17-03531,9
354,2,1,1,1,5,9,0,29-01901,N
355,2,1,1,2,2,2,0,17-03529,4
356,2,1,2,1,4,8,0,08-00803,14
357,1,6,1,1,2,10,0,36-04010,N
358,1,3,1,2,8,4,1,19-01700,11
359,2,1,1,1,0,2,0,36-04010,14
360,2,6,2,2,8,9,0,51-51255,N
361,1,6,1,2,2,5,0,38-00100,N
362,2,1,2,1,9,3,0,29-01901,6
363,2,1,3,1,5,5,0,51-01301,10
364,1,1,1,1,5,7,0,17-03531,4
365,1,4,2,2,1,7,0,06-08507,N
366,2,1,1,2,1,4,0,17-03529,6
367,1,4,1,1,2,10,0,06-08507,7
368,1,6,1,1,4,7,0,13-04600,3
369,2,4,1,1,3,10,0,24-01004,N
370,2,6,9,1,1,12,0,51-01301,N
371,2,1,1,2,1,9,4,17-03529,N
372,2,6,2,2,4,7,0,17-03529,9
373,2,6,1,2,9,7,0,36-04010,15
374,1,3,1,1,2,4,0,08-00803,N
375,2,6,1,1,9,2,0,17-03531,14
376,2,4,1,2,9,9,4,24-01004,10
377,2,4,6,1,4,9,0,29-01901,11
378,2,6,1,1,1,5,0,06-07502,11
379,1,1,1,1,4,8,0,26-02702,N
380,1,3,1,1,9,9,0,01-01301,4
381,2,N,1,2,0,7,0,30-00600,6
382,2,6,9,1,8,8,0,06-08507,N
383,1,1,6,1,8,10,0,32-00405,N
384,2,6,1,1,6,N,0,51-01301,10
385,2,6,2,2,2,9,0,30-00600,10
386,2,6,6,2,1,7,0,40-00200,N
387,1,1,1,1,6,5,0,36-03710,14
388,2,6,1,1,8,7,0,24-01004,11
389,2,4,6,2,2,2,0,24-01004,N
390,2,3,1,1,4,7,4,13-04600,10
391,2,6,1,1,4,7,4,26-02702,11
392,2,6,2,1,4,3,0,38-00100,15
393,2,6,1,1,6,5,0,06-07502,N
394,2,1,1,1,9,4,0,36-04010,7
395,1,N,1,1,6,10,0,26-02702,16
396,2,4,1,1,8,6,0,28-01100,N
397,2,1,2,1,2,4,0,06-08507,16
398,2,1,1,1,4,8,0,17-03529,9
399,1,3,1,2,0,7,0,40-00200,N
400,1,1,1,1,2,2,0,17-03529,6
401,2,1,2,2,6,7,0,06-08507,N
402,1,6,1,2,3,2,4,32-00405,7
403,2,1,1,1,0,5,0,17-03531,15
404,2,1,1,1,3,5,4,13-04600,N
405,1,6,2,2,7,10,0,40-00200,5
406,2,4,1,1,0,7,0,51-51255,N
407,1,2,9,0,8,9,0,17-03529,0
408,1,6,1,1,7,8,0,08-00803,14
409,1,3,6,1,3,7,0,01-01301,4
410,1,1,1,1,8,4,0,38-00100,14
411,1,4,1,1,3,9,0,08-00803,15
412,1,6,1,1,2,9,0,13-04600,14
413,2,6,2,1,3,9,0,51-51255,16
414,1,N,1,1,0,9,0,30-00600,12
415,1,6,2,0,4,5,0,24-01004,14
416,1,6,1,2,N,7,0,29-01901,N
417,2,1,2,2,3,4,0,06-08507,3
418,2,1,1,1,0,7,0,08-00803,10
419,1,1,1,1,9,1,0,06-08507,12
420,2,6,9,1,7,5,0,06-07502,15
421,2,6,1,1,4,5,0,24-01004,12
422,1,6,6,1,0,8,0,06-08507,N
423,1,6,1,0,0,9,0,17-03529,12
424,2,6,2,2,2,1,0,17-03529,10
425,2,1,1,1,5,7,0,17-03529,10
426,2,3,1,2,0,5,0,51-51255,N
427,1,6,2,1,0,7,0,24-01004,N
428,2,1,9,1,0,10,0,17-03529,12
429,2,1,1,2,4,8,0,26-02702,N
430,1,1,1,1,8,7,0,08-00803,10
431,1,6,2,2,1,10,0,38-00100,6
432,2,6,2,1,4,7,0,36-03710,3
433,2,1,1,2,1,9,0,28-01100,5
434,2,6,2,1,3,6,0,06-08507,4
435,2,3,1,2,4,N,0,17-03531,N
436,2,3,1,1,8,7,0,30-00600,5
437,2,2,2,1,8,5,0,36-04010,N
438,2,1,2,1,6,5,0,06-07502,15
439,2,4,3,1,1,5,0,17-03531,14
440,2,5,2,2,8,10,0,29-01901,16
441,2,4,1,1,8,11,0,51-51255,N
442,1,6,1,1,8,9,0,32-00405,7
443,2,6,2,2,3,7,4,32-00405,7
444,2,1,1,1,4,10,4,19-01700,15
445,1,6,6,1,8,10,0,29-01901,12
446,2,6,2,2,0,9,0,38-00100,10
447,1,6,1,2,7,7,0,36-03710,7
448,1,6,1,2,5,7,0,17-03529,N
449,2,6,1,1,1,3,1,17-03531,6
450,2,1,6,2,3,4,0,26-02702,6
451,2,5,1,2,1,10,4,51-51255,15
452,1,6,1,1,7,7,0,17-03529,N
453,1,N,1,1,5,5,0,38-00100,10
454,2,3,1,2,7,1,0,36-03710,15
455,1,6,3,2,2,2,0,38-00100,15
456,2,6,2,2,5,7,2,36-03710,7
457,1,4,1,2,8,8,0,17-03531,11
458,2,1,1,1,1,7,0,24-01004,13
459,1,3,1,1,3,9,0,38-00100,8
460,1,6,6,1,5,10,0,36-03710,N
461,1,1,6,2,8,12,0,17-03529,9
462,2,6,1,1,4,5,0,24-01004,6
463,1,6,8,2,2,5,0,38-00100,N
464,2,6,2,1,5,9,0,06-08507,14
465,2,1,1,1,5,10,0,40-00200,5
466,1,1,2,2,7,5,0,06-08507,N
467,2,1,1,1,0,3,0,36-04010,6
468,2,1,1,1,3,7,0,38-00100,16
469,2,6,2,2,9,7,0,19-01700,N
470,1,5,1,0,3,5,0,51-01301,3
471,2,4,1,1,3,9,0,17-03531,15
472,1,1,6,1,8,5,2,30-00600,10
473,2,6,1,1,7,7,0,24-01004,11
474,2,6,2,1,6,7,0,51-01301,8
475,2,1,6,1,5,7,0,29-01901,N
476,2,1,1,1,3,9,1,13-04600,N
477,1,3,1,2,8,10,0,40-00200,14
478,2,1,1,2,1,7,0,08-00803,10
479,2,4,1,2,8,9,0,30-00600,14
480,2,1,1,1,6,9,0,28-01100,3
481,1,1,2,1,9,9,1,51-51255,7
482,2,4,3,1,4,3,0,17-03531,10
483,1,1,6,0,0,3,0,28-01100,N
484,2,4,2,2,0,11,0,38-00100,11
485,2,6,2,1,6,5,0,38-00100,N
486,1,6,1,1,2,9,0,30-00600,N
487,2,6,2,1,9,4,0,06-08507,12
488,2,1,2,1,7,9,0,36-04010,N
489,2,6,1,1,5,9,0,28-01100,10
490,2,6,1,1,9,10,0,29-01901,7
491,1,6,1,2,4,10,0,38-00100,N
492,2,1,1,1,1,5,0,06-07502,N
493,1,4,1,2,1,5,0,08-00803,4
494,1,1,1,1,2,1,2,17-03531,10
495,2,1,2,0,5,9,0,06-08507,10
496,2,1,1,1,6,10,0,30-00600,9
497,2,6,2,0,0,5,0,24-01004,10
498,2,6,1,2,1,7,0,36-04010,11
499,2,3,2,2,6,9,0,32-00405,10
500,1,6,6,2,1,5,0,40-00200,15
501,1,4,1,1,6,9,0,24-01004,3
502,2,6,2,0,5,9,0,38-00100,12
503,2,6,9,2,2,5,4,06-08507,11
504,2,1,1,1,5,5,0,40-00200,6
505,1,1,1,1,6,7,0,38-00100,10
506,2,6,1,2,7,7,0,36-03710,16
507,2,2,9,1,0,7,0,51-51255,N
508,1,N,3,1,8,10,0,26-02702,12
509,1,1,2,1,4,10,0,08-00803,6
510,1,6,2,1,2,4,4,26-02702,N
511,2,1,1,2,2,5,0,32-00405,7
512,1,1,1,2,1,8,0,36-04010,5
513,2,4,2,2,1,1,0,30-00600,N
514,1,4,1,1,5,8,0,28-01100,8
515,1,6,2,1,1,5,0,19-01700,6
516,1,6,1,2,1,5,0,38-00100,N
517,1,1,2,1,3,5,0,19-01700,12
518,2,1,2,2,2,4,0,26-02702,N
519,1,N,1,2,2,7,0,30-00600,3
520,1,6,6,1,9,7,0,51-51255,6
521,1,6,6,0,3,4,0,06-08507,8
522,1,6,2,1,7,3,0,38-00100,6
523,2,6,1,1,4,3,0,24-01004,10
524,2,1,1,2,5,9,0,36-04010,11
525,2,6,1,0,2,5,0,51-01301,N
526,2,5,2,1,0,5,0,08-00803,7
527,2,1,1,2,3,9,0,24-01004,N
528,1,1,2,1,0,9,0,19-01700,14
529,1,1,1,1,7,8,0,40-00200,N
530,2,1,1,2,6,10,0,19-01700,N
531,2,1,9,2,N,6,4,24-01004,14
532,1,6,1,1,5,7,1,24-01004,N
533,1,6,1,1,3,10,0,38-00100,13
534,1,6,9,2,8,7,0,26-02702,14
535,1,1,1,1,7,10,0,30-00600,14
536,2,6,1,2,2,4,0,38-00100,9
537,1,6,2,2,4,9,0,24-01004,6
538,2,4,1,1,9,5,0,13-04600,15
539,2,1,3,1,0,7,0,51-01301,14
540,2,3,1,2,5,7,0,51-01301,N
541,2,6,2,1,9,3,0,06-08507,13
542,2,6,1,1,2,12,0,06-07502,14
543,2,6,1,1,3,5,0,36-03710,N
544,2,6,6,1,5,2,0,26-02702,14
545,2,1,2,1,7,10,0,40-00200,11
546,2,1,1,2,7,9,0,08-00803,13
547,1,6,2,1,3,9,0,24-01004,10
548,1,1,9,1,1,7,0,51-01301,14
549,2,6,1,2,6,7,0,24-01004,12
550,1,6,2,2,3,9,0,24-01004,N
551,2,5,6,2,8,9,0,24-01004,4
552,1,1,1,0,7,5,0,17-03531,N
553,2,6,1,2,2,1,0,24-01004,10
554,1,3,2,2,7,7,0,17-03529,10
555,1,6,2,1,0,11,0,17-03529,12
556,1,6,1,1,4,5,0,17-03531,14
557,2,6,1,2,4,7,0,17-03529,N
558,2,6,1,2,5,9,0,51-01301,N
559,1,1,3,2,5,7,4,06-07502,6
560,2,1,3,2,8,7,0,30-00600,N
561,2,2,6,1,8,10,0,51-51255,N
562,1,1,6,1,9,3,0,40-00200,N
563,2,6,1,1,5,5,0,30-00600,7
564,2,N,2,1,5,7,0,51-01301,N
565,2,3,1,1,8,11,2,30-00600,14
566,1,1,1,1,9,5,0,19-01700,N
567,1,N,2,2,7,9,0,24-01004,14
568,2,1,2,1,4,5,0,06-07502,6
569,2,1,2,1,0,9,0,08-00803,N
570,2,4,8,1,6,7,0,19-01700,N
571,2,1,1,1,2,6,0,08-00803,9
572,1,6,1,1,3,9,0,17-03531,N
573,2,6,1,2,5,7,0,06-07502,N
574,1,1,1,1,4,7,4,32-00405,12
575,1,6,1,1,9,9,0,08-00803,6
576,1,4,7,2,9,5,0,38-00100,10
577,1,1,1,2,0,7,0,24-01004,3
578,2,4,3,2,2,11,0,24-01004,9
579,1,2,2,0,2,4,0,26-02702,10
580,2,1,1,1,2,5,0,36-04010,2
581,1,1,1,1,5,9,0,13-04600,N
582,1,1,1,1,9,3,0,17-03529,7
583,1,6,1,0,3,12,0,24-01004,4
584,2,6,1,1,8,10,0,06-07502,N
585,1,2,8,1,4,4,0,17-03529,4
586,1,3,1,2,9,5,0,32-00405,N
587,2,6,9,2,2,7,0,32-00405,N
588,2,1,1,1,5,5,0,51-01301,N
589,2,1,1,1,0,8,0,51-01301,16
590,2,4,1,1,9,7,0,36-04010,N
591,1,1,1,1,8,5,0,36-03710,16
592,2,6,1,1,0,3,0,26-02702,6
593,2,3,2,1,0,1,0,32-00405,13
594,2,4,1,1,9,7,0,06-07502,N
595,1,1,2,1,4,9,0,06-08507,N
596,2,6,1,1,4,5,1,26-02702,14
597,1,6,1,1,N,1,0,30-00600,10
598,1,2,1,1,2,7,0,36-04010,18
599,2,1,1,2,3,7,0,06-07502,3
600,1,6,1,2,3,3,4,26-02702,7
601,2,1,1,2,3,10,0,24-01004,N
602,1,4,1,2,2,4,2,19-01700,14
603,1,4,2,0,7,4,0,51-01301,N
