SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
2,1,1,1,N,5,0,25-00703,14,4433
1,6,1,2,0,4,0,25-00503,3,3792
1,1,1,1,8,9,0,25-01300,N,7633
1,1,1,1,N,1,0,25-01300,2,1618
2,4,1,1,N,5,0,25-00703,N,7633
1,4,1,1,N,9,0,25-01000,N,6449
2,6,8,1,0,5,0,25-00503,N,815
1,6,8,1,0,11,2,25-01300,18,0
2,6,1,1,8,7,0,25-01000,12,3770
2,4,1,1,N,8,2,25-02800,N,7633
1,4,1,1,N,4,0,25-01300,14,342
1,1,6,1,1,11,0,25-01000,11,1478
2,1,1,1,N,7,0,25-00703,N,6566
1,6,1,1,N,5,0,25-00703,N,7633
2,5,1,1,0,9,0,25-00703,N,174
1,1,2,2,4,5,0,25-00703,10,4851
1,6,1,1,0,4,0,25-01300,5,5729
2,6,1,1,N,9,0,25-01300,13,5916
1,1,1,1,0,8,0,25-00703,2,7633
1,6,1,1,1,4,0,25-01300,14,1865
2,1,1,2,9,6,0,25-00503,N,777
1,5,1,1,N,4,0,25-02800,N,6383
2,2,1,0,8,9,0,25-00703,N,2322
1,3,1,2,N,6,0,25-01300,4,4285
1,1,1,1,2,7,0,25-01000,N,7611
1,3,5,1,7,1,0,25-01300,2,5891
2,5,1,1,5,11,0,25-02800,14,5653
1,1,2,1,1,12,0,25-01000,17,3853
2,5,1,1,1,8,0,25-00503,12,3003
1,6,1,0,9,1,0,25-00703,18,1124
2,1,1,1,N,7,1,25-02800,2,7633
1,6,1,0,N,7,0,25-01000,6,6832
2,6,1,1,6,4,0,25-00503,N,6573
1,6,1,1,5,8,0,25-00703,N,7633
1,1,1,1,9,8,0,25-01300,N,2427
2,1,1,2,2,5,3,25-01000,0,1721
1,1,1,1,N,6,2,25-00703,17,3986
1,6,1,1,4,5,0,25-01000,7,7633
2,5,8,1,N,8,0,25-02800,N,895
1,1,9,2,0,7,0,25-01000,2,4200
1,1,9,1,3,12,1,25-00703,12,463
1,1,1,1,N,7,2,25-01000,N,1030
2,1,1,2,5,1,0,25-01300,5,5954
2,1,1,1,9,5,0,25-01000,13,5928
1,1,1,1,0,8,0,25-00703,14,6798
2,1,1,1,7,11,0,25-01300,13,6441
1,1,1,1,7,9,0,25-01000,N,5837
1,2,1,1,0,4,4,25-01300,5,1103
1,6,1,1,3,4,0,25-01300,2,5622
2,5,1,1,1,3,0,25-00703,N,5050
2,6,1,1,5,5,0,25-00503,18,3127
1,2,1,1,2,1,0,25-02800,N,6218
1,1,1,1,3,5,0,25-01000,6,5363
2,1,1,1,1,5,0,25-00703,14,129
2,1,2,2,9,8,0,25-01000,13,1506
1,5,7,2,N,8,0,25-02800,N,1402
1,1,1,0,0,3,2,25-00503,10,6162
1,3,1,1,4,4,0,25-01300,N,5747
1,2,1,1,9,10,3,25-02800,9,3917
1,4,1,2,6,4,0,25-00503,6,2619
1,1,1,1,8,5,0,25-00503,N,7633
2,6,1,2,N,4,0,25-01000,2,6439
1,3,1,1,6,9,0,25-00503,N,5224
1,6,3,1,9,10,0,25-01000,N,2696
1,1,1,1,6,8,0,25-01000,N,7633
1,1,3,1,8,8,0,25-02800,N,217
2,1,1,1,9,5,0,25-01300,2,6376
1,1,1,1,0,8,0,25-01000,N,4104
2,3,1,0,6,8,0,25-00703,N,5127
2,4,1,2,N,1,0,25-01300,9,1982
2,2,1,1,4,1,2,25-01300,10,6184
1,1,1,0,N,8,1,25-02800,2,2642
2,3,2,1,4,8,0,25-01000,3,5370
2,3,2,1,9,9,1,25-01300,12,6674
2,4,6,2,7,5,0,25-00503,11,7633
2,1,9,1,4,4,0,25-02800,18,5929
2,6,7,1,4,4,0,25-00503,N,2171
1,1,1,1,N,1,0,25-00503,N,1264
1,1,1,2,6,4,0,25-02800,N,7633
2,6,1,1,5,4,0,25-01300,6,29
2,1,1,2,7,9,0,25-01000,N,6529
2,6,1,0,7,7,0,25-02800,14,4020
1,4,1,1,6,1,2,25-01000,N,7277
1,N,1,1,8,8,0,25-02800,N,6297
1,N,1,1,1,4,0,25-00703,N,5141
1,1,1,1,2,6,0,25-00703,6,4567
2,1,1,1,N,N,0,25-02800,N,1805
1,5,8,2,9,9,0,25-01000,15,3048
1,3,2,1,4,8,1,25-00703,18,4631
1,1,1,1,9,5,0,25-00503,14,4744
2,6,1,1,5,5,0,25-00503,11,3097
1,1,1,2,9,1,0,25-00703,N,6868
1,6,9,2,4,8,0,25-01300,5,3709
1,1,1,1,7,8,0,25-00703,14,3940
2,6,1,1,8,1,0,25-00703,14,7633
1,1,1,1,9,4,0,25-00703,N,6549
1,1,1,1,8,7,0,25-01300,6,5139
2,1,1,1,N,9,0,25-00703,N,6288
1,4,5,1,3,4,0,25-00503,13,3635
2,1,1,2,6,4,0,25-00503,N,0
1,2,1,1,1,1,0,25-00703,N,0
1,2,1,1,0,1,0,25-01300,14,5516
1,6,1,1,3,7,0,25-01300,N,5596
2,6,1,1,4,9,0,25-01000,17,5129
1,1,3,2,3,4,0,25-01000,N,2397
2,6,1,1,N,1,0,25-02800,14,5389
1,1,1,2,N,6,0,25-00703,6,5606
1,6,1,1,5,11,0,25-00503,14,3640
1,1,1,1,7,5,0,25-01000,N,3901
2,1,3,1,6,3,4,25-01300,11,4996
1,1,6,1,5,8,4,25-01000,11,4674
2,4,8,2,N,10,0,25-01300,10,3735
1,1,1,1,2,7,0,25-00703,N,5773
2,4,2,2,N,10,0,25-00503,12,6908
1,5,1,1,2,4,0,25-00703,N,6883
1,1,1,2,6,9,0,25-00703,14,7633
2,6,8,0,5,9,1,25-00503,6,213
2,5,9,1,2,5,0,25-01300,9,6675
1,1,1,1,8,8,0,25-02800,14,2252
1,6,1,0,N,10,0,25-02800,N,7633
1,1,1,1,7,7,0,25-01300,N,7633
1,3,1,1,N,N,0,25-00703,14,7633
2,1,3,1,0,2,0,25-00703,7,1680
1,5,8,1,7,8,3,25-01300,9,4245
1,6,1,1,0,1,0,25-00703,N,5656
1,1,1,1,9,5,0,25-01000,N,7633
1,1,2,2,7,11,0,25-02800,N,7633
1,1,7,1,1,10,0,25-01300,9,3838
1,4,1,1,3,5,0,25-00703,12,3538
1,6,7,1,2,1,0,25-00703,14,2191
1,6,1,2,4,5,0,25-01300,14,7633
2,6,1,1,1,4,0,25-01000,5,855
2,1,1,1,N,5,0,25-01000,N,3067
1,N,1,1,3,N,3,25-02800,11,4893
1,1,1,2,2,8,0,25-01000,5,3379
1,1,2,1,5,9,0,25-01000,13,6585
2,1,1,1,4,5,0,25-00503,12,6410
1,6,1,1,8,5,0,25-00703,5,3294
1,6,1,2,1,4,2,25-01000,N,227
1,6,1,1,8,12,0,25-00503,N,2939
1,6,1,1,6,10,0,25-01000,10,1971
2,1,1,1,4,8,0,25-00503,N,3833
1,5,1,2,5,5,0,25-02800,N,2731
1,6,6,0,N,6,0,25-02800,N,5122
1,1,1,1,8,9,0,25-01000,6,7633
1,5,1,1,8,11,0,25-00503,2,7633
2,2,9,2,1,7,0,25-00703,11,6038
1,1,7,2,2,6,1,25-01300,10,7633
1,1,1,1,6,9,0,25-00503,2,5830
2,6,1,1,7,9,0,25-02800,N,6908
1,6,1,2,0,8,0,25-02800,6,2231
2,3,6,1,6,1,4,25-01000,5,0
2,5,1,1,N,7,2,25-00503,N,3636
2,1,1,1,9,8,0,25-00703,9,5552
1,1,6,1,8,1,0,25-02800,14,4327
1,1,3,1,N,8,2,25-00703,6,7411
2,N,1,1,0,6,0,25-01300,2,4605
1,1,2,1,8,4,0,25-02800,9,1616
1,4,1,1,N,6,3,25-00703,14,2120
2,1,1,1,2,5,0,25-01300,14,7445
2,1,1,1,9,5,0,25-02800,14,1557
1,4,1,1,N,5,0,25-01300,N,6908
1,1,2,1,0,9,0,25-01000,4,6908
2,6,1,1,7,4,1,25-01300,3,2108
1,1,1,1,N,10,0,25-02800,18,3339
1,1,1,1,8,1,0,25-00703,14,2563
1,3,1,1,N,9,0,25-01300,2,7363
2,6,1,1,0,9,0,25-02800,N,5460
1,1,1,2,8,9,0,25-00703,10,931
2,6,7,2,4,5,0,25-01000,9,5167
1,1,1,1,2,7,0,25-02800,N,5920
1,1,1,1,8,4,0,25-00703,N,6866
2,1,1,1,9,5,0,25-02800,14,7060
1,4,8,2,8,3,0,25-02800,14,6901
2,1,6,1,N,1,0,25-00703,4,2664
1,N,7,1,9,4,1,25-00703,13,6879
1,4,1,2,6,1,3,25-01000,6,7186
2,5,1,1,N,4,0,25-00503,14,4669
1,N,6,1,5,4,0,25-01000,N,4981
2,6,5,1,2,N,0,25-01300,N,7633
1,3,1,1,1,7,0,25-01000,14,4324
1,1,1,1,1,11,4,25-01000,9,3559
1,1,1,1,N,11,0,25-00503,N,7633
1,6,1,1,5,4,0,25-01000,12,6643
1,1,8,2,N,5,3,25-00503,N,6379
2,1,1,1,8,5,0,25-00703,2,2909
1,2,6,1,3,9,0,25-00503,5,5362
2,1,1,1,2,2,0,25-00503,14,5249
2,6,1,1,2,5,0,25-01300,N,7633
2,3,1,1,8,5,2,25-01300,N,4014
1,N,1,1,5,4,0,25-01300,N,821
1,5,9,1,1,1,0,25-00503,12,1041
1,6,1,1,8,1,0,25-00703,13,4476
1,6,1,1,1,5,0,25-01300,2,5567
2,5,9,0,N,4,3,25-00703,10,5124
2,1,1,1,8,12,0,25-00703,N,4203
1,1,1,2,N,10,0,25-00703,14,7155
1,1,6,2,2,8,0,25-00503,N,0
2,1,1,2,0,3,3,25-00703,N,4758
1,1,7,1,N,9,0,25-01300,14,6658
2,N,1,1,8,8,0,25-01000,2,5870
2,N,1,1,8,8,0,25-01300,7,5901
2,5,1,1,N,N,0,25-02800,8,7633
1,6,1,1,8,8,0,25-00703,13,3048
2,6,1,1,8,9,0,25-02800,N,5526
2,2,5,2,1,10,0,25-02800,11,7633
1,1,1,1,6,4,0,25-01300,N,7633
1,1,3,2,8,6,0,25-01300,12,7620
2,1,1,1,8,3,0,25-01000,N,5726
2,1,1,1,8,8,0,25-00703,6,3114
2,6,1,1,N,6,0,25-01000,6,6888
1,4,1,2,1,5,0,25-01300,14,7633
2,6,1,1,N,2,0,25-00703,14,6652
1,5,9,1,4,10,0,25-01000,15,561
1,3,1,1,N,5,0,25-02800,13,2652
1,3,3,0,9,8,0,25-00703,N,6292
1,5,1,1,7,5,0,25-01300,N,7633
1,3,3,2,1,4,0,25-01000,0,0
2,1,1,0,2,6,0,25-02800,N,4785
2,1,1,2,1,1,0,25-00503,6,3669
1,5,1,1,2,9,0,25-01300,N,7633
1,1,1,1,6,4,0,25-01300,N,2136
1,1,1,1,4,8,0,25-01000,N,7031
2,1,5,1,9,1,3,25-00703,8,1079
1,1,1,1,9,1,0,25-01300,4,5952
1,1,1,1,4,11,0,25-00503,N,3848
1,6,1,0,8,8,1,25-01000,5,0
2,1,7,1,0,7,0,25-00703,9,2943
2,6,3,2,8,10,0,25-01000,17,7258
1,1,1,2,2,5,0,25-00703,N,5610
2,6,9,1,N,4,0,25-01300,14,3300
1,1,1,1,6,1,0,25-00703,N,5144
1,N,1,1,9,8,0,25-00703,16,1520
2,1,1,1,9,5,0,25-00703,N,7562
2,1,1,2,8,8,0,25-00703,14,7633
1,2,1,1,0,1,0,25-01300,13,1427
1,1,1,1,N,8,0,25-01300,N,4699
2,6,1,0,1,9,0,25-02800,N,0
2,1,1,1,N,5,0,25-01000,2,7633
1,N,1,1,9,1,0,25-00703,N,2413
1,6,7,2,7,5,0,25-01300,14,5516
1,3,1,1,7,3,0,25-01300,13,7104
1,3,1,1,7,8,0,25-00703,2,6891
2,1,1,0,5,7,0,25-00503,N,4999
1,1,1,0,N,5,0,25-02800,N,7633
1,6,1,1,2,1,0,25-00503,N,5473
1,1,6,2,0,4,0,25-00503,N,2882
1,1,9,1,4,1,0,25-02800,2,1951
2,1,1,0,8,1,0,25-00703,14,370
1,1,1,1,9,1,0,25-01000,N,7466
2,4,6,1,4,10,2,25-00703,N,6052
2,6,1,2,5,12,4,25-02800,N,7516
2,N,1,2,2,4,0,25-01000,N,1267
1,1,1,1,9,1,0,25-00703,13,5534
1,6,8,1,5,10,0,25-00703,14,3215
1,6,1,1,0,4,0,25-00503,N,2619
2,6,1,1,0,4,0,25-00703,2,0
2,1,6,1,6,1,1,25-01000,5,776
1,3,1,1,9,5,0,25-02800,N,3955
2,6,1,1,1,12,0,25-02800,N,6390
2,4,9,1,5,1,2,25-01000,4,0
1,N,3,2,4,8,4,25-00503,14,1550
2,2,3,1,N,10,0,25-00703,N,7390
1,1,7,2,5,5,2,25-02800,3,3391
1,6,3,1,6,4,0,25-00703,13,2431
2,3,3,2,7,4,0,25-02800,14,2501
1,6,8,1,N,1,0,25-01000,17,1796
2,6,1,1,9,5,0,25-00503,14,6864
1,1,6,1,3,10,2,25-00503,N,16
1,3,1,1,8,4,0,25-01000,N,5514
2,1,1,1,9,7,0,25-00503,N,4237
1,2,1,1,1,1,1,25-02800,17,3621
2,1,9,1,8,4,0,25-00503,14,5970
2,1,1,1,9,4,0,25-00703,11,5848
1,2,6,2,9,12,0,25-00503,0,7355
2,1,2,1,4,4,0,25-00703,15,0
1,1,1,1,5,9,0,25-02800,N,4524
2,1,1,1,6,5,0,25-01300,N,7633
1,6,9,1,1,8,0,25-02800,7,6192
1,1,1,1,N,10,0,25-00503,N,7633
2,1,8,2,7,12,3,25-01000,N,7633
1,1,1,1,N,7,0,25-00703,N,4837
1,1,9,1,N,5,0,25-00703,N,6735
2,6,1,1,9,4,0,25-00503,N,7633
1,3,1,1,1,4,0,25-02800,N,5627
1,1,1,1,2,4,0,25-01000,12,0
1,6,8,1,8,12,0,25-00703,5,4887
1,6,1,1,N,5,0,25-02800,N,7633
2,1,9,1,8,6,2,25-00503,14,4784
1,6,1,2,7,2,4,25-00703,13,1873
2,1,1,1,3,10,0,25-00703,12,1499
2,4,1,1,6,5,0,25-01000,18,5986
1,1,1,2,8,10,0,25-00703,N,7633
2,1,1,1,1,5,0,25-00703,14,7633
1,6,1,2,8,8,0,25-00503,14,7633
1,1,1,1,4,7,0,25-00503,17,7323
1,3,1,2,1,5,2,25-00503,9,6389
1,6,1,1,N,9,0,25-00703,N,7633
1,6,1,1,5,4,0,25-01300,12,1740
2,1,1,1,2,8,0,25-02800,N,7633
2,6,1,2,0,4,0,25-02800,11,0
1,1,1,1,6,4,0,25-01300,N,119
1,1,1,1,N,8,0,25-00503,2,4807
1,1,1,1,9,5,0,25-02800,N,7633
2,1,1,2,0,7,0,25-00503,9,6012
2,1,1,0,3,5,0,25-02800,6,4869
1,1,6,0,9,1,2,25-01000,9,5866
1,4,1,1,9,6,3,25-00703,N,6081
1,5,1,1,N,1,0,25-00703,N,591
2,4,1,2,3,6,0,25-00703,13,6344
1,1,1,1,4,5,0,25-00703,N,7633
1,N,1,2,1,6,0,25-02800,12,4868
1,1,1,1,3,5,0,25-01000,11,4875
1,1,5,1,4,1,0,25-02800,N,3288
2,5,1,1,0,5,2,25-01000,N,4358
1,6,1,1,6,4,0,25-00703,N,6911
1,1,1,2,N,9,0,25-00703,N,6908
1,2,1,1,N,4,0,25-01300,N,5809
1,1,1,1,N,6,0,25-00503,14,4607
1,3,1,1,5,9,3,25-01000,16,4260
2,1,1,1,0,8,0,25-01000,2,286
1,1,1,1,4,7,0,25-01300,14,7633
2,1,1,1,N,8,0,25-00703,11,6630
1,1,1,1,8,9,0,25-02800,N,7607
2,2,1,2,3,1,0,25-00703,N,1301
1,6,1,1,9,6,0,25-00703,N,5044
2,1,1,1,8,1,0,25-02800,N,0
1,1,6,1,4,4,0,25-01300,N,4176
1,1,1,1,5,4,0,25-01000,17,0
2,1,1,1,8,9,0,25-01300,N,7633
1,4,1,1,9,12,0,25-01300,N,3697
1,6,1,1,2,5,0,25-00703,14,7633
1,6,1,1,2,8,0,25-00703,N,6471
2,5,1,1,0,1,0,25-01300,N,806
1,1,1,1,5,1,2,25-01000,N,6092
1,4,1,1,9,5,0,25-00703,N,7633
2,1,3,1,1,7,0,25-02800,13,5698
1,1,1,1,5,4,1,25-00503,12,7277
1,1,8,0,5,7,0,25-00703,N,1122
2,1,1,1,9,5,0,25-02800,N,7633
2,2,1,2,2,9,0,25-00703,11,1040
1,1,1,2,7,9,0,25-02800,N,3244
1,1,1,1,4,4,0,25-00703,12,1537
1,1,1,1,7,1,0,25-00503,14,6661
2,1,1,1,9,12,0,25-00503,N,3173
1,1,1,1,8,1,0,25-01300,N,523
2,1,1,2,N,4,0,25-01000,N,5276
1,4,3,0,2,4,0,25-01300,N,5858
1,5,1,2,9,4,0,25-01000,N,53
2,1,1,1,9,8,2,25-01300,N,5569
2,1,2,1,0,6,2,25-01000,N,2028
1,6,1,1,N,7,0,25-00503,N,6103
1,6,9,2,N,9,0,25-01000,N,2978
2,1,3,1,0,2,0,25-01000,3,5391
2,5,9,1,0,6,0,25-01300,4,2978
1,1,1,1,5,9,0,25-01300,14,3499
2,6,1,1,N,8,0,25-00703,2,5049
1,1,1,2,4,9,1,25-01000,N,5567
2,N,1,1,6,6,1,25-01000,13,603
1,1,1,1,8,6,0,25-00703,N,7255
2,1,1,1,1,9,0,25-01300,N,6044
2,1,3,1,1,7,0,25-00703,17,4975
2,5,1,0,0,8,0,25-00503,9,1380
2,6,1,1,N,8,0,25-00703,N,4408
1,1,1,1,1,5,0,25-01000,14,4550
1,1,7,1,2,5,0,25-00503,N,6753
1,1,1,2,8,9,0,25-01300,N,7633
1,5,8,1,1,5,0,25-02800,N,6644
1,1,1,2,1,1,0,25-01000,N,3146
2,6,1,1,6,5,0,25-01300,2,3951
1,1,3,1,1,4,0,25-01300,16,4263
2,6,1,1,3,4,0,25-01300,N,3062
1,1,7,2,6,1,2,25-01000,13,3772
2,3,1,1,7,7,0,25-01300,N,7090
1,6,6,2,5,7,2,25-00503,N,5381
1,3,5,2,6,8,2,25-02800,14,3593
1,N,1,1,N,1,0,25-00703,2,2094
1,1,1,1,9,8,0,25-00703,14,7633
2,3,1,1,0,4,3,25-01300,15,1380
2,3,1,2,7,8,3,25-01300,14,7633
2,1,6,1,6,12,0,25-01300,6,3782
1,1,1,1,N,6,3,25-02800,6,2651
1,6,8,2,N,4,4,25-01000,9,6789
2,6,8,0,2,8,0,25-02800,N,3874
2,1,5,1,2,2,0,25-00703,2,7578
2,1,1,1,9,5,0,25-00703,2,4346
1,1,7,1,9,6,0,25-01300,9,6349
1,5,9,1,4,1,0,25-01300,2,2619
1,1,7,1,6,8,0,25-01300,14,5108
1,1,1,1,9,1,0,25-00503,12,0
1,4,1,2,9,4,0,25-02800,N,1043
1,1,6,1,9,9,0,25-00703,14,7633
2,6,8,1,0,12,0,25-01000,14,4911
2,6,1,1,N,5,0,25-00503,N,7633
1,6,1,1,7,8,0,25-00703,14,5699
1,6,1,1,5,5,0,25-01300,N,4424
2,6,6,1,3,9,0,25-00503,6,5896
1,4,1,1,7,1,0,25-00703,13,3634
1,6,1,1,0,6,4,25-02800,1,2085
1,1,2,1,1,9,1,25-01300,N,2947
1,1,1,1,6,8,0,25-01300,14,4296
2,5,1,1,9,4,0,25-00503,N,7297
2,4,1,1,0,3,3,25-01300,N,6731
1,1,1,1,4,5,0,25-01300,N,2338
2,6,1,1,4,9,0,25-00703,N,5762
1,1,1,1,5,5,0,25-01300,N,932
1,N,1,2,3,9,0,25-00703,4,6034
1,1,1,1,7,4,0,25-00703,9,7274
1,1,1,1,9,5,0,25-01300,2,6908
2,1,1,1,4,11,3,25-00703,5,4309
1,1,1,1,5,7,0,25-01300,6,1360
1,1,6,1,N,1,0,25-00703,11,5850
1,N,1,2,7,9,0,25-00703,14,5224
1,6,1,2,1,9,1,25-00503,9,467
1,5,1,0,N,1,4,25-01300,13,5193
1,6,1,2,0,9,4,25-01300,N,5348
2,1,1,1,2,12,1,25-00503,16,5135
1,6,9,1,1,4,0,25-00503,N,6286
2,4,1,1,0,9,0,25-01300,9,0
1,1,1,0,1,5,0,25-01000,N,1501
2,1,1,2,0,1,0,25-00503,N,4239
1,6,1,1,0,1,0,25-01000,10,0
1,1,6,2,N,6,0,25-02800,14,1777
2,6,1,1,1,9,0,25-02800,6,7503
1,2,1,2,8,8,0,25-00503,6,0
1,1,1,1,5,9,0,25-02800,N,6990
1,6,7,2,5,5,0,25-00503,8,1648
1,1,1,1,3,9,4,25-01000,N,4400
1,5,7,1,1,5,0,25-01300,9,570
2,1,1,2,9,8,0,25-00703,17,4722
2,5,1,1,8,8,0,25-01000,N,5224
1,4,9,1,N,9,0,25-01000,N,7316
1,1,9,1,9,9,3,25-01000,13,6060
1,6,1,2,N,7,0,25-01300,N,7633
1,1,2,1,0,1,0,25-00503,N,1478
2,1,1,1,0,3,2,25-02800,17,956
1,1,1,1,8,1,4,25-00703,2,6076
1,1,1,2,3,4,0,25-00503,17,5737
2,1,1,1,8,6,0,25-01300,N,2338
1,1,1,2,8,10,0,25-01300,N,6333
1,1,1,0,N,8,0,25-01300,N,944
2,1,1,1,9,8,0,25-00503,14,5857
1,1,1,1,9,9,0,25-01300,14,2331
1,1,1,1,1,5,0,25-00703,N,7408
1,6,1,0,N,3,0,25-00703,N,1334
2,1,1,1,N,11,0,25-01300,14,7633
1,6,6,1,4,7,0,25-02800,N,3296
1,3,1,0,8,1,0,25-00703,N,4131
1,1,5,1,9,9,0,25-01000,14,3739
1,N,1,2,5,5,0,25-02800,5,1653
2,6,1,1,7,9,0,25-00503,6,6063
1,1,1,1,0,8,0,25-01000,9,206
2,1,1,1,8,5,0,25-00703,N,6084
1,1,1,1,8,5,0,25-00703,N,6797
2,1,1,1,4,5,2,25-00703,N,4788
1,5,6,1,6,5,0,25-00703,9,0
2,1,2,1,7,7,0,25-00703,6,1806
1,1,1,1,5,10,0,25-00503,N,7633
1,1,1,1,3,9,0,25-01300,6,7633
1,1,1,1,9,4,0,25-02800,17,3734
1,6,5,1,5,5,0,25-01300,15,2532
