SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
1,1,1,0,0,9,43,2,5,2,2280
1,1,6,0,4,5,26,3,N,2,3461
1,6,7,1,5,9,55,3,N,2,856
2,6,1,0,2,7,2,3,N,2,2228
2,6,1,1,1,10,83,1,N,2,7229
2,N,9,2,N,3,63,1,N,2,3662
1,1,1,1,8,4,11,1,N,2,588
2,4,1,0,1,6,79,3,N,2,8350
2,N,1,2,N,2,6,1,N,2,4163
2,1,1,1,7,7,81,1,N,2,8565
1,1,1,2,9,10,71,1,N,2,3297
2,3,1,2,6,5,24,1,N,2,6636
1,4,1,2,9,5,51,1,N,2,6718
1,3,1,1,7,7,47,1,N,1,790
2,N,1,2,N,3,12,1,N,2,1008
1,1,1,1,8,5,53,1,N,2,8476
2,1,1,2,5,10,76,1,N,2,6260
1,N,1,1,N,3,7,1,N,2,6952
2,1,1,1,8,6,37,1,N,2,3207
1,6,1,2,5,7,36,1,N,2,4180
2,3,1,2,1,5,35,1,N,2,4889
1,4,1,2,5,3,77,1,N,2,3660
2,1,5,0,0,6,1,3,N,2,7262
1,1,1,2,5,5,24,1,N,2,3256
1,1,1,1,8,8,34,1,N,2,3433
1,3,2,2,5,6,8,1,N,2,8207
2,N,1,1,N,3,9,1,N,2,2699
1,1,1,0,9,8,41,2,N,2,281
2,N,9,0,N,2,31,3,N,2,6054
1,N,1,0,N,2,5,3,N,2,77
1,N,1,0,N,3,13,2,N,2,7917
1,6,1,1,8,7,0,1,4,2,5337
1,4,1,0,3,5,41,3,N,2,7211
2,5,1,0,8,9,41,3,N,2,6955
1,6,1,0,0,4,16,2,N,2,1589
2,1,1,2,7,9,36,1,N,2,6692
1,1,1,1,5,8,71,1,N,2,1443
1,6,8,2,7,1,40,1,N,2,8427
2,1,1,0,6,9,70,2,N,2,5499
1,6,1,2,4,9,51,1,N,2,3187
1,3,1,2,9,7,41,1,N,2,4355
1,1,6,0,8,7,53,3,N,2,8439
2,N,1,1,N,3,13,1,N,1,3464
2,6,2,1,1,4,83,1,N,1,8520
1,1,2,2,4,10,64,1,N,2,718
1,N,1,2,N,3,10,1,N,2,7076
1,6,1,0,5,4,29,2,N,2,1938
1,6,1,2,2,7,65,1,N,2,9008
2,1,2,0,3,9,57,3,N,2,4930
1,6,1,0,9,5,48,3,N,2,1503
2,6,1,1,7,6,32,1,N,2,6650
2,6,2,2,1,4,17,1,N,2,5590
2,N,2,0,N,N,2,3,N,2,1373
1,N,1,0,N,3,11,2,N,2,2355
2,1,1,2,2,3,33,1,N,2,9190
1,N,1,0,N,2,4,2,N,2,4984
2,1,1,1,0,7,39,1,N,2,2665
2,1,1,1,9,7,42,1,N,2,673
2,4,1,2,4,7,42,1,N,2,5721
1,4,1,0,4,5,92,2,N,2,7703
2,6,1,1,3,5,60,1,N,2,8878
2,1,1,1,2,9,4,1,N,2,3579
1,3,2,2,N,8,43,1,N,2,7835
2,1,1,1,1,8,66,1,N,2,1833
2,4,1,2,N,9,83,1,N,2,7981
2,1,1,1,6,6,58,1,N,2,5766
1,3,1,0,5,5,28,2,N,2,7366
1,6,1,0,0,4,16,2,N,2,1096
1,N,1,2,N,N,77,1,N,2,7333
1,1,1,0,5,7,57,2,N,2,1216
2,1,1,2,7,10,31,1,N,2,8108
1,1,1,0,6,5,56,2,N,2,2837
2,1,2,2,0,4,73,1,N,2,8976
2,6,1,0,2,5,36,2,N,2,4353
1,N,1,1,N,2,4,1,N,2,7277
2,1,1,0,4,10,52,3,N,2,2817
1,N,1,1,N,3,13,1,N,2,7266
2,1,1,0,5,11,5,2,N,2,6602
2,4,1,0,0,5,88,3,N,2,3089
2,3,1,2,5,4,31,1,N,2,7438
1,6,1,1,2,4,84,1,N,2,8394
2,1,1,0,8,9,49,3,N,2,7519
2,N,1,2,N,3,12,1,N,2,4815
2,1,1,2,2,6,35,1,N,2,7200
2,3,1,0,8,7,88,2,N,2,8621
1,1,6,0,9,9,46,2,2,2,1033
2,1,1,2,4,7,63,1,N,2,2452
1,N,1,2,N,N,80,1,N,2,7786
1,6,1,2,3,7,32,1,N,2,985
1,3,1,2,3,7,21,1,N,2,5327
1,1,9,2,6,9,29,1,N,2,2493
2,1,1,2,5,5,19,1,N,2,861
2,N,1,2,N,2,59,1,N,2,3054
1,1,2,0,7,7,30,3,N,1,3237
2,1,6,1,2,5,47,1,N,2,4919
2,4,1,2,5,6,46,1,N,2,591
1,N,1,1,N,2,5,1,N,2,3427
2,1,1,2,5,9,64,1,N,2,899
1,1,1,2,7,5,62,1,N,2,3694
1,6,1,2,0,3,50,1,N,2,1533
1,1,2,1,9,9,63,1,N,2,8414
1,N,1,1,N,N,1,1,N,2,2783
2,6,1,2,0,5,59,1,N,2,7881
1,N,1,0,N,2,4,2,N,2,9268
2,1,1,1,2,4,73,1,N,2,7258
1,4,1,2,5,5,50,1,N,2,3933
1,1,1,2,N,7,14,1,N,2,6202
2,N,1,2,N,N,2,1,N,2,364
1,6,1,0,0,8,21,2,N,2,2231
2,3,1,0,6,6,36,3,N,2,1972
1,1,1,2,7,9,60,1,N,2,9102
2,N,1,2,N,N,0,1,N,2,3154
2,1,1,0,7,9,51,2,N,2,3010
1,N,1,1,N,3,7,1,N,2,7308
2,N,1,0,N,3,12,2,N,2,4612
1,N,1,1,N,3,10,1,N,2,8713
2,1,3,2,8,10,37,1,N,2,4075
2,1,9,1,4,7,74,1,N,2,8593
1,2,1,1,4,3,21,1,N,2,3696
1,1,1,0,8,5,68,3,N,2,1155
2,N,2,1,N,N,0,1,N,2,3869
2,1,1,0,6,5,63,1,N,2,4500
2,6,1,0,1,5,23,2,N,2,80
1,4,1,1,8,7,46,1,N,2,1814
1,N,1,0,N,3,10,3,N,2,5428
1,1,1,1,0,7,60,1,N,2,510
1,1,1,2,9,9,65,1,N,1,8457
2,6,1,2,0,4,17,1,N,2,8448
1,1,1,1,4,7,80,1,N,2,5590
1,5,1,2,5,1,9,1,N,2,2427
2,6,1,2,3,6,0,1,N,2,4119
1,6,1,2,0,4,15,1,N,2,8574
2,1,1,1,0,5,38,1,N,2,4433
2,4,1,2,0,6,72,1,N,2,7557
2,6,2,2,5,7,41,1,N,2,5302
2,6,1,1,2,7,14,1,N,2,2459
2,5,1,0,N,7,54,2,N,2,6600
2,1,1,0,7,9,46,2,N,2,7794
1,N,1,1,N,3,8,1,N,2,8120
1,1,1,1,9,11,67,1,N,2,8405
2,6,1,0,5,9,66,3,N,2,6313
2,1,1,1,0,9,16,1,N,2,1594
2,1,1,0,5,7,77,3,N,2,1141
1,1,1,2,6,6,55,1,N,2,8837
1,N,1,2,N,3,13,1,N,2,571
2,6,1,0,2,4,65,3,N,2,6465
1,1,1,0,9,9,54,2,N,2,2706
1,1,2,1,8,9,70,1,N,2,2986
1,N,1,0,N,3,9,2,N,2,4187
2,1,2,2,6,9,33,2,N,2,3487
2,1,1,2,8,8,23,1,N,2,702
1,1,1,2,2,10,79,1,N,2,5675
2,1,1,2,0,7,54,1,N,2,8953
1,N,1,1,N,3,11,1,N,2,8247
2,1,6,2,0,9,39,1,N,2,4576
1,N,9,0,N,3,14,2,N,2,4982
2,N,1,1,6,2,9,1,N,2,3245
2,N,1,1,N,2,7,1,N,2,8553
2,1,9,2,7,7,52,1,N,2,3590
1,4,1,1,4,7,23,1,N,2,5500
1,1,1,2,9,9,63,1,N,2,5522
1,1,1,2,2,6,84,1,N,2,8761
1,1,1,1,7,7,72,1,2,2,1911
1,1,1,2,8,9,47,1,N,2,7741
2,6,1,0,7,9,35,2,N,2,3044
2,3,1,1,0,12,7,1,N,2,8468
2,1,1,2,7,9,66,1,N,2,2229
1,1,1,0,8,5,20,2,N,2,2850
1,1,1,2,5,9,2,1,N,2,2412
1,4,2,1,9,8,5,1,N,2,7045
1,1,1,2,5,11,20,1,N,2,3132
2,3,2,0,3,8,85,2,N,2,2133
1,1,1,1,9,9,55,1,N,2,7529
2,1,1,1,3,5,83,1,N,2,9036
2,N,1,0,N,3,13,3,N,2,2620
1,4,3,2,8,8,26,1,N,2,3637
1,1,1,1,6,9,45,1,N,2,8965
2,1,1,1,6,5,39,1,N,2,5413
1,1,1,2,0,5,61,1,N,2,7876
1,N,1,0,N,3,9,2,N,2,3950
2,1,1,1,4,7,34,1,N,2,2435
1,1,1,2,9,9,65,1,N,2,1259
1,N,1,2,N,1,5,1,N,2,5349
1,1,1,2,8,10,32,1,N,2,3437
1,N,1,2,N,3,20,1,N,2,3657
2,N,1,2,N,2,27,1,N,2,1697
2,N,1,1,N,3,13,1,N,2,2806
1,1,1,1,9,7,54,1,N,2,6258
2,1,1,1,0,4,63,1,N,2,6819
2,6,1,2,0,4,15,1,N,2,7938
1,N,1,2,N,3,11,1,N,2,7605
2,2,2,2,6,8,51,1,N,2,784
2,1,1,1,6,5,36,1,N,2,7951
2,2,1,1,0,5,4,1,N,2,1930
1,4,1,2,7,6,24,1,N,2,6987
1,6,1,2,0,4,18,1,N,2,2630
2,1,1,1,3,5,79,1,N,2,8767
2,1,1,0,9,9,29,2,N,2,1319
2,1,1,1,0,4,32,1,N,2,258
2,6,1,1,1,7,42,1,N,2,6272
1,N,8,1,7,3,2,1,N,2,7585
2,N,1,2,N,2,39,1,N,2,412
1,6,1,1,0,9,33,1,N,2,5629
1,1,1,0,8,7,48,2,N,2,2043
2,1,1,0,8,10,78,2,N,2,8316
1,3,1,0,9,N,31,2,N,2,5624
2,4,1,1,9,9,71,1,N,2,4496
1,1,1,0,7,5,54,3,N,2,6604
1,6,1,1,7,9,74,1,N,2,2541
2,1,1,2,0,9,39,1,N,2,3869
1,6,1,1,7,8,46,1,N,2,863
1,6,1,0,0,4,36,2,N,2,2973
1,1,6,0,6,5,66,3,N,2,8503
2,1,1,1,5,5,43,1,N,2,6784
2,1,2,0,0,9,33,3,N,2,3670
1,4,1,1,4,8,78,1,N,2,7104
2,1,1,0,8,7,60,3,N,2,6775
2,1,1,2,8,10,32,1,N,2,1178
1,1,1,2,5,7,33,1,N,2,7356
1,3,2,0,N,4,61,2,N,2,164
2,1,1,0,8,7,68,1,N,2,5599
2,6,1,2,0,3,15,1,N,2,9076
2,6,1,2,2,5,1,1,N,2,981
1,6,1,1,2,9,21,1,N,2,6528
1,4,1,2,7,9,55,1,N,2,5236
2,1,1,0,5,5,38,3,N,2,7550
2,6,1,0,4,7,57,3,N,2,2738
1,1,1,1,4,9,32,1,N,2,981
2,6,1,0,5,7,31,2,N,2,6666
2,1,2,0,6,4,39,1,N,2,9221
2,1,1,1,5,9,15,1,N,2,5713
1,1,1,0,9,8,60,2,N,2,971
1,1,1,1,5,9,67,1,N,2,6375
2,1,1,2,0,9,6,1,N,2,5184
1,6,1,1,4,7,39,1,N,1,1879
1,1,1,0,0,5,60,2,N,2,8317
2,3,1,1,9,9,43,1,N,2,9167
2,1,1,0,7,9,63,2,N,2,3837
2,4,1,2,1,10,21,1,N,2,4469
1,3,1,2,7,8,19,1,3,2,6167
1,1,1,1,6,9,28,1,N,1,776
2,1,1,0,0,5,36,2,N,2,4696
1,N,1,2,N,N,71,1,N,2,6541
2,3,1,2,4,5,46,1,N,2,6949
1,N,1,0,N,3,7,2,N,2,8421
2,2,1,0,3,9,28,3,N,2,7957
1,1,1,2,9,6,59,1,N,2,3412
1,1,1,1,4,10,85,1,N,2,7988
1,4,1,1,9,12,26,1,N,1,4529
2,4,1,2,8,6,88,1,N,2,2636
2,1,1,1,8,7,55,1,N,2,7773
2,N,1,1,N,3,11,1,N,2,9073
2,4,1,2,8,10,23,1,N,2,6610
1,1,1,0,3,5,81,3,N,2,899
1,6,1,1,5,5,70,1,N,2,7053
2,4,1,0,6,7,66,2,N,2,1259
2,4,1,1,7,9,34,1,N,2,4798
1,4,1,2,3,4,59,1,N,2,1630
2,1,1,0,8,7,12,2,N,2,7087
2,3,1,2,5,5,70,1,N,2,5011
1,6,2,0,1,6,47,2,N,2,6547
1,6,1,1,6,7,86,1,N,2,1509
1,6,1,2,6,8,37,1,N,2,1321
1,1,1,2,8,10,30,1,N,2,2952
1,6,6,1,6,9,74,1,N,2,6304
1,1,1,0,1,5,6,3,N,2,7273
2,N,1,1,N,N,0,1,N,2,9077
1,1,6,1,5,9,58,1,N,2,7046
1,6,1,0,3,8,42,2,N,2,7846
1,N,1,1,N,3,8,1,N,2,1337
2,4,1,2,1,6,3,1,N,2,2247
2,6,9,2,7,10,10,1,N,2,573
1,N,1,0,N,3,7,2,N,2,9166
1,6,1,0,0,7,44,2,N,2,8690
1,6,2,2,0,4,16,1,N,2,7189
1,6,1,1,2,5,70,1,N,1,7857
2,4,1,2,9,10,87,1,N,2,1768
2,1,1,0,5,5,57,2,N,2,2862
2,1,1,1,0,3,44,1,N,2,8726
1,1,2,0,4,10,75,3,N,2,7417
2,5,1,2,7,9,81,1,N,2,4023
2,1,1,0,7,9,27,3,N,2,8766
1,4,1,0,5,7,43,2,N,2,9255
1,1,1,2,8,5,51,1,N,2,6226
1,6,1,1,1,4,23,1,N,2,4245
1,1,1,0,8,6,69,2,N,2,2237
1,6,1,0,2,5,18,2,N,2,0
2,1,2,0,6,10,38,3,N,2,616
1,N,1,0,N,2,6,2,N,2,7792
2,6,2,1,2,7,28,1,N,2,6787
2,1,1,1,4,5,17,1,N,2,3873
2,1,1,0,0,8,32,2,N,2,4419
1,4,1,1,7,5,44,1,N,2,4358
1,N,1,1,N,3,46,1,N,2,2886
2,1,1,0,0,5,74,3,N,2,5976
1,1,1,2,8,5,15,1,N,2,1305
2,1,1,1,7,7,70,1,N,2,1527
1,1,1,0,4,9,30,2,N,2,5742
1,1,1,1,6,5,65,1,N,2,6721
1,1,1,0,7,4,14,2,N,2,6983
2,1,1,0,3,10,77,2,N,2,4162
2,4,1,0,8,9,47,3,N,2,6703
1,4,1,0,5,5,85,2,N,2,6007
2,1,1,1,3,8,44,1,N,1,3595
1,1,1,2,9,8,28,1,N,2,2738
2,N,1,0,N,2,5,2,N,2,5832
1,N,1,1,N,N,1,1,N,2,6136
2,3,2,0,4,4,50,3,N,2,5185
1,N,1,1,N,3,7,1,N,2,8425
2,1,1,0,4,9,42,2,N,2,5259
1,4,1,2,4,5,25,1,N,2,5479
1,1,1,2,8,10,53,1,N,2,6656
2,1,1,1,3,6,80,1,N,2,2956
2,N,1,2,N,N,78,1,N,2,2893
2,1,2,0,9,9,77,2,N,2,2820
2,6,1,1,0,4,16,1,N,2,6573
1,N,9,1,N,2,6,1,N,2,6049
2,1,8,1,3,5,80,1,N,2,6489
2,N,1,2,N,N,2,1,N,2,1568
2,1,1,0,0,9,39,2,N,2,5928
1,4,1,1,7,7,66,1,N,2,8651
1,4,1,1,8,5,60,1,N,2,3661
1,1,1,2,9,7,49,1,N,2,972
2,3,1,2,6,7,16,1,N,2,1318
2,4,1,1,1,5,51,1,N,2,8597
2,1,1,1,3,5,64,1,N,2,4300
2,1,1,2,0,7,56,1,N,2,3593
1,2,1,1,4,7,77,1,N,2,8529
2,1,1,1,8,10,69,1,N,2,2712
1,1,1,0,9,9,84,2,N,2,1070
2,6,1,0,5,7,22,2,N,2,344
1,4,1,2,0,1,86,1,N,2,5561
1,1,8,1,8,5,72,1,N,2,658
1,1,1,0,9,5,62,2,N,2,299
1,N,1,0,N,1,4,2,N,2,1838
1,4,1,1,1,5,54,1,N,2,4089
2,1,1,0,6,7,41,2,N,2,4714
2,1,1,1,6,5,67,1,N,2,5080
2,4,1,2,3,3,46,1,N,2,3772
1,6,1,2,5,7,29,1,N,2,9186
2,1,1,0,5,7,20,3,N,2,5203
2,N,1,0,N,3,86,3,N,2,7325
2,1,1,0,4,9,58,2,N,2,3702
2,1,1,0,0,10,82,2,N,2,9071
2,2,1,1,4,10,9,1,N,2,7182
2,5,9,0,5,7,15,2,N,2,7815
2,N,1,1,N,2,7,1,N,2,7343
1,1,1,0,7,4,67,2,N,2,730
2,1,1,2,3,9,72,1,N,2,3789
1,N,1,2,N,3,28,1,N,2,806
1,1,1,0,9,12,47,2,N,2,2646
2,6,8,2,5,7,74,1,N,2,5810
2,6,1,1,5,7,33,1,N,2,8701
1,N,1,0,N,3,8,2,N,2,5839
2,6,1,1,1,5,26,1,N,2,2250
1,1,1,0,5,8,15,2,2,2,3733
1,1,1,1,6,10,52,1,N,2,1194
2,N,1,1,N,1,62,1,N,2,2772
1,N,1,1,N,2,6,1,N,2,2916
2,6,2,2,5,8,33,1,N,2,2984
2,N,1,0,N,N,2,2,N,2,451
2,3,1,2,7,10,16,1,N,2,8823
2,4,8,0,5,5,31,3,N,2,4204
2,4,1,0,2,5,11,3,N,2,429
1,6,1,1,4,5,48,1,N,2,8700
1,6,9,1,5,7,75,1,N,2,4410
1,1,1,0,4,8,41,3,N,2,8015
1,1,1,1,9,10,70,1,N,2,2674
2,1,1,2,8,4,30,1,N,2,7629
1,4,1,0,9,5,25,2,N,2,8699
1,1,1,1,8,7,53,1,N,1,4841
2,3,1,0,4,7,23,2,N,2,8102
1,4,1,1,7,3,49,1,N,2,5556
2,1,1,2,5,4,51,1,N,2,8269
1,6,1,2,6,7,6,1,N,2,667
1,N,1,1,N,1,3,1,N,2,3474
1,1,1,0,9,9,2,2,N,2,8331
2,N,2,1,N,3,12,1,N,2,3443
1,6,2,1,0,4,36,1,N,2,7256
2,1,1,2,1,5,72,1,N,2,576
2,3,1,1,0,8,39,1,N,2,2442
1,1,1,1,7,10,67,1,N,2,2804
2,1,1,2,6,11,77,1,N,2,8862
2,1,1,1,6,7,85,1,N,2,5088
1,6,1,1,0,3,36,1,N,2,774
2,N,1,1,N,3,13,1,N,2,1809
1,1,1,2,7,5,32,1,N,2,5797
1,6,1,2,2,4,47,1,N,2,3911
2,1,1,1,2,9,61,1,N,2,1878
1,6,1,2,0,4,15,1,N,2,4614
2,6,1,0,1,4,46,3,N,2,2921
1,6,1,2,4,3,79,1,N,2,6922
1,1,1,0,3,7,22,2,N,2,507
1,1,1,0,9,7,92,2,N,2,2759
2,6,1,0,3,7,83,2,N,2,4610
1,1,1,0,0,8,65,3,N,2,5191
1,4,1,2,0,4,17,1,N,2,5772
2,N,1,2,N,3,11,1,N,2,7018
1,1,1,2,4,5,13,1,N,2,1087
1,1,1,1,0,5,60,1,N,2,813
2,1,1,2,3,7,75,1,N,2,4175
2,1,1,0,9,9,61,3,N,2,1326
1,1,1,0,2,10,63,2,N,2,804
1,N,1,1,N,3,14,1,N,2,1075
1,6,1,1,6,7,86,1,N,2,3754
1,3,1,1,6,5,16,1,N,2,4016
1,1,1,0,9,9,47,2,N,2,3435
1,1,1,1,9,8,15,1,N,2,4588
2,4,1,0,9,10,28,3,N,2,4561
2,6,1,2,4,7,61,1,N,2,1901
2,4,1,1,9,7,36,1,N,2,5643
2,1,6,1,8,9,86,1,N,2,7010
1,1,6,1,5,12,62,1,N,2,7648
2,1,1,1,6,5,77,1,N,2,1886
1,4,1,2,5,5,2,1,N,2,5197
2,6,1,0,3,5,42,2,N,2,2204
1,N,1,1,N,2,4,1,N,2,2048
1,1,1,2,8,7,74,1,N,2,3832
2,1,1,2,6,9,58,1,N,2,6777
1,6,1,2,0,4,16,1,N,2,263
1,1,1,2,5,5,80,1,N,2,1831
1,1,1,0,9,9,46,2,N,2,5956
1,5,1,0,8,9,61,2,N,2,6067
2,1,9,1,0,4,51,1,N,2,694
2,3,1,2,1,5,84,1,N,2,7958
1,1,1,1,4,10,27,1,N,2,9000
1,1,1,0,8,9,26,2,N,2,6967
1,3,1,1,5,4,78,1,N,2,7093
2,4,1,0,7,10,20,3,N,2,2536
1,3,1,2,2,4,59,1,N,2,5658
1,3,1,2,6,7,28,1,N,2,1842
1,2,1,1,4,5,87,1,N,2,4601
1,1,1,0,8,12,45,2,N,2,4535
2,1,1,0,0,7,84,2,N,2,4633
1,6,3,2,0,3,33,1,N,2,4715
2,1,1,2,7,9,43,1,N,2,8050
2,6,1,0,0,3,15,2,N,2,3780
2,1,1,0,0,9,55,3,N,2,1015
2,1,1,1,3,7,73,1,N,2,3996
2,1,9,1,3,5,17,1,N,2,7896
2,1,1,2,7,5,67,1,N,2,595
1,1,1,1,9,10,83,1,N,2,5001
2,1,1,1,6,7,84,1,N,2,565
2,2,1,2,6,7,38,1,N,2,5312
1,6,1,1,0,4,17,1,N,2,6652
2,1,1,1,5,7,27,1,N,2,6251
2,1,1,2,6,8,36,1,N,2,8486
2,5,1,2,5,7,11,1,N,2,9256
2,1,1,2,0,12,85,1,N,2,3421
1,1,1,2,7,7,84,1,N,2,1304
2,6,1,2,8,9,39,1,N,2,1979
2,6,1,1,3,5,52,1,N,1,6720
2,6,1,0,2,5,22,3,N,2,3906
1,1,1,1,7,10,23,1,N,2,1055
1,3,1,1,3,5,32,1,N,2,5961
2,1,1,2,8,7,70,1,N,2,8579
2,6,9,1,7,9,15,1,N,2,9218
2,4,1,2,7,8,79,1,N,2,306
2,6,5,2,2,4,24,2,N,2,15
1,1,1,2,2,5,19,1,N,2,294
1,1,6,2,7,7,61,1,N,2,6913
2,3,1,2,7,10,34,1,N,2,2947
2,6,1,1,3,4,84,1,N,2,1736
2,1,1,1,0,9,41,1,N,2,3511
1,1,1,2,8,7,58,1,N,2,4869
1,6,1,1,4,5,28,1,N,2,6905
1,1,1,2,9,10,34,1,N,2,5905
1,N,1,1,N,3,11,1,N,2,5575
