SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,target
1,1,1,1,8,0,48-02507,45,1,6,367,3961
1,1,1,1,6,0,48-02510,78,0,7,206,6188
1,N,1,1,N,0,48-02516,11,2,4,215,47
1,1,1,1,4,1,48-02510,71,0,2,305,3407
2,6,1,1,3,0,48-02516,32,0,2,333,8779
2,1,1,2,3,0,48-02507,48,0,5,306,1373
2,1,1,1,4,0,48-02510,22,1,N,382,3024
2,6,1,1,2,0,48-02507,26,0,2,13,8953
2,3,1,1,8,1,48-02516,54,2,2,227,1109
2,1,1,1,6,0,48-02515,49,4,6,242,5460
2,1,1,1,4,0,48-02102,56,7,8,487,8527
2,N,1,1,N,0,48-02101,9,2,4,87,9026
2,4,1,2,5,0,48-02516,17,0,3,306,8640
2,6,1,1,0,1,48-02515,16,0,11,361,5577
1,4,1,1,1,0,48-02510,66,4,7,445,6894
2,1,1,1,3,0,48-02510,37,1,N,149,3773
1,1,1,1,7,0,48-02507,60,4,6,489,7465
2,4,1,2,1,0,48-02102,42,N,N,288,7668
1,4,1,1,8,0,48-02510,67,3,5,435,7955
1,6,1,1,4,1,48-02510,17,2,4,120,5169
1,1,1,1,9,0,48-02101,66,0,2,345,4405
1,6,6,1,7,0,48-02102,61,1,8,291,6020
1,4,1,0,0,1,48-02515,36,0,4,175,5529
1,2,1,1,8,0,48-02516,33,2,4,341,2089
2,6,1,1,2,0,48-02101,40,1,4,178,3440
2,1,6,1,7,0,48-02516,56,0,2,161,1011
2,N,1,1,N,0,48-02102,13,3,5,326,943
2,6,8,1,0,1,48-02102,21,N,13,172,3977
1,6,1,1,1,1,48-02515,32,N,N,371,8463
1,1,1,1,5,0,48-02510,56,0,3,447,4584
2,N,1,1,N,1,48-02507,0,2,4,443,8978
1,N,1,2,N,0,48-02102,7,2,4,19,3000
1,1,1,1,4,0,48-02515,67,1,11,350,2376
1,N,1,1,N,0,48-02102,11,2,4,192,4332
2,1,1,1,7,0,48-02515,59,0,3,332,9161
2,1,1,1,5,0,48-02507,55,4,13,53,8321
2,1,1,1,9,0,48-02507,49,1,3,241,930
1,2,2,2,9,0,48-02516,29,1,5,189,5578
2,1,1,1,8,0,48-02102,72,11,2,32,6849
1,N,1,1,N,0,48-02516,12,2,4,189,30
1,N,1,1,N,1,48-02101,7,5,7,15,7712
1,2,2,0,5,0,48-02101,34,0,N,294,6567
1,6,6,1,4,0,48-02102,32,0,N,95,4047
1,1,1,1,7,0,48-02510,33,6,13,240,6009
2,N,1,1,N,0,48-02507,12,2,3,133,3470
2,1,1,1,9,0,48-02515,54,4,8,125,1516
1,1,1,1,5,1,48-02510,41,0,N,438,7739
2,N,1,2,N,0,48-02510,4,2,4,489,2841
2,N,1,1,N,1,48-02515,13,2,4,113,3430
1,4,1,2,7,0,48-02102,81,6,13,46,728
1,6,1,1,0,0,48-02507,22,2,4,415,3341
2,1,1,1,9,0,48-02507,51,2,8,316,4623
2,N,1,1,N,0,48-02515,1,4,4,487,2736
2,N,8,1,N,1,48-02507,70,6,7,83,8093
2,N,1,1,N,1,48-02516,8,0,5,405,8524
2,6,1,2,2,0,48-02101,19,1,3,271,2875
1,N,1,1,N,0,48-02516,9,1,2,44,8268
2,1,1,1,0,0,48-02507,60,0,2,357,102
1,N,1,1,N,0,48-02515,10,0,7,257,296
1,4,2,1,6,0,48-02102,55,0,7,460,1996
1,1,1,1,2,0,48-02102,32,6,11,160,6938
1,3,1,2,3,0,48-02515,16,N,11,402,3126
1,4,1,1,5,0,48-02516,43,6,8,344,8528
2,1,2,1,5,0,48-02510,9,0,5,445,2095
2,4,1,2,7,0,48-02516,75,0,2,344,1866
1,1,1,1,0,0,48-02510,37,1,3,354,2388
1,1,1,1,8,1,48-02510,50,2,4,153,451
2,1,1,1,2,0,48-02516,45,2,4,158,2552
2,1,1,1,3,0,48-02507,83,3,6,384,2669
1,N,1,2,N,0,48-02101,14,4,6,418,8013
2,6,1,2,2,0,48-02507,17,N,5,254,574
2,1,1,2,6,0,48-02102,25,3,5,258,5022
1,6,1,1,0,1,48-02516,15,3,6,452,5403
2,4,8,1,6,1,48-02515,72,3,6,494,5077
2,N,1,2,N,1,48-02507,9,3,5,439,9085
1,4,1,1,7,0,48-02515,59,0,11,309,8224
2,6,9,1,9,4,48-02507,31,1,2,501,7742
2,4,1,2,3,0,48-02516,50,0,6,341,6909
1,2,1,2,0,1,48-02516,31,0,5,241,165
1,1,1,1,7,0,48-02102,47,0,2,482,2612
2,4,2,0,7,0,48-02515,52,4,6,172,8478
2,6,1,1,0,0,48-02507,22,1,4,121,4593
2,1,1,2,2,2,48-02507,26,N,N,199,3570
2,5,1,0,0,1,48-02510,5,2,5,357,5865
1,1,1,2,8,0,48-02102,49,1,3,334,1103
1,1,1,1,6,0,48-02101,51,0,4,319,3300
1,1,1,2,9,0,48-02102,48,2,3,20,8420
1,N,1,1,N,0,48-02507,11,2,3,119,7282
1,1,1,2,4,1,48-02515,52,2,4,24,4460
2,4,1,1,9,0,48-02101,52,11,8,418,8714
1,3,1,1,4,0,48-02102,60,5,5,149,65
1,1,1,1,9,0,48-02507,54,0,2,132,5693
1,N,1,1,N,1,48-02101,3,3,5,236,8038
1,1,1,1,5,0,48-02102,52,5,7,26,8006
1,1,1,1,6,0,48-02102,59,0,2,61,8213
1,3,1,1,8,0,48-02102,54,3,6,329,7409
1,3,1,1,6,0,48-02101,68,N,4,253,4649
2,N,1,1,N,0,48-02510,0,3,7,219,3372
2,1,1,1,4,0,48-02101,36,0,5,12,5679
2,1,1,1,5,0,48-02516,78,0,2,89,1519
1,1,1,1,7,0,48-02510,67,0,N,422,7469
2,6,1,2,5,1,48-02510,20,0,2,44,6743
2,1,1,1,4,0,48-02507,62,0,2,267,3205
2,1,1,1,3,0,48-02510,68,1,4,255,4558
2,3,1,2,9,1,48-02102,92,N,6,37,1582
1,1,2,1,9,0,48-02507,92,0,7,169,5072
1,N,1,2,N,0,48-02101,6,2,4,492,3822
2,1,1,1,6,0,48-02516,65,2,7,279,7236
2,1,1,1,6,0,48-02515,66,5,11,362,4512
2,6,1,1,4,0,48-02102,15,2,4,345,1127
1,N,2,2,N,0,48-02507,32,0,6,43,6268
2,1,1,1,0,0,48-02515,71,1,3,436,1179
2,N,1,1,N,0,48-02516,1,6,3,200,5897
1,N,1,1,N,0,48-02102,7,3,5,197,4745
1,1,1,1,8,0,48-02101,28,3,5,269,4200
1,6,2,1,9,0,48-02507,36,4,11,383,3018
1,N,1,1,N,1,48-02515,13,2,6,222,6797
1,1,3,2,6,0,48-02101,77,5,13,467,5152
2,N,1,1,N,0,48-02102,6,2,4,420,2168
2,1,1,1,9,0,48-02516,43,2,4,492,5723
1,N,1,2,N,0,48-02102,4,4,7,272,1475
1,1,1,1,6,1,48-02101,50,N,3,444,6345
1,N,2,2,N,0,48-02516,36,1,2,335,7030
2,1,9,1,9,0,48-02510,42,0,2,81,3479
1,1,1,1,0,0,48-02516,62,0,11,277,4437
1,N,1,1,N,0,48-02516,4,3,5,112,8256
2,6,1,1,2,0,48-02507,18,5,8,501,5354
1,1,1,1,0,0,48-02507,36,7,11,335,8004
1,1,2,1,5,0,48-02515,78,0,6,134,2929
2,4,1,1,5,0,48-02102,54,0,2,41,6769
1,N,1,2,N,1,48-02515,1,2,4,65,7631
2,6,1,1,5,0,48-02507,33,0,3,65,2857
1,3,1,1,6,0,48-02516,80,0,5,82,6036
1,N,1,1,N,1,48-02101,9,0,5,318,2518
2,1,1,1,7,0,48-02101,80,2,4,87,5254
2,N,1,2,N,1,48-02516,13,3,6,227,4759
1,N,2,1,N,0,48-02510,48,2,4,120,5648
2,1,2,1,8,0,48-02515,48,0,3,317,389
1,1,1,1,8,0,48-02515,49,2,4,1,2736
1,N,1,2,3,4,48-02516,2,7,5,146,6815
1,1,1,1,6,1,48-02515,63,6,6,257,3744
2,4,1,0,0,0,48-02101,28,0,5,274,4692
2,N,1,1,N,0,48-02102,1,1,3,253,2554
1,1,6,1,5,0,48-02515,58,0,11,483,8704
1,1,1,2,5,0,48-02102,47,3,13,437,7879
1,1,1,1,9,0,48-02507,80,0,2,165,1030
1,6,1,1,0,0,48-02507,82,1,11,10,3266
1,N,1,1,N,0,48-02101,0,0,6,396,7448
2,1,1,1,9,0,48-02102,36,3,11,245,6598
2,1,1,1,0,1,48-02510,14,5,8,30,3501
1,6,3,0,2,1,48-02510,76,3,6,382,6653
1,1,1,1,4,0,48-02515,42,0,N,493,2086
1,1,1,1,6,0,48-02510,76,7,N,201,8861
1,N,1,1,N,0,48-02507,10,4,6,320,2543
2,1,1,1,6,0,48-02101,70,5,2,387,8482
1,1,1,1,4,0,48-02102,55,4,7,386,978
1,N,1,1,N,0,48-02515,0,2,5,262,6225
2,6,1,1,4,0,48-02510,15,1,5,35,6362
1,1,1,1,8,0,48-02516,62,0,5,430,834
2,6,1,2,1,0,48-02101,19,0,5,57,7136
2,1,1,1,0,1,48-02507,43,11,4,159,5509
2,1,1,1,7,1,48-02507,48,2,4,81,7190
1,1,1,1,6,0,48-02507,59,3,5,214,5799
2,6,1,1,0,0,48-02510,18,2,3,445,5810
1,1,1,1,9,0,48-02510,46,2,4,277,1660
2,1,1,2,8,0,48-02516,48,1,5,12,9079
2,1,1,1,7,0,48-02101,75,0,2,100,2748
1,6,1,1,3,0,48-02516,46,N,8,44,7447
1,4,1,2,3,0,48-02510,37,0,8,254,6222
2,6,1,2,1,0,48-02516,36,0,2,24,1215
2,5,1,2,6,0,48-02102,18,2,4,465,4505
1,3,1,1,8,0,48-02515,77,0,7,382,176
1,1,1,1,7,0,48-02102,42,2,4,476,823
1,2,1,0,3,0,48-02102,13,1,13,417,5217
2,N,1,1,N,0,48-02101,9,2,3,209,7181
2,4,1,1,6,0,48-02515,75,2,8,260,3726
1,1,1,1,0,0,48-02507,73,7,3,65,1218
1,1,1,1,7,0,48-02507,71,0,N,148,3332
2,3,1,1,1,0,48-02102,67,2,7,144,3497
1,1,2,1,6,0,48-02510,59,0,2,397,8596
2,1,1,1,3,0,48-02101,58,0,2,489,6749
2,4,1,1,5,0,48-02102,49,0,2,332,6423
2,1,1,1,6,0,48-02510,42,11,6,17,2355
2,1,6,1,0,0,48-02101,60,3,6,361,5509
2,5,2,2,N,0,48-02516,46,2,4,121,1290
1,1,1,1,6,0,48-02102,50,0,2,213,1051
2,1,1,1,7,0,48-02516,48,5,7,490,9197
1,N,8,1,N,1,48-02515,13,1,N,252,6391
1,1,1,1,8,0,48-02101,32,1,3,424,6381
1,4,1,1,3,0,48-02510,65,0,2,407,4755
1,1,1,1,2,0,48-02101,60,0,2,265,1750
1,N,1,2,N,0,48-02101,48,1,11,494,4639
1,6,1,2,0,4,48-02507,78,0,2,44,6143
2,1,1,2,4,0,48-02101,18,3,6,401,1418
2,1,1,1,0,0,48-02101,64,0,2,320,2541
2,N,5,1,4,0,48-02516,69,0,3,213,3055
2,N,1,1,N,0,48-02507,14,3,5,428,6982
2,1,1,1,4,0,48-02510,63,0,2,355,3501
2,4,1,2,3,0,48-02507,72,0,2,485,8163
2,6,1,1,6,0,48-02507,35,0,3,83,4056
2,1,1,2,4,0,48-02516,56,0,N,490,2288
2,6,2,1,1,0,48-02515,86,2,6,149,9009
2,1,1,1,4,0,48-02510,62,0,N,78,432
2,6,1,2,3,0,48-02515,18,0,N,90,7069
1,2,1,1,1,0,48-02516,57,1,4,87,2691
1,6,1,2,0,0,48-02510,27,N,N,393,1605
1,N,2,1,N,0,48-02101,10,0,5,394,4106
1,2,2,2,7,0,48-02507,63,5,11,284,5073
1,N,1,1,N,1,48-02516,4,1,2,414,7149
2,6,1,1,0,1,48-02510,21,6,7,451,3490
1,4,1,2,3,0,48-02516,60,0,4,172,7062
1,4,1,1,9,0,48-02101,50,0,2,53,950
2,N,1,1,N,0,48-02510,1,2,3,199,4423
2,1,1,1,8,1,48-02507,43,1,3,422,281
2,1,1,1,9,0,48-02102,56,4,N,443,7318
1,N,1,1,N,1,48-02102,9,2,8,208,1413
2,1,1,1,9,0,48-02507,61,0,N,175,7747
2,1,1,1,5,0,48-02516,54,2,7,354,8111
2,N,1,2,N,4,48-02516,8,1,4,501,4179
1,1,1,1,9,0,48-02510,83,0,2,257,6850
1,1,1,1,5,0,48-02515,55,0,7,470,3179
2,4,1,1,1,0,48-02102,61,2,7,260,2634
1,1,1,1,8,2,48-02507,70,N,2,5,2987
1,6,1,2,2,0,48-02515,21,0,N,318,2147
1,N,1,1,N,0,48-02101,0,0,5,161,8298
2,6,8,1,0,1,48-02516,83,0,5,322,8749
2,N,9,1,N,0,48-02101,33,0,N,394,3677
1,4,1,1,1,0,48-02102,45,11,13,388,5902
2,6,6,1,0,0,48-02507,29,0,7,170,6651
2,1,1,1,8,0,48-02102,62,0,2,479,3844
2,6,2,1,3,0,48-02102,30,0,3,397,5914
1,2,1,1,8,0,48-02515,27,1,3,395,5622
1,4,1,1,9,0,48-02510,42,2,4,81,4281
1,1,1,1,7,1,48-02102,66,0,N,197,5501
2,N,1,1,N,1,48-02510,14,3,4,501,7304
1,3,1,0,4,1,48-02101,69,6,13,152,6443
1,1,1,1,6,1,48-02515,60,0,3,214,1564
2,4,1,1,9,0,48-02516,54,0,3,496,1586
1,3,1,1,4,0,48-02101,81,0,6,16,4750
2,6,1,1,0,0,48-02102,60,0,2,204,1756
2,1,1,1,7,0,48-02516,43,3,4,188,662
1,N,1,1,N,0,48-02516,11,4,6,228,7677
1,1,1,1,2,0,48-02101,52,4,4,129,6411
1,N,9,2,N,0,48-02101,8,2,7,420,271
2,1,1,1,0,0,48-02102,56,1,2,194,7413
2,1,1,1,5,0,48-02516,54,0,N,306,3378
2,2,1,1,2,0,48-02507,73,3,11,133,8020
1,4,1,0,9,0,48-02101,62,0,2,233,5256
2,1,1,1,3,0,48-02101,85,11,N,24,3722
2,N,1,0,N,0,48-02507,50,0,8,63,3355
2,1,1,1,7,0,48-02516,50,0,2,78,985
1,5,2,0,2,0,48-02510,57,3,6,347,6020
2,N,1,1,N,0,48-02510,4,3,5,160,1546
2,1,1,2,1,0,48-02102,40,11,6,155,2443
2,6,1,1,1,0,48-02510,16,4,6,227,5214
1,1,1,1,8,0,48-02510,63,N,8,248,766
1,1,1,1,7,0,48-02510,65,0,2,495,4658
2,1,2,1,2,0,48-02516,87,0,6,306,4961
1,N,1,1,N,4,48-02101,4,7,6,353,6380
1,1,1,1,8,0,48-02510,50,4,6,73,4901
2,N,1,1,N,1,48-02507,13,11,N,263,6109
2,N,9,2,N,0,48-02510,61,6,8,307,6049
2,6,1,1,5,0,48-02510,58,0,N,260,2425
1,N,1,1,N,0,48-02510,11,2,3,245,6363
1,1,1,1,8,0,48-02516,36,1,3,246,663
1,1,2,1,6,0,48-02102,43,1,5,207,2773
2,6,2,2,6,0,48-02510,43,1,13,248,236
1,1,1,1,5,0,48-02510,70,0,2,358,5587
1,N,1,1,N,0,48-02102,7,3,5,285,7511
2,N,1,2,N,0,48-02510,14,5,6,501,4439
2,N,1,1,N,0,48-02101,14,1,3,143,5112
2,3,1,2,6,0,48-02102,80,0,N,395,6711
2,6,1,1,5,0,48-02101,22,4,3,271,2941
1,4,1,2,6,0,48-02510,24,3,7,40,6470
2,1,8,1,5,1,48-02510,61,N,N,173,427
2,4,2,1,1,0,48-02515,75,5,11,35,6184
1,6,1,2,6,2,48-02507,23,1,3,152,8814
1,N,1,2,N,1,48-02101,0,3,5,449,6892
2,N,1,1,N,0,48-02507,5,3,6,33,2450
2,1,1,1,4,0,48-02515,32,3,6,420,1339
1,1,1,2,6,0,48-02516,54,3,6,470,4370
2,6,2,2,2,0,48-02516,53,0,13,180,5155
1,1,1,1,6,0,48-02510,62,1,3,185,1987
2,N,1,1,N,0,48-02516,2,0,4,304,4206
2,6,1,1,0,0,48-02510,16,0,4,203,2157
2,1,1,1,5,1,48-02510,68,0,6,377,3235
2,6,2,1,0,0,48-02516,53,4,5,417,4636
2,4,1,1,7,1,48-02516,57,4,N,289,4450
1,6,1,1,6,1,48-02515,15,11,11,329,4042
2,N,1,1,N,0,48-02516,8,2,4,203,1908
1,1,1,2,9,0,48-02507,27,5,7,422,7276
1,1,1,1,9,0,48-02510,49,0,2,501,7533
2,N,1,1,N,1,48-02515,13,2,4,281,7649
2,6,1,2,3,0,48-02516,18,2,11,113,5332
1,1,8,1,9,4,48-02507,36,5,7,13,9003
1,1,1,1,8,0,48-02515,62,0,3,47,6557
2,N,1,1,N,0,48-02510,2,1,3,309,1868
1,1,1,1,6,0,48-02507,45,7,5,423,2597
1,1,1,1,2,0,48-02102,28,0,N,158,4540
2,6,1,0,6,1,48-02515,18,2,4,373,6544
2,3,1,1,6,0,48-02507,92,0,2,407,8233
1,4,1,2,8,0,48-02510,30,5,13,71,8292
2,1,1,1,9,0,48-02515,83,0,N,24,47
2,1,1,1,8,0,48-02516,32,2,5,386,2662
2,2,4,2,1,4,48-02507,40,5,13,414,2714
1,1,1,1,8,0,48-02102,54,3,5,353,8764
1,N,1,1,N,1,48-02510,0,0,8,26,1939
1,2,1,1,2,0,48-02510,83,3,11,312,5424
1,6,1,1,0,0,48-02101,17,2,5,193,4631
1,N,1,1,N,0,48-02510,7,6,13,486,8287
1,6,1,2,0,0,48-02510,22,3,6,57,6413
1,N,1,1,N,0,48-02101,87,0,5,298,786
2,6,1,1,0,0,48-02516,19,0,4,463,7581
2,2,1,2,N,2,48-02507,22,11,7,382,7328
2,1,1,1,8,0,48-02510,69,0,2,291,7194
2,4,1,0,7,0,48-02101,52,1,3,456,3824
2,3,1,1,1,0,48-02101,92,11,8,397,5393
2,1,1,1,6,0,48-02510,47,0,N,200,827
2,1,1,2,0,4,48-02515,36,11,3,212,3509
1,4,1,1,9,0,48-02510,52,1,3,345,4682
1,1,1,1,6,0,48-02101,78,N,13,350,1024
2,1,1,1,8,0,48-02507,54,0,2,152,5974
2,4,1,1,1,0,48-02507,48,1,3,144,2360
2,3,6,1,2,0,48-02102,16,0,2,72,87
2,1,1,1,9,0,48-02507,54,0,2,131,234
2,1,1,1,9,0,48-02516,59,N,N,360,7242
1,1,1,1,9,0,48-02101,81,1,4,275,7796
2,3,1,0,7,0,48-02515,45,0,7,27,3672
1,6,1,1,6,0,48-02507,23,11,8,98,3050
2,N,1,1,N,0,48-02510,11,1,3,N,5132
1,4,1,1,9,0,48-02516,84,4,8,338,5508
2,1,1,1,3,1,48-02102,41,4,13,196,3166
1,4,1,2,5,0,48-02516,24,0,3,20,8782
1,6,1,1,7,1,48-02515,63,0,N,436,2791
2,6,1,1,3,0,48-02101,19,0,7,379,6906
2,1,1,1,5,0,48-02102,45,5,13,417,6119
1,1,2,2,9,0,48-02101,3,2,5,275,1789
1,1,1,1,5,1,48-02507,48,0,2,58,4469
1,2,1,1,1,1,48-02102,26,N,7,251,6974
1,5,1,1,2,0,48-02507,59,1,3,344,2692
2,1,1,1,0,0,48-02515,33,0,2,343,5539
1,6,9,1,2,0,48-02516,36,0,3,341,5993
2,6,1,2,0,0,48-02507,21,0,N,44,8512
1,N,2,1,N,0,48-02101,9,1,3,264,866
1,N,1,1,N,0,48-02101,3,2,4,226,5335
2,4,1,1,8,0,48-02507,34,1,3,128,4764
1,1,1,1,8,0,48-02101,39,2,4,177,7652
2,1,1,1,3,0,48-02516,49,2,5,444,2269
2,1,1,1,4,0,48-02515,40,2,4,464,1265
2,N,2,1,N,0,48-02515,2,11,N,139,1421
1,1,1,1,9,0,48-02102,34,1,3,311,4420
1,1,1,1,2,0,48-02102,64,4,11,386,7506
2,1,1,1,5,0,48-02510,57,0,3,362,8137
2,6,1,2,2,0,48-02102,25,6,13,380,5096
2,N,1,2,N,0,48-02516,7,2,3,119,2800
2,N,1,1,N,0,48-02102,1,2,4,333,9243
2,1,1,1,2,0,48-02516,65,1,2,438,6973
1,N,1,2,N,0,48-02102,7,3,5,381,7237
2,4,1,1,3,0,48-02516,63,0,N,440,5503
2,4,1,1,7,0,48-02101,50,0,N,213,3569
1,1,1,1,6,0,48-02510,42,0,7,322,6880
1,1,9,1,3,1,48-02102,6,6,11,73,1550
2,6,1,1,4,0,48-02510,47,1,4,123,1438
2,1,1,1,4,0,48-02515,52,0,4,281,3982
1,4,1,1,5,0,48-02102,7,0,2,43,6265
1,1,1,1,6,1,48-02516,82,6,8,326,2347
1,4,1,1,5,1,48-02510,35,N,7,291,844
1,1,1,1,8,0,48-02507,36,0,N,476,5916
1,1,1,1,9,0,48-02510,65,0,2,263,137
1,1,1,1,8,0,48-02516,41,3,4,495,8485
1,N,1,2,N,0,48-02102,48,6,8,301,1137
1,N,1,1,N,0,48-02516,10,2,4,381,6421
1,1,1,2,8,0,48-02101,60,0,2,125,6996
1,1,1,1,6,0,48-02101,67,0,2,265,2804
1,4,1,2,6,0,48-02510,38,0,2,170,900
2,1,1,1,3,0,48-02510,34,0,4,132,3065
1,N,1,1,N,1,48-02102,14,0,4,484,1959
2,4,9,2,4,0,48-02507,16,2,8,139,2011
1,1,1,1,4,0,48-02515,53,0,3,338,6314
1,1,1,1,8,0,48-02101,70,0,2,45,278
1,1,1,1,7,0,48-02510,50,2,4,103,100
2,6,1,1,2,0,48-02101,17,5,7,108,5780
1,1,1,1,8,0,48-02516,70,0,2,391,4979
1,6,1,2,5,1,48-02101,27,0,4,155,1694
2,1,1,1,7,0,48-02516,56,0,3,461,7876
2,1,1,1,9,0,48-02101,67,0,2,4,6700
1,3,1,1,5,0,48-02102,41,7,6,102,2946
1,1,1,2,3,0,48-02516,70,1,5,278,4754
2,N,1,1,N,0,48-02102,9,2,5,400,7387
2,4,1,1,3,0,48-02510,29,0,N,292,4533
1,1,2,1,9,0,48-02102,63,0,7,344,1142
1,1,2,2,9,0,48-02507,29,4,5,272,310
1,1,1,1,6,0,48-02510,36,0,3,381,7856
1,4,1,2,7,0,48-02515,55,11,7,65,7774
2,1,1,1,6,0,48-02515,85,0,N,160,1697
2,1,1,1,7,0,48-02101,46,5,4,442,5313
1,1,2,1,6,0,48-02515,48,5,8,481,8368
2,1,1,1,9,0,48-02101,48,6,13,445,5656
1,4,9,1,8,0,48-02102,92,3,7,469,1207
2,1,1,1,6,0,48-02515,67,2,13,322,4212
1,1,2,2,7,0,48-02515,63,0,13,93,4560
1,4,1,2,3,2,48-02516,57,3,2,277,2503
1,4,1,1,0,0,48-02516,47,0,3,58,6557
2,6,1,1,5,0,48-02101,22,0,3,501,6214
2,N,1,2,N,0,48-02101,85,1,13,498,9009
1,1,2,1,6,0,48-02515,56,0,7,179,2984
1,N,1,1,N,0,48-02515,56,0,N,37,2620
2,1,1,1,5,0,48-02507,63,4,6,319,7577
1,1,1,1,0,1,48-02515,78,0,N,353,1065
2,1,1,1,5,0,48-02102,51,0,2,348,5860
2,1,1,1,0,1,48-02510,51,2,4,354,6530
2,6,1,1,0,0,48-02101,28,0,3,404,8785
2,1,1,1,5,0,48-02507,52,0,2,406,7124
