SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
1,N,1,2,N,0,48-02101,2,3,5,92,2
1,1,1,1,6,0,48-02516,25,0,2,232,2
1,1,1,1,9,0,48-02510,78,0,N,501,2
2,3,1,1,0,0,48-02507,79,0,4,311,2
2,1,1,2,7,0,48-02102,32,1,3,83,2
2,6,1,1,7,0,48-02516,37,1,5,186,2
1,1,1,1,8,0,48-02102,86,0,3,26,1
2,4,1,2,6,0,48-02102,37,4,5,195,2
1,6,1,1,8,0,48-02510,40,2,5,501,2
1,1,1,1,3,0,48-02102,71,0,2,194,2
2,1,1,1,7,1,48-02101,68,4,6,501,2
2,1,5,1,2,0,48-02102,69,0,2,389,2
1,1,8,2,6,0,48-02510,82,0,N,420,2
2,1,9,1,3,0,48-02102,57,0,2,117,2
1,1,1,1,9,1,48-02516,54,0,2,501,2
2,N,1,1,N,0,48-02516,3,4,6,450,2
2,6,1,1,0,0,48-02101,15,2,3,140,2
2,N,8,1,N,1,48-02510,7,2,4,226,2
1,1,6,1,1,0,48-02515,56,0,2,271,2
2,N,9,1,8,0,48-02101,44,0,2,153,2
1,1,1,1,8,0,48-02101,63,0,3,501,2
1,N,1,1,N,0,48-02101,12,2,4,501,2
2,4,2,0,3,0,48-02102,84,0,3,N,2
1,1,2,1,3,0,48-02102,25,0,2,30,2
2,N,1,1,N,0,48-02507,14,2,6,257,2
1,1,1,1,4,1,48-02101,47,1,2,470,2
2,4,1,1,8,1,48-02516,55,0,2,501,2
1,6,8,1,6,0,48-02102,23,0,N,177,2
2,1,1,1,0,0,48-02101,35,0,2,501,2
2,N,1,1,N,0,48-02101,11,2,4,214,2
2,1,1,1,6,0,48-02510,29,4,5,52,2
1,1,1,1,9,0,48-02510,70,0,3,501,2
1,1,1,1,8,0,48-02101,65,0,3,501,2
1,N,1,1,N,0,48-02101,9,3,4,27,2
1,6,1,1,3,0,48-02102,19,0,6,189,2
2,1,2,1,3,0,48-02507,88,0,2,479,2
1,1,1,1,9,0,48-02510,52,0,5,501,2
2,1,1,1,6,0,48-02507,36,2,4,418,2
2,4,1,1,6,0,48-02507,50,1,3,187,2
2,1,1,1,8,0,48-02510,49,2,4,501,2
2,1,1,2,6,0,48-02515,82,0,7,201,2
1,4,2,1,3,0,48-02516,76,0,3,479,2
2,N,1,2,4,0,48-02516,12,0,N,501,2
2,3,1,1,3,1,48-02515,92,0,2,424,2
1,N,1,1,N,0,48-02102,7,2,4,257,2
1,1,6,1,5,0,48-02515,70,0,N,333,2
1,4,6,2,8,0,48-02507,63,0,2,356,2
2,1,1,1,5,0,48-02101,76,0,3,501,2
2,1,1,2,7,0,48-02516,27,N,N,429,2
2,1,1,1,6,4,48-02101,70,0,2,191,2
1,1,8,0,0,0,48-02515,51,0,4,N,2
1,1,1,2,0,1,48-02515,42,0,N,28,2
1,1,1,1,9,0,48-02507,65,0,2,501,2
2,3,1,1,2,0,48-02516,22,0,2,364,2
2,1,1,1,0,1,48-02507,54,0,N,137,2
1,6,1,1,0,1,48-02507,16,4,5,470,2
1,6,1,2,8,0,48-02102,24,0,N,207,2
1,1,6,1,9,0,48-02101,45,0,2,501,2
2,4,1,1,1,0,48-02510,58,0,2,501,2
1,N,1,1,N,0,48-02515,1,3,6,125,2
1,6,1,1,9,0,48-02510,47,0,2,501,2
2,1,1,1,5,0,48-02507,30,0,N,452,2
1,1,1,1,3,0,48-02101,72,0,2,393,2
1,1,1,1,6,0,48-02102,29,N,N,110,2
1,N,1,1,N,0,48-02510,14,4,6,501,2
2,4,1,1,8,0,48-02510,47,1,3,501,2
2,N,2,1,N,0,48-02515,10,0,3,83,2
1,4,1,1,5,0,48-02515,44,1,4,197,2
2,1,1,2,1,0,48-02507,58,0,2,252,2
2,1,2,1,1,0,48-02515,58,0,4,348,2
2,1,1,1,2,0,48-02507,60,0,N,501,2
1,1,1,1,9,0,48-02516,41,1,3,501,2
2,1,1,1,8,0,48-02510,51,1,3,501,2
1,1,1,1,9,0,48-02507,63,0,2,501,2
2,4,1,1,3,0,48-02102,43,1,3,295,2
2,N,1,1,N,0,48-02510,3,3,5,443,2
2,N,1,1,N,0,48-02507,6,4,6,253,2
1,4,1,2,6,0,48-02515,57,0,2,352,2
2,3,1,2,7,1,48-02516,74,1,3,420,2
1,1,9,2,7,0,48-02510,65,0,3,480,2
2,1,1,2,0,0,48-02516,51,1,6,244,2
2,1,1,1,5,0,48-02510,78,5,7,501,2
1,N,1,1,N,0,48-02516,6,2,3,501,2
1,1,2,1,9,0,48-02510,63,0,2,501,2
1,4,1,1,6,0,48-02507,61,0,2,110,2
2,6,1,2,N,1,48-02515,0,4,6,339,2
2,1,1,2,7,0,48-02101,28,0,4,454,2
2,6,1,2,2,0,48-02102,19,0,3,211,2
1,4,2,1,6,0,48-02102,33,2,5,450,2
2,1,1,1,7,0,48-02102,53,0,3,501,2
1,1,1,1,0,0,48-02102,69,0,2,257,2
1,6,1,1,0,0,48-02101,19,0,2,400,2
2,3,1,1,0,0,48-02507,40,1,2,501,2
2,1,1,1,5,4,48-02510,72,2,5,234,2
1,1,1,1,8,0,48-02101,32,2,4,501,2
1,3,1,1,N,4,48-02510,3,3,6,234,2
2,1,1,1,4,0,48-02510,47,4,6,249,2
1,6,1,1,9,0,48-02510,51,1,3,501,2
2,N,1,1,N,0,48-02102,6,2,7,102,2
1,6,9,1,4,0,48-02102,40,2,4,468,1
2,1,1,1,2,0,48-02102,44,0,N,241,2
1,6,1,2,6,0,48-02510,33,0,6,461,2
2,1,1,2,0,0,48-02510,51,0,N,317,2
2,6,1,1,3,1,48-02516,27,0,5,246,2
1,N,1,1,N,0,48-02516,12,1,2,189,2
1,6,8,1,5,0,48-02516,25,0,N,173,2
2,N,2,1,N,0,48-02102,10,3,6,98,2
1,N,1,1,N,0,48-02507,2,3,4,223,2
2,4,6,1,5,0,48-02516,51,0,3,501,2
2,N,1,1,0,0,48-02102,6,2,5,328,2
2,1,8,2,4,0,48-02102,47,0,5,195,2
2,1,1,1,2,0,48-02515,49,3,5,501,2
2,N,1,1,N,0,48-02101,6,4,6,501,2
1,6,1,2,3,1,48-02515,60,0,2,211,2
2,3,1,1,0,0,48-02516,63,0,2,501,2
2,1,1,1,0,0,48-02101,56,0,2,79,2
2,N,1,1,N,0,48-02515,6,4,6,501,2
2,5,1,1,5,1,48-02101,55,5,7,496,2
2,6,1,1,0,0,48-02510,16,0,4,262,2
2,1,1,1,1,0,48-02510,53,0,3,501,2
2,6,1,1,0,0,48-02515,17,1,2,501,2
1,1,1,2,N,1,48-02515,5,3,6,391,2
1,1,1,1,4,0,48-02510,43,2,4,272,2
2,1,8,2,7,0,48-02510,62,0,7,480,2
1,6,1,1,5,0,48-02510,25,2,4,501,2
2,1,1,1,5,0,48-02102,51,0,2,477,2
2,1,1,1,1,1,48-02102,58,0,N,417,2
2,1,8,2,1,2,48-02102,56,0,2,331,2
1,4,2,2,8,0,48-02510,49,0,2,501,2
1,1,6,1,7,0,48-02101,33,1,5,501,2
2,N,1,1,N,0,48-02510,11,2,4,501,2
2,1,1,1,6,0,48-02101,23,0,4,147,2
1,1,1,1,8,0,48-02515,27,1,5,501,2
1,1,1,1,7,1,48-02101,57,0,2,501,2
2,6,1,1,3,1,48-02516,27,3,5,157,2
1,3,1,0,6,1,48-02515,58,N,N,N,2
2,6,2,1,0,1,48-02516,22,0,2,203,2
2,1,1,1,0,0,48-02510,59,0,N,501,2
2,6,1,1,4,0,48-02515,25,1,2,501,2
1,1,1,1,8,0,48-02510,88,0,N,160,2
1,5,6,1,N,0,48-02101,4,1,3,501,2
2,N,1,2,N,1,48-02510,7,2,4,501,2
2,4,1,1,2,0,48-02515,70,0,3,186,2
1,1,1,1,5,0,48-02101,44,3,6,164,2
2,1,1,1,5,0,48-02102,46,0,3,197,2
2,1,1,2,8,0,48-02515,40,1,2,419,2
2,3,1,0,2,0,48-02515,32,1,3,N,2
2,1,1,1,0,0,48-02102,57,0,N,75,2
2,4,8,2,3,0,48-02102,25,0,2,121,2
1,6,1,1,7,0,48-02510,46,0,4,187,2
2,6,6,1,0,1,48-02101,40,3,5,0,2
1,N,1,1,N,1,48-02102,13,4,5,269,2
2,4,1,0,4,0,48-02101,43,3,5,343,2
2,1,1,1,0,0,48-02510,59,0,3,74,2
2,1,1,2,0,1,48-02510,60,0,N,190,2
1,6,1,1,9,0,48-02510,19,1,3,501,2
1,N,8,1,N,0,48-02516,12,2,4,501,2
2,1,1,1,1,0,48-02101,45,0,2,214,2
1,1,1,1,6,0,48-02102,55,5,7,371,2
2,N,1,2,N,1,48-02507,8,3,5,161,2
2,1,1,1,6,1,48-02510,63,0,2,501,2
1,6,1,1,3,0,48-02102,25,0,N,37,2
2,N,1,2,N,0,48-02102,4,2,4,112,2
1,N,2,1,N,0,48-02510,4,3,7,438,2
1,1,1,1,9,1,48-02515,65,0,4,501,2
2,1,1,2,8,0,48-02102,36,2,4,249,2
2,2,1,1,1,0,48-02507,58,0,3,261,2
1,1,1,1,9,0,48-02101,73,0,N,501,2
2,6,4,1,0,0,48-02102,16,2,4,257,2
2,1,1,2,6,1,48-02507,69,0,3,407,2
1,1,1,1,7,0,48-02516,51,0,2,501,2
1,1,8,1,2,0,48-02101,62,0,N,250,2
2,1,1,0,3,1,48-02102,72,0,2,N,2
2,3,1,1,3,1,48-02101,85,0,2,246,2
2,N,1,1,0,0,48-02515,7,2,5,501,2
1,4,1,1,9,0,48-02102,57,0,2,501,2
2,1,1,1,3,1,48-02101,71,0,3,47,2
2,1,1,1,7,0,48-02515,42,3,5,488,2
2,6,1,1,0,0,48-02102,16,1,4,136,2
1,6,1,1,7,0,48-02507,21,0,2,501,2
1,1,1,1,4,0,48-02102,56,0,N,501,2
1,1,1,1,2,0,48-02101,68,0,3,73,2
1,1,1,1,8,0,48-02515,44,0,2,501,2
1,3,1,1,7,0,48-02101,68,0,2,501,2
1,N,1,2,N,0,48-02507,12,0,2,57,2
2,2,1,1,6,0,48-02102,56,0,N,479,2
1,6,1,1,2,0,48-02507,42,1,3,217,2
2,6,1,1,0,0,48-02101,17,3,6,501,2
2,1,1,1,2,0,48-02101,52,0,N,500,2
2,1,1,2,3,1,48-02101,64,0,2,10,2
1,4,1,1,8,0,48-02101,69,0,4,501,2
2,1,1,2,3,0,48-02101,69,0,2,398,1
1,N,2,1,N,0,48-02515,4,3,4,348,2
2,6,1,1,4,1,48-02507,23,0,3,22,2
1,1,1,1,9,0,48-02516,46,0,2,501,2
2,N,1,2,N,0,48-02516,13,0,N,348,2
1,1,1,1,7,0,48-02510,66,0,3,501,2
2,6,1,1,1,0,48-02101,19,1,3,460,2
1,N,8,1,N,0,48-02516,5,2,4,233,2
2,6,1,2,1,0,48-02507,17,2,4,125,2
2,1,1,1,4,0,48-02507,33,0,2,424,2
2,6,1,0,7,0,48-02510,30,2,4,202,2
1,1,1,1,8,0,48-02101,66,0,5,501,2
2,N,1,2,N,0,48-02102,5,3,5,194,2
2,4,1,1,3,0,48-02516,74,0,2,300,2
1,1,1,1,5,0,48-02516,37,0,2,265,2
2,N,2,2,N,0,48-02515,10,2,4,197,2
1,1,1,2,N,0,48-02102,9,3,5,366,2
2,1,1,1,8,0,48-02510,66,0,N,501,2
2,6,1,2,0,0,48-02101,15,0,2,205,2
1,6,1,1,0,0,48-02516,15,2,5,501,2
2,N,1,1,N,0,48-02516,7,1,3,311,2
2,1,1,2,5,0,48-02101,58,0,2,221,2
2,N,1,1,2,4,48-02101,92,N,N,269,2
1,1,1,1,2,0,48-02516,62,0,3,501,2
1,1,1,1,3,0,48-02507,80,0,3,128,2
2,N,1,1,4,0,48-02102,34,0,N,129,2
2,6,1,1,5,0,48-02102,34,3,6,284,2
2,1,1,1,7,0,48-02516,39,2,4,172,2
1,1,1,1,3,0,48-02102,29,N,N,57,2
1,6,1,1,0,0,48-02101,16,3,5,96,2
1,1,1,1,8,0,48-02101,59,1,3,501,2
1,1,1,2,4,0,48-02510,57,0,2,475,2
1,N,9,1,N,1,48-02510,10,2,4,494,2
1,N,8,1,N,0,48-02102,9,0,2,97,2
2,1,1,1,4,1,48-02510,68,0,2,272,2
1,6,1,1,2,0,48-02516,30,N,N,178,2
2,N,9,1,3,1,48-02102,72,0,N,295,2
2,1,1,1,1,0,48-02516,45,0,6,501,2
1,N,1,1,N,1,48-02510,7,2,4,386,2
1,N,1,1,N,0,48-02515,7,2,4,78,2
1,N,1,1,N,0,48-02516,5,3,5,433,2
2,N,1,2,N,1,48-02101,2,2,4,292,2
2,N,2,1,N,0,48-02102,5,2,4,501,2
2,6,1,1,4,0,48-02507,18,1,3,139,2
1,1,1,0,2,1,48-02510,88,0,2,N,2
2,6,1,1,7,0,48-02102,32,1,3,241,2
2,1,1,1,6,0,48-02515,52,0,3,501,2
2,1,1,1,0,0,48-02102,55,0,2,240,2
2,6,1,1,6,0,48-02515,49,1,3,359,2
2,6,1,1,0,0,48-02102,19,1,3,328,2
1,N,1,2,N,0,48-02102,13,2,4,32,2
1,N,1,1,N,1,48-02102,8,0,3,428,2
1,3,1,1,3,0,48-02101,60,0,4,299,2
1,N,6,1,N,0,48-02507,0,0,3,501,2
2,N,1,1,N,0,48-02510,13,0,7,262,2
2,1,1,1,9,1,48-02510,51,0,2,501,2
1,1,9,2,7,0,48-02102,72,0,2,258,2
2,1,1,1,9,0,48-02101,55,0,3,501,2
1,1,1,1,7,0,48-02101,32,0,2,501,2
2,4,1,1,6,0,48-02515,37,3,5,32,2
1,4,1,1,N,0,48-02507,14,3,6,224,1
2,1,6,1,0,0,48-02507,64,0,2,501,2
1,1,1,1,8,0,48-02507,55,0,3,501,2
1,4,3,2,3,0,48-02507,62,0,3,378,2
2,6,1,1,1,1,48-02102,17,3,5,311,2
1,6,1,1,9,0,48-02102,26,1,6,232,2
1,1,1,1,8,0,48-02102,40,N,N,348,2
1,N,1,1,N,0,48-02101,1,2,4,501,2
1,1,1,0,4,0,48-02102,56,0,4,295,2
1,6,1,1,9,1,48-02515,47,1,3,501,2
2,1,1,1,2,0,48-02516,32,2,4,104,1
2,6,1,1,5,1,48-02507,26,1,3,478,2
1,6,1,1,2,1,48-02101,20,0,N,355,2
2,5,1,0,2,1,48-02510,43,0,2,N,2
2,6,1,2,6,0,48-02101,20,0,2,331,2
1,1,1,1,4,1,48-02102,61,0,2,246,2
2,N,9,1,N,4,48-02507,5,0,5,456,2
2,6,8,1,0,0,48-02516,26,0,N,310,2
1,1,1,1,8,0,48-02515,34,1,4,189,2
1,1,1,1,9,0,48-02101,72,0,N,501,2
1,6,1,2,0,0,48-02102,29,0,2,474,2
1,6,1,1,9,1,48-02102,81,0,5,501,2
1,1,1,1,8,0,48-02515,30,1,3,33,2
1,4,1,1,4,0,48-02102,42,3,5,468,2
2,1,1,2,2,0,48-02101,42,3,6,176,2
1,N,1,1,4,0,48-02515,9,1,4,271,2
2,1,2,1,7,0,48-02101,59,0,2,224,2
1,1,8,2,9,0,48-02507,64,0,3,289,2
1,1,1,1,7,0,48-02101,34,0,2,501,2
2,1,1,1,5,0,48-02516,28,0,N,373,2
1,4,1,1,7,0,48-02507,56,0,2,501,2
2,6,2,1,9,0,48-02516,19,0,2,501,2
2,1,8,2,5,0,48-02516,43,3,5,202,2
2,4,1,2,0,0,48-02101,81,0,N,56,2
1,6,1,1,9,4,48-02515,18,2,4,501,2
1,6,1,0,1,0,48-02102,28,0,N,122,2
2,6,1,1,1,0,48-02516,22,0,2,501,2
2,N,1,1,N,0,48-02102,10,2,4,501,2
2,1,1,1,9,0,48-02515,68,0,2,501,2
1,1,1,1,7,0,48-02516,39,1,3,57,2
2,4,1,2,4,0,48-02101,57,0,3,186,2
2,3,6,2,2,1,48-02515,51,1,3,28,2
1,1,1,1,2,0,48-02101,61,0,2,501,2
2,N,1,1,N,0,48-02102,10,0,2,501,2
1,1,1,1,3,0,48-02515,77,0,N,267,2
1,6,1,2,0,0,48-02101,34,2,4,201,2
1,5,1,1,9,0,48-02101,48,0,5,501,2
2,1,9,2,1,0,48-02515,39,2,4,121,2
1,1,1,1,0,0,48-02101,34,1,4,376,2
2,1,1,1,0,0,48-02101,27,1,6,501,2
1,1,1,1,7,0,48-02102,61,0,2,501,2
2,1,1,1,4,1,48-02516,24,0,2,236,2
2,6,2,0,2,0,48-02102,44,3,5,N,2
2,1,1,1,0,2,48-02510,36,2,4,272,2
1,1,1,1,9,0,48-02515,66,0,2,501,2
1,1,1,2,5,0,48-02101,62,0,3,295,2
1,1,1,1,7,0,48-02515,60,0,N,501,2
1,N,9,1,N,1,48-02102,11,0,2,255,2
1,6,1,1,8,0,48-02510,27,1,3,501,2
1,1,1,1,0,0,48-02102,57,1,2,473,2
2,1,1,1,4,1,48-02101,28,0,5,251,2
1,6,1,1,6,0,48-02101,30,2,4,199,2
1,1,1,1,4,0,48-02102,28,1,3,172,1
2,N,1,2,N,0,48-02515,0,1,3,189,2
2,1,6,2,0,0,48-02102,28,2,4,410,2
2,6,1,1,0,0,48-02101,17,1,4,167,2
2,1,1,2,2,0,48-02507,55,0,3,223,2
2,6,1,1,8,0,48-02102,21,N,N,492,2
2,1,1,2,7,1,48-02101,41,0,2,5,2
1,6,8,2,3,0,48-02102,20,1,4,73,2
1,N,1,1,N,0,48-02515,1,3,5,404,2
2,3,1,2,3,0,48-02101,77,1,3,256,2
1,N,1,1,N,0,48-02101,13,6,8,0,2
2,1,1,1,5,0,48-02510,36,0,2,501,2
2,4,1,1,N,0,48-02510,5,2,4,476,2
2,1,1,1,0,0,48-02516,72,0,2,501,2
2,1,1,2,6,0,48-02507,82,0,3,470,2
1,6,6,1,7,0,48-02101,34,2,4,501,2
1,1,1,1,8,0,48-02101,37,1,5,409,2
1,1,3,2,6,0,48-02507,61,3,5,378,2
2,1,1,1,8,1,48-02515,52,0,2,501,2
2,6,1,2,0,0,48-02101,15,3,5,501,2
2,1,1,1,3,0,48-02510,71,0,3,501,2
2,N,1,2,N,0,48-02101,13,5,7,64,2
2,N,1,1,N,0,48-02102,12,3,5,358,2
2,4,1,1,9,0,48-02101,37,3,5,501,2
2,1,1,1,2,0,48-02102,42,2,4,501,2
2,1,1,1,4,4,48-02101,74,2,3,67,2
2,1,1,1,5,1,48-02101,78,0,2,13,2
1,1,1,1,6,0,48-02510,70,0,4,501,2
2,N,1,1,6,1,48-02510,9,3,5,415,2
2,1,1,1,5,0,48-02516,70,0,N,13,2
2,1,3,1,7,0,48-02102,59,0,2,321,2
1,N,1,2,N,1,48-02102,2,0,N,166,2
1,6,1,1,5,1,48-02101,25,1,3,89,2
2,1,1,2,8,0,48-02101,43,2,4,136,2
2,1,1,1,5,4,48-02516,62,0,2,122,1
2,4,1,1,7,0,48-02515,50,N,N,501,2
1,1,8,1,6,0,48-02516,47,0,7,65,2
1,6,3,2,0,0,48-02507,20,1,3,489,2
2,1,6,1,0,0,48-02101,36,2,4,501,2
2,N,1,1,4,0,48-02101,9,2,3,213,2
1,N,2,0,3,0,48-02102,0,0,3,N,2
2,6,1,1,3,0,48-02510,23,0,5,501,2
2,1,1,1,2,1,48-02102,64,0,4,251,2
2,6,1,1,3,0,48-02101,24,0,2,433,2
1,6,8,1,N,0,48-02102,24,0,2,257,2
1,1,9,1,5,0,48-02510,78,0,2,499,2
1,4,1,1,9,0,48-02510,35,3,6,379,2
2,1,6,1,4,0,48-02101,62,0,2,501,2
1,6,1,1,4,0,48-02510,23,0,N,485,2
1,3,1,1,7,0,48-02101,69,3,5,374,1
2,6,1,1,1,0,48-02510,18,1,3,501,2
2,4,1,1,4,1,48-02510,67,0,2,272,2
1,1,1,1,9,0,48-02516,81,0,2,501,2
2,N,1,1,4,0,48-02101,29,1,2,393,2
2,N,2,2,N,0,48-02515,3,0,6,501,2
1,1,1,1,9,0,48-02510,51,0,2,501,2
1,1,1,1,2,0,48-02102,34,0,N,319,2
2,1,1,1,6,0,48-02101,45,0,2,501,2
1,1,1,1,0,0,48-02515,53,0,2,128,2
1,N,1,1,9,0,48-02102,14,3,5,501,2
2,6,1,1,4,0,48-02515,31,0,2,501,2
1,1,2,1,8,0,48-02101,68,0,2,501,2
1,1,1,1,9,0,48-02102,63,0,3,501,2
1,4,1,1,9,0,48-02101,42,4,5,501,2
2,1,1,1,3,0,48-02510,53,0,2,501,2
2,1,1,1,0,0,48-02515,56,0,3,473,2
2,6,1,0,0,2,48-02507,15,1,3,122,2
1,N,1,1,N,0,48-02510,6,2,4,501,2
1,1,8,1,2,1,48-02507,43,0,2,287,2
2,6,1,1,6,0,48-02515,32,2,5,501,1
2,3,1,1,8,0,48-02102,58,0,3,501,2
1,4,1,1,4,0,48-02102,56,0,5,74,2
2,1,1,1,3,0,48-02102,53,2,4,370,2
1,1,1,2,5,0,48-02515,29,0,2,58,2
2,1,1,1,0,0,48-02102,60,0,N,428,2
1,N,1,1,N,0,48-02510,1,3,5,96,2
1,6,1,2,3,0,48-02101,25,1,3,336,1
2,1,1,1,2,0,48-02101,35,3,5,205,2
2,1,1,1,7,4,48-02510,38,0,2,159,2
2,1,1,1,N,0,48-02515,5,2,4,501,2
2,N,6,1,N,0,48-02101,5,0,N,208,2
1,N,1,1,N,0,48-02510,8,3,5,181,2
1,1,1,1,6,0,48-02101,70,0,N,501,2
1,6,2,2,6,0,48-02101,35,2,4,373,2
2,1,9,1,3,1,48-02507,77,0,3,295,2
2,6,1,1,4,0,48-02101,40,N,N,353,2
2,1,1,1,1,0,48-02507,56,0,5,154,2
1,6,1,1,5,0,48-02102,30,1,5,59,2
2,1,1,1,5,1,48-02510,49,4,7,414,2
2,1,1,1,3,0,48-02101,85,0,N,366,2
2,1,1,1,7,0,48-02101,35,0,N,58,2
2,4,1,1,9,0,48-02515,70,0,2,501,2
1,6,1,1,9,0,48-02510,53,0,2,501,2
1,6,1,1,1,0,48-02102,17,1,4,153,2
1,4,1,1,9,0,48-02510,52,0,2,501,2
1,N,1,2,N,0,48-02507,1,3,5,365,2
2,1,1,2,2,0,48-02102,29,1,5,424,2
1,2,1,1,N,0,48-02510,32,0,2,501,2
2,1,1,2,2,0,48-02101,60,0,N,107,2
1,1,1,1,5,0,48-02101,73,0,4,501,2
1,1,9,1,5,0,48-02516,37,0,2,86,2
2,N,1,1,N,0,48-02101,13,2,4,149,2
2,N,1,2,N,0,48-02515,0,0,2,390,2
2,N,1,1,N,4,48-02507,4,1,3,157,2
2,1,1,1,1,0,48-02510,56,0,2,395,2
1,N,1,1,N,0,48-02102,4,0,2,443,2
2,6,1,0,3,0,48-02515,66,0,3,N,2
2,1,1,1,3,0,48-02507,71,0,2,303,2
1,2,1,1,5,2,48-02102,30,1,3,58,2
2,N,6,1,N,0,48-02507,2,2,4,285,2
1,6,1,2,8,0,48-02510,40,2,4,501,2
2,1,1,1,8,0,48-02102,72,0,N,384,2
2,1,1,1,0,0,48-02101,27,1,3,251,2
2,6,1,1,0,0,48-02101,38,0,2,263,2
1,N,1,1,8,1,48-02515,5,0,3,501,2
1,6,1,1,N,0,48-02515,11,1,4,501,2
1,4,1,2,7,0,48-02510,66,0,2,501,2
1,6,1,1,1,0,48-02102,20,0,2,151,2
1,N,1,1,N,0,48-02510,2,2,3,501,2
2,4,1,2,3,2,48-02102,74,0,2,298,2
1,1,1,1,4,0,48-02101,72,0,3,501,2
2,N,1,1,N,4,48-02102,10,3,5,203,2
2,1,1,1,0,0,48-02102,35,0,2,501,2
2,N,1,1,N,0,48-02102,7,2,4,433,2
2,6,6,1,N,0,48-02507,11,1,3,108,2
1,1,2,1,3,1,48-02507,51,1,2,179,2
2,4,1,1,0,0,48-02102,83,5,7,501,2
2,1,1,1,0,0,48-02102,25,0,4,473,2
1,1,1,1,N,0,48-02516,9,2,4,501,2
1,1,1,1,9,0,48-02510,60,2,4,501,2
1,N,1,2,N,0,48-02507,2,2,4,138,2
1,6,1,1,7,0,48-02507,33,0,3,501,2
1,1,2,1,1,0,48-02101,72,0,4,110,2
2,4,1,1,0,0,48-02515,63,0,2,473,2
2,1,1,1,9,0,48-02510,47,1,2,501,2
2,1,1,1,6,0,48-02507,44,3,6,156,1
1,1,1,1,9,0,48-02101,52,0,3,501,2
1,1,1,1,9,0,48-02516,41,0,2,501,2
2,1,2,1,1,1,48-02516,50,0,5,6,2
2,1,1,1,9,0,48-02507,67,0,2,501,2
1,1,1,2,4,0,48-02510,71,0,5,372,2
2,1,1,1,0,0,48-02101,57,0,5,501,2
1,1,1,1,3,0,48-02102,86,0,6,390,2
2,1,1,1,2,1,48-02507,41,0,4,398,2
2,1,1,1,0,0,48-02515,61,0,2,501,2
1,4,1,1,7,0,48-02507,69,0,2,501,1
2,6,1,1,0,0,48-02510,16,3,5,72,2
1,1,1,1,9,0,48-02101,35,1,3,501,2
2,1,1,1,7,0,48-02507,38,3,5,283,2
2,N,1,1,N,0,48-02102,9,4,6,116,2
2,1,9,1,4,0,48-02101,44,0,2,245,2
1,1,1,1,6,0,48-02510,43,3,6,501,2
2,1,1,1,8,0,48-02101,57,0,2,501,2
2,1,1,2,2,0,48-02507,76,0,2,31,2
