AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
47,1,1,1,1,1,N,7,9
30,1,6,1,1,1,N,6,7
8,1,N,2,1,1,N,N,3
63,2,1,2,1,1,N,9,5
56,1,1,2,1,1,N,0,6
52,1,1,1,1,1,N,6,5
38,1,1,2,1,1,N,0,10
92,1,3,1,1,1,N,4,4
66,1,1,1,1,1,N,8,5
42,1,4,1,1,1,N,3,8
21,9,6,2,1,2,N,2,7
65,1,1,2,1,1,N,2,5
60,1,1,2,1,1,N,1,11
26,1,6,2,1,2,N,0,9
67,1,1,2,1,2,N,4,N
32,1,1,1,1,1,N,5,7
69,1,1,2,1,1,N,3,8
13,1,N,1,1,1,N,N,3
48,1,1,1,1,1,N,8,7
67,1,1,1,1,1,N,9,9
10,1,1,1,1,1,N,N,3
87,1,6,2,1,1,N,7,7
15,1,6,2,1,1,N,0,4
65,1,4,2,1,2,N,7,9
24,1,5,1,1,2,N,8,8
4,1,4,1,1,1,N,N,1
25,1,1,1,1,1,N,0,8
19,1,6,2,1,1,N,8,4
27,1,1,1,1,1,N,5,9
43,1,1,2,1,1,N,9,9
58,1,4,1,1,1,N,4,8
16,2,6,1,1,1,N,2,4
45,8,1,1,1,1,N,3,5
16,2,6,2,1,1,N,0,4
16,1,6,2,1,1,N,0,4
2,1,N,2,1,1,N,N,N
63,1,1,1,1,1,N,7,8
40,1,1,2,1,1,N,4,9
83,1,1,1,1,2,N,6,7
23,1,6,2,1,2,N,2,5
20,1,2,1,2,0,N,3,3
4,1,N,1,1,1,N,N,2
7,1,N,1,1,1,N,N,7
51,1,1,1,1,1,N,9,5
46,1,6,2,1,1,N,8,7
43,1,1,2,1,1,N,8,5
48,1,1,1,1,2,N,9,6
38,1,6,1,1,1,N,5,7
42,1,1,1,1,1,N,9,9
76,6,3,1,1,1,N,7,5
64,1,1,2,1,1,N,9,9
40,1,1,2,1,2,N,0,5
58,1,3,2,2,0,N,8,8
34,1,4,1,3,0,N,8,5
53,1,1,2,1,2,N,9,6
51,1,1,2,1,1,N,8,7
45,1,1,1,1,1,N,5,3
30,1,4,1,1,1,N,2,10
14,1,N,2,1,2,N,N,3
61,1,1,1,1,1,N,9,10
27,1,6,2,1,2,N,3,2
87,1,6,2,1,2,N,6,7
5,1,N,1,1,1,N,N,2
48,1,1,1,1,1,N,9,9
41,1,6,2,1,1,N,9,7
61,1,1,2,1,1,N,0,6
39,1,1,1,1,1,N,7,9
1,1,N,1,1,1,N,N,N
52,9,1,2,1,1,N,5,9
42,1,2,1,1,1,N,3,7
67,1,4,1,1,2,N,7,5
22,2,6,1,3,0,N,2,7
23,1,1,1,1,1,N,1,5
53,1,1,1,1,1,N,5,6
39,1,6,2,1,2,N,5,4
40,1,1,2,1,2,N,8,9
67,1,1,2,1,1,N,7,9
15,1,6,2,1,2,N,0,4
60,1,1,1,1,1,N,9,9
46,1,1,2,1,1,N,0,9
10,1,N,2,1,1,N,N,3
3,1,N,2,1,1,N,N,2
20,1,6,2,1,2,N,2,5
69,1,1,2,1,1,N,6,9
58,1,1,2,1,2,N,3,12
24,1,6,1,1,2,N,0,9
45,1,1,1,1,1,N,3,7
47,1,1,1,1,1,N,8,11
28,1,1,2,1,2,N,3,9
40,1,5,1,1,1,N,6,7
63,1,1,2,1,1,N,6,9
37,1,1,2,1,1,N,9,7
15,1,6,1,1,1,N,0,4
42,1,1,1,1,1,N,6,9
64,1,1,1,1,1,N,9,5
69,1,2,1,2,0,N,9,10
46,1,1,1,1,1,N,3,7
43,1,1,1,1,1,N,N,9
63,1,4,1,1,2,N,7,6
77,1,3,1,1,1,N,7,5
8,1,N,1,1,1,N,N,3
1,1,N,2,1,1,N,N,N
22,1,6,1,1,2,N,3,7
50,6,4,2,1,1,N,0,5
16,1,6,1,1,1,N,0,4
0,1,N,1,1,1,N,N,8
13,1,N,1,1,1,N,N,3
64,1,2,2,1,2,N,9,9
15,1,6,2,1,1,N,0,4
70,1,1,1,1,1,N,2,8
62,1,1,1,1,1,N,4,5
4,1,N,1,1,1,N,N,2
12,1,N,2,1,1,N,6,3
47,2,4,1,1,1,N,8,7
68,1,1,2,1,2,N,9,7
73,1,1,1,1,2,N,9,7
79,1,1,2,1,2,N,2,9
21,1,6,1,1,1,N,4,7
24,1,6,2,2,0,N,3,5
79,1,1,2,1,1,N,2,N
17,1,6,2,1,1,N,1,4
16,1,6,2,1,1,N,0,4
36,1,1,1,1,1,N,9,9
83,1,4,2,2,0,N,4,7
7,1,N,1,3,0,N,N,3
10,2,N,1,1,1,N,N,3
70,1,1,1,1,1,N,8,6
13,1,4,2,1,1,N,N,3
25,2,6,2,1,2,N,5,9
92,1,3,1,1,1,N,N,9
56,1,1,2,1,1,N,4,5
74,1,1,1,1,1,N,3,9
62,1,1,2,1,2,N,7,1
64,1,4,1,1,1,N,6,7
63,1,6,2,1,1,N,2,8
41,1,1,1,1,1,N,7,10
23,1,6,1,1,1,N,2,5
76,1,3,1,1,2,N,7,7
54,1,1,1,1,1,N,N,7
52,1,1,2,1,1,N,3,5
32,1,1,2,1,1,N,2,5
74,1,3,2,1,1,N,3,5
77,1,1,2,1,1,N,7,8
81,1,3,2,1,2,N,2,5
35,2,1,1,1,1,N,4,6
14,1,N,2,1,1,N,N,3
54,1,4,2,1,1,N,8,9
63,1,1,1,1,1,N,7,5
35,1,6,2,1,1,N,5,5
16,1,6,2,1,2,N,0,4
28,2,4,2,1,2,N,6,10
28,1,1,1,1,1,N,4,7
29,1,6,1,1,1,N,6,3
1,1,N,2,1,1,N,N,N
32,1,6,2,1,1,N,6,9
77,1,1,2,1,1,N,5,5
35,2,1,1,1,1,N,6,7
14,1,N,2,1,2,N,N,4
66,1,6,1,1,1,N,8,10
35,2,1,2,1,1,N,2,5
61,1,1,2,1,1,N,2,5
66,1,1,2,1,1,N,9,9
60,1,1,2,1,1,N,1,7
57,1,1,2,1,1,N,9,9
32,8,1,1,1,1,N,2,7
80,1,4,2,1,2,N,0,9
29,1,1,2,1,1,N,7,11
54,1,1,1,1,1,N,0,9
0,1,N,1,1,2,N,N,N
57,1,1,1,1,1,N,8,8
48,1,1,1,1,1,N,8,9
59,1,1,2,1,2,N,6,9
29,1,1,1,1,1,N,7,9
66,1,1,2,1,2,N,7,1
30,1,1,1,1,1,N,5,6
58,2,6,2,1,1,N,3,9
40,1,6,1,1,1,N,8,8
53,2,1,1,1,1,N,0,5
63,2,1,1,1,1,N,0,7
49,1,1,1,1,1,N,6,7
9,1,1,1,1,1,N,N,3
1,3,N,1,1,2,N,N,N
4,1,N,1,1,1,N,N,2
65,1,4,2,1,1,N,7,5
63,1,1,2,1,1,N,9,9
39,1,1,2,1,1,N,1,5
47,1,1,1,1,1,N,9,5
66,1,4,2,1,1,N,3,4
18,1,6,2,3,0,N,3,4
28,1,1,1,1,1,N,8,9
13,1,N,2,1,1,N,N,3
74,1,1,1,1,1,N,2,10
41,1,1,2,1,1,N,5,7
18,1,6,2,1,2,N,2,4
22,1,6,1,1,1,N,5,7
36,1,1,1,1,1,N,6,10
5,1,N,1,1,1,N,N,9
45,8,2,2,1,2,N,3,7
21,1,6,1,2,0,N,6,7
50,1,4,2,1,1,N,9,9
38,1,1,2,1,1,N,6,5
78,1,1,1,1,1,N,6,6
66,1,1,1,1,1,N,5,7
53,1,1,2,1,1,N,3,6
30,8,6,2,1,1,N,7,6
12,1,N,2,1,2,N,N,3
92,1,1,1,1,1,N,9,7
65,1,4,2,1,1,N,3,7
33,1,4,1,1,2,N,4,10
31,1,1,2,1,1,N,6,3
12,1,N,2,1,1,N,N,3
61,1,1,1,1,1,N,2,4
70,1,1,2,1,1,N,3,7
71,1,1,2,1,1,N,5,4
50,1,1,2,1,1,N,0,7
53,1,1,1,1,1,N,7,3
43,1,1,2,1,1,N,4,5
4,1,N,2,1,1,N,N,1
7,1,N,2,1,1,N,N,2
20,1,6,2,1,1,N,2,5
27,1,6,2,1,2,N,8,9
56,1,5,1,1,2,N,0,5
17,1,6,2,1,2,N,2,4
6,1,N,1,1,1,N,N,5
3,1,N,2,1,1,N,N,5
54,1,1,1,1,1,N,7,7
13,1,N,2,1,1,N,N,3
6,1,3,1,3,0,N,N,2
21,1,6,2,1,1,N,3,5
35,8,3,2,1,2,N,2,5
62,1,1,2,1,1,N,2,12
56,1,1,1,1,1,N,9,6
24,1,1,2,1,2,N,4,5
35,1,3,1,1,1,3,6,10
16,1,6,2,1,1,N,0,4
4,1,N,1,1,1,N,N,1
74,1,1,1,1,1,N,7,7
43,1,1,2,1,1,N,8,7
45,1,1,2,1,1,N,6,5
27,1,6,2,1,2,N,8,4
31,2,6,2,1,1,N,3,9
72,2,3,1,1,1,N,2,7
67,1,3,2,1,1,N,4,N
72,1,1,1,1,1,N,4,5
13,1,N,2,1,1,N,N,3
47,1,1,1,1,1,N,8,9
29,2,2,1,1,2,1,5,9
73,1,3,1,2,0,N,8,7
55,1,1,2,1,1,N,9,10
79,1,1,2,1,2,N,2,8
81,9,6,2,1,1,N,4,5
38,8,6,1,1,1,N,N,5
43,1,4,1,1,1,N,4,7
9,1,N,1,1,2,N,2,3
53,1,1,1,1,1,N,6,7
73,1,1,2,1,2,N,5,8
57,1,1,1,1,1,N,9,7
23,1,6,2,1,1,N,5,5
63,1,3,1,1,1,N,3,7
43,1,6,1,1,1,N,4,5
38,1,1,1,1,1,N,9,9
11,2,N,1,1,1,N,N,3
3,1,N,1,1,2,N,N,1
63,1,4,1,1,1,N,9,5
58,1,3,2,1,1,N,9,8
23,1,6,2,1,1,N,7,5
2,1,N,1,1,1,N,N,N
5,6,N,1,1,1,N,N,8
17,1,6,2,1,1,N,2,4
10,1,N,1,1,2,N,N,3
25,2,6,2,1,1,N,0,5
60,1,6,1,1,1,N,8,6
4,1,N,1,1,2,N,N,2
63,1,4,2,1,1,N,3,4
38,1,1,2,1,1,N,2,6
68,1,1,1,1,1,N,7,8
11,2,N,1,1,1,N,N,3
72,1,1,2,1,1,N,0,9
44,8,1,1,1,2,N,8,5
64,1,1,1,1,1,N,7,10
0,1,4,1,1,1,N,N,N
65,1,3,2,1,1,N,9,9
28,8,1,1,1,1,N,7,9
11,1,N,1,1,1,N,N,3
71,6,1,1,1,2,N,3,8
13,1,N,1,1,1,N,N,3
67,1,1,2,1,1,N,0,8
14,1,N,2,1,2,N,N,3
26,1,6,1,1,1,N,8,10
12,6,N,2,1,1,N,N,3
48,1,1,2,1,1,N,9,7
15,1,6,2,2,0,N,0,4
38,1,1,2,1,1,N,8,9
19,1,6,1,1,1,N,0,7
3,1,N,1,1,2,N,N,1
69,1,2,2,1,1,N,3,4
30,1,6,1,1,1,N,7,7
44,1,1,1,1,1,N,9,7
51,8,6,2,1,1,N,5,5
75,1,1,1,1,1,N,2,11
23,1,6,2,1,1,N,5,7
54,1,1,2,1,1,N,0,9
55,1,1,2,1,1,N,5,10
3,1,5,1,1,1,N,N,1
24,1,5,1,1,1,N,8,7
40,1,1,2,1,1,N,7,7
14,1,N,1,1,1,N,N,3
4,1,N,1,1,1,N,N,2
25,1,6,2,1,2,N,3,5
62,1,6,2,1,1,N,4,1
39,1,1,2,1,2,N,0,7
66,8,4,1,1,1,N,0,10
9,1,N,2,1,2,N,N,3
65,1,1,1,1,1,N,8,7
50,1,1,1,1,1,N,9,10
35,2,1,2,1,1,N,4,3
0,1,N,2,1,1,N,6,10
53,1,6,1,1,1,N,6,5
46,1,4,1,1,1,N,6,7
51,1,4,2,1,1,N,7,5
63,2,1,1,1,1,N,9,4
71,1,1,1,1,1,N,3,5
19,1,6,2,1,1,N,0,5
36,1,1,2,1,1,N,9,5
11,1,1,2,1,1,N,N,3
61,1,1,1,1,1,N,7,7
46,1,1,1,1,1,N,8,7
18,1,6,2,1,1,N,2,5
66,1,4,1,1,2,N,7,5
43,1,6,1,1,2,N,N,12
9,2,N,2,1,2,N,N,3
9,1,N,2,1,1,N,N,3
30,1,6,2,1,1,2,7,5
38,1,6,1,1,2,N,9,5
59,1,1,1,1,1,N,9,9
58,1,1,1,1,1,N,3,10
71,1,1,2,1,1,N,2,4
18,1,1,2,1,1,N,0,4
68,1,1,2,1,1,N,2,12
28,1,6,1,1,1,N,6,7
38,1,1,1,1,2,N,8,5
78,1,1,2,1,1,N,4,5
3,9,N,1,1,1,N,N,1
61,1,1,1,1,1,N,2,6
33,1,6,1,1,1,N,4,8
57,1,1,1,1,1,N,3,6
4,1,N,1,1,1,N,N,7
68,1,1,1,1,1,N,8,7
57,1,1,2,1,2,N,3,8
16,2,6,2,1,1,N,0,4
72,1,1,1,1,1,N,7,5
54,1,1,1,1,1,N,3,10
30,1,1,2,1,1,N,6,7
27,1,1,1,1,1,N,7,6
44,1,4,1,1,2,N,8,5
50,1,4,2,1,2,N,7,9
39,1,6,1,1,2,N,4,4
52,1,4,1,1,2,N,8,6
54,1,4,2,1,1,N,9,9
61,1,1,1,1,1,N,6,4
34,1,4,1,1,1,N,7,7
37,1,1,1,1,1,N,6,4
55,1,4,1,1,1,N,8,10
73,1,1,1,1,1,N,7,7
32,1,1,2,1,1,N,4,7
64,1,1,2,1,1,N,9,5
78,1,1,1,1,1,N,6,3
5,1,N,1,1,1,N,N,8
45,8,1,1,1,1,N,7,7
32,1,1,1,1,2,N,5,5
59,1,1,2,1,1,N,6,4
33,1,6,2,1,1,N,4,9
1,2,N,2,1,1,N,N,N
42,1,1,2,1,1,N,3,10
29,1,1,1,1,1,N,2,5
72,1,1,2,1,1,N,4,4
60,2,6,1,1,1,N,9,9
18,1,6,1,1,1,N,0,4
18,1,6,2,1,2,N,3,5
17,1,6,2,1,2,N,0,4
31,1,1,2,1,1,N,1,7
48,1,6,2,1,1,N,4,8
56,1,4,1,1,1,N,9,7
81,1,3,1,1,1,N,4,9
40,1,1,2,1,2,N,5,10
75,1,4,2,1,1,N,2,5
75,1,1,1,1,1,N,7,7
70,1,1,2,1,1,N,6,4
25,1,1,2,1,2,N,4,7
0,1,N,2,1,1,N,N,8
15,1,6,1,1,2,N,0,3
27,8,6,2,1,1,N,2,9
44,8,1,2,1,1,N,8,5
39,1,1,1,1,1,N,6,9
36,1,3,1,1,1,N,9,7
60,1,1,2,1,1,N,0,6
7,1,N,1,1,1,N,N,7
10,1,N,2,1,1,N,N,3
35,1,1,1,1,1,N,8,9
30,1,6,2,1,2,3,2,7
66,1,1,1,1,1,N,2,10
24,1,6,1,1,1,N,0,7
74,1,4,1,1,2,N,5,9
58,1,1,2,1,1,N,8,5
2,1,N,2,1,1,N,N,N
0,1,N,2,1,2,N,N,N
45,9,1,2,1,1,N,6,7
35,1,3,1,1,2,N,5,9
75,1,1,1,1,1,N,2,4
33,1,1,1,1,1,N,8,9
36,2,1,1,1,1,2,9,7
47,1,1,2,1,1,N,8,9
16,1,6,1,1,1,N,0,4
53,1,1,1,1,1,N,6,9
8,1,N,2,1,1,N,N,3
38,1,1,1,1,1,N,8,6
18,1,6,2,1,1,N,2,4
18,1,1,2,1,1,N,4,4
42,1,1,1,1,1,N,3,5
17,1,6,2,1,1,N,2,4
51,1,1,1,1,1,N,8,7
25,1,4,2,1,2,N,5,10
19,8,6,1,1,1,N,0,5
79,1,1,2,1,1,N,2,3
18,1,6,1,1,1,N,2,5
26,1,1,2,1,1,N,7,9
5,1,N,2,1,1,N,N,2
19,8,6,2,3,0,N,0,4
68,1,1,1,1,1,N,2,5
92,1,3,2,3,0,N,N,7
59,1,1,2,1,2,N,2,2
70,1,1,1,1,1,N,7,8
9,1,N,1,1,1,N,N,3
25,1,6,1,1,1,N,7,6
14,1,N,1,1,2,N,N,3
1,1,N,2,1,1,N,N,N
39,1,6,2,3,0,N,7,4
69,1,1,1,1,2,N,9,1
33,1,1,1,1,2,N,2,1
37,1,1,2,1,1,N,5,7
52,9,1,1,1,2,N,6,6
66,1,1,1,1,1,N,2,5
59,1,1,2,1,1,N,4,2
24,1,6,2,1,2,N,5,5
27,1,6,2,1,2,N,3,7
4,1,N,1,1,1,N,7,2
31,1,5,2,1,1,N,4,7
70,1,6,2,1,2,N,6,5
17,1,4,1,1,1,N,1,10
68,1,N,2,1,1,N,4,10
53,1,4,2,1,1,N,6,7
65,1,1,2,1,1,N,8,4
60,1,1,2,1,2,N,0,10
38,1,1,2,1,1,N,8,5
2,4,N,1,1,2,N,N,N
84,1,4,1,1,2,N,9,5
71,1,1,2,1,1,N,1,3
43,1,1,1,1,1,N,7,7
21,1,6,1,1,2,N,5,5
71,1,4,2,1,1,N,3,9
39,1,1,1,1,1,N,9,9
35,2,3,2,1,1,N,3,9
73,1,1,2,1,1,N,7,9
42,1,1,1,1,2,N,0,9
33,1,1,1,1,1,N,6,9
4,1,4,2,1,1,N,N,2
32,1,1,2,1,1,N,4,5
6,1,N,1,1,1,N,N,2
38,1,6,1,1,1,N,9,5
50,1,1,1,1,1,N,6,5
62,1,4,2,3,0,N,4,7
17,1,6,2,1,1,N,0,4
34,1,1,1,1,1,N,3,5
22,1,6,1,1,1,N,2,3
72,1,4,1,1,1,N,4,3
58,1,3,1,1,1,N,9,9
43,1,1,2,1,1,N,7,5
36,1,1,2,1,1,2,9,9
32,1,1,2,1,1,N,7,5
59,1,4,1,1,1,N,9,9
35,1,1,2,1,2,N,5,7
17,1,6,1,1,1,N,0,4
38,1,6,1,1,2,N,8,9
61,1,4,2,1,1,N,5,9
14,1,N,2,1,1,N,N,3
73,1,4,1,2,0,N,9,9
32,1,1,1,1,1,N,7,5
55,1,6,2,1,1,N,8,7
16,1,6,2,1,1,N,0,4
62,1,4,1,3,0,N,5,6
78,1,1,2,1,1,N,4,5
52,1,1,2,1,2,N,2,9
75,1,1,1,1,1,N,9,5
40,1,6,2,1,1,N,7,5
53,1,1,2,1,2,N,9,7
51,1,1,2,1,2,N,3,10
5,1,N,1,1,2,N,N,2
8,1,N,1,1,1,N,N,3
66,1,1,1,1,1,N,4,4
44,1,1,1,1,2,N,7,7
54,1,1,2,1,1,N,4,9
50,1,1,2,1,1,N,7,4
33,1,1,2,1,1,N,5,10
65,1,3,1,1,1,N,9,5
70,1,3,1,1,2,N,7,9
25,1,6,1,1,1,N,7,5
51,1,1,2,1,1,N,6,5
72,1,1,2,1,1,N,0,9
33,1,1,2,1,1,N,0,7
34,1,1,1,1,1,N,8,9
55,1,1,2,1,2,N,5,8
63,1,1,1,1,1,N,9,6
58,1,6,2,1,1,N,9,11
15,2,6,2,1,1,N,0,4
33,6,1,2,1,1,N,5,9
41,1,1,1,1,1,N,9,10
54,1,1,1,1,1,N,9,5
68,1,1,1,1,1,N,8,8
59,1,1,2,1,1,N,3,7
53,1,1,1,1,1,N,4,10
92,1,3,2,1,1,N,9,5
12,1,N,1,1,2,N,N,3
71,1,1,2,1,1,N,1,7
69,1,1,1,1,1,N,3,6
14,3,N,1,1,2,N,N,3
16,1,6,1,1,1,N,0,4
39,2,1,1,1,1,N,9,7
47,1,1,2,1,1,N,8,9
14,1,N,2,1,1,N,N,8
58,1,4,1,1,1,N,9,5
22,2,6,1,1,1,N,3,10
55,1,1,2,1,1,N,6,7
74,1,1,2,1,2,N,3,7
31,1,1,2,1,1,N,3,6
55,1,1,2,1,1,N,6,6
5,1,N,2,1,1,N,N,2
59,1,1,1,1,1,N,5,6
32,1,1,2,1,1,N,7,9
81,1,6,1,1,1,N,4,9
52,1,1,2,1,1,N,9,8
17,1,6,1,1,2,N,1,4
61,1,1,1,1,1,N,7,6
29,1,1,2,1,1,N,6,5
62,1,3,1,1,2,N,7,5
20,1,6,2,1,1,N,0,5
61,1,1,2,1,1,N,9,6
78,1,1,1,1,1,N,9,9
33,6,1,1,1,1,N,8,9
71,1,1,1,1,2,N,9,5
54,2,1,2,1,1,N,1,9
29,1,6,2,1,1,N,2,10
41,1,1,2,1,2,N,9,10
43,9,1,1,1,1,N,6,8
9,1,N,1,1,1,N,N,3
2,1,N,1,1,1,N,N,N
14,8,N,1,1,1,N,N,4
37,1,1,1,1,1,N,9,5
21,1,6,1,1,1,N,4,7
1,1,N,2,1,1,N,N,N
71,6,4,2,1,1,N,1,3
7,1,N,1,1,1,N,N,3
25,1,6,1,1,1,N,4,9
31,2,6,1,1,1,N,4,7
67,1,1,1,1,1,N,9,6
43,1,1,1,1,1,N,0,9
47,1,4,1,1,2,N,6,9
3,1,N,1,1,1,N,N,2
62,1,4,2,2,0,N,5,6
83,1,1,2,1,1,N,2,7
51,1,1,2,1,1,N,0,10
48,1,4,1,1,1,N,4,7
15,2,6,2,1,1,N,0,3
53,1,1,1,1,1,N,9,7
66,1,1,1,1,1,N,8,7
32,1,1,1,1,1,N,7,5
47,2,1,2,1,1,N,7,11
45,1,1,1,1,1,N,9,10
30,1,1,2,1,1,N,8,9
71,1,3,1,3,0,N,7,3
10,1,N,1,1,1,N,N,3
10,1,N,2,1,2,N,N,3
54,2,1,2,1,1,N,1,7
49,1,1,1,1,1,N,8,9
65,1,4,1,1,1,N,8,7
41,1,1,1,1,1,N,5,10
43,9,1,2,1,1,N,7,5
31,1,1,1,1,1,N,8,10
30,1,1,1,1,1,N,3,5
10,1,N,1,1,1,N,N,7
31,1,N,1,1,2,N,5,7
4,1,5,1,1,1,N,N,2
43,1,1,1,1,1,N,5,5
10,2,N,1,1,1,N,N,3
82,1,1,2,1,1,N,0,6
53,8,1,1,1,1,N,9,10
31,1,1,1,1,1,N,5,4
52,1,1,1,1,1,N,6,5
36,1,6,2,1,1,N,5,10
8,1,N,2,1,2,N,N,3
17,1,6,2,1,1,N,0,4
45,1,1,2,1,2,N,0,7
7,1,N,2,1,1,N,N,3
7,1,N,1,1,1,N,N,2
60,1,1,1,1,1,N,9,8
14,1,N,1,1,1,N,N,4
2,1,N,2,1,1,N,N,N
58,1,3,1,1,1,N,7,8
68,1,1,2,1,1,N,7,8
55,9,1,1,1,1,N,9,4
69,6,1,1,1,1,N,8,4
36,2,3,1,1,2,N,5,10
