,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
75,26,2,N,9,1,6,2,6,7,1,26,2,N,1,6,100.0
76,55,2,N,4,1,4,2,5,5,2,55,2,N,1,5,100.0
77,41,2,N,9,1,5,2,9,9,1,41,2,N,1,9,100.0
78,50,2,N,8,1,2,1,2,6,2,50,2,N,1,2,100.0
79,27,2,N,3,1,2,1,2,6,1,27,2,N,1,2,100.0
80,50,2,N,7,2,2,0,0,6,1,50,2,N,2,0,100.0
81,47,2,N,9,1,4,2,6,3,2,47,2,N,1,6,100.0
82,25,2,N,10,1,6,2,0,7,2,25,2,N,1,0,100.0
83,47,2,N,7,1,1,1,4,5,1,47,2,N,1,4,100.0
84,71,2,5,6,2,3,0,2,1,1,71,2,5,2,2,100.0
85,45,2,N,5,1,1,2,7,7,1,45,2,N,1,7,100.0
86,21,2,N,6,1,6,1,0,6,1,21,2,N,1,0,100.0
87,45,2,N,3,1,2,1,8,8,2,45,2,N,1,8,100.0
88,79,2,N,5,1,4,2,3,6,1,79,2,N,1,3,100.0
89,39,2,N,6,1,2,2,4,6,2,39,2,N,1,4,100.0
90,60,2,N,3,3,6,0,0,6,2,60,2,N,3,0,100.0
91,37,2,N,10,3,2,0,9,3,2,37,2,N,3,9,100.0
92,70,2,N,5,3,2,0,5,9,1,70,2,N,3,5,100.0
93,79,2,N,5,2,3,0,5,2,1,79,2,N,2,5,100.0
94,70,2,N,3,1,4,2,5,9,1,70,2,N,1,5,100.0
95,32,2,N,5,1,2,1,2,8,1,32,2,N,1,2,100.0
96,64,2,N,10,1,1,1,0,5,2,64,2,N,1,0,100.0
97,15,2,N,3,1,6,1,0,8,2,15,2,N,1,0,100.0
98,73,2,N,1,2,3,0,3,8,2,73,2,N,2,3,100.0
99,81,2,N,12,1,3,1,2,9,1,81,2,N,1,2,100.0
100,47,2,N,5,1,4,2,0,5,2,47,2,N,1,0,100.0
101,40,1,N,8,1,2,2,7,9,2,40,1,N,1,7,100.0
102,13,2,N,4,1,N,2,N,8,1,13,2,N,1,N,100.0
103,67,2,N,4,1,1,1,6,5,1,67,2,N,1,6,100.0
104,54,2,N,4,1,4,1,9,8,1,54,2,N,1,9,100.0
105,64,2,N,8,1,5,2,3,6,1,64,2,N,1,3,100.0
106,39,2,N,2,1,4,1,6,6,2,39,2,N,1,6,100.0
107,48,2,N,5,1,4,2,0,7,1,48,2,N,1,0,100.0
108,61,1,N,6,1,3,1,1,3,1,61,1,N,1,1,100.0
109,2,2,N,N,1,N,1,N,5,1,2,2,N,1,N,100.0
110,33,2,N,1,1,1,1,7,3,1,33,2,N,1,7,100.0
111,78,2,N,8,1,3,1,5,3,1,78,2,N,1,5,100.0
112,38,2,N,1,1,4,2,1,2,2,38,2,N,1,1,100.0
113,40,2,N,1,1,4,2,3,8,1,40,2,N,1,3,100.0
114,61,2,N,6,1,1,1,0,5,2,61,2,N,1,0,100.0
115,54,2,N,8,1,6,2,5,7,1,54,2,N,1,5,100.0
116,75,2,N,11,1,1,1,9,3,1,75,2,N,1,9,100.0
117,35,2,N,9,1,2,1,7,8,1,35,2,N,1,7,100.0
118,35,2,N,9,1,6,1,0,3,2,35,2,N,1,0,100.0
119,30,2,N,11,1,6,2,6,9,1,30,2,N,1,6,100.0
120,13,1,N,1,2,N,0,N,1,1,13,1,N,2,N,100.0
121,68,2,N,6,1,3,2,3,1,1,68,2,N,1,3,100.0
122,15,2,N,3,2,6,0,0,3,1,15,2,N,2,0,100.0
123,25,2,N,6,1,6,1,7,7,1,25,2,N,1,7,100.0
124,64,2,N,3,1,5,2,4,5,1,64,2,N,1,4,100.0
125,60,2,N,2,1,1,1,0,1,2,60,2,N,1,0,100.0
126,69,2,N,6,2,4,0,2,1,2,69,2,N,2,2,100.0
127,25,2,N,11,3,6,0,0,2,2,25,2,N,3,0,100.0
128,80,2,N,10,1,3,2,4,9,2,80,2,N,1,4,100.0
129,94,2,N,3,2,3,0,2,6,2,94,2,N,2,2,100.0
130,30,2,N,5,1,2,1,5,8,2,30,2,N,1,5,100.0
131,39,2,N,6,2,4,0,1,9,1,39,2,N,2,1,100.0
132,33,2,N,10,1,1,2,1,3,2,33,2,N,1,1,100.0
133,55,2,N,7,1,3,1,6,9,2,55,2,N,1,6,100.0
134,45,2,N,9,1,5,1,7,8,2,45,2,N,1,7,100.0
135,34,2,N,10,1,2,2,8,2,2,34,2,N,1,8,100.0
136,59,2,N,6,1,5,1,3,2,2,59,2,N,1,3,100.0
137,33,2,N,9,1,1,2,8,3,2,33,2,N,1,8,100.0
138,38,2,N,7,1,5,1,3,6,1,38,2,N,1,3,100.0
139,40,2,N,8,1,2,1,0,9,2,40,2,N,1,0,100.0
140,49,2,N,12,1,4,2,8,6,1,49,2,N,1,8,100.0
141,2,2,N,N,1,N,1,N,7,2,2,2,N,1,N,100.0
142,59,2,N,8,1,4,1,3,9,1,59,2,N,1,3,100.0
143,29,2,N,11,1,6,2,3,5,1,29,2,N,1,3,100.0
144,71,2,N,12,1,3,1,9,6,1,71,2,N,1,9,100.0
145,58,2,N,6,1,3,2,5,8,2,58,2,N,1,5,100.0
146,47,1,N,4,1,2,2,7,5,1,47,1,N,1,7,100.0
147,43,2,N,3,1,5,2,6,1,1,43,2,N,1,6,100.0
148,12,2,N,3,2,N,0,N,6,1,12,2,N,2,N,100.0
149,43,2,N,7,1,4,1,6,8,2,43,2,N,1,6,100.0
150,80,2,N,11,1,4,2,7,2,2,80,2,N,1,7,100.0
151,31,2,N,7,1,5,2,3,8,1,31,2,N,1,3,100.0
152,40,2,N,8,1,6,2,0,5,2,40,2,N,1,0,100.0
153,48,1,N,6,3,5,0,0,9,2,48,1,N,3,0,100.0
154,72,2,N,12,3,6,0,5,1,1,72,2,N,3,5,100.0
155,25,2,N,6,1,2,2,2,1,1,25,2,N,1,2,100.0
156,56,2,N,5,3,5,0,1,2,1,56,2,N,3,1,100.0
157,38,2,N,5,1,4,2,1,3,2,38,2,N,1,1,100.0
158,30,2,N,10,1,6,1,4,3,2,30,2,N,1,4,100.0
159,26,2,N,7,2,2,0,5,8,2,26,2,N,2,5,100.0
