,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
44,59,1,6,0,N,2,6,234,19-01700,2,1,33,0,N,8,493,40.0
45,53,4,1,0,5,1,2,116,13-04600,9,1,72,0,2,2,158,40.0
46,8,0,N,0,3,1,N,458,28-01100,6,1,4,3,7,N,105,20.0
47,22,0,1,0,2,1,9,409,01-01301,8,1,59,0,3,0,0,20.0
48,0,1,N,3,11,2,N,256,32-00405,6,1,10,2,4,N,264,20.0
49,33,4,3,2,2,1,4,0,06-08507,1,2,79,0,N,2,69,0.0
50,1,0,N,1,3,2,N,91,36-04010,6,2,14,1,2,N,130,40.0
51,63,0,2,0,N,1,4,54,17-03529,8,1,36,0,N,3,152,40.0
52,35,4,6,0,5,2,1,226,06-08507,9,2,47,2,3,4,109,0.0
53,78,4,1,0,4,2,2,360,51-01301,8,1,57,2,4,0,38,20.0
54,36,4,1,1,7,2,7,154,08-00803,8,1,49,1,3,3,90,20.0
55,79,1,3,N,2,1,3,36,17-03529,1,2,71,0,2,6,501,20.0
56,55,1,2,0,2,1,5,N,51-51255,1,1,35,0,N,4,214,20.0
57,4,4,N,4,7,2,N,409,17-03529,1,1,1,4,5,N,191,40.0
58,83,0,1,0,2,1,2,184,13-04600,6,2,38,2,9,4,199,0.0
59,32,4,4,0,2,2,0,67,06-07502,1,2,40,0,N,7,501,20.0
60,79,0,4,0,N,0,3,125,51-01301,2,1,55,N,N,4,196,20.0
61,75,1,6,0,N,2,4,166,24-01004,1,1,31,0,N,5,359,40.0
62,49,1,5,0,5,1,1,326,30-00600,1,2,41,0,3,6,475,20.0
63,87,4,2,0,N,2,0,498,51-01301,8,1,38,0,N,6,427,40.0
64,3,4,N,1,9,1,N,427,17-03529,1,1,0,1,3,N,501,40.0
65,63,0,4,0,N,2,1,401,29-01901,9,2,65,0,N,4,156,40.0
66,20,0,6,0,N,0,4,303,06-07502,9,1,29,N,N,1,N,20.0
67,36,1,5,0,5,1,6,9,19-01700,1,1,38,0,N,4,167,20.0
68,45,4,6,0,N,2,6,36,19-01700,8,2,34,1,3,5,223,0.0
69,56,0,2,0,2,1,4,482,32-00405,3,1,55,0,5,4,370,40.0
70,41,0,6,0,2,2,7,77,36-04010,9,1,15,1,2,0,171,20.0
71,59,4,4,2,N,1,6,189,51-51255,1,2,57,0,3,4,316,0.0
72,70,2,3,0,2,2,1,N,36-03710,2,1,50,4,6,6,161,0.0
73,79,4,6,N,N,2,2,134,06-07502,8,1,89,0,N,2,83,40.0
74,30,0,6,1,2,1,0,188,24-01004,3,1,30,0,3,1,501,20.0
75,88,0,6,0,3,0,4,59,26-02702,9,1,19,N,N,5,N,0.0
76,55,0,6,0,3,2,0,333,26-02702,3,1,21,0,N,3,114,20.0
77,49,0,6,0,3,1,8,37,38-00100,9,1,31,2,7,5,384,0.0
78,66,0,5,0,3,2,9,436,06-08507,9,1,41,0,N,9,501,40.0
79,80,4,1,1,4,2,7,446,36-04010,1,2,26,0,2,5,265,0.0
80,61,2,4,0,3,2,9,95,36-03710,2,1,76,0,N,7,475,20.0
81,21,1,6,0,2,2,3,11,51-51255,8,1,26,1,3,2,501,0.0
82,95,1,6,0,2,0,0,61,28-01100,1,1,19,N,N,0,N,20.0
83,78,1,1,0,2,2,1,116,24-01004,1,2,44,2,4,7,466,0.0
84,78,0,2,1,N,0,4,184,13-04600,6,1,33,N,N,0,N,20.0
85,42,2,1,N,2,1,9,351,24-01004,1,1,62,0,3,9,501,20.0
86,37,0,6,0,N,1,1,125,32-00405,8,1,22,1,4,0,76,0.0
87,28,1,6,0,2,2,2,11,32-00405,9,1,34,3,4,1,22,0.0
88,90,0,1,N,2,1,0,473,38-00100,8,1,59,0,2,8,501,20.0
89,40,4,4,1,N,1,5,84,32-00405,1,1,30,0,8,4,239,0.0
90,81,0,6,0,N,2,0,298,36-04010,6,2,29,0,3,7,501,20.0
91,0,0,N,8,11,1,N,228,36-04010,6,1,0,1,3,N,501,40.0
92,50,1,5,0,8,2,2,132,08-00803,8,1,31,1,2,3,127,0.0
93,73,1,6,0,N,2,0,55,36-04010,1,1,33,0,N,9,501,40.0
94,9,0,N,6,4,0,N,258,38-00100,1,2,13,N,N,N,N,20.0
95,47,0,3,0,5,1,0,189,24-01004,8,2,74,0,2,7,501,20.0
96,30,1,6,0,N,2,3,92,17-03529,2,2,28,0,N,7,415,40.0
97,46,1,6,2,4,1,7,120,24-01004,1,2,24,2,4,2,99,40.0
98,25,0,6,0,4,2,6,56,06-07502,7,1,21,0,6,2,86,20.0
99,30,4,1,1,4,2,3,102,32-00405,8,1,84,0,2,1,64,0.0
100,64,4,1,0,3,1,0,425,24-01004,6,2,79,0,2,5,501,20.0
101,42,0,1,0,5,2,5,119,19-01700,9,2,46,2,4,6,417,0.0
102,56,4,4,0,4,1,6,177,06-07502,1,2,22,0,2,7,501,20.0
103,38,2,1,0,5,2,2,139,36-03710,2,1,65,0,4,3,256,20.0
104,40,1,6,0,2,2,4,495,29-01901,8,1,74,0,N,2,90,20.0
105,68,4,1,0,7,1,2,100,51-51255,8,1,69,1,6,1,480,0.0
106,57,1,1,N,8,2,2,169,06-07502,1,1,38,1,3,7,501,0.0
107,75,4,6,0,2,1,4,347,51-51255,9,1,29,0,2,5,474,40.0
108,24,2,1,4,4,2,2,N,06-07502,1,1,39,0,2,9,501,0.0
109,5,0,N,1,6,1,N,82,17-03531,1,2,14,1,3,N,372,40.0
110,56,4,1,0,2,2,9,N,28-01100,1,2,23,1,3,5,220,0.0
111,67,0,5,N,N,0,4,44,01-01301,1,1,56,N,N,1,11,40.0
112,27,1,2,N,4,2,9,401,32-00405,1,1,53,1,3,3,157,0.0
113,59,0,4,0,N,0,3,36,06-07502,2,1,39,N,N,1,22,20.0
114,9,1,N,0,4,2,N,45,32-00405,3,1,3,1,2,N,69,20.0
115,50,4,6,0,2,2,0,369,51-01301,9,2,48,0,N,8,501,20.0
116,20,1,6,1,3,2,6,14,17-03529,8,1,27,0,N,3,153,0.0
117,60,4,6,0,N,2,0,358,06-08507,1,1,28,0,N,6,301,40.0
118,39,4,1,0,2,2,8,137,28-01100,8,2,43,0,2,3,213,40.0
119,34,0,1,0,4,2,2,21,19-01700,8,1,67,0,2,2,217,40.0
120,66,0,1,0,8,1,2,372,06-08507,8,1,51,2,4,9,501,0.0
121,47,1,6,0,3,1,2,65,06-07502,1,2,39,0,N,4,144,20.0
122,8,1,N,1,4,2,N,443,06-07502,1,1,7,3,5,N,291,20.0
123,63,4,6,4,N,1,0,0,13-04600,8,2,28,0,N,7,418,20.0
124,48,0,4,0,5,2,5,262,06-07502,9,2,32,0,N,3,99,20.0
125,21,1,1,4,5,2,9,10,38-00100,8,1,25,3,6,6,222,0.0
126,44,2,4,2,3,2,7,201,51-51255,1,1,55,0,N,9,501,0.0
127,48,4,1,1,7,1,0,84,08-00803,1,2,51,0,2,2,501,0.0
128,4,0,N,7,6,1,N,303,38-00100,2,1,7,2,3,N,300,20.0
129,72,0,4,0,N,0,4,425,13-04600,9,1,36,N,N,0,N,20.0
130,0,4,N,7,8,2,N,325,38-00100,9,1,3,1,3,N,501,20.0
131,49,0,4,0,3,2,3,408,24-01004,9,1,84,0,N,7,501,20.0
132,2,0,N,N,3,2,N,0,01-01301,9,2,2,2,4,N,19,40.0
133,17,4,3,4,N,1,6,76,24-01004,2,2,70,0,2,3,501,0.0
134,53,4,5,1,8,2,9,148,36-03710,9,2,40,0,3,6,387,0.0
135,9,1,N,N,5,1,N,25,40-00200,1,2,12,2,4,N,196,20.0
136,11,1,N,0,5,2,N,433,08-00803,8,1,4,1,2,N,127,20.0
137,60,0,1,0,3,2,3,362,26-02702,9,2,57,0,3,0,253,40.0
138,60,0,2,0,N,0,1,124,13-04600,9,1,70,N,N,5,225,20.0
139,4,0,N,9,5,1,N,N,32-00405,2,2,10,2,3,N,N,40.0
140,69,4,6,0,2,1,2,15,38-00100,9,1,15,1,2,0,166,20.0
141,28,2,4,0,5,2,7,162,32-00405,1,1,64,0,N,1,35,20.0
142,17,0,4,0,3,0,4,351,24-01004,3,2,67,N,N,2,N,0.0
143,33,2,1,0,2,2,3,432,36-03710,8,1,80,0,6,3,215,40.0
144,20,0,3,0,3,2,2,158,30-00600,3,1,26,0,5,1,263,20.0
145,61,0,1,0,4,2,2,120,29-01901,6,2,35,2,4,9,501,20.0
146,17,2,1,1,N,2,9,204,51-51255,1,2,28,0,2,7,501,0.0
147,60,1,5,0,2,2,7,108,08-00803,1,1,78,0,N,2,77,20.0
148,8,0,N,N,6,1,N,115,26-02702,6,2,3,2,4,N,95,20.0
149,0,1,N,2,8,2,N,188,51-51255,2,1,3,3,5,N,204,20.0
150,67,0,6,0,3,2,0,64,13-04600,8,1,24,0,N,0,0,40.0
151,42,4,6,0,N,1,8,N,36-04010,9,1,24,0,3,5,501,20.0
152,42,0,5,0,3,1,1,442,30-00600,3,2,52,0,7,4,123,20.0
153,16,4,6,2,3,1,2,116,17-03529,2,2,25,0,2,2,118,20.0
154,59,0,1,0,3,2,8,0,19-01700,6,1,25,1,3,4,122,20.0
155,60,4,1,0,2,1,5,113,51-01301,9,1,47,2,4,8,501,0.0
156,69,1,5,0,5,2,8,173,28-01100,1,1,32,0,N,6,227,20.0
157,4,0,N,3,9,1,N,412,13-04600,1,2,9,3,5,N,501,40.0
158,50,4,4,0,2,1,2,N,13-04600,1,2,58,0,N,4,152,20.0
159,64,0,3,0,N,1,2,184,06-07502,6,1,84,0,2,9,501,20.0
