,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
48,54,2,10,2,2,2,N,7,0,1,14,1,0,2,2,32000.0,5,98,32-00405,1,1,30,2,9,2,2,2,N,1,1,4,35000.0,5,314,53.84615384615385
49,49,2,11,2,2,2,N,11,0,1,7,6,0,5,2,516000.0,0,243,17-03529,2,1,50,2,11,2,2,2,N,1,1,2,78000.0,8,447,53.84615384615385
50,57,2,7,2,2,2,N,5,0,1,16,1,2,3,2,24000.0,4,183,38-00100,3,1,45,2,0,2,2,2,N,1,5,8,40000.0,5,183,53.84615384615385
51,55,2,11,2,2,2,N,9,0,1,10,1,0,2,1,55000.0,7,46,17-03529,2,1,65,2,11,2,2,2,N,1,0,2,0.0,0,153,69.23076923076923
52,76,2,7,2,2,2,N,7,0,1,7,4,0,2,1,3000.0,1,486,19-01700,1,1,40,2,7,2,2,2,N,1,0,N,60000.0,8,459,61.53846153846154
53,38,2,7,2,2,2,N,9,0,1,10,4,1,3,1,175000.0,8,501,19-01700,1,2,64,2,7,2,2,2,N,1,0,N,65600.0,8,495,61.53846153846154
54,88,2,13,2,1,2,N,4,0,1,11,1,0,2,2,21600.0,4,501,36-04010,2,1,55,2,13,2,2,2,N,1,0,4,22000.0,4,210,61.53846153846154
55,54,2,7,2,2,2,N,7,0,1,0,1,2,4,1,10000.0,2,400,40-00200,3,1,59,2,0,2,2,2,3,1,0,2,14400.0,3,501,38.46153846153847
56,73,2,7,2,2,2,N,7,0,1,13,3,1,4,1,51400.0,7,501,28-01100,2,2,66,2,7,2,2,2,N,1,0,2,29000.0,6,272,53.84615384615385
57,44,2,7,2,2,2,N,8,0,1,14,1,0,3,1,32000.0,5,205,19-01700,1,2,44,2,7,2,2,2,N,1,2,4,20000.0,3,174,61.53846153846154
58,29,2,7,2,2,2,N,12,0,1,N,1,3,6,2,174900.0,4,398,01-01301,2,1,76,2,7,2,2,2,N,1,0,2,18800.0,4,162,61.53846153846154
59,45,2,7,2,2,2,N,10,0,1,8,1,0,2,2,140000.0,4,501,08-00803,1,2,43,2,7,2,2,2,N,1,3,5,22000.0,3,246,53.84615384615385
60,91,2,7,2,2,2,N,5,0,1,6,4,0,2,2,90600.0,1,307,40-00200,1,2,44,2,0,2,2,2,N,1,0,N,47000.0,7,359,53.84615384615385
61,83,2,13,2,2,2,2,7,0,1,14,1,0,3,1,103600.0,9,45,36-04010,2,1,73,2,13,2,2,2,N,1,0,2,180700.0,9,501,61.53846153846154
62,18,2,7,2,2,2,N,4,0,1,11,6,0,N,1,250000.0,9,501,24-01004,2,2,17,2,8,2,2,2,N,1,2,4,300.0,1,501,53.84615384615385
63,54,2,7,2,1,2,N,9,1,1,9,1,0,2,1,100000.0,8,222,24-01004,1,1,55,2,8,2,2,2,N,1,2,4,352000.0,9,501,38.46153846153847
64,22,2,7,2,1,2,N,4,0,1,4,6,0,3,1,0.0,0,247,13-04600,2,1,57,2,7,2,1,2,N,1,0,4,4000.0,1,30,61.53846153846154
65,69,2,7,2,2,2,N,6,0,1,14,6,N,N,2,242300.0,7,142,30-00600,1,1,30,2,0,2,2,2,N,1,0,N,15100.0,3,114,53.84615384615385
66,67,2,13,2,2,2,N,7,0,1,10,1,1,2,2,91090.0,7,424,36-04010,2,1,37,2,13,2,2,2,N,1,1,3,21000.0,4,131,61.53846153846154
67,25,2,7,2,2,2,N,7,0,1,N,6,N,N,1,55700.0,1,501,29-01901,1,1,62,2,8,2,2,2,N,1,0,N,23640.0,4,179,53.84615384615385
68,61,2,7,1,2,2,N,7,0,1,3,1,0,3,1,389000.0,4,501,13-04600,1,1,36,2,7,2,2,2,N,1,0,2,55000.0,7,501,61.53846153846154
69,2,2,7,2,2,N,N,N,0,1,N,N,2,4,2,N,N,144,13-04600,1,1,2,2,7,2,N,N,N,1,2,4,N,N,212,84.61538461538461
70,55,2,7,2,1,2,N,6,0,1,14,4,N,N,2,47300.0,6,176,38-00100,1,2,37,2,0,2,2,2,N,1,2,3,27000.0,4,132,38.46153846153847
71,75,2,7,2,2,2,N,9,0,1,N,1,0,2,2,50000.0,6,178,13-04600,2,1,66,2,7,2,1,2,N,1,0,2,0.0,0,0,61.53846153846154
72,60,2,11,2,2,2,N,10,0,1,15,6,0,2,2,23000.0,4,501,17-03529,2,2,31,2,11,2,2,2,N,1,0,N,53000.0,7,401,61.53846153846154
73,42,2,7,2,2,2,N,5,0,1,11,6,0,N,1,69000.0,1,501,06-08507,1,1,23,2,7,2,2,2,N,1,0,4,3000.0,1,161,69.23076923076923
74,54,2,7,2,2,2,N,10,0,1,10,6,0,7,1,40000.0,6,501,24-01004,6,1,34,2,8,2,2,2,N,1,0,3,37600.0,5,501,61.53846153846154
75,60,2,10,2,2,2,N,11,0,1,11,1,0,2,1,24530.0,1,324,51-01301,1,1,57,2,10,2,2,2,N,1,0,2,958200.0,9,501,69.23076923076923
76,78,2,7,2,2,2,N,9,0,1,9,2,4,7,1,61420.0,3,501,24-01004,1,2,56,2,8,2,2,2,N,1,0,4,308000.0,9,501,53.84615384615385
77,37,1,7,2,2,2,N,7,0,1,6,6,0,N,1,250000.0,9,501,13-04600,2,1,63,2,7,2,2,2,N,1,0,5,25000.0,4,176,53.84615384615385
78,21,2,7,2,2,2,N,11,0,1,9,6,0,3,1,552000.0,9,501,24-01004,1,1,33,2,8,2,2,2,N,1,0,N,102000.0,8,501,61.53846153846154
79,38,2,10,2,2,2,N,9,0,1,N,1,0,3,2,78060.0,8,43,51-51255,2,2,38,2,10,2,2,2,N,1,1,3,0.0,0,128,69.23076923076923
80,68,2,10,2,2,2,N,9,0,1,15,1,0,2,1,56000.0,7,56,17-03531,2,1,39,2,10,2,2,2,N,1,0,4,62000.0,7,501,69.23076923076923
81,18,2,7,2,2,2,N,5,0,1,6,6,0,2,0,13000.0,3,142,13-04600,2,2,41,2,7,2,2,2,N,3,N,N,12000.0,3,90,53.84615384615385
82,50,2,7,2,2,2,N,7,0,1,N,1,0,2,1,0.0,0,183,19-01700,2,1,72,2,7,1,1,1,N,1,0,2,16300.0,3,301,46.15384615384615
83,54,2,10,2,2,1,N,10,0,1,15,6,0,N,2,163200.0,8,273,51-51255,1,1,30,2,10,2,2,2,N,1,0,N,24000.0,4,183,61.53846153846154
84,67,2,7,2,2,2,N,7,0,1,N,3,0,N,2,18000.0,3,148,13-04600,2,2,69,2,7,2,2,2,N,1,0,N,9500.0,2,78,69.23076923076923
85,69,2,13,2,1,2,5,7,0,1,16,6,0,N,1,54800.0,1,501,36-04010,2,2,51,2,13,2,2,2,N,1,0,2,100000.0,8,501,53.84615384615385
86,72,2,7,2,1,2,N,9,0,1,N,2,2,9,1,-7250.0,5,501,24-01004,1,1,63,2,8,2,2,2,5,1,0,N,24080.0,3,181,30.76923076923077
87,53,2,7,2,2,2,N,9,0,1,10,6,0,N,1,107000.0,5,501,24-01004,2,1,24,2,8,2,2,2,N,1,1,11,40000.0,5,501,61.53846153846154
88,32,2,10,2,2,2,N,9,0,1,10,4,0,3,1,70000.0,8,501,51-01301,1,2,71,2,10,2,2,2,N,1,0,N,96600.0,8,501,76.92307692307693
89,67,2,7,2,2,2,N,9,0,1,3,1,0,2,1,130000.0,9,501,19-01700,1,1,30,2,7,2,2,2,N,1,1,3,58050.0,8,458,53.84615384615385
90,61,2,7,2,2,2,N,8,0,1,N,1,2,3,2,199500.0,7,200,01-01301,2,2,55,2,7,2,2,2,N,1,0,2,0.0,0,193,53.84615384615385
91,62,2,10,2,2,2,N,10,0,1,9,1,1,2,2,81710.0,6,501,51-51255,1,1,70,2,10,2,2,2,N,1,0,2,357000.0,9,501,69.23076923076923
92,12,2,13,2,2,2,N,3,4,1,N,N,1,3,1,N,N,247,36-03710,8,2,8,2,13,2,2,2,N,1,1,2,N,N,501,76.92307692307693
93,54,2,7,2,2,2,N,7,0,1,3,2,0,7,2,0.0,0,66,19-01700,2,1,55,2,7,2,2,2,N,1,3,6,25000.0,4,181,53.84615384615385
94,68,2,7,2,2,2,N,7,0,1,10,4,0,N,1,1500.0,1,452,40-00200,1,2,48,2,0,2,2,2,N,1,1,5,43200.0,7,198,46.15384615384615
95,65,2,7,2,1,2,N,7,0,1,16,6,0,2,1,9000.0,2,501,19-01700,1,1,63,2,7,2,1,2,N,1,0,N,1200.0,1,9,61.53846153846154
96,63,2,7,2,2,2,N,10,0,1,15,4,0,N,1,26100.0,4,501,24-01004,1,2,59,2,8,2,2,2,N,1,0,2,552000.0,9,501,61.53846153846154
97,68,2,7,2,2,2,N,7,0,2,N,4,N,N,0,79900.0,2,N,08-00803,1,2,71,2,7,2,2,2,N,2,N,N,21600.0,3,N,76.92307692307693
98,43,2,7,2,2,2,N,9,0,1,10,6,0,N,1,6110.0,7,501,08-00803,6,2,23,2,7,2,2,2,N,1,0,4,45000.0,6,501,69.23076923076923
99,87,2,11,2,2,N,N,3,0,1,N,3,0,5,2,N,N,61,17-03529,2,2,61,2,11,2,2,2,N,1,0,N,9500.0,2,71,53.84615384615385
100,70,2,11,2,2,2,N,9,0,1,9,3,0,4,1,61900.0,6,501,17-03529,2,2,45,2,11,2,2,2,N,1,2,3,30000.0,5,147,53.84615384615385
101,43,2,7,2,2,2,N,7,0,1,12,1,1,3,1,30000.0,5,72,40-00200,1,1,57,2,0,2,2,2,N,1,0,3,27900.0,5,145,61.53846153846154
102,44,2,7,1,2,2,N,5,0,1,N,1,1,2,1,8800.0,6,501,01-01301,1,1,74,2,7,2,1,2,N,1,0,2,27600.0,5,452,46.15384615384615
103,53,2,7,2,2,2,N,10,0,1,N,4,0,N,1,65600.0,3,32,40-00200,1,2,79,1,0,2,2,2,N,1,0,N,36600.0,6,301,53.84615384615385
104,20,2,7,2,1,2,N,9,0,1,7,1,0,2,1,22000.0,4,192,40-00200,1,2,49,2,0,2,2,2,N,1,1,3,87000.0,9,425,38.46153846153847
105,61,2,13,2,2,2,N,9,0,1,15,1,1,2,1,167050.0,2,501,06-07502,1,2,34,2,12,2,2,2,N,1,1,3,40000.0,6,501,61.53846153846154
106,38,2,7,2,2,2,N,9,0,1,12,2,0,N,1,100000.0,8,501,26-02702,1,2,58,2,8,2,2,2,N,1,0,N,60000.0,7,452,61.53846153846154
107,35,2,11,2,2,2,N,5,0,1,N,6,0,N,1,5000.0,1,37,17-03529,6,1,21,2,11,2,2,2,N,1,0,N,0.0,0,0,69.23076923076923
108,35,2,10,2,2,2,N,9,0,1,16,1,2,3,1,90000.0,8,501,51-01301,6,2,55,2,10,2,2,2,N,1,0,4,130000.0,9,501,61.53846153846154
109,51,2,13,2,2,2,N,5,0,1,4,6,0,N,2,30000.0,4,235,36-04010,2,1,60,2,13,2,2,2,N,1,0,N,32000.0,5,244,69.23076923076923
110,57,2,10,2,N,2,N,3,0,1,N,1,0,2,1,N,N,90,17-03531,2,1,82,2,10,2,2,2,N,1,0,2,46800.0,6,501,61.53846153846154
111,65,2,7,2,2,2,N,7,0,1,14,1,0,2,2,12000.0,2,91,30-00600,1,2,23,2,0,2,2,2,N,1,0,2,3000.0,1,76,61.53846153846154
112,57,2,7,2,2,2,N,5,0,1,N,3,N,N,1,56500.0,9,484,29-01901,2,1,94,2,8,2,1,2,N,1,0,2,12000.0,3,393,38.46153846153847
113,29,2,7,2,2,2,N,8,0,1,N,1,0,2,1,24000.0,4,328,29-01901,2,2,86,2,8,2,2,2,N,1,0,2,12000.0,3,501,61.53846153846154
114,10,2,13,2,N,N,N,N,0,1,N,N,4,6,1,N,N,429,36-04010,6,1,0,2,13,2,N,N,N,1,1,3,N,N,501,69.23076923076923
115,64,2,11,2,2,2,N,10,0,1,N,6,0,N,1,46400.0,9,289,17-03529,2,2,68,2,11,2,2,2,N,1,0,N,84000.0,8,501,69.23076923076923
116,21,2,10,2,1,2,N,8,0,1,6,6,1,3,2,12000.0,2,99,32-00405,2,2,22,2,9,2,2,2,N,1,0,N,1900.0,1,14,38.46153846153847
117,42,1,7,2,2,2,N,11,0,1,N,2,0,N,1,128200.0,4,501,08-00803,1,2,75,2,7,2,2,2,N,1,2,5,37800.0,5,501,53.84615384615385
118,68,2,11,2,2,2,N,6,0,1,14,1,0,3,2,1500.0,1,252,17-03529,2,2,44,2,11,2,2,2,N,1,2,7,25000.0,4,333,53.84615384615385
119,37,2,7,2,2,2,N,8,0,1,7,1,2,4,1,40000.0,6,443,13-04600,2,1,50,2,7,2,2,2,N,1,1,3,67000.0,8,501,53.84615384615385
120,16,2,13,2,2,2,N,8,0,1,N,6,0,3,1,0.0,0,501,36-04010,2,1,42,2,13,2,2,2,N,1,0,4,0.0,0,501,84.61538461538461
121,78,1,7,2,2,1,N,5,0,1,14,1,0,2,2,18000.0,3,136,01-01301,2,1,53,2,7,2,2,2,N,1,0,2,20000.0,4,315,53.84615384615385
122,53,2,7,2,2,2,N,10,0,1,9,1,0,6,1,200000.0,9,501,30-00600,1,1,54,2,0,2,2,2,N,1,0,2,89800.0,9,501,69.23076923076923
123,27,2,10,2,2,2,N,9,0,1,9,6,0,N,2,60000.0,7,40,51-51255,1,1,28,2,10,2,2,2,N,1,0,N,107000.0,8,501,69.23076923076923
124,72,2,7,2,2,2,N,10,0,1,N,4,N,N,1,36700.0,4,501,06-08507,6,1,77,2,7,2,2,2,N,1,0,N,55000.0,7,456,61.53846153846154
125,43,2,7,2,2,2,N,7,0,1,7,1,0,2,2,2500.0,1,124,13-04600,2,2,22,2,7,2,2,2,N,1,1,3,19000.0,4,241,53.84615384615385
126,46,2,7,2,2,2,N,12,0,1,3,1,0,3,1,180300.0,7,501,24-01004,1,1,79,2,8,2,1,2,N,1,0,2,564000.0,9,501,53.84615384615385
127,32,2,7,2,2,2,N,7,0,3,6,6,0,2,0,73800.0,8,N,13-04600,2,1,30,2,7,2,2,2,N,2,N,N,8100.0,2,N,53.84615384615385
128,71,2,7,2,2,2,N,4,0,1,12,1,3,4,1,290.0,1,501,24-01004,1,2,49,2,8,2,2,2,N,1,0,2,24000.0,3,501,53.84615384615385
129,43,2,10,2,2,2,N,7,0,1,13,6,0,N,1,20000.0,3,152,17-03531,2,2,45,2,10,2,2,2,N,1,0,3,3100.0,1,213,61.53846153846154
130,39,2,7,2,2,2,N,9,0,1,9,4,1,3,1,60600.0,4,501,24-01004,1,1,61,2,8,2,2,2,N,1,0,N,27250.0,4,208,53.84615384615385
131,30,2,7,2,2,2,N,12,0,1,12,6,0,3,1,70000.0,7,501,24-01004,1,2,29,2,8,2,2,2,N,1,0,N,200000.0,9,501,61.53846153846154
132,4,2,7,2,N,2,N,2,0,1,N,N,2,4,2,N,N,501,24-01004,9,1,4,2,8,2,N,N,N,1,1,3,N,N,489,61.53846153846154
133,19,2,7,2,2,2,N,5,0,1,9,6,0,N,1,70000.0,8,35,38-00100,1,2,22,2,0,2,2,2,N,1,0,N,29000.0,4,218,61.53846153846154
134,39,2,13,2,2,1,N,9,0,1,N,4,0,N,1,9800.0,2,403,36-04010,2,2,78,2,13,2,1,2,N,1,0,N,33600.0,5,275,53.84615384615385
135,73,2,11,2,2,2,N,9,0,1,N,6,0,2,2,521000.0,5,419,17-03529,6,2,70,2,11,2,2,2,N,1,0,N,0.0,0,0,61.53846153846154
136,25,2,7,2,2,2,N,7,0,1,6,6,N,N,1,4000.0,1,501,13-04600,6,1,24,2,7,2,2,2,N,1,2,9,2000.0,1,199,61.53846153846154
137,44,2,10,2,2,1,N,9,0,1,3,6,N,N,2,280500.0,4,501,51-01301,1,2,24,2,10,2,2,2,N,1,0,N,77000.0,7,501,61.53846153846154
138,71,2,10,2,2,2,N,7,0,1,6,6,0,N,2,33140.0,3,501,51-51255,1,2,26,2,10,2,2,2,N,1,0,N,1000.0,1,7,69.23076923076923
139,43,1,7,1,2,1,N,5,0,1,6,1,0,2,2,14400.0,3,54,01-01301,2,1,44,2,7,2,2,2,N,1,0,3,25900.0,5,248,38.46153846153847
140,24,2,13,2,2,2,N,5,0,1,9,6,0,N,2,12580.0,5,122,36-04010,2,2,33,2,13,2,2,2,N,1,0,2,34300.0,5,428,69.23076923076923
141,61,2,7,2,2,2,N,5,0,1,N,4,1,2,2,24000.0,4,254,29-01901,2,1,66,2,8,2,1,2,N,1,0,N,9100.0,2,74,38.46153846153847
142,85,2,7,2,2,2,N,6,0,1,3,1,2,5,2,10000.0,2,213,38-00100,1,1,45,2,0,2,2,2,N,1,4,7,60000.0,7,266,46.15384615384615
143,89,2,7,1,2,1,N,7,0,1,14,1,2,4,1,2400.0,1,501,06-08507,1,2,63,2,7,2,2,2,N,1,0,8,154000.0,9,501,46.15384615384615
144,33,2,7,2,2,2,5,7,0,1,N,6,0,N,1,31600.0,2,276,13-04600,1,1,61,2,7,2,2,2,N,1,0,N,0.0,0,0,61.53846153846154
145,1,2,10,2,2,2,N,3,0,1,N,4,0,4,2,N,N,501,17-03531,2,1,71,2,10,2,1,2,N,1,0,N,13100.0,3,107,53.84615384615385
146,47,2,7,2,2,2,N,7,0,1,12,4,0,2,2,19000.0,6,382,30-00600,1,2,41,2,0,2,2,2,N,1,1,2,22000.0,4,125,53.84615384615385
147,78,2,10,2,2,2,N,9,0,1,10,4,0,N,2,84600.0,9,501,51-51255,1,2,38,2,10,2,2,2,N,1,0,N,74000.0,7,501,76.92307692307693
148,5,2,10,2,2,2,N,2,0,1,N,N,1,4,1,N,N,501,51-01301,6,2,6,2,10,2,2,2,N,1,2,4,N,N,501,84.61538461538461
149,8,2,13,1,2,2,N,4,0,1,N,N,3,5,2,7500.0,2,180,36-04010,2,1,14,2,13,2,2,2,N,1,1,2,N,N,341,46.15384615384615
150,33,2,7,2,2,2,N,9,0,1,11,1,0,3,1,74000.0,5,501,40-00200,9,2,33,2,0,2,2,2,N,1,4,6,35000.0,6,321,53.84615384615385
151,21,2,7,2,2,2,N,3,0,1,N,6,0,N,1,0.0,0,246,19-01700,1,1,15,2,7,2,2,1,N,1,2,4,0.0,0,307,61.53846153846154
152,46,2,7,2,2,1,N,12,0,1,16,6,2,4,1,105400.0,4,501,24-01004,1,2,68,2,8,2,2,2,N,1,0,2,169000.0,9,501,46.15384615384615
153,20,2,7,2,2,2,N,8,0,1,14,6,4,10,1,140000.0,9,501,08-00803,1,2,24,2,7,2,2,2,N,1,0,N,21900.0,3,167,53.84615384615385
154,43,2,10,2,2,2,N,9,0,1,10,4,1,3,1,27000.0,5,215,51-51255,2,2,61,2,10,2,2,2,N,1,0,4,32000.0,5,455,61.53846153846154
155,32,2,7,2,2,2,N,10,0,1,16,4,0,3,1,665000.0,9,501,24-01004,1,2,45,2,8,2,2,2,N,1,1,2,120000.0,8,501,53.84615384615385
