"AGEP","RAC1P","MSP","SEX","HOUSING_TYPE","OWN_RENT","DVET","DEYE","PINCP_DECILE","EDU"
57,1,"2",2,1,2,"N",2,"4","7"
35,1,"1",1,1,2,"N",2,"3","8"
26,2,"6",1,1,2,"N",2,"2","8"
59,2,"3",1,1,1,"N",2,"7","7"
39,8,"1",2,1,1,"N",2,"0","7"
74,1,"3",2,1,1,"N",2,"5","5"
0,1,"N",2,1,2,"N",2,"N","N"
4,1,"N",2,1,1,"N",2,"N","1"
54,2,"1",2,1,1,"N",2,"8","11"
37,1,"1",1,1,1,"N",2,"9","12"
62,1,"4",1,1,1,"N",2,"4","4"
38,1,"1",2,1,1,"N",2,"5","4"
13,1,"N",1,1,1,"N",2,"N","3"
19,2,"6",1,1,1,"N",2,"0","5"
28,1,"6",2,1,1,"N",2,"4","9"
63,1,"4",1,3,0,"N",2,"6","9"
14,2,"N",1,1,1,"N",2,"N","3"
29,1,"6",2,1,2,"N",2,"6","9"
3,1,"N",2,1,1,"N",2,"N","1"
14,1,"N",2,1,1,"N",2,"N","3"
32,1,"1",2,1,2,"N",2,"6","9"
35,1,"1",1,1,2,"N",2,"9","5"
12,3,"N",1,1,1,"N",2,"N","3"
60,8,"4",2,1,1,"N",2,"7","8"
77,2,"1",1,1,1,"N",2,"0","1"
94,2,"3",2,1,1,"N",2,"4","8"
45,2,"4",2,1,1,"N",2,"8","4"
4,3,"N",1,1,1,"N",2,"N","1"
4,6,"N",1,1,1,"N",2,"N","1"
64,1,"1",2,1,1,"N",2,"4","10"
80,1,"1",1,1,1,"N",2,"9","10"
14,1,"N",2,1,1,"N",2,"N","3"
77,2,"1",1,1,1,"N",2,"8","7"
30,1,"1",1,1,2,"N",2,"9","5"
59,9,"1",1,1,1,"N",2,"7","11"
67,3,"1",2,1,1,"N",2,"6","7"
62,1,"6",2,1,1,"N",2,"9","10"
24,1,"6",2,2,0,"N",2,"1","3"
74,2,"6",2,1,2,"N",1,"3","3"
18,1,"6",2,1,1,"N",2,"0","4"
45,1,"4",1,1,1,"N",2,"0","5"
40,8,"6",2,1,2,"N",2,"2","5"
27,1,"6",1,3,0,"N",2,"4","7"
72,1,"6",2,2,0,"N",2,"2","7"
20,1,"6",2,1,2,"N",2,"4","9"
82,1,"3",1,1,2,"N",2,"9","9"
19,2,"6",1,1,1,"N",2,"0","5"
59,1,"3",2,1,1,"N",2,"3","9"
65,1,"4",2,1,1,"N",2,"9","9"
58,2,"4",1,1,1,"N",2,"2","5"
67,1,"1",2,1,1,"N",2,"4","8"
44,6,"5",2,1,1,"N",2,"5","10"
55,6,"1",2,1,1,"N",2,"7","10"
19,2,"6",1,3,0,"N",2,"1","5"
27,6,"6",2,1,2,"N",2,"4","10"
15,9,"6",1,1,1,"N",2,"0","4"
16,2,"6",2,1,1,"N",2,"0","4"
46,2,"6",2,1,1,"N",2,"2","10"
33,1,"4",2,1,2,"N",2,"4","5"
29,1,"6",1,1,2,"N",2,"7","9"
60,1,"1",1,1,1,"N",2,"8","5"
54,2,"6",2,1,2,"N",2,"0","7"
63,1,"1",2,1,1,"N",2,"1","10"
43,2,"6",2,1,1,"N",2,"7","8"
28,1,"6",2,1,2,"N",2,"8","9"
70,1,"1",1,1,1,"N",2,"8","5"
63,1,"1",2,1,1,"N",2,"3","9"
56,2,"6",1,2,0,"N",2,"0","9"
16,1,"6",1,1,1,"N",2,"1","4"
29,1,"6",1,1,2,"N",2,"6","10"
76,9,"1",1,1,1,"N",1,"2","3"
75,2,"1",1,1,1,"N",2,"7","6"
59,2,"6",2,2,0,"N",2,"0","4"
72,1,"1",2,1,1,"N",2,"6","5"
30,1,"1",2,1,2,"N",2,"5","7"
49,1,"1",2,1,1,"N",2,"0","11"
38,1,"1",2,1,1,"N",2,"8","9"
3,1,"N",2,1,2,"N",2,"N","1"
24,6,"6",2,1,2,"N",2,"2","9"
66,1,"1",1,1,1,"N",2,"9","5"
18,1,"6",1,1,2,"N",2,"1","4"
21,2,"6",2,1,2,"N",2,"1","7"
15,1,"6",2,1,1,"N",2,"3","3"
56,2,"4",2,1,2,"N",2,"1","7"
40,2,"6",2,1,2,"N",2,"6","7"
22,1,"6",2,1,2,"N",2,"1","9"
63,1,"1",2,1,2,"N",2,"1","7"
28,1,"1",2,1,1,"N",2,"8","9"
61,2,"4",1,1,1,"N",2,"2","7"
62,1,"6",2,1,1,"N",2,"2","9"
18,1,"6",1,1,1,"N",2,"1","3"
75,1,"1",1,1,1,"N",2,"9","9"
14,1,"N",2,1,2,"N",2,"N","4"
64,1,"1",2,1,1,"N",2,"2","7"
37,8,"1",1,1,2,"N",2,"8","7"
7,1,"N",2,1,2,"N",2,"N","3"
62,1,"1",2,1,1,"N",2,"0","8"
19,1,"6",1,1,2,"N",2,"9","5"
16,6,"6",1,1,1,"N",2,"0","4"
65,2,"3",1,1,2,"N",2,"3","7"
51,2,"6",1,1,2,"N",2,"1","5"
60,2,"1",1,1,2,"N",2,"7","4"
32,6,"1",2,1,1,"N",2,"0","10"
58,1,"1",2,1,1,"N",2,"8","9"
12,2,"N",2,1,2,"N",2,"N","3"
68,1,"6",2,1,1,"N",2,"8","11"
73,2,"3",2,1,1,"N",2,"3","10"
10,1,"N",2,1,1,"N",2,"N","3"
72,1,"1",1,1,1,"N",2,"8","11"
29,1,"1",2,1,1,"N",2,"6","10"
19,1,"6",2,3,0,"N",2,"1","7"
51,9,"6",1,3,0,"N",2,"3","7"
50,2,"6",2,1,2,"N",2,"7","9"
8,6,"N",1,1,2,"N",2,"N","3"
27,1,"1",2,1,1,"N",2,"8","5"
28,2,"6",1,1,1,"N",2,"2","5"
21,2,"6",1,1,1,"N",2,"2","4"
32,1,"3",1,1,1,"N",2,"6","7"
29,1,"6",2,1,2,"N",2,"6","10"
67,6,"1",1,1,2,"N",2,"3","7"
64,2,"6",1,1,2,"N",2,"2","7"
56,1,"1",2,1,1,"N",2,"9","9"
50,1,"4",2,1,1,"N",2,"4","7"
28,2,"6",1,1,2,"N",2,"0","5"
69,1,"1",2,1,1,"N",2,"3","7"
28,1,"1",1,1,1,"N",2,"9","9"
51,1,"1",1,1,2,"N",2,"6","10"
30,1,"1",2,1,1,"N",2,"6","7"
56,6,"1",1,1,1,"N",2,"9","12"
58,1,"1",1,1,1,"N",2,"4","7"
45,1,"1",1,1,2,"N",2,"9","9"
49,1,"6",1,1,2,"N",2,"7","12"
25,1,"6",1,1,2,"N",2,"1","9"
21,1,"6",1,1,2,"N",2,"1","5"
43,1,"1",1,1,2,"N",2,"6","11"
57,2,"6",2,1,2,"N",2,"2","8"
4,2,"N",1,1,2,"N",2,"N","1"
57,1,"1",1,1,1,"N",2,"9","11"
29,2,"6",1,1,2,"N",2,"4","7"
40,1,"1",2,1,1,"N",2,"2","5"
29,1,"6",1,1,2,"N",2,"9","9"
26,8,"6",2,1,2,"N",2,"6","9"
14,1,"N",1,1,1,"N",2,"N","3"
19,1,"6",1,3,0,"N",2,"1","7"
88,1,"3",1,2,0,"N",2,"2","7"
58,1,"6",1,1,2,"N",2,"4","5"
34,2,"6",1,2,0,"N",2,"3","7"
31,6,"6",1,1,2,"N",2,"3","9"
19,2,"6",1,1,2,"N",2,"2","7"
36,2,"6",1,1,2,"N",2,"2","4"
38,1,"1",1,1,2,"N",2,"7","5"
0,1,"N",2,1,1,"N",2,"N","N"
89,1,"3",2,1,1,"N",2,"3","5"
56,6,"6",2,1,1,"N",2,"9","9"
29,8,"4",2,1,2,"N",2,"8","9"
66,1,"1",2,1,1,"N",1,"2","5"
48,8,"1",1,1,1,"N",2,"9","10"
75,2,"3",1,1,2,"N",2,"5","9"
24,1,"6",2,1,2,"N",2,"0","5"
14,6,"N",2,1,1,"N",2,"N","4"
10,2,"N",2,1,1,"N",2,"N","3"
65,1,"1",2,1,1,"N",2,"8","10"
65,1,"4",2,1,2,"N",2,"2","7"
35,1,"1",1,1,2,"N",1,"0","10"
18,1,"6",1,1,1,"N",2,"1","4"
82,1,"1",2,1,2,"N",2,"0","5"
25,2,"6",2,1,1,"N",2,"1","5"
18,1,"6",1,3,0,"N",2,"6","7"
71,1,"6",2,2,0,"N",2,"1","3"
64,1,"1",1,1,1,"N",2,"6","5"
67,1,"6",1,1,1,"N",2,"6","7"
66,2,"3",2,1,1,"N",2,"7","5"
66,2,"4",2,1,2,"N",2,"2","7"
12,1,"N",1,1,1,"N",2,"N","3"
65,2,"1",1,1,2,"N",2,"3","6"
21,2,"6",1,1,2,"N",2,"0","6"
23,2,"6",2,1,1,"N",2,"6","9"
62,1,"6",1,2,0,"N",2,"0","7"
40,2,"1",1,1,1,"N",2,"9","10"
24,6,"6",2,1,2,"N",2,"8","9"
27,1,"6",1,1,2,"N",2,"9","9"
70,1,"1",1,1,1,"N",2,"3","10"
68,1,"6",1,1,1,"N",2,"7","8"
15,9,"6",2,1,2,"N",2,"0","3"
14,2,"N",2,1,1,"N",2,"N","3"
54,1,"6",2,1,1,"N",2,"7","8"
62,1,"1",1,1,1,"N",2,"0","7"
16,2,"6",2,1,1,"N",2,"0","4"
33,1,"6",1,1,1,"N",2,"8","10"
21,1,"6",2,1,2,"N",2,"1","7"
21,1,"6",1,1,2,"N",2,"0","9"
0,1,"N",2,1,2,"N",2,"N","N"
57,1,"1",2,1,1,"N",2,"3","5"
68,1,"1",2,1,1,"N",2,"8","11"
68,1,"6",2,1,1,"N",2,"9","10"
17,2,"6",1,1,2,"N",2,"0","4"
4,2,"N",2,1,1,"N",2,"N","1"
67,1,"6",2,1,1,"N",2,"9","12"
34,1,"1",1,1,2,"N",2,"9","11"
14,1,"N",1,1,2,"N",2,"N","3"
13,3,"N",2,1,1,"N",2,"N","3"
51,6,"4",1,1,1,"N",2,"6","11"
47,3,"1",1,1,1,"N",2,"0","5"
40,1,"6",1,1,1,"N",2,"5","9"
58,1,"1",2,1,1,"N",2,"5","7"
31,1,"6",2,1,2,"N",2,"8","9"
60,2,"4",2,1,2,"N",1,"7","7"
69,1,"1",2,1,1,"N",2,"6","5"
15,1,"6",2,1,1,"N",2,"0","3"
73,1,"5",1,1,1,"N",2,"6","5"
55,2,"6",1,3,0,"N",2,"1","5"
74,2,"6",2,1,2,"N",2,"5","8"
40,2,"1",2,1,2,"N",2,"1","5"
52,1,"4",2,1,1,"N",2,"9","10"
20,2,"6",1,1,2,"N",2,"3","7"
71,1,"1",1,1,1,"N",2,"8","6"
11,2,"N",2,1,2,"N",2,"N","3"
46,1,"1",1,1,1,"N",2,"9","11"
48,1,"1",1,1,1,"N",2,"9","9"
52,1,"1",2,1,1,"N",2,"5","6"
71,1,"1",2,1,1,"N",2,"3","10"
29,1,"6",1,1,2,"N",2,"6","7"
13,1,"N",2,1,1,"N",2,"N","3"
34,9,"1",1,1,1,"N",2,"6","7"
45,6,"1",1,1,1,"N",2,"9","12"
89,1,"6",1,1,1,"N",2,"2","3"
27,1,"6",1,1,1,"N",2,"6","5"
60,6,"1",1,1,2,"N",2,"4","5"
41,6,"1",1,1,2,"N",2,"9","12"
56,1,"6",1,1,1,"N",2,"7","11"
11,9,"N",1,1,1,"N",2,"N","3"
77,1,"1",1,1,1,"N",2,"8","7"
25,1,"6",2,1,2,"N",2,"6","9"
50,1,"3",2,1,2,"N",2,"3","4"
75,1,"1",1,1,1,"N",2,"9","12"
21,1,"6",2,1,2,"N",2,"1","7"
66,2,"1",1,1,2,"N",2,"2","5"
45,1,"1",2,1,1,"N",2,"1","10"
75,2,"1",1,1,1,"N",2,"6","7"
47,6,"1",1,1,1,"N",2,"9","10"
79,1,"1",1,1,1,"N",2,"9","9"
55,1,"4",1,1,1,"N",2,"7","5"
17,2,"6",2,1,2,"N",2,"0","4"
10,1,"N",2,1,1,"N",2,"N","3"
16,1,"2",1,1,2,"N",2,"1","4"
67,2,"4",2,1,1,"N",2,"6","11"
57,2,"5",1,1,1,"N",2,"4","5"
36,1,"6",1,1,1,"N",2,"9","9"
23,1,"6",1,1,1,"N",2,"1","9"
31,2,"6",1,3,0,"N",2,"0","7"
73,1,"4",1,1,1,"N",2,"3","3"
6,1,"N",2,1,1,"N",2,"N","2"
68,2,"6",2,1,2,"N",2,"2","7"
55,1,"1",2,1,1,"N",2,"9","5"
41,2,"5",2,1,2,"N",2,"8","10"
68,1,"1",2,1,1,"N",2,"7","11"
1,1,"N",1,1,1,"N",2,"N","N"
30,1,"6",1,1,2,"N",2,"2","7"
12,2,"N",2,1,2,"N",2,"N","3"
15,3,"6",1,1,1,"N",2,"0","4"
89,1,"3",2,1,1,"N",2,"2","5"
58,2,"5",1,1,2,"5",2,"9","7"
34,1,"3",2,1,2,"N",2,"5","4"
38,1,"1",2,1,1,"N",2,"9","12"
24,2,"6",1,1,1,"N",2,"0","9"
29,1,"1",2,1,2,"N",2,"7","9"
67,1,"1",2,1,1,"N",2,"5","5"
19,1,"6",1,3,0,"N",2,"2","7"
57,2,"1",2,1,2,"N",2,"0","8"
55,8,"6",1,1,2,"N",2,"4","5"
45,1,"4",2,1,2,"4",1,"1","6"
45,2,"6",2,1,2,"N",2,"1","7"
20,1,"6",1,1,1,"N",2,"5","7"
15,2,"6",1,1,2,"N",2,"0","4"
13,9,"N",1,1,1,"N",2,"N","3"
14,2,"N",1,1,2,"N",2,"N","3"
4,2,"N",1,1,2,"N",2,"N","1"
46,1,"1",1,1,1,"N",2,"9","10"
24,1,"6",1,1,2,"N",2,"4","7"
25,1,"6",2,1,2,"N",2,"7","9"
0,1,"N",1,1,1,"N",2,"N","N"
11,1,"N",2,1,2,"N",2,"N","3"
57,8,"6",2,1,1,"N",2,"0","7"
72,1,"6",1,1,1,"N",2,"7","12"
66,1,"1",2,1,1,"N",2,"1","9"
7,1,"N",1,1,1,"N",2,"N","2"
64,2,"4",2,1,2,"N",2,"1","7"
66,1,"1",2,1,1,"N",2,"7","7"
34,2,"6",1,1,1,"N",2,"0","5"
24,1,"6",2,1,2,"N",2,"0","8"
27,2,"6",1,1,1,"N",2,"1","7"
52,2,"6",2,1,2,"N",2,"5","5"
11,1,"N",2,1,1,"N",2,"N","3"
65,2,"5",2,1,1,"N",2,"7","10"
55,8,"2",2,1,2,"N",2,"6","5"
31,2,"6",2,1,2,"N",2,"6","9"
18,2,"6",2,3,0,"N",2,"0","7"
30,1,"6",2,1,1,"N",2,"7","10"
62,1,"1",1,1,1,"N",2,"7","7"
48,3,"5",1,1,2,"N",2,"1","5"
32,1,"1",2,1,1,"N",2,"5","9"
1,1,"N",1,1,2,"N",2,"N","N"
50,2,"1",1,1,1,"N",2,"8","10"
4,1,"N",2,1,1,"N",2,"N","2"
73,2,"1",1,1,2,"N",2,"4","6"
76,2,"6",2,1,2,"N",2,"2","5"
54,1,"1",2,1,1,"N",2,"8","12"
14,1,"N",2,1,1,"N",2,"N","3"
39,1,"6",2,1,1,"N",2,"4","5"
60,1,"1",1,1,1,"N",2,"9","9"
32,1,"6",1,1,2,"N",2,"9","10"
28,2,"1",2,1,2,"N",2,"4","6"
29,6,"6",2,1,1,"N",2,"4","5"
70,1,"1",2,1,1,"N",2,"9","12"
38,2,"1",2,1,2,"N",2,"7","7"
60,1,"1",2,1,1,"N",2,"7","7"
26,1,"1",2,1,1,"N",2,"1","7"
31,1,"4",2,1,2,"N",2,"6","5"
75,1,"1",2,1,1,"N",2,"0","4"
26,1,"6",1,1,2,"N",2,"6","10"
56,1,"1",2,1,2,"N",2,"4","9"
77,6,"1",1,1,1,"N",2,"2","9"
17,1,"6",1,1,1,"N",2,"1","3"
66,2,"6",2,1,2,"N",2,"2","6"
25,1,"6",2,1,2,"N",2,"5","8"
28,9,"6",2,1,2,"N",2,"8","10"
72,1,"1",1,1,1,"N",2,"9","9"
75,1,"1",1,1,1,"N",2,"8","7"
25,2,"6",1,1,2,"N",2,"3","5"
67,1,"4",1,1,1,"N",2,"4","6"
7,1,"N",1,1,1,"N",2,"N","3"
30,2,"6",1,1,1,"N",2,"2","4"
45,1,"1",2,1,1,"N",2,"9","9"
21,1,"6",2,1,1,"N",2,"2","9"
22,3,"6",1,1,1,"N",2,"4","7"
79,2,"6",1,1,2,"N",2,"3","5"
37,2,"6",1,1,2,"N",2,"9","7"
49,2,"4",2,1,2,"N",2,"5","5"
18,1,"1",2,1,2,"N",2,"4","5"
48,8,"1",2,1,2,"1",2,"0","3"
0,9,"N",1,1,2,"N",2,"N","N"
21,3,"6",1,1,2,"N",2,"5","7"
45,6,"3",2,1,1,"N",2,"4","7"
61,1,"1",1,1,1,"N",2,"8","9"
33,2,"1",1,1,2,"N",2,"4","7"
76,2,"1",2,1,1,"N",2,"3","8"
55,6,"1",2,1,1,"N",2,"9","10"
69,6,"1",2,1,2,"N",2,"2","3"
27,2,"6",1,1,2,"N",2,"5","9"
61,1,"1",1,1,1,"N",2,"9","9"
34,2,"6",1,1,2,"N",2,"4","5"
64,2,"6",2,1,2,"N",2,"2","5"
50,1,"1",1,1,1,"N",2,"5","7"
42,6,"6",1,1,2,"N",2,"6","5"
20,2,"6",2,1,1,"N",2,"2","5"
55,1,"3",1,1,1,"N",2,"5","7"
3,1,"N",2,1,1,"N",2,"N","1"
42,1,"4",2,1,1,"N",2,"7","9"
5,2,"N",2,1,1,"N",2,"N","1"
43,1,"1",1,1,1,"N",2,"9","12"
70,2,"6",1,1,1,"N",2,"4","7"
7,1,"N",2,1,1,"N",2,"N","3"
48,1,"1",2,1,1,"N",2,"5","7"
9,2,"N",1,1,2,"N",2,"N","3"
12,9,"N",1,1,1,"N",2,"N","3"
57,1,"6",2,1,1,"N",2,"2","6"
57,2,"1",1,1,1,"N",2,"4","5"
19,8,"6",1,3,0,"N",2,"0","7"
28,1,"1",1,1,2,"N",2,"9","9"
5,1,"N",2,1,2,"N",2,"N","2"
57,1,"1",1,1,1,"N",2,"9","11"
64,1,"1",2,1,1,"N",2,"5","7"
48,6,"4",2,1,2,"N",2,"2","7"
13,3,"N",2,1,1,"N",2,"N","3"
63,1,"2",1,1,2,"N",2,"9","10"
41,1,"1",2,1,1,"N",2,"6","10"
20,1,"6",2,1,2,"N",2,"3","7"
33,1,"1",2,1,1,"N",2,"0","9"
62,9,"4",2,1,2,"N",2,"2","7"
72,1,"1",2,1,1,"N",2,"4","9"
18,9,"6",1,1,1,"N",2,"1","5"
45,2,"5",1,1,2,"N",2,"1","4"
40,2,"1",2,1,2,"N",2,"0","3"
52,2,"6",1,2,0,"N",2,"2","5"
83,3,"3",2,1,1,"N",2,"3","5"
50,2,"1",2,1,1,"N",2,"4","4"
15,6,"6",2,1,2,"N",2,"0","4"
41,1,"1",1,1,1,"N",2,"9","7"
29,2,"6",1,1,2,"N",2,"2","5"
2,2,"N",1,1,1,"N",2,"N","N"
70,2,"4",2,1,1,"N",2,"3","5"
54,1,"4",1,1,1,"N",2,"8","7"
18,1,"6",2,1,2,"N",2,"0","5"
27,1,"6",2,1,2,"N",2,"7","9"
26,1,"5",2,1,1,"N",2,"7","8"
31,1,"1",2,1,2,"N",2,"9","12"
56,1,"1",2,1,1,"N",2,"3","9"
60,3,"1",1,1,1,"N",2,"3","7"
54,2,"2",1,1,1,"N",2,"3","5"
88,1,"3",2,2,0,"N",2,"2","5"
22,1,"6",2,1,2,"N",2,"1","9"
34,1,"6",1,1,2,"N",2,"9","9"
16,2,"6",2,1,1,"N",2,"0","4"
56,2,"1",1,1,2,"N",2,"5","4"
49,1,"1",1,1,1,"N",2,"4","5"
68,1,"6",2,1,2,"N",2,"1","7"
45,6,"1",2,1,1,"N",2,"8","8"
1,2,"N",2,1,2,"N",2,"N","N"
61,1,"1",1,1,1,"N",2,"4","4"
53,2,"1",2,1,1,"N",2,"6","8"
70,1,"5",1,1,2,"N",2,"2","7"
6,1,"N",2,1,1,"N",2,"N","2"
48,1,"1",2,1,2,"N",2,"6","1"
49,2,"4",2,1,1,"N",2,"7","5"
53,8,"1",1,1,1,"N",2,"5","5"
5,2,"N",2,1,2,"N",2,"N","2"
54,6,"1",2,1,2,"N",2,"6","3"
33,1,"6",1,1,1,"N",2,"6","8"
63,2,"1",1,1,1,"N",2,"7","4"
5,1,"N",2,1,1,"N",2,"N","1"
17,6,"6",1,3,0,"N",2,"1","3"
41,2,"6",2,1,2,"N",2,"3","7"
70,2,"3",2,1,2,"N",2,"3","5"
46,1,"1",1,1,2,"N",2,"8","12"
57,1,"6",1,1,1,"N",2,"6","5"
75,2,"1",1,1,2,"N",2,"1","4"
