PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
25-01300,11,2,N,0,1,0,2,1,1,1475.07394357,N,N,5,N,N,N,N,2,2,2,2,30,40
25-01300,8,1,N,0,1,2,4,1,1,1462.2553683047001,N,N,3,N,N,N,N,2,2,2,2,103,100
25-02800,77,2,4,3,5,2,4,1,1,3395.462522805,7071,9,10,43891.158448,8,157.7694591,6,2,2,1,2,214,209
25-01300,50,2,1,0,1,2,3,1,1,1476.4427829013,7280,10,9,120603.276208,6,216.45178950000002,N,2,2,2,2,98,89
25-02800,37,2,1,0,1,0,4,1,1,2802.23924835,7460,10,9,66510.31768,9,N,N,2,2,2,2,67,71
25-01000,48,1,1,0,1,3,7,1,1,2468.570992191,8580,14,9,29461.2696832,0,448.27661370000004,N,2,2,2,2,60,49
25-00703,77,2,3,0,1,0,N,1,1,2178.166559551,6180,7,9,432.80168239999966,0,493.7713716,1,2,2,2,2,116,59
25-00703,14,1,N,0,1,0,2,1,1,2168.4543844279997,N,N,3,N,N,N,N,2,2,2,2,94,113
25-00503,59,1,4,0,5,2,3,1,1,2902.32919068,7780,10,5,71829.413928,2,86.3733519,4,2,2,2,2,378,49
25-00503,77,2,4,0,1,2,N,1,1,2890.03045857,5170,6,9,44722.806528,0,383.69643615,N,2,2,2,2,61,54
25-00703,80,1,6,0,9,N,N,3,0,2094.063298939,4972,6,9,30025.996473599997,9,136.02782763,4,1,2,2,1,579,4
25-01300,11,1,N,0,1,2,3,1,1,1462.1576852024,N,N,5,N,N,N,N,2,2,2,2,109,119
25-00503,21,1,6,0,1,N,N,3,0,2884.1800269899995,4972,6,7,10791.0844848,2,82.67549094,5,2,2,2,2,20,8
25-01300,52,1,1,0,1,2,2,1,1,1462.11436586725,7870,11,7,2.7109184000000823,0,501.0,N,2,2,2,2,59,54
25-00703,58,2,1,0,1,0,2,1,1,2191.12276937,1370,4,5,82625.546224,0,215.77403669999998,N,2,2,2,2,61,62
25-01300,40,2,2,3,1,N,N,2,0,1692.6567245485,4795,6,11,84566.170544,0,156.95440725,2,1,1,1,1,55,389
25-01000,19,2,6,0,1,1,4,1,1,2452.116881609,7080,9,6,5918.683031999999,0,481.3460706,N,2,2,2,2,96,101
25-00703,18,1,1,0,1,3,6,1,1,2189.568822241,8780,15,3,24411.997184,3,234.51413208000002,N,2,2,2,2,28,68
25-01000,18,2,1,0,1,0,2,1,1,2474.64781236,8870,15,10,8876.0386752,0,464.9685309,N,2,2,2,2,79,64
25-00703,87,2,6,0,1,1,N,1,2,2185.669647871,4690,6,9,-1.6064391999998406,1,257.5468656,1,2,2,2,2,101,94
25-00703,8,1,N,0,1,0,4,1,1,2175.796215134,N,N,3,N,N,N,N,2,2,2,2,96,148
25-00703,25,1,6,0,1,0,3,1,2,2185.66290097,9470,16,9,15640.7426064,1,494.30635944,N,2,2,2,2,66,68
25-01000,18,2,6,0,1,0,3,1,1,2474.2519051,6480,8,6,1464.0742320000008,3,500.9637777,N,2,2,2,2,80,72
25-01000,55,1,1,0,1,1,4,1,1,2474.076352072,8980,15,9,46102.7287472,5,500.457417,N,2,2,2,2,166,140
25-00503,83,2,3,0,6,1,N,1,2,2939.12607619,6290,7,7,45673.916976,0,147.34642463999998,N,2,2,2,2,112,2
25-02800,46,1,1,0,8,2,2,1,1,3490.14837557,9190,15,9,158800.594656,7,119.49864525,N,2,2,2,2,112,180
25-00503,60,1,1,0,1,0,2,1,1,2900.54404529,8670,14,10,52243.36896480001,8,323.53140627,N,2,2,2,2,116,126
25-00703,15,1,6,0,1,1,4,1,1,2233.3029248000003,6672,8,4,6910.2462528,1,484.29162494999997,N,2,2,2,2,80,76
25-02800,65,2,1,0,1,0,2,1,1,2178.6381078100003,4980,6,8,-2.569485120000536,7,478.86256349999996,N,2,2,2,2,101,99
25-00703,21,1,6,0,1,1,N,1,2,2192.729511556,7470,10,5,93850.945104,8,454.3918197,N,2,2,2,2,22,64
25-00503,36,2,6,0,1,0,5,1,1,2879.66895546,3970,4,9,187825.455776,6,N,N,2,2,2,2,106,227
25-01300,67,2,6,0,2,N,N,2,0,1556.8656312848,7470,10,7,10586.959655999999,4,82.46592264,5,2,2,2,2,98,97
25-00703,38,1,1,0,1,0,2,1,1,2167.513603678,9480,16,9,85058.949448,7,N,N,2,2,2,2,96,91
25-02800,65,2,1,0,1,0,3,1,1,3412.14707457,2570,4,3,4217.296972800001,3,221.29849857,N,2,2,2,2,116,105
25-00703,27,2,1,0,1,0,2,1,1,2197.718789178,2280,4,5,20651.4300256,4,358.37349636,N,2,2,2,2,34,108
25-01000,12,1,N,0,1,0,2,1,1,2462.527305318,N,N,4,N,N,N,N,2,2,2,2,54,74
25-01300,50,2,1,0,1,2,3,1,1,1480.03813184975,7390,10,9,134828.259696,6,501.0,N,2,2,2,2,52,54
25-01300,83,2,3,0,1,1,8,1,2,3425.75822366,3960,4,5,60054.8581952,4,463.9334649,5,2,1,2,1,57,254
25-02800,65,2,1,3,6,2,9,1,1,3340.95658086,7690,10,6,-4482.7383608,3,206.096871,6,2,2,2,2,30,98
25-00703,8,1,N,0,1,0,2,1,1,2196.122022608,N,N,3,N,N,N,N,2,2,2,2,94,96
25-01000,44,2,5,0,1,3,4,1,1,2451.289773894,8580,14,10,17279.610743999998,0,321.18889559999997,5,2,1,2,2,29,175
25-02800,28,1,6,0,1,0,N,1,2,3459.0227836249996,9480,16,7,38259.095823999996,2,273.62071413,N,2,2,2,2,66,68
25-01300,51,2,2,0,1,0,N,1,1,2469.2567489900002,2470,4,7,37401.15472,0,271.68070686,1,2,1,2,2,197,289
25-01300,84,2,3,0,1,2,N,1,1,1474.4088037863,6890,9,12,86544.31826560001,6,264.93734706,N,2,2,2,2,65,60
25-01000,58,1,1,0,1,0,2,1,1,2474.323270835,3390,4,9,81400.63308799999,7,N,N,2,2,2,2,50,46
25-00503,15,2,3,2,7,N,N,3,0,2899.1263054,7690,10,2,30.72792511999978,4,80.82951134999999,N,2,2,2,2,30,2
25-02800,70,2,1,0,1,0,3,1,2,2412.182264061,4972,6,9,10746.230254400001,2,403.45031004000003,2,2,2,2,2,60,61
25-00503,46,1,1,0,6,2,2,1,1,2874.003473582,6970,9,9,100313.6519904,9,256.5945147,N,2,2,2,2,102,98
25-00503,59,1,6,0,1,0,N,1,2,2902.168734678,4972,6,9,27.6812175999994,2,399.65761979999996,N,2,2,2,2,55,61
25-01300,65,1,1,0,1,0,2,1,1,1480.4923753097,6890,9,10,-1.0527247999998508,8,N,N,2,2,2,2,80,74
25-00503,30,2,6,1,8,N,N,2,0,1514.990992455,3380,4,11,10544.536924799999,1,116.97567939000001,4,2,1,1,1,122,464
25-00503,54,2,1,0,1,0,4,1,1,2895.0669422319997,180,0,12,144329.541296,9,501.0,N,2,2,2,2,132,112
25-00503,34,2,1,0,1,0,5,1,1,2832.78311492,9380,16,7,48960.0968912,5,501.0,N,2,2,2,2,96,88
25-00703,88,2,6,0,1,0,5,1,2,2172.7433649,1180,4,12,78661.179872,9,402.95582805000004,N,2,2,2,1,60,3
25-00503,42,1,1,0,1,0,2,1,1,2890.86836578,4990,6,5,61413.51455200001,2,445.3002729,N,2,2,2,2,131,143
25-02800,36,2,6,0,1,0,4,1,1,2834.88489705,7570,10,4,47602.24924,6,139.56019325999998,3,2,2,2,2,223,21
25-01300,59,1,1,0,1,0,N,1,2,1493.1325317841001,6170,7,11,87905.50569600001,7,501.0,N,2,2,2,2,66,391
25-01300,81,2,3,0,1,2,6,1,1,1480.8383933562,1990,4,11,-3017.5555616,7,281.80258019999997,N,1,1,2,2,130,60
25-00503,74,2,1,0,1,0,N,1,1,2880.89230444,8590,14,2,75389.0628224,8,463.5843681,N,2,2,2,2,116,86
25-02800,65,2,1,0,1,0,3,1,1,2182.663246599,2480,4,9,12234.8473504,3,287.56169544,N,2,2,2,2,61,52
25-00703,57,2,1,0,1,2,4,1,1,2187.1423204499997,4585,5,11,200044.607168,8,501.0,N,2,2,2,2,64,62
25-00703,89,2,6,0,1,0,N,1,2,2195.2690183719997,6180,7,9,0.9609655999993265,2,475.3121769,N,2,2,2,2,107,85
25-01300,44,1,6,0,1,0,3,1,1,1470.68386757795,8170,12,9,113063.933232,9,501.0,N,2,2,2,2,4,65
25-00703,9,1,N,0,1,3,5,1,1,2168.6746495919997,N,N,3,N,N,477.25308096000003,N,2,2,2,2,76,79
25-01000,46,1,1,1,1,3,6,1,2,3509.2632590499998,1880,4,10,9562.4978608,1,223.06124703,2,2,2,2,2,57,192
25-01000,58,2,1,0,1,0,2,1,1,2466.580567328,5090,6,10,5982.0365712,4,501.0,N,2,2,2,2,50,135
25-00503,70,2,1,0,1,2,4,1,1,2892.0202376899997,6170,7,11,48698.771952,8,375.71876265000003,N,2,2,2,2,54,3
25-00703,28,2,6,0,1,2,2,1,1,1484.6855965482,6190,7,7,1123.4014137599997,3,495.90459954,N,2,2,2,2,153,59
25-01300,7,1,N,0,1,0,3,1,1,1490.902841326,N,N,1,N,N,N,N,2,2,2,2,46,42
25-02800,65,2,1,0,1,3,4,1,1,2161.267977382,7590,10,9,24104.647342400003,3,240.80783436000002,4,2,2,2,2,52,44
25-00703,81,1,3,0,7,0,9,1,1,2190.120865705,7490,10,7,-3028.85846704,4,362.52259799999996,2,1,2,2,2,138,133
25-00703,17,1,6,0,1,0,6,1,1,2032.0815012150001,4180,5,3,-675.1364272000001,9,501.0,N,2,2,2,2,91,112
25-00503,20,1,1,0,2,1,4,1,1,2166.75398724,5480,6,7,100985.370128,8,42.486355104000005,1,2,2,2,2,100,97
25-02800,8,1,N,0,1,2,4,1,1,2198.41387585,N,N,3,N,N,N,N,2,2,2,2,100,95
25-00503,29,1,1,0,1,2,4,1,1,2897.93880629,7860,11,9,313715.445488,6,N,N,2,2,2,2,103,121
25-00703,94,2,6,0,5,0,N,1,2,2166.472198355,4690,6,9,136619.05145600002,8,54.882518946000005,1,2,2,2,2,107,60
25-02800,70,2,1,0,1,0,3,1,1,2165.6826328019997,7390,10,9,54910.658998399995,7,501.0,N,2,2,2,2,47,44
25-00703,62,2,1,0,1,0,N,1,1,2190.0963274709998,7072,9,12,76029.199728,8,468.94238274,N,2,2,2,2,114,129
25-01000,54,2,1,0,1,0,4,1,1,2459.197587206,8180,12,10,188822.558832,9,N,N,2,2,2,2,136,168
25-00503,56,1,1,0,1,2,3,1,2,2882.759258788,3960,4,5,15378.4542176,2,454.89509424000005,5,2,2,2,2,117,185
25-00503,24,1,1,0,1,2,2,1,1,2897.6471085900002,4972,6,9,11265.4569264,4,N,N,2,2,2,2,56,54
25-01300,44,1,3,0,1,0,N,1,1,1550.374324271,7470,10,10,16.674747840000236,9,501.0,N,2,2,2,2,16,64
25-00703,21,1,6,0,1,N,N,3,0,2180.479232438,5580,6,7,78025.599168,8,93.75988047,1,2,2,2,2,20,9
25-00703,30,1,4,0,9,0,2,1,2,2194.92552763,5480,6,9,31008.1593328,2,140.00671953,N,2,2,2,2,69,6
25-01300,11,2,N,0,1,0,2,1,1,1473.7441939572,N,N,5,N,N,N,N,2,2,2,2,130,123
25-00503,57,2,6,0,1,0,4,1,1,2895.0924156799997,4265,5,5,51771.664848,8,303.21705366000003,N,2,2,2,2,219,61
25-00703,35,2,1,0,8,0,4,1,1,2188.99560286,3580,4,9,9531.0902112,0,268.81305299999997,N,2,2,2,2,156,458
25-01300,53,2,1,0,1,2,3,1,1,1489.3414147117,6680,8,11,219216.029712,8,494.22170046,N,2,2,2,2,111,120
25-00703,60,1,1,0,1,0,2,1,1,2195.822331055,7380,10,10,50560.463376,9,N,N,2,2,2,2,86,73
25-00703,75,2,4,0,1,0,N,1,1,2185.769203628,8390,13,8,89698.584976,7,441.72571806,N,2,2,2,2,87,94
25-00503,58,2,4,0,1,0,4,1,1,2896.396014928,7890,11,11,51704.839660800004,5,103.70294691,N,2,1,2,2,587,18
25-02800,19,1,6,0,1,0,8,1,1,2480.8763376,7181,9,7,13580.318172800002,2,167.9565426,6,2,2,2,2,124,72
25-00503,60,1,1,0,1,0,3,1,1,2188.775270895,9480,16,9,54014.5190016,9,501.0,N,2,2,2,2,102,96
25-00503,46,1,1,0,1,2,2,1,1,2877.1420963,9090,15,9,247384.32224,8,274.50498915,N,2,2,2,2,113,116
25-01000,31,1,1,0,3,0,2,1,2,2932.5982824699995,4670,6,9,102353.34072800001,9,344.24082744000003,N,2,2,2,2,72,147
25-00503,56,1,6,0,1,2,3,1,1,2872.2207552950003,7690,10,4,13397.190086400002,2,332.3324382,N,2,2,2,2,121,113
25-01000,49,2,2,4,2,5,2,1,1,2783.84670635,7860,11,7,947.6248784,6,391.2186756,2,1,2,1,1,87,232
25-01300,8,1,N,0,1,2,4,1,1,1469.38351886661,N,N,3,N,N,N,N,2,2,2,2,104,99
25-01300,39,2,6,0,6,1,3,1,1,1460.39248681367,6890,9,9,1879.1575192,8,41.75712756,1,2,2,2,2,131,125
25-01300,16,1,6,0,1,0,3,1,1,1462.04646420944,770,3,4,5251.728318400001,1,N,N,2,2,2,2,73,65
25-00503,70,2,1,0,1,0,4,1,1,2875.5146012699997,8990,15,9,52506.7984224,5,N,N,2,2,2,2,52,46
