PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
48-02101,71,2,3,0,2,0,2,1,1,357.4,N,N,4,23500.0,4,200,N,2,2,2,2,36,27
48-02515,36,1,1,4,1,3,6,1,2,2134.8,5580,6,5,8000.0,2,293,N,2,2,2,2,274,272
48-02515,26,2,6,0,1,0,N,1,2,2134.8,N,N,9,0.0,0,0,N,2,2,2,2,66,56
48-02507,16,2,6,0,1,4,6,1,1,3731.1,6570,8,4,0.0,0,275,N,2,2,2,2,58,39
48-02102,36,2,1,1,1,2,4,1,1,450.9,7980,12,7,1100.0,1,501,N,2,2,2,2,183,133
48-02102,32,1,1,0,1,0,2,1,1,450.9,6690,8,9,57000.0,7,501,N,2,2,2,2,41,40
48-02515,41,2,6,0,2,2,6,1,1,2134.8,6390,7,9,82000.0,8,413,N,2,2,2,2,22,22
48-02101,3,1,N,0,9,4,6,1,1,357.4,N,N,2,N,N,237,N,N,N,2,2,192,185
48-02515,22,1,6,1,1,0,N,1,2,2134.8,3580,4,4,23000.0,4,175,N,2,2,2,2,274,274
48-02101,64,2,1,0,1,0,2,1,1,357.4,7071,9,7,40800.0,6,501,N,2,2,2,2,191,140
48-02515,73,1,4,0,1,0,N,1,1,2134.8,N,N,8,300000.0,9,501,N,2,1,2,2,62,53
48-02510,64,1,4,0,1,N,N,3,0,3092.4,N,N,5,18100.0,4,110,N,2,2,2,2,2,0
48-02515,46,2,6,0,1,0,N,1,1,2134.8,9690,17,7,80000.0,8,501,N,2,2,2,2,93,95
48-02101,60,1,1,1,1,0,4,1,1,357.4,7690,10,5,179000.0,9,501,N,2,2,2,2,62,66
48-02102,4,1,N,4,1,3,5,1,2,450.9,N,N,1,N,N,147,N,N,N,2,2,153,63
48-02515,20,2,6,0,1,0,N,1,1,2134.8,7860,11,10,73000.0,8,501,N,2,2,2,2,24,24
48-02510,69,2,3,0,1,0,N,1,1,3092.4,N,N,7,_RARE_,1,318,N,2,2,2,2,67,67
48-02510,45,1,4,0,1,0,4,1,1,3092.4,N,N,5,20000.0,4,471,N,2,2,2,2,232,104
48-02102,58,1,4,0,1,1,4,1,1,450.9,670,2,4,42000.0,6,390,N,2,2,2,1,135,135
48-02101,36,2,1,1,8,1,3,1,1,357.4,8680,14,7,40000.0,6,501,N,2,2,2,2,83,57
48-02515,70,1,1,0,1,0,2,1,1,2134.8,N,N,4,33300.0,5,239,N,2,2,2,2,11,2
48-02102,63,2,3,0,1,0,5,1,1,450.9,2170,4,7,8000.0,2,384,N,2,2,2,2,74,73
48-02102,17,2,6,0,1,0,2,1,1,450.9,5391,6,5,1600.0,1,501,N,2,2,2,2,64,85
48-02515,52,2,6,0,2,0,2,1,1,2134.8,7680,10,8,31000.0,5,287,N,2,2,2,2,78,88
48-02102,67,2,1,0,1,0,2,1,1,450.9,N,N,7,53500.0,7,378,N,2,2,2,1,31,33
48-02102,70,2,3,0,1,0,2,1,1,450.9,6890,9,5,34400.0,5,501,N,2,2,2,2,106,104
48-02515,55,2,1,0,1,0,2,1,1,2134.8,9390,16,7,80000.0,8,501,N,2,2,2,2,18,19
48-02101,37,1,1,0,1,2,4,1,2,357.4,4971,6,7,12000.0,3,353,N,2,2,2,2,92,92
48-02515,31,1,6,0,2,N,N,3,0,2134.8,_RARE_,0,5,_RARE_,2,26,N,2,2,2,2,312,0
48-02102,23,1,6,1,1,0,N,1,2,450.9,8770,15,5,24000.0,4,164,N,2,2,2,2,112,2
48-02102,72,1,1,0,1,0,4,1,2,450.9,9080,15,6,55000.0,7,309,N,2,2,2,2,80,80
48-02101,55,1,6,0,1,0,N,1,2,357.4,770,3,5,36600.0,6,233,N,2,1,2,2,193,193
48-02102,15,1,6,0,1,1,5,1,1,450.9,N,N,4,0.0,0,268,N,2,2,2,2,76,81
48-02515,21,2,6,1,1,2,5,1,1,2134.8,7870,11,9,20000.0,4,413,N,2,2,2,2,89,85
48-02102,62,1,1,0,1,0,3,1,1,450.9,5070,6,4,7200.0,2,184,N,2,2,2,2,56,56
48-02510,1,2,N,0,9,2,4,1,1,3092.4,N,N,N,N,N,300,N,N,N,2,2,51,60
48-02510,40,1,1,0,9,1,4,1,1,3092.4,6991,9,10,118000.0,9,501,N,2,2,2,2,99,90
48-02102,92,1,3,0,1,0,3,1,1,450.9,N,N,7,23900.0,4,234,N,1,2,2,2,13,14
48-02510,49,1,4,0,1,0,N,1,1,3092.4,7860,11,9,_RARE_,8,501,N,2,2,2,2,161,151
48-02510,30,1,2,0,1,0,N,1,1,3092.4,6070,7,4,4900.0,2,59,N,2,2,1,2,55,56
48-02102,21,1,6,1,1,0,5,1,1,450.9,2880,4,5,18200.0,4,471,N,2,2,2,2,74,173
48-02515,48,2,1,0,1,0,3,1,2,2134.8,7780,10,6,32000.0,5,501,N,2,2,2,2,54,50
48-02510,77,1,2,0,1,0,3,1,1,3092.4,3580,4,10,_RARE_,9,501,3,2,2,2,2,72,53
48-02101,14,2,N,0,9,2,4,1,1,357.4,N,N,3,N,N,501,N,2,2,2,2,114,106
48-02515,74,2,1,0,1,0,2,1,1,2134.8,N,N,10,41000.0,6,501,5,1,1,2,2,47,47
48-02102,68,1,1,0,1,0,2,1,1,450.9,N,N,4,_RARE_,3,142,N,2,2,2,2,16,12
48-02515,16,2,6,1,9,1,6,1,1,2134.8,5381,6,4,17000.0,3,209,N,2,2,2,2,54,46
48-02515,48,2,4,0,1,0,N,1,1,2134.8,8870,15,8,16000.0,3,122,N,2,2,2,2,85,84
48-02507,19,2,6,0,1,2,4,1,1,3731.1,7890,11,5,2400.0,1,19,N,2,2,2,2,42,54
48-02515,11,1,N,0,1,2,3,1,1,2134.8,N,N,3,N,N,501,N,1,2,2,2,16,16
48-02101,74,1,1,0,1,0,3,1,1,357.4,N,N,5,13000.0,3,469,N,1,1,1,1,126,138
48-02101,54,1,1,1,1,1,4,1,1,357.4,6690,8,7,69000.0,8,403,N,2,2,2,2,170,87
48-02516,13,1,N,1,1,4,7,1,1,1338.4,N,N,3,N,N,216,N,2,2,2,2,133,181
48-02515,55,1,1,0,2,0,4,1,1,2134.8,7860,11,5,26500.0,5,501,N,2,2,2,2,48,42
48-02101,3,1,N,0,9,4,6,1,1,357.4,N,N,1,N,N,221,N,N,N,2,2,62,87
48-02515,39,1,6,0,1,N,N,3,0,2134.8,7290,10,6,2000.0,1,11,N,2,2,2,2,44,0
48-02101,68,2,1,0,1,0,2,1,2,357.4,7780,10,4,20100.0,3,179,N,2,2,2,2,18,17
48-02507,22,2,1,0,2,0,2,1,1,3731.1,N,N,3,0.0,0,21,N,2,2,2,2,24,18
48-02515,64,2,1,0,1,0,2,1,1,2134.8,N,N,10,17000.0,3,501,N,2,2,2,2,83,84
48-02101,70,1,1,0,1,0,2,1,1,357.4,N,N,5,21200.0,4,490,3,2,1,2,1,60,61
48-02102,39,1,1,1,1,0,2,1,1,450.9,5391,6,4,68000.0,8,501,N,2,2,2,2,52,50
48-02102,41,2,1,0,1,1,3,1,2,450.9,9920,18,8,0.0,0,96,N,2,2,2,2,113,103
48-02102,43,1,1,0,1,1,3,1,1,450.9,4680,6,5,70000.0,8,460,N,2,2,2,2,62,61
48-02102,4,2,N,0,1,4,6,1,1,450.9,N,N,1,N,N,321,N,N,N,2,2,165,168
48-02102,12,1,N,0,1,1,3,1,2,450.9,N,N,3,N,N,501,N,2,2,2,2,133,134
48-02515,56,1,2,0,1,0,N,1,2,2134.8,3990,4,7,75000.0,8,501,N,2,2,2,2,99,60
48-02510,85,2,1,0,1,0,2,1,1,3092.4,N,N,10,8400.0,2,249,N,1,2,2,2,64,64
48-02507,46,2,4,1,1,1,2,1,1,3731.1,1280,4,6,50000.0,7,412,N,2,2,2,2,33,50
48-02102,3,2,N,0,1,2,4,1,2,450.9,N,N,1,N,N,147,N,N,N,2,2,38,67
48-02515,38,2,6,0,1,2,3,1,1,2134.8,9480,16,10,59000.0,7,293,N,2,2,2,2,107,106
48-02515,16,2,6,0,2,3,4,1,1,2134.8,N,N,7,0.0,0,501,N,2,2,2,2,75,33
48-02101,82,2,3,1,1,0,N,1,1,357.4,N,N,3,35200.0,6,208,N,2,2,2,2,55,55
48-02516,47,1,1,0,1,3,5,1,1,1338.4,7190,9,10,115000.0,9,501,N,2,2,2,2,72,71
48-02102,58,2,1,0,1,0,2,1,1,450.9,5381,6,6,14000.0,3,249,N,2,1,2,2,23,16
48-02507,8,1,N,0,2,2,4,1,2,3731.1,N,N,3,N,N,278,N,2,2,2,2,31,31
48-02101,6,1,N,0,2,3,5,1,2,357.4,N,N,2,N,N,443,N,1,2,2,2,80,67
48-02515,21,2,6,0,1,0,N,1,2,2134.8,7470,10,9,42500.0,6,319,N,2,2,2,2,228,118
48-02102,54,2,1,0,1,0,4,1,1,450.9,5170,6,5,21100.0,4,501,N,2,2,2,2,92,92
48-02515,46,1,1,0,1,2,4,1,1,2134.8,3580,4,10,101000.0,9,501,N,2,2,2,2,98,98
48-02515,56,1,1,0,1,0,2,1,1,2134.8,8191,12,8,72000.0,8,501,N,2,2,2,2,42,52
48-02101,31,2,1,0,2,1,5,1,2,357.4,8680,14,7,63000.0,7,442,N,2,2,2,2,352,322
48-02515,8,1,N,4,1,2,4,1,1,2134.8,N,N,3,N,N,325,N,1,1,2,2,79,56
48-02515,7,1,N,1,8,2,4,1,2,2134.8,N,N,3,N,N,491,N,2,2,2,2,159,79
48-02102,17,2,6,0,1,3,6,1,1,450.9,N,N,4,0.0,0,390,N,2,2,2,2,61,35
48-02101,20,2,6,0,2,1,4,1,2,357.4,4880,6,5,13700.0,3,178,N,1,2,2,2,187,162
48-02516,30,1,1,0,1,2,5,1,1,1338.4,6880,9,7,101200.0,9,446,N,2,2,2,2,80,85
48-02101,37,2,1,0,1,0,2,1,1,357.4,7860,11,10,30000.0,5,501,N,2,2,2,2,115,105
48-02510,10,1,N,0,1,0,5,1,1,3092.4,N,N,3,N,N,349,N,2,2,2,2,68,91
48-02101,17,2,6,0,9,1,5,1,1,357.4,8570,14,4,7000.0,2,208,N,2,2,2,2,151,151
48-02515,50,2,6,0,1,N,N,2,0,2134.8,8770,15,5,43600.0,6,N,N,2,2,2,2,94,0
48-02510,19,2,6,0,1,0,2,1,1,3092.4,8590,14,5,2000.0,1,457,N,2,2,2,2,62,55
48-02515,0,1,N,0,1,0,5,1,1,2134.8,N,N,N,N,N,374,N,N,N,2,2,47,46
48-02102,31,1,6,1,1,1,2,1,2,450.9,7770,10,5,32000.0,5,244,N,2,2,2,2,242,182
48-02515,58,2,6,0,1,0,N,1,2,2134.8,N,N,5,13700.0,3,116,N,2,2,2,2,19,19
48-02515,1,1,N,1,1,2,8,1,1,2134.8,N,N,N,N,N,211,N,N,N,2,2,66,36
48-02507,36,2,1,4,1,2,4,1,1,3731.1,N,N,9,0.0,0,140,N,2,2,2,2,446,344
48-02515,4,2,N,0,1,2,4,1,1,2134.8,N,N,1,N,N,501,N,N,N,2,2,64,59
48-02102,72,1,1,0,1,0,3,1,1,450.9,4680,6,5,66000.0,8,501,3,2,2,2,2,49,49
48-02102,10,2,N,0,2,2,3,1,2,450.9,N,N,3,N,N,256,N,1,2,2,2,77,51
48-02102,43,1,1,0,1,1,3,1,2,450.9,5090,6,6,52000.0,7,179,N,2,2,2,2,179,120
48-02102,58,1,4,0,1,0,3,1,2,450.9,7980,12,6,50000.0,7,485,N,2,1,2,1,56,56
48-02102,16,2,6,0,1,1,4,1,1,450.9,N,N,4,0.0,0,120,N,1,2,2,2,18,14
48-02515,73,1,4,0,1,0,N,1,1,2134.8,8561,14,5,50000.0,7,395,N,2,2,2,2,330,321
48-02515,12,1,N,0,1,1,5,1,1,2134.8,N,N,3,N,N,252,N,2,2,2,2,56,49
48-02102,84,1,1,0,1,0,2,1,1,450.9,770,3,7,20000.0,4,129,N,2,2,2,2,85,94
48-02515,58,1,5,0,1,2,3,1,1,2134.8,2370,4,12,175000.0,9,501,N,2,2,2,2,51,50
48-02515,14,1,N,0,1,2,4,1,1,2134.8,N,N,3,N,N,501,N,2,2,2,2,50,56
48-02102,61,1,6,0,1,1,5,1,1,450.9,5580,6,5,24000.0,4,244,N,2,2,2,2,81,54
48-02515,34,2,1,0,1,0,3,1,1,2134.8,6970,9,10,_RARE_,9,501,N,2,2,2,2,19,19
48-02515,62,2,1,0,1,0,2,1,1,2134.8,N,N,8,1700.0,1,501,N,2,2,2,2,54,55
48-02510,19,1,6,0,9,0,3,1,1,3092.4,N,N,5,0.0,0,441,N,2,2,2,2,82,76
48-02102,53,2,1,0,1,3,5,1,1,450.9,7270,10,11,_RARE_,9,501,N,2,2,2,2,13,13
48-02101,2,1,N,4,1,4,6,1,2,357.4,N,N,N,N,N,410,N,N,N,2,2,86,106
48-02101,66,2,1,0,1,0,3,1,1,357.4,8090,12,9,55000.0,7,501,N,2,2,2,2,34,32
48-02515,92,2,3,0,1,0,2,1,1,2134.8,N,N,5,18000.0,4,259,N,1,1,2,2,54,49
48-02102,21,2,6,0,9,0,N,1,2,450.9,N,N,8,9200.0,2,69,N,2,2,2,2,153,153
48-02102,31,2,1,0,1,5,9,1,1,450.9,1190,4,7,10200.0,3,182,N,2,2,2,2,76,65
48-02515,20,2,4,0,1,1,7,1,1,2134.8,7970,12,8,_RARE_,7,427,N,2,2,2,2,48,33
48-02515,25,1,6,0,1,0,N,1,2,2134.8,770,3,7,53000.0,7,462,N,2,2,2,2,57,57
48-02101,86,2,3,0,1,0,2,1,1,357.4,N,N,5,17800.0,4,501,N,2,2,2,2,5,6
48-02515,64,2,4,0,1,0,N,1,2,2134.8,7071,9,7,31000.0,5,200,N,2,2,2,2,19,10
48-02515,62,1,1,0,1,0,2,1,1,2134.8,1090,4,7,27700.0,5,501,N,2,2,2,2,24,34
48-02515,5,2,N,1,8,2,4,1,2,2134.8,N,N,2,N,N,156,N,2,2,2,2,67,42
48-02101,53,2,1,0,1,2,4,1,1,357.4,7970,12,8,61000.0,7,501,N,2,2,2,2,97,101
48-02515,21,1,1,0,1,1,3,1,1,2134.8,7870,11,9,5000.0,2,501,N,2,2,2,2,60,63
48-02515,29,1,1,1,1,0,2,1,2,2134.8,2890,4,5,43000.0,6,333,N,2,2,2,2,59,54
48-02102,39,2,1,0,6,1,4,1,2,450.9,N,N,10,0.0,0,298,N,2,2,2,2,77,124
48-02515,44,2,1,1,1,1,5,1,2,2134.8,6991,9,9,_RARE_,7,145,N,2,2,2,2,83,92
48-02515,64,1,1,0,1,0,3,1,1,2134.8,4270,5,9,_RARE_,5,501,N,2,2,2,2,2,2
48-02101,57,2,4,0,1,0,3,1,1,357.4,180,0,7,8000.0,2,228,N,2,2,2,2,112,82
48-02515,40,2,1,0,1,0,3,1,1,2134.8,770,3,6,20000.0,4,501,N,2,2,2,2,92,62
48-02507,44,1,6,0,1,1,2,1,1,3731.1,9470,16,9,_RARE_,9,501,N,2,2,2,2,55,51
48-02510,2,2,N,4,1,2,5,1,1,3092.4,N,N,N,N,N,126,N,N,N,2,2,55,68
48-02510,61,1,1,0,1,0,3,1,1,3092.4,770,3,7,34000.0,5,235,N,2,2,2,2,107,86
48-02515,39,2,6,0,1,0,N,1,1,2134.8,1990,4,9,135000.0,9,501,N,2,2,2,2,48,48
48-02515,28,1,1,0,1,0,2,1,1,2134.8,7380,10,9,75000.0,8,501,N,2,2,2,2,110,82
48-02102,62,1,1,0,1,0,3,1,1,450.9,7860,11,10,48000.0,7,501,N,2,2,2,2,55,43
48-02515,67,1,1,0,1,0,3,1,1,2134.8,5170,6,7,5300.0,2,108,N,2,2,2,2,39,40
48-02515,61,2,1,0,1,0,2,1,1,2134.8,7870,11,10,78000.0,8,501,N,2,2,2,2,104,97
48-02101,77,2,1,0,1,0,3,1,1,357.4,N,N,7,33800.0,5,328,N,1,1,2,1,229,271
48-02507,42,1,1,0,1,3,5,1,1,3731.1,770,3,10,483000.0,9,501,N,2,2,2,2,104,103
48-02102,44,2,4,0,1,0,N,1,2,450.9,2870,4,8,156000.0,9,501,N,2,2,2,2,177,177
48-02102,22,1,6,0,1,0,5,1,1,450.9,4670,6,7,20000.0,4,476,N,2,2,2,2,45,54
48-02515,28,1,1,0,1,2,4,1,1,2134.8,6991,9,9,70000.0,8,501,N,2,2,2,2,89,89
48-02102,43,1,1,0,1,1,3,1,1,450.9,3580,4,6,55000.0,7,501,N,2,2,2,2,56,76
48-02507,50,2,1,0,1,2,4,1,1,3731.1,9920,18,10,0.0,0,501,N,2,2,2,2,32,36
48-02515,5,1,N,0,1,1,2,1,2,2134.8,N,N,1,N,N,501,N,2,2,2,2,52,50
48-02102,23,1,2,0,1,0,3,1,1,450.9,7290,10,9,37000.0,6,476,N,2,2,2,2,114,87
48-02102,70,2,1,0,1,0,2,1,1,450.9,N,N,4,9600.0,2,429,N,2,1,2,1,73,83
48-02507,16,1,6,0,6,3,5,1,1,3731.1,N,N,4,0.0,0,256,N,2,2,2,2,43,23
48-02515,35,2,1,0,1,1,3,1,1,2134.8,_RARE_,4,9,122000.0,9,501,N,2,2,2,2,104,114
48-02515,22,2,6,0,1,0,3,1,1,2134.8,8680,14,7,19100.0,4,120,N,2,2,2,2,36,35
48-02507,27,1,6,0,1,0,2,1,1,3731.1,6380,7,5,49000.0,7,279,N,2,2,2,2,104,105
48-02102,24,2,6,0,1,0,2,1,2,450.9,7870,11,9,24000.0,4,172,N,2,2,2,2,137,72
48-02102,13,2,N,0,1,2,4,1,1,450.9,N,N,3,N,N,501,N,2,2,2,2,16,12
48-02515,73,2,1,0,1,0,2,1,1,2134.8,N,N,9,6000.0,2,429,N,2,2,2,2,41,55
48-02515,56,1,1,0,1,0,2,1,2,2134.8,4490,5,7,22000.0,4,196,N,2,2,2,2,41,43
48-02516,26,1,6,0,1,0,N,1,1,1338.4,8680,14,9,81000.0,8,501,N,2,2,2,2,98,84
48-02516,12,1,N,0,1,1,4,1,1,1338.4,N,N,3,N,N,361,N,2,2,2,2,286,244
48-02102,78,1,3,0,1,0,2,1,1,450.9,N,N,7,21200.0,4,186,N,2,1,2,2,19,19
48-02102,35,2,1,0,1,3,5,1,1,450.9,7860,11,9,40100.0,6,401,N,2,2,2,2,76,67
48-02102,51,1,6,0,1,N,N,2,0,450.9,N,N,7,20000.0,4,N,N,1,2,2,2,24,0
48-02510,54,2,6,0,1,0,3,1,1,3092.4,5490,6,9,9000.0,2,501,N,2,2,2,2,56,52
48-02507,27,2,6,1,1,0,3,1,2,3731.1,7860,11,7,10000.0,2,284,N,2,2,2,2,65,30
48-02507,42,2,1,0,1,2,5,1,1,3731.1,4470,5,9,55000.0,7,449,N,2,2,2,2,48,47
48-02510,94,2,4,0,2,0,N,1,2,3092.4,N,N,7,31300.0,5,270,N,2,2,2,2,38,38
48-02510,23,2,6,0,1,0,N,1,2,3092.4,590,2,9,38000.0,6,417,N,2,2,2,2,69,89
48-02102,24,1,6,1,1,1,5,1,2,450.9,8680,14,7,6200.0,2,245,N,2,2,2,2,89,87
48-02102,46,2,1,0,1,2,4,1,1,450.9,7860,11,10,60000.0,7,501,N,2,2,2,2,57,54
48-02102,18,1,6,0,1,0,3,1,1,450.9,N,N,4,0.0,0,501,N,2,2,2,2,94,91
48-02515,70,2,4,0,1,0,N,1,1,2134.8,6991,9,10,75000.0,8,501,N,2,2,2,2,44,45
