,DENSITY,count_target,count_deidentified
209,30758,0.0,1.0
210,30797,0.0,1.0
211,30834,0.0,2.0
212,30828,0.0,1.0
213,30825,0.0,2.0
214,30823,0.0,1.0
215,30822,0.0,1.0
216,30814,0.0,1.0
217,30810,0.0,1.0
218,30809,0.0,1.0
219,30790,0.0,1.0
220,30759,0.0,1.0
221,30788,0.0,1.0
222,30782,0.0,1.0
223,30781,0.0,1.0
224,30778,0.0,2.0
225,30775,0.0,1.0
226,30772,0.0,1.0
227,30767,0.0,1.0
228,30766,0.0,1.0
229,30663,0.0,1.0
230,30659,0.0,1.0
231,30658,0.0,2.0
232,30510,0.0,1.0
233,30553,0.0,1.0
234,30551,0.0,1.0
235,30549,0.0,1.0
236,30543,0.0,1.0
237,30541,0.0,1.0
238,30540,0.0,1.0
239,30525,0.0,2.0
240,30516,0.0,1.0
241,30509,0.0,1.0
242,30564,0.0,1.0
243,30507,0.0,1.0
244,30505,0.0,1.0
245,30503,0.0,1.0
246,30499,0.0,1.0
247,30498,0.0,1.0
248,30497,0.0,1.0
249,30496,0.0,1.0
250,30491,0.0,1.0
251,30556,0.0,1.0
252,30577,0.0,1.0
253,30652,0.0,1.0
254,30620,0.0,1.0
255,30649,0.0,2.0
256,30647,0.0,1.0
257,30646,0.0,1.0
258,30635,0.0,1.0
259,30630,0.0,2.0
260,30628,0.0,1.0
261,30622,0.0,2.0
262,30621,0.0,1.0
263,30618,0.0,1.0
264,30578,0.0,1.0
265,30614,0.0,1.0
266,30613,0.0,1.0
267,30607,0.0,1.0
268,30600,0.0,2.0
269,30594,0.0,1.0
270,30591,0.0,1.0
271,30588,0.0,1.0
272,30583,0.0,1.0
273,30836,0.0,1.0
274,30839,0.0,1.0
275,31228,0.0,1.0
276,30840,0.0,1.0
277,31137,0.0,1.0
278,31136,0.0,1.0
279,31135,0.0,1.0
280,31134,0.0,1.0
281,31131,0.0,1.0
282,31124,0.0,1.0
283,31114,0.0,1.0
284,31108,0.0,1.0
285,31104,0.0,1.0
286,31098,0.0,1.0
287,31092,0.0,1.0
288,31089,0.0,2.0
289,31088,0.0,1.0
290,31078,0.0,1.0
291,31076,0.0,1.0
292,31069,0.0,1.0
293,31066,0.0,1.0
294,31064,0.0,1.0
295,31056,0.0,1.0
296,31141,0.0,2.0
297,31144,0.0,1.0
298,31145,0.0,1.0
299,31196,0.0,1.0
300,31227,0.0,1.0
301,31881,0.0,1.0
302,31217,0.0,2.0
303,31216,0.0,1.0
304,31211,0.0,1.0
305,31208,0.0,1.0
306,31202,0.0,2.0
307,31201,0.0,1.0
308,31186,0.0,1.0
309,31153,0.0,1.0
310,31184,0.0,2.0
311,31183,0.0,1.0
312,31182,0.0,1.0
313,31181,0.0,2.0
314,31177,0.0,3.0
315,31174,0.0,1.0
316,31171,0.0,1.0
317,31161,0.0,1.0
318,31055,0.0,1.0
319,31045,0.0,1.0
320,31039,0.0,1.0
321,30879,0.0,1.0
322,30920,0.0,1.0
323,30911,0.0,1.0
324,30906,0.0,1.0
325,30895,0.0,1.0
326,30892,0.0,2.0
327,30890,0.0,1.0
328,30888,0.0,1.0
329,30881,0.0,1.0
330,30875,0.0,1.0
331,30929,0.0,1.0
332,30874,0.0,1.0
333,30865,0.0,2.0
334,30864,0.0,1.0
335,30862,0.0,1.0
336,30859,0.0,1.0
337,30853,0.0,1.0
338,30846,0.0,1.0
339,30845,0.0,1.0
340,30926,0.0,1.0
341,30938,0.0,2.0
342,31028,0.0,1.0
343,30987,0.0,1.0
344,31026,0.0,3.0
345,31020,0.0,1.0
346,31009,0.0,1.0
347,31008,0.0,1.0
348,31007,0.0,1.0
349,31005,0.0,1.0
350,31004,0.0,2.0
351,30993,0.0,2.0
352,30980,0.0,1.0
353,30941,0.0,1.0
354,30975,0.0,1.0
355,30974,0.0,1.0
356,30973,0.0,1.0
357,30957,0.0,1.0
358,30955,0.0,1.0
359,30952,0.0,1.0
360,30948,0.0,1.0
361,30945,0.0,1.0
362,31879,0.0,1.0
363,31901,0.0,1.0
364,31888,0.0,1.0
365,32790,0.0,1.0
366,32725,0.0,1.0
367,32722,0.0,1.0
368,32720,0.0,1.0
369,32718,0.0,1.0
370,32717,0.0,1.0
371,32713,0.0,1.0
372,32711,0.0,1.0
373,32708,0.0,3.0
374,32706,0.0,2.0
375,32703,0.0,1.0
376,32696,0.0,1.0
377,32695,0.0,1.0
378,32693,0.0,1.0
379,32683,0.0,1.0
380,32682,0.0,1.0
381,32680,0.0,1.0
382,32679,0.0,2.0
383,32672,0.0,1.0
384,32671,0.0,1.0
385,32726,0.0,1.0
386,32731,0.0,2.0
387,32735,0.0,1.0
388,32768,0.0,1.0
389,32787,0.0,1.0
390,32781,0.0,1.0
391,32780,0.0,1.0
392,32779,0.0,2.0
393,32773,0.0,1.0
394,32772,0.0,1.0
395,32771,0.0,1.0
396,32770,0.0,1.0
397,32767,0.0,1.0
398,32739,0.0,1.0
399,32765,0.0,1.0
400,32763,0.0,1.0
401,32758,0.0,1.0
402,32757,0.0,1.0
403,32756,0.0,1.0
404,32749,0.0,1.0
405,32748,0.0,1.0
406,32741,0.0,1.0
407,32670,0.0,1.0
408,32665,0.0,1.0
409,32664,0.0,1.0
410,32568,0.0,1.0
411,32595,0.0,1.0
412,32592,0.0,1.0
413,32588,0.0,1.0
414,32586,0.0,1.0
415,32583,0.0,1.0
416,32576,0.0,1.0
417,32573,0.0,1.0
418,32571,0.0,2.0
419,32567,0.0,1.0
420,32602,0.0,1.0
421,32558,0.0,1.0
422,32557,0.0,2.0
423,32549,0.0,2.0
424,32543,0.0,1.0
425,32541,0.0,1.0
426,32540,0.0,1.0
427,32535,0.0,1.0
428,32534,0.0,1.0
429,32598,0.0,1.0
430,32607,0.0,1.0
431,32663,0.0,1.0
432,32638,0.0,1.0
433,32661,0.0,2.0
434,32660,0.0,1.0
435,32659,0.0,1.0
436,32658,0.0,1.0
437,32655,0.0,1.0
438,32648,0.0,1.0
439,32647,0.0,2.0
440,32645,0.0,1.0
441,32634,0.0,1.0
442,32610,0.0,1.0
443,32630,0.0,1.0
444,32629,0.0,1.0
445,32627,0.0,1.0
446,32625,0.0,1.0
447,32622,0.0,1.0
448,32619,0.0,2.0
449,32617,0.0,1.0
450,32612,0.0,2.0
451,32789,0.0,2.0
452,32791,0.0,2.0
453,32530,0.0,1.0
454,32793,0.0,2.0
455,32993,0.0,1.0
456,32989,0.0,1.0
457,32988,0.0,2.0
458,32983,0.0,1.0
459,32981,0.0,2.0
460,32980,0.0,1.0
461,32977,0.0,1.0
462,32972,0.0,1.0
463,32970,0.0,1.0
464,32967,0.0,1.0
465,32966,0.0,1.0
466,32964,0.0,1.0
467,32957,0.0,2.0
468,32954,0.0,1.0
469,32950,0.0,2.0
470,32945,0.0,2.0
471,32944,0.0,1.0
472,32942,0.0,2.0
473,32938,0.0,1.0
474,32998,0.0,1.0
475,33002,0.0,1.0
476,33004,0.0,1.0
477,33042,0.0,1.0
478,33059,0.0,1.0
479,33053,0.0,1.0
480,33052,0.0,3.0
481,33051,0.0,1.0
482,33048,0.0,2.0
483,33047,0.0,2.0
484,33045,0.0,1.0
485,33043,0.0,1.0
486,33034,0.0,1.0
487,33005,0.0,1.0
488,33031,0.0,1.0
489,33029,0.0,1.0
490,33025,0.0,2.0
491,33019,0.0,1.0
492,33017,0.0,1.0
493,33015,0.0,2.0
494,33014,0.0,1.0
495,33013,0.0,1.0
496,32937,0.0,1.0
497,32936,0.0,1.0
498,32933,0.0,1.0
499,32821,0.0,1.0
500,32850,0.0,1.0
501,32848,0.0,1.0
502,32847,0.0,1.0
503,32846,0.0,1.0
504,32834,0.0,1.0
505,32833,0.0,2.0
506,32826,0.0,1.0
507,32823,0.0,2.0
508,32816,0.0,1.0
509,32854,0.0,2.0
510,32808,0.0,2.0
511,32807,0.0,1.0
512,32805,0.0,1.0
513,32800,0.0,1.0
514,32799,0.0,1.0
515,32797,0.0,1.0
516,32796,0.0,2.0
517,32795,0.0,1.0
518,32851,0.0,1.0
519,32855,0.0,1.0
520,32928,0.0,1.0
521,32891,0.0,1.0
522,32927,0.0,1.0
523,32926,0.0,1.0
524,32923,0.0,3.0
525,32922,0.0,1.0
526,32913,0.0,1.0
527,32911,0.0,2.0
528,32907,0.0,1.0
529,32894,0.0,1.0
530,32888,0.0,1.0
531,32856,0.0,1.0
532,32887,0.0,1.0
533,32885,0.0,1.0
534,32884,0.0,1.0
535,32882,0.0,3.0
536,32878,0.0,2.0
537,32874,0.0,1.0
538,32870,0.0,1.0
539,32869,0.0,1.0
540,32531,0.0,1.0
541,32525,0.0,1.0
542,31893,0.0,3.0
543,32216,0.0,1.0
544,32126,0.0,1.0
545,32125,0.0,1.0
546,32122,0.0,1.0
547,32121,0.0,1.0
548,32119,0.0,2.0
549,32118,0.0,2.0
550,32115,0.0,2.0
551,32109,0.0,1.0
552,32107,0.0,1.0
553,32106,0.0,1.0
554,32100,0.0,1.0
555,32099,0.0,3.0
556,32097,0.0,1.0
557,32093,0.0,1.0
558,32091,0.0,1.0
559,32087,0.0,1.0
560,32080,0.0,1.0
561,32079,0.0,1.0
562,32076,0.0,2.0
563,32131,0.0,1.0
564,32132,0.0,1.0
565,32140,0.0,2.0
566,32178,0.0,2.0
567,32212,0.0,1.0
568,32210,0.0,1.0
569,32209,0.0,1.0
570,32202,0.0,1.0
571,32193,0.0,2.0
572,32191,0.0,1.0
573,32180,0.0,1.0
574,32179,0.0,1.0
575,32172,0.0,1.0
576,32149,0.0,2.0
577,32171,0.0,1.0
578,32169,0.0,1.0
579,32168,0.0,2.0
580,32161,0.0,1.0
581,32160,0.0,2.0
582,32156,0.0,1.0
583,32151,0.0,2.0
584,32150,0.0,1.0
585,32071,0.0,1.0
586,32066,0.0,1.0
587,32060,0.0,1.0
588,31942,0.0,1.0
589,31980,0.0,1.0
590,31976,0.0,1.0
591,31966,0.0,1.0
592,31965,0.0,2.0
593,31953,0.0,1.0
594,31949,0.0,2.0
595,31948,0.0,1.0
596,31945,0.0,1.0
597,31938,0.0,1.0
598,31988,0.0,1.0
599,31930,0.0,1.0
600,31925,0.0,1.0
601,31924,0.0,1.0
602,31921,0.0,1.0
603,31919,0.0,1.0
604,31912,0.0,1.0
605,30475,0.0,1.0
606,31894,0.0,1.0
607,31983,0.0,1.0
608,31991,0.0,1.0
609,32057,0.0,1.0
610,32017,0.0,1.0
611,32051,0.0,1.0
612,32049,0.0,1.0
613,32048,0.0,2.0
614,32041,0.0,1.0
615,32038,0.0,1.0
616,32034,0.0,1.0
617,32033,0.0,1.0
618,32022,0.0,1.0
619,32015,0.0,1.0
620,31993,0.0,1.0
621,32013,0.0,1.0
622,32011,0.0,1.0
623,32010,0.0,1.0
624,32009,0.0,1.0
625,32006,0.0,1.0
626,32003,0.0,2.0
627,32001,0.0,1.0
628,31996,0.0,2.0
629,32214,0.0,2.0
630,32218,0.0,1.0
631,32522,0.0,1.0
632,32219,0.0,1.0
633,32434,0.0,1.0
634,32432,0.0,1.0
635,32418,0.0,1.0
636,32414,0.0,1.0
637,32412,0.0,1.0
638,32404,0.0,3.0
639,32403,0.0,1.0
640,32397,0.0,1.0
641,32395,0.0,1.0
642,32391,0.0,2.0
643,32380,0.0,1.0
644,32377,0.0,1.0
645,32371,0.0,1.0
646,32370,0.0,1.0
647,32365,0.0,1.0
648,32363,0.0,1.0
649,32361,0.0,2.0
650,32358,0.0,1.0
651,32357,0.0,1.0
652,32436,0.0,1.0
653,32437,0.0,1.0
654,32440,0.0,1.0
655,32502,0.0,1.0
656,32521,0.0,1.0
657,32518,0.0,1.0
658,32517,0.0,1.0
659,32516,0.0,1.0
660,32515,0.0,1.0
661,32511,0.0,1.0
662,32508,0.0,1.0
663,32507,0.0,2.0
664,32491,0.0,1.0
665,32455,0.0,1.0
666,32490,0.0,1.0
667,32484,0.0,1.0
668,32481,0.0,1.0
669,32473,0.0,1.0
670,32463,0.0,2.0
671,32461,0.0,1.0
672,32460,0.0,1.0
673,32457,0.0,1.0
674,32355,0.0,1.0
675,32353,0.0,1.0
676,32351,0.0,1.0
677,32257,0.0,2.0
678,32272,0.0,1.0
679,32270,0.0,1.0
680,32265,0.0,1.0
681,32264,0.0,2.0
682,32263,0.0,1.0
683,32260,0.0,1.0
684,32259,0.0,1.0
685,32258,0.0,1.0
686,32255,0.0,1.0
687,32279,0.0,2.0
688,32247,0.0,1.0
689,32245,0.0,2.0
690,32244,0.0,1.0
691,32242,0.0,1.0
692,32241,0.0,1.0
693,32237,0.0,1.0
694,32235,0.0,2.0
695,32230,0.0,1.0
696,32276,0.0,1.0
697,32284,0.0,1.0
698,32350,0.0,1.0
699,32317,0.0,1.0
700,32346,0.0,1.0
701,32341,0.0,1.0
702,32340,0.0,2.0
703,32337,0.0,1.0
704,32331,0.0,1.0
705,32327,0.0,1.0
706,32326,0.0,1.0
707,32324,0.0,1.0
708,32315,0.0,1.0
709,32287,0.0,1.0
710,32311,0.0,2.0
711,32310,0.0,2.0
712,32309,0.0,2.0
713,32308,0.0,1.0
714,32296,0.0,2.0
715,32294,0.0,1.0
716,32290,0.0,1.0
717,32289,0.0,1.0
718,30478,0.0,1.0
719,30464,0.0,1.0
720,30473,0.0,2.0
721,16374,0.0,4.0
722,16348,0.0,4.0
723,16347,0.0,3.0
724,16346,0.0,2.0
725,16345,0.0,4.0
726,16344,0.0,3.0
727,16343,0.0,2.0
728,16342,0.0,1.0
729,16341,0.0,4.0
730,16340,0.0,2.0
731,16338,0.0,3.0
732,16336,0.0,3.0
733,16335,0.0,2.0
734,16334,0.0,2.0
735,16333,0.0,2.0
736,16332,0.0,2.0
737,16331,0.0,2.0
738,16330,0.0,4.0
739,16329,0.0,1.0
740,16328,0.0,1.0
741,16349,0.0,4.0
742,16350,0.0,6.0
743,16351,0.0,1.0
744,16364,0.0,1.0
745,16372,0.0,1.0
746,16371,0.0,1.0
747,16370,0.0,2.0
748,16369,0.0,1.0
749,16368,0.0,1.0
750,16367,0.0,1.0
751,16366,0.0,1.0
752,16365,0.0,3.0
753,16363,0.0,2.0
754,16352,0.0,5.0
755,16362,0.0,3.0
756,16361,0.0,4.0
757,16360,0.0,1.0
758,16359,0.0,4.0
759,16358,0.0,3.0
760,16357,0.0,2.0
761,16356,0.0,3.0
762,16354,0.0,2.0
763,16327,0.0,4.0
764,16325,0.0,3.0
765,16324,0.0,3.0
766,16290,0.0,2.0
767,16299,0.0,1.0
768,16298,0.0,3.0
769,16297,0.0,1.0
770,16296,0.0,2.0
771,16295,0.0,4.0
772,16294,0.0,2.0
773,16293,0.0,5.0
774,16291,0.0,1.0
775,16289,0.0,5.0
776,16301,0.0,2.0
777,16288,0.0,1.0
778,16287,0.0,2.0
779,16286,0.0,6.0
780,16285,0.0,1.0
781,16284,0.0,2.0
782,16283,0.0,3.0
783,16282,0.0,4.0
784,16281,0.0,4.0
785,16300,0.0,1.0
786,16302,0.0,4.0
787,16323,0.0,4.0
788,16314,0.0,2.0
789,16322,0.0,1.0
790,16321,0.0,2.0
791,16320,0.0,2.0
792,16319,0.0,1.0
793,16318,0.0,4.0
794,16317,0.0,4.0
795,16316,0.0,3.0
796,16315,0.0,1.0
797,16313,0.0,1.0
798,16303,0.0,2.0
799,16312,0.0,1.0
800,16310,0.0,7.0
801,16309,0.0,1.0
802,16308,0.0,1.0
803,16307,0.0,2.0
804,16306,0.0,1.0
805,16305,0.0,1.0
806,16304,0.0,4.0
807,16373,0.0,4.0
808,16375,0.0,1.0
809,16279,0.0,3.0
810,16376,0.0,2.0
811,16451,0.0,5.0
812,16450,0.0,3.0
813,16449,0.0,1.0
814,16448,0.0,3.0
815,16447,0.0,4.0
816,16446,0.0,2.0
817,16445,0.0,1.0
818,16444,0.0,4.0
819,16443,0.0,4.0
820,16441,0.0,3.0
821,16439,0.0,3.0
822,16438,0.0,2.0
823,16437,0.0,3.0
824,16436,0.0,2.0
825,16435,0.0,2.0
826,16434,0.0,2.0
827,16431,0.0,1.0
828,16430,0.0,1.0
829,16429,0.0,2.0
830,16452,0.0,2.0
831,16453,0.0,2.0
832,16454,0.0,2.0
833,16465,0.0,1.0
834,16479,0.0,5.0
835,16476,0.0,1.0
836,16475,0.0,4.0
837,16474,0.0,3.0
838,16470,0.0,3.0
839,16469,0.0,5.0
840,16468,0.0,2.0
841,16466,0.0,2.0
842,16464,0.0,2.0
843,16455,0.0,4.0
844,16463,0.0,2.0
845,16462,0.0,1.0
846,16461,0.0,1.0
847,16460,0.0,3.0
848,16459,0.0,1.0
849,16458,0.0,1.0
850,16457,0.0,2.0
851,16456,0.0,6.0
852,16428,0.0,2.0
853,16427,0.0,3.0
854,16426,0.0,1.0
855,16388,0.0,4.0
856,16399,0.0,1.0
857,16397,0.0,3.0
858,16396,0.0,1.0
859,16393,0.0,3.0
860,16392,0.0,2.0
861,16391,0.0,1.0
862,16390,0.0,3.0
863,16389,0.0,3.0
864,16386,0.0,3.0
865,16401,0.0,2.0
866,16385,0.0,2.0
867,16383,0.0,2.0
868,16382,0.0,1.0
869,16381,0.0,1.0
870,16380,0.0,3.0
871,16379,0.0,1.0
872,16378,0.0,4.0
873,16377,0.0,2.0
874,16400,0.0,3.0
875,16403,0.0,1.0
876,16425,0.0,2.0
877,16415,0.0,2.0
878,16424,0.0,2.0
879,16423,0.0,1.0
880,16422,0.0,1.0
881,16421,0.0,2.0
882,16419,0.0,4.0
883,16418,0.0,2.0
884,16417,0.0,4.0
885,16416,0.0,4.0
886,16414,0.0,3.0
887,16404,0.0,1.0
888,16413,0.0,1.0
889,16412,0.0,2.0
890,16410,0.0,2.0
891,16409,0.0,2.0
892,16408,0.0,2.0
893,16407,0.0,2.0
894,16406,0.0,3.0
895,16405,0.0,1.0
896,16280,0.0,1.0
897,16278,0.0,2.0
898,16481,0.0,1.0
899,16177,0.0,4.0
900,16152,0.0,2.0
901,16151,0.0,2.0
902,16150,0.0,4.0
903,16149,0.0,2.0
904,16147,0.0,2.0
905,16146,0.0,2.0
906,16145,0.0,1.0
907,16144,0.0,3.0
908,16143,0.0,1.0
909,16141,0.0,6.0
910,16140,0.0,2.0
911,16139,0.0,1.0
912,16138,0.0,2.0
913,16137,0.0,3.0
914,16136,0.0,3.0
915,16135,0.0,3.0
916,16134,0.0,1.0
917,16133,0.0,2.0
918,16132,0.0,4.0
919,16153,0.0,2.0
920,16154,0.0,1.0
921,16155,0.0,1.0
922,16167,0.0,3.0
923,16175,0.0,5.0
924,16174,0.0,4.0
925,16173,0.0,1.0
926,16172,0.0,4.0
927,16171,0.0,4.0
928,16170,0.0,2.0
929,16169,0.0,6.0
930,16168,0.0,1.0
931,16166,0.0,4.0
932,16156,0.0,2.0
933,16165,0.0,3.0
934,16164,0.0,1.0
935,16162,0.0,6.0
936,16161,0.0,2.0
937,16160,0.0,1.0
938,16159,0.0,3.0
939,16158,0.0,3.0
940,16157,0.0,3.0
941,16131,0.0,2.0
942,16130,0.0,2.0
943,16129,0.0,2.0
944,16095,0.0,4.0
945,16104,0.0,3.0
946,16103,0.0,4.0
947,16102,0.0,5.0
948,16101,0.0,1.0
949,16100,0.0,2.0
950,16099,0.0,2.0
951,16098,0.0,3.0
952,16097,0.0,4.0
953,16094,0.0,5.0
954,16106,0.0,5.0
955,16093,0.0,1.0
956,16092,0.0,2.0
957,16091,0.0,1.0
958,16090,0.0,1.0
959,16089,0.0,2.0
960,16088,0.0,3.0
961,16087,0.0,4.0
962,16086,0.0,1.0
963,16105,0.0,5.0
964,16107,0.0,3.0
965,16128,0.0,3.0
966,16119,0.0,4.0
967,16127,0.0,2.0
968,16126,0.0,5.0
969,16125,0.0,3.0
970,16124,0.0,4.0
971,16123,0.0,1.0
972,16122,0.0,5.0
973,16121,0.0,2.0
974,16120,0.0,2.0
975,16118,0.0,2.0
976,16109,0.0,1.0
977,16117,0.0,3.0
978,16116,0.0,3.0
979,16115,0.0,3.0
980,16114,0.0,3.0
981,16113,0.0,6.0
982,16112,0.0,2.0
983,16111,0.0,2.0
984,16110,0.0,2.0
985,16176,0.0,3.0
986,16178,0.0,2.0
987,16277,0.0,3.0
988,16179,0.0,3.0
989,16253,0.0,5.0
990,16252,0.0,1.0
991,16251,0.0,1.0
992,16250,0.0,1.0
993,16249,0.0,1.0
994,16246,0.0,2.0
995,16244,0.0,1.0
996,16242,0.0,4.0
997,16240,0.0,4.0
998,16239,0.0,1.0
999,16238,0.0,2.0
1000,16237,0.0,1.0
1001,16236,0.0,1.0
1002,16235,0.0,4.0
1003,16234,0.0,2.0
1004,16233,0.0,1.0
1005,16232,0.0,3.0
1006,16231,0.0,4.0
1007,16230,0.0,2.0
1008,16254,0.0,4.0
1009,16255,0.0,2.0
1010,16257,0.0,1.0
1011,16268,0.0,1.0
1012,16276,0.0,3.0
1013,16275,0.0,2.0
1014,16274,0.0,1.0
1015,16273,0.0,1.0
1016,16272,0.0,2.0
1017,16271,0.0,3.0
1018,16270,0.0,4.0
1019,16269,0.0,8.0
1020,16267,0.0,1.0
1021,16258,0.0,2.0
1022,16266,0.0,1.0
1023,16265,0.0,4.0
1024,16264,0.0,3.0
1025,16263,0.0,2.0
1026,16262,0.0,2.0
1027,16261,0.0,2.0
1028,16260,0.0,1.0
1029,16259,0.0,2.0
1030,16229,0.0,2.0
1031,16228,0.0,4.0
1032,16227,0.0,3.0
1033,16190,0.0,1.0
1034,16199,0.0,3.0
1035,16198,0.0,3.0
1036,16197,0.0,2.0
1037,16196,0.0,1.0
1038,16195,0.0,3.0
1039,16193,0.0,2.0
1040,16192,0.0,3.0
1041,16191,0.0,4.0
1042,16188,0.0,5.0
1043,16201,0.0,4.0
1044,16187,0.0,3.0
1045,16186,0.0,2.0
1046,16185,0.0,5.0
1047,16184,0.0,5.0
1048,16183,0.0,3.0
1049,16182,0.0,2.0
1050,16181,0.0,3.0
1051,16180,0.0,1.0
1052,16200,0.0,3.0
1053,16202,0.0,2.0
1054,16226,0.0,2.0
1055,16216,0.0,2.0
1056,16224,0.0,2.0
1057,16223,0.0,1.0
1058,16222,0.0,1.0
1059,16221,0.0,1.0
1060,16220,0.0,3.0
1061,16219,0.0,1.0
1062,16218,0.0,1.0
1063,16217,0.0,7.0
1064,16214,0.0,1.0
1065,16203,0.0,2.0
1066,16213,0.0,4.0
1067,16211,0.0,2.0
