,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
213,1,6,1,1,6,0,25-00703,50,0,2,501
214,2,6,1,1,8,0,25-00503,77,0,5,501
215,1,6,1,1,0,0,25-00703,48,3,2,246
216,1,1,1,1,5,0,25-00703,36,0,3,501
217,1,6,1,1,6,0,25-01300,51,0,7,463
218,2,1,1,1,6,0,25-02800,42,1,4,501
219,2,6,1,1,8,0,25-01300,61,1,5,501
220,1,6,1,1,8,0,25-00503,79,3,4,382
221,1,5,1,1,4,0,25-01300,65,0,3,465
222,2,1,1,2,1,0,25-02800,39,2,2,443
223,1,3,1,1,6,0,25-02800,53,0,2,501
224,2,1,1,1,2,0,25-02800,40,0,2,501
225,2,1,1,1,1,0,25-00503,59,1,6,269
226,2,1,1,1,8,0,25-02800,28,0,N,501
227,2,1,1,1,0,0,25-02800,56,0,3,501
228,2,1,1,1,5,0,25-01300,41,0,4,501
229,2,1,1,1,8,0,25-00703,50,0,3,366
230,1,4,1,2,4,0,25-01300,29,2,3,501
231,1,6,1,1,5,0,25-00703,33,0,3,12
232,1,6,1,1,3,0,25-00703,67,0,2,281
233,1,1,1,1,3,0,25-00703,39,0,4,298
234,1,6,1,2,3,0,25-00703,75,0,4,501
235,2,4,6,2,1,0,25-01300,60,0,N,15
236,1,6,1,1,9,4,25-00703,48,2,3,412
237,1,1,1,1,7,0,25-01300,34,0,3,454
238,2,1,1,1,9,0,25-00703,47,0,3,501
239,2,1,6,1,5,0,25-01000,40,0,2,225
240,1,1,1,1,1,0,25-02800,33,0,5,244
241,2,4,1,1,1,0,25-01000,49,0,2,91
242,2,1,1,2,2,0,25-02800,4,1,2,52
243,2,1,1,1,5,0,25-01300,69,0,2,501
244,1,6,1,1,1,0,25-00703,57,0,2,266
245,2,1,1,1,8,0,25-00503,49,0,2,501
246,2,3,1,1,2,0,25-01000,48,0,6,244
247,2,6,1,1,3,0,25-00703,45,0,4,501
248,2,2,1,2,7,0,25-00703,60,0,3,23
249,1,6,1,2,3,0,25-02800,49,3,N,501
250,2,1,1,2,9,0,25-00703,53,0,3,501
251,1,6,1,2,3,0,25-02800,59,0,N,324
252,2,1,1,1,5,0,25-01000,49,0,3,501
253,2,1,1,1,6,0,25-00503,42,0,4,501
254,1,1,1,1,8,0,25-00703,36,0,4,501
255,2,1,1,1,8,0,25-01000,79,0,2,501
256,1,1,1,1,8,0,25-00703,51,1,4,501
257,1,6,1,1,8,0,25-02800,56,0,2,501
258,2,1,1,1,2,4,25-01300,88,0,4,329
259,2,2,1,2,5,0,25-00703,26,0,2,218
260,2,1,1,1,3,0,25-00503,64,1,7,501
261,2,1,1,1,8,0,25-00503,68,1,6,501
262,1,2,1,1,6,0,25-01300,57,0,2,501
263,2,1,1,1,2,0,25-01300,42,0,4,392
264,2,6,1,1,3,0,25-00503,19,1,4,501
265,2,1,1,1,9,0,25-01300,56,2,N,501
266,1,2,1,1,9,0,25-00703,34,0,4,190
267,1,1,6,1,6,0,25-00703,44,0,2,501
268,1,1,1,1,9,0,25-00703,36,0,2,501
269,1,1,1,1,6,0,25-00703,52,0,2,283
270,1,6,1,1,0,0,25-00503,60,0,4,501
271,1,1,1,1,8,0,25-02800,29,2,2,501
272,2,3,1,1,7,0,25-02800,6,2,2,266
273,1,4,1,1,N,0,25-00503,60,0,4,N
274,2,1,6,1,3,0,25-00503,48,0,2,501
275,2,1,1,1,9,0,25-01000,47,0,2,501
276,1,N,1,1,6,0,25-01300,43,0,6,501
277,1,1,1,1,5,0,25-00703,40,0,5,456
278,1,1,1,1,7,0,25-02800,58,2,4,318
279,1,4,1,1,6,0,25-00703,60,0,2,501
280,2,6,1,1,9,0,25-01300,7,0,4,330
281,1,1,1,1,8,0,25-00703,55,0,3,501
282,1,1,1,2,7,0,25-00503,51,0,2,25
283,2,1,1,2,8,0,25-02800,50,0,2,501
284,2,1,1,1,8,0,25-01300,70,4,3,227
285,2,1,1,1,7,0,25-00703,79,0,3,501
286,2,1,1,1,6,0,25-01300,58,0,3,501
287,1,1,1,1,7,0,25-00503,10,1,4,501
288,1,4,9,1,6,0,25-00503,52,0,5,501
289,2,1,6,1,2,0,25-00503,67,3,5,237
290,1,1,1,1,5,0,25-00503,46,2,4,140
291,2,1,1,1,6,0,25-00503,44,0,N,250
292,2,4,9,1,5,0,25-00503,53,2,5,257
293,2,1,6,2,7,0,25-00703,76,0,2,501
294,2,1,1,1,7,0,25-00703,50,1,3,501
295,1,N,1,1,5,0,25-01000,49,0,4,501
296,1,1,1,2,6,0,25-00703,56,0,6,501
297,1,1,1,1,1,0,25-00503,53,0,4,501
298,1,6,1,1,6,0,25-02800,72,1,2,257
299,2,4,1,1,6,0,25-00503,75,0,2,N
300,2,3,1,1,4,0,25-00703,77,0,2,39
301,1,1,1,1,5,0,25-00703,31,0,2,353
302,2,1,1,1,6,0,25-01300,54,2,2,501
303,1,4,9,2,3,0,25-00703,73,1,6,501
304,1,6,1,1,9,0,25-02800,52,3,3,501
305,2,1,1,1,0,0,25-02800,52,2,4,305
306,2,1,1,1,0,0,25-00703,58,0,4,501
307,1,6,1,1,5,0,25-00703,28,0,5,0
308,1,1,1,1,6,0,25-02800,58,1,3,467
309,1,3,1,2,8,0,25-01300,56,N,2,344
310,2,6,1,1,5,0,25-01000,73,0,4,501
311,2,1,6,1,9,0,25-00503,44,0,2,501
312,2,3,1,1,9,0,25-02800,62,0,6,37
313,1,6,1,1,3,0,25-00703,78,0,2,501
314,2,4,1,1,7,0,25-01000,5,0,2,501
315,2,1,1,1,7,0,25-01000,56,0,4,501
316,1,6,1,0,3,0,25-01000,78,2,5,274
317,1,6,1,1,9,0,25-01300,19,1,N,501
318,2,3,1,1,6,0,25-00503,51,0,2,501
319,2,1,1,1,7,0,25-00703,32,0,2,501
320,1,1,1,1,6,0,25-00503,62,0,3,501
321,2,1,1,2,2,0,25-01000,60,0,4,501
322,2,4,1,1,8,0,25-02800,62,0,2,480
323,1,3,1,1,3,0,25-02800,35,1,2,501
324,1,1,1,1,5,0,25-00503,2,0,4,501
325,2,1,1,1,4,0,25-00703,33,2,3,501
326,1,1,1,1,8,0,25-00703,51,1,4,501
327,2,6,1,1,9,0,25-02800,67,0,3,501
328,1,1,1,2,4,0,25-00703,70,1,7,141
329,1,1,1,2,7,0,25-00503,58,2,3,501
330,2,1,1,1,7,0,25-00703,38,0,2,501
331,1,1,1,1,8,0,25-01300,53,0,2,501
332,2,1,1,2,3,0,25-00503,55,1,N,337
333,2,1,1,1,6,0,25-02800,53,0,2,501
334,2,6,1,1,6,0,25-00503,47,0,3,501
335,1,1,1,2,9,0,25-01000,56,0,2,316
336,1,5,1,1,6,0,25-02800,45,1,3,139
337,2,6,1,1,7,0,25-02800,30,0,N,462
338,1,1,1,1,0,0,25-01000,55,0,2,244
339,2,6,1,1,1,0,25-01000,19,0,4,281
340,1,1,1,1,9,0,25-01300,38,0,2,403
341,2,1,1,1,6,0,25-00503,63,0,3,501
342,1,6,1,1,2,0,25-01000,74,0,2,501
343,1,2,6,2,5,0,25-01000,55,0,4,501
344,1,1,1,2,1,0,25-01300,61,1,2,72
345,2,1,1,1,4,0,25-02800,56,0,2,501
346,1,6,1,1,8,0,25-01300,73,1,2,501
347,2,4,1,1,8,0,25-01000,64,3,N,451
348,2,4,1,2,8,0,25-00703,26,0,2,501
349,1,1,1,1,1,0,25-00703,58,0,4,213
350,2,4,1,1,5,0,25-00503,62,1,4,501
351,2,6,1,1,5,0,25-00703,48,1,4,501
352,1,1,1,1,0,0,25-02800,18,0,4,501
353,2,3,1,2,4,4,25-02800,60,0,3,48
354,2,1,1,1,7,0,25-00703,94,0,4,444
355,2,1,1,1,5,0,25-01000,53,0,2,501
356,1,1,1,1,5,0,25-01300,54,0,3,501
357,2,6,1,2,8,0,25-00503,46,3,4,501
358,1,6,1,2,2,0,25-01300,91,1,5,415
359,1,3,1,1,2,0,25-00703,58,0,2,399
360,2,6,2,1,4,0,25-01300,62,1,4,501
361,1,6,1,1,5,0,25-01000,49,0,3,470
362,1,4,1,1,3,0,25-01000,62,1,5,86
363,1,1,1,1,6,0,25-00703,50,1,2,501
364,1,6,1,1,5,0,25-01300,39,0,4,501
365,2,1,1,1,9,0,25-00703,57,0,2,443
366,1,1,1,2,4,0,25-00503,36,0,4,501
367,1,1,1,1,4,0,25-00503,38,0,2,427
368,1,1,1,1,6,0,25-02800,44,0,4,501
369,2,1,1,1,8,0,25-00703,31,0,5,360
370,2,6,6,2,6,0,25-00703,74,1,N,130
371,1,1,1,1,9,0,25-00703,54,0,2,501
372,2,3,1,2,5,0,25-00703,40,0,3,470
373,1,6,1,1,9,0,25-00503,69,0,5,443
374,2,1,1,1,5,0,25-00703,18,0,3,501
375,2,1,1,1,5,0,25-00503,63,0,2,501
376,2,4,6,1,8,0,25-00503,78,2,2,379
377,1,4,1,1,7,0,25-01000,1,2,4,501
378,2,1,1,1,9,0,25-01000,37,1,N,501
379,2,1,1,1,2,0,25-01300,32,0,4,300
380,2,6,1,2,5,0,25-00503,31,0,2,416
381,1,6,1,1,5,0,25-00703,52,0,5,501
382,2,1,1,1,5,1,25-00703,16,0,2,501
383,2,1,1,1,2,4,25-01000,42,0,2,25
384,1,1,1,2,6,4,25-00703,32,2,2,374
385,2,2,1,1,8,0,25-00703,39,0,2,501
386,1,1,1,1,2,0,25-00703,77,0,5,272
387,2,1,1,1,3,0,25-00503,0,3,N,342
388,1,1,1,2,9,0,25-01000,70,1,4,501
389,1,2,1,1,8,0,25-02800,74,0,2,501
390,2,6,1,1,8,0,25-00503,1,0,3,341
391,1,1,1,1,9,0,25-00703,45,1,4,385
392,1,1,1,1,1,0,25-00503,40,0,2,501
393,1,1,1,1,0,0,25-01000,37,0,2,501
394,1,1,2,1,6,0,25-02800,48,0,3,81
395,1,6,1,1,8,0,25-01300,21,0,2,501
396,2,1,1,2,1,0,25-01000,69,0,4,412
397,1,6,1,2,0,0,25-00703,37,3,4,501
398,1,1,1,2,8,4,25-01300,62,2,N,501
399,2,1,1,2,2,0,25-02800,46,0,2,501
400,1,2,1,1,9,0,25-01000,64,2,2,284
401,1,1,1,1,1,3,25-00703,20,1,4,501
402,1,4,1,1,7,0,25-00703,15,2,3,501
403,2,6,1,1,7,0,25-02800,47,0,3,0
404,1,1,1,1,2,0,25-00503,48,0,4,501
405,2,3,1,1,6,0,25-00503,43,0,2,501
406,2,1,1,1,7,0,25-00703,84,0,3,501
407,1,6,1,1,1,0,25-01000,63,3,N,501
408,1,6,1,1,9,0,25-01000,45,0,7,501
409,2,3,1,1,1,0,25-02800,47,0,4,501
410,1,6,1,1,1,0,25-00703,84,0,3,209
411,1,1,1,1,4,0,25-02800,70,0,2,36
412,2,5,1,1,7,0,25-01000,32,2,2,396
413,2,6,1,2,7,0,25-01300,60,4,N,501
414,2,1,1,1,7,0,25-02800,57,0,N,501
415,1,1,1,1,7,0,25-00503,50,0,N,274
416,2,1,1,1,7,0,25-00703,63,0,2,501
417,2,1,1,1,9,0,25-02800,69,0,6,501
418,1,1,1,1,4,0,25-02800,53,4,4,378
419,2,6,1,2,3,0,25-00503,19,2,N,501
420,1,1,1,1,8,0,25-01300,70,0,2,501
421,2,1,1,1,0,0,25-01000,76,0,3,274
422,1,1,1,1,5,0,25-02800,67,1,N,434
423,2,5,9,1,3,0,25-01000,18,5,4,439
424,2,6,1,1,0,0,25-00703,36,0,N,501
425,2,4,1,1,5,0,25-00703,29,0,4,457
426,2,1,1,1,4,0,25-00503,27,0,6,501
427,1,6,1,1,5,0,25-00703,59,0,4,467
428,1,1,1,1,5,0,25-01300,41,0,N,501
429,1,1,1,2,7,0,25-01300,29,0,3,8
430,1,1,1,1,0,0,25-00503,63,1,5,501
431,1,1,1,2,6,0,25-00503,26,0,2,459
432,1,4,1,1,8,0,25-00503,58,0,2,501
433,2,1,1,1,8,0,25-00503,57,3,2,501
434,2,1,1,1,4,0,25-02800,68,0,2,501
435,1,4,1,1,7,0,25-01300,45,0,4,0
436,2,1,1,1,8,0,25-00703,58,0,2,501
437,1,4,1,1,1,0,25-00703,10,2,4,89
438,1,1,1,1,5,0,25-00703,71,0,N,501
439,1,6,1,1,N,0,25-00503,55,0,N,501
440,1,1,1,1,1,0,25-00703,26,0,4,501
441,2,4,1,2,7,0,25-00703,51,0,3,501
442,2,1,1,1,7,0,25-01000,66,2,2,501
443,1,1,1,1,2,0,25-00703,77,0,3,N
444,2,1,1,1,6,0,25-02800,48,0,4,501
445,2,1,1,1,8,0,25-01000,32,0,3,501
446,2,1,1,1,9,0,25-00503,33,0,4,501
447,2,6,1,1,0,0,25-00503,30,0,4,501
448,2,1,1,1,7,0,25-00703,59,0,2,501
449,1,6,1,1,4,0,25-00503,43,0,3,501
450,2,6,1,2,6,0,25-00703,53,2,5,245
451,2,1,6,1,1,0,25-01000,48,2,2,501
452,2,6,9,1,4,0,25-01300,48,2,4,372
453,2,3,6,1,5,0,25-00703,24,2,6,454
454,2,6,6,1,0,0,25-00503,26,2,3,496
455,2,1,1,1,3,0,25-00503,49,0,2,86
456,2,2,1,1,4,0,25-02800,18,0,2,501
457,2,1,1,1,5,0,25-01000,27,0,4,501
458,2,1,1,1,7,0,25-00703,26,0,2,501
459,2,1,1,1,4,0,25-00503,55,0,5,501
460,2,1,1,1,6,0,25-00703,74,1,4,501
461,1,4,1,1,9,0,25-01300,89,0,2,157
462,1,1,1,1,8,0,25-00703,52,0,2,501
463,2,N,2,2,0,0,25-02800,35,0,3,501
464,1,6,8,1,3,0,25-00503,94,1,4,501
465,1,1,1,1,0,0,25-01300,57,0,2,501
466,2,4,1,1,3,0,25-00703,28,0,4,501
467,2,4,1,1,7,0,25-00703,72,0,4,501
468,1,6,6,1,0,0,25-02800,31,0,N,431
469,2,1,1,1,9,0,25-01300,7,4,3,0
470,2,4,1,1,5,0,25-00703,35,0,2,336
471,2,1,1,1,0,0,25-01300,44,0,2,501
472,1,4,1,1,4,0,25-01300,4,1,3,408
473,2,4,1,2,3,4,25-00503,66,0,4,501
474,2,1,1,1,4,1,25-01300,57,0,2,406
475,2,1,1,1,0,0,25-01300,49,1,3,501
476,1,1,1,1,9,0,25-00503,59,0,2,501
477,1,1,1,1,7,0,25-02800,33,0,6,236
478,1,1,1,2,9,0,25-00503,48,1,3,501
479,1,1,1,1,1,0,25-02800,17,0,4,501
480,1,1,1,1,7,0,25-00503,81,2,2,501
481,1,1,1,1,4,0,25-00703,61,0,2,501
482,2,6,1,1,7,0,25-02800,32,0,2,206
483,1,1,1,1,5,0,25-00703,35,0,2,99
484,2,6,1,2,6,0,25-01300,64,0,4,501
485,1,1,1,2,8,0,25-00503,56,1,2,501
486,1,1,1,1,0,0,25-01300,32,0,5,463
487,1,1,1,1,8,0,25-01300,58,1,3,501
488,2,6,1,1,0,0,25-00503,31,0,3,315
489,2,6,1,1,7,0,25-00703,61,0,3,501
490,1,1,1,1,1,0,25-02800,49,1,5,501
491,1,6,6,2,2,0,25-00703,65,0,N,501
492,1,1,1,1,1,0,25-01000,29,0,2,371
493,1,1,1,1,6,0,25-01000,48,0,2,501
494,2,4,1,1,9,0,25-01300,74,0,4,501
495,2,6,1,1,7,0,25-00503,65,0,3,501
496,2,1,1,2,9,0,25-02800,83,1,6,501
497,2,4,1,2,8,0,25-01000,66,0,N,351
498,2,1,1,1,8,0,25-01300,45,0,3,501
499,1,6,1,1,8,0,25-00503,19,2,3,501
500,2,1,1,2,7,0,25-01300,57,0,2,501
501,2,1,1,1,4,0,25-00703,67,0,5,487
502,1,1,1,1,3,0,25-00703,27,0,2,0
503,2,1,1,1,7,0,25-00503,38,4,2,501
504,1,1,1,1,7,0,25-00503,53,0,4,501
505,1,1,1,1,8,0,25-00703,52,1,2,501
506,2,6,1,2,1,0,25-00503,5,0,3,463
507,1,5,6,2,1,0,25-00703,72,2,5,279
508,1,1,1,1,1,0,25-00503,58,0,N,501
509,2,1,1,1,9,0,25-01000,64,0,4,501
510,1,N,6,1,3,0,25-01300,61,0,3,501
511,2,2,1,2,9,0,25-01300,34,0,3,208
512,1,6,1,1,6,2,25-01300,88,0,2,129
513,1,3,1,1,7,0,25-00703,49,0,3,501
