"","AGEP","SEX","MSP","RAC1P","EDU","PINCP_DECILE","DVET","DEYE","HOUSING_TYPE","OWN_RENT"
"130","58","2","3","1","5","4","N","2","1","1"
"131","5","1","N","1","2","N","N","2","1","2"
"132","38","1","6","1","4","0","N","2","2","0"
"133","62","2","1","1","11","9","N","2","1","1"
"134","64","2","1","6","1","0","N","2","1","2"
"135","13","1","N","6","3","N","N","2","1","1"
"136","69","2","4","2","11","9","N","2","1","1"
"137","66","1","5","3","4","0","5","2","2","0"
"138","81","2","4","1","3","2","N","2","1","2"
"139","13","1","N","1","3","N","N","2","1","1"
"140","60","1","1","2","5","8","N","2","1","1"
"141","28","1","1","1","9","0","N","2","1","2"
"142","64","2","4","2","5","5","N","2","1","1"
"143","29","1","6","1","10","6","N","2","1","2"
"144","28","1","6","2","5","2","N","2","1","2"
"145","52","2","6","2","10","7","N","2","1","1"
"146","25","1","6","2","5","6","N","2","1","2"
"147","52","2","1","1","10","3","N","2","1","1"
"148","16","2","6","9","4","1","N","2","1","2"
"149","58","2","1","1","7","5","N","2","1","1"
"150","54","2","4","1","9","7","N","2","1","1"
"151","14","1","N","1","3","N","N","2","1","1"
"152","33","1","1","6","10","9","N","2","1","1"
"153","34","1","6","1","7","3","N","2","1","1"
"154","79","1","1","1","7","8","N","2","1","1"
"155","45","2","3","7","11","5","5","1","2","0"
"156","34","2","1","1","9","7","N","2","1","1"
"157","31","1","2","3","11","5","4","1","1","1"
"158","9","1","N","1","3","N","N","2","1","2"
"159","8","2","N","2","3","N","N","2","1","2"
"160","56","2","1","1","10","9","N","2","1","1"
"161","62","2","1","8","6","3","1","2","3","0"
"162","20","1","6","1","7","1","N","2","3","0"
"163","17","2","6","6","4","0","N","2","1","1"
"164","30","2","1","1","7","0","N","2","1","1"
"165","49","1","1","1","11","8","N","2","1","2"
"166","82","2","1","2","4","2","N","2","1","1"
"167","43","2","1","9","10","0","4","2","2","0"
"168","63","1","1","6","12","9","N","2","1","1"
"169","63","2","1","8","7","1","N","2","1","1"
"170","72","1","4","1","7","8","N","2","1","1"
"171","54","1","2","2","6","7","N","2","1","2"
"172","50","1","1","1","9","9","N","2","1","1"
"173","72","1","4","1","7","6","N","2","1","1"
"174","77","2","4","1","5","4","N","2","1","1"
"175","28","2","6","1","9","8","N","2","1","2"
"176","38","2","1","1","9","1","N","2","1","1"
"177","45","2","1","1","9","0","N","2","1","1"
"178","29","1","1","1","7","6","N","2","1","1"
"179","64","1","1","1","5","9","N","2","1","1"
"180","31","1","4","5","1","8","3","1","3","0"
"181","46","1","1","3","5","0","N","2","1","1"
"182","61","2","6","1","9","9","N","2","1","2"
"183","39","1","1","1","7","4","N","2","1","1"
"184","12","1","N","8","3","N","N","2","1","1"
"185","63","2","1","1","9","8","N","2","1","1"
"186","36","2","1","1","9","7","N","2","1","1"
"187","20","1","6","2","7","0","N","2","1","1"
"188","55","1","1","2","9","6","N","2","1","1"
"189","69","1","3","2","8","1","N","2","1","1"
"190","44","1","3","7","3","2","3","1","1","1"
"191","17","1","6","2","4","0","N","2","1","1"
"192","4","1","N","1","1","N","N","2","1","2"
"193","60","2","6","2","7","1","N","1","2","0"
"194","74","2","1","1","7","2","N","2","1","1"
"195","66","1","1","1","7","3","N","2","1","1"
"196","10","2","N","9","3","N","N","2","1","1"
"197","15","2","6","3","4","0","N","2","1","1"
"198","31","1","6","1","10","9","N","2","1","2"
"199","18","2","6","1","7","1","N","2","3","0"
"200","6","1","N","2","2","N","N","2","1","2"
"201","53","2","4","6","5","6","N","2","1","1"
"202","35","2","2","2","10","9","N","2","1","1"
"203","52","1","4","2","7","4","N","2","1","2"
"204","29","2","1","1","10","8","N","2","1","2"
"205","59","1","1","2","12","9","N","2","1","1"
"206","63","1","6","1","7","5","N","2","1","1"
"207","33","1","6","6","N","4","1","2","2","0"
"208","11","2","N","1","3","N","N","2","1","2"
"209","52","2","1","2","8","7","N","2","1","2"
"210","45","1","1","2","5","7","N","2","1","2"
"211","34","1","6","2","4","0","N","2","2","0"
"212","34","1","6","1","7","1","N","2","2","0"
"213","59","1","4","4","2","3","5","2","2","0"
"214","53","1","1","1","7","6","N","2","1","1"
"215","6","1","N","1","2","N","N","2","1","1"
"216","59","2","2","2","4","2","N","1","1","2"
"217","60","2","6","1","9","9","N","2","1","2"
"218","10","1","N","8","3","N","N","2","1","1"
"219","72","1","1","1","5","6","5","2","1","1"
"220","30","2","6","2","9","4","N","2","1","2"
"221","64","1","5","5","3","4","N","2","1","2"
"222","83","2","3","6","5","3","N","2","1","1"
"223","68","1","4","6","12","9","N","2","1","1"
"224","35","1","1","1","4","2","N","2","1","2"
"225","55","1","1","1","10","5","N","2","1","1"
"226","12","1","N","2","3","N","N","2","1","2"
"227","1","2","N","6","N","N","N","2","1","2"
"228","6","1","N","1","3","N","N","2","1","1"
"229","59","1","4","4","2","3","5","2","2","0"
"230","7","2","N","1","3","N","N","2","1","1"
"231","44","2","6","2","8","3","N","2","1","2"
"232","24","2","6","1","9","5","N","2","1","2"
"233","15","1","6","1","4","0","N","2","1","1"
"234","62","2","1","1","5","6","N","2","1","1"
"235","86","1","4","5","8","1","N","1","1","1"
"236","44","1","1","1","9","8","N","2","1","1"
"237","53","1","1","1","7","8","N","2","1","1"
"238","29","1","1","8","7","0","N","2","1","2"
"239","27","1","6","1","9","3","N","2","1","2"
"240","56","2","4","1","10","9","N","2","1","1"
"241","30","2","1","3","4","0","N","2","1","2"
"242","60","1","1","1","11","9","N","2","1","1"
"243","15","1","6","8","4","0","N","2","1","2"
"244","59","1","1","1","5","8","N","2","1","1"
"245","93","2","3","1","4","0","N","1","1","2"
"246","61","2","1","1","7","6","N","2","1","1"
"247","59","2","1","8","2","0","6","2","1","1"
"248","10","1","N","2","3","N","N","2","1","2"
"249","55","2","1","1","10","8","N","2","1","1"
"250","36","1","6","1","5","4","N","2","1","2"
"251","57","2","1","2","6","7","N","2","1","1"
"252","71","1","1","1","9","5","N","2","1","1"
"253","53","2","1","1","8","0","N","2","1","1"
"254","48","1","4","2","6","0","N","2","3","0"
"255","27","1","6","3","10","5","N","2","1","2"
"256","80","1","N","3","1","1","5","2","1","2"
"257","52","2","1","2","3","0","N","2","1","2"
"258","59","1","4","9","9","4","N","1","1","1"
"259","25","2","6","1","9","4","N","2","1","2"
"260","11","2","N","2","3","N","N","2","1","1"
"261","14","1","N","1","3","N","N","2","1","2"
"262","26","1","6","3","7","3","N","2","1","1"
"263","73","2","3","1","4","3","N","2","1","2"
"264","73","1","1","1","9","9","N","2","1","1"
"265","57","1","6","2","7","3","N","2","1","2"
"266","44","2","3","1","6","9","3","2","2","0"
"267","59","2","1","1","4","2","N","2","1","1"
"268","20","2","6","1","7","0","N","2","3","0"
"269","17","1","6","1","4","0","N","2","1","1"
"270","81","2","4","5","2","1","N","2","1","2"
"271","72","2","1","1","7","4","N","2","1","1"
"272","21","2","6","3","7","3","N","2","1","1"
"273","73","1","1","1","10","9","N","2","1","1"
"274","63","2","1","6","7","1","N","2","1","2"
"275","9","2","N","1","3","N","N","2","1","1"
"276","14","2","N","1","3","N","N","2","1","1"
"277","31","2","1","6","9","5","N","2","1","2"
"278","11","1","N","1","3","N","N","2","1","1"
"279","82","1","1","2","12","2","N","2","1","1"
"280","40","2","1","6","10","0","N","2","1","2"
"281","46","2","6","1","7","4","N","2","1","2"
"282","15","1","6","2","4","0","N","2","1","1"
"283","28","2","1","1","12","7","N","2","1","2"
"284","62","2","4","3","2","3","5","2","2","0"
"285","30","1","6","1","9","8","N","2","1","2"
"286","38","1","1","1","9","9","N","2","1","1"
"287","26","2","6","1","12","7","N","2","1","2"
"288","35","1","2","1","11","6","N","2","1","2"
"289","44","2","1","9","2","8","1","2","1","1"
"290","83","2","1","6","9","3","N","2","1","1"
"291","67","1","6","1","9","6","N","2","1","1"
"292","45","2","1","6","9","5","N","2","1","1"
"293","14","1","N","1","3","N","N","2","1","1"
"294","39","2","1","6","12","8","N","2","1","1"
"295","67","2","1","2","7","2","N","2","1","2"
"296","11","2","N","6","3","N","N","2","1","1"
"297","15","2","6","1","3","0","N","2","1","1"
"298","42","1","4","1","6","6","N","2","1","2"
"299","90","2","3","1","9","4","N","2","1","1"
"300","5","1","N","2","1","N","N","2","1","2"
"301","8","2","N","2","3","N","N","2","1","2"
"302","11","1","N","1","3","N","N","2","1","1"
"303","7","2","N","2","3","N","N","2","1","1"
"304","6","1","N","1","3","N","N","2","1","1"
"305","13","2","N","8","3","N","N","2","1","2"
"306","66","2","4","2","9","5","N","2","1","2"
"307","44","1","5","2","4","0","N","2","1","1"
"308","54","2","6","1","1","0","N","2","1","1"
"309","61","1","1","6","3","4","N","2","1","2"
"310","56","1","1","1","12","9","N","2","1","1"
"311","48","1","6","2","7","0","N","2","2","0"
"312","26","2","1","1","9","0","N","2","1","2"
"313","17","1","6","8","4","0","N","2","1","2"
"314","45","2","2","1","8","0","N","2","1","1"
"315","42","1","1","7","9","1","1","1","3","0"
"316","39","2","1","1","7","2","N","2","1","2"
"317","72","1","1","1","11","9","N","2","1","1"
"318","53","2","4","2","5","4","N","2","1","2"
"319","51","1","1","6","12","7","N","2","1","2"
"320","52","2","1","6","5","2","N","2","1","2"
"321","66","2","4","2","7","2","N","2","1","2"
"322","50","2","1","1","5","2","N","2","1","1"
"323","24","2","2","1","5","4","N","2","1","1"
"324","34","1","N","6","N","4","6","1","1","1"
"325","53","2","5","2","11","5","3","1","1","2"
"326","56","2","6","2","8","2","N","2","1","2"
"327","7","2","N","1","3","N","N","2","1","1"
"328","12","1","N","2","3","N","N","2","1","2"
"329","54","1","1","1","12","9","N","2","1","2"
"330","67","1","1","1","8","9","N","2","1","1"
"331","75","2","3","1","9","8","N","2","1","1"
"332","51","2","6","2","4","2","N","2","1","2"
"333","5","2","N","8","2","N","N","2","1","2"
"334","55","2","3","4","N","6","5","2","3","0"
"335","79","2","1","1","4","2","N","2","1","1"
"336","28","1","6","2","5","3","N","2","1","1"
"337","36","2","1","1","10","7","N","2","1","1"
"338","31","2","6","1","11","8","N","2","1","2"
"339","38","1","1","1","5","7","N","2","1","1"
"340","18","1","6","6","7","2","N","2","3","0"
"341","36","1","4","2","5","5","N","2","1","1"
"342","26","2","6","1","9","7","N","2","1","2"
"343","68","1","1","9","7","5","N","2","1","1"
"344","56","1","6","3","4","0","N","2","1","2"
"345","30","1","1","1","7","5","N","2","1","2"
"346","6","1","N","1","2","N","N","2","1","1"
"347","18","1","6","1","7","2","N","2","3","0"
"348","18","2","6","2","5","0","N","2","1","2"
"349","58","1","1","1","9","9","N","2","1","1"
"350","25","2","6","1","9","8","N","2","1","2"
"351","40","2","6","1","9","9","N","2","1","1"
"352","49","1","1","1","8","7","N","2","1","1"
"353","16","1","6","3","4","0","N","2","1","1"
"354","61","1","1","1","5","9","N","2","1","1"
"355","18","2","6","1","7","0","N","2","3","0"
"356","21","1","6","1","5","1","N","2","1","2"
"357","24","2","6","2","5","3","N","2","1","1"
"358","17","1","6","1","4","0","N","2","1","2"
"359","65","1","3","8","9","1","3","1","1","1"
"360","24","1","6","1","7","4","N","2","1","2"
"361","63","2","1","1","9","7","N","2","1","1"
"362","52","1","1","8","3","6","N","2","1","2"
"363","10","1","N","2","3","N","N","2","1","2"
"364","18","1","6","2","4","2","N","2","1","2"
"365","10","1","N","1","3","N","N","2","1","1"
"366","1","2","N","1","N","N","N","2","1","2"
"367","60","2","1","1","11","9","N","2","1","1"
"368","18","1","6","1","5","5","N","2","3","0"
"369","58","1","6","7","1","6","1","1","2","0"
"370","53","1","4","1","10","9","N","2","1","1"
"371","61","1","1","2","5","4","N","2","1","1"
"372","40","1","6","1","9","8","N","2","1","2"
"373","72","2","3","1","9","9","N","2","1","1"
"374","50","2","4","2","5","6","N","2","1","2"
"375","13","2","N","3","3","N","N","2","1","1"
"376","70","1","1","1","7","7","N","2","1","1"
"377","14","1","N","6","3","N","N","2","1","1"
"378","73","2","6","1","10","8","N","2","1","1"
"379","70","2","1","1","8","8","N","2","1","2"
"380","34","1","6","1","9","9","N","2","1","1"
"381","0","1","N","9","N","N","N","2","1","2"
"382","14","1","N","6","3","N","N","2","1","2"
"383","15","2","6","3","4","0","N","2","1","1"
"384","43","2","1","2","9","0","N","2","1","1"
"385","1","1","N","1","N","N","N","2","1","2"
"386","24","1","6","2","6","2","N","2","1","2"
"387","75","2","1","1","9","3","N","2","1","2"
"388","7","1","N","1","3","N","N","2","1","2"
"389","85","1","2","8","1","4","4","2","2","0"
"390","7","1","N","2","2","N","N","2","1","2"
"391","27","1","6","2","5","2","N","2","1","2"
"392","23","2","6","8","9","5","N","2","1","2"
"393","93","1","3","2","12","9","N","1","1","1"
"394","38","2","3","2","4","5","N","2","1","2"
"395","24","2","6","8","5","3","N","2","1","2"
"396","62","1","2","1","12","9","N","2","1","2"
"397","16","1","6","1","4","0","N","2","2","0"
"398","78","1","2","6","11","2","5","1","1","1"
"399","21","1","6","2","7","1","N","2","1","1"
"400","79","1","3","2","3","4","N","2","1","2"
"401","71","1","1","1","9","6","N","2","1","1"
"402","24","1","1","1","7","5","N","2","1","2"
"403","22","2","4","7","3","6","6","2","3","0"
"404","10","2","N","1","3","N","N","2","1","2"
"405","3","1","N","9","1","N","N","2","1","1"
"406","52","2","1","6","4","2","N","2","1","2"
"407","11","2","N","1","3","N","N","2","1","1"
"408","59","2","6","1","9","9","N","2","1","2"
"409","19","1","6","1","3","4","N","2","1","2"
"410","56","1","2","6","9","7","N","2","1","2"
"411","83","1","5","9","5","0","5","2","1","2"
"412","52","2","1","2","8","7","N","2","1","2"
"413","55","1","1","2","9","9","N","2","1","1"
"414","17","1","6","1","4","0","N","2","1","1"
"415","0","1","N","2","N","N","N","2","1","2"
"416","64","2","6","1","9","6","N","2","1","1"
"417","33","1","6","1","7","9","N","2","1","2"
"418","38","2","6","1","11","6","N","2","1","1"
"419","17","2","6","2","4","0","N","2","1","1"
"420","24","1","6","6","7","1","N","2","1","1"
"421","3","1","N","3","1","N","N","2","1","1"
"422","59","1","5","2","2","8","2","1","1","1"
"423","46","2","6","5","6","0","N","2","1","1"
"424","82","2","1","1","10","8","N","1","1","1"
"425","81","2","3","1","7","6","N","2","1","1"
"426","69","2","1","1","7","0","N","2","1","1"
"427","83","2","5","9","1","5","5","2","1","2"
"428","11","1","N","2","3","N","N","2","1","2"
"429","18","1","5","2","8","2","N","2","3","0"
"430","0","1","N","1","N","N","N","2","1","2"
"431","75","1","1","2","9","8","3","2","1","1"
"432","76","2","2","2","1","1","N","1","2","0"
"433","83","2","6","6","5","2","N","2","2","0"
"434","6","2","N","1","2","N","N","2","1","1"
"435","75","1","4","2","7","2","N","2","1","2"
"436","19","1","6","1","7","0","N","2","3","0"
"437","29","1","6","1","10","7","N","2","1","1"
"438","41","1","1","1","11","9","N","2","1","1"
"439","28","1","1","1","10","8","N","2","1","1"
"440","44","1","1","6","10","9","N","2","1","2"
"441","33","2","2","6","10","0","N","2","1","2"
"442","26","2","6","1","9","7","N","2","1","1"
"443","45","1","1","6","4","7","N","2","1","2"
"444","15","1","6","1","3","0","N","2","1","1"
"445","80","1","1","3","9","6","N","2","1","1"
"446","46","1","1","1","10","9","N","2","1","1"
"447","70","1","1","1","9","8","N","2","1","1"
"448","73","1","4","5","2","N","4","1","3","0"
"449","3","2","N","1","1","N","N","2","1","2"
"450","9","2","N","2","3","N","N","2","1","2"
"451","46","2","4","1","4","2","N","2","1","2"
"452","11","1","N","1","3","N","N","2","1","2"
"453","66","2","1","2","5","5","N","2","1","1"
"454","19","1","6","1","7","0","N","2","3","0"
"455","64","1","6","2","8","6","N","2","1","2"
"456","76","1","1","1","11","9","N","2","1","1"
"457","71","1","1","1","11","9","N","2","1","1"
"458","75","1","3","1","10","8","N","2","1","1"
"459","75","2","1","1","9","3","N","2","1","1"
"460","75","2","6","8","5","2","N","2","1","2"
"461","52","2","4","3","5","5","N","1","3","0"
"462","37","2","5","6","11","6","2","2","3","0"
"463","23","2","6","1","9","1","N","2","1","1"
"464","67","2","1","1","9","6","N","2","1","1"
"465","17","1","6","2","4","1","N","2","1","2"
"466","20","2","6","1","9","0","N","2","3","0"
"467","1","2","N","1","N","N","N","2","1","1"
"468","67","2","1","1","9","4","N","2","1","1"
"469","11","1","N","6","3","N","N","2","1","1"
"470","19","1","6","2","5","3","N","2","1","1"
"471","77","2","3","2","6","4","N","2","1","1"
"472","68","1","2","2","5","4","N","2","1","2"
"473","20","2","6","6","9","0","N","2","3","0"
"474","26","2","6","1","5","0","N","2","1","2"
"475","32","1","6","1","10","7","N","2","1","2"
"476","71","2","2","1","4","0","N","2","1","1"
"477","69","2","1","1","9","5","N","2","1","1"
"478","45","2","1","1","9","0","N","2","1","1"
"479","81","1","1","6","10","6","N","2","1","1"
"480","28","2","2","1","4","2","N","2","1","1"
"481","43","1","1","1","9","9","N","2","1","1"
"482","58","2","1","6","10","9","N","2","1","1"
"483","68","1","1","1","9","6","N","2","1","1"
"484","81","2","6","4","5","5","4","1","1","2"
"485","38","1","6","1","9","8","N","2","1","1"
"486","54","2","6","2","7","6","N","2","1","1"
"487","88","2","1","3","5","4","6","1","1","1"
"488","75","2","5","8","1","0","N","2","1","2"
"489","1","1","N","8","N","N","N","2","1","1"
"490","83","1","6","1","9","9","N","2","1","2"
"491","21","1","6","1","7","1","N","2","1","2"
"492","59","2","1","1","8","2","N","2","1","2"
"493","33","1","6","2","3","8","N","2","1","2"
"494","50","2","6","2","6","2","N","2","1","1"
"495","32","1","1","1","11","7","N","2","1","2"
"496","38","2","1","1","10","1","N","2","1","1"
"497","23","2","6","2","5","0","N","2","1","2"
"498","61","1","4","1","8","5","N","2","1","2"
"499","38","2","1","1","10","9","N","2","1","1"
"500","18","2","6","2","7","1","N","2","3","0"
"501","50","2","6","1","5","4","N","2","1","1"
"502","67","1","6","8","8","8","N","2","1","2"
"503","65","1","4","1","11","6","N","2","1","2"
"504","28","1","6","1","5","8","N","2","1","1"
"505","68","1","6","2","9","5","N","2","1","1"
"506","50","2","1","1","7","9","N","2","1","1"
"507","28","1","6","1","9","6","N","2","1","2"
"508","24","2","1","1","5","0","N","2","1","1"
"509","8","1","N","2","3","N","N","2","1","2"
"510","24","1","6","1","9","6","N","2","1","2"
"511","58","2","1","1","7","7","N","2","1","1"
"512","14","1","N","1","3","N","N","2","1","1"
"513","53","1","6","6","11","9","N","2","1","1"
"514","48","1","5","9","12","8","4","1","3","0"
"515","64","2","2","8","5","1","N","2","1","2"
"516","8","1","N","1","3","N","N","2","1","2"
"517","42","1","1","1","7","8","N","2","1","1"
"518","70","2","4","8","1","9","1","1","1","2"
"519","42","2","1","2","5","2","N","2","1","2"
"520","3","1","N","1","2","N","N","2","1","2"
"521","68","2","5","3","2","7","2","2","1","1"
"522","21","2","6","2","5","1","N","2","1","2"
"523","5","1","N","1","1","N","N","2","1","1"
"524","34","1","6","6","9","9","N","2","1","1"
"525","34","1","1","1","9","8","N","2","1","1"
"526","61","1","1","1","7","6","N","2","1","1"
"527","5","1","N","1","2","N","N","2","1","1"
"528","39","2","4","2","10","6","N","2","1","2"
"529","35","2","6","2","5","5","N","2","1","2"
"530","10","1","N","6","3","N","N","2","1","1"
"531","56","2","4","1","1","4","N","2","1","2"
"532","23","2","6","1","9","4","N","2","1","2"
"533","87","1","4","3","7","1","1","1","1","1"
"534","60","2","6","1","9","6","N","2","1","1"
"535","38","1","6","1","7","2","N","2","1","2"
"536","62","1","6","1","5","2","N","2","3","0"
"537","19","1","6","3","5","6","N","2","1","1"
"538","5","1","N","1","2","N","N","2","1","1"
"539","37","2","5","4","12","N","4","2","3","0"
"540","48","2","6","1","10","9","N","2","1","1"
"541","0","2","N","3","N","N","N","2","1","2"
"542","60","2","6","1","9","6","N","2","1","1"
"543","61","2","4","1","5","5","6","1","1","1"
"544","36","1","1","1","7","7","N","2","1","1"
"545","37","1","1","1","12","6","N","2","1","1"
"546","84","2","4","2","7","5","N","2","1","1"
"547","67","1","1","2","4","7","N","2","1","1"
"548","31","2","5","2","7","4","N","2","1","2"
"549","19","2","6","1","7","8","N","2","3","0"
"550","10","1","N","2","3","N","N","2","1","2"
"551","0","2","N","2","N","N","N","2","1","1"
"552","85","2","4","1","10","8","N","2","1","1"
"553","17","2","6","1","4","0","N","2","1","2"
"554","36","1","1","3","12","N","1","2","1","1"
"555","32","2","6","1","5","0","N","2","2","0"
"556","29","1","5","4","N","2","4","2","2","0"
"557","83","2","3","2","5","3","N","2","1","1"
"558","9","2","N","1","3","N","N","2","1","1"
"559","33","1","1","1","9","8","N","2","1","1"
"560","22","1","6","1","7","0","N","2","3","0"
"561","66","1","1","2","7","3","N","2","1","1"
"562","41","2","4","6","7","4","N","2","1","1"
"563","66","1","1","1","12","9","N","2","1","1"
"564","27","1","6","1","9","9","N","2","1","2"
"565","65","1","1","1","7","7","4","2","1","1"
"566","29","2","6","1","9","1","N","2","1","2"
"567","54","1","2","2","5","3","N","2","1","1"
"568","25","2","6","2","9","1","N","2","1","1"
"569","23","2","6","6","9","8","N","2","1","2"
"570","35","2","1","1","8","7","N","2","1","2"
"571","78","2","6","2","10","0","N","2","1","1"
"572","35","1","6","1","5","4","N","2","1","2"
"573","35","2","1","1","9","5","N","2","1","1"
"574","57","1","1","1","9","9","N","2","1","1"
"575","25","2","6","2","5","4","N","2","1","2"
"576","29","1","6","1","10","0","N","2","1","2"
"577","89","2","2","3","1","2","3","1","1","2"
"578","62","1","5","2","8","3","N","2","2","0"
