SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
1,N,2,2,N,2,0,1,N,2,25441
2,1,1,1,1,6,50,1,N,2,8964
1,6,6,2,1,8,26,1,2,2,3111
1,4,6,2,1,1,44,1,N,2,18158
1,N,1,1,9,8,7,1,N,2,23669
2,1,1,1,0,4,68,1,N,2,12693
2,1,1,1,1,1,26,1,N,2,13466
1,6,9,2,1,8,35,1,N,2,20175
1,6,2,2,1,6,23,1,N,2,11504
2,4,1,1,2,6,51,1,N,2,15268
2,1,1,1,7,10,53,1,N,2,10563
1,6,2,2,1,6,23,1,N,2,9140
2,1,2,2,1,6,26,1,N,2,7686
1,1,1,1,9,2,20,1,N,2,19017
1,6,2,2,7,6,35,1,N,2,19228
2,N,2,1,9,8,5,1,N,2,22169
1,4,1,1,1,4,63,1,N,2,11264
1,6,2,1,1,6,68,1,N,1,11513
1,1,1,1,7,10,56,1,N,2,9306
2,1,6,1,7,1,58,1,N,2,13344
2,1,1,1,6,10,50,1,N,2,13803
2,6,1,2,9,8,26,1,N,2,2000
2,6,1,1,1,8,30,1,N,2,12194
1,1,1,1,8,1,53,1,N,2,17087
2,4,1,1,1,6,83,1,N,2,6347
2,6,9,1,0,8,26,1,N,2,17754
2,6,6,2,1,8,51,1,N,2,3637
2,6,6,2,4,8,37,1,N,2,20547
2,1,1,2,1,6,73,1,N,2,9617
1,1,9,1,1,6,68,1,N,2,8737
2,6,2,2,0,6,25,1,N,2,728
1,6,8,0,1,6,28,3,N,2,8997
1,1,1,2,1,6,66,1,N,2,12953
1,6,6,2,1,4,47,1,N,2,19770
1,1,9,2,1,8,84,1,N,2,10950
1,6,1,1,1,6,22,1,N,2,7717
1,1,1,1,9,10,49,1,N,2,6492
2,6,1,0,1,6,26,3,N,2,11924
2,6,1,0,1,4,23,1,N,2,9430
2,1,1,1,0,10,34,1,N,2,16679
1,1,1,1,9,8,33,1,N,2,21909
2,1,1,2,8,8,52,1,N,2,12301
1,4,1,0,1,1,62,1,N,2,11826
2,6,2,2,1,6,48,1,N,2,11115
2,1,1,1,1,1,40,1,N,2,20032
1,N,2,2,N,2,1,1,N,2,25017
1,6,1,2,3,8,51,1,N,2,12500
2,1,9,1,1,6,47,1,N,2,11785
2,1,6,2,9,8,43,1,N,2,9740
1,6,3,1,7,6,21,1,N,2,18036
1,6,2,2,1,6,22,1,N,2,8549
1,N,1,2,9,1,17,1,N,2,17908
2,3,9,1,1,6,52,1,N,1,9826
1,6,1,1,1,8,20,1,N,2,13174
2,1,6,2,3,6,47,1,N,2,4470
1,1,1,1,1,8,66,1,N,2,10725
2,6,6,1,1,6,49,1,N,2,11125
1,4,6,1,1,6,75,1,N,2,17738
2,3,2,1,9,1,8,1,5,2,20589
2,6,2,0,1,6,30,3,N,2,12530
1,6,1,2,1,8,43,1,N,2,4478
2,2,1,1,1,8,50,1,N,2,17622
2,1,9,1,1,6,54,1,N,2,7792
2,4,2,2,1,6,41,1,N,2,9515
1,1,6,1,9,1,49,1,N,2,6492
2,1,9,1,0,8,38,1,N,2,9047
1,4,2,2,1,6,83,1,N,2,4702
1,6,6,2,1,6,50,1,N,2,5566
2,1,3,2,6,8,22,1,N,2,4214
1,6,1,2,1,8,23,1,N,1,4651
2,1,3,1,2,6,70,1,N,2,12178
2,4,3,2,1,6,67,1,N,2,12146
1,6,1,2,1,2,20,1,N,2,12569
2,1,9,2,7,8,48,1,N,2,5166
2,6,9,1,7,8,30,1,N,2,10097
2,1,1,1,2,6,57,1,N,2,23642
2,6,8,0,1,6,26,3,N,1,7689
1,N,9,2,9,2,5,1,N,2,24471
1,1,3,1,7,6,49,1,N,2,13784
2,1,1,1,9,2,5,1,N,2,18439
2,1,2,2,1,6,60,1,N,2,10146
2,1,1,1,1,6,51,1,N,2,12754
2,1,1,1,1,3,79,1,6,2,9965
2,6,2,0,1,6,16,3,N,2,9840
1,N,1,1,9,2,2,1,N,2,22120
2,3,1,1,1,6,77,1,N,2,10966
2,6,1,2,9,2,23,1,N,2,10195
2,1,2,2,7,3,80,1,N,2,11041
2,1,3,1,2,6,69,1,N,2,10541
2,6,9,2,1,4,27,1,N,2,10286
2,1,1,1,1,8,21,1,N,2,12365
2,1,6,2,1,6,60,1,N,2,824
2,6,2,1,1,6,19,1,N,2,7284
1,6,2,2,1,8,24,1,N,2,9040
2,3,9,2,1,6,62,1,N,2,7582
2,4,2,1,1,6,44,1,N,2,6331
1,6,2,1,9,8,22,1,N,2,12408
2,4,9,2,0,6,31,1,N,2,9479
1,1,1,1,2,6,68,1,N,2,9164
2,4,1,1,1,6,51,1,N,2,10797
1,1,1,1,9,8,21,1,N,2,23823
1,1,2,1,2,6,48,1,N,2,7909
2,1,6,1,7,8,47,1,2,2,19660
1,N,1,2,N,8,4,1,N,2,26712
2,1,1,2,1,7,52,1,N,2,17132
2,1,9,1,1,6,7,1,N,2,11372
2,6,2,0,1,6,17,1,N,2,11723
2,6,6,0,0,6,22,1,N,2,12083
1,N,1,2,9,2,20,1,N,2,25000
1,1,6,2,1,1,68,1,N,2,12175
1,4,1,2,1,6,46,1,N,2,9856
1,N,2,2,9,2,20,1,N,2,24532
1,6,6,2,7,6,22,1,N,2,6979
1,2,3,1,6,1,19,1,N,2,18108
1,4,6,1,4,8,32,1,N,2,20796
2,1,1,2,9,2,39,1,N,2,19684
2,6,1,1,1,1,69,1,N,2,9933
1,6,6,2,1,1,29,1,N,2,9667
2,4,1,2,1,4,79,1,6,2,11630
2,6,1,2,1,8,27,1,N,2,5469
2,1,1,1,6,1,46,1,N,2,11721
2,6,2,0,1,6,50,1,N,2,10303
2,4,1,1,1,6,64,1,N,2,9423
1,4,9,1,7,6,62,1,N,2,20603
2,1,1,1,1,6,53,1,N,2,11809
2,6,1,1,2,7,30,1,N,2,8434
2,6,1,0,1,6,22,3,N,2,9158
1,4,2,1,1,6,56,1,N,2,11918
2,6,2,1,1,4,20,1,N,2,9982
1,6,6,2,9,1,3,1,N,2,17640
1,4,8,1,2,6,46,1,N,2,10415
1,N,6,2,9,8,2,1,N,2,24593
2,1,1,1,N,1,48,1,N,2,25747
2,5,6,1,0,1,65,1,N,2,14240
2,N,3,1,9,2,18,1,N,2,12570
2,6,2,0,1,6,25,1,N,2,14708
2,1,3,1,1,6,55,1,N,2,4568
1,6,1,0,0,8,16,1,N,2,1115
1,6,1,0,0,8,28,1,N,2,12264
2,1,1,1,9,2,24,1,N,2,21554
2,1,9,1,9,2,62,1,N,2,18906
1,4,1,2,3,8,32,1,N,2,6083
1,1,1,1,1,8,82,1,N,2,14416
1,1,1,1,1,1,47,1,N,2,11372
2,6,1,2,1,6,26,2,N,2,1297
2,1,1,1,2,6,69,1,N,2,11582
1,6,1,2,0,6,24,1,N,2,9298
2,1,2,1,1,1,47,1,N,2,13371
1,6,1,2,7,8,44,1,N,2,19200
2,6,6,2,7,8,49,1,N,2,628
2,6,1,1,7,7,47,1,N,2,9115
2,1,6,0,7,4,22,3,N,2,9763
2,5,8,2,7,2,28,1,N,2,15054
1,4,2,2,1,6,66,1,N,2,10559
2,6,9,2,0,4,29,1,N,2,20683
2,1,1,2,1,8,46,1,N,2,17808
2,N,3,1,9,2,9,1,N,2,24727
2,6,2,1,4,6,82,1,N,2,5141
1,N,1,1,9,2,4,1,N,2,26007
1,N,1,1,N,2,5,1,N,2,26368
1,1,1,2,6,10,27,1,N,2,7122
2,1,1,1,1,6,68,1,N,2,6019
1,N,9,1,9,2,24,1,N,2,25380
2,N,9,2,N,2,6,1,N,1,26138
2,2,8,2,3,8,81,1,N,2,17939
1,1,1,1,8,1,59,1,N,2,13949
1,N,1,1,9,8,8,1,N,2,24427
1,1,2,1,1,6,61,1,N,2,9517
1,N,2,1,0,2,22,1,N,2,11766
1,1,1,2,7,8,5,1,N,2,20041
2,3,2,2,1,6,87,1,N,2,12309
1,6,2,2,1,1,50,1,N,2,9757
1,2,1,2,7,8,28,1,N,2,9244
2,1,1,1,1,1,33,1,N,2,11575
1,3,9,1,1,8,84,1,N,2,12026
2,1,9,1,1,8,30,1,N,2,25481
1,1,2,1,9,8,42,1,N,2,20664
1,3,2,2,1,4,84,1,N,2,12120
1,1,8,2,9,8,22,1,N,2,20114
1,1,6,2,1,1,55,1,N,2,8604
2,6,1,2,1,6,31,1,N,2,13160
2,1,1,1,1,1,59,1,N,2,12535
2,1,1,2,1,8,29,1,N,2,19401
1,6,6,2,1,6,65,1,N,2,11940
2,1,1,1,2,1,58,1,N,2,13669
1,1,6,1,9,1,41,1,N,2,16829
2,1,1,1,7,6,66,1,N,2,12344
1,1,3,1,1,1,46,1,N,2,10033
1,1,2,1,1,6,51,1,N,2,11433
1,1,1,1,1,1,48,1,N,2,16654
2,1,1,2,1,8,29,1,N,2,13085
2,6,2,0,1,6,23,1,N,2,91
2,1,9,2,1,8,29,1,N,2,8954
2,1,1,1,8,1,48,1,5,2,11513
2,1,1,2,1,8,66,1,N,2,18296
2,6,1,0,1,6,18,1,N,2,8947
1,6,1,1,1,8,21,1,N,2,18361
1,1,1,1,9,1,48,1,N,1,1267
2,6,8,2,3,7,52,2,N,2,10662
1,4,1,1,9,10,77,1,N,2,13548
1,6,1,1,1,6,24,1,N,2,11646
1,4,1,2,3,6,53,1,N,2,11486
2,6,8,0,1,6,20,3,N,2,10847
2,2,2,2,2,10,55,1,N,2,15075
2,5,6,1,1,6,54,1,N,2,11551
2,1,2,0,1,6,55,1,N,2,12103
2,1,1,2,1,7,52,1,N,2,17044
1,N,9,2,N,2,5,1,N,2,24918
1,1,1,1,9,8,17,1,N,2,18587
1,1,1,1,7,1,51,1,N,2,19923
1,1,1,1,9,1,50,1,N,2,20255
2,5,1,1,1,6,27,1,N,2,12952
2,1,1,1,9,7,49,1,N,2,11754
2,1,1,1,7,6,26,1,N,2,12995
2,1,1,1,1,6,80,1,N,1,9834
2,1,1,1,2,6,47,1,N,2,11563
2,1,1,1,9,1,82,1,N,2,12668
2,1,1,2,1,8,27,1,N,2,17013
2,6,1,0,1,6,26,3,N,2,11676
2,6,3,1,1,8,47,1,N,2,17731
2,6,1,1,1,7,21,1,N,2,8637
1,4,6,1,1,4,49,1,N,2,12339
2,1,1,1,1,6,51,3,N,2,9561
2,1,1,1,9,1,50,1,N,2,16872
2,1,1,1,1,6,54,1,N,2,12562
2,1,1,1,2,7,58,1,N,2,8019
1,6,1,1,7,1,49,1,5,2,3235
1,1,1,2,7,6,33,1,N,2,11410
2,6,2,1,4,6,49,1,N,2,10534
2,4,3,2,1,1,30,1,N,2,12112
2,6,2,2,1,6,25,1,N,2,7893
1,6,1,1,3,8,47,1,N,2,5385
2,1,1,1,2,6,20,1,N,2,8122
2,6,1,0,1,3,25,3,N,2,10536
2,2,1,1,1,6,24,1,N,2,10512
2,N,1,1,N,2,3,1,N,2,25136
2,6,2,2,1,6,22,3,N,2,9150
2,6,1,2,1,4,27,1,N,2,19159
2,1,3,2,1,2,69,1,N,2,14100
1,1,9,2,2,1,50,1,N,2,20292
2,6,9,1,1,8,23,1,N,2,4622
2,6,6,1,7,6,46,1,N,1,9418
1,6,2,2,1,6,28,1,N,2,9650
2,4,2,2,1,6,53,1,3,2,10679
1,6,2,2,3,6,70,1,N,1,6410
1,1,1,1,2,6,47,1,N,2,7829
1,1,6,1,0,1,24,1,N,2,18479
2,1,1,2,7,8,47,1,N,2,2117
2,1,1,2,7,8,23,1,N,2,19058
1,N,2,2,N,2,2,1,N,2,24821
1,N,1,1,9,2,1,1,N,2,17864
2,1,1,1,8,1,49,1,N,2,8478
1,N,6,2,9,2,19,1,N,2,24593
1,N,1,1,N,8,17,1,N,2,25922
2,6,1,2,8,1,51,1,N,2,11328
1,1,1,1,9,8,25,1,N,2,20275
2,1,1,1,7,8,29,1,N,2,20849
2,2,1,2,1,8,24,1,N,2,11160
1,1,1,1,7,1,46,1,N,2,16837
1,1,1,1,7,8,58,1,N,2,17466
1,1,6,1,1,8,57,1,N,2,18473
1,1,1,1,9,7,46,1,N,2,17656
1,1,2,0,1,4,28,1,N,2,44
1,N,6,1,9,2,4,1,N,2,13721
2,6,3,1,7,6,52,1,N,2,21205
1,1,1,1,9,1,46,1,N,2,17900
2,N,6,2,1,2,24,1,N,2,9482
1,6,1,2,0,2,47,1,N,2,20581
2,1,1,1,1,6,45,1,N,2,10857
1,6,1,1,7,8,33,1,N,2,19387
1,4,2,2,6,8,29,1,N,2,14390
2,4,1,2,1,6,86,1,N,2,12354
2,N,1,1,9,8,20,1,N,2,21134
2,6,1,2,0,6,27,1,N,2,10614
1,N,1,1,9,8,18,1,N,2,19764
2,6,2,2,0,6,44,1,N,2,1825
2,1,3,2,1,8,57,1,N,2,21757
2,1,1,1,1,1,51,1,N,2,9115
2,3,1,1,4,6,21,1,N,2,5916
2,1,1,1,1,8,54,1,N,2,12888
2,1,6,2,7,8,51,1,N,2,5491
2,4,2,1,1,6,83,1,N,2,9493
2,1,1,1,1,6,46,1,N,2,9107
2,6,1,2,1,6,32,1,N,2,19495
1,1,1,1,8,6,46,3,N,2,11018
2,6,1,1,2,8,24,1,N,2,17241
1,6,1,2,6,8,33,1,N,2,12250
1,6,2,2,4,6,24,1,N,2,10456
1,1,1,1,4,6,63,1,N,2,10414
1,3,1,2,1,6,27,1,N,1,9276
2,6,1,1,1,6,25,3,N,2,8542
1,3,1,1,9,2,24,1,N,2,25643
1,6,6,2,7,9,24,1,N,2,20660
1,N,1,2,N,2,3,1,N,2,24543
1,6,9,2,1,6,64,1,N,2,9168
2,6,2,0,0,6,16,3,N,2,9702
1,N,6,1,9,8,19,1,N,2,19718
2,6,1,1,1,7,29,1,N,2,15967
2,N,2,2,9,8,5,1,N,2,17173
1,6,6,2,4,6,27,1,N,2,1460
2,3,2,1,9,8,59,1,N,2,6749
2,1,1,1,7,1,58,1,N,2,11104
2,1,1,1,1,6,32,1,N,2,12805
2,1,6,2,1,8,55,1,N,2,10624
2,1,1,1,7,8,54,1,N,2,22246
1,1,1,1,1,1,27,1,N,2,18182
2,1,1,1,8,1,51,1,N,2,12976
1,N,2,1,N,2,1,1,N,2,25820
2,1,1,1,8,1,51,1,N,2,9884
2,2,2,1,7,2,80,1,N,1,15135
2,6,1,1,9,2,26,1,N,2,2150
1,6,1,2,7,1,22,1,N,2,2227
2,1,2,1,1,6,57,1,N,2,9524
1,1,2,1,9,8,47,1,N,2,11917
1,6,2,2,7,8,27,1,N,2,1942
1,1,1,2,1,6,53,1,N,2,9785
2,1,9,1,1,6,55,1,N,1,9530
2,6,3,1,1,8,6,1,N,2,17349
2,1,2,1,7,8,23,1,N,2,20161
2,3,2,2,4,6,83,1,N,2,11185
2,1,6,1,7,6,49,1,N,2,1050
2,6,3,2,1,6,39,1,N,2,9113
2,1,2,1,2,1,88,1,N,2,8956
2,6,1,1,1,6,20,1,N,2,10847
1,1,1,2,2,6,48,1,N,2,9537
2,N,1,1,N,8,17,1,N,2,26018
2,1,1,1,1,7,58,1,N,2,20574
2,1,9,1,2,6,53,1,N,2,11276
2,1,9,2,2,2,26,1,N,2,11723
2,6,1,2,1,6,33,1,N,2,10970
2,6,2,2,1,6,20,1,N,2,9367
1,N,6,1,1,8,23,1,N,2,17092
1,6,3,1,1,6,46,2,N,2,11887
2,6,1,2,1,6,36,1,N,2,11637
2,6,2,1,1,6,64,1,N,2,8916
2,5,9,2,1,6,50,1,N,2,13492
1,1,1,2,6,1,48,1,N,2,11933
2,4,2,1,1,6,93,1,N,2,8503
2,1,9,2,1,6,23,1,N,2,6068
2,1,3,1,1,6,52,1,N,2,10276
1,1,1,1,9,1,44,1,N,2,21136
1,6,9,1,9,2,46,1,N,2,5441
1,6,1,1,1,1,23,1,N,2,20918
2,4,9,2,1,6,30,1,N,2,9262
2,4,6,1,1,6,70,1,N,2,2557
2,1,2,1,1,6,49,1,N,2,11551
1,1,2,1,1,6,66,1,N,2,10438
2,1,1,1,1,1,25,1,N,2,16224
1,6,2,2,1,6,31,1,N,2,8905
2,6,2,2,1,8,24,1,5,2,412
2,6,1,2,1,6,23,1,N,2,6646
1,6,6,0,0,8,58,1,N,2,9783
1,N,1,1,N,2,4,1,N,2,25476
1,6,1,2,1,6,17,1,N,2,7876
2,3,7,1,2,6,77,1,N,2,8232
1,4,2,1,2,6,66,1,N,2,11894
1,4,6,2,3,6,30,1,N,2,18894
1,1,1,1,9,8,19,1,N,2,11858
1,N,2,2,9,2,15,1,N,2,24594
2,6,3,1,6,8,24,1,N,2,18049
1,N,2,1,9,2,5,1,N,2,25272
1,N,2,1,9,1,22,1,N,2,4404
1,4,1,1,1,6,51,1,N,2,13835
2,6,9,1,1,4,30,1,N,2,12070
2,1,1,1,1,6,27,1,N,2,11445
2,6,2,0,1,6,21,3,N,2,6435
2,6,6,2,7,10,71,1,N,2,15170
1,6,1,2,9,9,22,1,N,2,13174
1,1,6,1,1,6,30,1,N,2,17226
2,1,1,1,9,1,54,1,N,2,1404
2,1,1,2,1,8,33,1,N,2,18024
1,6,2,0,1,6,13,3,N,2,7103
1,N,1,2,9,2,7,1,N,2,20567
1,1,1,1,7,8,48,1,N,2,17638
2,6,1,1,0,4,39,1,N,2,13006
2,1,1,2,7,6,48,1,N,2,20172
1,1,1,1,1,1,52,1,N,2,15434
1,1,9,2,2,8,30,1,N,2,12811
1,1,1,1,4,1,45,1,N,2,18691
1,1,2,1,7,6,53,1,N,2,12695
1,N,9,2,9,2,2,1,N,2,23705
1,3,2,2,1,6,67,1,N,2,9605
2,1,6,1,7,7,70,1,N,2,9507
2,2,1,1,1,6,43,1,N,2,16960
1,3,1,1,9,6,68,1,N,2,12079
1,6,1,2,7,8,27,1,N,2,11570
1,N,1,1,N,8,4,1,N,2,24464
1,2,6,2,9,8,23,1,N,2,19568
2,N,9,2,9,8,27,1,N,2,19467
1,3,9,2,7,10,66,1,N,2,2088
1,4,2,1,1,6,52,1,N,2,9724
2,6,3,1,1,6,50,1,N,2,12786
2,4,1,1,1,6,53,1,N,2,11801
2,1,1,2,4,8,24,1,N,2,18197
2,4,2,2,1,6,49,1,N,2,6921
2,1,6,1,8,7,44,1,N,2,16062
2,1,6,2,1,6,23,1,N,2,8915
2,1,1,2,4,8,26,1,5,2,4451
1,6,2,0,1,6,25,2,N,2,7843
1,1,2,1,1,8,23,1,N,2,19034
1,6,1,2,1,3,28,1,N,2,8112
2,6,6,2,1,6,27,1,N,2,12802
2,1,3,1,1,8,27,1,N,2,11552
2,4,1,2,1,8,86,1,N,2,11220
1,2,6,1,7,1,19,1,N,2,19930
1,1,1,1,8,6,55,1,N,2,13323
1,1,1,1,7,1,58,1,N,2,12496
1,6,6,1,2,1,34,1,N,2,20206
2,1,6,1,7,8,21,1,N,2,13540
2,6,2,2,1,6,32,1,N,2,19867
2,N,1,2,9,2,2,1,N,2,24581
1,6,2,2,1,6,35,1,N,2,7489
1,6,1,1,1,1,29,1,N,2,12330
1,N,1,1,N,2,4,1,N,2,25722
2,1,1,1,1,6,26,1,N,2,7793
1,N,2,2,9,2,4,1,N,2,12330
2,1,2,2,4,6,40,1,N,2,11721
2,1,2,2,1,6,61,1,N,1,10421
2,6,1,2,1,6,67,1,N,2,8125
2,6,1,0,1,6,26,1,N,2,12976
2,N,9,2,9,2,48,1,N,2,25272
2,N,1,2,2,2,5,1,N,2,24727
2,4,2,2,3,6,30,1,N,2,5066
2,1,1,1,7,6,65,1,N,2,10542
1,6,6,2,6,1,47,1,N,2,6320
1,4,1,1,0,8,46,1,N,2,19296
2,1,1,1,7,8,24,1,N,2,18557
1,1,1,1,9,1,48,1,N,2,21361
1,6,6,2,1,6,24,1,N,2,9489
2,6,6,0,1,6,47,1,N,2,12911
1,N,2,2,9,8,30,1,N,2,14668
2,4,1,1,1,8,67,1,N,2,9041
2,1,1,1,1,1,50,1,N,2,10260
2,6,9,2,2,7,54,1,N,2,9666
2,1,6,2,1,8,32,1,N,2,13860
2,6,6,2,0,6,19,2,N,2,11036
1,1,1,2,7,6,29,1,N,2,2313
2,6,1,0,1,6,20,1,N,2,10356
1,1,1,2,1,2,9,1,N,2,25756
1,6,1,1,7,8,30,1,N,2,18792
2,4,2,2,1,6,49,1,N,2,3539
1,N,1,1,9,10,46,1,N,2,6280
2,1,1,1,2,6,67,1,N,2,8559
1,N,2,1,9,2,3,1,N,2,24675
2,1,1,2,2,1,56,1,N,2,13337
2,4,3,1,1,6,66,1,N,2,8472
1,6,6,1,7,8,54,1,N,2,13646
2,4,9,1,1,6,90,1,N,2,12029
2,1,6,2,7,8,49,1,N,2,16061
1,6,1,0,1,6,24,1,N,2,9261
1,1,1,1,7,1,51,1,N,2,9530
2,1,1,1,6,7,53,1,N,2,19141
1,1,1,1,7,8,65,1,N,2,16239
2,6,1,2,1,6,28,1,N,2,13805
1,1,8,2,7,8,66,1,N,2,9000
2,1,1,1,7,1,57,1,N,2,9065
2,6,1,2,1,6,28,1,N,2,17516
1,1,2,1,7,6,51,1,N,2,5481
1,1,1,1,6,1,52,1,N,2,18926
2,3,2,1,2,6,86,1,N,2,1320
1,1,1,1,9,8,18,1,N,2,19009
2,3,6,2,1,6,22,1,N,2,10736
2,4,1,2,1,8,24,1,N,2,12445
2,1,1,1,1,8,63,1,N,2,8385
2,6,8,2,1,3,35,1,N,2,17889
2,1,1,2,7,1,44,1,N,2,14185
1,6,1,2,7,8,27,1,N,2,20847
1,N,1,1,9,8,6,1,N,2,24312
2,4,2,2,1,6,54,1,N,2,8495
1,6,1,1,1,6,47,1,N,2,11699
2,1,1,1,2,6,75,1,N,2,9052
1,6,6,2,3,8,28,1,N,2,434
1,6,2,0,1,6,32,1,N,2,11819
2,6,1,2,1,4,25,1,N,2,18948
2,1,9,1,6,7,25,1,N,2,2139
1,6,2,1,1,8,45,1,N,2,11370
2,1,1,1,1,3,61,1,N,2,16140
1,N,6,2,N,2,4,1,N,2,25585
2,1,1,1,8,1,55,1,N,2,14232
1,6,2,2,7,6,30,1,N,2,10319
1,6,2,2,1,6,17,1,N,2,7756
2,6,1,2,7,8,27,1,N,2,13953
2,4,1,2,7,8,57,1,N,2,21457
1,4,1,2,4,4,47,1,N,2,14217
1,6,1,2,0,8,19,1,N,2,388
1,6,1,2,1,1,50,1,N,2,17538
2,4,2,1,2,6,65,1,N,2,9063
2,2,9,1,9,8,13,1,N,2,19443
2,1,9,1,1,1,49,1,N,2,11834
2,6,6,2,1,6,26,1,N,2,19993
2,N,1,2,N,8,15,1,N,2,25156
2,6,1,2,0,2,16,1,N,2,18085
2,1,1,1,1,6,55,1,N,2,11283
2,6,2,0,1,6,30,3,N,2,10876
2,1,2,0,1,6,63,3,N,2,12543
2,1,3,1,1,6,51,1,N,2,11050
2,6,1,0,1,6,31,3,N,2,11069
2,6,1,1,7,7,19,1,N,2,7876
1,6,1,2,7,6,23,1,N,2,2218
1,6,1,1,9,8,24,1,N,2,11580
2,6,2,1,1,6,19,1,N,1,790
1,1,1,1,1,4,47,1,N,2,11832
1,6,1,1,7,8,31,1,N,2,13637
2,4,3,1,1,6,50,1,N,2,9835
1,6,1,2,1,6,24,3,N,2,10758
1,N,3,2,9,8,5,1,N,2,19214
2,1,2,1,1,3,30,1,N,2,12570
1,1,1,1,9,2,24,1,N,2,20445
1,1,1,1,9,8,47,1,N,2,15872
2,6,2,2,1,6,22,1,N,2,8388
2,N,6,1,9,2,18,1,N,2,18592
2,6,1,0,1,6,26,1,N,2,13111
2,6,1,1,7,8,56,1,N,2,19972
1,1,1,2,1,8,27,1,N,2,18330
2,6,6,2,1,6,22,1,N,2,11493
2,N,6,1,9,10,27,1,N,2,25436
2,6,6,1,6,6,26,1,N,2,9696
2,4,4,2,1,6,45,1,N,2,13391
2,6,1,2,1,8,26,1,N,2,3714
1,6,1,1,1,10,48,1,N,2,6036
2,4,1,2,7,1,47,1,N,2,9493
1,1,6,2,1,1,32,1,N,2,16961
2,4,3,2,1,6,51,1,N,2,10359
2,6,1,2,1,6,26,1,N,2,7310
1,1,1,2,7,8,41,1,N,2,1506
2,6,6,2,0,6,32,1,N,2,21371
2,1,1,1,1,7,55,1,N,2,13320
1,N,1,1,9,8,27,1,N,2,19899
1,6,6,2,1,6,28,1,N,2,11136
1,1,1,2,1,1,48,1,N,2,14148
2,6,7,1,9,2,23,1,N,2,25404
1,6,1,2,0,8,28,1,N,2,13518
2,1,2,1,2,6,66,1,N,2,8767
2,1,1,0,1,6,28,1,N,2,10666
1,6,1,1,0,8,25,1,N,2,11319
1,1,6,1,2,6,90,1,N,2,11571
1,6,2,1,1,8,60,1,N,2,160
2,6,2,1,1,6,26,1,N,2,5396
2,1,1,1,7,6,57,1,N,2,11646
2,1,1,1,7,1,66,1,N,2,12039
1,1,1,2,1,1,31,1,N,2,14291
1,6,6,1,1,8,77,1,N,2,11834
1,1,1,1,7,8,45,1,N,2,17980
1,1,1,1,0,6,30,1,N,2,13260
1,1,3,1,1,4,47,1,N,2,11677
2,1,9,1,1,6,67,1,N,2,10521
2,6,2,0,0,6,17,3,N,2,10459
1,1,1,1,9,10,49,1,N,2,12228
2,1,1,1,1,6,68,1,N,2,10567
1,6,1,2,1,6,18,1,N,2,19875
2,1,2,2,7,1,50,1,N,2,8040
2,1,1,1,1,6,54,1,N,2,10724
2,1,1,2,1,1,50,1,N,2,12679
2,6,2,0,1,6,24,1,N,2,5726
1,6,6,2,1,6,44,1,N,2,9391
2,N,9,2,N,2,20,1,N,2,25516
2,6,9,2,1,6,49,1,N,2,15957
