,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
31,60,2,N,8,1,5,2,2,2,2,60,2,N,1,2,100.0
32,35,2,N,1,1,5,2,9,1,1,35,2,N,1,5,80.0
33,82,2,N,6,1,2,1,6,1,2,82,2,N,1,6,100.0
34,31,2,N,4,1,1,2,4,2,1,31,2,N,1,4,100.0
35,38,2,N,1,1,6,2,0,1,2,38,2,N,1,0,100.0
36,63,1,N,4,1,3,2,2,2,1,63,1,N,1,2,100.0
37,75,2,N,12,1,3,1,6,1,1,75,2,N,1,6,100.0
38,33,2,N,1,1,6,1,6,2,1,33,2,N,1,6,100.0
39,77,2,N,4,1,3,1,2,2,2,77,2,N,1,2,100.0
40,41,2,N,11,1,1,1,3,2,2,47,2,N,1,9,60.0
41,72,2,N,9,1,3,1,5,9,2,72,2,N,1,5,100.0
42,46,2,N,8,1,6,2,9,2,1,46,2,N,1,6,80.0
43,34,2,N,6,1,6,1,5,9,1,34,2,N,1,5,100.0
44,39,2,N,4,1,4,2,3,8,2,39,2,N,1,3,100.0
45,15,2,N,3,1,6,2,0,8,1,15,2,N,1,0,100.0
46,38,2,N,7,1,2,2,6,2,2,38,2,N,1,6,100.0
47,69,2,2,8,1,1,1,8,9,1,69,2,2,1,3,80.0
48,35,2,N,7,1,1,1,8,4,1,35,2,N,1,8,100.0
49,45,2,N,12,1,1,2,7,2,1,45,2,N,1,7,100.0
50,47,2,N,6,1,5,1,3,9,1,47,2,N,1,3,100.0
51,21,2,N,7,1,6,1,0,3,1,21,2,N,1,0,100.0
52,81,2,N,12,1,2,1,6,1,1,81,2,N,1,6,100.0
53,65,2,N,11,1,2,2,9,1,2,65,2,N,1,9,100.0
54,59,2,N,7,1,6,2,8,7,1,59,2,N,1,8,100.0
55,52,2,N,7,1,1,2,6,6,1,67,2,N,1,3,60.0
56,56,2,N,5,1,5,2,6,1,1,56,2,N,1,6,100.0
57,50,2,N,5,1,4,1,5,3,2,69,1,N,1,3,40.0
58,22,2,N,7,1,2,1,1,2,2,22,2,N,1,1,100.0
59,53,2,N,9,1,6,2,3,6,2,24,2,N,1,8,60.0
60,24,2,N,5,1,2,1,5,8,1,24,2,N,1,5,100.0
61,63,2,N,10,1,3,1,8,6,2,63,2,N,1,8,100.0
62,59,2,N,9,1,2,1,2,2,2,59,2,N,1,2,100.0
63,32,2,N,6,1,2,1,9,6,2,32,2,N,1,9,100.0
64,69,2,5,7,1,3,1,7,9,1,69,2,5,1,7,100.0
65,23,2,N,6,1,6,1,2,2,2,23,1,N,1,2,80.0
66,32,2,N,9,1,2,1,0,8,2,32,2,N,1,0,100.0
67,66,2,N,1,1,2,2,6,1,1,66,2,N,1,6,100.0
68,82,2,N,1,1,3,1,5,8,2,82,2,N,1,5,100.0
69,88,2,N,1,3,1,1,3,9,1,88,2,N,1,3,80.0
70,20,2,N,3,1,6,1,0,2,1,20,2,N,1,0,100.0
71,35,2,N,6,1,1,2,6,8,1,35,2,N,1,6,100.0
72,31,2,N,8,1,4,1,1,6,1,31,2,N,1,1,100.0
73,44,2,N,7,1,6,2,8,6,1,33,2,N,1,6,60.0
74,44,2,N,5,1,5,2,5,8,1,44,2,N,1,5,100.0
75,55,2,N,1,1,5,2,6,1,2,55,2,N,1,6,100.0
76,62,2,N,4,1,3,1,5,8,2,62,2,N,1,5,100.0
77,45,2,N,6,1,1,1,5,2,1,45,2,N,1,5,100.0
78,30,2,N,4,1,2,1,5,8,1,30,2,N,1,5,100.0
79,49,2,N,7,1,4,1,5,3,2,79,2,N,1,7,60.0
80,57,2,N,3,1,4,1,7,9,1,57,2,N,1,7,100.0
81,15,2,N,3,1,6,2,1,9,1,15,2,N,1,1,100.0
82,39,2,N,5,1,2,2,7,2,2,39,2,N,1,7,100.0
83,71,2,N,11,1,1,1,6,3,2,71,2,N,1,6,100.0
84,55,2,N,1,1,3,2,9,1,2,55,2,N,1,9,100.0
85,60,1,N,2,1,4,2,8,1,2,60,2,N,1,8,80.0
86,45,2,N,7,1,1,2,6,8,1,29,2,N,1,6,80.0
87,70,2,N,11,1,4,2,3,2,2,70,2,N,1,3,100.0
88,41,2,N,3,1,6,1,0,6,2,41,2,N,1,0,100.0
89,53,2,N,6,1,5,1,1,1,1,53,2,N,1,1,100.0
90,56,2,N,5,1,4,1,0,6,2,64,2,N,1,1,60.0
91,49,2,N,6,1,4,2,3,8,2,49,2,N,1,3,100.0
92,16,2,N,4,1,6,1,0,7,1,16,2,N,1,0,100.0
93,33,2,N,3,1,2,1,7,9,1,33,2,N,1,7,100.0
94,45,2,N,11,1,1,1,6,8,1,38,2,N,1,9,60.0
95,57,2,N,12,1,2,1,9,1,2,57,2,N,1,9,100.0
96,56,2,N,5,1,1,1,2,5,2,56,2,N,1,2,100.0
97,50,2,N,9,1,3,1,7,6,2,50,2,N,1,7,100.0
98,52,2,N,3,1,1,1,0,5,2,52,2,N,1,0,100.0
99,2,2,N,4,1,N,1,N,9,1,14,2,N,1,N,80.0
100,3,2,N,1,1,N,2,N,2,2,3,2,N,1,N,100.0
101,6,2,N,2,1,N,1,N,8,2,6,2,N,1,N,100.0
102,4,2,N,1,1,N,2,N,2,1,4,2,N,1,N,100.0
103,3,2,N,1,1,N,1,N,4,1,3,2,N,1,N,100.0
104,2,2,N,N,1,N,2,9,8,2,2,2,N,1,N,80.0
105,14,2,N,4,1,N,2,N,2,1,14,2,N,1,N,100.0
106,14,2,N,4,1,N,1,N,3,1,14,2,N,1,N,100.0
107,12,2,N,3,1,1,1,N,6,1,70,2,N,1,3,60.0
108,6,2,N,2,1,N,2,N,8,2,6,2,N,1,N,100.0
