PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
25-00703,57,2,1,0,1,0,2,1,2,2179.23953948,7860,11,9,50481.099888000004,6,309.55554534,N,2,2,2,2,63,56
25-00703,81,2,1,0,1,0,4,1,1,2197.06828104,N,N,7,7690.6794512,2,501.0,N,2,2,2,2,74,79
25-00703,83,1,1,0,1,1,6,1,1,2169.2006183989997,4990,6,5,17572.0257712,3,161.9130297,N,2,2,2,2,151,135
25-01300,58,2,1,0,1,0,2,1,1,1471.8972710024,3490,4,9,81628.591184,7,N,N,2,2,2,2,98,113
25-01300,15,1,6,0,1,0,2,1,1,1479.2871093604,7860,11,4,2007.8527216000002,1,501.0,N,2,2,2,2,75,67
25-01300,71,2,1,0,1,0,2,1,1,1490.7811165438,280,0,7,38631.5659776,5,413.94012779999997,N,2,2,2,2,50,47
25-00503,21,2,6,0,1,N,N,3,0,2874.20552434,N,N,7,21749.4934496,3,501.0,N,2,2,2,2,16,1
25-02800,55,1,1,0,1,0,3,1,1,3252.9102798880003,770,3,5,50792.014224,6,372.4104342,N,2,2,2,2,146,148
25-01000,0,2,N,0,1,2,4,1,1,2474.407484629,N,N,N,N,N,501.0,N,N,N,2,2,145,130
25-00503,56,2,1,0,1,0,2,1,1,2888.747790302,8191,12,7,74941.26867199999,9,501.0,N,2,2,2,2,53,61
25-00703,20,2,6,0,1,0,5,1,1,2170.544565451,8680,14,5,15038.753460799999,1,425.9805105,N,2,2,2,2,93,92
25-00703,11,1,N,0,1,2,3,1,1,2168.6978963399997,N,N,3,N,N,N,N,2,2,2,2,117,113
25-00703,33,1,6,0,1,2,5,1,1,2169.029273834,3580,4,4,9830.120208,2,329.82420675,N,2,2,2,2,67,90
25-00703,43,1,1,4,7,0,2,1,2,2167.2466891490003,4270,5,12,53962.401222399996,6,310.74865680000005,3,2,2,2,2,201,552
25-01000,35,2,6,0,1,1,4,1,1,2468.97440343,7080,9,5,-2.134318080000412,0,483.87794925000003,N,2,2,2,2,68,71
25-00703,16,1,6,0,1,2,4,1,1,2187.6978821000002,3580,4,5,5899.7457304,1,501.0,N,2,2,2,2,91,118
25-00503,19,1,6,0,1,N,N,3,0,2887.68752483,N,N,7,6154.1347743999995,1,501.0,N,2,2,2,2,78,2
25-01000,15,1,6,0,1,0,2,1,2,2459.13105341,7770,10,5,1.2717991999998048,4,418.48205852999996,N,2,2,2,2,137,119
25-01000,48,1,1,0,1,2,4,1,1,2506.684859416,2170,4,11,391763.730592,9,275.13680526,N,1,2,2,2,387,120
25-01000,71,2,1,0,1,0,2,1,1,2465.1859851179997,N,N,8,32170.0351456,4,501.0,N,2,2,2,2,45,51
25-02800,18,2,6,0,1,N,N,3,0,2898.7820575799997,N,N,5,2360.18543296,1,501.0,N,2,2,2,2,84,7
25-01300,46,1,1,0,1,0,2,1,1,1473.22852964979,7072,9,9,98641.2891776,8,N,N,2,2,2,2,107,120
25-00703,45,1,1,0,1,2,4,1,1,2168.53156185,3580,4,9,114698.81032,8,501.0,N,2,2,2,2,53,53
25-00503,14,2,N,0,1,2,4,1,1,2873.252140468,N,N,3,N,N,N,N,2,2,2,2,63,57
25-01300,68,2,1,1,8,2,4,1,1,1492.163131259,5275,6,11,32792.5527648,4,223.5903381,N,2,2,2,2,229,114
25-01300,25,1,6,0,1,0,2,1,1,1460.58978957926,8180,12,9,95982.079472,8,501.0,N,2,2,2,2,61,54
25-00703,27,1,6,0,1,0,N,1,1,2190.149812805,7460,10,7,28296.798208,4,361.8507069,N,2,2,2,2,102,75
25-01300,61,2,3,0,1,0,2,1,1,1471.40655887252,6070,7,5,29355.697944,4,230.04374415,N,2,1,2,2,44,71
25-00503,94,2,3,0,1,N,N,2,0,1773.8622134480001,9770,17,5,2596.5513760000003,3,385.8527652,2,1,1,2,2,33,5
25-02800,37,2,1,0,1,0,2,1,1,1471.3685099136,2290,4,9,81000.101792,9,501.0,N,2,2,2,2,135,203
25-00703,72,2,1,0,1,0,2,1,1,2189.721907866,N,N,10,13344.4452576,4,501.0,N,2,2,2,2,70,67
25-00703,41,2,1,0,1,0,2,1,2,2190.29577299,7860,11,10,79672.277168,7,501.0,N,2,2,2,2,69,73
25-01000,47,2,1,0,1,3,4,1,1,2476.566203478,7790,10,6,12206.8952016,0,130.62275907,N,2,2,2,2,218,299
25-00503,64,1,1,0,1,1,3,1,1,2876.2356067299997,N,N,9,64677.977828799994,6,501.0,N,2,2,2,2,60,59
25-00703,52,1,1,0,1,2,4,1,1,2165.8316212990003,N,N,11,206046.05044800002,9,501.0,N,2,2,2,2,44,67
25-01000,17,1,6,0,1,2,4,1,1,2475.682871588,8980,15,5,23902.0995568,3,390.35146464,N,2,2,2,2,148,126
25-00703,62,2,6,0,1,0,2,1,1,2197.376768058,6992,9,6,3694.3020825599997,1,40.37577537,N,2,2,2,1,81,70
25-00503,79,1,5,4,8,N,N,3,0,2900.99361602,3590,4,7,99.82690720000028,0,187.68263102999998,1,2,2,2,1,152,2
25-00703,42,2,1,1,1,4,6,1,1,3589.1220731900003,8080,12,10,-3220.60243024,3,105.64397121,N,2,2,2,2,120,106
25-00703,53,1,1,0,1,0,2,1,1,2181.250828522,N,N,7,62195.18032,6,501.0,N,2,2,2,2,95,103
25-01000,11,1,N,4,1,1,5,1,2,3637.6889608949996,N,N,4,N,N,229.42780974,N,2,2,2,2,143,79
25-01300,70,2,3,0,1,0,3,1,1,1483.5399415846,4290,5,7,25342.743321600003,2,425.26871976,2,2,2,2,2,88,79
25-02800,25,1,6,0,1,0,3,1,1,2483.2032391000002,770,3,9,50841.6641728,6,501.0,N,2,2,2,2,206,119
25-00703,62,2,1,0,1,0,2,1,1,2194.635210484,8590,14,8,24322.283340799997,4,501.0,N,2,2,2,2,97,92
25-00503,24,2,4,0,1,0,2,1,1,2874.15987699,4170,5,9,10783.9312752,2,258.9605874,N,2,2,2,2,246,208
25-00703,45,2,1,0,1,2,4,1,1,2194.7298897680002,N,N,11,292220.92528,9,501.0,N,2,2,2,2,57,71
25-00503,61,1,1,0,1,0,2,1,1,2877.25833004,7290,10,10,280606.257776,9,501.0,N,2,2,2,2,73,84
25-00503,14,2,N,2,7,2,4,1,2,2896.01694152,N,N,2,N,N,171.44162385,N,N,2,1,2,181,338
25-02800,65,1,1,0,1,0,2,1,1,2752.868945018,770,3,5,-3.885212799999863,0,501.0,N,2,2,2,2,75,54
25-00703,27,2,1,0,1,1,2,1,1,3630.3011042999997,770,3,10,92313.691296,8,501.0,N,2,2,2,2,150,105
25-00703,84,1,3,0,1,N,N,2,0,2193.77076101,N,N,5,-3.1324841599998763,2,501.0,N,1,1,2,2,13,2
25-00503,60,1,1,0,1,0,2,1,1,2884.980881912,8562,14,9,52692.9325792,6,N,N,2,2,2,2,53,44
25-00703,2,1,N,0,1,3,5,1,2,2169.01230638,N,N,N,N,N,144.53447196,N,N,N,2,2,33,28
25-01000,14,1,N,0,1,1,4,1,1,2469.9175222149997,N,N,3,N,N,501.0,N,2,2,2,2,116,109
25-00503,63,2,1,0,6,0,3,1,2,2889.0144153599995,7390,10,10,-1.4483312000002115,0,N,N,2,2,2,2,113,76
25-00503,39,2,1,0,6,1,5,1,1,2893.707341479,N,N,12,2571.3613403200006,0,501.0,N,2,2,2,2,90,91
25-01300,18,2,6,0,1,N,N,2,0,1466.32434859,4870,6,5,12971.0695152,2,415.33766729999996,N,2,2,2,2,30,7
25-02800,49,2,1,0,1,2,2,1,1,3481.8928853199996,N,N,7,0.9701156800001627,0,501.0,N,2,2,2,2,75,70
25-02800,40,1,1,0,3,3,5,1,2,2597.2684627709996,8191,12,5,59034.823424,8,16.23712443,2,2,2,2,2,209,443
25-01300,56,1,1,0,1,2,3,1,1,1463.6325176804,8090,12,9,375388.316832,9,439.90303496999996,N,2,2,2,2,126,114
25-02800,19,1,6,0,1,0,N,1,2,2898.505367838,3990,4,9,102534.209552,8,469.5895545,N,2,2,2,2,239,325
25-01300,7,1,N,0,1,3,5,1,1,1487.3960359897,N,N,3,N,N,N,N,1,2,2,2,75,65
25-01000,85,2,1,0,6,0,2,1,1,2450.903552779,4580,5,3,27013.052748799997,4,177.49045737,N,2,2,2,2,118,112
25-02800,70,2,1,0,1,0,2,1,1,3578.1627679309995,8570,14,5,64347.35179840001,7,421.67949563999997,N,2,2,2,1,86,88
25-01000,20,2,6,0,1,1,4,1,1,2475.392287238,4390,5,4,17435.7084176,1,501.0,N,1,2,2,2,127,122
25-00703,67,1,1,0,9,0,2,1,1,2169.0767916120003,7870,11,9,122235.690848,9,501.0,N,2,2,2,2,70,60
25-00503,2,1,N,0,1,4,5,1,1,2892.21618729,N,N,N,N,N,501.0,N,N,N,2,2,120,106
25-00503,33,2,6,0,1,0,N,1,1,2880.690253682,6190,7,7,12718.025398400001,3,501.0,N,2,2,2,2,129,41
25-00703,23,1,6,0,1,N,N,3,0,2185.785458538,4880,6,7,13946.885179199999,2,293.78730179999997,N,2,2,2,2,67,7
25-01300,57,2,1,0,1,0,2,1,1,2873.76508308,4090,5,8,191320.584496,5,501.0,N,2,2,2,2,133,136
25-00503,68,1,1,0,1,0,2,1,2,2877.98111686,4180,5,5,29819.411888000002,4,185.2857318,N,2,2,1,1,55,58
25-00503,33,2,1,0,1,1,3,1,1,2895.392908845,7780,10,11,81299.45742400001,9,501.0,N,2,2,2,2,81,92
25-00703,7,1,N,0,1,2,4,1,2,2169.632108325,N,N,5,N,N,501.0,N,2,2,2,2,96,134
25-00503,53,2,1,0,6,2,3,1,2,2940.8476938289996,7690,10,5,91.64660112000001,1,350.46738569999997,N,2,2,2,2,35,50
25-00703,26,1,6,0,1,3,5,1,1,2166.62728801,9090,15,9,19299.1908352,3,310.1426973,4,2,2,2,2,45,67
25-00703,10,2,N,0,1,3,5,1,1,2186.300271578,N,N,2,N,N,501.0,N,2,2,2,2,115,116
25-00703,35,2,1,0,1,0,2,1,1,2168.37190746,7390,10,9,21269.348384,3,204.07760553,N,2,2,2,2,91,95
25-01300,49,1,2,0,1,4,5,1,1,1459.5611837732001,9390,16,4,-6.790363199999774,2,479.7073998,N,1,2,2,1,85,64
25-00703,19,2,6,0,1,0,2,1,1,2166.5322524539997,N,N,7,5762.03729552,1,501.0,N,2,2,2,2,63,61
25-00503,36,2,1,0,3,0,2,1,2,2873.11800406,4670,6,10,21255.206128,3,501.0,N,2,2,2,2,95,160
25-00703,63,2,3,0,6,0,6,1,1,2168.187826171,8270,12,10,-2706.5436696,4,44.390530854,N,2,2,2,2,161,150
25-00503,6,2,N,0,6,4,6,1,1,2877.12161066,N,N,1,N,N,501.0,N,2,2,2,2,116,113
25-00703,21,2,1,0,1,1,3,1,1,2193.583117001,7870,11,9,10693.6213312,2,501.0,N,2,2,2,2,118,119
25-01300,23,2,6,0,1,0,4,1,2,1475.3587273665,7071,9,10,79584.557504,7,501.0,N,2,2,2,2,171,174
25-00703,64,1,1,0,1,0,2,1,2,2167.261964311,8564,14,12,88914.503856,9,501.0,N,2,2,2,2,91,85
25-00503,48,2,1,0,1,0,2,1,1,2892.7318910100003,7280,10,8,52607.147888,6,501.0,N,2,2,2,2,97,94
25-01300,11,1,N,0,1,0,2,1,1,1474.8875865936,N,N,8,N,N,501.0,N,2,2,2,2,116,92
25-00503,62,1,4,0,1,0,N,1,1,2902.430594598,N,N,12,85529.56632,8,501.0,N,2,2,2,2,83,88
25-00503,59,2,1,0,1,0,2,1,1,2879.06841447,N,N,9,8950.9065136,2,501.0,N,2,2,2,2,46,49
25-00503,48,1,1,0,6,1,3,1,1,2901.0105389399996,7460,10,9,411454.00304000004,9,501.0,N,2,2,2,2,100,105
25-00703,74,1,1,0,1,0,2,1,1,2192.97761047,6690,8,5,61280.044488,6,501.0,N,2,2,2,2,116,121
25-00503,14,1,N,0,1,1,2,1,2,2902.32919068,N,N,2,N,N,272.63365896,N,2,2,2,2,108,122
25-02800,77,2,1,0,1,2,4,1,1,1470.94611538909,N,N,9,5963.8306032,1,501.0,N,2,2,2,2,101,104
25-01000,61,2,3,0,9,0,N,1,2,2454.460483359,8170,12,6,9768.942504,2,57.04249227,N,2,2,2,2,375,447
25-01300,11,2,N,0,1,0,3,1,1,1462.1576852024,N,N,5,N,N,501.0,N,2,2,2,2,82,83
25-00703,19,1,6,0,1,N,N,3,0,2167.19242447,2280,4,6,10236.0554336,2,136.43430897000002,N,2,2,2,2,27,8
25-00703,24,1,6,0,1,0,3,1,1,2189.149824102,8680,14,7,13841.3080576,3,1.9394929434000001,N,2,2,2,2,94,74
25-02800,24,1,6,0,1,0,3,1,1,2473.1545205390003,8590,14,5,424.13965151999946,4,501.0,N,2,2,2,2,110,111
25-01000,40,2,6,3,3,5,2,1,2,2520.429254234,9160,15,1,21417.8595648,3,156.95440725,5,1,1,1,1,629,388
25-01000,19,1,6,0,1,0,7,1,1,2452.116881609,4971,6,6,8310.118337599999,0,360.80604675,N,2,2,2,2,56,54
25-00703,19,2,6,0,1,1,4,1,1,2198.326322006,7870,11,7,1619.7726660800008,1,469.67030067,N,2,2,2,2,43,31
25-00503,89,1,3,0,1,0,2,1,2,3143.19066167,4180,5,7,38503.128457599996,5,87.96051489,N,2,1,2,1,47,48
25-00703,86,2,6,0,1,0,N,1,2,2185.669647871,6870,9,9,43838.249456000005,5,255.2298408,N,2,2,2,2,83,94
25-00703,37,2,1,0,6,1,2,1,1,2175.796215134,7860,11,9,-0.880488000000696,8,501.0,N,2,2,2,2,158,168
25-00503,25,2,6,0,1,0,3,1,1,2888.8211377999996,7380,10,9,123735.039104,7,N,N,2,2,2,2,123,112
25-02800,17,1,6,0,6,2,5,1,1,3577.912998992,6170,7,4,-8.632758719999401,1,376.4147268,N,1,2,2,2,55,72
25-00503,36,1,1,0,1,0,2,1,1,2902.20917155,5490,6,12,194959.61168,9,356.17562940000005,N,2,2,2,2,135,133
25-00703,24,1,6,0,1,N,N,3,0,2185.72458056,8680,14,7,0.9935291199999483,2,501.0,N,2,2,2,2,54,2
25-00503,75,2,3,2,1,0,N,1,2,2885.7243993089996,5090,6,9,17294.2212688,3,153.27655122000002,N,2,2,2,2,179,459
25-00503,59,2,1,0,1,0,5,1,1,2898.77960821,7460,10,10,43948.820099200006,5,501.0,N,2,2,2,2,65,52
25-00703,37,2,1,0,1,0,2,1,2,2193.613177451,7390,10,9,40884.691096,5,501.0,N,2,2,2,2,63,57
25-02800,65,1,1,0,6,0,2,1,1,3582.7218693799996,N,N,9,110168.726816,8,501.0,N,2,2,2,2,89,74
25-02800,42,1,6,0,1,0,3,1,1,3372.7961641599995,8680,14,9,3625.8604260800003,4,395.97530487,N,2,2,2,2,106,80
25-00503,54,2,6,0,1,0,N,1,1,2873.8058316899996,N,N,9,119192.4630496,8,501.0,N,2,2,2,2,50,60
25-01300,34,2,1,4,1,1,2,1,1,1469.94711934895,7270,10,5,12106.693752,0,229.3325496,N,2,2,2,2,271,184
25-01300,52,1,1,0,1,0,2,1,1,1484.1038644931,7970,12,5,51611.90176,6,501.0,N,2,2,2,2,80,91
25-00703,58,1,1,0,1,0,2,1,1,2172.877813046,9090,15,9,203581.382208,8,271.97168265,N,2,2,2,2,107,105
25-00503,27,1,6,0,1,0,N,1,2,2878.06328209,N,N,5,-0.4969920000003185,0,N,N,2,2,2,2,91,103
25-00503,22,1,6,2,1,0,3,1,1,2903.8406746399996,1170,4,4,28577.351771200003,3,168.63758696999997,N,2,2,2,2,291,86
25-00703,74,1,1,0,1,2,4,1,1,2188.43825985,6991,9,9,73091.0579072,7,501.0,N,2,2,2,2,102,101
25-00703,2,2,N,4,5,2,2,1,2,2168.34407371,N,N,N,N,N,406.3234749,N,N,N,2,2,47,61
25-01300,6,2,N,0,1,3,5,1,1,1475.0097789828,N,N,3,N,N,501.0,N,2,2,2,2,91,98
25-00703,3,1,N,0,1,1,3,1,2,2167.12050206,N,N,1,N,N,138.3303585,N,N,N,2,2,110,88
25-01300,16,1,6,0,6,1,2,1,1,1481.1920957444001,1190,4,4,-4.338410880000083,0,501.0,N,2,2,2,2,183,133
25-00503,29,2,1,0,1,0,2,1,1,2887.804938721,N,N,9,64062.523264,6,501.0,N,2,2,2,2,75,64
25-01300,83,1,4,0,1,0,N,1,1,2474.52935192,9470,16,5,16422.433940799998,4,271.68070686,N,2,2,2,2,74,49
25-00703,81,1,1,0,6,3,6,1,1,2172.809586958,280,0,2,-14.401884160000009,0,24.003435048,1,2,1,2,2,9,60
25-00703,53,1,1,0,1,0,2,1,1,2169.322329821,N,N,9,284790.18568,7,N,N,2,2,2,2,86,152
25-02800,56,1,1,0,1,0,2,1,1,3597.30920375,N,N,9,123434.63390399999,9,501.0,N,2,2,2,2,118,93
25-01000,35,1,1,0,1,1,2,1,1,2448.943121565,5170,6,9,78729.09230399999,7,501.0,N,2,2,2,2,158,90
25-02800,40,1,1,0,6,2,4,1,1,3620.2012384399995,5480,6,5,31018.302465599998,2,440.08581480000004,N,2,2,2,2,139,134
25-00703,61,2,3,0,1,0,3,1,1,2194.012268892,6870,9,7,34473.788464,3,486.4170924,N,2,2,2,2,87,87
25-00703,66,2,1,0,1,0,2,1,1,2176.656522946,5295,6,7,13597.808281599999,3,501.0,N,2,2,2,2,95,179
25-00503,79,1,6,0,8,0,2,1,1,2720.23166871,9090,15,7,32118.957515199996,1,361.81140846,2,1,2,1,1,143,159
25-01000,63,1,4,0,1,0,N,1,2,2447.96192621,N,N,8,46657.67168000001,5,501.0,N,2,2,2,2,67,68
25-00703,19,2,6,0,1,N,N,3,0,2184.018861559,8191,12,7,5277.891357439999,1,102.96810516000001,N,2,2,2,2,86,1
25-00703,88,2,4,0,1,0,N,1,2,2169.264324286,6090,7,9,24628.907904,4,366.32972706,N,1,2,2,1,50,119
25-00503,36,2,1,0,1,2,4,1,1,2890.86836578,3291,4,5,-4.128497280000374,0,361.9523097,N,2,2,2,2,141,143
25-02800,36,2,1,0,1,0,4,1,1,2517.82419337,8191,12,9,101289.724664,9,501.0,N,2,2,2,2,48,71
25-01300,52,2,6,0,1,2,5,1,1,1467.61411201488,4080,5,4,2647.6572639999995,2,501.0,N,1,2,2,2,237,216
25-01300,64,1,1,0,1,0,2,1,1,1469.6223896678,7890,11,10,57863.419417599995,7,501.0,N,2,2,2,2,90,87
25-00503,60,2,3,0,1,0,N,1,1,2884.7456978580003,N,N,10,116079.288272,9,501.0,N,2,2,2,2,100,125
25-00703,72,1,1,0,1,2,5,1,1,2182.663246599,7860,11,10,88044.748384,8,501.0,N,2,2,2,2,78,83
25-00703,78,2,3,0,1,0,2,1,1,2190.35233117,9490,16,5,44215.367312,5,501.0,N,2,2,2,2,61,62
25-01300,55,2,6,0,1,1,N,1,1,1475.6068196004,N,N,9,64097.9973168,6,501.0,N,2,2,2,2,75,64
25-00703,65,1,1,0,1,0,2,1,1,2169.212842982,7370,10,4,13021.1998432,3,501.0,N,2,2,2,2,61,72
25-00703,35,2,1,0,1,0,5,1,1,2164.703152006,7390,10,9,9464.5751848,2,501.0,N,2,2,2,2,90,206
25-00503,16,1,5,4,1,3,5,1,2,1607.185301522,1880,4,10,-2.2664560000002894,1,223.06124703,6,2,2,1,2,172,192
25-00503,34,1,6,4,1,N,N,3,0,2876.88513512,8970,15,7,6284.0699472,1,14.055232857,N,2,2,2,2,70,64
25-02800,73,1,4,4,3,0,2,1,1,3481.7267735,4670,6,6,45255.01824,6,425.78359746,4,2,2,2,1,83,104
25-00503,59,1,1,0,6,1,3,1,1,3659.01573682,N,N,12,178568.79080000002,9,501.0,N,2,2,2,2,55,42
25-01300,0,1,N,0,6,1,3,1,1,1490.902841326,N,N,N,N,N,450.7440387,N,N,N,2,2,66,60
25-00503,48,1,1,0,1,3,7,1,1,2902.4821649699998,3291,4,9,477193.344864,8,447.8599821,N,2,2,2,2,52,47
25-00703,73,2,1,0,1,0,N,1,2,2197.001301904,9480,16,5,11503.0703752,2,282.94372794000003,N,2,1,2,2,62,619
25-00703,21,1,6,0,1,N,N,2,0,2167.010324944,8680,14,3,6982.651643200001,2,477.2840628,N,1,2,2,2,91,10
25-00703,28,2,1,0,1,2,4,1,1,2174.751447494,9180,15,10,52380.5273184,6,501.0,N,2,2,2,2,103,97
25-00703,59,2,4,0,1,0,N,1,2,2196.1504353,N,N,8,827784.93056,2,501.0,N,2,2,2,2,119,107
25-01000,79,1,1,0,1,0,3,1,1,2459.39514003,9480,16,9,41457.371728000006,5,501.0,N,2,2,2,2,91,107
25-00503,70,2,6,0,1,0,N,1,2,2887.55592686,N,N,9,80484.81772800001,7,N,N,2,2,2,2,48,58
25-00703,67,2,4,0,1,0,N,1,1,2179.216916208,8390,13,8,221782.72134400002,7,501.0,N,2,2,2,2,100,88
25-00703,44,2,1,0,1,5,5,1,2,2190.0963274709998,7290,10,10,171596.012704,6,501.0,N,2,2,2,2,111,108
25-01300,67,2,5,0,1,2,3,1,1,1471.8991895271201,8470,13,8,40791.719555200005,6,481.90019163,N,2,2,2,2,85,71
25-00703,44,2,5,0,2,2,3,1,2,2179.108498185,9680,17,3,315985.257392,2,378.10527114,N,1,2,2,2,360,525
25-00703,38,2,1,1,2,3,4,1,1,2177.0461954459997,5070,6,12,126833.68005599998,8,418.50523979999997,N,2,2,2,2,41,34
25-01300,53,2,1,0,1,2,4,1,1,1475.9145183666,9770,17,11,9637.8689536,0,282.143661,N,2,2,2,2,70,49
25-01000,44,2,1,0,1,0,4,1,1,2472.848349289,4880,6,10,97624.02096,9,501.0,N,2,2,2,2,228,543
25-02800,85,2,6,0,1,0,6,1,1,3555.72535858,8191,12,5,13974.1221416,2,126.29976534000001,N,2,2,2,2,132,105
25-00703,16,2,6,4,6,1,2,1,1,2186.723188709,4990,6,4,-5.435613120000198,1,6.106704531,N,1,2,2,2,130,146
25-00503,19,2,6,0,1,0,4,1,1,2895.0924156799997,4990,6,5,52266.728580799994,6,501.0,N,2,2,2,2,88,88
25-00703,80,2,1,0,1,2,4,1,1,2172.6377747859997,6180,7,9,-4.544556799999555,0,501.0,N,2,2,2,2,132,136
25-02800,94,2,1,0,1,0,3,1,1,2164.630940125,7270,10,9,126856.29286400002,8,N,N,2,2,2,2,116,95
25-01000,60,2,1,0,1,0,4,1,1,2469.008115668,8191,12,10,100891.82401600001,8,325.20062805000003,N,2,2,2,2,80,120
25-00703,12,1,N,0,1,2,3,1,1,2169.122438962,N,N,3,N,N,501.0,N,2,2,2,2,65,68
25-00503,29,2,4,0,1,N,N,3,0,2896.396014928,2270,4,9,41407.584528,5,386.1015117,5,2,2,2,1,587,156
25-01000,15,1,6,0,1,0,2,1,1,2468.358231006,9690,17,5,-1.2490478399995482,0,357.9028269,N,2,2,2,2,371,424
25-00703,50,1,1,0,1,0,2,1,1,2188.775270895,2190,4,9,124205.232112,9,501.0,N,2,2,2,2,102,96
25-02800,39,1,1,0,1,1,2,1,1,3629.67874165,7570,10,9,101157.00813599999,8,323.15001,N,2,1,2,2,225,191
25-00503,46,2,1,0,1,0,2,1,1,2898.5877780049996,5690,6,9,246216.54327999998,9,N,N,2,2,2,2,91,87
25-00503,59,2,1,0,1,0,2,1,1,2872.2207552950003,N,N,9,21657.8405968,1,501.0,N,2,2,2,2,75,64
25-00703,58,1,1,0,1,0,2,1,1,2177.2116837900003,N,N,3,5960.846735200001,2,501.0,N,2,2,2,2,57,54
25-02800,49,2,1,0,1,2,4,1,1,3624.41304149,7860,11,10,74669.8032912,6,501.0,N,2,2,2,2,119,120
25-01300,40,1,1,0,1,0,2,1,1,1460.39248681367,8170,12,7,234449.970992,9,501.0,N,2,2,2,2,86,106
25-01300,69,1,3,0,1,0,N,1,1,1462.04646420944,1770,4,10,21452.6688912,3,193.16509908,N,2,2,2,2,79,80
25-01300,71,2,1,0,1,0,2,1,1,1461.3704884128601,7290,10,10,169002.38215999998,6,501.0,N,2,2,2,2,88,228
25-01000,58,2,1,0,1,1,3,1,2,2452.153778028,4971,6,6,0.4422368000005008,0,1.9847430630000003,N,2,2,2,2,401,130
25-00503,85,2,6,0,1,0,N,1,2,2895.035746165,4795,6,10,211132.91632,9,501.0,N,2,2,2,2,57,58
