SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
1,6,2,1,0,0,01-01301,20,4,6,108
2,1,1,1,8,0,08-00803,27,0,2,501
2,3,2,1,7,0,17-03531,69,0,N,446
2,6,1,1,5,0,19-01700,29,0,3,406
2,6,6,2,1,0,06-07502,19,0,N,22
2,6,1,2,5,0,06-07502,30,0,N,221
1,6,2,1,4,0,28-01100,19,0,6,357
1,6,2,2,0,0,17-03529,24,0,N,0
2,4,2,2,2,0,17-03531,69,0,N,103
1,6,2,2,5,0,17-03531,38,0,N,244
1,1,1,1,9,0,30-00600,34,2,4,501
2,1,1,1,2,0,30-00600,57,0,2,415
2,6,8,2,0,1,32-00405,33,2,3,0
2,4,1,2,9,0,24-01004,74,0,N,501
2,3,6,1,2,0,13-04600,77,2,9,199
1,6,1,1,0,0,08-00803,15,3,5,501
1,4,1,1,9,0,32-00405,83,0,N,501
2,1,1,2,5,1,06-08507,90,0,2,412
2,6,1,0,0,0,08-00803,18,N,N,N
1,6,1,2,8,0,51-01301,25,0,N,501
2,1,1,1,0,0,30-00600,64,0,2,354
2,6,1,0,1,0,08-00803,18,N,N,N
1,2,1,1,7,0,19-01700,33,0,5,328
1,N,1,1,N,0,08-00803,13,2,4,488
2,1,1,1,7,0,30-00600,62,0,2,501
1,1,1,1,9,4,30-00600,57,0,2,501
1,1,1,1,2,0,28-01100,32,2,4,404
1,6,2,1,8,0,29-01901,48,0,N,452
1,6,1,2,8,0,06-07502,24,0,N,501
2,1,1,1,9,0,51-01301,45,2,4,501
1,6,2,2,4,0,17-03529,50,0,3,417
1,6,1,2,4,1,01-01301,20,0,3,202
2,1,1,1,6,0,30-00600,53,0,2,261
1,6,1,1,4,0,01-01301,28,0,2,150
1,6,2,1,1,0,17-03531,21,0,3,361
1,1,9,1,1,0,17-03529,55,0,2,37
2,5,1,1,0,0,24-01004,34,0,5,100
1,N,2,2,N,0,29-01901,6,0,3,138
1,1,1,2,6,0,51-01301,54,0,2,367
1,6,2,2,4,0,08-00803,24,0,N,212
2,2,1,1,6,1,32-00405,59,5,8,176
2,N,1,1,N,0,24-01004,6,2,4,260
1,1,1,1,7,0,13-04600,36,0,2,501
1,1,1,1,6,0,51-01301,68,2,6,501
2,3,1,1,4,0,40-00200,83,0,N,143
2,6,1,2,7,0,29-01901,29,0,N,405
1,6,2,2,5,0,36-03710,58,3,5,129
1,N,2,1,N,0,28-01100,5,0,5,257
2,1,1,1,9,0,38-00100,58,0,3,501
2,N,2,2,N,0,51-51255,7,3,4,85
2,1,1,1,0,1,38-00100,39,0,3,296
2,6,1,1,2,0,06-08507,44,0,2,39
1,N,1,2,N,0,06-08507,13,1,2,40
1,1,2,1,9,0,13-04600,69,0,2,501
1,N,1,1,N,0,26-02702,7,2,3,339
1,1,1,1,1,0,30-00600,72,0,3,160
1,6,2,0,0,0,13-04600,22,N,N,N
1,6,2,1,7,0,13-04600,44,0,N,456
2,N,1,1,N,0,30-00600,5,6,8,144
2,1,6,1,9,0,24-01004,69,0,2,501
1,N,2,1,N,2,24-01004,14,2,4,501
1,1,1,1,4,0,06-08507,64,0,2,244
1,6,3,1,0,0,40-00200,17,1,3,121
2,1,1,1,8,0,24-01004,43,2,4,501
1,6,2,2,4,0,13-04600,75,0,N,146
2,1,1,1,9,0,24-01004,53,2,5,501
2,1,1,1,9,0,24-01004,70,0,2,501
1,1,1,1,0,1,40-00200,44,3,6,175
1,1,2,1,5,0,29-01901,87,0,3,501
1,6,9,1,0,0,30-00600,15,1,3,345
2,1,1,1,0,0,38-00100,58,0,3,300
1,N,8,2,N,1,32-00405,2,5,6,90
1,1,1,1,6,0,30-00600,40,3,5,162
1,N,6,1,N,0,06-08507,10,2,4,501
2,4,1,1,8,0,51-01301,42,0,2,501
2,3,6,1,9,0,24-01004,69,0,N,501
1,1,6,2,8,0,51-51255,34,0,2,501
1,2,2,1,8,0,17-03529,79,0,N,501
2,N,1,1,N,0,38-00100,13,4,6,501
2,1,1,1,7,1,30-00600,33,2,4,501
1,3,3,1,6,0,40-00200,76,0,N,300
1,1,1,1,6,0,40-00200,44,0,4,340
2,1,1,1,9,0,24-01004,43,2,4,501
1,6,2,1,0,0,28-01100,23,1,4,294
2,6,2,2,1,0,36-04010,20,0,3,501
1,6,6,2,5,0,06-07502,22,0,4,308
1,6,1,2,9,1,08-00803,27,0,N,501
2,6,1,1,0,0,06-08507,16,1,4,501
2,1,1,1,3,0,38-00100,72,0,3,338
2,6,1,2,0,0,26-02702,25,0,N,0
2,1,1,1,9,0,30-00600,61,0,2,501
1,3,1,2,3,0,30-00600,94,0,N,140
1,1,1,2,9,0,24-01004,40,2,4,501
1,1,1,1,8,0,06-08507,69,0,2,501
2,N,1,2,N,0,06-08507,12,2,3,98
1,6,1,0,3,0,26-02702,19,N,N,N
1,4,3,2,4,0,30-00600,52,0,N,182
2,1,1,1,2,0,24-01004,79,0,2,501
1,6,1,1,0,0,01-01301,60,0,N,0
1,6,2,0,9,0,38-00100,58,N,N,501
1,1,1,1,8,0,24-01004,76,0,2,501
2,6,1,1,4,0,38-00100,21,0,N,198
2,1,1,1,6,0,24-01004,48,3,5,501
2,6,1,0,1,0,51-01301,20,N,N,37
2,1,2,2,3,0,13-04600,75,0,3,161
1,N,1,1,N,0,51-01301,11,3,5,501
1,1,1,1,9,0,06-07502,48,2,4,501
2,3,2,2,4,0,29-01901,48,0,N,170
2,1,1,1,3,0,26-02702,77,0,2,501
1,1,1,1,6,0,38-00100,72,0,2,408
2,2,6,2,8,0,24-01004,38,2,4,369
2,N,2,2,N,0,01-01301,14,3,5,122
2,6,2,2,4,0,17-03531,36,1,2,132
1,6,1,2,0,0,26-02702,20,0,N,0
2,6,1,2,3,4,51-01301,44,1,2,143
2,6,2,2,2,0,17-03529,63,0,N,96
2,1,1,2,0,0,26-02702,48,1,3,501
2,1,6,1,9,0,06-07502,44,4,6,501
1,1,1,1,6,0,38-00100,27,0,2,501
2,6,6,2,5,0,06-07502,79,0,N,245
1,1,3,2,6,0,30-00600,33,4,6,103
2,1,2,2,2,0,28-01100,43,0,2,51
2,6,1,1,1,0,08-00803,16,1,3,501
1,6,1,2,1,0,08-00803,21,0,N,45
1,6,1,2,7,0,08-00803,44,0,N,501
1,1,1,1,4,0,40-00200,40,0,3,256
2,N,9,1,N,0,40-00200,1,0,5,219
2,1,1,1,5,1,30-00600,49,0,2,501
2,4,1,2,1,0,32-00405,65,0,2,11
2,6,1,1,1,0,51-51255,16,2,4,501
1,5,1,1,4,0,30-00600,51,0,N,188
1,4,2,2,3,0,19-01700,85,0,N,151
2,4,5,2,0,0,38-00100,47,2,5,96
2,1,1,2,6,0,51-51255,31,0,2,501
2,N,1,1,N,0,40-00200,0,3,4,73
2,1,3,2,0,0,40-00200,26,3,5,102
2,1,1,1,9,0,28-01100,48,2,4,501
1,6,1,2,8,0,29-01901,27,0,N,501
2,6,1,1,6,0,40-00200,81,0,N,311
2,1,1,1,1,0,30-00600,37,3,5,501
2,2,1,2,1,0,29-01901,26,0,N,22
2,6,2,2,4,0,32-00405,26,0,N,180
2,3,5,2,3,0,30-00600,85,0,2,102
1,N,9,1,N,0,51-51255,13,3,5,297
1,4,1,1,6,0,51-51255,58,0,N,367
1,6,6,1,8,0,06-08507,31,0,3,501
1,1,1,1,8,0,40-00200,69,0,2,486
1,1,1,1,2,0,38-00100,36,1,3,501
2,1,1,1,2,0,51-01301,65,0,2,501
1,1,1,1,9,0,51-01301,58,2,5,501
1,6,8,2,2,2,32-00405,21,0,3,447
1,N,8,2,N,4,51-01301,1,2,3,122
2,1,8,2,0,4,36-03710,27,1,3,234
1,6,9,1,0,0,06-08507,15,2,4,501
2,1,1,2,2,0,38-00100,25,0,2,206
2,6,1,1,2,0,38-00100,36,0,9,78
1,N,1,1,N,0,26-02702,8,2,3,258
1,1,5,1,4,0,30-00600,28,3,5,83
1,6,1,1,1,0,30-00600,16,4,6,262
2,3,1,2,2,2,36-03710,75,0,2,117
1,6,1,0,2,0,29-01901,27,N,N,74
2,6,2,0,0,0,28-01100,18,N,N,N
2,N,2,2,N,0,17-03529,3,2,3,8
2,6,1,2,9,0,06-07502,56,0,N,501
1,4,1,2,7,0,08-00803,38,0,N,465
1,1,1,1,9,0,38-00100,64,0,2,501
2,1,1,1,9,0,29-01901,29,1,3,501
1,6,2,1,7,0,36-04010,26,0,5,501
1,1,1,1,8,0,38-00100,70,0,2,501
2,6,2,1,1,0,29-01901,17,1,2,291
2,1,6,1,8,0,51-51255,39,0,2,501
1,1,1,2,8,0,36-04010,29,0,2,501
2,N,3,2,N,1,38-00100,11,1,5,122
1,3,1,1,4,0,40-00200,67,0,N,147
2,4,2,2,5,0,28-01100,50,0,N,149
1,4,2,1,5,0,28-01100,47,0,3,213
1,6,1,2,5,2,36-03710,33,2,3,305
1,6,2,1,2,0,36-04010,20,0,2,233
1,6,1,1,3,2,36-03710,29,0,3,501
2,4,1,1,4,0,19-01700,59,1,2,267
2,3,1,2,2,0,40-00200,86,0,N,73
2,6,2,2,3,0,19-01700,34,1,3,78
1,1,6,1,9,0,06-08507,41,0,3,501
1,6,2,2,2,0,28-01100,51,0,2,35
1,N,6,1,N,0,06-08507,4,2,4,501
2,6,2,2,2,4,24-01004,37,0,N,83
1,6,2,0,0,0,01-01301,21,N,N,N
2,1,1,1,5,0,38-00100,28,1,3,501
2,4,2,1,4,0,36-04010,65,0,2,233
2,1,1,1,1,0,40-00200,27,2,4,247
2,6,1,2,3,0,29-01901,21,0,N,106
1,6,1,1,9,0,29-01901,40,0,N,501
1,1,1,1,9,0,51-51255,41,0,2,501
1,6,6,2,0,0,51-01301,22,0,N,0
1,1,1,1,4,0,40-00200,80,0,2,198
1,N,2,1,N,0,36-04010,0,2,4,N
2,3,1,1,7,0,30-00600,65,0,N,471
2,4,2,1,5,0,17-03531,85,0,N,248
1,1,1,1,9,0,08-00803,55,2,4,501
2,6,1,1,1,0,30-00600,23,2,4,148
1,6,1,0,0,4,13-04600,20,N,N,N
2,1,1,1,0,0,19-01700,72,1,3,0
2,1,6,1,6,0,30-00600,61,0,2,345
1,1,9,2,6,1,38-00100,35,3,5,150
2,1,1,1,4,0,40-00200,56,0,2,294
1,1,6,1,9,0,06-08507,56,0,2,501
2,3,2,2,2,0,29-01901,58,0,N,53
1,4,2,1,1,0,17-03531,46,0,8,486
1,1,8,2,4,1,36-03710,41,2,4,135
2,1,1,2,7,0,51-51255,33,1,3,381
1,1,1,1,7,0,38-00100,43,2,4,245
1,6,1,2,9,0,08-00803,53,0,N,501
1,1,1,2,8,0,06-07502,75,0,2,501
2,6,1,2,5,0,08-00803,31,0,N,301
1,1,1,1,6,0,38-00100,46,0,4,437
2,N,1,1,N,0,08-00803,4,1,3,501
2,N,9,1,N,0,06-08507,5,0,4,501
2,4,1,1,7,0,38-00100,37,2,3,300
2,6,8,2,2,2,36-03710,32,1,2,66
1,1,2,1,0,0,13-04600,72,0,3,2
2,5,8,2,4,4,36-03710,49,1,2,120
2,6,6,0,3,0,06-07502,39,N,N,114
2,1,1,2,5,0,24-01004,42,1,3,501
1,N,1,1,N,0,51-51255,14,3,5,501
2,1,1,1,3,0,30-00600,69,0,2,196
2,6,2,0,2,0,17-03529,76,N,N,N
1,6,1,2,1,0,17-03529,28,0,N,38
2,6,2,1,8,0,51-51255,29,0,N,501
1,6,2,2,0,0,40-00200,43,2,3,0
2,1,1,1,9,0,28-01100,31,2,4,404
2,4,2,1,0,0,17-03531,55,0,2,0
2,6,6,2,3,0,26-02702,23,0,N,137
1,1,1,2,9,0,24-01004,35,0,2,501
1,6,1,0,1,0,30-00600,19,N,N,N
2,1,1,1,9,0,24-01004,47,2,4,501
2,1,1,2,9,0,24-01004,69,0,2,501
1,6,6,0,3,0,17-03529,21,N,N,N
2,4,1,1,6,0,06-08507,57,0,2,287
2,1,9,1,8,0,06-08507,36,3,5,501
2,4,5,0,2,0,38-00100,63,N,N,N
1,6,6,1,1,0,24-01004,24,0,2,501
1,3,2,1,9,0,13-04600,42,0,N,501
1,1,1,1,8,0,28-01100,65,0,2,501
2,N,1,2,N,1,19-01700,14,5,8,182
2,6,2,1,3,0,17-03531,21,2,5,153
1,N,1,2,N,1,28-01100,11,5,6,8
1,6,1,2,1,0,29-01901,37,0,N,22
2,1,1,1,8,0,51-51255,56,0,3,501
1,6,9,1,8,0,32-00405,25,0,3,501
1,1,1,1,9,0,51-01301,39,1,3,501
2,2,9,1,6,0,51-01301,40,0,12,501
2,5,2,2,6,0,01-01301,37,3,5,122
2,6,1,0,0,0,06-07502,36,N,N,0
2,6,1,0,0,0,13-04600,76,N,N,N
1,N,1,1,N,0,30-00600,10,6,8,144
1,6,1,2,7,0,08-00803,55,0,N,501
2,5,1,2,3,1,32-00405,41,1,2,86
2,6,1,2,2,0,26-02702,30,0,N,60
1,N,2,2,N,0,17-03531,8,2,4,92
1,4,2,2,6,0,17-03529,52,0,N,302
1,1,1,1,9,0,24-01004,48,2,4,501
2,1,1,1,6,0,38-00100,60,0,2,400
1,6,2,1,2,0,17-03531,22,0,4,437
2,1,1,2,4,0,17-03529,33,0,2,398
2,N,1,1,N,0,17-03529,6,3,5,501
2,1,3,1,6,0,40-00200,60,0,2,185
1,N,1,1,N,0,24-01004,10,4,6,501
1,6,8,0,5,1,06-07502,25,N,N,N
2,N,6,2,N,0,17-03529,6,2,4,501
1,6,2,2,1,0,36-04010,19,1,3,97
2,6,8,1,0,1,32-00405,18,0,4,210
1,N,2,1,N,0,36-04010,9,2,5,311
1,1,6,2,4,0,06-08507,36,0,7,255
2,1,1,1,0,0,38-00100,69,0,2,179
1,6,1,1,0,0,17-03529,16,1,3,501
2,1,2,1,3,0,13-04600,49,0,2,501
2,4,1,1,3,0,38-00100,77,0,N,157
1,1,1,1,9,0,19-01700,51,0,2,501
2,N,2,1,N,0,28-01100,7,2,5,405
1,1,1,2,0,2,36-03710,36,3,5,8
2,6,3,2,3,0,40-00200,24,0,N,75
1,6,2,2,2,0,13-04600,38,0,N,56
2,4,1,2,6,0,30-00600,55,0,N,296
1,4,1,1,9,0,29-01901,83,0,N,501
1,6,2,1,0,0,36-04010,19,0,6,289
1,N,8,2,N,1,32-00405,9,3,5,110
1,N,1,1,N,0,38-00100,9,2,4,202
2,6,2,1,0,0,36-04010,21,0,3,501
1,2,2,2,0,0,13-04600,32,0,7,47
2,N,8,2,N,1,32-00405,11,5,6,60
2,4,2,2,2,0,32-00405,49,0,N,69
1,1,1,1,9,0,28-01100,46,2,4,501
1,4,1,1,9,0,51-51255,76,0,N,501
1,1,1,1,7,0,30-00600,72,0,2,501
1,N,6,2,N,0,06-08507,11,2,4,501
1,6,1,2,3,0,32-00405,56,0,3,314
1,1,1,1,6,0,19-01700,48,0,2,328
1,5,2,1,5,0,28-01100,66,0,N,173
2,N,9,1,N,0,06-08507,5,2,4,501
2,6,6,2,7,0,29-01901,26,0,N,380
1,1,1,1,9,0,06-08507,53,0,2,501
2,1,1,1,2,0,17-03529,71,0,2,315
1,1,1,1,9,0,51-01301,57,2,4,501
2,1,1,1,3,0,51-01301,68,0,2,501
1,N,1,1,N,0,51-01301,9,0,7,324
1,1,2,2,5,4,36-03710,56,0,3,254
1,6,3,2,1,1,17-03529,18,1,3,208
1,N,1,1,N,0,38-00100,9,0,4,501
1,3,2,1,5,0,01-01301,71,2,5,259
2,1,6,2,0,0,26-02702,31,0,2,98
2,6,2,1,0,0,29-01901,15,2,3,101
1,1,2,2,2,0,51-51255,58,0,2,201
2,4,2,1,8,0,19-01700,64,0,N,501
1,N,2,2,N,0,17-03531,1,4,5,148
2,1,1,2,2,0,26-02702,27,0,2,468
1,6,6,2,0,0,06-08507,18,0,4,501
1,4,1,2,0,1,32-00405,60,0,3,0
2,6,9,2,9,0,06-07502,34,0,N,501
2,N,1,1,N,2,36-03710,2,0,4,37
1,5,2,2,0,0,01-01301,50,0,2,111
2,1,1,1,7,0,08-00803,45,2,4,501
2,1,6,1,8,0,06-08507,58,0,2,501
1,4,1,1,4,0,19-01700,57,0,N,182
1,1,1,1,9,1,51-51255,46,1,3,501
2,4,1,1,0,1,32-00405,30,0,4,174
2,1,1,1,9,0,24-01004,43,1,3,501
1,4,2,2,9,0,17-03529,66,0,N,501
2,1,1,1,4,0,40-00200,33,6,8,202
2,6,2,2,5,0,17-03529,25,0,N,264
2,N,1,1,N,0,38-00100,11,2,4,311
2,3,2,1,5,0,19-01700,61,0,N,228
2,N,2,2,N,0,32-00405,1,2,3,43
1,6,1,0,3,2,38-00100,21,N,N,N
1,6,1,2,9,0,06-07502,40,0,N,501
2,3,1,1,3,0,19-01700,74,0,3,214
2,6,1,2,7,0,51-51255,25,0,N,456
1,N,1,2,N,0,30-00600,5,3,4,47
2,1,1,1,0,0,08-00803,59,0,4,501
2,1,6,1,1,0,38-00100,70,0,2,501
1,4,6,1,6,0,32-00405,62,1,7,281
2,1,1,1,9,0,24-01004,74,0,2,501
1,2,2,1,1,0,36-04010,54,0,5,7
2,N,1,1,N,1,32-00405,10,0,4,N
2,6,1,2,1,0,19-01700,19,0,N,7
1,N,1,1,N,1,32-00405,6,4,6,29
2,4,1,1,2,0,38-00100,62,0,N,78
2,6,2,1,8,0,17-03531,30,0,2,501
2,N,1,2,N,0,38-00100,9,4,5,110
2,6,1,2,8,0,51-01301,23,0,N,501
1,1,1,1,9,0,08-00803,63,0,2,501
1,4,2,1,8,0,17-03531,62,0,2,501
1,N,1,1,N,0,51-51255,13,2,4,501
1,1,1,1,6,0,30-00600,71,0,2,501
2,1,1,1,9,0,24-01004,35,2,4,501
2,1,2,2,7,0,36-04010,39,2,5,499
2,1,1,2,5,1,01-01301,24,4,6,168
2,6,1,1,0,0,38-00100,16,3,5,318
1,1,8,2,6,4,36-03710,52,1,4,187
1,1,1,2,6,0,24-01004,75,0,2,501
2,1,2,1,5,0,01-01301,39,1,3,342
1,6,2,2,6,0,29-01901,72,0,N,308
1,6,9,1,7,0,19-01700,49,0,N,398
1,1,1,1,7,0,38-00100,59,0,3,344
2,3,1,1,7,0,28-01100,81,0,N,309
2,1,1,1,7,0,38-00100,63,0,2,448
2,N,2,2,N,0,28-01100,11,5,6,63
2,1,3,2,4,0,40-00200,51,0,2,149
1,1,8,2,0,1,06-07502,29,0,4,134
2,N,1,1,N,0,51-01301,11,2,4,501
2,6,1,2,1,0,28-01100,20,0,N,15
1,6,1,1,8,0,51-01301,43,0,N,501
1,6,1,2,3,0,30-00600,40,0,N,120
1,6,9,2,1,0,17-03529,20,0,N,7
1,1,1,1,8,0,30-00600,34,0,3,501
2,N,2,2,N,0,17-03529,13,1,4,54
2,6,6,1,7,0,51-51255,56,0,N,495
2,6,2,1,1,0,17-03529,33,0,2,302
2,4,2,2,2,0,29-01901,78,0,N,76
1,6,2,1,6,0,36-03710,57,0,N,380
2,1,1,1,3,0,38-00100,66,0,2,361
1,N,1,1,N,0,24-01004,2,0,6,362
1,6,1,2,5,1,32-00405,21,1,6,175
1,4,2,1,6,0,36-03710,69,0,3,501
1,6,1,1,1,0,08-00803,18,1,4,501
1,5,2,2,4,0,29-01901,39,0,N,166
2,N,1,1,N,0,40-00200,2,2,4,349
2,4,1,1,4,0,24-01004,77,0,6,362
2,1,1,1,9,3,24-01004,64,0,2,501
2,N,9,1,N,0,51-01301,4,2,5,501
1,6,1,0,0,1,29-01901,15,N,N,N
2,6,7,2,0,0,38-00100,52,0,2,210
2,1,6,1,6,0,38-00100,40,2,4,501
2,3,1,1,9,0,30-00600,76,0,N,501
1,N,3,2,N,0,40-00200,2,1,3,435
2,N,1,2,N,1,19-01700,11,2,3,20
2,N,1,2,N,4,32-00405,5,4,5,19
1,3,2,1,2,0,36-04010,90,0,5,501
2,3,2,0,1,0,17-03529,74,N,N,N
2,5,2,1,6,0,29-01901,50,0,N,259
1,N,1,1,N,0,30-00600,13,4,6,223
2,6,1,1,0,0,38-00100,15,1,3,501
2,5,1,1,3,0,38-00100,72,0,2,108
2,6,6,1,1,0,17-03529,20,0,N,45
1,6,1,2,5,1,06-07502,32,0,N,292
1,4,2,2,3,0,17-03529,72,1,5,51
1,3,6,1,9,0,06-07502,84,0,2,501
2,3,1,1,5,0,13-04600,72,0,N,246
2,1,2,1,9,0,36-04010,58,0,5,501
2,4,1,2,1,0,28-01100,51,0,N,10
2,6,1,1,4,0,06-08507,67,0,3,322
1,4,3,1,8,0,30-00600,65,0,N,501
1,1,1,1,9,0,24-01004,70,0,2,501
2,1,1,1,4,0,08-00803,31,0,2,379
2,1,1,1,3,0,30-00600,60,0,3,501
2,5,2,2,2,0,17-03531,67,0,N,87
2,1,1,1,2,0,30-00600,70,0,2,248
2,6,2,0,0,0,28-01100,21,N,N,N
2,1,2,1,1,0,01-01301,62,0,3,393
1,1,1,1,3,0,30-00600,51,1,5,130
2,4,3,1,2,0,30-00600,62,0,2,129
1,1,1,1,6,0,51-51255,39,0,2,501
2,N,1,1,N,0,26-02702,10,2,4,462
1,1,1,1,8,0,38-00100,35,2,4,418
2,1,1,2,5,1,51-01301,32,1,3,501
2,6,2,2,4,0,17-03531,35,2,3,122
1,6,1,1,7,0,38-00100,33,0,3,501
1,1,6,2,3,0,06-07502,86,0,3,182
1,1,1,1,5,0,19-01700,80,0,2,349
2,6,1,2,2,0,17-03529,22,0,N,90
1,6,1,2,8,0,08-00803,47,0,N,501
1,6,1,2,1,1,19-01700,20,1,3,54
1,6,1,2,8,0,29-01901,24,0,N,501
1,6,8,1,3,1,32-00405,22,0,4,401
1,N,6,2,N,0,24-01004,1,2,4,501
2,1,1,1,4,0,51-01301,43,2,4,501
1,4,1,1,3,0,40-00200,47,0,6,90
1,1,2,2,5,0,36-04010,71,0,2,501
1,1,1,1,6,0,30-00600,76,0,2,289
2,1,1,1,7,0,30-00600,52,0,2,501
1,2,6,0,0,0,13-04600,33,N,N,N
2,1,1,1,8,0,30-00600,62,0,2,501
1,1,6,1,7,0,24-01004,28,0,2,501
1,1,1,1,7,0,26-02702,69,0,2,458
1,N,1,0,N,0,36-04010,13,N,N,N
1,6,6,2,0,0,17-03529,22,0,N,0
2,1,2,1,8,0,28-01100,54,0,3,501
1,1,2,1,6,0,36-04010,42,1,3,501
1,1,9,1,6,0,30-00600,43,2,6,242
2,3,2,1,5,0,17-03531,70,0,4,437
2,1,1,2,4,0,19-01700,73,0,2,176
2,6,2,1,6,0,29-01901,78,0,N,308
2,1,9,1,7,0,40-00200,28,0,2,501
2,6,2,1,2,0,01-01301,19,0,8,129
1,6,9,2,0,0,32-00405,15,5,6,71
1,1,1,1,9,0,28-01100,62,0,2,501
1,1,1,1,9,0,06-08507,37,2,4,501
2,6,1,1,6,0,51-01301,75,0,N,427
2,4,1,2,2,0,06-07502,60,0,2,57
1,6,1,2,9,0,51-01301,37,0,N,501
1,6,1,0,0,0,13-04600,18,N,N,N
1,1,2,1,8,0,36-04010,55,1,5,501
1,1,6,2,9,0,06-08507,39,1,3,501
2,3,9,2,1,0,17-03529,63,0,N,7
2,1,8,1,3,1,19-01700,48,1,5,211
2,N,9,2,N,1,32-00405,5,1,2,67
2,6,2,2,2,0,32-00405,42,0,N,79
2,N,8,2,N,4,51-01301,4,2,4,38
1,4,3,1,7,0,40-00200,43,0,3,501
2,6,1,2,2,1,32-00405,20,0,4,300
2,3,1,1,3,0,19-01700,64,0,N,137
1,4,2,2,5,0,13-04600,51,1,3,196
1,6,1,2,0,0,38-00100,16,1,2,256
1,6,1,1,0,0,38-00100,17,4,6,285
2,N,1,2,N,0,24-01004,1,1,3,501
2,N,1,1,N,0,19-01700,7,1,2,213
2,4,1,1,9,0,24-01004,52,1,3,501
2,N,3,2,N,0,28-01100,10,0,3,45
2,6,2,0,0,0,17-03531,52,N,N,0
2,3,1,1,1,0,19-01700,59,0,2,145
2,5,2,2,5,0,29-01901,31,3,4,124
1,4,1,1,7,0,26-02702,80,0,N,397
2,6,6,1,0,0,24-01004,15,2,5,501
1,6,6,0,8,0,26-02702,37,N,N,N
1,N,2,2,N,0,13-04600,11,1,2,1
2,6,6,0,1,0,08-00803,21,N,N,N
2,6,1,1,0,0,08-00803,17,1,2,501
1,1,1,1,2,0,06-07502,49,3,5,501
1,6,1,1,0,0,19-01700,16,2,5,279
1,1,2,1,2,0,36-04010,78,0,4,286
2,N,6,1,N,0,06-08507,0,2,4,501
2,6,1,0,1,0,17-03529,19,N,N,N
1,6,2,1,1,0,17-03529,21,0,N,37
1,6,9,1,0,0,40-00200,16,6,8,202
2,N,6,2,N,0,06-07502,10,1,3,127
1,N,8,1,N,1,32-00405,8,4,6,132
2,4,9,1,8,0,29-01901,62,0,N,444
2,6,1,2,2,0,08-00803,29,0,2,86
2,1,1,2,9,0,30-00600,29,0,2,501
2,1,1,1,2,0,30-00600,44,0,2,14
2,6,2,2,5,0,36-04010,66,0,2,261
1,6,1,2,8,0,38-00100,21,1,4,501
1,6,1,1,8,0,08-00803,51,0,N,501
2,1,1,1,7,0,28-01100,72,0,2,242
1,N,2,1,N,0,17-03529,12,2,3,403
1,1,2,2,4,0,13-04600,64,0,2,132
2,1,1,1,3,0,30-00600,68,0,2,189
1,N,2,2,N,0,17-03529,8,0,2,143
2,1,2,1,5,4,36-04010,75,0,2,501
2,1,1,1,2,0,38-00100,67,0,2,501
2,3,1,1,1,0,08-00803,76,0,N,53
1,N,2,1,N,0,17-03529,4,3,5,329
2,6,1,1,0,1,01-01301,70,0,N,0
1,1,1,1,7,0,40-00200,35,0,2,416
2,4,6,1,2,0,06-07502,45,0,4,30
1,3,1,1,9,0,24-01004,74,0,N,501
2,6,1,1,6,0,13-04600,28,0,N,343
