,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
34,17,1,6,0,5,2,0,176,25-00703,1,1,17,3,5,0,176,80.0
35,27,3,6,0,N,1,8,501,25-00703,1,2,27,0,N,8,501,100.0
36,42,2,1,2,4,1,4,501,25-02800,1,1,42,2,4,7,501,80.0
37,79,0,4,0,N,1,2,88,25-00703,2,1,31,0,3,7,501,20.0
38,63,0,4,0,N,1,3,127,25-01000,6,2,63,0,N,3,127,100.0
39,27,4,6,0,4,2,6,394,25-01000,8,1,27,0,N,6,394,80.0
40,17,0,6,2,3,1,3,327,25-02800,2,2,17,2,6,3,327,80.0
41,62,4,4,0,2,1,7,501,25-01300,1,2,62,0,2,7,501,100.0
42,39,1,2,0,N,2,8,501,25-00703,1,1,39,0,N,8,501,100.0
43,25,0,2,0,N,2,1,37,25-01300,1,2,25,0,N,1,37,100.0
44,56,3,1,0,2,1,1,345,25-00503,1,2,62,1,3,9,501,0.0
45,40,0,1,2,4,1,6,501,25-01300,9,2,53,0,3,7,501,20.0
46,62,2,1,0,2,1,9,501,25-00703,1,1,49,2,4,9,501,40.0
47,47,4,1,2,2,1,7,366,25-00703,9,1,47,2,7,7,366,80.0
48,36,0,5,0,2,2,8,41,25-02800,6,1,36,0,N,9,501,40.0
49,68,0,1,0,2,2,7,501,25-00703,2,2,68,0,2,7,501,100.0
50,46,0,2,0,N,1,9,501,25-01300,6,1,46,0,N,9,501,100.0
51,54,2,1,0,2,1,6,501,25-00703,8,1,54,0,2,6,501,100.0
52,28,4,6,0,N,1,2,78,25-02800,2,2,28,0,N,2,78,100.0
53,49,0,2,0,N,1,0,0,25-00703,6,1,49,0,N,0,0,100.0
54,50,2,6,0,4,2,1,158,25-00703,1,2,43,0,4,5,397,40.0
55,17,4,6,2,4,1,1,326,25-01000,1,1,17,2,4,1,326,100.0
56,27,4,6,0,N,2,7,501,25-00703,1,1,27,0,N,7,501,100.0
57,36,4,1,2,5,2,4,369,25-01300,1,2,36,2,5,2,369,80.0
58,39,4,1,2,5,2,8,369,25-01300,1,1,39,2,5,8,369,100.0
59,67,4,N,2,5,2,1,369,25-01300,1,1,5,2,5,N,369,60.0
60,49,2,1,1,3,1,7,431,25-02800,1,2,49,1,3,3,431,80.0
61,54,0,2,0,N,2,9,501,25-01300,6,1,54,0,N,9,501,100.0
62,40,4,1,0,4,2,2,93,25-00503,9,1,40,2,4,2,93,80.0
63,40,0,4,1,2,1,3,102,25-02800,6,2,40,1,2,3,102,100.0
64,85,0,1,0,6,1,2,501,25-01000,8,1,47,2,4,7,276,0.0
65,34,0,4,2,3,1,8,486,25-00703,6,1,34,2,3,8,486,100.0
66,32,4,1,5,7,2,2,480,25-01000,1,2,32,5,7,2,155,80.0
67,30,4,1,5,N,2,N,155,25-01000,1,1,30,5,7,5,155,60.0
68,48,0,2,0,N,1,8,501,25-00503,6,1,48,0,N,8,501,100.0
69,80,0,3,0,N,2,2,88,25-01300,6,2,80,0,N,2,88,100.0
70,30,1,6,0,3,1,7,501,25-00703,1,1,30,0,N,2,68,40.0
71,32,4,2,1,6,2,3,156,25-00503,2,1,32,1,6,3,156,100.0
72,56,2,4,0,2,2,2,501,25-00703,1,1,56,0,2,2,123,80.0
73,38,1,1,2,4,1,5,431,25-01000,8,1,38,2,4,5,431,100.0
74,40,4,1,2,4,1,7,226,25-01000,8,2,40,2,4,7,431,80.0
75,54,0,1,0,2,2,5,501,25-00703,9,2,54,0,2,5,501,100.0
76,46,0,4,4,5,2,1,8,25-00703,6,2,46,4,5,1,8,100.0
77,90,0,3,0,4,2,0,501,25-00703,6,1,90,0,4,0,391,80.0
78,24,4,2,0,4,1,2,501,25-02800,1,2,24,0,4,2,501,100.0
79,15,4,6,1,3,1,0,449,25-01000,2,2,15,1,3,0,501,80.0
80,49,4,5,1,2,2,7,385,25-01300,1,2,49,1,2,7,385,100.0
81,58,2,4,2,5,2,4,324,25-00703,1,2,63,0,N,4,227,20.0
82,53,0,5,2,7,1,5,501,25-02800,6,2,53,2,7,5,501,100.0
83,69,1,1,0,2,1,9,501,25-02800,1,1,69,0,2,9,501,100.0
84,40,4,1,3,4,1,7,264,25-00503,8,1,27,0,2,3,501,0.0
85,70,0,4,0,N,2,4,237,25-00503,2,2,70,0,N,4,237,100.0
86,31,4,1,1,3,1,8,501,25-01300,8,1,31,1,3,8,501,100.0
87,50,0,4,3,4,2,4,105,25-00703,9,2,50,3,4,4,105,100.0
88,78,0,3,0,N,2,8,501,25-02800,1,1,81,0,N,2,88,40.0
89,62,0,4,0,N,2,8,501,25-00503,8,2,62,0,N,8,501,100.0
90,43,3,1,2,N,1,9,501,25-00703,1,1,43,2,4,9,501,80.0
91,22,2,6,0,2,1,0,429,25-01300,1,2,22,0,2,0,429,100.0
92,1,0,N,1,4,2,N,501,25-01300,2,2,1,1,4,N,501,100.0
93,14,4,N,2,4,1,N,501,25-00503,1,1,14,2,4,N,501,100.0
94,2,1,N,3,5,2,N,176,25-00703,1,2,2,3,5,N,176,100.0
95,11,1,N,3,5,2,N,501,25-00503,1,1,14,2,4,N,501,40.0
96,6,0,N,3,5,2,N,164,25-02800,9,1,6,3,5,N,164,100.0
97,12,4,N,4,7,1,N,366,25-00703,8,1,12,2,7,N,366,80.0
98,4,1,N,2,4,1,N,501,25-01300,1,1,4,2,4,N,501,100.0
99,10,0,4,2,4,1,8,501,25-01300,6,1,56,1,3,8,501,40.0
100,5,0,N,3,2,2,N,240,25-02800,2,1,5,3,6,N,240,80.0
101,2,4,N,1,3,1,N,501,25-01000,1,2,14,1,6,N,501,60.0
102,13,4,N,3,4,1,2,204,25-00703,6,2,13,3,4,N,204,80.0
103,10,1,N,1,3,1,N,501,25-00703,1,1,10,1,3,N,501,100.0
104,14,4,N,1,6,1,N,501,25-02800,1,2,2,1,3,N,501,60.0
105,2,4,N,1,6,2,6,137,25-00503,2,2,2,1,6,N,137,80.0
106,3,4,N,2,6,2,N,137,25-00503,2,1,3,1,6,N,137,80.0
107,1,4,N,1,6,2,N,137,25-00503,8,1,1,1,6,N,137,100.0
108,0,4,N,1,3,1,N,501,25-01000,9,1,0,1,3,N,501,100.0
109,5,2,N,2,3,2,N,28,25-00503,1,1,5,2,3,N,28,100.0
110,1,4,N,1,3,1,N,501,25-01300,8,2,1,1,3,N,501,100.0
