,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
49,1.0,1,1.0,1.0,4,0.0,25-01000,67.0,0,2,501
50,1.0,1,1.0,1.0,4,0.0,25-01000,67.0,0,2,501
51,1.0,1,1.0,1.0,4,0.0,25-01300,63.0,0,2,501
52,1.0,1,1.0,1.0,4,0.0,25-01300,63.0,0,3,501
53,1.0,1,1.0,1.0,4,0.0,25-01300,63.0,0,3,501
54,1.0,1,1.0,1.0,4,0.0,25-01300,63.0,0,3,501
55,1.0,1,1.0,1.0,4,0.0,25-01300,63.0,0,3,501
56,1.0,1,1.0,1.0,4,0.0,25-01300,63.0,0,3,501
57,1.0,1,1.0,1.0,4,0.0,25-01300,63.0,0,3,501
58,1.0,1,1.0,1.0,4,0.0,25-01300,67.0,0,2,501
59,1.0,1,1.0,1.0,4,0.0,25-01300,67.0,0,2,501
60,1.0,1,1.0,1.0,4,0.0,25-01300,67.0,0,2,501
61,1.0,1,1.0,1.0,4,0.0,25-01300,67.0,0,2,501
62,1.0,1,1.0,1.0,4,0.0,25-01300,67.0,0,2,501
63,1.0,1,1.0,1.0,4,0.0,25-01300,67.0,0,2,501
64,1.0,1,1.0,1.0,4,0.0,25-01300,67.0,0,2,501
65,1.0,1,1.0,1.0,4,0.0,25-01300,67.0,0,2,501
66,1.0,1,1.0,1.0,4,0.0,25-02800,65.0,0,2,501
67,1.0,1,1.0,1.0,4,0.0,25-02800,65.0,0,2,501
68,1.0,1,1.0,1.0,4,0.0,25-02800,65.0,0,2,501
69,1.0,1,1.0,1.0,4,0.0,25-02800,65.0,0,2,501
70,1.0,1,1.0,1.0,4,0.0,25-02800,67.0,0,2,501
71,1.0,1,1.0,1.0,4,0.0,25-02800,67.0,0,2,501
72,1.0,1,1.0,1.0,4,0.0,25-02800,67.0,0,2,501
73,1.0,1,1.0,1.0,5,0.0,25-00503,57.0,0,2,501
74,1.0,1,1.0,1.0,5,0.0,25-00503,57.0,0,2,501
75,1.0,1,1.0,1.0,5,0.0,25-00503,57.0,0,2,501
76,1.0,1,1.0,1.0,5,0.0,25-00503,57.0,0,2,501
77,1.0,1,1.0,1.0,5,0.0,25-00503,57.0,0,2,501
78,1.0,1,1.0,1.0,5,0.0,25-00503,57.0,0,4,501
79,1.0,1,1.0,1.0,5,0.0,25-00503,57.0,0,4,501
80,1.0,1,1.0,1.0,5,0.0,25-00503,57.0,0,4,501
81,1.0,1,1.0,1.0,5,0.0,25-00503,57.0,0,4,501
82,1.0,1,1.0,1.0,5,0.0,25-00503,71.0,0,2,501
83,1.0,1,1.0,1.0,5,0.0,25-00503,71.0,0,2,501
84,1.0,1,1.0,1.0,5,0.0,25-00503,71.0,0,2,501
85,1.0,1,1.0,1.0,5,0.0,25-00503,71.0,0,2,501
86,1.0,1,1.0,1.0,5,0.0,25-00503,71.0,0,2,501
87,1.0,1,1.0,1.0,5,0.0,25-00503,71.0,0,2,501
88,1.0,1,1.0,1.0,5,0.0,25-00503,71.0,0,2,501
89,1.0,1,1.0,1.0,5,0.0,25-00503,71.0,0,2,501
90,1.0,1,1.0,1.0,5,0.0,25-00503,71.0,0,2,501
91,1.0,1,1.0,1.0,5,0.0,25-00503,71.0,0,2,501
92,1.0,1,1.0,1.0,5,0.0,25-00703,57.0,0,2,501
93,1.0,1,1.0,1.0,5,0.0,25-00703,57.0,0,2,501
94,1.0,1,1.0,1.0,5,0.0,25-00703,57.0,0,2,501
95,1.0,1,1.0,1.0,5,0.0,25-00703,57.0,0,2,501
96,1.0,1,1.0,1.0,5,0.0,25-00703,57.0,0,4,501
97,1.0,1,1.0,1.0,5,0.0,25-00703,57.0,0,4,501
98,1.0,1,1.0,1.0,5,0.0,25-00703,57.0,0,4,501
99,1.0,1,1.0,1.0,5,0.0,25-00703,57.0,0,4,501
100,1.0,1,1.0,1.0,5,0.0,25-00703,71.0,0,2,501
101,1.0,1,1.0,1.0,5,0.0,25-00703,71.0,0,2,501
102,1.0,1,1.0,1.0,5,0.0,25-00703,71.0,0,2,501
103,1.0,1,1.0,1.0,5,0.0,25-00703,71.0,0,2,501
104,1.0,1,1.0,1.0,5,0.0,25-00703,71.0,0,2,501
105,1.0,1,1.0,1.0,5,0.0,25-01000,68.0,0,2,501
106,1.0,1,1.0,1.0,5,0.0,25-01000,68.0,0,2,501
107,1.0,1,1.0,1.0,5,0.0,25-01000,68.0,0,2,501
108,1.0,1,1.0,1.0,5,0.0,25-01000,68.0,0,2,501
109,1.0,1,1.0,1.0,5,0.0,25-01000,68.0,0,2,501
110,1.0,1,1.0,1.0,5,0.0,25-01000,68.0,0,2,501
111,1.0,1,1.0,1.0,5,0.0,25-01300,57.0,0,4,501
112,1.0,1,1.0,1.0,5,0.0,25-01300,57.0,0,4,501
113,1.0,1,1.0,1.0,5,0.0,25-01300,57.0,0,4,501
114,1.0,1,1.0,1.0,5,0.0,25-01300,57.0,0,4,501
115,1.0,1,1.0,1.0,5,0.0,25-01300,57.0,0,4,501
116,1.0,1,1.0,1.0,6,0.0,25-00503,50.0,0,2,501
117,1.0,1,1.0,1.0,6,0.0,25-00503,50.0,0,2,501
118,1.0,1,1.0,1.0,6,0.0,25-00503,50.0,1,2,501
119,1.0,1,1.0,1.0,6,0.0,25-00503,57.0,0,2,501
120,1.0,1,1.0,1.0,6,0.0,25-00503,57.0,0,2,501
121,1.0,1,1.0,1.0,6,0.0,25-00503,57.0,0,2,501
122,1.0,1,1.0,1.0,6,0.0,25-00503,62.0,0,2,501
123,1.0,1,1.0,1.0,6,0.0,25-00503,62.0,0,2,501
124,1.0,1,1.0,1.0,6,0.0,25-00503,62.0,0,2,501
125,1.0,1,1.0,1.0,6,0.0,25-00503,62.0,0,2,501
126,1.0,1,1.0,1.0,6,0.0,25-00503,62.0,0,3,501
127,1.0,1,1.0,1.0,6,0.0,25-00503,62.0,0,3,501
128,1.0,1,1.0,1.0,6,0.0,25-00503,62.0,0,3,501
129,1.0,1,1.0,1.0,6,0.0,25-00503,62.0,0,3,501
130,1.0,1,1.0,1.0,6,0.0,25-00503,62.0,0,3,501
131,1.0,1,1.0,1.0,6,0.0,25-00703,37.0,0,6,501
132,1.0,1,1.0,1.0,6,0.0,25-00703,37.0,0,6,501
133,1.0,1,1.0,1.0,6,0.0,25-00703,37.0,0,6,501
134,1.0,1,1.0,1.0,6,0.0,25-00703,37.0,0,6,501
135,1.0,1,1.0,1.0,6,0.0,25-00703,37.0,0,6,501
136,1.0,1,1.0,1.0,6,0.0,25-00703,37.0,0,6,501
137,1.0,1,1.0,1.0,6,0.0,25-00703,57.0,0,2,501
138,1.0,1,1.0,1.0,6,0.0,25-00703,57.0,0,2,501
139,1.0,1,1.0,1.0,6,0.0,25-00703,57.0,0,2,501
140,1.0,1,1.0,1.0,6,0.0,25-00703,57.0,0,2,501
141,1.0,1,1.0,1.0,6,0.0,25-00703,57.0,0,2,501
142,1.0,1,1.0,1.0,6,0.0,25-00703,60.0,0,2,501
143,1.0,1,1.0,1.0,6,0.0,25-00703,60.0,0,2,501
144,1.0,1,1.0,1.0,6,0.0,25-00703,60.0,0,2,501
145,1.0,1,1.0,1.0,6,0.0,25-00703,60.0,0,2,501
146,1.0,1,1.0,1.0,6,0.0,25-00703,62.0,0,2,501
147,1.0,1,1.0,1.0,6,0.0,25-00703,62.0,0,2,501
148,1.0,1,1.0,1.0,6,0.0,25-00703,62.0,0,2,501
149,1.0,1,1.0,1.0,6,0.0,25-00703,62.0,0,2,501
150,1.0,1,1.0,1.0,6,0.0,25-01000,29.0,0,2,501
151,1.0,1,1.0,1.0,6,0.0,25-01000,29.0,0,2,501
152,1.0,1,1.0,1.0,6,0.0,25-01000,29.0,0,2,501
153,1.0,1,1.0,1.0,6,0.0,25-01000,29.0,0,2,501
154,1.0,1,1.0,1.0,6,0.0,25-01000,29.0,0,2,501
155,1.0,1,1.0,1.0,6,0.0,25-01000,29.0,0,2,501
156,1.0,1,1.0,1.0,6,0.0,25-01000,29.0,0,2,501
157,1.0,1,1.0,1.0,6,0.0,25-01000,29.0,0,2,501
158,1.0,1,1.0,1.0,6,0.0,25-01000,29.0,0,2,501
159,1.0,1,1.0,1.0,6,0.0,25-01000,50.0,0,2,501
160,1.0,1,1.0,1.0,6,0.0,25-01000,50.0,0,2,501
161,1.0,1,1.0,1.0,6,0.0,25-01000,50.0,0,2,501
162,1.0,1,1.0,1.0,6,0.0,25-01000,50.0,1,2,501
163,1.0,1,1.0,1.0,6,0.0,25-01300,58.0,0,3,501
164,1.0,1,1.0,1.0,6,0.0,25-01300,58.0,0,3,501
165,1.0,1,1.0,1.0,6,0.0,25-01300,58.0,0,3,501
166,1.0,1,1.0,1.0,6,0.0,25-01300,58.0,0,3,501
167,1.0,1,1.0,1.0,6,0.0,25-01300,58.0,0,3,501
168,1.0,1,1.0,1.0,6,0.0,25-01300,58.0,0,3,501
169,1.0,1,1.0,1.0,6,0.0,25-01300,58.0,0,3,501
170,1.0,1,1.0,1.0,6,0.0,25-02800,50.0,0,2,501
171,1.0,1,1.0,1.0,6,0.0,25-02800,50.0,1,2,501
172,1.0,1,1.0,1.0,6,0.0,25-02800,50.0,1,2,501
173,1.0,1,1.0,1.0,6,0.0,25-02800,50.0,1,4,501
174,1.0,1,1.0,1.0,6,0.0,25-02800,50.0,1,4,501
175,1.0,1,1.0,1.0,6,0.0,25-02800,50.0,2,4,501
176,1.0,1,1.0,1.0,6,0.0,25-02800,50.0,2,4,501
177,1.0,1,1.0,1.0,6,0.0,25-02800,56.0,0,3,501
178,1.0,1,1.0,1.0,6,0.0,25-02800,56.0,0,4,501
179,1.0,1,1.0,1.0,6,0.0,25-02800,56.0,0,4,501
180,1.0,1,1.0,1.0,6,0.0,25-02800,56.0,0,4,501
181,1.0,1,1.0,1.0,6,0.0,25-02800,56.0,0,4,501
182,1.0,1,1.0,1.0,6,0.0,25-02800,56.0,0,4,501
183,1.0,1,1.0,1.0,6,0.0,25-02800,62.0,0,2,501
184,1.0,1,1.0,1.0,6,0.0,25-02800,62.0,0,2,501
185,1.0,1,1.0,1.0,6,0.0,25-02800,62.0,0,2,501
186,1.0,1,1.0,1.0,6,0.0,25-02800,62.0,0,2,501
187,1.0,1,1.0,1.0,6,0.0,25-02800,62.0,0,2,501
188,1.0,1,1.0,1.0,6,0.0,25-02800,62.0,0,2,501
189,1.0,1,1.0,1.0,6,0.0,25-02800,62.0,0,2,501
190,1.0,1,1.0,1.0,6,0.0,25-02800,70.0,0,2,501
191,1.0,1,1.0,1.0,6,0.0,25-02800,70.0,0,2,501
192,1.0,1,1.0,1.0,6,0.0,25-02800,70.0,0,2,501
193,1.0,1,1.0,1.0,6,0.0,25-02800,70.0,0,2,501
194,1.0,1,1.0,1.0,6,0.0,25-02800,70.0,0,2,501
195,1.0,1,1.0,1.0,7,0.0,25-00503,49.0,0,4,501
196,1.0,1,1.0,1.0,7,0.0,25-00503,49.0,0,4,501
197,1.0,1,1.0,1.0,7,0.0,25-00503,49.0,0,4,501
198,1.0,1,1.0,1.0,7,0.0,25-00503,49.0,1,3,501
199,1.0,1,1.0,1.0,7,0.0,25-00503,49.0,1,3,501
200,1.0,1,1.0,1.0,7,0.0,25-00503,49.0,1,4,501
201,1.0,1,1.0,1.0,7,0.0,25-00503,49.0,1,4,501
202,1.0,1,1.0,1.0,7,0.0,25-00503,49.0,1,4,501
203,1.0,1,1.0,1.0,7,0.0,25-00503,49.0,1,4,501
204,1.0,1,1.0,1.0,7,0.0,25-00503,49.0,2,4,501
205,1.0,1,1.0,1.0,7,0.0,25-00503,49.0,2,4,501
206,1.0,1,1.0,1.0,7,0.0,25-00503,51.0,0,2,501
207,1.0,1,1.0,1.0,7,0.0,25-00503,51.0,0,2,501
208,1.0,1,1.0,1.0,7,0.0,25-00503,51.0,0,2,501
209,1.0,1,1.0,1.0,7,0.0,25-00503,51.0,0,2,501
210,1.0,1,1.0,1.0,7,0.0,25-00503,51.0,0,2,501
211,1.0,1,1.0,1.0,7,0.0,25-00503,51.0,0,2,501
212,1.0,1,1.0,1.0,7,0.0,25-00503,51.0,0,2,501
213,1.0,1,1.0,1.0,7,0.0,25-00503,51.0,0,3,501
214,1.0,1,1.0,1.0,7,0.0,25-00503,51.0,0,4,501
215,1.0,1,1.0,1.0,7,0.0,25-00503,51.0,0,4,501
216,1.0,1,1.0,1.0,7,0.0,25-00503,51.0,2,4,501
217,1.0,1,1.0,1.0,7,0.0,25-00503,51.0,2,4,501
218,1.0,1,1.0,1.0,7,0.0,25-00503,59.0,0,2,501
219,1.0,1,1.0,1.0,7,0.0,25-00503,59.0,0,2,501
220,1.0,1,1.0,1.0,7,0.0,25-00503,59.0,0,2,501
221,1.0,1,1.0,1.0,7,0.0,25-00503,59.0,0,3,501
222,1.0,1,1.0,1.0,7,0.0,25-00503,59.0,0,3,501
223,1.0,1,1.0,1.0,7,0.0,25-00703,49.0,0,2,501
224,1.0,1,1.0,1.0,7,0.0,25-00703,49.0,0,2,501
225,1.0,1,1.0,1.0,7,0.0,25-00703,49.0,0,2,501
226,1.0,1,1.0,1.0,7,0.0,25-00703,49.0,0,2,501
227,1.0,1,1.0,1.0,7,0.0,25-00703,49.0,0,2,501
228,1.0,1,1.0,1.0,7,0.0,25-00703,49.0,0,2,501
229,1.0,1,1.0,1.0,7,0.0,25-00703,49.0,0,4,501
230,1.0,1,1.0,1.0,7,0.0,25-00703,49.0,0,4,501
231,1.0,1,1.0,1.0,7,0.0,25-00703,49.0,2,4,501
232,1.0,1,1.0,1.0,7,0.0,25-00703,49.0,2,4,501
233,1.0,1,1.0,1.0,7,0.0,25-00703,49.0,2,4,501
234,1.0,1,1.0,1.0,7,0.0,25-00703,49.0,2,4,501
235,1.0,1,1.0,1.0,7,0.0,25-00703,49.0,2,4,501
236,1.0,1,1.0,1.0,7,0.0,25-00703,51.0,0,3,501
237,1.0,1,1.0,1.0,7,0.0,25-00703,51.0,0,3,501
238,1.0,1,1.0,1.0,7,0.0,25-00703,51.0,0,4,501
239,1.0,1,1.0,1.0,7,0.0,25-00703,51.0,0,4,501
240,1.0,1,1.0,1.0,7,0.0,25-00703,51.0,0,4,501
241,1.0,1,1.0,1.0,7,0.0,25-00703,59.0,0,2,501
242,1.0,1,1.0,1.0,7,0.0,25-00703,59.0,0,2,501
243,1.0,1,1.0,1.0,7,0.0,25-00703,59.0,0,2,501
244,1.0,1,1.0,1.0,7,0.0,25-00703,61.0,0,2,501
245,1.0,1,1.0,1.0,7,0.0,25-00703,61.0,0,2,501
246,1.0,1,1.0,1.0,7,0.0,25-00703,61.0,0,2,501
247,1.0,1,1.0,1.0,7,0.0,25-00703,61.0,0,2,501
248,1.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501
249,1.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501
250,1.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501
251,1.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501
252,1.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501
253,1.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501
254,1.0,1,1.0,1.0,7,0.0,25-00703,62.0,0,2,501
255,1.0,1,1.0,1.0,7,0.0,25-01000,51.0,0,2,501
256,1.0,1,1.0,1.0,7,0.0,25-01000,51.0,0,3,501
257,1.0,1,1.0,1.0,7,0.0,25-01000,51.0,0,3,501
258,1.0,1,1.0,1.0,7,0.0,25-01000,51.0,0,3,501
259,1.0,1,1.0,1.0,7,0.0,25-01000,51.0,0,4,501
260,1.0,1,1.0,1.0,7,0.0,25-01000,51.0,0,4,501
261,1.0,1,1.0,1.0,7,0.0,25-01000,51.0,0,4,501
262,1.0,1,1.0,1.0,7,0.0,25-01000,51.0,2,4,501
263,1.0,1,1.0,1.0,7,0.0,25-01000,51.0,2,4,501
264,1.0,1,1.0,1.0,7,0.0,25-01000,51.0,2,4,501
265,1.0,1,1.0,1.0,7,0.0,25-01000,59.0,0,2,501
266,1.0,1,1.0,1.0,7,0.0,25-01000,59.0,0,2,501
267,1.0,1,1.0,1.0,7,0.0,25-01000,59.0,0,2,501
268,1.0,1,1.0,1.0,7,0.0,25-01000,59.0,0,2,501
269,1.0,1,1.0,1.0,7,0.0,25-01000,59.0,0,3,501
270,1.0,1,1.0,1.0,7,0.0,25-01000,59.0,0,3,501
271,1.0,1,1.0,1.0,7,0.0,25-01000,61.0,0,2,501
272,1.0,1,1.0,1.0,7,0.0,25-01000,61.0,0,2,501
273,1.0,1,1.0,1.0,7,0.0,25-01000,61.0,0,2,501
274,1.0,1,1.0,1.0,7,0.0,25-01000,61.0,0,2,501
275,1.0,1,1.0,1.0,7,0.0,25-01000,62.0,0,2,501
276,1.0,1,1.0,1.0,7,0.0,25-01000,62.0,0,2,501
277,1.0,1,1.0,1.0,7,0.0,25-01000,62.0,0,2,501
278,1.0,1,1.0,1.0,7,0.0,25-01000,62.0,0,2,501
279,1.0,1,1.0,1.0,7,0.0,25-01000,66.0,0,2,501
280,1.0,1,1.0,1.0,7,0.0,25-01000,66.0,0,2,501
281,1.0,1,1.0,1.0,7,0.0,25-01000,66.0,0,2,501
282,1.0,1,1.0,1.0,7,0.0,25-01000,66.0,0,2,501
283,1.0,1,1.0,1.0,7,0.0,25-01000,66.0,0,2,501
284,1.0,1,1.0,1.0,7,0.0,25-01000,68.0,0,2,501
285,1.0,1,1.0,1.0,7,0.0,25-01000,68.0,0,2,501
286,1.0,1,1.0,1.0,7,0.0,25-01000,68.0,0,2,501
287,1.0,1,1.0,1.0,7,0.0,25-01000,68.0,0,2,501
288,1.0,1,1.0,1.0,7,0.0,25-01000,68.0,0,2,501
289,1.0,1,1.0,1.0,7,0.0,25-01300,51.0,0,2,501
290,1.0,1,1.0,1.0,7,0.0,25-01300,51.0,0,2,501
291,1.0,1,1.0,1.0,7,0.0,25-01300,51.0,0,2,501
292,1.0,1,1.0,1.0,7,0.0,25-01300,51.0,0,2,501
293,1.0,1,1.0,1.0,7,0.0,25-01300,51.0,0,2,501
294,1.0,1,1.0,1.0,7,0.0,25-01300,51.0,0,2,501
295,1.0,1,1.0,1.0,7,0.0,25-01300,51.0,0,2,501
296,1.0,1,1.0,1.0,7,0.0,25-01300,51.0,0,3,501
297,1.0,1,1.0,1.0,7,0.0,25-01300,59.0,0,3,501
298,1.0,1,1.0,1.0,7,0.0,25-01300,59.0,0,3,501
299,1.0,1,1.0,1.0,7,0.0,25-01300,59.0,0,3,501
300,1.0,1,1.0,1.0,7,0.0,25-02800,49.0,1,3,501
301,1.0,1,1.0,1.0,7,0.0,25-02800,49.0,1,3,501
302,1.0,1,1.0,1.0,7,0.0,25-02800,56.0,0,2,501
303,1.0,1,1.0,1.0,7,0.0,25-02800,56.0,0,2,501
304,1.0,1,1.0,1.0,7,0.0,25-02800,56.0,0,2,501
305,1.0,1,1.0,1.0,7,0.0,25-02800,56.0,0,2,501
306,1.0,1,1.0,1.0,7,0.0,25-02800,56.0,0,2,501
307,1.0,1,1.0,1.0,7,0.0,25-02800,56.0,0,3,501
308,1.0,1,1.0,1.0,7,0.0,25-02800,56.0,0,3,501
309,1.0,1,1.0,1.0,7,0.0,25-02800,56.0,0,3,501
310,1.0,1,1.0,1.0,7,0.0,25-02800,56.0,0,3,501
311,1.0,1,1.0,1.0,7,0.0,25-02800,59.0,0,3,501
312,1.0,1,1.0,1.0,7,0.0,25-02800,66.0,0,2,501
313,1.0,1,1.0,1.0,7,0.0,25-02800,66.0,0,2,501
314,1.0,1,1.0,1.0,8,0.0,25-00503,35.0,1,4,501
315,1.0,1,1.0,1.0,8,0.0,25-00503,35.0,1,4,501
316,1.0,1,1.0,1.0,8,0.0,25-00503,37.0,0,4,501
317,1.0,1,1.0,1.0,8,0.0,25-00503,37.0,0,4,501
318,1.0,1,1.0,1.0,8,0.0,25-00503,37.0,0,4,501
319,1.0,1,1.0,1.0,8,0.0,25-00503,37.0,0,4,501
320,1.0,1,1.0,1.0,8,0.0,25-00503,37.0,0,4,501
321,1.0,1,1.0,1.0,8,0.0,25-00503,37.0,0,4,501
322,1.0,1,1.0,1.0,8,0.0,25-00503,37.0,2,4,501
323,1.0,1,1.0,1.0,8,0.0,25-00503,37.0,2,4,501
324,1.0,1,1.0,1.0,8,0.0,25-00503,37.0,2,4,501
325,1.0,1,1.0,1.0,8,0.0,25-00503,53.0,0,3,501
326,1.0,1,1.0,1.0,8,0.0,25-00503,53.0,0,3,501
327,1.0,1,1.0,1.0,8,0.0,25-00503,53.0,0,4,501
328,1.0,1,1.0,1.0,8,0.0,25-00503,53.0,0,4,501
329,1.0,1,1.0,1.0,8,0.0,25-00503,62.0,0,2,501
330,1.0,1,1.0,1.0,8,0.0,25-00503,62.0,0,2,501
331,1.0,1,1.0,1.0,8,0.0,25-00503,62.0,0,2,501
332,1.0,1,1.0,1.0,8,0.0,25-00503,62.0,0,2,501
333,1.0,1,1.0,1.0,8,0.0,25-00503,62.0,0,2,501
334,1.0,1,1.0,1.0,8,0.0,25-00503,62.0,0,2,501
335,1.0,1,1.0,1.0,8,0.0,25-00503,62.0,0,3,501
336,1.0,1,1.0,1.0,8,0.0,25-00503,62.0,0,3,501
337,1.0,1,1.0,1.0,8,0.0,25-00703,33.0,0,2,501
338,1.0,1,1.0,1.0,8,0.0,25-00703,33.0,0,2,501
339,1.0,1,1.0,1.0,8,0.0,25-00703,33.0,0,2,501
340,1.0,1,1.0,1.0,8,0.0,25-00703,33.0,0,3,501
341,1.0,1,1.0,1.0,8,0.0,25-00703,33.0,0,3,501
342,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,0,4,501
343,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,0,4,501
344,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,0,4,501
345,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,0,6,501
346,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,0,6,501
347,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,0,6,501
348,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,0,6,501
349,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,0,6,501
350,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,0,6,501
351,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,0,6,501
352,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,0,6,501
353,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,0,6,501
354,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,0,6,501
355,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,0,6,501
356,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,2,4,501
357,1.0,1,1.0,1.0,8,0.0,25-00703,37.0,2,4,501
358,1.0,1,1.0,1.0,8,0.0,25-00703,42.0,2,4,501
359,1.0,1,1.0,1.0,8,0.0,25-00703,42.0,2,4,501
360,1.0,1,1.0,1.0,8,0.0,25-00703,42.0,2,4,501
361,1.0,1,1.0,1.0,8,0.0,25-00703,42.0,2,4,501
362,1.0,1,1.0,1.0,8,0.0,25-00703,45.0,2,4,501
363,1.0,1,1.0,1.0,8,0.0,25-00703,45.0,2,4,501
364,1.0,1,1.0,1.0,8,0.0,25-00703,45.0,2,4,501
365,1.0,1,1.0,1.0,8,0.0,25-00703,45.0,2,4,501
366,1.0,1,1.0,1.0,8,0.0,25-00703,45.0,2,4,501
367,1.0,1,1.0,1.0,8,0.0,25-00703,49.0,2,4,501
368,1.0,1,1.0,1.0,8,0.0,25-00703,49.0,2,4,501
369,1.0,1,1.0,1.0,8,0.0,25-00703,53.0,0,3,501
370,1.0,1,1.0,1.0,8,0.0,25-00703,53.0,0,3,501
371,1.0,1,1.0,1.0,8,0.0,25-00703,53.0,0,3,501
372,1.0,1,1.0,1.0,8,0.0,25-00703,53.0,0,4,501
373,1.0,1,1.0,1.0,8,0.0,25-00703,53.0,0,4,501
374,1.0,1,1.0,1.0,8,0.0,25-00703,53.0,0,4,501
