PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
17-03529,5,2,1,0,1,0,2,1,1,13275.159988347445,8770,12,8,48300.0,2,501,N,2,2,2,2,71,263,6251
26-02702,54,2,6,0,5,0,3,1,0,391.2950796013075,1070,17,N,840.0,9,212,N,2,2,1,2,18,30,5301
08-00803,68,1,4,0,3,0,N,1,2,52093.46293106725,7470,12,6,196400.0,8,71,N,2,2,2,2,65,42,22005
38-00100,95,2,3,0,2,0,12,1,1,13114.822718355741,N,4,5,66530.0,1,155,N,2,2,2,2,84,42,10961
51-01301,63,1,4,4,4,1,9,1,1,4043.0730955822555,7490,15,6,400100.0,8,7,N,2,2,2,2,42,47,27252
36-03710,91,2,1,0,1,3,2,1,1,33908.84095498753,3180,0,6,N,0,449,N,2,2,2,2,56,157,18830
29-01901,64,1,1,0,1,0,3,3,2,51654.14030020631,7780,1,5,6200.0,7,68,N,2,2,2,1,18,86,4635
40-00200,67,1,6,0,1,0,2,1,0,14775.30925598006,8170,9,1,N,1,8,N,1,2,2,2,81,403,0
26-02702,46,2,1,0,1,N,3,2,0,16.3,N,9,2,N,1,489,N,2,2,2,2,30,199,14337
38-00100,86,2,1,1,1,0,N,1,2,6061.644459672154,1070,13,5,59100.0,7,194,N,2,2,2,2,110,104,17506
36-04010,51,1,4,0,1,0,2,1,2,2409.3441459051332,8770,12,5,-100.0,0,75,N,2,2,2,2,83,83,11033
17-03531,55,1,1,0,1,0,2,2,2,3571.463219251905,1890,9,2,19100.0,7,91,N,2,2,2,2,81,68,22336
24-01004,73,2,N,2,1,3,4,1,0,12948.530267778786,1390,11,4,188200.0,9,162,2,2,2,2,1,201,31,13717
32-00405,12,2,1,0,2,0,9,1,2,2407.2300214078386,7190,11,5,99030.0,3,84,1,2,2,2,2,101,155,18149
32-00405,64,2,1,0,2,0,N,3,1,9040.573986423698,7181,3,7,27960.0,8,62,N,2,2,2,2,48,152,6431
51-01301,72,1,1,0,6,1,12,1,2,10415.805938849195,7580,N,12,146600.0,8,281,N,2,2,2,2,75,39,15114
32-00405,95,1,4,0,1,0,2,3,0,14504.611703343504,9920,9,7,6700.0,3,474,N,2,2,2,2,29,41,21800
19-01700,61,1,6,3,1,2,N,1,1,52828.988866797576,9920,N,3,100150.0,0,151,N,2,2,2,1,140,0,9157
38-00100,30,1,6,2,1,0,2,1,1,629.9203072998627,9790,9,5,65300.0,0,377,N,2,2,2,2,83,19,6186
13-04600,50,1,N,0,2,0,9,1,2,35195.108418785225,7370,16,6,98010.0,1,77,N,2,2,2,2,75,46,8163
36-04010,34,1,1,0,2,1,2,1,2,33950.3193801008,N,13,4,165000.0,9,17,5,2,2,2,2,79,124,23413
51-51255,18,1,1,0,1,0,N,1,1,16.3,7980,10,3,77610.0,9,486,N,2,2,2,2,80,99,18321
51-01301,59,2,1,3,2,0,N,1,2,13651.634661056672,8090,15,9,389000.0,9,492,N,2,2,2,2,45,59,16350
06-07502,49,1,1,1,1,0,3,1,1,545.2369800348825,5480,4,6,79000.0,0,483,N,2,2,2,2,141,61,7289
40-00200,43,2,3,0,1,0,N,1,1,765.7466949503105,6870,8,8,N,8,498,N,2,2,2,2,15,0,10501
51-01301,70,1,1,0,2,0,12,3,1,367.2933878133198,9790,N,12,100400.0,5,123,N,2,2,2,2,141,42,12257
17-03531,26,2,4,0,1,1,4,1,1,4645.613611003378,7590,17,5,20900.0,5,3,N,2,2,2,2,22,0,10856
29-01901,16,1,1,0,2,N,9,1,2,8498.777337010666,770,9,3,155000.0,3,347,N,2,2,2,2,110,17,4160
36-04010,31,2,1,0,7,0,7,1,2,28.72585862802987,9690,3,3,87250.0,8,166,N,1,2,2,2,58,8,15310
38-00100,62,1,N,0,1,4,N,1,1,8155.067034562484,2590,9,4,26890.0,2,80,3,2,2,2,2,57,41,12563
36-04010,52,2,1,0,1,1,9,1,2,4996.974055986922,9480,N,7,169500.0,9,61,N,2,2,2,2,51,54,13480
38-00100,31,2,4,0,2,0,4,1,1,116.88117871544725,1480,N,7,214000.0,4,474,N,2,2,2,2,39,65,26461
51-51255,8,1,6,0,2,0,3,1,0,51292.018069473736,5070,2,4,48910.0,1,1,N,2,2,2,2,1,200,17247
13-04600,22,2,N,0,2,0,N,1,1,210.8001012148172,9920,N,6,159800.0,0,491,5,1,2,2,2,22,18,21090
36-03710,58,1,2,0,1,1,5,1,2,3465.3289261416976,3180,18,11,202500.0,6,36,N,N,2,2,1,85,472,2750
17-03529,76,2,4,0,2,2,3,1,2,52864.7,6290,N,7,45300.0,9,68,N,2,2,2,2,16,40,22986
51-51255,50,2,6,0,1,1,9,1,0,3318.89101046854,1070,12,6,100800.0,N,315,N,2,1,2,2,27,87,2120
38-00100,16,1,6,2,2,0,2,3,2,3930.8248281186343,N,4,5,293300.0,9,129,N,2,N,2,2,78,412,20550
40-00200,53,2,1,0,9,0,3,2,2,16.3,7790,10,6,24600.0,9,53,N,2,2,2,2,61,141,11237
32-00405,77,1,4,0,1,0,5,1,2,4945.21563614938,7790,6,1,215000.0,5,1,N,2,2,2,2,1,63,5921
32-00405,46,1,1,0,1,9,2,1,0,9991.589888633067,9920,N,5,102800.0,3,482,N,2,2,2,2,5,320,66
32-00405,35,1,3,4,1,0,12,1,2,7805.800376408429,7480,12,12,18200.0,1,0,N,2,2,2,2,33,71,26151
08-00803,30,1,1,0,1,0,12,2,1,16.3,7890,6,6,139990.0,3,488,N,N,2,2,2,81,90,12214
19-01700,46,1,4,0,1,4,4,1,0,16710.958069909546,N,4,6,257000.0,2,501,2,N,2,1,2,1,76,23049
30-00600,30,1,1,0,6,0,N,1,1,4319.63405054558,7970,10,10,N,0,461,N,2,2,2,2,39,127,21206
51-51255,32,2,4,1,1,5,N,1,2,11843.502171131586,9170,4,4,-100.0,2,216,N,2,2,2,2,44,98,14675
01-01301,77,1,1,0,9,2,N,1,2,51668.27076859182,7370,N,1,30.0,8,500,N,2,2,2,2,1,38,6268
29-01901,10,1,2,0,2,0,2,1,2,50207.38926391887,N,2,1,86400.0,5,419,N,2,2,2,2,60,95,9652
36-04010,20,1,6,0,1,7,4,1,2,13102.974144827536,N,8,7,222900.0,0,494,N,2,N,2,2,115,36,20316
36-03710,60,1,1,0,1,0,3,1,2,205.73262577362595,8192,9,9,7480.0,N,400,N,2,2,2,2,67,0,3505
51-51255,76,1,5,0,1,0,2,1,1,167.84169079787546,3580,11,4,41700.0,0,52,N,2,1,2,1,67,81,6676
29-01901,26,2,3,3,5,2,3,1,0,48670.01027422552,9920,9,3,N,4,0,N,2,1,1,2,175,98,13362
17-03529,65,2,3,0,2,0,2,1,1,16.3,8563,9,3,N,6,448,N,2,2,2,1,19,217,19861
29-01901,53,2,6,0,6,0,2,1,1,16.3,N,5,1,58150.0,0,251,N,2,N,1,2,32,22,4710
36-03710,30,2,6,4,1,9,N,1,1,12400.437623792672,7270,8,7,8520.0,8,476,N,2,2,2,2,62,128,14460
28-01100,54,2,5,0,1,N,N,1,0,18711.36758432826,9920,N,5,130100.0,0,242,N,2,2,2,2,33,64,7434
36-03710,36,1,6,0,2,3,7,1,2,2363.3431690315156,5070,N,4,29450.0,4,101,N,2,2,2,2,118,0,17128
36-04010,90,1,1,0,9,1,N,1,1,564.0132197732412,6695,N,7,400.0,9,0,N,2,2,2,2,1,229,11261
17-03529,69,1,1,0,1,0,4,1,1,418.5906434888059,7490,3,10,100100.0,7,472,N,2,2,2,2,112,140,5484
32-00405,1,2,6,2,2,0,9,2,1,10056.828423627401,8590,9,6,-100.0,4,62,N,2,2,2,2,57,63,16376
32-00405,52,1,1,0,6,0,N,1,2,3658.8968558915117,4380,16,5,84000.0,7,452,N,2,2,1,1,6,108,6174
36-03710,41,1,3,0,1,0,9,1,1,8687.16770730574,9070,10,11,66100.0,4,5,N,2,2,2,2,56,88,6734
08-00803,50,1,1,0,1,2,2,1,1,34750.26864855037,7390,11,10,76200.0,2,492,N,2,2,2,2,68,385,17232
30-00600,21,2,1,1,2,0,9,3,2,3187.387384795471,7570,9,4,77000.0,2,265,N,2,2,2,2,144,76,21669
24-01004,18,1,6,0,1,5,N,1,1,33889.612520590796,9920,N,4,44190.0,6,488,N,1,2,2,2,93,36,16329
36-03710,57,2,6,0,6,0,2,1,1,154.80217173506972,6680,12,4,101500.0,0,127,N,2,2,2,1,39,72,21771
51-51255,21,1,5,0,1,N,4,1,2,13005.044961746828,8390,9,9,27650.0,2,497,N,2,2,2,2,24,0,23228
40-00200,30,2,4,0,1,0,12,1,2,2516.266255214833,7590,14,3,621700.0,0,184,N,2,1,1,2,100,0,19053
38-00100,47,1,2,0,2,1,N,1,0,12672.8940847893,7880,9,3,104710.0,2,244,N,2,2,2,1,43,5,1408
36-04010,67,2,6,0,1,2,9,1,1,510.66780953832904,7490,9,9,-100.0,6,72,N,2,2,2,2,74,82,10918
36-04010,61,2,6,0,1,0,12,1,1,6184.26995223959,6880,17,12,18720.0,2,464,N,2,2,2,2,70,0,14999
32-00405,30,2,6,0,2,2,N,1,1,5527.254438019957,9790,N,1,376000.0,N,403,N,2,2,2,2,111,145,3873
40-00200,40,1,2,0,1,0,12,1,1,4349.940360013698,3980,N,7,-100.0,7,457,N,2,2,2,2,32,4,11144
17-03531,79,1,4,0,1,0,4,1,1,4561.301713635839,8080,11,4,N,5,265,N,2,2,2,2,11,150,9427
29-01901,10,1,3,0,2,N,2,1,1,472.7469608963189,3291,12,6,0.0,7,138,N,2,2,2,2,16,0,27252
13-04600,62,2,6,0,1,0,12,1,1,4802.630473032472,3370,11,7,154500.0,9,427,N,2,2,2,2,230,70,3840
13-04600,90,1,1,0,9,0,2,3,1,9511.680889877447,N,3,8,88830.0,9,235,N,2,2,2,2,48,85,21964
08-00803,41,2,6,0,1,1,N,1,1,15553.485483579389,9780,9,6,354800.0,0,149,N,2,2,2,2,41,27,1522
24-01004,65,2,1,0,1,0,2,1,1,5509.829374193727,3970,4,10,34600.0,9,249,N,1,2,2,2,107,12,1624
36-04010,1,1,6,0,4,3,9,1,2,3009.818865999041,9790,8,5,107630.0,3,316,N,2,1,2,2,93,66,9917
06-07502,67,2,3,0,1,0,N,1,1,16.3,3770,9,7,102500.0,8,76,N,2,2,2,2,62,156,14784
17-03531,36,2,1,0,1,0,N,1,2,16.3,N,9,7,-9000.0,9,240,N,2,2,2,2,106,77,25348
26-02702,91,2,1,0,1,0,12,1,2,3987.145316397254,9920,10,5,1700.0,2,0,N,2,2,2,2,50,74,19430
51-01301,30,2,1,0,2,0,12,1,1,9451.01811502382,6695,0,8,6900.0,4,263,N,2,2,2,1,130,76,7058
40-00200,25,2,N,0,2,0,2,1,1,28.752338169652212,770,10,7,10080.0,7,60,N,2,2,1,1,511,33,631
06-08507,18,2,6,0,1,1,N,1,0,5036.621776082265,8870,8,7,355400.0,2,247,N,2,2,2,2,24,0,20424
19-01700,77,1,6,0,2,2,2,1,2,16762.263869240865,8390,12,12,148110.0,9,135,N,2,2,2,2,37,64,19351
30-00600,30,1,1,0,2,2,9,1,1,51191.42571559126,N,3,7,88100.0,1,361,1,2,2,2,2,53,321,0
36-04010,51,2,6,0,7,0,N,1,2,16538.91408114787,7390,10,N,44550.0,4,350,N,2,2,2,2,37,196,24866
24-01004,75,1,6,0,2,0,3,1,1,11664.677706210401,9920,6,8,85700.0,2,250,N,2,2,2,2,166,164,22419
51-01301,59,1,2,0,1,0,6,1,1,12695.904014278934,670,2,6,100600.0,9,59,N,2,N,2,2,42,174,27252
24-01004,14,1,1,1,1,2,4,1,2,3308.680643207896,4290,N,10,-1070.0,5,494,N,2,2,2,2,56,135,22486
24-01004,33,2,6,0,2,N,3,2,2,5934.909143023073,9920,9,10,147100.0,2,36,N,2,2,2,2,1,0,12801
06-08507,48,1,3,0,8,0,N,1,0,94.42386674655654,9920,12,4,38500.0,0,22,N,2,2,2,1,71,216,10731
28-01100,30,1,3,0,2,3,N,1,1,16.3,N,9,1,110440.0,0,23,3,2,2,2,2,86,396,2882
36-04010,72,1,4,0,6,2,2,1,1,2475.281089899385,9790,7,7,80050.0,8,311,3,2,2,2,2,31,191,25309
17-03531,51,2,1,0,2,1,9,1,1,7217.4240024846995,9920,11,5,27500.0,2,25,N,2,1,2,2,125,141,7864
40-00200,68,1,1,0,1,0,6,1,1,50889.411778918206,7580,6,9,40300.0,8,442,N,2,2,2,2,37,15,3667
36-04010,30,1,N,0,1,6,9,1,1,16.3,2880,1,6,170000.0,7,179,N,2,2,2,2,339,226,19902
36-04010,56,1,6,1,6,0,9,3,1,50949.07863136749,670,14,5,1900.0,5,46,2,2,2,2,2,51,184,13210
26-02702,63,2,6,0,6,0,3,3,1,8580.733432602274,2190,4,12,170100.0,6,188,N,2,2,1,2,166,25,25780
36-04010,70,1,1,0,7,0,9,1,1,31645.072572899517,3580,3,6,71500.0,1,150,N,2,2,2,2,147,164,19610
26-02702,9,1,1,4,1,0,4,1,1,35388.87975023057,8780,12,4,382000.0,7,448,N,2,1,2,2,118,0,19958
24-01004,77,2,6,0,4,0,N,1,0,52864.7,7970,4,7,101300.0,N,135,N,2,2,2,1,24,1,22505
36-03710,85,1,1,0,2,0,2,1,1,15152.591549070028,8370,N,5,193700.0,6,489,N,2,N,2,2,46,26,17981
40-00200,58,2,6,0,1,0,3,1,1,4989.445865434499,7290,12,4,-100.0,9,N,N,2,2,2,2,70,75,20335
17-03529,89,1,N,0,9,0,4,1,2,123.10885889944964,2480,9,9,52700.0,8,462,N,2,2,2,2,43,72,627
36-04010,61,2,6,0,7,1,2,3,1,88.63106911884405,7490,13,7,77610.0,3,170,N,2,2,1,2,131,109,20581
17-03529,20,1,4,0,4,0,2,1,2,52519.1754246558,7790,15,5,245500.0,6,70,N,2,2,2,2,56,145,7967
26-02702,16,1,6,0,3,7,9,1,2,3731.2541116581892,3770,N,6,0.0,0,271,N,2,1,2,2,516,25,5124
17-03529,41,2,4,0,3,2,N,1,1,4746.336120781661,8680,0,4,107700.0,7,477,N,2,2,2,2,35,57,18425
29-01901,6,2,4,0,8,0,3,3,1,33492.721567739245,7690,8,4,93700.0,2,483,N,2,2,2,1,245,168,27252
26-02702,40,1,6,0,2,0,3,1,0,7083.361738542474,9920,9,7,40400.0,5,247,N,2,2,2,2,78,737,3449
17-03529,37,1,6,0,1,2,3,1,2,50634.32410882138,6992,11,11,109700.0,8,492,N,2,2,2,2,52,35,22038
01-01301,70,1,1,0,2,1,N,1,2,52864.7,9070,15,2,76700.0,1,53,N,2,2,2,1,140,78,10463
26-02702,0,1,1,4,5,1,12,1,0,13219.003481420692,N,3,4,-100.0,2,86,6,2,2,2,1,525,89,9956
51-01301,58,1,1,0,1,0,2,1,1,477.5811083656605,7490,12,12,43900.0,6,466,N,2,2,2,2,26,0,8093
19-01700,62,2,1,0,1,3,12,1,0,9732.648454666314,7980,12,N,42800.0,6,449,N,1,2,2,2,62,263,8399
32-00405,44,1,N,0,6,3,4,1,1,105.5697290454282,490,11,9,51400.0,2,293,N,2,2,2,2,61,470,18583
51-01301,66,2,1,0,2,3,5,1,1,10747.254377934416,8170,15,11,10110.0,0,322,N,2,2,2,2,504,87,7502
26-02702,84,1,4,0,3,0,2,1,1,48279.71457815442,8561,1,2,N,2,363,N,2,2,1,2,399,60,3029
51-01301,67,2,2,1,1,N,2,1,1,5733.469288415981,N,16,10,101700.0,0,42,N,2,2,2,1,195,119,580
40-00200,61,2,6,0,2,2,3,1,0,6391.258438281862,9780,N,9,165310.0,6,263,N,1,2,2,2,1,29,18805
24-01004,46,2,1,0,2,0,3,1,1,18609.77601050863,6670,14,9,61110.0,9,293,N,2,2,2,2,30,639,23433
08-00803,44,2,6,4,3,0,2,1,2,155.96578653958272,9780,9,5,41500.0,3,205,N,2,1,2,2,31,172,10168
19-01700,46,1,4,0,1,0,3,1,2,52124.43392189467,9920,13,6,255700.0,6,0,N,2,2,2,2,73,67,12041
36-03710,43,2,1,0,1,0,12,1,1,34101.80365728719,4670,9,8,-5100.0,4,85,N,2,2,2,2,192,107,23915
36-04010,87,1,1,0,1,0,4,1,1,18670.5786762101,7790,16,11,22900.0,0,450,N,2,2,1,2,112,153,10264
36-04010,56,1,1,0,1,2,9,1,0,5683.88189975119,9920,17,7,350800.0,8,89,1,2,2,1,2,68,55,6076
28-01100,24,1,6,0,2,0,9,1,2,7864.470235425409,N,9,5,N,4,147,N,2,2,2,2,69,23,12959
28-01100,60,1,1,0,8,0,5,1,2,261.0089146959678,8070,11,2,135800.0,8,462,N,2,2,2,2,1,93,8305
26-02702,77,1,6,0,2,2,9,1,2,3734.348628303146,N,N,5,148080.0,7,17,N,2,2,2,2,62,83,12665
26-02702,74,2,6,0,7,7,2,1,1,16.3,490,N,5,156010.0,3,297,N,2,2,2,2,29,102,22699
17-03531,78,2,1,2,2,0,12,1,1,2865.3409333623063,5593,6,8,-100.0,3,474,N,2,2,2,2,43,104,1724
13-04600,53,2,1,0,6,0,12,1,1,264.6498293248859,3180,4,9,21400.0,7,288,N,2,2,2,2,97,262,5179
01-01301,39,2,6,0,1,0,2,1,1,51706.5513491431,3770,10,8,186000.0,6,195,N,1,2,2,2,58,74,21911
26-02702,25,2,3,4,1,9,2,1,1,10102.372487546972,N,12,3,101400.0,3,20,N,2,2,2,2,14,54,0
17-03531,46,1,1,0,2,0,2,1,1,14679.35380284218,4290,16,6,-100.0,0,285,N,2,2,1,2,1,14,5087
01-01301,55,2,N,0,3,0,4,1,2,66.35465886069929,5180,5,8,23600.0,0,135,N,2,2,2,2,123,0,7028
40-00200,45,1,1,0,1,0,2,1,1,11096.468954695607,9920,10,1,390000.0,9,485,N,2,2,2,2,54,79,3134
06-07502,14,1,6,0,8,5,9,1,1,8412.702468119305,7880,14,3,65200.0,3,66,N,2,2,2,2,65,86,0
08-00803,23,2,1,3,4,2,4,1,2,3817.8626505015127,N,10,10,74700.0,3,480,N,2,2,2,1,68,45,20374
38-00100,16,2,6,0,2,0,5,1,2,49818.80885234977,9920,N,5,234000.0,2,481,N,2,2,2,2,149,95,17014
26-02702,94,2,4,0,2,N,12,1,1,10924.553299924473,N,14,3,251500.0,9,169,N,2,2,2,1,72,22,5380
38-00100,26,1,1,1,2,5,12,1,1,678.394389392684,690,N,12,N,9,8,N,2,2,2,2,17,36,20658
26-02702,88,2,6,0,1,N,N,1,2,51090.3570187216,1770,1,10,105400.0,0,393,N,2,2,2,2,157,93,15910
28-01100,34,2,1,0,1,1,8,1,1,14872.663617596363,9480,9,5,100190.0,0,127,N,2,1,2,2,288,23,7803
40-00200,0,1,6,2,8,N,9,2,2,14098.16080884815,3490,N,8,96300.0,2,107,N,2,2,2,2,59,15,12301
32-00405,69,1,1,1,1,0,2,1,1,16.3,N,10,6,91420.0,0,493,N,2,2,2,2,40,71,13613
32-00405,69,1,3,0,2,0,N,1,2,49097.29619806746,9920,13,1,282000.0,4,60,N,2,2,2,2,64,69,17896
38-00100,7,2,6,0,2,5,9,2,0,16.3,9920,N,3,103500.0,5,292,N,1,2,2,2,73,54,21525
24-01004,57,1,6,0,2,7,9,1,2,2653.939828075462,N,4,8,250.0,1,120,N,1,2,2,2,121,52,18782
28-01100,43,1,4,0,1,3,5,1,2,3862.011318547669,7470,2,8,104400.0,0,304,3,2,2,1,2,233,253,7274
51-01301,73,1,1,0,1,0,N,1,1,4514.6963915581155,690,11,5,105000.0,5,492,N,2,2,2,2,34,126,526
36-03710,67,1,N,3,1,0,5,1,1,4353.371638858164,7290,N,11,101300.0,7,60,N,N,2,1,2,23,123,6746
40-00200,48,1,5,0,1,0,2,2,2,19522.619688590636,1070,17,8,9790.0,0,59,N,2,2,2,1,54,193,19843
17-03531,32,1,6,0,5,0,9,1,0,14037.873291949209,9920,12,8,40300.0,7,57,N,2,2,2,2,74,53,16983
38-00100,28,2,6,2,1,0,2,1,2,4837.1053117668835,3970,N,4,20000.0,7,186,N,2,2,2,2,96,0,14370
