SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
1,1,2,1,5,0,01-01301,81,0.0,2.0,271.0
2,4,2,1,8,0,01-01301,59,0.0,2.0,358.0
1,6,2,1,1,0,01-01301,23,0.0,2.0,358.0
1,4,2,1,0,0,01-01301,53,0.0,2.0,0.0
1,6,2,1,0,0,01-01301,23,0.0,2.0,0.0
2,6,2,1,0,0,01-01301,30,1.0,2.0,0.0
1,4,2,2,2,0,29-01901,53,0.0,2.0,54.0
2,6,2,2,0,0,38-00100,35,0.0,2.0,54.0
1,1,1,1,2,0,01-01301,28,0.0,2.0,105.0
2,1,1,1,2,4,01-01301,26,0.0,2.0,105.0
1,6,1,1,4,0,01-01301,28,0.0,2.0,150.0
1,6,1,1,2,0,01-01301,27,0.0,2.0,56.0
2,6,2,1,5,0,30-00600,64,0.0,2.0,347.0
1,6,2,1,6,0,01-01301,39,0.0,2.0,347.0
1,6,2,2,2,0,01-01301,44,0.0,3.0,61.0
2,6,2,1,0,0,01-01301,32,0.0,3.0,61.0
1,6,2,2,1,0,01-01301,48,0.0,3.0,61.0
2,4,2,1,8,0,01-01301,64,0.0,2.0,501.0
1,4,2,1,7,0,01-01301,27,0.0,2.0,501.0
2,1,1,1,7,0,01-01301,77,0.0,4.0,394.0
1,1,3,1,4,0,01-01301,82,0.0,4.0,394.0
1,6,1,1,2,0,01-01301,75,0.0,4.0,394.0
2,6,1,1,6,0,01-01301,64,0.0,4.0,394.0
2,6,2,2,0,0,17-03531,33,2.0,3.0,0.0
2,N,2,1,5,0,01-01301,31,2.0,5.0,259.0
2,4,2,1,6,0,01-01301,48,2.0,5.0,259.0
1,3,2,1,5,0,01-01301,71,2.0,5.0,259.0
2,6,2,2,2,0,01-01301,43,0.0,2.0,137.0
1,6,2,2,3,0,01-01301,20,0.0,2.0,137.0
2,N,2,1,6,0,01-01301,38,1.0,2.0,211.0
1,6,2,1,7,0,38-00100,44,1.0,2.0,372.0
2,6,2,1,1,0,01-01301,16,1.0,2.0,211.0
2,2,2,2,2,4,01-01301,30,1.0,2.0,32.0
2,1,2,1,4,0,01-01301,54,0.0,2.0,277.0
1,1,2,1,5,0,01-01301,69,0.0,2.0,277.0
2,1,1,1,7,0,01-01301,70,0.0,2.0,452.0
1,1,2,1,5,0,01-01301,74,0.0,2.0,452.0
2,6,2,2,6,0,01-01301,41,1.0,2.0,180.0
1,6,2,2,0,0,01-01301,17,1.0,2.0,180.0
2,6,1,1,1,0,01-01301,49,0.0,2.0,27.0
2,3,1,1,1,0,01-01301,84,0.0,2.0,27.0
1,1,1,1,6,4,01-01301,49,0.0,2.0,199.0
2,6,1,1,0,4,01-01301,45,0.0,2.0,199.0
1,1,1,1,0,0,01-01301,59,0.0,3.0,0.0
2,1,8,1,0,0,01-01301,59,0.0,3.0,0.0
2,6,8,1,0,0,01-01301,56,0.0,3.0,0.0
2,3,2,1,4,0,01-01301,93,0.0,2.0,110.0
1,5,2,1,0,0,01-01301,22,0.0,2.0,110.0
2,1,1,1,8,0,01-01301,72,0.0,2.0,501.0
1,1,2,1,8,0,01-01301,75,0.0,2.0,501.0
2,1,2,1,8,0,01-01301,69,0.0,2.0,466.0
1,1,2,1,3,0,01-01301,69,0.0,2.0,466.0
1,6,2,2,3,0,40-00200,63,0.0,2.0,146.0
1,6,2,2,2,0,01-01301,73,0.0,2.0,146.0
1,4,2,2,3,0,01-01301,62,0.0,2.0,138.0
2,4,2,2,3,0,01-01301,69,0.0,2.0,138.0
1,3,2,2,1,0,01-01301,70,0.0,4.0,25.0
2,6,2,2,2,0,01-01301,29,0.0,4.0,25.0
1,1,2,1,4,0,01-01301,73,0.0,8.0,129.0
2,1,2,1,3,0,01-01301,69,0.0,8.0,129.0
2,5,2,1,2,0,01-01301,51,0.0,8.0,129.0
2,6,2,1,2,0,01-01301,19,0.0,8.0,129.0
1,6,2,2,0,0,01-01301,16,0.0,8.0,129.0
1,6,2,1,2,0,01-01301,15,0.0,8.0,129.0
2,6,2,1,2,0,01-01301,27,0.0,3.0,49.0
2,4,2,2,0,0,01-01301,63,0.0,3.0,49.0
2,4,2,1,1,0,01-01301,63,0.0,3.0,49.0
2,6,2,1,5,0,01-01301,27,0.0,3.0,228.0
2,1,2,1,5,0,01-01301,57,0.0,3.0,382.0
1,1,2,1,5,0,06-08507,68,0.0,3.0,382.0
1,3,2,1,4,0,01-01301,28,0.0,3.0,382.0
2,1,1,2,5,0,01-01301,57,0.0,2.0,181.0
1,1,1,2,1,0,01-01301,62,0.0,2.0,181.0
2,6,2,0,6,0,01-01301,77,0.0,2.0,201.0
2,6,2,2,0,0,01-01301,33,0.0,2.0,201.0
2,1,2,1,0,2,38-00100,59,0.0,3.0,181.0
1,1,2,1,1,0,01-01301,60,0.0,3.0,181.0
1,6,2,1,6,0,01-01301,30,0.0,3.0,181.0
2,1,2,1,8,0,01-01301,64,0.0,2.0,501.0
1,1,2,1,7,0,01-01301,64,0.0,2.0,501.0
1,1,2,2,5,0,01-01301,38,1.0,3.0,210.0
2,1,2,2,4,0,01-01301,31,1.0,3.0,210.0
1,N,2,2,9,0,01-01301,59,0.0,2.0,501.0
2,1,2,2,2,0,01-01301,59,0.0,2.0,501.0
2,3,2,0,4,0,01-01301,35,1.0,2.0,113.0
1,1,2,2,6,0,01-01301,55,0.0,2.0,193.0
2,1,2,0,0,0,01-01301,55,0.0,2.0,193.0
1,1,2,1,2,0,01-01301,61,0.0,5.0,115.0
2,1,2,1,5,0,01-01301,64,0.0,5.0,115.0
2,4,2,1,1,0,01-01301,25,0.0,5.0,115.0
2,6,2,2,3,0,01-01301,64,0.0,2.0,60.0
1,3,2,2,9,0,01-01301,62,0.0,2.0,501.0
1,6,1,2,0,0,01-01301,26,0.0,2.0,60.0
2,6,2,2,4,0,01-01301,38,2.0,3.0,78.0
2,1,2,1,5,0,01-01301,64,0.0,6.0,177.0
1,1,2,1,2,0,01-01301,77,0.0,6.0,177.0
1,1,1,1,5,0,01-01301,36,0.0,6.0,177.0
1,6,2,1,0,0,01-01301,16,0.0,6.0,177.0
2,1,2,2,5,0,01-01301,30,3.0,5.0,125.0
1,1,2,2,3,0,01-01301,26,3.0,5.0,125.0
1,1,2,1,6,0,01-01301,39,1.0,3.0,342.0
2,1,2,1,5,2,01-01301,39,1.0,3.0,342.0
2,5,2,2,6,0,01-01301,37,3.0,5.0,122.0
2,6,1,2,0,0,01-01301,18,3.0,5.0,122.0
1,6,2,2,0,0,01-01301,16,3.0,5.0,122.0
1,6,6,2,6,0,01-01301,42,0.0,2.0,446.0
1,6,6,2,6,0,01-01301,41,0.0,2.0,446.0
2,1,1,2,0,0,01-01301,26,2.0,4.0,34.0
1,1,1,2,2,0,01-01301,29,2.0,4.0,34.0
2,1,2,1,6,0,01-01301,74,0.0,2.0,501.0
1,1,2,1,8,0,06-07502,83,0.0,2.0,501.0
2,1,2,2,4,0,01-01301,49,0.0,2.0,111.0
1,5,2,1,0,0,01-01301,50,0.0,2.0,111.0
2,6,2,2,8,0,26-02702,51,0.0,2.0,473.0
1,4,2,2,2,0,01-01301,50,0.0,2.0,44.0
2,6,2,2,3,0,01-01301,79,0.0,2.0,473.0
1,1,6,2,9,0,01-01301,54,1.0,3.0,501.0
2,1,2,1,6,0,01-01301,53,1.0,3.0,501.0
1,1,1,1,3,0,01-01301,55,0.0,3.0,76.0
2,1,1,1,1,0,01-01301,42,0.0,3.0,76.0
1,1,2,1,3,0,01-01301,76,0.0,2.0,150.0
2,1,2,1,2,0,01-01301,71,0.0,2.0,150.0
2,3,1,1,1,0,01-01301,93,0.0,2.0,15.0
1,4,2,1,1,0,01-01301,60,0.0,2.0,15.0
2,1,2,1,5,0,01-01301,56,1.0,3.0,466.0
1,1,2,1,8,0,01-01301,56,1.0,3.0,466.0
2,3,2,1,3,0,01-01301,63,0.0,4.0,73.0
1,6,2,2,0,0,01-01301,44,0.0,4.0,73.0
2,6,2,1,2,0,01-01301,20,0.0,4.0,73.0
2,3,2,2,7,0,01-01301,60,0.0,2.0,283.0
1,6,2,1,0,0,01-01301,40,0.0,2.0,283.0
1,2,2,1,8,0,01-01301,57,0.0,3.0,393.0
2,1,2,2,1,0,01-01301,62,0.0,3.0,393.0
2,1,2,1,2,0,01-01301,93,0.0,3.0,393.0
2,6,2,1,5,0,01-01301,58,0.0,2.0,197.0
2,3,1,1,2,0,40-00200,22,0.0,2.0,197.0
2,4,2,1,5,0,01-01301,37,1.0,3.0,129.0
2,N,2,1,1,0,01-01301,16,1.0,3.0,129.0
2,6,2,2,0,0,01-01301,61,1.0,3.0,129.0
2,1,9,1,8,0,01-01301,50,0.0,4.0,329.0
1,1,2,1,5,0,32-00405,52,0.0,4.0,329.0
2,6,9,1,1,0,01-01301,18,0.0,4.0,329.0
1,5,2,1,6,0,01-01301,62,0.0,2.0,248.0
1,6,2,1,2,0,01-01301,25,0.0,2.0,248.0
2,5,2,1,6,0,01-01301,59,0.0,2.0,236.0
2,3,2,1,4,0,01-01301,86,0.0,5.0,415.0
2,6,2,1,0,0,01-01301,64,0.0,5.0,415.0
2,4,2,1,2,0,01-01301,67,0.0,5.0,415.0
2,4,8,1,9,0,01-01301,61,0.0,5.0,415.0
2,1,1,2,5,1,01-01301,24,4.0,6.0,168.0
1,6,1,2,6,1,01-01301,29,4.0,6.0,168.0
2,5,1,1,6,1,01-01301,35,2.0,4.0,121.0
2,6,9,1,0,1,01-01301,18,2.0,4.0,121.0
2,1,9,1,0,1,01-01301,15,2.0,4.0,121.0
2,6,2,1,3,0,01-01301,41,0.0,2.0,181.0
1,6,2,2,4,0,01-01301,22,0.0,2.0,181.0
2,4,1,2,0,1,01-01301,42,0.0,3.0,202.0
1,6,2,2,4,1,01-01301,21,0.0,3.0,202.0
1,6,1,2,4,1,01-01301,20,0.0,3.0,202.0
1,1,2,1,4,0,01-01301,57,0.0,2.0,237.0
2,4,2,1,4,0,01-01301,58,0.0,2.0,237.0
1,1,2,1,6,0,01-01301,42,2.0,6.0,222.0
2,1,2,1,6,0,13-04600,40,2.0,6.0,222.0
1,6,2,2,2,0,01-01301,21,2.0,6.0,222.0
1,6,2,1,0,0,01-01301,18,2.0,6.0,222.0
1,6,2,1,0,0,26-02702,15,2.0,6.0,222.0
2,6,2,2,2,0,01-01301,32,1.0,2.0,43.0
2,6,2,2,6,0,01-01301,28,1.0,2.0,274.0
1,1,2,1,6,0,01-01301,39,3.0,5.0,266.0
2,1,9,1,6,0,01-01301,39,3.0,5.0,266.0
1,6,2,1,1,0,01-01301,17,3.0,5.0,266.0
2,4,3,1,4,0,01-01301,61,0.0,2.0,188.0
2,6,2,1,3,0,01-01301,27,0.0,2.0,188.0
2,6,1,1,5,1,01-01301,30,0.0,2.0,176.0
1,6,1,1,8,1,01-01301,30,0.0,2.0,409.0
1,4,1,1,0,1,01-01301,70,0.0,2.0,176.0
2,6,2,2,7,0,01-01301,41,1.0,2.0,258.0
1,1,2,1,9,0,01-01301,61,0.0,2.0,501.0
2,1,2,1,6,1,01-01301,60,0.0,2.0,501.0
2,1,2,1,3,0,01-01301,71,0.0,3.0,247.0
1,1,2,1,3,0,26-02702,72,0.0,3.0,247.0
1,6,2,1,4,0,01-01301,44,0.0,3.0,247.0
2,6,9,2,2,4,01-01301,93,0.0,3.0,222.0
1,6,9,2,5,0,01-01301,65,0.0,3.0,222.0
2,3,1,2,3,0,01-01301,64,0.0,3.0,222.0
1,1,2,1,2,0,01-01301,56,0.0,2.0,35.0
2,2,2,1,1,2,01-01301,53,0.0,2.0,35.0
2,4,2,2,8,0,01-01301,54,0.0,6.0,392.0
2,5,2,2,8,0,01-01301,35,0.0,6.0,392.0
1,6,2,2,2,0,01-01301,17,0.0,6.0,392.0
1,6,2,2,0,0,01-01301,15,0.0,6.0,392.0
2,1,9,1,8,0,01-01301,68,0.0,2.0,501.0
1,1,2,1,8,0,01-01301,70,0.0,2.0,501.0
2,6,2,1,2,0,01-01301,29,3.0,4.0,38.0
1,1,1,1,2,0,01-01301,56,0.0,2.0,49.0
2,1,1,1,0,0,19-01700,60,0.0,2.0,49.0
1,1,2,1,9,0,01-01301,69,0.0,2.0,501.0
2,1,2,1,7,0,01-01301,65,0.0,2.0,501.0
2,3,2,1,4,0,01-01301,80,0.0,3.0,424.0
2,6,2,1,5,0,01-01301,51,0.0,3.0,424.0
1,6,2,1,6,0,01-01301,22,0.0,3.0,424.0
1,1,2,1,1,0,01-01301,80,0.0,2.0,252.0
2,1,2,1,6,0,01-01301,75,0.0,2.0,252.0
2,4,1,1,4,0,01-01301,66,0.0,3.0,169.0
2,6,1,1,4,0,40-00200,68,0.0,3.0,169.0
2,6,1,1,1,0,01-01301,20,0.0,3.0,169.0
1,1,2,1,8,0,01-01301,64,0.0,3.0,501.0
2,1,2,1,7,0,01-01301,61,0.0,3.0,501.0
1,6,2,1,5,0,01-01301,31,0.0,3.0,501.0
2,1,2,1,4,0,01-01301,64,1.0,3.0,199.0
1,1,2,1,3,0,01-01301,61,1.0,3.0,199.0
2,6,2,1,2,0,01-01301,17,1.0,3.0,199.0
2,6,2,2,7,0,01-01301,34,0.0,2.0,371.0
1,4,2,2,4,0,01-01301,27,0.0,2.0,371.0
1,1,1,2,4,0,01-01301,76,0.0,2.0,162.0
2,6,2,2,2,0,01-01301,58,0.0,2.0,162.0
2,3,1,1,4,0,01-01301,93,0.0,2.0,337.0
1,4,2,1,6,0,01-01301,60,0.0,2.0,337.0
2,3,2,1,2,0,01-01301,71,0.0,2.0,134.0
1,6,2,1,3,0,01-01301,46,0.0,2.0,134.0
1,1,2,1,6,0,01-01301,75,0.0,2.0,428.0
2,1,6,1,6,0,01-01301,83,0.0,2.0,428.0
2,1,2,2,0,0,01-01301,55,1.0,2.0,0.0
2,1,2,1,7,0,01-01301,48,2.0,4.0,278.0
1,3,2,1,5,0,01-01301,53,2.0,4.0,278.0
2,6,2,1,0,0,01-01301,15,2.0,4.0,278.0
1,1,1,1,4,0,01-01301,26,2.0,4.0,87.0
2,1,2,1,1,0,01-01301,26,2.0,4.0,87.0
2,6,2,1,3,0,01-01301,38,0.0,3.0,62.0
1,6,2,2,0,0,01-01301,18,0.0,3.0,62.0
1,6,2,2,0,0,01-01301,18,0.0,3.0,62.0
1,1,2,2,4,0,01-01301,53,0.0,2.0,315.0
2,1,2,2,6,0,01-01301,53,0.0,2.0,315.0
2,1,2,2,0,1,01-01301,32,2.0,4.0,6.0
1,1,1,2,1,0,01-01301,38,2.0,4.0,6.0
2,5,2,1,6,0,01-01301,35,4.0,6.0,108.0
1,6,2,1,0,0,28-01100,20,4.0,6.0,108.0
2,3,2,1,6,1,01-01301,82,0.0,2.0,361.0
2,3,2,1,5,0,01-01301,60,0.0,2.0,361.0
2,6,2,2,0,0,01-01301,40,3.0,4.0,0.0
2,6,2,1,2,0,01-01301,50,1.0,2.0,51.0
1,3,2,1,4,0,01-01301,73,0.0,2.0,139.0
1,6,2,1,1,0,01-01301,28,0.0,2.0,139.0
2,N,2,1,2,0,01-01301,79,0.0,2.0,166.0
1,4,2,1,4,0,01-01301,60,0.0,2.0,166.0
2,6,2,1,9,0,01-01301,46,0.0,2.0,501.0
1,6,2,1,4,0,01-01301,22,0.0,2.0,501.0
1,1,2,1,8,0,01-01301,77,0.0,2.0,501.0
1,1,2,1,4,0,01-01301,53,0.0,2.0,501.0
2,6,2,1,6,0,01-01301,41,0.0,3.0,263.0
1,6,2,1,2,0,01-01301,26,0.0,3.0,263.0
1,6,2,1,2,0,01-01301,39,0.0,3.0,263.0
2,1,2,2,5,0,01-01301,61,0.0,2.0,313.0
1,1,2,1,5,0,01-01301,65,0.0,2.0,313.0
2,1,2,1,6,0,01-01301,59,0.0,3.0,207.0
1,1,2,1,1,0,01-01301,65,0.0,3.0,207.0
2,6,2,2,1,0,01-01301,39,0.0,3.0,207.0
2,1,2,2,0,0,01-01301,52,0.0,2.0,178.0
1,1,2,2,5,0,01-01301,64,0.0,2.0,178.0
2,6,2,1,3,0,01-01301,58,0.0,4.0,97.0
1,4,2,1,3,1,36-03710,39,0.0,4.0,97.0
1,6,2,1,1,0,01-01301,39,0.0,4.0,97.0
2,6,2,1,0,0,01-01301,23,0.0,4.0,97.0
1,1,1,1,8,0,01-01301,24,0.0,2.0,321.0
2,1,1,1,0,3,01-01301,23,0.0,2.0,321.0
2,4,2,0,4,0,01-01301,40,2.0,4.0,85.0
2,6,2,2,1,0,06-08507,19,2.0,4.0,85.0
2,6,2,2,0,0,01-01301,16,2.0,4.0,85.0
2,1,2,1,2,0,01-01301,60,0.0,2.0,140.0
1,1,2,1,3,0,01-01301,66,0.0,2.0,140.0
2,6,1,2,2,0,01-01301,62,0.0,3.0,41.0
2,6,2,2,0,0,01-01301,20,0.0,3.0,41.0
1,5,2,2,0,0,01-01301,15,0.0,3.0,41.0
1,1,1,2,4,0,01-01301,38,1.0,3.0,153.0
2,1,1,2,3,0,01-01301,38,1.0,3.0,153.0
2,1,2,1,8,0,01-01301,48,0.0,2.0,501.0
1,1,2,1,6,0,01-01301,55,0.0,2.0,501.0
1,1,2,1,7,0,01-01301,77,0.0,2.0,476.0
2,1,2,1,5,0,01-01301,74,0.0,2.0,476.0
2,1,2,1,5,0,01-01301,62,0.0,4.0,490.0
1,1,1,1,5,0,01-01301,65,0.0,4.0,490.0
1,6,2,1,5,0,36-04010,39,0.0,4.0,490.0
1,6,2,1,7,0,06-07502,35,0.0,4.0,490.0
2,3,2,1,3,0,01-01301,74,0.0,2.0,74.0
1,1,2,1,4,0,01-01301,71,0.0,3.0,203.0
2,1,6,1,2,0,01-01301,65,0.0,3.0,203.0
1,6,9,1,2,0,01-01301,30,0.0,3.0,203.0
2,1,2,1,2,0,17-03531,60,0.0,2.0,156.0
1,1,2,1,4,0,40-00200,58,0.0,2.0,156.0
1,1,2,1,7,0,01-01301,64,0.0,3.0,263.0
2,1,2,1,1,0,01-01301,61,0.0,3.0,263.0
2,6,2,1,0,0,17-03529,29,0.0,3.0,263.0
2,4,2,1,2,0,01-01301,72,0.0,5.0,120.0
2,6,2,1,5,0,01-01301,34,0.0,5.0,120.0
2,6,1,1,4,0,01-01301,59,0.0,3.0,181.0
1,6,2,1,4,0,01-01301,38,0.0,3.0,181.0
2,6,2,1,0,0,01-01301,56,0.0,3.0,181.0
2,6,2,2,1,0,01-01301,21,1.0,2.0,24.0
1,1,2,2,8,0,01-01301,81,0.0,3.0,501.0
2,1,2,1,2,0,01-01301,85,0.0,3.0,501.0
2,3,2,1,7,0,01-01301,72,0.0,3.0,501.0
1,4,2,2,5,0,01-01301,46,1.0,2.0,172.0
2,6,2,2,2,0,01-01301,44,1.0,2.0,68.0
1,1,2,1,0,0,01-01301,62,0.0,2.0,320.0
2,6,2,1,8,0,01-01301,60,0.0,2.0,320.0
2,3,2,1,4,0,01-01301,88,0.0,2.0,501.0
2,6,2,1,9,0,01-01301,54,0.0,2.0,501.0
2,3,2,1,5,0,01-01301,61,0.0,2.0,398.0
2,6,2,1,7,0,01-01301,38,0.0,2.0,398.0
2,6,2,2,6,0,01-01301,31,1.0,2.0,216.0
1,1,2,2,8,0,01-01301,27,3.0,6.0,197.0
2,1,2,2,3,0,01-01301,26,3.0,6.0,197.0
2,5,2,2,1,0,01-01301,48,3.0,6.0,197.0
1,1,1,2,9,4,06-08507,44,2.0,4.0,501.0
2,1,1,2,9,4,40-00200,38,2.0,4.0,501.0
2,1,6,2,4,0,28-01100,53,0.0,2.0,212.0
1,1,6,2,3,0,06-07502,52,0.0,2.0,212.0
1,1,1,1,9,0,06-08507,77,0.0,2.0,501.0
2,1,6,1,9,0,06-08507,66,0.0,2.0,501.0
1,4,1,2,9,0,06-08507,54,0.0,2.0,501.0
1,6,1,2,7,0,06-08507,50,0.0,2.0,501.0
1,1,1,1,8,0,06-08507,38,0.0,2.0,501.0
1,1,1,2,8,0,06-07502,35,0.0,2.0,501.0
2,1,1,2,7,0,06-07502,31,0.0,2.0,501.0
1,1,1,1,9,0,06-08507,73,0.0,3.0,501.0
2,1,1,1,5,0,06-08507,67,0.0,3.0,501.0
1,6,1,1,6,0,06-08507,29,0.0,3.0,501.0
1,1,6,1,9,0,06-08507,38,2.0,4.0,501.0
2,1,6,1,9,0,06-08507,37,2.0,4.0,501.0
2,1,6,1,8,0,06-08507,43,2.0,4.0,501.0
1,6,6,1,9,0,06-08507,44,2.0,4.0,501.0
1,1,1,1,9,4,06-08507,67,0.0,3.0,501.0
2,1,1,1,0,0,06-08507,67,0.0,3.0,501.0
2,4,1,2,6,0,06-08507,34,0.0,3.0,501.0
1,1,6,2,8,0,06-08507,73,0.0,2.0,501.0
2,1,6,1,4,0,06-08507,65,0.0,2.0,501.0
1,6,1,1,9,0,06-07502,53,1.0,4.0,501.0
2,1,1,2,7,0,06-07502,52,1.0,4.0,501.0
2,6,1,1,0,0,06-07502,18,1.0,4.0,501.0
1,1,6,1,9,0,06-08507,65,0.0,2.0,501.0
2,1,2,1,2,0,06-08507,64,0.0,2.0,501.0
2,1,6,1,9,0,06-08507,52,0.0,2.0,501.0
1,1,6,1,9,0,06-08507,55,0.0,2.0,501.0
1,1,1,2,9,0,06-08507,78,0.0,2.0,501.0
2,1,1,1,6,0,06-08507,68,0.0,2.0,501.0
1,1,1,1,9,0,06-08507,66,0.0,4.0,501.0
2,1,6,1,6,0,06-08507,62,0.0,4.0,501.0
2,6,1,1,8,0,06-08507,26,0.0,4.0,501.0
1,6,1,1,0,0,06-08507,23,0.0,4.0,501.0
2,3,1,1,1,0,06-08507,73,0.0,2.0,39.0
2,6,1,1,2,0,06-08507,44,0.0,2.0,39.0
2,1,1,2,9,0,06-07502,32,0.0,2.0,501.0
1,1,1,2,7,0,06-07502,39,0.0,2.0,501.0
2,1,1,2,6,0,06-07502,53,3.0,5.0,371.0
1,1,2,2,7,3,06-07502,54,3.0,5.0,371.0
1,6,1,2,1,1,06-07502,16,3.0,5.0,371.0
