,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
94,65,2,N,1,1,5,2,2,2,2,65,2,N,1,2,100.0
95,30,2,N,10,1,6,1,4,3,2,30,2,N,1,4,100.0
96,51,2,N,4,1,3,2,3,6,1,51,2,N,1,3,100.0
97,31,2,N,10,1,5,2,4,6,2,31,2,N,1,4,100.0
98,67,2,N,6,1,3,2,2,3,1,67,2,N,1,2,100.0
99,25,2,N,6,1,2,2,2,1,1,25,2,N,1,2,100.0
100,25,2,N,6,1,6,1,7,7,1,25,2,N,1,7,100.0
101,67,2,N,10,1,3,1,2,5,1,67,2,N,1,2,100.0
102,41,2,N,5,1,4,1,5,8,1,41,2,N,1,5,100.0
103,68,2,N,6,1,3,2,3,1,1,68,2,N,1,3,100.0
104,15,2,N,3,2,6,0,0,3,1,15,2,N,2,0,100.0
105,64,2,N,8,1,5,2,3,6,1,64,2,N,1,3,100.0
106,55,2,N,4,1,4,2,5,5,2,55,2,N,1,5,100.0
107,36,2,N,9,1,5,2,3,8,2,36,2,N,1,3,100.0
108,51,2,N,7,3,4,0,4,2,1,51,2,N,3,4,100.0
109,81,2,N,1,1,4,2,2,1,1,81,2,N,1,2,100.0
110,76,2,N,1,1,3,2,2,1,2,76,2,N,1,2,100.0
111,89,2,N,3,1,3,1,6,6,1,89,2,N,1,6,100.0
112,52,2,N,8,1,6,1,7,5,2,52,2,N,1,7,100.0
113,86,2,N,10,1,3,1,8,3,1,86,2,N,1,8,100.0
114,15,1,N,3,1,6,1,0,9,2,15,1,N,1,0,100.0
115,54,2,N,11,1,5,2,9,6,1,54,2,N,1,9,100.0
116,32,2,N,6,1,1,2,0,9,2,32,2,N,1,0,100.0
117,56,2,N,1,1,4,2,6,8,2,56,2,N,1,6,100.0
118,77,1,N,3,3,5,0,4,2,2,77,1,N,3,4,100.0
119,50,1,1,7,1,5,2,0,6,1,50,1,1,1,0,100.0
120,14,2,N,4,1,N,2,N,3,1,14,2,N,1,N,100.0
121,39,2,N,6,1,2,2,4,6,2,39,2,N,1,4,100.0
122,43,2,N,3,1,5,2,6,1,1,43,2,N,1,6,100.0
123,54,2,N,4,1,4,1,9,8,1,54,2,N,1,9,100.0
124,77,2,N,1,1,1,2,2,8,1,77,2,N,1,2,100.0
125,68,1,N,7,1,3,2,3,6,1,68,1,N,1,3,100.0
126,16,2,N,4,1,6,2,1,5,1,16,2,N,1,1,100.0
127,44,2,N,5,1,2,2,4,3,2,44,2,N,1,4,100.0
128,38,2,N,10,1,2,1,8,3,1,38,2,N,1,8,100.0
129,48,1,N,6,3,5,0,0,9,2,48,1,N,3,0,100.0
130,50,2,N,8,1,2,1,2,6,2,50,2,N,1,2,100.0
131,38,2,N,12,1,2,1,9,6,1,38,2,N,1,9,100.0
132,28,2,N,12,1,1,2,0,9,1,28,2,N,1,0,100.0
133,49,2,N,5,1,4,1,7,7,2,49,2,N,1,7,100.0
134,88,2,N,3,1,2,1,3,2,1,88,2,N,1,3,100.0
135,62,2,N,3,2,4,0,0,8,2,62,2,N,2,0,100.0
136,81,1,N,9,1,3,1,4,3,1,81,1,N,1,4,100.0
137,77,1,N,5,3,2,0,3,3,1,77,1,N,3,3,100.0
138,61,2,N,1,1,2,1,6,8,1,61,2,N,1,6,100.0
139,1,2,N,N,1,N,1,N,5,2,1,2,N,1,N,100.0
140,59,2,N,11,1,6,1,8,9,2,59,2,N,1,8,100.0
141,36,2,N,7,1,2,1,3,8,1,36,2,N,1,3,100.0
142,54,1,N,3,1,3,2,0,5,2,54,1,N,1,0,100.0
143,2,2,N,N,1,N,1,N,7,2,2,2,N,1,N,100.0
144,15,2,N,2,1,6,1,0,1,1,15,2,N,1,0,100.0
145,30,2,N,11,1,6,2,6,9,1,30,2,N,1,6,100.0
146,22,2,N,6,1,6,2,1,8,1,22,2,N,1,1,100.0
147,60,2,N,9,1,2,1,4,8,2,60,2,N,1,4,100.0
148,39,2,N,2,1,4,1,6,6,2,39,2,N,1,6,100.0
149,24,2,N,8,1,1,2,9,9,1,24,2,N,1,9,100.0
150,36,2,N,12,1,4,2,6,6,2,36,2,N,1,6,100.0
151,61,2,N,7,1,4,2,3,9,1,61,2,N,1,3,100.0
152,84,2,N,5,1,3,1,9,6,1,84,2,N,1,9,100.0
153,35,2,N,10,3,2,0,3,1,2,35,2,N,3,3,100.0
154,32,2,N,10,1,4,2,9,8,2,32,2,N,1,9,100.0
155,39,2,N,8,1,2,1,7,5,2,39,2,N,1,7,100.0
156,34,2,N,10,1,2,1,0,9,2,34,2,N,1,0,100.0
157,84,1,N,9,1,4,2,3,3,1,84,1,N,1,3,100.0
158,30,2,N,5,1,2,1,5,8,2,30,2,N,1,5,100.0
159,51,1,N,12,1,1,2,3,8,1,51,1,N,1,3,100.0
160,82,2,N,8,1,3,1,3,8,2,82,2,N,1,3,100.0
161,48,2,N,12,1,1,2,0,9,2,48,2,N,1,0,100.0
