,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
14,5,2,2,2,2,2,N,2,0,1,N,N,4,7,1,N,N,92,48-02101,2,1,7,2,2,2,2,2,N,1,3,6,N,N,443,69.23076923076923
15,34,2,7,2,2,2,N,8,0,1,11,1,0,4,1,0.0,0,19,48-02507,1,2,21,2,7,2,2,2,N,1,0,2,1200.0,1,244,61.53846153846154
16,56,2,2,2,2,2,N,9,0,1,11,1,0,N,2,55900.0,6,426,48-02102,1,2,35,2,2,2,2,2,N,1,1,3,62500.0,7,492,53.84615384615385
17,42,2,7,2,2,2,N,7,0,1,7,1,0,N,1,0.0,0,501,48-02510,1,2,60,2,7,2,2,2,N,1,0,3,62000.0,7,501,69.23076923076923
18,7,2,2,2,2,2,N,3,0,1,N,N,2,3,2,N,N,6,48-02101,2,1,13,2,2,2,2,2,N,1,2,4,N,N,122,76.92307692307693
19,84,2,2,2,2,2,N,6,0,1,N,2,0,6,1,59300.0,4,501,48-02101,1,2,82,2,2,2,2,2,N,1,0,2,46800.0,6,358,61.53846153846154
20,7,2,2,2,2,2,N,3,0,1,N,N,0,5,1,N,N,345,48-02102,3,1,13,2,2,2,2,2,N,1,1,4,N,N,455,69.23076923076923
21,31,2,6,2,2,2,N,5,0,1,9,1,0,3,1,90000.0,8,501,48-02515,1,1,68,2,6,2,2,2,N,1,0,2,278000.0,9,501,69.23076923076923
22,22,2,6,1,2,2,N,7,0,1,16,6,0,2,2,70600.0,2,341,48-02515,1,1,31,2,6,2,2,2,N,1,0,N,61000.0,7,466,53.84615384615385
23,46,2,7,2,2,2,N,9,1,1,14,1,1,3,1,5000.0,2,320,48-02507,1,1,50,2,7,2,2,2,2,1,0,4,100000.0,9,501,46.15384615384615
24,56,2,2,2,2,2,N,9,0,1,4,1,0,4,2,0.0,0,37,48-02101,1,1,43,2,2,2,2,2,N,1,3,5,483000.0,9,501,53.84615384615385
25,40,2,6,2,2,2,N,10,0,1,4,6,3,4,1,139000.0,8,501,48-02515,1,1,23,2,6,2,2,2,N,1,0,4,3000.0,1,501,69.23076923076923
26,29,2,2,2,2,1,N,5,0,1,18,6,0,N,1,25450.0,5,476,48-02102,1,2,19,2,2,2,2,2,N,1,1,4,0.0,0,298,46.15384615384615
27,75,2,6,2,1,2,N,7,0,2,N,3,0,2,0,10000.0,2,N,48-02515,1,2,92,2,6,2,1,1,N,3,N,N,11000.0,3,91,38.46153846153847
28,21,2,6,2,2,2,N,8,0,1,14,6,2,5,1,455600.0,9,107,48-02515,1,2,30,2,6,2,2,2,N,1,0,3,30000.0,5,501,53.84615384615385
29,22,2,6,2,2,2,N,7,0,1,14,6,0,7,2,27000.0,5,182,48-02515,1,1,31,2,6,2,2,2,N,1,0,N,25050.0,5,191,69.23076923076923
30,66,2,6,2,2,2,N,10,0,1,7,1,0,3,1,60000.0,7,501,48-02515,1,2,26,2,6,2,2,2,N,1,0,2,75000.0,8,501,69.23076923076923
31,78,2,7,2,2,2,N,5,0,1,N,3,0,4,1,66100.0,5,262,48-02507,2,1,85,1,7,2,2,2,N,1,0,3,12000.0,3,501,53.84615384615385
32,25,2,6,2,2,2,N,9,0,1,7,6,0,N,2,0.0,0,106,48-02515,1,1,29,2,6,2,2,2,N,1,0,N,35000.0,5,265,69.23076923076923
33,80,2,6,2,2,2,N,7,0,2,N,6,N,N,0,68400.0,2,N,48-02515,2,2,24,2,6,2,2,1,N,2,N,N,10200.0,3,N,69.23076923076923
34,63,2,7,2,2,2,N,7,1,1,14,1,0,2,1,12000.0,3,366,48-02507,1,1,53,2,7,2,2,2,N,1,0,2,60000.0,7,401,69.23076923076923
35,85,1,2,2,2,2,N,5,0,1,N,2,N,N,1,32000.0,5,501,48-02102,2,2,42,2,2,2,2,2,N,1,0,7,0.0,0,351,46.15384615384615
36,64,2,2,2,2,2,N,8,0,1,7,1,0,2,1,30000.0,3,192,48-02102,1,2,60,2,2,2,2,2,N,1,0,5,34800.0,5,191,61.53846153846154
37,28,1,7,2,2,2,N,5,0,1,9,6,0,2,2,0.0,0,429,48-02510,1,1,68,2,7,2,2,2,N,1,0,2,485000.0,9,501,61.53846153846154
38,77,2,2,2,2,2,N,9,0,1,N,4,0,2,2,11700.0,5,27,48-02102,1,1,72,2,2,2,2,2,4,1,0,N,21600.0,4,179,53.84615384615385
39,43,2,5,2,2,2,N,5,0,1,8,1,1,3,1,78000.0,4,422,48-02516,1,1,59,2,5,2,2,2,N,1,0,2,89000.0,8,501,53.84615384615385
40,75,2,5,2,2,2,N,8,1,1,N,1,0,3,1,21000.0,4,139,48-02516,1,2,36,2,5,2,2,2,N,1,3,5,0.0,0,265,53.84615384615385
41,66,2,2,2,2,2,N,7,0,1,1,1,0,N,1,118000.0,5,501,48-02101,1,1,54,2,2,2,2,2,N,1,0,2,149000.0,9,501,69.23076923076923
42,22,2,6,2,2,2,N,9,0,1,11,6,0,4,1,41200.0,3,264,48-02515,1,1,45,2,6,2,2,2,N,1,0,N,55000.0,7,419,61.53846153846154
43,39,2,2,2,2,2,N,5,1,1,7,6,2,3,1,23000.0,4,472,48-02101,1,1,24,2,2,2,2,2,N,1,0,6,25000.0,4,501,61.53846153846154
44,57,2,5,2,2,2,N,9,0,1,16,1,0,4,1,69900.0,8,501,48-02516,1,2,55,2,5,2,2,2,N,1,0,2,90000.0,8,501,76.92307692307693
45,25,2,2,2,2,2,N,9,0,1,7,2,0,2,1,0.0,0,217,48-02101,1,1,28,2,2,2,2,2,N,1,0,N,120000.0,9,501,61.53846153846154
46,26,1,2,2,2,2,N,6,0,1,7,6,0,N,1,79200.0,8,501,48-02102,1,1,32,2,2,2,2,2,N,1,1,2,35000.0,5,200,46.15384615384615
47,18,2,7,2,2,2,N,5,0,1,6,6,0,N,2,1900.0,1,435,48-02507,1,2,24,2,7,2,2,2,N,1,2,6,12000.0,3,205,53.84615384615385
48,19,2,7,2,2,2,N,5,4,3,N,6,0,3,1,0.0,0,245,48-02510,1,2,31,2,7,2,2,1,N,1,0,2,16800.0,3,245,53.84615384615385
49,58,2,7,2,2,2,N,7,1,1,6,6,N,N,1,0.0,0,122,48-02510,1,2,23,2,7,2,2,2,N,1,0,2,1500.0,1,501,53.84615384615385
50,55,2,2,2,2,2,N,9,1,1,8,1,0,3,1,37000.0,6,180,48-02101,1,1,56,2,2,2,2,2,N,1,1,3,260000.0,9,501,61.53846153846154
51,71,2,5,1,2,2,N,9,0,1,5,1,0,2,1,49000.0,3,345,48-02516,1,1,47,2,5,2,2,2,N,1,1,3,170000.0,9,501,46.15384615384615
52,37,2,2,2,2,2,N,11,0,1,11,1,4,7,1,30000.0,5,135,48-02101,2,2,47,2,2,2,2,2,N,1,0,2,126000.0,9,501,53.84615384615385
53,16,2,2,2,2,2,N,4,0,1,15,6,2,4,1,0.0,0,81,48-02101,1,2,16,2,2,2,2,2,N,1,3,5,30.0,1,290,61.53846153846154
54,45,2,7,2,2,2,N,7,0,1,16,1,0,N,1,45700.0,4,210,48-02510,1,2,55,2,7,2,2,2,N,1,0,2,90000.0,8,501,61.53846153846154
55,29,2,7,2,2,2,N,8,0,1,4,6,0,N,1,63060.0,9,501,48-02507,1,1,28,2,7,2,2,2,N,1,0,2,34000.0,5,420,61.53846153846154
56,65,2,7,2,2,2,N,8,0,1,4,1,0,2,1,42000.0,6,199,48-02510,6,1,55,2,7,2,2,2,N,1,0,2,41500.0,6,246,76.92307692307693
57,63,2,2,2,2,2,N,5,0,1,14,4,0,2,1,45000.0,6,197,48-02102,1,2,73,2,2,2,2,2,N,1,0,N,53500.0,7,441,61.53846153846154
58,22,2,7,2,2,2,N,7,0,1,12,6,4,6,1,6000.0,2,306,48-02507,1,2,26,2,7,2,2,2,N,1,0,N,56000.0,7,424,53.84615384615385
59,66,2,6,2,2,2,N,7,1,1,N,1,0,2,2,39930.0,5,483,48-02515,1,2,20,2,6,2,2,2,N,1,1,3,0.0,0,102,53.84615384615385
60,17,2,7,2,2,2,N,4,0,1,15,6,3,6,1,0.0,0,348,48-02507,1,2,17,2,7,2,2,2,N,1,0,2,30.0,1,295,61.53846153846154
61,38,2,2,2,2,2,N,5,0,1,8,1,0,3,1,0.0,0,501,48-02101,1,2,54,2,2,2,2,2,N,1,0,2,65000.0,8,501,69.23076923076923
62,77,2,7,2,2,2,N,7,0,1,N,3,0,4,1,255000.0,3,420,48-02507,2,2,83,1,7,2,1,2,N,1,0,3,20000.0,4,501,46.15384615384615
63,58,2,7,1,2,2,N,5,0,1,4,1,0,2,2,21800.0,9,501,48-02507,2,1,72,2,7,2,1,2,5,1,0,2,21800.0,4,382,53.84615384615385
64,31,2,7,2,2,2,3,9,0,1,12,4,0,4,1,45000.0,6,295,48-02507,1,1,43,2,7,2,2,2,N,1,0,N,133000.0,9,501,53.84615384615385
65,30,1,6,2,2,2,N,4,0,1,4,1,0,2,1,36000.0,6,501,48-02515,1,2,65,2,6,2,2,2,N,1,0,2,43600.0,6,498,69.23076923076923
66,66,2,2,2,2,2,N,1,0,1,N,4,0,2,1,45200.0,1,459,48-02102,1,1,54,2,2,1,2,2,N,1,0,3,9600.0,2,232,53.84615384615385
67,92,2,7,2,1,2,N,9,0,1,N,3,2,3,1,45000.0,6,318,48-02507,1,1,74,2,7,2,1,2,N,1,0,N,125800.0,9,501,53.84615384615385
68,16,2,7,2,2,2,N,4,0,1,N,6,3,5,2,0.0,0,230,48-02507,1,2,15,2,7,2,1,2,N,1,2,3,0.0,0,501,61.53846153846154
69,60,2,7,2,2,2,N,8,0,1,16,1,0,2,1,21400.0,5,493,48-02507,1,1,37,2,7,2,2,2,N,1,2,4,129000.0,9,498,53.84615384615385
70,59,2,6,2,2,2,N,9,0,1,13,1,2,4,1,35000.0,5,501,48-02515,1,2,38,2,6,2,2,2,N,1,3,5,0.0,0,501,61.53846153846154
71,54,2,2,2,2,2,N,5,0,1,2,1,0,4,1,75000.0,8,501,48-02101,1,1,58,2,2,2,2,2,N,1,0,2,91000.0,8,501,76.92307692307693
72,92,2,7,2,1,1,N,7,0,1,N,3,2,4,1,42400.0,8,501,48-02507,1,1,88,1,7,1,1,1,N,1,0,2,13200.0,3,174,38.46153846153847
73,34,2,7,2,2,2,N,6,0,1,7,4,1,5,1,25000.0,4,121,48-02510,1,1,54,2,7,2,2,2,N,1,0,2,88000.0,8,501,53.84615384615385
74,49,2,2,2,2,2,N,7,1,1,10,1,0,2,1,65000.0,8,411,48-02101,1,1,39,2,2,2,2,2,N,1,2,4,60000.0,7,403,53.84615384615385
75,67,2,7,2,2,2,N,5,0,1,13,4,0,2,1,N,N,501,48-02510,1,2,77,2,7,2,2,2,N,1,0,N,18300.0,4,151,61.53846153846154
76,27,1,2,2,2,2,N,7,0,1,N,1,0,4,1,40000.0,6,427,48-02101,2,1,50,2,2,2,1,1,5,1,0,2,77600.0,8,501,30.76923076923077
77,20,2,7,2,2,2,3,5,0,1,10,6,0,5,2,180100.0,2,375,48-02507,1,2,63,2,7,2,1,2,N,1,0,N,13000.0,3,99,46.15384615384615
78,76,2,6,2,2,2,N,8,0,1,N,3,0,2,1,15450.0,5,323,48-02515,1,1,77,2,6,2,1,1,N,1,0,4,49000.0,7,501,46.15384615384615
79,4,2,2,2,N,N,N,4,1,1,N,N,2,5,1,N,N,452,48-02102,1,1,14,2,2,2,2,2,N,1,1,4,N,N,251,53.84615384615385
80,42,2,2,2,2,2,N,7,1,1,9,1,0,N,1,8000.0,2,251,48-02101,1,1,64,2,2,2,2,2,N,1,0,2,38400.0,6,451,61.53846153846154
81,78,2,7,2,2,2,N,9,0,1,13,1,0,7,1,13000.0,3,424,48-02507,1,2,26,2,7,2,2,2,N,1,0,2,8000.0,2,237,61.53846153846154
82,29,2,7,2,2,2,N,9,0,1,16,6,0,2,1,0.0,0,418,48-02507,1,1,34,2,7,2,2,2,N,1,0,N,63040.0,7,482,61.53846153846154
83,61,2,7,2,2,2,N,9,0,1,12,4,0,2,2,36000.0,6,122,48-02510,1,2,37,2,7,2,2,2,N,1,2,3,61000.0,7,300,53.84615384615385
84,34,2,2,2,2,2,N,9,1,1,9,1,1,3,1,0.0,0,206,48-02101,1,2,31,2,2,2,2,2,N,1,0,2,35600.0,6,416,53.84615384615385
85,17,2,2,2,2,1,N,4,1,1,N,6,1,3,2,0.0,0,245,48-02101,1,2,15,2,2,2,2,2,N,1,1,7,0.0,0,179,69.23076923076923
86,72,2,2,2,2,2,2,10,0,1,10,6,0,2,1,1800.0,7,378,48-02102,1,1,34,2,2,2,2,2,N,1,0,3,24000.0,4,350,53.84615384615385
87,47,2,7,2,2,2,N,9,4,1,3,1,1,3,1,31000.0,5,450,48-02510,1,1,48,2,7,2,2,2,N,1,2,4,47700.0,6,185,53.84615384615385
88,32,2,5,2,2,2,N,7,0,1,5,1,0,2,1,48000.0,6,501,48-02516,1,2,55,2,5,2,2,2,N,1,0,3,130000.0,9,501,69.23076923076923
89,37,2,2,2,2,2,N,5,0,1,6,6,3,5,2,0.0,0,32,48-02102,1,2,32,2,2,2,2,2,N,1,0,N,46000.0,6,351,53.84615384615385
90,72,2,2,2,2,2,N,5,0,1,4,3,0,4,1,14850.0,2,209,48-02102,1,1,68,2,2,2,2,2,N,1,0,N,68000.0,8,501,61.53846153846154
91,38,2,2,2,1,1,N,6,0,1,4,1,2,4,1,160000.0,9,501,48-02102,1,1,37,2,2,2,1,2,N,1,2,7,135000.0,9,476,61.53846153846154
92,50,2,5,2,2,2,N,8,0,1,5,1,0,2,1,95700.0,9,501,48-02516,1,2,64,2,5,2,2,2,N,1,0,2,80000.0,8,501,76.92307692307693
93,47,2,7,2,2,2,N,5,0,1,7,3,0,2,1,100000.0,9,501,48-02510,1,1,64,2,7,2,2,2,N,1,0,2,30000.0,5,360,69.23076923076923
94,43,2,2,2,2,1,N,3,0,1,10,1,0,3,1,-400.0,6,276,48-02101,1,1,43,2,2,2,2,2,N,1,2,4,45000.0,6,409,61.53846153846154
95,11,2,2,2,2,2,N,3,0,1,N,3,2,4,2,N,N,475,48-02102,1,2,88,1,2,2,1,2,N,1,0,N,17500.0,4,145,38.46153846153847
96,23,2,2,2,2,1,N,7,0,1,1,1,0,N,2,35000.0,5,390,48-02102,1,1,26,2,2,2,2,2,N,1,0,2,15000.0,3,264,53.84615384615385
97,12,2,5,2,2,1,N,3,0,1,N,N,3,6,1,18000.0,4,97,48-02516,9,2,13,2,5,2,2,2,N,1,2,4,N,N,292,46.15384615384615
98,8,2,6,2,2,2,N,3,1,1,N,N,1,3,1,50000.0,7,129,48-02515,2,1,13,2,6,2,2,2,N,1,3,4,N,N,194,53.84615384615385
99,24,2,2,2,2,2,N,4,0,1,4,6,0,N,1,26650.0,9,501,48-02101,1,1,18,2,2,2,2,2,N,1,0,3,9000.0,2,501,69.23076923076923
100,17,2,2,2,2,2,N,4,1,1,14,6,2,4,1,284300.0,1,448,48-02101,1,2,18,2,2,2,2,2,N,1,2,4,2800.0,1,86,76.92307692307693
101,45,2,7,2,2,2,N,10,1,1,11,1,0,2,1,50000.0,7,290,48-02507,1,2,53,2,7,2,2,2,N,1,0,2,36000.0,6,501,69.23076923076923
102,18,2,7,2,2,2,N,4,0,1,10,6,0,N,1,52000.0,7,210,48-02510,1,1,17,2,7,2,2,2,N,1,1,3,400.0,1,501,53.84615384615385
103,46,2,2,2,2,2,N,5,0,1,11,4,1,3,1,50000.0,7,253,48-02102,1,1,58,2,2,2,1,2,N,1,0,N,60000.0,7,456,53.84615384615385
104,1,2,2,2,N,N,N,N,0,1,N,N,2,4,1,N,N,97,48-02101,2,2,0,2,2,2,N,N,N,1,0,5,N,N,161,69.23076923076923
105,17,2,6,2,2,2,N,4,0,1,N,6,0,2,1,36000.0,6,254,48-02515,2,1,16,2,6,2,2,2,N,1,2,5,0.0,0,413,53.84615384615385
106,48,2,7,2,2,2,N,5,0,1,7,1,1,2,1,44800.0,9,501,48-02507,1,1,66,2,7,2,2,2,N,1,0,2,21800.0,4,501,69.23076923076923
107,31,2,2,2,2,2,N,7,0,1,15,6,0,2,2,45000.0,6,271,48-02101,1,1,28,2,2,2,2,2,N,1,1,2,48000.0,6,362,69.23076923076923
108,73,2,2,2,2,2,N,4,0,1,3,1,0,3,1,24000.0,4,206,48-02101,1,1,42,2,2,2,2,2,N,1,0,3,100000.0,9,501,69.23076923076923
109,32,2,2,2,2,2,N,7,1,1,10,6,4,5,1,69000.0,9,501,48-02101,1,1,28,2,2,2,2,2,N,1,0,3,26000.0,5,313,53.84615384615385
110,67,2,5,2,2,2,N,5,0,1,14,1,0,N,1,64800.0,8,239,48-02516,1,1,63,2,5,2,2,2,N,1,0,5,70800.0,8,501,69.23076923076923
111,52,2,5,2,2,2,N,5,0,1,6,4,1,3,1,503000.0,9,501,48-02516,1,1,57,2,5,2,2,2,N,1,0,2,30000.0,5,226,53.84615384615385
112,5,2,2,2,2,2,N,2,0,1,N,N,2,4,2,20000.0,9,501,48-02101,2,2,5,2,2,2,2,2,N,1,3,5,N,N,76,61.53846153846154
113,62,2,2,2,2,2,N,9,0,1,7,4,0,2,1,60000.0,7,501,48-02101,1,1,58,2,2,2,2,2,N,1,0,2,60000.0,7,353,84.61538461538461
114,17,2,7,2,2,2,N,4,0,1,N,6,3,5,1,53000.0,7,501,48-02507,2,1,16,2,7,2,2,2,N,1,2,4,0.0,0,501,61.53846153846154
115,53,2,7,2,2,2,N,8,0,1,15,1,0,N,1,0.0,0,501,48-02510,1,2,49,2,7,2,2,2,N,1,1,3,13100.0,3,501,61.53846153846154
116,34,2,2,2,2,2,N,10,0,1,14,1,3,5,1,140000.0,9,501,48-02101,1,2,65,2,2,2,2,2,N,1,0,5,25700.0,5,476,61.53846153846154
117,49,2,5,2,2,2,N,8,1,1,16,1,1,3,2,16000.0,3,358,48-02516,1,1,57,2,5,2,2,2,4,1,0,4,78000.0,8,501,46.15384615384615
118,69,2,2,2,2,2,N,7,0,1,13,1,0,2,1,3100.0,9,501,48-02102,1,2,65,2,2,2,2,2,N,1,0,2,6400.0,2,236,69.23076923076923
119,15,2,2,2,2,2,N,4,0,2,N,6,1,2,0,0.0,0,N,48-02102,1,1,59,2,2,2,2,2,N,2,N,N,12000.0,3,N,61.53846153846154
120,22,2,6,1,2,2,N,5,1,1,10,6,0,N,1,45000.0,6,412,48-02515,1,1,22,2,6,2,2,2,N,1,0,6,29000.0,5,501,61.53846153846154
121,45,2,2,2,2,2,N,7,0,1,17,1,1,4,1,488580.0,7,501,48-02102,1,1,47,2,2,2,2,2,N,1,1,3,51000.0,7,501,76.92307692307693
122,44,2,7,2,2,2,N,6,0,1,9,1,0,N,1,17700.0,8,501,48-02507,1,1,34,2,7,2,2,2,N,1,1,3,47000.0,6,435,53.84615384615385
123,68,2,7,2,2,2,N,7,0,1,4,1,0,2,1,40000.0,6,501,48-02507,1,2,53,2,7,2,2,2,N,1,0,3,60000.0,7,461,61.53846153846154
124,41,2,2,2,2,2,N,6,1,1,15,1,0,N,1,20300.0,5,79,48-02101,1,1,36,2,2,2,2,2,N,1,5,7,19000.0,4,135,53.84615384615385
125,62,2,2,2,1,1,N,10,0,1,6,1,0,N,1,21000.0,4,182,48-02102,1,1,71,1,2,2,2,2,3,1,0,2,106200.0,9,501,30.76923076923077
126,31,2,7,2,2,2,N,5,0,1,16,4,0,3,1,45000.0,6,143,48-02510,1,2,64,2,7,2,1,2,N,1,0,6,7000.0,2,210,53.84615384615385
127,54,2,6,2,2,2,N,6,1,1,7,4,0,2,1,40000.0,6,405,48-02515,1,1,64,2,6,2,2,2,N,1,0,N,1300.0,1,9,61.53846153846154
128,32,2,5,2,2,2,N,8,0,1,4,6,0,3,1,18000.0,4,411,48-02516,1,1,35,2,5,2,1,1,N,1,0,2,0.0,0,210,46.15384615384615
129,79,2,6,2,1,2,N,6,0,1,N,4,1,5,1,58130.0,1,501,48-02515,1,2,75,2,6,2,2,2,N,1,0,4,31300.0,5,501,53.84615384615385
130,24,2,7,2,2,2,N,9,1,1,11,6,0,N,1,5000.0,1,501,48-02510,1,2,29,2,7,2,2,2,N,1,0,5,10000.0,2,501,69.23076923076923
131,51,2,5,2,2,2,N,3,0,1,7,1,1,3,1,57600.0,7,501,48-02516,1,1,74,2,5,2,2,2,N,1,0,2,16600.0,3,132,53.84615384615385
132,21,2,6,2,2,2,N,5,0,1,15,6,0,N,1,70000.0,8,501,48-02515,1,2,26,2,6,2,2,2,N,1,0,4,22900.0,4,501,69.23076923076923
133,36,2,2,2,2,2,N,7,1,1,15,1,0,2,1,0.0,0,389,48-02102,1,2,58,2,2,2,2,2,N,1,0,2,42000.0,6,468,69.23076923076923
134,92,2,7,2,1,1,N,10,0,1,N,3,0,N,2,8800.0,5,473,48-02507,1,2,87,2,7,2,1,2,N,1,0,N,69400.0,8,501,61.53846153846154
135,57,2,7,2,2,2,N,7,0,1,16,1,0,N,1,24000.0,4,152,48-02507,1,1,50,2,7,2,2,2,N,1,1,5,47000.0,6,256,53.84615384615385
136,60,2,7,2,2,2,N,9,0,1,9,1,0,2,2,0.0,0,65,48-02510,1,1,52,2,7,2,2,2,N,1,0,3,557000.0,9,501,61.53846153846154
137,66,2,6,2,1,2,N,5,0,1,N,1,2,4,1,40800.0,5,287,48-02515,2,1,47,2,6,2,1,2,N,1,0,3,9000.0,2,501,53.84615384615385
138,24,2,7,2,2,2,5,5,0,1,4,6,0,N,1,2300.0,1,238,48-02507,2,1,45,2,7,2,2,1,N,1,0,2,11400.0,3,129,46.15384615384615
139,23,2,2,2,2,2,N,8,0,1,11,6,1,4,1,60000.0,7,501,48-02101,1,2,22,2,2,2,2,2,N,1,0,2,0.0,0,481,53.84615384615385
140,24,2,5,2,2,2,N,6,0,1,11,6,0,3,1,80000.0,8,501,48-02516,1,2,38,2,5,2,2,2,N,1,0,3,0.0,0,4,69.23076923076923
141,59,2,6,2,2,1,N,7,0,1,6,1,0,2,1,34400.0,7,27,48-02515,1,1,28,2,6,2,2,2,N,1,0,2,18000.0,4,259,61.53846153846154
142,26,2,6,2,2,2,N,7,1,1,N,6,0,N,1,40000.0,6,259,48-02515,1,2,21,2,6,2,2,2,N,1,2,5,0.0,0,246,53.84615384615385
143,23,2,7,2,2,2,N,9,0,1,16,6,1,3,1,3000.0,1,396,48-02510,1,2,33,2,7,2,2,2,N,1,1,2,71200.0,8,411,61.53846153846154
144,24,2,2,2,2,2,N,5,1,1,12,6,0,2,2,30000.0,5,249,48-02102,1,2,22,2,2,2,2,2,N,1,0,2,12000.0,3,142,69.23076923076923
145,54,2,2,2,2,2,N,9,1,1,11,4,0,N,1,130100.0,2,415,48-02102,1,2,47,2,2,2,2,2,N,1,1,2,50000.0,7,285,53.84615384615385
146,84,2,7,2,2,2,N,7,0,1,N,4,0,4,1,115000.0,9,501,48-02507,1,1,84,2,7,2,2,2,N,1,0,2,30060.0,5,249,69.23076923076923
147,81,2,7,2,2,2,N,7,0,1,N,3,0,2,2,120020.0,9,501,48-02510,1,2,92,1,7,2,1,1,N,1,0,N,55200.0,7,457,38.46153846153847
148,80,2,5,2,2,2,3,7,0,1,N,1,0,3,2,140000.0,9,501,48-02516,1,1,68,2,5,2,2,2,N,1,0,2,60000.0,7,479,53.84615384615385
149,46,2,2,2,2,2,N,5,0,1,11,4,0,2,1,57000.0,7,501,48-02101,1,1,51,2,2,2,2,2,N,1,0,2,40000.0,6,304,69.23076923076923
150,43,2,5,2,2,2,N,4,0,1,7,1,6,7,1,30200.0,7,203,48-02516,1,1,50,2,5,2,1,2,N,1,0,4,16200.0,3,304,46.15384615384615
151,58,2,5,2,2,2,N,9,0,1,4,1,0,4,2,47290.0,7,501,48-02516,1,2,24,2,5,2,2,2,N,1,0,2,16000.0,3,302,61.53846153846154
152,47,2,5,2,2,2,N,7,0,1,1,1,2,4,1,100000.0,9,501,48-02516,1,1,31,2,5,2,2,2,N,1,2,4,70000.0,8,501,76.92307692307693
153,18,2,7,2,2,2,N,4,0,1,8,6,0,N,1,7800.0,9,501,48-02510,1,1,21,2,7,2,2,2,N,1,0,3,800.0,1,458,61.53846153846154
154,53,2,5,2,2,2,N,8,0,1,3,1,0,6,1,31900.0,4,501,48-02516,1,1,67,2,5,2,2,2,N,1,0,2,59240.0,7,501,69.23076923076923
155,3,2,7,2,N,N,N,1,0,1,N,N,2,4,1,N,N,310,48-02507,6,2,4,2,7,2,N,N,N,1,1,5,N,N,256,69.23076923076923
