,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
60,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
61,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
62,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
63,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
64,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
65,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
66,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
67,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
68,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
69,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
70,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
71,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
72,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
73,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
74,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
75,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
76,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
77,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
78,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
79,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
80,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
81,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
82,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
83,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
84,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
85,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
86,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
87,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
88,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
89,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
90,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
91,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
92,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
93,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
94,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
95,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
96,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
97,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
98,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
99,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
100,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
101,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
102,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
103,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
104,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
105,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
106,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
107,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
108,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
109,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
110,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
111,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
112,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
113,1.0,1,1.0,1.0,0,9,0.0,48-02507,N
114,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
115,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
116,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
117,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
118,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
119,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
120,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
121,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
122,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
123,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
124,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
125,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
126,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
127,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
128,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
129,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
130,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
131,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
132,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
133,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
134,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
135,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
136,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
137,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
138,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
139,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
140,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
141,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
142,1.0,1,1.0,1.0,0,9,0.0,48-02515,N
143,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
144,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
145,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
146,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
147,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
148,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
149,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
150,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
151,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
152,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
153,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
154,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
155,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
156,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
157,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
158,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
159,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
160,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
161,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
162,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
163,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
164,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
165,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
166,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
167,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
168,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
169,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
170,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
171,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
172,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
173,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
174,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
175,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
176,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
177,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
178,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
179,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
180,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
181,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
182,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
183,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
184,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
185,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
186,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
187,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
188,1.0,1,1.0,1.0,0,5,0.0,48-02102,N
189,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
190,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
191,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
192,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
193,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
194,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
195,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
196,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
197,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
198,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
199,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
200,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
201,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
202,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
203,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
204,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
205,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
206,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
207,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
208,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
209,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
210,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
211,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
212,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
213,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
214,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
215,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
216,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
217,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
218,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
219,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
220,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
221,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
222,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
223,1.0,1,1.0,1.0,0,5,0.0,48-02507,N
224,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
225,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
226,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
227,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
228,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
229,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
230,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
231,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
232,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
233,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
234,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
235,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
236,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
237,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
238,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
239,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
240,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
241,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
242,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
243,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
244,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
245,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
246,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
247,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
248,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
249,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
250,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
251,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
252,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
253,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
254,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
255,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
256,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
257,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
258,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
259,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
260,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
261,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
262,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
263,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
264,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
265,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
266,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
267,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
268,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
269,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
270,1.0,1,1.0,1.0,2,5,0.0,48-02516,N
271,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
272,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
273,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
274,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
275,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
276,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
277,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
278,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
279,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
280,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
281,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
282,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
283,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
284,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
285,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
286,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
287,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
288,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
289,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
290,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
291,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
292,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
293,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
294,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
295,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
296,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
297,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
298,1.0,1,1.0,1.0,2,7,0.0,48-02516,N
299,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
300,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
301,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
302,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
303,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
304,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
305,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
306,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
307,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
308,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
309,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
310,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
311,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
312,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
313,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
314,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
315,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
316,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
317,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
318,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
319,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
320,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
321,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
322,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
323,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
324,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
325,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
326,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
327,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
328,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
329,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
330,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
331,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
332,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
333,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
334,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
335,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
336,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
337,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
338,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
339,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
340,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
341,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
342,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
343,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
344,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
345,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
346,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
347,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
348,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
349,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
350,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
351,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
352,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
353,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
354,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
355,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
356,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
357,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
358,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
359,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
360,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
361,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
362,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
363,1.0,1,1.0,1.0,3,7,0.0,48-02101,N
364,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
365,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
366,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
367,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
368,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
369,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
370,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
371,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
372,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
373,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
374,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
375,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
376,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
377,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
378,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
379,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
380,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
381,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
382,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
383,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
384,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
385,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
386,1.0,1,1.0,1.0,3,7,0.0,48-02516,N
387,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
388,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
389,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
390,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
391,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
392,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
393,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
394,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
395,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
396,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
397,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
398,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
399,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
400,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
401,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
402,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
403,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
404,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
405,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
406,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
407,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
408,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
409,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
410,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
411,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
412,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
413,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
414,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
415,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
416,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
417,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
418,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
419,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
420,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
421,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
422,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
423,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
424,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
425,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
426,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
427,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
428,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
429,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
430,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
431,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
432,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
433,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
434,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
435,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
436,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
437,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
438,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
439,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
440,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
441,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
442,1.0,1,1.0,1.0,4,5,0.0,48-02102,N
443,1.0,1,1.0,1.0,5,5,0.0,48-02101,6
444,1.0,1,1.0,1.0,5,5,0.0,48-02101,6
445,1.0,1,1.0,1.0,5,5,0.0,48-02101,6
446,1.0,1,1.0,1.0,5,5,0.0,48-02101,6
447,1.0,1,1.0,1.0,5,5,0.0,48-02101,6
