PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
25-01300,19,2,6,0,1,N,N,3,1,3683.9,9920,N,7,48900.0,0,172,N,1,1,2,2,63,1,3025
25-02800,63,2,6,0,1,0,N,1,1,2195.3,7290,11,6,79500.0,0,290,N,2,2,2,2,58,56,3153
25-01300,54,1,6,0,1,3,6,1,1,1457.2,7790,3,4,54700.0,1,292,N,2,2,2,2,59,61,4138
25-00703,39,1,6,0,1,0,4,1,2,2195.3,7181,11,10,28200.0,4,501,N,2,2,2,2,399,69,4671
25-00503,21,1,6,0,1,0,N,1,2,2872.7,5070,5,9,249300.0,1,189,N,2,2,2,2,118,98,5278
25-01300,55,2,6,0,1,0,3,1,1,1457.2,7790,14,9,2230.0,2,274,N,2,2,2,2,68,106,647
25-02800,35,2,6,0,1,0,N,1,1,3683.9,7860,11,6,100600.0,0,95,N,2,2,2,2,32,52,2482
25-01300,30,2,1,0,1,0,5,1,1,1457.2,7370,8,2,97030.0,7,501,N,2,2,2,2,65,71,3798
25-01000,21,1,1,0,1,0,2,1,1,1457.2,9920,N,4,10000.0,0,296,N,2,2,2,2,98,348,4732
25-01300,61,2,6,0,1,2,5,1,1,1457.2,N,N,6,49250.0,6,462,N,2,2,2,2,106,105,7044
25-01000,6,2,N,0,1,2,4,2,2,2872.7,9920,N,5,101200.0,N,51,N,2,2,2,2,111,370,4262
25-00703,21,1,1,0,1,0,2,1,1,2195.3,N,9,3,20100.0,5,501,N,2,2,2,1,87,160,2083
25-02800,47,2,1,0,1,1,2,1,1,3683.9,3875,3,6,248200.0,4,501,N,2,2,2,2,68,61,5684
25-02800,65,2,3,0,1,0,3,1,2,3683.9,N,N,6,77000.0,2,500,N,2,1,2,2,89,53,3699
25-00503,20,2,6,0,1,N,N,3,1,2872.7,8980,14,6,20200.0,4,96,N,2,2,2,2,88,0,459
25-02800,5,2,6,0,1,0,2,1,1,3683.9,9920,9,4,2230.0,6,501,N,N,1,2,2,105,100,6041
25-00703,6,2,4,0,1,0,2,1,1,2447.1,3365,8,3,22900.0,9,153,N,2,2,2,2,64,104,6268
25-00703,64,1,1,0,1,0,2,1,1,2195.3,N,N,7,134000.0,8,501,N,2,2,2,2,95,97,5848
25-00503,2,2,N,0,1,0,2,1,1,2195.3,7390,9,9,99100.0,9,500,N,N,N,2,2,77,49,7096
25-01000,36,2,1,0,1,1,3,1,1,2447.1,6770,6,8,10200.0,8,466,N,2,2,2,2,125,395,5956
25-00703,4,2,N,0,1,0,4,1,1,2195.3,N,N,12,98000.0,9,459,N,N,N,2,2,87,93,7050
25-01300,65,2,1,0,1,2,2,1,1,2872.7,8170,8,8,5600.0,4,47,N,2,2,2,2,61,55,3304
25-00503,18,1,N,4,1,1,4,1,2,1457.2,9920,N,2,N,N,500,N,N,2,2,2,213,364,7078
25-01300,18,2,6,0,1,1,3,1,1,1457.2,7770,3,4,48500.0,0,403,N,2,2,2,2,65,110,5885
25-02800,64,1,1,0,1,0,2,1,1,1457.2,5080,3,10,74500.0,7,501,N,2,2,2,2,61,54,6006
25-02800,32,2,N,0,1,0,4,1,1,1457.2,N,N,10,28800.0,4,500,N,2,2,2,2,92,89,2031
25-00503,6,1,N,0,1,1,N,1,2,2872.7,2970,9,9,98800.0,N,500,N,2,2,2,2,114,103,7258
25-00703,19,2,6,0,1,0,N,1,2,2195.3,8891,14,5,248200.0,1,175,N,2,2,2,2,62,114,634
25-00503,58,2,1,0,1,2,4,1,1,2872.7,8770,8,8,201000.0,5,500,N,2,2,2,2,68,68,5685
25-02800,7,2,N,0,9,0,7,1,1,3683.9,9920,N,3,98000.0,N,179,N,2,2,2,2,358,381,7172
25-02800,51,1,1,0,1,0,N,1,1,3683.9,7480,10,8,10500.0,8,501,N,2,2,2,2,98,104,6061
25-01000,56,2,1,0,1,0,3,1,1,2447.1,8270,11,8,7820.0,2,500,N,2,2,2,2,172,69,3138
25-01300,55,2,1,0,1,0,2,1,2,2872.7,7880,11,10,24700.0,5,501,N,2,2,2,2,96,103,5936
25-02800,52,1,1,0,1,0,4,1,2,3683.9,2880,6,9,49300.0,5,501,N,2,2,2,2,117,173,1586
25-00503,38,2,1,0,1,0,2,1,1,1457.2,N,4,10,52600.0,1,500,N,2,2,2,2,91,93,3033
25-02800,64,1,3,0,1,0,2,1,1,3683.9,N,9,4,28230.0,0,463,N,2,2,2,2,64,114,4316
25-00503,35,2,6,4,1,0,2,1,1,2872.7,7860,11,9,289000.0,4,267,N,2,2,2,2,155,347,514
25-00703,6,2,N,0,1,1,5,1,1,2195.3,N,N,3,98800.0,N,501,N,2,2,2,2,58,94,7202
25-00503,51,2,2,0,6,0,4,1,1,2872.7,9070,15,10,491000.0,9,500,N,2,2,2,2,85,62,1501
25-00703,52,2,6,0,1,N,N,3,0,2195.3,4990,6,5,0.0,0,36,N,2,2,2,2,62,65,2412
25-01300,66,2,1,0,1,0,2,1,1,1457.2,7790,11,5,196000.0,2,27,N,2,2,2,2,63,60,1438
25-02800,5,1,1,0,1,0,2,1,1,2195.3,9920,9,4,310.0,N,500,N,2,2,2,2,55,56,7453
25-02800,65,2,3,0,1,0,N,1,2,3683.9,N,9,7,52500.0,1,476,N,2,1,2,2,66,62,3274
25-02800,52,2,6,0,1,0,N,1,2,3683.9,4990,13,7,61400.0,5,466,N,2,2,2,2,350,380,4096
25-02800,18,2,6,0,1,1,3,1,1,3683.9,7780,11,4,99000.0,3,30,N,2,2,2,2,61,112,3786
25-01300,53,2,1,0,1,0,4,1,1,1457.2,5275,6,9,24000.0,7,501,N,2,2,2,2,116,105,4228
25-00503,69,2,4,0,1,0,3,1,2,2872.7,N,N,8,300500.0,4,259,N,2,1,2,2,56,51,624
25-01300,36,1,6,0,1,0,5,1,1,1457.2,7860,10,8,74400.0,5,501,N,2,2,2,2,66,60,6098
25-01300,65,1,1,0,1,1,3,1,1,2872.7,9920,9,1,243300.0,1,500,N,2,N,2,2,60,55,3396
25-01300,37,1,1,0,1,2,3,1,2,1457.2,3390,3,9,9900.0,4,301,N,2,2,2,2,60,61,786
25-01000,81,1,1,0,1,0,2,1,1,2447.1,N,N,3,29060.0,4,298,N,2,2,2,2,114,180,5643
25-02800,53,2,1,0,6,0,4,1,1,3683.9,7370,11,6,50200.0,1,501,N,2,2,2,2,92,100,742
25-01000,53,2,6,0,1,0,N,1,1,2447.1,7380,10,10,150380.0,2,500,N,2,2,2,2,56,57,3366
25-01000,31,2,1,0,1,0,2,1,1,2447.1,7290,10,9,300.0,4,500,N,2,2,2,2,119,103,6257
25-01000,62,2,2,0,1,0,4,1,1,2447.1,N,9,5,50300.0,5,501,N,2,2,2,2,107,100,1850
25-00703,53,1,N,0,1,0,N,1,1,2195.3,N,11,12,101200.0,9,147,N,2,2,2,2,102,131,1845
25-02800,53,2,1,0,1,2,4,1,1,3683.9,8191,11,1,79200.0,7,500,N,2,2,2,2,115,119,726
25-01000,55,2,1,0,1,1,3,1,2,2447.1,4972,6,8,73800.0,4,288,N,2,2,2,2,62,59,1176
25-02800,64,1,4,0,1,0,4,1,1,2195.3,N,9,8,28000.0,4,500,N,N,1,1,2,67,105,7054
25-01000,67,1,1,0,1,0,2,1,1,2195.3,8990,14,5,278000.0,4,271,N,2,2,2,1,50,43,3986
25-01000,18,2,6,0,6,0,4,1,2,2447.1,N,N,4,N,4,169,N,2,2,2,2,172,187,1481
25-00703,49,2,1,0,1,2,2,1,1,2195.3,8370,11,4,133010.0,2,500,N,2,2,2,2,102,58,2037
25-00503,36,1,1,0,1,0,2,1,2,2872.7,7071,9,10,10.0,8,264,N,2,2,2,2,67,69,6109
25-01300,17,2,6,0,1,N,5,2,1,1457.2,N,9,3,146400.0,0,500,N,2,2,2,2,64,102,696
25-01000,32,2,1,0,1,1,2,1,1,2447.1,8270,10,7,57000.0,6,501,N,2,2,2,2,127,107,1716
25-00703,52,1,1,0,1,3,N,1,2,2872.7,7270,8,10,74900.0,7,500,N,2,2,2,2,70,392,1623
25-00703,68,2,6,0,1,0,N,1,1,2195.3,8891,14,7,22200.0,4,27,N,2,2,2,2,102,62,4656
25-02800,64,1,1,0,1,0,2,1,1,2195.3,N,8,5,21300.0,1,501,N,2,2,2,2,115,107,4535
25-02800,52,2,1,0,1,0,4,1,1,3683.9,N,N,8,52500.0,5,500,N,2,2,2,2,91,98,4631
25-00703,60,1,1,0,1,0,3,1,2,2195.3,7280,10,9,12800.0,8,500,N,2,2,2,2,65,73,2314
25-02800,32,2,3,0,1,0,4,1,2,2872.7,5275,3,5,47140.0,4,168,N,2,2,2,2,110,107,1718
25-01300,54,1,3,0,1,1,3,1,1,1457.2,6290,6,4,55300.0,6,500,N,2,2,2,2,162,125,5791
25-01000,71,2,3,0,1,0,N,1,1,2447.1,N,N,7,13400.0,2,501,N,2,2,2,2,17,43,3987
25-01300,55,1,1,0,1,0,2,1,1,2447.1,3875,4,6,50600.0,6,459,N,2,2,2,2,64,99,5441
25-00703,29,1,6,0,1,0,2,1,2,3683.9,7270,6,8,98500.0,7,500,N,2,2,2,2,86,67,3223
25-00703,69,1,3,0,1,0,N,1,1,2195.3,7870,10,7,10600.0,8,501,N,2,2,2,1,29,56,865
25-01300,53,2,3,0,1,0,N,1,1,1457.2,9920,N,9,15000.0,5,501,N,2,2,2,2,62,61,6013
25-00503,53,1,6,0,1,1,3,1,1,2872.7,7190,6,9,48900.0,7,501,N,2,2,2,2,97,95,7131
25-00503,78,2,3,0,1,0,N,1,1,2872.7,N,9,10,500.0,6,501,N,2,2,2,2,90,98,555
25-00703,22,1,3,0,1,0,2,1,1,2195.3,9920,N,4,29960.0,4,280,N,2,2,2,2,96,108,3254
25-01300,20,1,6,0,6,0,4,1,1,1457.2,5370,5,7,100.0,8,501,N,2,2,2,2,149,161,6082
25-01300,32,2,1,0,1,2,5,1,1,1457.2,8270,11,8,10200.0,8,500,N,2,2,2,2,91,61,616
25-00703,33,1,1,0,1,0,3,1,1,2195.3,5295,6,4,7680.0,0,501,N,2,2,2,2,361,287,3532
25-01300,16,1,6,0,1,2,4,1,1,2195.3,9920,9,3,139900.0,2,479,N,2,2,2,2,36,88,4691
25-02800,54,1,1,0,1,0,2,1,1,3683.9,7270,10,3,147500.0,1,501,N,2,2,2,2,90,96,1732
25-02800,62,2,1,0,1,0,5,1,1,3683.9,N,9,3,53150.0,6,501,N,2,2,2,2,87,104,6122
25-00703,6,2,N,0,1,2,6,1,1,3683.9,9920,N,12,9600.0,N,501,N,2,2,2,2,159,116,5071
25-01000,68,2,3,0,1,0,N,1,1,2447.1,9070,N,7,21800.0,2,500,N,1,2,2,2,67,64,1794
25-01300,18,1,3,0,1,0,N,2,1,2872.7,6695,8,8,104900.0,0,95,N,2,2,2,2,89,0,3834
25-02800,35,2,1,0,1,3,2,1,1,2447.1,N,N,3,9800.0,N,501,N,2,2,2,2,92,103,6836
25-00503,7,1,N,0,1,3,4,1,1,2872.7,N,9,12,N,N,500,N,2,2,2,2,109,107,7255
25-00703,16,2,6,0,1,2,4,1,1,2195.3,8192,11,3,232000.0,1,500,N,2,2,2,2,67,70,5996
25-01300,17,2,6,0,1,0,N,1,0,2447.1,N,N,4,101200.0,1,138,N,2,2,2,2,66,65,2620
25-00503,30,2,6,0,1,0,3,1,2,2872.7,9920,N,9,76900.0,7,273,N,N,N,2,2,62,58,4117
25-01000,38,1,1,0,1,0,N,1,2,2447.1,2490,3,4,465000.0,4,501,N,1,2,2,2,98,102,1654
25-01000,63,1,6,0,1,0,N,1,1,2447.1,N,N,3,45600.0,1,251,N,2,2,2,2,46,45,782
25-02800,16,1,6,0,1,0,3,1,1,1457.2,8770,N,4,457000.0,2,464,N,2,2,2,2,355,104,6244
25-00703,64,1,1,0,1,2,4,1,1,2195.3,7770,10,12,61700.0,9,501,N,2,2,2,2,96,105,658
25-00703,48,1,N,0,1,0,4,1,1,1457.2,7290,8,12,54400.0,6,501,N,N,N,2,2,88,102,7225
25-00703,66,2,1,0,1,2,4,1,1,2195.3,7790,10,8,5300.0,9,501,N,2,2,2,2,52,59,630
25-00503,38,1,1,0,1,0,4,1,1,2872.7,7380,10,1,224500.0,9,500,N,2,2,2,2,67,59,1489
25-02800,18,1,6,0,1,0,N,1,1,3683.9,9920,N,4,103200.0,2,163,N,1,2,2,2,90,91,5568
25-00703,65,2,6,0,1,0,4,1,2,2195.3,8270,11,7,104900.0,2,154,N,2,2,2,2,58,57,1911
25-01300,63,2,1,0,1,0,4,1,1,1457.2,N,N,1,28800.0,4,500,N,2,2,2,2,119,111,4118
25-02800,48,1,1,0,1,0,2,1,1,3683.9,5580,14,10,104000.0,7,501,N,2,2,2,2,109,104,1852
25-00703,49,2,1,0,1,0,2,1,1,2195.3,6690,3,8,131400.0,2,501,N,2,2,2,2,212,203,5018
25-01000,46,1,N,0,1,2,4,1,1,2447.1,9920,9,10,N,N,501,N,2,2,2,2,131,113,7157
25-00703,38,1,N,0,1,1,2,1,2,2195.3,9920,N,2,99100.0,N,151,N,2,2,2,2,120,137,6342
25-00503,16,2,6,0,1,2,3,1,2,2872.7,9920,N,7,100800.0,0,500,N,1,2,2,2,61,0,655
25-01300,52,1,4,0,1,0,4,1,1,1457.2,9920,3,3,148000.0,5,279,N,2,2,2,2,64,66,1714
25-01300,67,2,1,0,1,0,4,1,1,1457.2,7870,11,8,200100.0,3,501,N,2,2,2,2,91,95,3817
25-01300,68,2,1,0,1,0,4,1,1,1457.2,7280,8,9,98800.0,7,501,N,2,2,2,2,64,104,3773
25-01300,20,2,6,0,1,0,3,1,1,1457.2,7780,10,7,102200.0,0,501,N,2,2,2,2,116,63,4565
25-02800,35,2,1,0,1,1,6,1,1,3683.9,8790,3,4,58220.0,1,501,N,2,2,2,2,64,107,561
25-00703,68,2,3,0,1,0,2,1,1,2195.3,8192,11,7,53300.0,5,501,N,2,2,2,1,90,100,4446
25-00503,36,1,1,0,1,1,2,1,1,2872.7,2880,3,5,57800.0,4,397,N,2,2,2,2,155,61,1741
25-00503,64,2,4,0,1,0,2,1,1,2872.7,7860,10,9,270.0,9,179,N,2,2,2,2,50,49,1669
25-02800,19,1,6,0,1,0,4,1,1,3683.9,N,N,4,100020.0,0,151,N,1,2,2,2,65,55,5789
25-02800,14,1,N,0,1,2,5,1,1,3683.9,N,N,3,99600.0,9,501,N,N,2,2,2,110,109,7183
25-02800,80,2,1,0,1,0,2,1,1,2872.7,7790,11,9,80100.0,7,500,N,2,2,2,2,110,107,769
25-01300,61,1,6,0,1,0,3,1,1,1457.2,9920,N,10,56800.0,6,501,N,1,2,2,2,55,61,592
25-01300,20,1,6,4,1,2,3,1,1,1457.2,2490,6,4,102800.0,2,237,N,2,2,2,2,67,63,3865
25-00703,4,1,N,0,1,1,2,1,1,2195.3,N,N,3,97100.0,N,298,N,2,2,2,2,58,57,7134
25-00503,52,1,1,0,1,0,5,1,2,2872.7,4890,6,6,141020.0,7,501,N,2,2,2,2,92,104,797
