SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
1,6,6,1,2,10,20,1,N,2,5821
2,1,1,2,5,1,53,1,N,2,2912
2,1,1,1,8,10,54,1,N,2,482
1,1,1,1,2,4,69,1,N,2,1414
1,1,1,1,8,6,38,1,N,2,4280
1,1,1,1,2,8,22,1,N,2,1562
2,6,1,2,8,2,63,1,N,2,2805
2,1,1,1,5,5,51,1,N,2,5905
1,1,1,1,6,8,60,1,N,2,5830
2,2,1,1,0,7,53,1,N,2,3984
2,4,1,1,0,9,38,1,N,2,1214
2,1,1,1,9,9,78,1,N,2,7086
2,N,1,1,9,2,9,1,N,2,7204
2,1,1,1,5,10,36,1,N,2,3432
1,1,1,1,6,4,52,1,N,2,4092
2,1,1,1,4,7,82,1,N,2,6248
1,N,1,1,9,12,4,1,N,2,7115
2,3,6,1,0,6,17,1,N,2,3843
1,1,1,1,8,8,36,1,N,2,4403
2,6,1,2,9,5,38,1,N,2,729
2,1,6,1,3,1,80,1,N,2,5979
2,3,1,1,2,8,70,1,N,2,4529
1,1,1,1,8,10,56,1,N,2,3869
1,N,1,1,N,2,16,1,N,2,7020
1,1,1,1,8,2,52,1,N,2,5235
2,1,1,1,2,8,69,1,N,2,4539
2,1,1,1,7,2,80,1,N,2,416
2,6,1,1,6,4,50,1,N,2,4580
2,6,1,1,5,6,66,1,N,2,6127
2,1,1,1,6,6,53,1,N,2,5347
2,1,9,1,8,6,35,1,N,2,3465
2,6,1,1,2,8,18,1,N,2,4221
1,3,1,1,N,3,82,1,N,2,497
2,1,1,1,7,7,55,1,N,2,1975
2,1,1,1,4,5,38,1,N,2,3263
2,2,1,1,2,5,52,1,N,2,4334
2,1,1,1,2,1,67,1,N,2,5860
2,1,1,1,7,1,67,1,N,2,6984
2,N,1,2,9,2,9,1,N,2,5837
2,1,1,1,5,6,51,1,N,2,7018
1,1,1,1,5,2,68,1,N,2,6904
1,1,1,1,7,8,69,1,N,2,3296
1,N,1,1,2,6,49,1,N,2,7116
2,6,1,1,4,5,17,1,N,2,665
1,6,1,1,6,4,21,1,N,2,1775
1,6,1,1,4,8,63,1,N,2,5712
2,6,1,1,3,4,17,1,N,2,3808
2,1,1,1,1,4,37,1,N,2,1512
2,6,1,1,6,3,17,1,N,2,686
1,1,1,0,2,4,53,2,N,2,733
1,2,1,1,5,6,78,1,N,2,4958
1,1,1,1,7,9,65,1,N,2,5140
2,4,1,1,4,4,66,1,N,2,3095
2,6,1,1,5,7,18,1,N,2,3891
1,1,1,1,2,4,47,1,N,2,7076
1,1,1,1,2,12,67,1,N,2,1662
2,6,1,2,2,10,21,1,N,2,5778
2,N,1,1,N,3,4,1,N,2,7216
2,6,1,1,9,8,51,1,N,2,628
2,1,1,1,4,9,36,1,N,2,4726
2,4,1,2,0,10,31,1,N,2,2896
2,1,1,1,2,8,38,1,N,2,5890
1,1,1,1,4,6,6,1,N,2,7190
2,N,1,1,N,9,6,1,N,2,6909
1,1,6,1,8,8,52,1,N,2,2606
2,1,6,1,4,3,52,1,N,2,6013
2,1,1,1,3,10,67,1,N,2,3966
1,1,1,1,7,6,67,1,N,2,3314
2,1,1,1,8,6,55,1,N,2,4216
1,1,1,1,4,4,64,1,N,2,1434
2,N,1,1,9,2,4,1,N,2,7146
2,6,1,1,5,3,18,1,N,2,1961
2,6,1,1,5,1,53,1,N,2,3286
2,1,1,1,0,4,52,1,N,2,6050
2,1,1,1,0,1,68,1,N,2,5808
2,1,1,1,6,9,55,1,N,2,467
1,6,1,2,2,7,30,1,N,2,629
1,1,1,1,4,8,38,1,N,2,1669
2,4,1,2,6,8,52,1,N,2,3134
1,1,1,1,2,3,52,1,N,2,1688
1,4,1,1,8,10,49,1,N,2,5348
2,1,1,1,2,1,6,1,N,2,1546
1,1,1,1,9,5,30,1,N,2,741
1,1,1,1,2,8,56,1,N,2,413
1,1,1,0,2,7,54,1,N,2,427
2,1,1,1,7,6,57,1,N,2,3057
2,6,1,1,0,4,56,1,N,2,3976
1,2,1,1,9,2,52,1,N,2,4604
1,6,1,1,8,7,63,1,N,2,1322
1,6,1,1,0,4,51,1,N,2,607
2,1,1,1,6,7,66,1,N,2,1937
1,1,1,1,5,4,66,1,N,2,1713
2,6,1,1,4,8,54,1,N,2,5954
2,1,1,1,9,6,50,1,N,2,7076
2,N,1,1,N,4,4,1,N,2,7095
1,1,1,2,8,12,51,1,N,2,2248
2,6,1,2,0,6,50,1,N,2,1731
1,6,1,1,0,4,38,1,N,2,6904
1,1,1,1,7,7,68,1,N,2,3029
1,1,1,1,9,4,54,1,N,2,3804
1,1,1,1,7,7,40,1,N,2,1623
1,1,1,1,0,3,49,1,N,2,1761
1,1,1,1,6,6,64,1,N,2,5412
1,4,1,2,0,5,68,1,N,2,649
2,4,1,1,4,5,84,1,N,2,1653
2,6,1,1,0,6,37,1,N,2,1698
2,1,1,1,8,10,52,1,N,2,3372
1,6,1,1,5,1,7,1,N,2,4693
2,6,1,2,4,6,68,1,N,2,4686
1,3,1,1,0,7,20,1,N,2,5403
2,1,1,1,5,6,51,1,N,2,6365
2,6,1,1,4,5,80,1,N,2,3077
1,6,1,1,9,10,7,1,N,2,3821
1,4,6,1,8,8,54,1,N,2,3960
2,1,1,2,7,6,54,1,N,2,4304
1,1,1,2,5,6,66,1,N,2,5748
2,N,6,1,N,3,6,1,N,2,6803
2,1,1,1,2,7,51,1,N,2,6927
1,1,1,1,6,1,69,1,N,2,1673
1,1,1,1,6,9,55,1,N,2,5699
2,1,1,1,6,8,21,1,N,2,5694
1,6,1,1,3,6,38,1,N,2,6159
2,4,1,1,9,10,48,1,N,2,5994
1,6,1,1,9,4,80,1,N,2,3037
1,1,1,2,4,9,53,1,N,2,1553
1,3,1,1,4,4,52,1,N,2,5717
1,1,1,1,8,8,39,1,N,2,5838
1,6,1,1,7,3,18,1,N,2,6198
1,1,9,2,5,3,36,1,N,2,506
1,1,1,2,8,6,68,1,N,2,4367
2,6,1,1,0,3,14,1,N,2,2342
1,1,1,2,7,3,52,1,N,2,635
1,6,1,2,5,4,82,1,N,2,627
2,1,1,1,9,8,55,1,N,2,1790
1,1,1,1,9,8,53,1,N,2,596
1,1,1,1,8,8,58,1,N,2,7159
1,1,1,1,8,7,53,1,N,2,3143
2,1,1,1,9,8,80,1,N,2,6068
2,6,1,1,0,6,21,1,N,2,1870
1,4,1,2,9,9,65,1,N,2,5736
1,1,1,1,7,8,6,1,N,2,3694
2,4,1,1,4,5,52,1,N,2,5937
2,1,6,1,5,9,52,1,N,2,1928
1,1,2,1,7,7,19,1,N,2,383
1,6,1,1,6,10,36,1,N,2,530
1,1,1,1,0,8,66,1,N,2,3200
2,3,1,1,7,10,37,1,N,2,5875
1,6,1,0,2,9,89,1,N,2,476
1,1,1,1,8,1,78,1,N,2,5887
1,1,1,1,1,4,52,1,N,2,4327
1,4,1,1,8,9,65,1,N,2,638
2,3,1,1,5,4,65,1,N,2,3688
1,1,1,1,6,10,18,1,N,2,1560
2,1,1,1,7,8,55,1,N,2,5939
1,6,1,1,9,4,35,1,N,2,6288
1,1,1,1,7,8,34,1,N,2,1673
2,N,1,1,9,9,4,1,N,2,7049
2,N,1,1,9,3,7,1,N,2,6989
2,4,1,1,2,6,67,1,N,2,3161
2,4,1,1,5,8,54,1,N,2,6011
1,6,1,1,0,3,14,1,N,2,6094
1,1,1,1,4,7,66,1,N,2,397
1,1,1,1,7,7,36,1,N,2,7033
2,1,1,1,5,8,52,1,N,2,4332
1,1,1,2,4,8,53,1,N,2,5841
1,1,1,1,4,7,56,1,N,2,4540
2,1,1,1,3,8,6,1,N,2,6126
2,1,1,1,4,7,37,1,N,2,4763
2,1,6,1,9,1,77,1,N,2,465
1,1,1,1,9,8,52,1,N,2,3627
1,1,1,1,7,7,55,1,N,2,4617
1,1,2,1,2,4,54,1,N,2,1528
1,1,1,1,6,8,56,1,N,2,4397
1,N,9,1,N,1,5,1,N,2,7090
1,6,1,1,0,7,52,1,N,2,5863
2,6,1,1,6,7,18,1,N,2,4733
1,1,1,1,8,12,41,1,N,2,4327
2,6,1,1,9,1,1,1,N,2,7077
2,6,1,1,4,7,23,1,N,2,3795
2,1,1,1,6,8,32,1,N,2,4386
1,1,1,1,4,6,68,1,N,2,805
1,1,1,1,8,5,54,1,N,2,1413
2,1,1,1,3,5,17,1,N,1,1982
2,1,1,1,8,3,40,1,N,2,592
2,6,1,1,3,8,51,1,N,2,3553
1,1,1,1,9,8,65,1,N,2,5893
2,6,1,1,9,12,36,1,N,2,6200
1,1,1,1,2,6,65,1,N,2,6101
1,1,1,1,7,7,65,1,N,2,4291
1,1,1,1,7,8,20,1,N,2,1752
1,N,1,1,6,2,71,1,N,2,4214
2,1,1,1,0,1,34,1,N,2,741
2,6,1,1,0,2,38,1,N,2,6089
2,1,1,1,9,2,17,1,N,2,4398
1,1,1,1,8,6,57,1,N,2,4570
1,1,1,1,5,1,67,1,N,2,3351
1,1,1,1,9,8,67,1,N,2,1392
2,N,1,1,N,12,6,1,N,2,4409
2,6,1,1,3,8,65,1,N,2,636
1,1,1,1,6,1,54,1,N,2,1660
2,6,1,1,2,8,64,1,N,2,5768
1,1,1,1,5,4,66,1,N,2,4210
1,4,1,2,2,5,65,1,N,2,5891
1,2,1,1,8,9,55,1,N,2,566
2,1,1,1,2,6,38,1,N,2,3133
2,6,1,1,5,8,54,1,N,2,4499
1,6,1,2,7,6,32,1,N,2,4199
2,2,1,1,3,5,39,1,N,2,3084
2,1,1,1,2,12,49,1,N,2,6054
1,6,1,1,0,4,16,1,N,2,4443
2,1,1,1,0,3,19,1,N,2,5946
2,1,1,1,2,10,54,1,N,2,6215
1,6,1,1,2,3,14,1,N,2,1798
1,1,1,1,6,1,39,1,N,2,6110
2,6,1,1,9,2,18,1,N,2,3752
1,1,1,2,9,8,66,1,N,1,2301
2,1,1,2,0,3,37,1,N,2,6023
2,6,1,1,2,4,83,1,N,2,1537
2,6,9,1,2,1,40,1,N,2,1747
2,1,1,1,6,8,56,1,N,2,6981
2,1,6,1,6,2,65,1,N,2,1694
1,1,1,1,2,9,82,1,N,2,1944
1,6,1,1,0,8,37,1,N,2,746
2,4,1,1,5,4,54,1,N,2,5205
2,1,1,1,6,10,19,1,N,2,686
1,6,1,1,0,8,39,1,N,2,5747
1,1,1,1,4,4,35,1,N,2,1462
1,6,1,0,1,9,18,3,N,2,5763
2,6,1,2,9,9,15,1,N,2,7066
2,N,1,1,9,2,8,1,N,2,7100
2,1,1,1,0,4,54,1,N,2,5763
1,6,1,1,2,7,17,1,N,2,668
2,6,1,1,3,4,36,1,N,2,519
2,6,1,1,3,4,62,1,N,2,2342
2,1,1,1,8,8,58,1,N,2,4423
2,1,1,1,3,8,36,1,N,2,676
2,1,1,1,2,4,65,1,N,2,664
2,4,1,1,6,8,85,1,N,2,873
2,6,1,1,0,2,19,1,N,2,1714
2,1,1,1,1,6,82,1,N,2,5301
1,6,6,1,8,1,51,1,N,2,4049
2,1,1,1,6,8,54,1,N,2,1796
1,1,1,1,3,4,41,1,N,2,1733
2,6,1,1,0,5,37,1,N,2,3119
2,3,1,2,2,1,70,1,N,1,1816
1,1,1,1,9,10,18,1,N,2,4539
1,1,1,1,9,6,65,1,N,2,5898
2,6,1,1,0,10,29,1,N,2,803
2,6,9,2,4,7,18,1,N,2,4529
1,N,1,1,7,6,54,1,N,2,7132
2,1,1,1,5,7,64,1,N,2,6033
1,1,1,1,9,8,32,1,N,2,590
2,1,1,1,8,1,65,1,N,2,6098
1,4,1,1,7,8,38,1,N,2,4319
1,1,1,1,8,9,32,1,N,2,1685
2,1,1,1,1,1,18,1,N,2,3183
1,6,1,1,1,1,37,1,N,2,1502
2,1,1,1,0,7,36,1,N,2,4597
2,3,1,1,4,4,84,1,N,2,5965
2,6,1,1,8,1,37,1,N,2,1706
2,1,1,2,6,6,66,1,N,2,3116
1,1,1,1,0,10,37,1,N,2,3334
1,1,1,1,2,10,70,1,N,2,2930
2,4,1,2,8,1,67,1,N,2,579
2,1,1,1,6,8,63,1,N,2,6050
2,6,1,1,2,3,57,1,N,2,1596
2,1,1,1,6,8,69,1,N,2,3325
2,1,1,1,0,5,38,1,N,2,4360
1,6,1,1,0,6,16,1,N,2,7111
1,N,1,1,N,3,5,1,N,2,7060
2,1,1,1,0,4,53,1,N,2,5629
1,6,1,2,5,4,20,1,N,2,6010
1,6,1,1,7,6,37,1,N,2,6221
2,1,1,1,4,4,37,1,N,2,3003
1,1,1,1,8,8,36,1,N,2,6999
2,1,1,1,8,7,27,1,N,2,2341
2,6,1,1,3,4,53,1,N,2,4547
2,4,1,2,0,3,22,1,N,2,3053
2,6,1,1,0,3,70,1,N,2,4658
1,4,1,1,2,12,63,1,N,2,7076
2,6,1,1,1,5,37,1,N,2,1774
1,1,1,1,3,9,36,1,N,2,742
1,1,1,1,9,10,33,1,N,2,842
1,1,1,1,2,7,23,1,N,2,5507
2,1,1,1,2,1,38,1,N,2,5924
2,1,1,2,4,6,70,1,N,2,1651
2,1,1,1,7,12,65,1,N,2,5983
2,1,1,1,3,10,34,1,N,2,4601
1,1,1,1,4,8,51,1,N,2,2994
1,6,1,1,6,6,40,1,N,2,5125
2,N,1,1,1,2,22,1,N,2,7025
2,1,1,1,0,6,55,1,N,2,1780
2,1,1,1,6,4,82,1,N,2,3305
2,1,1,1,9,8,54,1,N,2,2873
1,1,1,2,7,5,65,1,N,2,5727
1,1,1,2,2,10,38,1,N,2,1557
2,6,6,1,5,4,51,1,N,2,5753
2,1,1,1,2,5,52,1,N,2,4805
1,1,1,2,0,8,37,1,N,2,849
1,2,1,1,5,5,81,1,N,2,1694
2,1,1,1,5,1,37,1,N,2,731
2,1,1,1,3,4,34,1,N,2,3498
1,1,1,1,8,10,68,1,N,2,4446
1,4,1,2,2,3,22,1,N,2,5803
1,6,1,1,5,7,21,1,N,2,5923
1,1,1,1,6,8,40,1,N,2,6252
1,1,1,2,8,8,67,1,N,2,5525
2,4,1,1,8,8,78,1,N,2,597
1,6,1,1,5,1,7,1,N,2,7036
1,4,6,1,2,8,33,1,N,2,5850
2,1,1,2,5,10,65,1,N,2,5846
2,1,1,1,9,2,5,1,N,2,7079
1,1,1,1,9,10,63,1,N,2,435
1,1,1,1,0,1,60,1,N,2,644
2,1,1,1,3,8,67,1,N,2,660
2,6,1,1,9,2,17,1,N,2,5835
1,6,1,1,1,6,68,1,N,2,5844
1,1,1,2,7,12,70,1,N,2,556
1,1,1,1,7,5,64,1,N,2,5794
1,1,1,1,8,8,65,1,N,2,3464
1,1,1,1,2,2,68,1,N,2,1541
2,1,1,1,8,1,44,1,N,2,7243
1,6,6,1,0,6,19,1,N,2,1517
2,1,1,1,4,8,70,1,N,2,4386
1,1,1,1,4,8,84,1,N,2,3100
1,6,1,1,0,3,65,1,N,2,534
1,1,1,1,8,9,65,1,N,2,3946
2,1,1,1,5,4,41,1,N,2,4408
2,N,1,1,N,10,33,1,N,2,7196
1,1,1,1,3,7,58,1,N,2,4343
2,1,1,2,2,3,52,1,N,2,5892
2,6,1,1,0,7,66,1,N,2,3144
2,3,1,1,3,5,77,1,N,2,6091
1,6,1,1,5,8,33,1,N,2,5555
1,6,1,1,0,8,32,1,N,2,1821
1,1,1,1,5,8,19,1,N,2,4364
1,1,9,1,5,6,53,1,N,2,1439
2,1,1,1,2,6,82,1,N,2,5136
2,6,6,1,5,1,21,1,N,2,3415
2,N,1,1,N,2,69,1,N,2,7108
2,1,1,1,2,9,68,1,N,2,681
2,1,6,1,0,2,17,1,N,2,7094
1,1,1,2,8,12,19,1,N,2,4555
1,3,1,1,9,7,64,1,N,2,3647
1,4,1,1,7,6,65,1,N,2,6284
1,6,1,1,6,4,34,1,N,2,3096
2,1,1,1,2,5,38,1,N,2,5777
1,6,6,1,3,6,35,1,N,2,6024
2,3,1,1,2,8,71,1,N,2,3658
1,1,1,1,7,6,63,1,N,2,2211
1,1,1,1,6,7,55,1,N,2,5824
2,6,1,0,0,7,41,3,N,2,488
1,6,1,1,7,6,19,1,N,2,4028
1,4,1,1,8,9,62,1,N,2,1295
1,1,1,1,8,4,62,1,N,2,6016
2,1,1,1,0,8,21,1,N,2,5927
2,1,1,2,8,10,33,1,N,2,3236
1,1,1,1,2,7,54,1,N,2,4298
1,6,1,1,0,9,18,1,N,2,5630
1,6,1,1,5,7,70,1,N,2,652
1,1,1,1,8,8,41,1,N,2,2715
1,4,2,0,0,6,36,1,N,2,4348
2,1,6,1,2,12,35,1,N,2,3140
1,1,1,1,6,3,67,1,N,2,4973
1,1,1,1,6,8,66,1,N,2,3341
1,6,1,1,1,4,48,1,N,2,4080
1,1,1,1,1,1,36,1,N,2,1638
1,1,1,1,9,6,37,1,N,2,1541
2,1,1,1,4,6,80,1,N,2,4136
2,6,1,0,0,10,67,3,N,2,5613
2,6,1,1,2,8,21,1,N,2,5657
2,N,1,1,9,5,49,1,N,2,5740
2,6,1,1,2,1,39,1,N,2,831
2,5,1,1,7,4,64,1,N,2,4866
2,N,1,1,9,6,9,1,N,2,7034
1,1,6,1,6,4,67,1,N,2,4364
2,1,1,1,4,10,64,1,N,2,1626
1,1,1,1,2,7,66,1,N,2,1706
1,6,1,1,8,8,18,1,N,2,3814
1,1,1,1,0,6,68,1,N,2,5978
1,N,2,2,9,9,4,1,N,2,6721
2,1,1,1,7,8,37,1,N,2,3268
1,6,1,1,4,8,20,1,N,2,706
2,1,1,1,2,8,42,1,N,2,1533
2,6,1,1,2,8,54,1,N,2,4541
2,6,1,1,4,6,37,1,N,2,4854
2,1,1,1,5,7,68,1,N,2,3481
1,6,1,1,2,4,15,1,N,2,510
2,1,1,1,5,8,53,1,N,2,3858
2,4,1,1,0,9,49,1,N,2,1621
2,4,1,1,6,2,35,1,N,2,4812
1,1,1,1,0,8,37,1,N,2,4099
1,1,1,1,7,6,20,1,N,2,1612
2,6,1,1,2,8,69,1,N,2,4197
2,6,1,1,1,8,56,1,N,2,3218
1,3,1,1,8,9,55,1,N,2,4837
2,3,1,1,5,8,83,1,N,2,5772
1,6,1,1,3,12,49,1,N,2,7104
2,1,1,1,0,3,66,1,N,2,4532
2,3,1,1,3,8,69,1,N,2,553
2,2,1,1,4,4,53,1,N,2,3002
1,1,1,1,5,10,51,1,N,2,713
1,1,1,1,1,4,36,1,N,2,426
1,1,1,1,0,6,54,1,N,2,1834
2,1,1,1,8,2,8,1,N,2,494
1,1,1,1,8,1,49,1,N,2,5856
1,1,1,1,7,1,80,1,N,2,4462
1,1,6,1,2,6,78,1,N,2,5727
1,6,1,1,0,2,20,1,N,2,4468
1,1,1,1,2,7,71,1,N,2,5827
2,6,1,1,7,5,39,1,N,2,3214
1,6,1,1,0,7,19,1,N,2,5666
2,1,1,1,9,12,63,1,N,2,6977
2,1,1,1,7,10,66,1,N,2,3362
1,1,6,1,4,12,37,1,N,2,1653
2,3,1,1,8,8,53,1,N,2,1600
1,1,1,1,4,9,18,1,N,2,4653
2,1,1,1,4,4,54,1,N,2,3446
2,2,1,2,2,4,62,1,N,2,5272
1,6,1,1,9,10,51,1,N,2,4434
2,1,1,1,2,8,51,1,N,2,6941
1,6,1,1,5,8,19,1,N,2,1492
2,1,1,1,7,5,40,1,N,2,5127
1,1,1,1,8,8,69,1,N,2,5723
2,4,1,1,6,7,52,1,N,2,3843
1,1,1,1,3,1,68,1,N,2,714
2,6,1,1,2,8,38,1,N,2,817
2,1,1,1,2,2,20,1,N,2,5880
1,1,1,1,8,5,63,1,N,2,3048
2,6,1,2,5,7,83,1,N,2,5993
1,1,1,1,7,8,53,1,N,2,4528
1,1,1,1,5,6,63,1,N,2,5701
2,4,1,1,5,9,67,1,N,2,3791
1,1,1,2,0,8,53,1,N,2,1615
1,1,1,1,2,4,56,1,N,2,1756
1,1,1,1,8,8,40,1,N,2,6019
2,3,1,0,2,9,83,3,N,2,361
2,6,1,1,5,3,41,1,N,2,5003
1,6,1,1,2,7,21,1,N,2,4730
1,6,1,1,7,1,37,1,N,2,6287
2,6,1,1,3,8,60,1,N,2,3344
1,1,1,1,5,8,64,1,N,2,718
1,1,1,1,0,7,65,1,N,2,3388
1,6,1,2,2,7,36,1,N,2,5925
1,1,1,1,9,10,65,1,N,2,3940
2,6,1,1,5,4,35,1,N,2,3067
2,6,1,1,2,9,53,1,N,2,4786
2,1,1,1,7,8,57,1,N,2,1599
1,3,1,1,6,3,51,1,N,2,862
2,1,1,1,8,7,35,1,N,2,1394
1,4,1,1,N,1,49,1,N,2,6982
2,3,1,1,5,2,54,1,N,2,7103
1,6,1,1,2,2,84,1,N,2,474
2,1,1,1,7,7,81,1,N,2,5873
1,1,1,1,2,6,69,1,N,2,3303
2,6,1,1,3,7,21,1,N,2,3870
1,N,1,1,9,2,6,1,N,2,7037
1,1,1,1,1,4,67,1,N,2,4766
2,4,6,1,9,7,37,1,N,2,3896
2,4,1,1,2,6,51,1,N,2,4763
2,4,1,1,8,1,68,1,N,2,3260
2,4,1,1,4,5,71,1,N,2,2951
1,4,1,1,1,4,54,1,N,2,496
2,1,1,1,5,8,54,1,N,2,1874
2,1,6,1,3,1,19,1,N,2,3087
1,1,1,1,1,4,78,1,N,2,5870
1,1,1,2,7,6,37,1,N,2,1606
1,1,1,1,8,4,54,1,N,2,4258
1,1,1,1,2,6,53,1,N,2,2899
2,1,1,1,7,4,18,1,N,2,5662
1,1,1,1,7,8,53,1,N,2,4331
2,1,1,1,2,12,53,1,N,2,4306
2,6,1,1,7,4,34,1,N,2,5788
1,1,6,1,9,7,51,1,N,2,3933
1,6,1,1,9,10,68,1,N,2,1732
2,4,1,1,7,4,49,1,N,2,2557
2,1,1,1,5,6,52,1,N,2,649
1,N,1,1,9,2,7,1,N,2,6853
1,1,1,1,9,1,65,1,N,2,4065
2,4,1,1,0,2,18,1,N,2,5091
1,6,1,1,8,8,51,1,N,2,5243
1,1,1,1,7,1,29,1,N,2,3767
2,3,1,1,5,8,56,1,N,2,4517
2,N,1,1,N,2,66,1,N,2,7107
1,3,6,1,8,9,81,1,N,2,1925
2,1,1,2,6,6,37,1,N,2,3097
1,1,1,2,2,8,53,1,N,2,2328
2,1,6,1,4,5,54,1,N,2,1771
2,6,1,1,5,1,5,1,N,2,6955
2,1,1,1,6,8,54,1,N,2,3724
2,6,1,1,2,7,38,1,N,2,5907
1,3,1,1,2,7,18,1,N,2,4062
2,6,1,1,0,7,20,1,N,2,6040
2,1,1,1,8,6,51,1,N,2,3885
2,1,1,1,6,7,33,1,N,2,3134
2,1,1,1,8,8,34,1,N,2,4458
2,6,1,1,0,8,17,1,N,2,6151
1,1,1,1,5,8,38,1,N,2,5879
2,6,1,1,1,3,65,1,N,2,4466
1,1,1,2,7,8,66,1,N,2,7145
1,6,1,2,7,9,34,1,N,2,935
1,N,1,1,4,8,51,1,N,2,4209
1,1,6,1,9,6,6,1,N,2,7107
2,1,1,1,8,7,67,1,N,2,564
2,6,1,1,3,8,21,1,N,2,3353
2,1,1,1,7,1,81,1,N,2,3281
2,1,1,2,8,9,37,1,N,2,2376
2,1,1,1,6,8,53,1,N,2,4335
1,6,1,2,2,7,21,3,N,2,600
2,1,1,1,6,6,21,1,N,2,3991
1,1,1,1,2,7,59,1,N,2,5027
2,1,1,1,2,6,61,1,N,2,3023
1,1,1,1,3,8,64,1,N,2,593
2,N,1,1,7,2,10,1,N,2,5259
2,N,1,2,N,3,51,1,N,2,7027
2,N,1,1,3,6,67,1,N,2,7134
2,1,1,1,6,4,54,1,N,2,1544
2,1,1,2,5,8,71,1,N,2,5860
1,1,1,1,4,1,66,1,N,2,4570
