AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
43,1.0,1,2.0,1.0,1.0,N,2.0,6,8
22,1.0,6,2.0,1.0,1.0,N,2.0,5,7
36,1.0,1,2.0,1.0,1.0,N,2.0,0,5
66,1.0,1,2.0,1.0,1.0,N,2.0,7,9
67,1.0,1,1.0,1.0,1.0,N,2.0,8,9
63,1.0,1,2.0,1.0,1.0,N,2.0,6,7
53,1.0,1,1.0,1.0,1.0,N,2.0,9,5
58,1.0,1,2.0,1.0,1.0,N,2.0,7,10
68,1.0,1,2.0,1.0,2.0,N,2.0,4,7
53,1.0,1,2.0,1.0,1.0,N,2.0,2,9
54,1.0,1,1.0,1.0,1.0,N,2.0,9,10
17,1.0,6,1.0,1.0,1.0,N,2.0,1,4
15,1.0,6,1.0,1.0,1.0,N,2.0,0,4
47,1.0,1,1.0,1.0,2.0,N,2.0,5,5
44,1.0,1,2.0,1.0,2.0,N,2.0,0,5
17,1.0,6,1.0,1.0,2.0,N,2.0,0,4
49,1.0,1,2.0,1.0,1.0,N,2.0,0,9
16,1.0,6,1.0,1.0,1.0,N,2.0,1,4
81,1.0,1,2.0,1.0,1.0,N,2.0,6,7
40,1.0,1,2.0,1.0,1.0,N,2.0,0,5
50,1.0,1,1.0,1.0,1.0,N,2.0,7,10
70,1.0,1,1.0,1.0,1.0,N,2.0,9,10
66,1.0,1,2.0,1.0,1.0,N,2.0,6,5
42,1.0,1,1.0,1.0,1.0,N,2.0,8,9
37,1.0,1,2.0,1.0,1.0,N,2.0,5,9
31,1.0,6,1.0,1.0,1.0,N,2.0,6,5
28,1.0,1,2.0,1.0,1.0,N,2.0,6,5
27,1.0,6,1.0,1.0,1.0,N,2.0,4,5
30,1.0,1,1.0,1.0,1.0,N,2.0,6,5
75,1.0,1,2.0,1.0,1.0,N,2.0,7,5
56,1.0,1,1.0,1.0,1.0,N,2.0,9,5
56,1.0,1,2.0,1.0,1.0,N,2.0,7,9
64,1.0,1,2.0,1.0,1.0,N,2.0,3,5
60,1.0,6,1.0,1.0,1.0,N,2.0,0,4
55,1.0,1,1.0,1.0,1.0,N,2.0,9,11
51,1.0,1,2.0,1.0,1.0,N,2.0,0,9
68,1.0,1,1.0,1.0,1.0,N,2.0,9,5
66,1.0,1,2.0,1.0,1.0,N,2.0,2,5
52,1.0,1,2.0,1.0,1.0,N,2.0,4,8
53,1.0,1,1.0,1.0,1.0,N,2.0,7,8
78,1.0,1,1.0,1.0,1.0,N,2.0,6,10
35,1.0,1,2.0,1.0,1.0,N,2.0,8,9
34,1.0,1,2.0,1.0,1.0,N,2.0,7,9
57,1.0,1,1.0,1.0,1.0,N,2.0,9,10
57,1.0,1,2.0,1.0,1.0,N,2.0,7,9
27,1.0,6,2.0,1.0,1.0,N,2.0,5,9
24,1.0,6,2.0,1.0,1.0,N,2.0,5,9
59,1.0,1,1.0,1.0,1.0,N,2.0,9,7
57,1.0,1,2.0,1.0,1.0,N,2.0,0,5
67,1.0,1,1.0,1.0,1.0,N,2.0,8,7
63,1.0,1,2.0,1.0,1.0,N,2.0,4,7
80,1.0,3,2.0,1.0,1.0,N,2.0,3,5
35,1.0,1,1.0,1.0,1.0,N,2.0,7,5
28,1.0,1,2.0,1.0,1.0,N,2.0,6,8
69,1.0,1,1.0,1.0,1.0,N,2.0,9,7
62,1.0,1,2.0,1.0,1.0,N,2.0,3,7
41,1.0,1,2.0,1.0,2.0,N,2.0,3,7
61,1.0,1,2.0,1.0,1.0,N,2.0,7,7
64,1.0,1,1.0,1.0,1.0,N,2.0,7,9
62,1.0,1,2.0,1.0,1.0,N,2.0,6,9
51,1.0,1,1.0,1.0,1.0,N,2.0,9,9
50,1.0,1,2.0,1.0,1.0,N,2.0,0,9
19,1.0,6,2.0,1.0,1.0,N,2.0,0,5
16,1.0,6,1.0,1.0,1.0,N,2.0,0,4
67,1.0,1,1.0,1.0,1.0,N,2.0,9,10
61,1.0,1,2.0,1.0,1.0,N,2.0,0,6
34,1.0,6,2.0,1.0,1.0,N,2.0,5,7
45,1.0,1,1.0,1.0,1.0,N,2.0,9,9
42,1.0,1,2.0,1.0,1.0,N,2.0,8,9
16,1.0,6,1.0,1.0,1.0,N,2.0,0,4
51,1.0,1,1.0,1.0,1.0,N,2.0,7,9
50,1.0,1,2.0,1.0,1.0,N,2.0,8,9
15,1.0,6,2.0,1.0,1.0,N,2.0,0,4
64,1.0,1,2.0,1.0,1.0,N,2.0,0,7
40,1.0,1,1.0,1.0,2.0,N,2.0,6,7
47,1.0,1,2.0,1.0,1.0,N,2.0,3,5
17,1.0,6,1.0,1.0,1.0,N,2.0,2,4
28,1.0,6,1.0,1.0,1.0,N,2.0,8,9
54,1.0,1,1.0,1.0,1.0,N,2.0,8,9
49,1.0,1,2.0,1.0,1.0,N,2.0,6,9
57,1.0,1,1.0,1.0,1.0,N,2.0,9,10
60,1.0,1,2.0,1.0,1.0,N,2.0,3,9
30,1.0,1,1.0,1.0,1.0,N,2.0,6,10
34,1.0,1,1.0,1.0,1.0,N,2.0,4,7
50,1.0,1,2.0,1.0,1.0,N,2.0,0,5
19,1.0,6,2.0,1.0,1.0,N,2.0,0,7
15,1.0,6,1.0,1.0,1.0,N,2.0,0,4
58,1.0,1,1.0,1.0,1.0,N,2.0,9,9
53,1.0,1,2.0,1.0,1.0,N,2.0,5,5
39,1.0,1,1.0,1.0,1.0,N,2.0,4,5
84,1.0,1,1.0,1.0,1.0,N,2.0,6,9
68,1.0,1,2.0,1.0,2.0,N,2.0,2,7
61,1.0,4,1.0,1.0,1.0,N,2.0,5,5
49,1.0,1,1.0,1.0,1.0,N,2.0,9,9
18,1.0,6,1.0,1.0,1.0,N,2.0,1,4
17,1.0,6,1.0,1.0,1.0,N,2.0,2,4
17,1.0,6,1.0,1.0,1.0,N,2.0,2,4
15,1.0,6,1.0,1.0,1.0,N,2.0,0,4
50,1.0,1,2.0,1.0,1.0,N,2.0,0,9
62,1.0,1,1.0,1.0,1.0,N,2.0,8,7
62,1.0,1,2.0,1.0,1.0,N,2.0,3,7
48,1.0,1,1.0,1.0,1.0,N,2.0,9,9
47,1.0,1,2.0,1.0,1.0,N,2.0,7,9
15,1.0,6,2.0,1.0,1.0,N,2.0,0,4
66,1.0,1,2.0,1.0,1.0,N,2.0,7,5
72,1.0,1,1.0,1.0,1.0,N,2.0,9,9
29,1.0,1,2.0,1.0,1.0,N,2.0,5,9
39,1.0,1,1.0,1.0,1.0,N,2.0,8,7
39,1.0,1,2.0,1.0,1.0,N,2.0,0,7
47,1.0,1,1.0,1.0,1.0,N,2.0,8,9
17,1.0,6,1.0,1.0,1.0,N,2.0,0,4
29,1.0,6,1.0,1.0,1.0,N,2.0,5,5
70,1.0,1,1.0,1.0,1.0,N,2.0,6,5
70,1.0,1,2.0,1.0,1.0,N,2.0,4,5
41,1.0,1,2.0,1.0,1.0,N,2.0,0,3
24,1.0,6,1.0,1.0,1.0,N,2.0,5,7
17,1.0,6,1.0,1.0,1.0,N,2.0,0,4
15,1.0,6,2.0,1.0,1.0,N,2.0,0,3
42,1.0,6,2.0,1.0,1.0,N,2.0,4,7
33,1.0,1,2.0,1.0,1.0,N,2.0,8,7
15,1.0,6,2.0,1.0,1.0,N,2.0,0,4
16,2.0,6,1.0,1.0,1.0,N,2.0,0,4
45,1.0,1,1.0,1.0,1.0,N,2.0,9,9
45,1.0,1,2.0,1.0,1.0,N,2.0,0,9
39,1.0,1,1.0,1.0,1.0,N,2.0,9,12
51,1.0,1,2.0,1.0,1.0,N,2.0,6,10
76,1.0,4,2.0,1.0,1.0,N,2.0,7,7
49,1.0,1,1.0,1.0,1.0,N,2.0,9,5
44,1.0,1,2.0,1.0,1.0,N,2.0,4,7
18,1.0,6,2.0,1.0,1.0,N,2.0,0,4
16,1.0,6,1.0,1.0,1.0,N,2.0,0,4
27,1.0,6,2.0,1.0,1.0,N,2.0,6,9
62,1.0,1,2.0,1.0,1.0,N,2.0,2,5
60,1.0,1,1.0,1.0,1.0,N,2.0,6,5
73,1.0,1,1.0,1.0,1.0,N,2.0,6,9
78,1.0,1,2.0,1.0,1.0,N,2.0,4,8
73,1.0,1,2.0,1.0,1.0,N,2.0,3,7
34,1.0,1,1.0,1.0,1.0,N,2.0,8,8
32,1.0,1,2.0,1.0,1.0,N,2.0,8,8
39,1.0,1,2.0,1.0,1.0,N,2.0,7,9
32,1.0,1,2.0,1.0,2.0,N,2.0,0,7
33,1.0,1,1.0,1.0,2.0,N,2.0,7,7
55,1.0,1,2.0,1.0,1.0,N,2.0,5,7
60,1.0,1,1.0,1.0,1.0,N,2.0,8,7
84,1.0,1,2.0,1.0,1.0,N,2.0,2,7
84,1.0,1,1.0,1.0,1.0,N,2.0,6,10
28,1.0,1,2.0,1.0,2.0,N,2.0,6,7
68,1.0,1,1.0,1.0,1.0,N,2.0,5,5
62,1.0,1,2.0,1.0,1.0,N,2.0,5,8
50,1.0,1,2.0,1.0,1.0,N,2.0,3,9
28,1.0,6,1.0,1.0,1.0,N,2.0,3,7
78,1.0,1,2.0,1.0,1.0,N,2.0,5,10
49,1.0,1,1.0,1.0,1.0,N,2.0,9,9
48,1.0,1,2.0,1.0,1.0,N,2.0,9,9
60,1.0,1,2.0,1.0,1.0,N,2.0,9,7
64,1.0,1,1.0,1.0,1.0,N,2.0,7,5
65,1.0,1,2.0,1.0,1.0,N,2.0,9,7
54,1.0,1,1.0,1.0,1.0,N,2.0,9,9
62,1.0,1,2.0,1.0,1.0,N,2.0,0,5
62,1.0,1,1.0,1.0,1.0,N,2.0,7,8
84,1.0,1,1.0,1.0,1.0,N,2.0,7,9
80,1.0,1,2.0,1.0,1.0,N,2.0,2,5
56,1.0,1,1.0,1.0,1.0,N,2.0,7,7
59,1.0,1,2.0,1.0,1.0,N,2.0,6,8
71,1.0,1,1.0,1.0,1.0,N,2.0,4,5
56,1.0,1,1.0,1.0,1.0,N,2.0,6,7
25,1.0,1,2.0,1.0,1.0,N,2.0,1,5
36,1.0,1,1.0,1.0,1.0,N,2.0,8,7
17,1.0,6,2.0,1.0,1.0,N,2.0,0,4
17,1.0,6,1.0,1.0,1.0,N,2.0,0,4
16,1.0,6,1.0,1.0,1.0,N,2.0,0,4
30,1.0,4,2.0,1.0,1.0,N,2.0,7,9
41,1.0,6,2.0,1.0,1.0,N,2.0,3,5
42,1.0,1,1.0,1.0,2.0,N,2.0,8,7
16,1.0,6,1.0,1.0,2.0,N,2.0,0,4
33,1.0,1,1.0,1.0,1.0,N,2.0,7,7
28,1.0,1,2.0,1.0,1.0,N,2.0,7,9
40,1.0,1,1.0,1.0,1.0,N,2.0,9,7
37,1.0,1,2.0,1.0,1.0,N,2.0,6,9
30,1.0,1,2.0,1.0,2.0,N,2.0,7,9
64,1.0,1,1.0,1.0,1.0,N,2.0,9,9
55,1.0,4,2.0,1.0,2.0,N,2.0,3,7
54,1.0,1,2.0,1.0,1.0,N,2.0,2,7
63,1.0,1,1.0,1.0,1.0,N,2.0,5,8
65,1.0,1,2.0,1.0,1.0,N,2.0,6,7
33,1.0,1,2.0,1.0,1.0,N,2.0,3,6
18,1.0,6,2.0,1.0,1.0,N,2.0,1,4
16,1.0,6,2.0,1.0,1.0,N,2.0,0,4
15,1.0,6,1.0,1.0,1.0,N,2.0,0,3
43,1.0,1,2.0,1.0,1.0,N,2.0,7,8
43,1.0,1,1.0,1.0,1.0,N,2.0,8,7
73,1.0,1,2.0,1.0,2.0,N,2.0,3,7
53,1.0,1,2.0,1.0,1.0,N,2.0,1,9
54,1.0,1,1.0,1.0,1.0,N,2.0,9,7
21,1.0,6,2.0,1.0,1.0,N,2.0,0,7
54,1.0,1,2.0,1.0,1.0,N,2.0,7,9
58,1.0,1,1.0,1.0,1.0,N,2.0,7,5
57,1.0,4,1.0,1.0,1.0,N,2.0,5,5
41,1.0,1,1.0,1.0,1.0,N,2.0,8,7
41,1.0,1,2.0,1.0,1.0,N,2.0,6,8
20,1.0,6,1.0,1.0,1.0,N,2.0,6,5
42,1.0,1,2.0,1.0,1.0,N,2.0,2,7
16,1.0,6,1.0,1.0,1.0,N,2.0,0,4
43,1.0,1,1.0,1.0,1.0,N,2.0,6,7
37,1.0,1,1.0,1.0,1.0,N,2.0,9,7
33,1.0,1,2.0,1.0,1.0,N,2.0,6,9
77,1.0,1,1.0,1.0,1.0,N,2.0,4,5
61,1.0,1,2.0,1.0,1.0,N,2.0,2,5
70,1.0,1,1.0,1.0,1.0,N,2.0,8,9
78,1.0,1,2.0,1.0,1.0,N,2.0,3,6
42,1.0,4,2.0,1.0,1.0,N,2.0,9,9
52,1.0,1,1.0,1.0,1.0,N,2.0,8,7
47,1.0,1,2.0,1.0,1.0,N,2.0,5,9
17,1.0,6,1.0,1.0,1.0,N,2.0,2,4
16,1.0,6,1.0,1.0,1.0,N,2.0,0,4
56,1.0,1,2.0,1.0,1.0,N,2.0,7,5
80,1.0,3,2.0,1.0,1.0,N,2.0,3,5
41,1.0,1,1.0,1.0,2.0,N,2.0,4,7
20,1.0,1,2.0,1.0,2.0,N,2.0,0,7
70,1.0,1,1.0,1.0,1.0,N,2.0,7,9
56,1.0,1,2.0,1.0,1.0,N,2.0,1,5
60,1.0,1,2.0,1.0,1.0,N,2.0,7,9
26,1.0,6,1.0,1.0,1.0,N,2.0,4,5
78,1.0,1,1.0,1.0,1.0,N,2.0,9,5
78,1.0,1,2.0,1.0,1.0,N,2.0,0,7
51,1.0,1,2.0,1.0,1.0,N,2.0,0,7
41,1.0,1,1.0,1.0,1.0,N,2.0,9,9
60,1.0,1,2.0,1.0,1.0,N,2.0,4,5
57,1.0,1,1.0,1.0,1.0,N,2.0,3,7
56,1.0,1,2.0,1.0,1.0,N,2.0,9,10
65,1.0,1,1.0,1.0,1.0,N,2.0,7,5
57,1.0,1,2.0,1.0,1.0,N,2.0,6,7
39,1.0,1,2.0,1.0,2.0,N,2.0,2,7
16,1.0,6,1.0,1.0,2.0,N,2.0,0,4
61,1.0,1,2.0,1.0,1.0,N,2.0,4,9
63,1.0,1,1.0,1.0,1.0,N,2.0,7,7
57,1.0,6,2.0,1.0,1.0,N,2.0,6,9
17,1.0,6,2.0,1.0,1.0,N,2.0,1,4
63,1.0,1,2.0,1.0,1.0,N,2.0,7,7
68,1.0,1,1.0,1.0,1.0,N,2.0,8,8
46,1.0,1,2.0,1.0,1.0,N,2.0,9,9
35,1.0,1,1.0,1.0,1.0,N,2.0,8,10
32,1.0,1,2.0,1.0,1.0,N,2.0,7,9
62,1.0,1,2.0,1.0,1.0,N,2.0,4,8
83,1.0,4,1.0,1.0,1.0,N,2.0,9,7
32,1.0,1,2.0,1.0,1.0,N,2.0,0,8
23,1.0,6,2.0,1.0,1.0,N,2.0,2,5
85,1.0,1,1.0,1.0,1.0,N,2.0,6,6
85,1.0,1,2.0,1.0,1.0,N,2.0,5,5
64,1.0,1,1.0,1.0,1.0,N,2.0,6,7
59,1.0,1,2.0,1.0,1.0,N,2.0,6,5
64,1.0,1,1.0,1.0,1.0,N,2.0,4,5
62,1.0,1,2.0,1.0,1.0,N,2.0,5,5
48,1.0,6,1.0,1.0,1.0,N,2.0,0,4
49,1.0,1,1.0,1.0,1.0,N,2.0,9,10
50,1.0,1,2.0,1.0,1.0,N,2.0,8,9
19,1.0,6,2.0,1.0,1.0,N,2.0,1,5
45,1.0,1,2.0,1.0,1.0,N,2.0,0,3
21,1.0,6,1.0,1.0,1.0,N,2.0,5,5
66,1.0,1,2.0,1.0,1.0,N,2.0,2,9
65,1.0,1,1.0,1.0,1.0,N,2.0,7,10
72,1.0,1,1.0,1.0,1.0,N,2.0,8,9
69,1.0,1,2.0,1.0,1.0,N,2.0,9,9
40,1.0,1,2.0,1.0,1.0,N,2.0,8,9
42,6.0,1,2.0,1.0,1.0,N,2.0,0,9
16,2.0,6,1.0,1.0,1.0,N,2.0,0,4
65,1.0,1,2.0,1.0,1.0,N,2.0,5,10
66,1.0,1,1.0,1.0,1.0,N,2.0,9,9
55,1.0,1,1.0,1.0,1.0,N,2.0,9,9
59,1.0,1,2.0,1.0,1.0,N,2.0,7,8
54,1.0,1,1.0,1.0,1.0,N,2.0,8,9
53,1.0,1,2.0,1.0,1.0,N,2.0,7,9
85,1.0,1,2.0,1.0,1.0,N,2.0,7,7
53,1.0,1,2.0,1.0,1.0,N,2.0,0,5
92,1.0,3,2.0,1.0,1.0,N,2.0,3,5
48,1.0,1,1.0,1.0,1.0,N,2.0,9,8
44,1.0,1,2.0,1.0,1.0,N,2.0,0,9
17,1.0,6,1.0,1.0,1.0,N,2.0,2,4
28,1.0,6,1.0,1.0,1.0,N,2.0,2,7
30,1.0,1,1.0,1.0,1.0,N,2.0,8,9
30,1.0,1,2.0,1.0,1.0,N,2.0,0,5
57,1.0,4,2.0,1.0,1.0,N,2.0,9,9
23,1.0,6,2.0,1.0,1.0,N,2.0,1,7
39,1.0,1,1.0,1.0,1.0,N,2.0,9,10
33,1.0,1,2.0,1.0,1.0,N,2.0,7,9
39,1.0,1,1.0,1.0,1.0,N,2.0,8,5
39,1.0,1,2.0,1.0,1.0,N,2.0,7,7
16,1.0,6,1.0,1.0,1.0,N,2.0,1,4
47,1.0,6,1.0,1.0,1.0,N,2.0,5,7
74,1.0,1,1.0,1.0,1.0,N,2.0,8,5
72,1.0,1,2.0,1.0,1.0,N,2.0,2,5
76,1.0,4,2.0,1.0,1.0,N,2.0,7,9
49,1.0,1,2.0,1.0,1.0,N,2.0,8,7
53,1.0,1,1.0,1.0,1.0,N,2.0,8,7
18,1.0,6,2.0,1.0,1.0,N,2.0,4,7
35,1.0,1,2.0,1.0,1.0,N,2.0,9,10
38,1.0,1,1.0,1.0,1.0,N,2.0,9,9
54,1.0,1,2.0,1.0,1.0,N,2.0,7,7
28,1.0,1,2.0,1.0,1.0,N,2.0,8,9
28,1.0,1,1.0,1.0,1.0,N,2.0,7,10
33,1.0,1,1.0,1.0,1.0,N,2.0,8,9
34,1.0,1,2.0,1.0,1.0,N,2.0,0,9
17,1.0,6,2.0,1.0,1.0,N,2.0,0,5
15,1.0,6,1.0,1.0,1.0,N,2.0,5,5
55,1.0,4,1.0,1.0,1.0,N,2.0,5,5
36,1.0,1,2.0,1.0,1.0,N,2.0,9,7
39,1.0,1,1.0,1.0,1.0,N,2.0,8,7
56,1.0,1,1.0,1.0,1.0,N,2.0,8,7
64,1.0,1,2.0,1.0,1.0,N,2.0,7,9
77,1.0,1,2.0,1.0,1.0,N,2.0,3,7
82,1.0,1,1.0,1.0,1.0,N,2.0,6,7
34,1.0,1,1.0,1.0,1.0,N,2.0,9,10
26,1.0,1,1.0,1.0,1.0,N,2.0,7,5
24,1.0,1,2.0,1.0,1.0,N,2.0,0,5
17,1.0,6,1.0,1.0,1.0,N,2.0,1,4
35,1.0,1,2.0,1.0,1.0,N,2.0,3,5
62,1.0,1,2.0,1.0,1.0,N,2.0,3,6
36,1.0,6,2.0,1.0,1.0,N,2.0,6,9
77,1.0,1,1.0,1.0,1.0,N,2.0,6,9
62,1.0,1,2.0,1.0,1.0,N,2.0,3,5
76,1.0,1,1.0,1.0,1.0,N,2.0,7,10
74,1.0,1,2.0,1.0,1.0,N,2.0,6,9
48,1.0,1,2.0,1.0,1.0,N,2.0,8,9
49,1.0,1,1.0,1.0,1.0,N,2.0,3,7
21,1.0,6,1.0,1.0,1.0,N,2.0,1,4
66,1.0,1,1.0,1.0,1.0,N,2.0,7,7
22,1.0,6,2.0,1.0,1.0,N,2.0,2,7
83,1.0,1,1.0,1.0,1.0,N,2.0,5,7
82,1.0,1,2.0,1.0,1.0,N,2.0,3,7
21,1.0,6,1.0,1.0,1.0,N,2.0,3,7
41,1.0,1,1.0,1.0,1.0,N,2.0,8,9
52,1.0,1,2.0,1.0,1.0,N,2.0,3,9
20,1.0,6,2.0,1.0,1.0,N,2.0,2,7
23,1.0,4,2.0,1.0,2.0,N,2.0,3,7
23,1.0,6,1.0,1.0,1.0,N,2.0,5,5
21,1.0,6,1.0,1.0,1.0,N,2.0,2,7
21,1.0,6,1.0,1.0,1.0,N,2.0,2,5
73,1.0,1,1.0,1.0,1.0,N,2.0,5,7
68,1.0,1,2.0,1.0,1.0,N,2.0,2,5
42,1.0,1,2.0,1.0,1.0,N,2.0,5,9
47,1.0,1,2.0,1.0,1.0,N,2.0,4,9
48,1.0,1,1.0,1.0,1.0,N,2.0,8,9
17,1.0,6,2.0,1.0,1.0,N,2.0,0,4
49,1.0,4,1.0,1.0,1.0,N,2.0,6,5
73,1.0,1,2.0,1.0,1.0,N,2.0,5,10
78,1.0,1,1.0,1.0,1.0,N,2.0,5,5
77,1.0,1,2.0,1.0,1.0,N,2.0,5,5
44,1.0,4,1.0,1.0,1.0,N,2.0,7,5
26,1.0,1,2.0,1.0,1.0,N,2.0,5,7
27,1.0,1,1.0,1.0,1.0,N,2.0,6,8
53,1.0,1,2.0,1.0,1.0,N,2.0,7,9
47,1.0,4,2.0,1.0,1.0,N,2.0,9,9
50,1.0,1,2.0,1.0,1.0,N,2.0,8,9
54,1.0,1,1.0,1.0,1.0,N,2.0,9,9
15,1.0,6,2.0,1.0,1.0,N,2.0,0,4
65,1.0,1,1.0,1.0,1.0,N,2.0,9,9
60,1.0,1,2.0,1.0,1.0,N,2.0,1,9
58,1.0,1,2.0,1.0,1.0,N,2.0,5,6
26,1.0,6,1.0,1.0,1.0,N,2.0,5,7
60,1.0,1,1.0,1.0,1.0,N,2.0,9,9
60,1.0,1,2.0,1.0,1.0,N,2.0,0,7
54,1.0,1,1.0,1.0,1.0,N,2.0,9,9
41,1.0,6,1.0,1.0,1.0,N,2.0,0,3
52,1.0,1,2.0,1.0,1.0,N,2.0,0,5
69,1.0,1,2.0,1.0,1.0,N,2.0,3,9
55,1.0,6,1.0,1.0,1.0,N,2.0,2,7
32,1.0,1,1.0,1.0,1.0,N,2.0,7,9
30,1.0,1,2.0,1.0,1.0,N,2.0,7,9
56,1.0,1,1.0,1.0,1.0,N,2.0,9,9
54,1.0,1,2.0,1.0,1.0,N,2.0,7,7
66,1.0,1,1.0,1.0,1.0,N,2.0,9,9
58,1.0,1,2.0,1.0,1.0,N,2.0,8,5
59,1.0,1,1.0,1.0,1.0,N,2.0,8,5
46,1.0,1,1.0,1.0,1.0,N,2.0,9,7
58,1.0,6,1.0,1.0,1.0,N,2.0,4,7
57,1.0,1,1.0,1.0,1.0,N,2.0,5,7
53,1.0,1,2.0,1.0,1.0,N,2.0,7,7
62,1.0,1,1.0,1.0,1.0,N,2.0,7,9
59,1.0,1,2.0,1.0,1.0,N,2.0,7,7
33,1.0,1,1.0,1.0,1.0,N,2.0,9,9
31,1.0,1,2.0,1.0,1.0,N,2.0,6,9
61,1.0,1,2.0,1.0,1.0,N,2.0,2,5
