,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
50,60,2,N,5,1,5,2,7,8,1,26,1,N,1,0,40.0
51,62,2,N,8,1,4,2,8,6,2,64,2,N,1,7,60.0
52,66,2,N,10,3,2,0,2,1,2,35,2,N,3,3,60.0
53,80,1,N,4,1,2,1,3,8,1,54,2,N,1,3,60.0
54,82,2,N,3,2,2,0,0,2,2,44,2,N,3,0,60.0
55,86,2,N,4,1,5,1,3,2,2,16,2,N,1,0,60.0
56,14,2,N,4,1,N,2,N,9,2,14,2,N,1,N,100.0
57,35,2,N,1,1,2,2,4,8,1,44,2,N,1,4,80.0
58,11,2,N,3,2,N,0,N,9,1,10,2,N,2,N,80.0
59,20,2,N,4,2,6,0,0,5,1,22,2,N,2,1,60.0
60,84,1,N,5,2,3,0,2,2,2,74,2,N,2,1,40.0
61,54,2,N,9,1,5,2,6,9,2,38,2,N,1,5,60.0
62,39,2,N,3,2,4,0,0,8,2,62,2,N,2,0,80.0
63,59,2,N,5,1,6,2,3,5,1,59,1,N,1,3,80.0
64,33,2,5,5,1,4,2,0,3,2,38,2,N,1,1,40.0
65,32,2,4,11,1,1,2,8,8,2,33,2,N,1,8,60.0
66,49,2,N,5,1,6,1,8,7,1,21,2,N,1,0,60.0
67,2,2,N,N,1,N,1,N,5,1,2,2,N,1,N,100.0
68,27,2,N,6,1,1,2,0,9,2,32,2,N,1,0,80.0
69,46,2,N,3,1,5,2,0,2,1,52,2,N,1,0,80.0
70,56,2,N,12,1,1,1,2,9,2,48,2,N,1,9,60.0
71,42,2,N,7,1,2,1,7,8,1,36,2,N,1,3,60.0
72,84,1,N,8,1,3,1,4,3,1,78,2,N,1,5,40.0
73,34,2,N,10,1,1,1,9,5,2,64,2,N,1,0,60.0
74,79,2,N,7,2,2,0,0,6,1,50,2,N,2,0,80.0
75,37,2,N,11,1,5,2,9,6,2,60,2,N,1,6,60.0
76,41,2,N,6,1,6,1,8,6,1,21,2,N,1,0,60.0
77,44,2,N,5,1,2,2,5,3,2,44,2,N,1,4,80.0
78,42,2,N,1,1,4,2,7,8,2,56,2,N,1,6,60.0
79,34,2,N,5,1,2,1,5,9,2,79,2,N,1,5,80.0
80,52,2,N,6,1,6,1,5,7,2,23,2,N,1,4,60.0
81,35,2,N,9,1,4,2,0,3,1,84,1,N,1,3,40.0
82,55,2,N,11,1,6,1,4,9,1,69,2,N,1,7,60.0
83,57,2,N,5,1,4,1,7,7,2,49,2,N,1,7,80.0
84,6,2,N,2,1,N,2,N,5,2,6,2,N,1,N,100.0
85,94,2,N,3,2,3,0,2,6,2,94,2,N,2,2,100.0
86,29,2,N,6,1,2,2,1,1,1,25,2,N,1,2,60.0
87,54,2,N,5,1,3,2,2,3,1,47,2,N,1,1,60.0
88,40,2,N,10,1,4,2,8,3,2,35,2,N,1,7,60.0
89,30,2,N,6,1,1,1,4,9,2,38,2,N,1,4,80.0
90,62,2,N,9,1,3,2,3,6,1,69,2,N,1,4,60.0
91,89,2,N,3,2,3,0,0,2,2,78,2,N,2,0,80.0
92,55,2,N,6,1,4,1,4,9,1,25,2,N,1,2,60.0
93,63,2,N,9,1,5,2,9,9,1,41,2,N,1,9,80.0
94,61,2,N,1,1,2,1,0,6,2,68,2,N,1,0,80.0
95,33,2,N,11,1,2,1,8,6,1,31,2,N,1,8,80.0
96,28,2,N,8,1,2,1,7,9,2,40,2,N,1,0,60.0
97,53,2,N,10,1,4,1,7,9,1,42,2,N,1,9,60.0
98,16,2,N,4,1,6,2,0,5,2,21,2,N,1,3,60.0
99,64,2,N,6,1,3,2,3,1,1,68,2,N,1,3,80.0
100,39,2,N,7,2,6,0,1,8,2,39,2,N,3,1,80.0
101,78,2,N,12,1,3,1,7,2,1,93,1,N,1,9,40.0
102,85,2,N,11,1,3,1,0,2,1,44,2,N,1,1,60.0
103,74,2,N,11,1,4,2,3,9,1,74,2,N,1,3,100.0
104,76,2,N,10,1,3,1,9,3,1,86,2,N,1,8,60.0
105,66,2,N,11,1,5,1,5,2,1,66,2,N,1,5,100.0
106,69,2,N,2,1,1,2,3,1,2,52,2,N,1,3,80.0
107,17,2,N,7,3,6,0,1,8,1,25,2,2,3,5,40.0
108,60,2,N,8,1,6,1,9,6,1,65,2,N,1,4,60.0
