,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
20,53,2,8,2,2,2,N,5,0,1,14,1,0,5,1,13500.0,6,501,38-00100,3,2,54,2,0,2,2,2,N,1,0,2,19000.0,3,287,53.84615384615385
21,58,2,8,2,2,2,N,3,0,1,3,1,0,5,1,26400.0,6,358,30-00600,1,1,55,2,0,2,2,2,N,1,1,4,52400.0,7,295,46.15384615384615
22,75,2,8,2,N,2,N,4,0,1,N,1,2,3,1,77610.0,6,329,51-51255,1,2,73,2,10,2,2,2,N,1,0,2,24600.0,4,231,38.46153846153847
23,44,2,7,2,2,2,N,7,0,1,11,4,0,7,1,81500.0,7,325,51-51255,1,1,58,2,10,2,2,2,N,1,0,N,48000.0,6,367,53.84615384615385
24,50,2,8,2,2,2,N,11,0,1,10,6,0,5,1,20000.0,3,251,24-01004,1,1,61,2,8,2,2,2,N,1,0,N,51300.0,6,388,61.53846153846154
25,41,2,9,2,2,2,N,4,0,1,4,4,0,2,1,32000.0,2,376,38-00100,1,1,60,1,0,2,2,2,N,1,0,N,62700.0,7,473,46.15384615384615
26,13,2,11,2,2,2,N,9,0,1,6,4,0,4,2,50000.0,4,98,29-01901,1,2,75,2,8,2,2,2,N,1,0,N,31000.0,5,254,53.84615384615385
27,36,2,8,2,2,1,N,4,0,1,N,1,2,2,1,4800.0,8,260,19-01700,1,2,88,2,7,2,1,1,N,1,0,2,11600.0,2,197,46.15384615384615
28,48,2,8,2,2,2,N,9,0,1,4,4,0,3,1,188700.0,7,252,19-01700,1,1,41,2,7,2,2,2,N,1,3,5,36000.0,5,206,46.15384615384615
29,59,2,7,1,2,2,N,5,0,1,12,1,2,3,2,4500.0,2,454,17-03529,2,1,48,2,11,2,2,2,N,1,0,3,40000.0,6,501,46.15384615384615
30,52,2,9,2,2,2,N,7,0,1,7,6,1,4,2,9000.0,9,47,38-00100,1,1,39,2,0,2,2,2,N,1,0,N,410000.0,9,501,53.84615384615385
31,69,2,7,2,2,2,N,5,0,1,15,1,0,2,1,14000.0,4,42,28-01100,1,2,75,2,7,2,1,2,N,1,0,2,29400.0,6,308,61.53846153846154
32,70,2,10,2,2,2,N,5,0,1,10,1,1,4,2,2000.0,8,206,17-03529,2,2,57,2,11,2,2,2,N,1,0,5,22200.0,4,501,46.15384615384615
33,36,2,11,2,2,2,N,7,0,1,14,6,0,4,1,154000.0,4,69,51-51255,2,2,34,2,10,2,2,2,N,1,0,2,0.0,0,407,53.84615384615385
34,52,2,5,2,2,2,N,5,0,1,N,4,0,4,1,72000.0,2,468,06-07502,6,2,89,2,12,2,2,2,N,1,0,2,371900.0,9,501,53.84615384615385
35,39,2,9,2,2,2,3,6,0,1,14,1,N,N,2,67500.0,9,245,01-01301,1,2,26,2,7,2,2,2,N,1,2,4,0.0,0,34,38.46153846153847
36,59,2,9,2,2,2,N,7,0,1,N,4,0,2,1,2300.0,3,501,26-02702,2,2,72,2,8,2,2,2,N,1,0,N,34100.0,5,279,53.84615384615385
37,67,2,11,2,2,2,N,9,0,1,11,6,1,4,2,0.0,6,486,36-04010,1,2,36,2,13,2,2,2,N,1,0,N,63200.0,7,476,46.15384615384615
38,40,2,7,2,2,2,N,4,0,1,N,1,0,3,2,143000.0,5,341,29-01901,1,1,80,2,8,2,1,1,N,1,0,2,17600.0,3,200,38.46153846153847
39,38,2,9,2,1,2,N,8,0,1,10,1,9,3,1,8400.0,4,38,40-00200,1,2,61,2,0,2,2,2,N,1,0,2,19200.0,4,486,46.15384615384615
40,24,1,10,2,1,2,N,10,0,1,4,6,0,5,1,120000.0,5,314,13-04600,1,1,33,2,7,2,2,2,N,1,0,N,91000.0,8,501,38.46153846153847
41,89,2,9,2,2,1,N,8,0,1,6,4,5,8,1,12400.0,2,501,30-00600,1,2,76,2,0,2,2,2,N,1,0,N,10400.0,2,85,46.15384615384615
42,61,2,8,2,2,2,N,10,0,1,N,4,0,4,1,100000.0,3,246,17-03531,2,1,74,2,10,2,2,2,N,1,0,N,60000.0,7,493,53.84615384615385
43,42,2,10,2,2,2,N,7,0,2,16,1,0,2,1,283500.0,4,0,17-03531,2,2,64,2,10,2,1,2,N,1,0,2,25500.0,4,239,61.53846153846154
44,63,2,9,1,2,2,N,5,0,1,N,4,2,2,2,9000.0,3,501,29-01901,1,1,60,2,8,2,2,1,3,1,0,N,9800.0,2,73,23.076923076923077
45,32,2,10,2,2,2,N,4,0,1,N,6,4,2,2,402000.0,6,420,30-00600,1,1,17,2,0,2,2,2,N,1,7,9,0.0,0,118,46.15384615384615
46,42,1,7,2,2,2,N,3,0,1,N,1,0,N,1,34150.0,0,68,17-03529,2,1,56,2,11,2,1,2,N,1,2,5,9300.0,2,168,30.76923076923077
47,37,2,9,2,2,2,N,5,0,1,N,2,0,2,1,255700.0,2,168,36-04010,2,2,35,2,13,2,2,2,N,1,0,3,34000.0,5,501,53.84615384615385
48,47,2,10,2,2,2,5,7,0,1,10,6,N,6,1,39000.0,5,366,17-03529,1,1,20,2,11,2,2,2,N,1,0,3,20000.0,3,501,38.46153846153847
49,61,2,7,2,2,2,N,7,0,1,6,1,0,N,1,66550.0,6,501,30-00600,3,1,40,2,0,2,2,2,N,1,0,2,35000.0,6,384,61.53846153846154
50,76,2,5,2,2,2,N,4,0,1,N,1,0,4,1,21590.0,1,501,26-02702,1,2,31,2,8,2,2,2,N,1,1,3,0.0,0,292,46.15384615384615
51,43,2,10,2,2,2,N,5,0,1,12,4,5,2,1,208700.0,4,161,01-01301,2,2,71,1,7,2,2,2,N,1,0,N,51500.0,7,425,38.46153846153847
52,61,2,10,2,2,2,N,8,0,1,14,6,0,4,2,54000.0,7,243,30-00600,1,2,30,1,0,1,1,1,N,1,1,2,38000.0,6,218,15.384615384615385
53,60,2,11,2,2,2,N,8,0,1,N,1,2,2,2,26500.0,3,488,29-01901,2,1,58,2,8,2,2,2,N,1,1,5,0.0,0,250,46.15384615384615
54,64,2,12,2,2,2,N,9,0,1,N,6,0,7,2,37000.0,6,85,32-00405,2,2,60,2,9,2,1,1,N,1,0,N,18000.0,3,135,38.46153846153847
55,60,2,8,2,2,2,N,8,0,1,6,1,0,6,1,50000.0,3,188,19-01700,1,1,48,2,7,2,2,2,N,1,0,2,60000.0,8,501,53.84615384615385
56,39,2,10,2,2,2,N,7,0,1,8,2,0,3,1,206500.0,5,485,17-03531,2,2,22,2,10,2,2,2,N,1,0,3,7000.0,2,115,69.23076923076923
57,78,2,11,2,2,2,N,10,0,1,10,4,2,4,2,107000.0,3,465,24-01004,1,1,55,2,8,2,2,2,N,1,0,2,198100.0,9,501,46.15384615384615
58,70,2,8,2,2,1,N,4,0,1,14,6,0,2,1,75000.0,6,188,51-51255,1,2,16,2,10,2,2,2,N,1,2,4,1500.0,1,501,38.46153846153847
59,70,1,9,2,2,2,N,7,0,1,11,6,0,N,2,79000.0,4,119,30-00600,1,2,46,2,0,2,2,2,N,1,0,N,25000.0,4,190,61.53846153846154
60,36,2,8,2,2,2,N,9,1,1,13,6,0,3,1,12800.0,4,69,24-01004,1,2,24,2,8,2,2,2,N,1,2,4,13000.0,2,99,53.84615384615385
61,66,2,11,2,2,1,N,8,0,1,6,6,0,3,2,51500.0,7,258,36-04010,2,1,23,2,13,1,2,2,N,1,1,4,12600.0,3,501,30.76923076923077
62,41,2,10,2,2,2,N,12,0,1,4,1,1,N,2,34400.0,7,11,24-01004,1,1,54,2,8,2,2,2,N,1,1,3,552000.0,9,501,53.84615384615385
63,26,2,10,2,2,2,N,9,0,1,4,6,0,3,2,9600.0,2,280,17-03529,1,2,26,2,11,2,2,2,N,1,0,N,90000.0,8,501,61.53846153846154
64,26,2,9,2,2,2,N,9,0,1,11,4,0,3,1,17300.0,3,16,51-51255,1,1,71,2,10,2,2,2,N,1,0,N,201000.0,9,501,53.84615384615385
65,34,2,8,2,2,2,N,9,0,1,N,4,0,2,1,38750.0,0,501,36-04010,2,2,78,2,13,2,1,2,N,1,0,N,33600.0,5,275,46.15384615384615
66,73,2,10,2,2,2,N,5,0,1,6,6,0,3,2,88400.0,0,179,01-01301,2,1,26,2,7,2,2,2,N,1,0,2,0.0,0,60,61.53846153846154
67,74,2,10,2,2,2,N,10,0,2,14,6,0,4,2,4600.0,2,3,29-01901,2,2,29,2,8,2,2,2,N,1,0,N,50000.0,7,379,46.15384615384615
68,65,2,8,2,2,2,N,5,0,1,9,6,0,2,2,55200.0,5,144,06-07502,1,2,33,2,12,2,2,2,N,1,0,N,12000.0,3,90,53.84615384615385
69,68,2,9,2,2,2,N,10,0,1,12,6,0,5,1,4000.0,5,22,36-04010,2,1,42,2,13,2,2,2,N,1,0,N,39000.0,5,297,61.53846153846154
70,50,1,10,2,2,2,N,8,0,1,10,6,1,3,1,8700.0,1,255,26-02702,1,2,42,2,8,2,2,2,N,1,1,2,11000.0,2,62,46.15384615384615
71,35,2,8,2,2,1,N,7,0,1,6,1,2,2,2,188200.0,4,178,01-01301,2,2,30,2,7,2,2,2,N,1,3,5,24000.0,5,125,38.46153846153847
72,35,2,8,2,2,2,N,9,0,1,7,6,0,6,1,24500.0,1,297,36-04010,2,1,27,2,13,2,2,2,N,1,0,2,59000.0,7,374,53.84615384615385
73,86,2,7,2,2,2,N,8,0,1,12,6,0,3,1,173500.0,6,501,17-03529,2,2,47,2,11,2,2,2,N,1,0,N,42220.0,6,318,61.53846153846154
74,84,2,10,2,2,1,N,5,0,1,N,6,0,5,2,387000.0,3,168,17-03529,6,1,19,2,11,2,2,2,N,1,0,N,0.0,0,0,46.15384615384615
75,61,2,10,2,2,1,N,10,0,1,12,6,0,3,1,21400.0,7,76,24-01004,1,2,78,2,8,2,2,2,N,1,0,N,53200.0,6,436,46.15384615384615
76,32,2,11,2,2,2,N,7,0,1,6,4,0,3,2,17300.0,3,4,08-00803,1,2,76,2,7,2,2,2,N,1,0,3,14400.0,2,281,61.53846153846154
77,18,2,10,2,2,2,N,9,0,1,6,6,1,2,2,30700.0,2,37,38-00100,1,2,24,2,0,2,2,2,N,1,0,N,15000.0,3,113,46.15384615384615
78,76,2,9,2,2,2,N,5,0,1,14,1,1,3,1,50000.0,6,98,17-03531,2,2,53,2,10,2,2,2,N,1,0,2,24000.0,4,194,46.15384615384615
79,22,2,8,2,2,2,N,7,0,1,16,6,0,3,1,83500.0,3,501,28-01100,2,2,66,2,7,2,2,2,N,1,0,N,26000.0,5,214,53.84615384615385
80,66,2,11,2,2,2,N,5,0,1,12,1,0,2,1,103200.0,7,367,32-00405,1,2,55,2,9,2,1,1,N,1,0,3,136660.0,9,501,38.46153846153847
81,43,2,11,2,2,2,N,7,0,1,7,1,1,2,1,2000.0,2,457,19-01700,2,1,46,2,7,2,2,2,N,1,0,2,27000.0,4,267,53.84615384615385
82,41,2,8,2,2,2,N,9,0,1,16,1,0,3,1,23000.0,N,501,30-00600,2,2,32,2,0,2,2,2,N,1,2,4,18000.0,3,501,53.84615384615385
83,66,2,9,2,2,2,N,7,0,1,3,1,2,3,2,777000.0,2,501,38-00100,1,1,27,2,0,2,2,2,N,1,0,2,100000.0,9,501,53.84615384615385
84,55,2,6,2,2,2,N,5,0,1,16,1,1,2,1,9300.0,2,331,51-01301,1,2,53,2,10,2,2,2,N,1,0,2,125000.0,9,501,53.84615384615385
85,69,2,6,2,2,2,N,8,0,1,4,6,1,2,1,358600.0,7,501,17-03531,2,2,23,2,10,2,2,2,N,1,1,5,40000.0,6,235,53.84615384615385
86,67,2,7,2,2,2,N,10,0,1,14,1,0,2,1,45000.0,2,398,17-03531,2,2,71,2,10,2,2,2,N,1,0,2,85700.0,8,501,61.53846153846154
87,65,2,9,2,2,2,N,7,0,1,12,1,0,2,2,35300.0,8,161,32-00405,1,2,43,2,9,2,2,2,N,1,0,5,45000.0,6,501,61.53846153846154
88,92,2,8,2,2,2,N,4,0,1,N,6,0,6,1,255700.0,5,19,36-04010,6,2,15,2,13,2,2,2,N,1,0,7,0.0,0,501,53.84615384615385
89,64,2,9,2,N,2,N,9,0,1,16,4,2,2,2,49600.0,4,100,51-51255,2,2,65,2,10,2,2,2,N,1,0,2,44600.0,6,501,46.15384615384615
90,49,2,8,2,2,2,N,7,0,1,14,1,1,4,1,28000.0,2,347,28-01100,1,2,58,2,7,2,2,2,N,1,0,2,20000.0,5,227,46.15384615384615
91,73,2,8,1,2,2,N,9,0,2,14,1,0,4,1,46904.0,5,190,01-01301,1,1,26,2,7,2,2,2,N,1,2,4,21000.0,4,87,38.46153846153847
92,72,2,4,2,2,2,N,9,0,1,14,6,0,3,1,30000.0,4,501,32-00405,1,2,26,2,9,2,2,2,N,1,0,3,24000.0,4,118,69.23076923076923
93,58,2,9,2,2,2,N,10,0,1,16,4,0,N,2,123700.0,2,282,29-01901,2,1,76,2,8,2,2,2,N,1,0,N,20800.0,4,172,61.53846153846154
94,48,2,8,2,2,2,N,8,0,1,N,1,2,N,1,99100.0,3,451,26-02702,1,2,51,2,8,2,2,2,N,1,2,4,0.0,0,487,61.53846153846154
95,3,2,10,2,2,2,N,5,0,1,9,6,5,2,1,70090.0,8,N,36-04010,2,1,39,2,13,2,2,2,N,1,0,3,98000.0,8,501,53.84615384615385
96,51,2,9,2,2,2,N,9,0,1,9,1,4,4,1,16100.0,6,501,26-02702,1,2,40,2,8,2,2,2,N,1,1,3,131200.0,9,501,53.84615384615385
97,74,2,8,2,2,2,N,9,0,1,10,6,0,6,1,10000.0,1,185,17-03529,2,1,24,2,11,2,2,2,N,1,0,3,50000.0,6,501,53.84615384615385
98,4,2,9,2,2,2,N,8,0,1,12,6,0,2,2,165800.0,3,86,38-00100,1,2,21,2,0,2,2,2,N,1,0,N,12500.0,2,94,53.84615384615385
99,51,2,7,2,2,2,N,9,0,1,9,6,3,N,1,12580.0,3,334,29-01901,2,2,37,2,8,2,2,2,N,1,2,5,60000.0,8,413,46.15384615384615
100,71,2,4,2,2,2,N,5,0,1,10,1,0,2,1,18000.0,6,501,01-01301,2,2,71,2,7,2,2,2,N,1,0,3,15000.0,3,247,61.53846153846154
101,63,2,6,2,2,2,N,10,0,1,12,1,1,4,1,30000.0,0,196,36-04010,2,2,60,2,13,2,2,2,N,1,0,5,170000.0,9,501,46.15384615384615
102,57,2,8,2,2,2,N,9,0,1,11,1,0,3,1,21520.0,2,199,24-01004,6,2,55,2,8,2,2,2,N,1,0,2,5400.0,1,457,61.53846153846154
103,79,2,6,2,2,2,N,8,0,1,9,1,0,3,1,50000.0,4,114,08-00803,1,2,48,2,7,2,2,2,N,1,0,2,90000.0,8,501,53.84615384615385
104,43,2,8,2,2,1,N,5,0,1,N,4,2,2,1,138800.0,2,501,17-03529,2,2,89,2,11,2,1,2,N,1,0,2,18200.0,3,219,38.46153846153847
105,55,2,8,2,2,2,N,5,0,1,6,6,0,2,2,7900.0,4,183,51-01301,2,2,19,2,10,2,2,2,N,1,1,4,180.0,1,173,46.15384615384615
106,31,2,7,2,2,2,N,4,0,1,14,6,0,5,2,118000.0,4,299,17-03531,2,1,18,2,10,2,2,2,N,1,2,4,3600.0,1,92,46.15384615384615
107,59,2,6,2,2,2,N,5,0,1,15,6,0,2,1,14000.0,4,299,17-03529,2,2,69,2,11,2,2,2,N,1,0,N,80050.0,8,501,53.84615384615385
108,87,2,9,2,2,2,N,5,0,1,N,2,0,3,1,223100.0,4,434,36-04010,2,1,62,2,13,2,2,2,N,1,0,6,37000.0,5,278,53.84615384615385
109,29,2,7,2,2,2,N,5,0,1,6,4,0,2,2,6700.0,2,501,51-51255,1,1,74,2,10,2,2,2,N,1,0,N,26500.0,4,218,53.84615384615385
110,13,2,10,2,2,1,N,8,0,1,12,1,0,2,1,583000.0,5,101,08-00803,1,2,64,2,7,2,2,2,N,1,0,2,0.0,0,107,53.84615384615385
111,42,2,8,2,2,2,N,5,0,1,6,4,0,N,1,48000.0,3,224,38-00100,1,2,44,2,0,2,1,2,N,1,1,2,0.0,0,0,38.46153846153847
112,28,2,7,2,2,2,N,5,0,1,N,3,0,2,2,654000.0,9,501,30-00600,1,1,94,1,0,2,1,2,N,1,0,N,17000.0,3,140,38.46153846153847
113,28,2,7,2,2,2,N,4,0,1,N,2,2,2,2,15600.0,7,102,17-03529,2,2,17,2,11,2,2,1,N,1,1,5,0.0,0,51,38.46153846153847
114,25,2,10,2,2,2,N,9,0,1,10,6,0,N,2,23000.0,5,401,13-04600,2,2,47,2,7,2,2,2,N,1,0,N,32000.0,5,243,69.23076923076923
115,34,2,9,2,2,2,N,9,0,1,8,1,2,3,1,16600.0,3,18,06-07502,1,1,32,2,12,2,2,2,N,1,0,2,54000.0,6,501,46.15384615384615
116,36,2,7,2,2,2,N,7,0,1,N,4,0,6,1,790.0,1,149,32-00405,9,2,68,2,9,2,1,2,N,1,0,3,42400.0,6,501,46.15384615384615
117,68,2,9,2,2,2,N,7,0,1,N,4,0,3,2,156000.0,6,439,08-00803,1,1,79,2,7,2,2,2,N,1,0,N,15700.0,3,130,53.84615384615385
118,63,2,10,2,2,2,N,8,0,1,14,1,0,2,1,72000.0,5,501,01-01301,2,1,53,2,7,2,2,2,N,1,2,4,25000.0,5,278,53.84615384615385
119,72,2,8,2,2,2,N,11,4,1,10,1,1,5,1,20030.0,8,501,51-01301,1,1,32,2,10,2,2,2,N,1,0,2,210800.0,9,501,53.84615384615385
120,45,1,12,2,2,2,N,10,0,1,10,1,0,2,1,56000.0,2,145,17-03529,2,1,67,2,11,2,2,2,N,1,0,2,200000.0,9,501,53.84615384615385
121,18,2,8,2,2,2,N,12,0,1,12,1,0,5,2,75000.0,4,398,06-07502,1,2,38,2,12,2,2,2,N,1,0,2,70000.0,7,501,53.84615384615385
122,88,2,9,2,2,2,N,5,0,1,N,3,0,6,1,43500.0,7,86,17-03529,6,2,70,2,11,2,2,2,N,1,1,4,0.0,0,501,46.15384615384615
123,49,2,9,2,2,2,N,7,0,1,N,6,0,3,1,37300.0,4,427,01-01301,2,2,19,2,7,2,2,2,N,1,0,8,8000.0,2,129,53.84615384615385
124,54,2,5,2,2,2,N,10,0,1,13,6,0,4,1,5500.0,2,175,40-00200,1,1,70,2,0,2,2,2,N,1,0,N,25200.0,5,208,53.84615384615385
125,54,2,6,2,2,2,N,10,0,1,10,1,0,3,1,11500.0,3,194,17-03531,2,1,74,2,10,2,2,2,N,1,0,2,20000.0,3,501,61.53846153846154
126,59,2,11,2,2,2,N,9,0,1,N,4,0,4,1,16300.0,6,237,08-00803,1,2,72,2,7,2,2,2,N,1,0,N,6720.0,1,55,53.84615384615385
127,1,2,7,2,2,2,N,9,0,1,11,6,4,3,2,11500.0,3,501,13-04600,1,2,25,2,7,2,2,2,N,1,0,N,0.0,0,0,53.84615384615385
128,34,2,10,2,2,2,N,9,0,1,9,1,0,2,1,19100.0,2,190,51-01301,2,2,38,2,10,2,2,2,N,1,3,5,150000.0,9,501,53.84615384615385
129,3,2,8,2,2,2,N,6,0,1,4,1,0,2,1,35000.0,5,258,30-00600,1,2,49,2,0,2,2,2,N,1,0,5,52090.0,7,501,53.84615384615385
130,54,2,7,2,2,2,N,9,0,1,6,1,0,3,2,212000.0,0,501,32-00405,1,1,68,1,9,2,1,2,N,1,0,2,45800.0,6,301,38.46153846153847
131,48,2,10,2,2,2,N,9,0,1,6,6,0,6,1,9000.0,5,402,40-00200,1,2,33,2,0,2,2,2,N,1,0,N,34000.0,6,259,53.84615384615385
132,77,1,8,2,2,2,N,10,0,1,14,1,0,5,1,6000.0,3,182,24-01004,1,1,70,2,8,2,2,2,N,1,0,3,19610.0,3,475,61.53846153846154
133,45,2,7,2,2,2,N,5,0,1,11,1,0,2,1,7000.0,4,457,36-04010,2,2,66,2,13,2,2,2,N,1,0,2,35100.0,5,501,61.53846153846154
134,65,2,10,2,2,2,N,8,0,1,3,1,0,6,2,66000.0,5,352,32-00405,1,1,48,2,9,2,2,2,N,1,0,2,65000.0,8,440,53.84615384615385
135,35,2,6,2,2,2,N,5,0,1,2,1,1,2,1,11000.0,8,453,40-00200,1,1,50,2,0,2,2,2,N,1,0,2,55000.0,8,501,61.53846153846154
136,44,2,10,2,2,2,N,7,0,1,11,6,0,N,2,20800.0,5,74,26-02702,2,1,20,2,8,2,2,2,N,1,0,N,7000.0,2,53,61.53846153846154
137,42,2,9,2,2,2,N,4,0,1,6,1,0,2,1,618000.0,1,361,51-01301,1,2,56,2,10,2,2,2,N,1,0,2,4800.0,1,501,69.23076923076923
138,40,2,7,2,2,2,N,10,0,1,15,4,3,3,1,58600.0,7,501,24-01004,1,2,59,2,8,2,2,2,N,1,0,2,552000.0,9,501,53.84615384615385
139,62,2,9,2,2,2,N,5,0,1,N,4,0,5,2,30000.0,1,34,01-01301,2,1,75,2,7,2,2,2,N,1,0,N,58400.0,8,485,53.84615384615385
140,78,2,6,2,2,2,N,9,0,1,7,6,2,N,1,135770.0,4,387,17-03531,2,1,31,2,10,2,2,2,N,1,2,5,62000.0,7,353,53.84615384615385
141,51,2,9,2,2,2,N,9,0,1,7,1,0,5,1,55000.0,7,501,24-01004,2,1,50,2,8,2,2,2,N,1,1,3,45000.0,5,234,46.15384615384615
142,77,2,9,2,2,2,N,9,0,1,14,6,0,4,1,695000.0,7,62,51-01301,1,2,48,2,10,2,2,2,N,1,0,N,39000.0,5,297,53.84615384615385
143,62,2,8,2,2,2,N,4,0,1,N,4,1,4,1,0.0,2,501,01-01301,2,2,79,2,7,2,2,2,N,1,0,2,9300.0,2,166,53.84615384615385
144,64,2,10,2,2,2,N,10,0,1,N,1,0,3,1,14300.0,8,224,17-03529,2,1,70,2,11,2,2,2,N,1,0,2,56900.0,7,501,53.84615384615385
145,20,2,8,1,2,2,N,8,0,1,14,6,1,3,1,51650.0,5,82,38-00100,1,1,23,2,0,2,2,2,N,1,2,7,15800.0,3,501,38.46153846153847
146,83,2,11,2,1,2,N,10,0,1,N,3,6,N,1,85000.0,2,101,51-01301,6,2,82,2,10,2,2,2,N,1,0,N,83900.0,8,501,46.15384615384615
147,50,2,9,2,2,2,4,10,0,1,12,6,0,3,2,65000.0,5,234,30-00600,1,2,25,2,0,2,2,2,N,1,0,N,106900.0,9,501,46.15384615384615
148,56,2,10,2,2,2,N,4,0,1,N,1,0,N,2,7700.0,4,6,17-03531,2,2,77,1,10,2,2,2,N,1,0,2,12000.0,2,224,53.84615384615385
149,65,2,8,2,2,2,N,7,0,1,15,1,7,2,1,182300.0,3,501,36-03710,2,2,58,2,13,2,2,2,N,1,0,4,34000.0,5,324,46.15384615384615
150,63,2,6,2,2,2,N,7,0,1,14,6,2,5,1,14400.0,1,205,13-04600,2,1,31,2,7,2,2,2,N,1,0,N,30000.0,5,228,46.15384615384615
151,72,2,6,2,2,2,N,4,0,1,N,4,0,3,1,87180.0,1,171,13-04600,2,2,75,2,7,1,1,1,N,1,0,5,21000.0,4,154,30.76923076923077
152,22,2,8,2,2,2,N,9,0,1,N,4,0,7,1,12000.0,7,180,51-01301,1,2,86,2,10,2,2,2,N,1,0,N,50000.0,6,410,53.84615384615385
153,66,2,9,2,2,2,N,11,0,1,12,1,5,3,1,6150.0,5,78,08-00803,1,2,39,2,7,2,2,2,N,1,3,5,490000.0,9,501,46.15384615384615
154,51,2,10,2,2,2,N,7,0,1,13,4,0,2,1,130040.0,3,1,30-00600,1,2,53,2,0,2,2,2,N,1,0,2,0.0,0,0,61.53846153846154
