SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
1,N,9,2,9,9,1,1,N,2,7550
2,1,1,2,0,3,35,1,N,2,841
1,N,1,1,9,1,3,1,N,2,7453
1,1,1,1,9,10,49,1,N,2,900
1,N,9,2,9,2,8,1,N,2,8994
2,1,1,1,0,7,56,1,N,2,4436
2,N,1,1,N,1,4,1,N,2,9108
1,3,1,1,5,4,58,1,N,2,5207
2,4,1,1,1,5,54,1,N,2,6893
2,4,2,1,2,3,53,1,N,2,666
1,1,1,1,5,7,34,1,N,2,2886
1,1,1,1,1,4,59,1,N,1,1036
1,6,1,1,0,4,27,1,N,2,2743
2,1,1,1,8,4,58,1,N,2,1052
2,1,1,1,5,6,37,1,N,2,1940
1,1,1,1,7,8,67,1,N,2,3781
1,1,1,1,8,8,41,1,N,2,375
2,1,1,1,9,9,54,1,N,2,6436
2,4,1,1,6,6,79,1,N,2,5175
1,1,1,1,4,6,48,1,N,2,2098
2,4,6,2,2,8,50,1,N,2,4529
2,1,1,1,6,8,30,1,N,2,765
1,4,1,1,6,8,49,1,N,2,4405
2,N,2,2,N,N,3,1,N,2,8789
2,1,1,1,3,7,80,1,N,1,3440
2,3,1,1,1,6,57,1,N,2,6116
1,6,2,1,0,4,16,1,N,2,1267
1,1,1,1,6,8,31,1,N,2,6142
1,4,1,1,4,4,61,1,N,2,2489
1,1,1,1,6,8,74,1,N,2,1633
1,1,1,1,7,4,60,1,N,2,4704
2,4,1,0,0,3,61,3,N,1,120
2,N,1,1,9,2,11,1,N,2,7333
2,6,1,0,2,5,45,3,N,2,17
1,1,1,1,4,3,64,1,N,2,5886
1,4,1,1,6,7,66,1,N,2,2569
1,6,1,2,2,4,17,1,N,2,6878
2,N,1,1,N,3,6,1,N,2,8929
2,1,1,1,0,8,32,1,N,2,1758
1,1,1,1,7,6,57,1,N,2,4983
2,1,1,1,3,9,30,1,N,2,5839
2,4,9,1,1,6,65,1,N,2,4964
2,3,1,1,3,7,73,1,N,2,2037
2,N,1,1,N,3,12,1,N,2,8893
2,6,1,1,0,3,32,1,N,2,3820
1,N,1,1,N,1,4,1,N,2,7971
2,1,1,1,8,1,55,1,N,2,5829
1,1,1,1,7,8,71,1,N,2,3175
2,1,1,1,0,8,30,1,N,2,6871
1,6,1,1,8,9,49,1,N,2,3909
2,N,1,1,N,2,6,1,N,2,8207
1,1,1,1,8,8,42,1,N,2,5381
1,N,1,1,N,3,9,1,N,2,8246
2,1,1,1,9,9,55,1,N,2,6573
1,4,1,2,5,8,62,1,N,2,6211
2,6,1,2,4,5,23,1,N,1,4789
1,N,1,2,N,3,13,1,N,2,8923
1,6,1,1,6,8,49,1,N,2,6862
1,1,1,1,8,10,42,1,N,2,3616
2,1,1,1,6,1,39,1,N,2,5519
1,6,1,0,0,4,22,2,N,2,81
2,1,6,1,9,5,55,1,N,2,3445
2,6,6,1,0,3,16,1,N,2,6039
1,1,1,2,4,4,51,1,N,2,2221
1,1,1,1,8,6,43,1,N,2,5565
2,6,1,1,2,4,16,1,N,2,4109
2,2,6,1,7,7,54,1,N,2,1345
1,6,1,1,0,4,18,1,N,2,3350
2,1,1,1,0,9,29,1,N,2,5595
2,1,2,1,6,6,33,1,N,2,5334
2,1,1,1,7,7,30,1,N,2,5084
1,2,1,1,7,4,29,1,N,2,5663
1,6,1,1,6,7,40,1,N,2,6372
1,1,1,2,7,7,54,1,4,2,3715
1,N,1,1,9,12,5,1,N,2,8178
1,1,1,1,7,8,55,1,N,2,2958
1,1,1,1,9,10,67,1,3,2,4464
2,N,1,2,N,3,16,1,N,1,8553
1,6,1,2,0,8,23,1,N,2,7298
2,1,2,1,2,7,60,1,N,2,6326
2,3,1,1,6,8,69,1,N,2,777
2,N,1,1,N,2,6,1,N,2,8638
2,4,1,1,5,7,73,1,N,2,7112
1,N,1,1,9,12,5,1,N,1,9199
1,1,1,1,5,7,72,1,2,2,1129
2,N,1,2,N,N,1,1,N,2,8136
2,4,1,1,9,10,79,1,N,2,1795
1,6,1,1,7,4,26,1,N,2,5459
2,6,8,1,4,6,20,1,N,2,1075
1,N,1,1,N,3,8,1,N,2,8212
1,4,1,1,7,6,39,1,N,2,7137
1,6,1,1,8,4,26,1,N,2,5138
1,1,1,1,9,9,68,1,N,2,4199
2,2,1,1,7,5,63,1,N,2,665
1,1,1,1,8,8,47,1,N,2,6448
2,1,1,1,8,11,55,1,N,2,4688
1,1,1,1,6,4,60,1,N,2,6465
1,N,2,1,9,2,13,1,N,2,7964
2,N,1,1,9,2,10,1,N,2,8905
2,N,1,1,N,N,1,1,N,2,8069
1,2,2,0,0,4,45,2,N,2,281
1,1,1,1,3,3,69,1,N,1,3146
2,1,1,1,2,4,63,1,N,2,7049
1,1,1,1,4,7,60,1,N,2,946
2,4,1,1,3,6,71,1,N,2,4746
2,1,1,1,8,9,50,1,N,2,520
2,1,1,1,0,9,53,1,N,2,2017
1,3,1,0,2,7,81,2,N,2,276
1,6,8,1,9,10,40,1,N,2,7469
1,1,1,1,9,10,60,1,N,2,2356
2,1,2,2,8,10,44,1,N,2,3522
2,N,1,2,9,9,0,1,N,2,8492
1,1,1,1,8,6,48,1,N,2,6472
2,3,1,1,3,5,85,1,N,2,528
1,1,8,1,7,6,59,1,N,2,1535
2,4,1,1,6,1,73,1,N,2,5737
1,6,2,2,0,4,23,1,N,2,6073
1,4,1,1,8,7,41,1,N,2,2264
2,N,1,1,N,3,16,1,N,2,8895
2,1,1,1,3,7,84,1,N,2,5957
2,1,1,2,3,7,39,1,N,2,5048
2,1,1,1,6,8,55,1,N,2,5365
1,1,1,1,3,3,75,1,N,2,6842
1,6,1,1,1,3,27,1,N,2,2617
2,2,6,1,0,5,35,1,N,2,3708
2,5,1,1,1,7,28,1,N,2,1877
2,2,2,2,6,1,39,1,N,2,1645
2,N,1,1,9,12,1,1,N,2,8611
2,4,1,1,2,7,40,1,N,2,7309
2,6,1,2,0,4,17,1,N,2,4691
2,2,1,1,2,1,34,1,N,2,2042
2,1,1,1,5,7,59,1,N,2,2152
1,1,2,1,5,4,50,1,N,2,371
1,4,1,1,2,4,73,1,N,2,3979
2,3,1,1,2,3,75,1,N,2,2846
1,1,1,1,8,8,46,1,N,2,6201
1,1,1,1,4,8,53,1,N,2,2837
2,6,1,1,5,9,24,1,N,2,1710
2,1,1,1,7,10,34,1,N,2,431
2,1,1,1,3,7,73,1,N,2,646
1,1,1,1,5,5,40,1,N,2,5724
1,1,1,1,6,4,54,1,N,2,3879
2,6,1,1,1,4,19,1,N,2,4837
1,N,1,1,N,3,13,1,N,2,8428
2,N,1,2,N,3,13,1,N,2,9240
1,1,1,1,8,8,58,1,N,2,1910
1,6,1,1,1,4,17,1,N,2,6275
2,1,1,1,0,3,29,1,N,2,2116
1,6,2,0,3,5,19,3,N,2,319
2,1,1,2,0,5,50,1,N,2,6981
1,1,1,2,8,7,40,1,N,2,3455
2,1,1,1,5,8,60,1,N,2,3586
1,6,1,1,2,4,31,1,N,2,5669
2,N,1,1,9,2,6,1,N,2,7394
1,1,1,1,7,7,44,1,N,2,5807
1,N,1,1,N,3,18,1,N,2,8454
2,1,1,1,7,8,28,1,N,2,2123
2,1,1,2,0,2,27,1,N,2,7224
2,4,1,2,3,7,66,1,N,2,2372
1,N,1,1,9,2,10,1,N,2,8677
2,1,1,1,0,8,42,1,N,2,6135
2,1,1,1,9,9,35,1,N,2,2401
2,N,8,1,N,3,7,1,N,2,8892
1,4,1,1,6,7,37,1,N,2,6977
2,5,1,1,8,6,63,1,N,1,3107
2,6,1,1,2,7,21,1,N,1,2004
2,6,1,1,0,4,17,1,N,2,5034
1,4,1,1,5,5,58,1,N,2,315
2,4,1,1,4,8,62,1,N,2,1813
2,1,1,1,8,9,77,1,N,2,4509
1,6,1,2,6,7,27,1,5,2,3637
2,1,1,1,9,11,32,1,N,2,4423
1,1,1,1,8,1,47,1,N,2,1758
1,1,1,1,8,9,48,1,N,2,5472
1,N,9,1,9,12,5,1,N,2,7837
1,4,1,1,5,4,48,1,N,2,1066
2,4,1,1,6,7,49,1,N,2,4890
1,1,1,1,8,7,75,1,N,2,1317
2,1,6,1,4,5,65,1,N,2,6802
1,1,1,1,6,5,85,1,N,2,4301
2,1,1,1,6,7,27,1,N,2,5022
1,1,1,1,9,9,28,1,N,2,1770
2,1,1,1,0,4,41,1,N,2,1658
2,1,1,1,6,7,56,1,N,2,4617
2,1,1,1,2,9,86,1,N,2,3681
2,N,1,1,9,2,6,1,N,2,8395
1,1,1,1,4,1,58,1,N,2,6877
1,6,2,1,0,7,27,1,N,2,7472
2,N,1,2,N,3,11,1,N,2,8459
2,6,1,2,0,6,25,1,N,2,765
2,4,1,2,2,1,83,1,N,2,5067
1,6,1,2,0,3,14,1,N,2,5337
1,N,1,1,N,3,16,1,N,2,9241
1,1,1,1,3,9,62,1,N,2,3344
1,5,2,1,4,7,31,1,N,2,2372
2,6,9,1,0,4,19,1,N,2,1215
2,6,1,0,1,5,52,2,N,1,276
1,N,1,2,N,3,10,1,N,2,8666
2,1,1,2,5,9,27,1,N,2,6640
2,1,1,1,7,7,46,1,N,2,7438
1,6,1,2,7,5,27,1,N,2,3044
2,1,1,1,6,8,57,1,N,2,4972
1,6,2,1,0,4,20,1,N,2,974
2,1,1,1,6,6,28,1,N,2,4497
1,N,8,1,N,N,0,1,N,2,9125
1,N,1,2,9,1,4,1,N,2,8082
1,4,1,1,6,5,47,1,N,2,2727
1,N,1,1,9,9,1,1,N,2,8875
1,5,1,2,7,7,38,1,N,2,1966
1,N,1,1,9,2,4,1,N,2,8549
2,N,1,1,N,N,2,1,N,2,8799
1,1,1,1,7,6,64,1,N,2,7181
2,1,1,1,2,6,61,1,N,2,5710
2,N,1,1,N,3,12,1,N,2,8151
1,6,1,1,4,6,21,1,N,2,2366
2,N,1,1,9,2,5,1,N,2,7400
2,1,1,1,8,7,37,1,N,2,5370
2,6,1,0,2,4,17,3,N,2,91
2,6,1,1,0,4,18,1,N,2,3294
2,6,1,1,1,4,18,1,N,2,1464
1,N,1,1,9,2,7,1,N,2,8993
2,2,1,2,9,11,70,1,N,2,5024
1,1,1,1,6,5,62,1,N,2,4897
2,6,1,2,2,7,19,1,N,2,6090
2,1,1,1,7,6,51,1,N,2,3166
1,6,1,1,4,4,16,1,N,2,1006
1,N,1,1,N,3,9,1,N,2,7692
2,1,1,1,6,9,51,1,N,2,2036
2,1,1,1,6,7,24,1,N,2,4501
2,4,1,2,2,6,59,1,N,2,1772
1,1,6,1,8,11,43,1,N,2,732
1,N,1,1,9,2,11,1,N,2,7909
2,N,1,2,9,2,9,1,N,2,8926
2,N,1,1,N,2,9,1,N,2,9275
2,N,6,1,9,2,4,1,N,2,7992
2,1,1,1,0,6,57,1,N,2,6899
1,6,1,1,5,4,21,1,N,2,3088
2,6,1,1,0,7,23,1,N,2,950
1,1,1,1,8,8,60,1,N,2,3468
2,4,1,1,3,6,65,1,N,1,2417
2,6,1,1,0,3,13,1,N,2,1040
2,6,1,1,5,7,34,1,N,2,534
1,3,1,1,7,3,87,1,N,2,6435
2,3,1,0,3,3,91,2,N,2,102
2,1,1,1,9,10,35,1,N,2,7273
2,1,1,1,0,1,51,1,N,2,1260
1,1,1,1,8,7,44,1,N,2,826
2,1,6,1,7,8,33,1,N,2,540
2,1,1,1,2,10,63,1,N,2,5636
2,1,1,1,4,1,31,1,N,2,2079
2,4,2,2,3,7,72,1,N,2,4005
2,3,2,1,5,8,70,1,N,1,5242
1,N,1,2,9,9,0,1,N,2,7714
1,2,1,2,7,8,25,1,N,2,6048
1,6,1,1,2,4,16,1,N,2,2534
1,1,2,1,9,8,46,1,N,2,1556
1,6,1,1,7,8,24,1,N,2,307
2,1,6,1,8,4,46,1,N,2,2425
1,1,1,1,0,12,62,1,N,2,2498
2,1,1,1,0,6,64,1,N,2,4346
1,4,1,1,8,12,71,1,N,2,6378
1,1,1,1,6,6,75,1,4,2,6929
2,1,1,1,3,3,51,1,N,2,2356
1,1,1,1,6,4,61,1,N,2,3205
1,1,6,1,7,8,42,1,N,2,1473
1,1,1,1,7,10,59,1,N,2,7370
2,6,1,1,0,6,18,1,N,2,484
2,1,1,1,1,8,40,1,N,2,6006
1,1,1,1,8,8,72,1,N,2,7495
1,1,1,1,6,6,67,1,N,2,6939
1,2,1,1,6,7,64,1,N,2,1784
1,6,9,1,1,4,14,1,N,2,3111
1,4,1,1,4,7,73,1,N,2,5743
1,6,1,1,0,4,19,1,N,2,2150
1,6,8,1,1,4,20,1,N,2,3613
2,6,1,1,0,5,20,1,N,2,1970
1,1,1,1,8,9,49,1,N,2,4405
1,6,1,1,0,3,16,1,N,2,394
1,1,1,1,6,1,66,1,N,2,7371
2,1,1,2,7,9,31,1,N,2,790
2,6,1,1,0,4,18,1,N,2,4618
1,1,1,2,3,6,22,1,N,2,2190
2,1,1,1,4,8,65,1,N,2,5317
2,N,1,1,9,9,0,1,N,2,8635
1,6,1,1,2,3,69,1,N,2,5536
2,1,1,1,0,6,42,1,N,1,41
1,1,1,1,5,1,59,1,N,2,3387
2,2,6,2,1,1,48,1,N,2,4323
2,1,1,1,5,6,66,1,N,2,4723
2,6,1,1,0,4,15,1,N,2,6386
2,1,1,1,5,1,53,1,N,2,2272
1,6,2,1,6,5,54,1,N,2,1240
2,1,2,1,5,6,56,1,N,1,3475
1,N,1,1,9,2,9,1,N,2,8628
1,1,1,1,0,7,53,1,N,2,1895
1,N,1,1,9,1,3,1,N,2,8294
2,3,2,1,8,1,58,1,N,2,4756
1,1,1,1,5,8,19,1,N,2,3030
1,N,1,1,9,2,8,1,N,2,8042
1,1,1,2,3,1,26,1,N,2,4163
1,4,1,1,6,5,56,1,N,2,6225
1,1,1,1,9,9,48,1,N,2,3790
1,N,1,1,N,1,4,1,N,2,8453
1,6,2,2,0,3,14,1,N,2,6158
2,6,1,1,2,4,14,1,N,2,5758
2,3,1,2,8,6,63,1,N,2,2509
2,4,1,1,7,9,54,1,N,2,7020
2,1,1,2,0,8,33,1,N,2,5243
1,1,1,1,9,9,48,1,N,2,2749
2,1,1,1,4,10,77,1,N,2,1635
1,6,1,1,7,5,27,1,N,2,7539
2,N,1,1,9,12,3,1,N,2,8855
2,6,1,1,3,9,27,1,N,2,4850
1,6,2,1,4,8,35,1,N,2,5310
2,N,1,1,N,3,11,1,N,2,8095
1,1,1,1,8,12,47,1,N,2,4503
2,N,1,1,9,2,11,1,N,2,8807
1,6,1,1,0,3,10,1,N,2,4632
2,N,2,1,N,N,5,1,N,2,8382
2,N,1,2,9,2,9,1,N,2,8337
2,1,1,1,5,2,56,1,N,2,7408
2,4,1,2,1,8,57,1,N,2,1279
2,6,1,1,7,5,51,1,N,2,5855
2,1,1,2,5,3,36,1,N,2,3665
1,1,1,1,5,2,43,1,N,2,363
1,1,1,1,7,7,62,1,N,2,4212
2,6,1,1,7,10,72,1,N,2,2559
2,N,1,1,9,2,6,1,N,1,7635
1,1,1,2,5,6,36,1,N,2,209
1,N,8,1,N,3,9,1,N,2,8921
2,4,1,2,2,4,58,1,N,2,1872
1,1,1,1,8,8,56,1,N,2,2874
1,6,2,0,2,8,23,2,N,2,154
2,1,1,1,0,7,59,1,N,2,1689
2,5,1,2,1,3,64,1,N,2,3461
2,N,2,2,9,9,0,1,N,2,8363
1,6,9,1,0,3,23,1,N,2,1536
1,N,1,2,9,1,0,1,N,2,8462
2,N,1,1,N,3,10,1,N,2,8203
2,4,1,1,0,7,44,1,N,2,3779
1,1,1,1,5,4,59,1,N,2,2625
2,6,1,1,1,8,22,1,N,2,2335
2,1,1,1,7,1,24,1,N,2,5126
2,1,1,1,3,5,78,1,N,2,374
1,6,1,0,0,5,38,2,N,2,232
2,6,1,1,2,4,18,1,N,2,4457
2,1,1,1,7,9,42,1,N,2,844
1,1,1,1,8,10,57,1,N,2,2885
1,6,2,2,1,9,26,1,N,2,2422
2,6,1,1,0,4,22,1,N,2,3007
1,1,1,1,7,8,49,1,N,2,1229
1,6,1,0,0,6,17,3,N,2,0
1,6,1,1,4,4,17,1,N,2,689
2,1,1,1,0,8,63,1,N,2,5446
2,N,2,1,N,3,10,1,N,2,9083
2,N,1,2,9,2,12,1,N,2,9141
2,1,1,1,5,8,39,1,N,2,3932
2,1,2,1,7,1,39,1,N,2,1458
2,6,3,1,0,4,15,1,N,2,5339
2,4,1,2,3,3,59,1,N,2,4278
1,N,1,1,N,3,11,1,N,2,9275
2,6,1,1,8,8,53,1,N,2,528
2,1,1,1,2,3,70,1,N,2,7325
1,4,9,2,5,5,30,1,N,2,2749
2,6,1,1,5,8,18,1,N,2,1620
2,1,1,2,9,9,27,1,N,2,6399
1,1,1,1,6,7,66,1,3,2,2429
1,1,1,1,8,8,69,1,N,2,6083
2,6,1,1,0,3,16,1,N,2,4778
1,1,1,1,7,7,64,1,N,2,4398
2,1,1,1,0,2,43,1,N,2,4869
2,1,1,1,5,7,58,1,N,2,2688
1,1,1,1,1,3,70,1,5,2,6435
2,1,1,1,0,7,54,1,N,2,3967
1,2,1,1,1,1,63,1,N,2,2889
1,N,1,1,9,2,5,1,N,2,7447
1,N,9,1,N,3,10,1,N,2,8711
1,4,1,1,3,4,59,1,N,2,399
2,1,1,1,1,7,52,1,N,2,2370
1,1,1,1,8,4,35,1,N,2,3153
2,6,1,1,0,4,16,1,N,2,7779
1,N,1,1,N,2,4,1,N,2,9177
1,N,1,2,N,3,15,1,N,2,9153
2,N,1,1,9,1,2,1,N,2,8312
2,6,1,1,2,3,14,1,N,2,2560
1,N,1,1,N,2,4,1,N,2,9242
1,4,1,2,5,7,68,1,N,2,2625
2,1,1,1,8,1,33,1,N,2,888
2,N,1,1,9,9,0,1,N,2,8558
1,6,1,2,4,5,33,1,N,2,2889
1,6,9,2,1,3,17,1,N,2,6811
2,4,1,1,3,8,51,1,N,2,691
2,6,1,1,2,6,33,1,N,2,6669
1,N,1,1,N,3,10,1,N,2,8269
1,1,1,2,3,6,81,1,N,2,2516
2,6,1,1,1,6,24,1,N,2,3170
2,1,2,1,5,5,51,1,N,2,3736
1,6,2,1,1,4,17,1,N,2,6978
1,4,1,1,8,8,37,1,N,2,1646
1,1,1,1,3,7,83,1,N,2,1632
1,1,1,2,2,10,36,1,N,2,4493
2,1,1,1,7,9,55,1,N,2,3237
1,N,1,1,N,N,3,1,N,2,8027
1,4,1,1,9,9,46,1,N,2,2508
2,6,1,2,4,6,28,1,N,2,4414
1,N,1,1,N,3,13,1,N,2,8953
1,1,1,1,4,4,73,1,N,2,5695
2,N,1,1,9,12,2,1,N,2,7870
2,N,1,1,N,1,4,1,N,2,8758
1,6,7,1,0,8,21,1,N,2,7155
2,6,1,1,3,5,20,1,N,2,6777
1,N,9,2,N,N,0,1,N,2,9036
1,N,1,1,9,9,0,1,N,2,8783
2,1,1,1,5,7,33,1,N,1,4410
2,3,1,1,5,7,81,1,N,2,803
2,1,1,1,7,4,56,1,N,2,2432
2,6,1,1,0,4,17,1,N,2,1172
2,1,1,1,1,7,65,1,N,2,4397
2,1,1,1,7,6,52,1,N,2,1121
1,1,1,1,2,4,70,1,N,2,5508
1,6,1,1,0,4,15,1,N,2,3597
1,N,1,2,N,2,5,1,N,2,8329
1,N,1,1,N,2,4,1,N,2,9043
2,1,1,1,7,5,55,1,N,2,5424
1,1,1,1,3,8,35,1,N,2,3026
1,1,1,1,5,4,31,1,N,2,5428
1,N,1,1,N,3,13,1,N,2,8607
2,1,2,1,7,7,56,1,N,2,3552
2,1,1,1,0,8,42,1,N,2,5044
1,6,1,1,6,7,41,1,N,2,2979
2,1,1,1,8,9,47,1,N,2,4787
1,1,1,1,5,8,70,1,N,2,3974
2,1,1,1,7,8,50,1,N,2,1935
1,6,1,2,5,5,32,1,N,2,4866
2,1,1,1,5,8,26,1,N,2,2445
2,1,1,1,5,4,64,1,N,2,3162
1,1,8,1,1,3,50,1,N,2,4734
1,1,1,1,0,7,52,1,N,2,6930
2,6,1,2,5,6,20,1,N,2,2654
1,N,1,1,N,1,3,1,N,2,8660
2,N,1,1,N,3,13,1,N,2,8108
2,1,1,1,2,5,66,1,N,2,483
1,1,1,1,7,5,72,1,N,2,2967
1,6,2,2,0,5,23,1,N,2,4722
2,6,2,2,3,10,33,1,2,2,1216
1,1,1,1,9,5,39,1,N,2,3783
1,1,1,2,4,4,24,1,N,2,6698
1,1,1,1,9,10,43,1,2,2,7154
1,1,1,1,9,10,58,1,N,2,5956
2,1,1,1,3,3,91,1,N,2,7208
1,1,1,1,8,1,57,1,2,2,1565
1,1,1,1,9,7,67,1,N,2,3500
2,1,1,2,2,8,92,1,N,2,7001
2,N,1,1,9,2,5,1,N,2,7622
2,1,1,1,1,7,64,1,N,2,5361
2,6,1,1,7,10,24,1,N,2,2205
1,1,1,1,8,10,60,1,N,2,191
2,6,1,1,4,7,23,1,N,2,6569
2,4,1,0,5,3,40,2,N,2,0
1,1,1,1,5,4,30,1,N,2,2961
2,3,1,1,4,9,92,1,N,1,5604
1,N,8,1,9,12,2,1,N,2,8250
1,4,2,1,5,4,77,1,N,2,747
1,1,8,1,8,3,36,1,N,2,3726
2,6,2,1,5,8,36,1,N,2,102
1,1,1,1,4,4,71,1,N,2,2932
1,1,1,1,9,10,38,1,N,2,5795
2,5,1,1,1,7,52,1,N,2,2416
2,1,1,1,0,5,58,1,N,2,2018
1,6,1,1,2,5,24,1,N,2,1347
2,4,2,2,4,3,51,1,N,2,5239
1,6,1,1,5,6,32,1,N,2,6453
2,1,1,1,3,11,75,1,N,2,6890
2,N,1,1,N,3,11,1,N,2,9007
2,3,1,0,0,4,87,2,N,1,0
1,1,1,2,7,7,43,1,N,2,6464
1,2,9,1,0,8,24,1,N,2,5223
2,1,1,1,5,8,25,1,N,2,4725
2,N,1,1,9,1,3,1,N,2,8753
2,3,1,0,4,7,92,3,N,2,215
2,6,1,1,0,4,16,1,N,2,5863
2,3,1,1,8,4,63,1,N,2,7172
1,1,1,1,7,8,70,1,N,2,4743
2,6,1,2,3,7,28,1,N,2,3448
2,1,1,1,8,1,66,1,N,2,7077
1,3,1,1,9,7,89,1,N,1,991
2,6,1,1,2,5,20,1,N,2,4417
2,4,1,1,5,5,52,1,N,2,5076
1,1,1,1,8,4,62,1,N,2,6205
2,1,1,1,8,1,52,1,N,2,674
1,1,1,1,6,9,63,1,N,2,2388
1,6,8,1,0,8,30,1,N,2,4272
1,6,1,1,5,8,22,1,N,2,5380
1,N,1,2,9,9,0,1,N,2,8093
2,3,1,1,3,6,73,1,N,2,6064
2,3,1,1,6,11,78,1,N,2,1377
1,N,1,1,9,9,1,1,N,2,9054
2,N,1,1,N,3,13,1,N,2,8197
1,1,1,1,5,8,77,1,N,2,4929
2,N,1,1,N,3,14,1,N,2,8784
1,1,1,1,8,6,36,1,N,2,4324
2,N,2,2,9,9,0,1,N,2,8549
2,N,1,1,9,2,12,1,N,2,7624
1,N,1,1,N,3,9,1,N,2,9275
2,N,1,2,N,3,9,1,N,2,8600
2,1,1,1,1,7,59,1,N,2,0
1,2,8,1,2,6,18,1,N,2,1445
1,1,2,1,8,7,69,1,N,2,3814
2,N,1,1,9,2,6,1,N,2,8710
1,1,1,1,9,9,57,1,N,2,2950
1,1,1,1,7,9,81,1,N,2,1804
1,N,1,1,N,3,15,1,N,2,8359
2,4,2,2,5,8,73,1,N,2,3955
2,N,1,1,N,3,8,1,N,2,8487
1,1,1,1,6,5,59,1,N,2,1747
2,1,1,1,1,7,32,1,N,2,6818
2,1,1,1,2,4,64,1,N,2,3632
1,1,1,1,6,6,28,1,N,2,433
2,6,1,1,0,4,17,1,N,2,5973
1,1,1,1,7,6,61,1,N,2,2113
2,5,1,2,3,7,58,1,N,2,492
2,1,1,1,0,9,51,1,N,2,644
2,6,1,1,0,4,16,1,N,2,721
2,N,1,1,N,3,9,1,N,2,8589
1,1,1,1,8,9,55,1,N,2,7017
2,N,1,1,9,2,7,1,N,2,8149
2,1,1,2,3,5,28,1,N,2,6538
1,1,1,1,9,9,58,1,N,2,5496
2,1,1,1,7,9,52,1,N,2,2890
1,N,8,2,N,3,14,1,N,2,9275
2,3,2,1,2,6,65,1,N,2,3167
2,6,1,2,4,6,23,1,N,2,4617
2,6,2,2,6,4,24,1,N,2,3943
1,N,1,1,N,3,14,1,N,2,9158
1,1,8,1,5,4,48,1,N,2,1559
1,6,1,1,1,4,18,1,N,2,3286
1,1,1,1,6,8,60,1,N,2,6391
2,6,9,2,0,7,30,1,N,2,982
1,6,1,1,0,3,16,1,N,2,5598
2,6,1,2,0,10,30,1,N,2,4839
