,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
57,8,2,N,8,1,4,2,6,6,2,64,2,N,1,7,60.0
58,77,1,N,10,1,4,2,5,8,2,32,2,N,1,9,40.0
59,3,2,N,7,1,5,2,9,6,1,50,1,1,1,0,20.0
60,2,2,N,N,1,N,1,N,5,1,2,2,N,1,N,100.0
61,87,2,N,4,1,6,2,1,5,1,16,2,N,1,1,80.0
62,15,2,N,6,3,5,0,2,1,1,51,2,N,2,0,40.0
63,72,2,N,1,1,N,1,2,5,1,4,2,N,1,N,60.0
64,66,2,N,6,1,2,2,2,1,1,25,2,N,1,2,80.0
65,20,2,N,8,1,6,1,2,8,2,21,2,N,1,3,60.0
66,55,2,N,8,1,4,2,9,9,1,62,2,N,1,2,60.0
67,15,2,N,3,1,6,2,2,6,2,63,2,N,1,0,60.0
68,22,2,N,3,1,5,2,6,1,1,43,2,N,1,6,80.0
69,26,2,N,8,1,2,2,5,6,1,59,2,N,1,3,60.0
70,1,2,N,1,1,6,1,0,6,1,53,2,N,1,0,80.0
71,43,2,N,10,1,2,2,0,3,2,34,2,N,1,2,60.0
72,15,2,N,10,1,4,2,8,9,1,84,2,N,1,7,60.0
73,81,2,N,8,1,2,1,8,9,2,40,2,N,1,0,60.0
74,68,2,N,10,1,6,1,4,9,1,28,2,N,1,7,60.0
75,92,2,N,8,1,1,2,3,9,1,24,2,N,1,9,60.0
76,48,2,N,12,3,4,2,9,6,1,49,2,N,1,8,40.0
77,29,2,N,11,1,1,1,5,3,1,75,2,N,1,9,60.0
78,41,2,N,9,1,4,1,0,8,2,61,2,N,1,0,80.0
79,5,2,N,7,1,4,1,6,8,2,43,2,N,1,6,80.0
80,15,2,N,3,1,3,2,2,8,1,68,2,N,1,2,80.0
81,19,2,N,3,1,4,1,0,7,2,77,2,N,1,4,60.0
82,26,2,N,6,1,1,1,5,4,2,26,2,N,1,4,80.0
83,71,2,N,5,1,3,2,7,3,1,47,2,N,1,1,60.0
84,71,2,N,12,1,2,1,9,1,1,50,2,N,1,3,60.0
85,6,1,N,2,1,N,2,N,5,2,6,2,N,1,N,80.0
86,24,2,N,10,1,6,2,5,3,2,66,2,N,1,2,60.0
87,68,2,N,9,1,3,1,9,3,1,81,1,N,1,4,40.0
88,80,2,N,5,1,5,2,7,9,2,40,2,N,1,6,60.0
89,39,2,N,6,1,3,1,4,3,1,61,1,N,1,1,40.0
90,42,2,N,8,1,2,2,9,9,2,40,1,N,1,7,40.0
