SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,target
2,3,3,2,7,0,36-04010,61,0,N,395,8693
2,N,7,0,N,0,32-00405,57,5,4,37,1420
1,6,6,1,2,0,06-07502,26,2,4,14,12907
2,4,6,1,3,0,51-01301,83,0,2,114,3507
2,6,9,2,5,0,06-07502,44,1,2,145,898
1,1,9,1,7,0,19-01700,77,0,3,484,8071
2,1,9,2,9,0,28-01100,0,0,2,501,5645
2,6,1,1,4,0,29-01901,61,0,12,181,21782
1,1,1,2,1,0,38-00100,94,1,5,213,27083
1,6,4,0,7,2,36-03710,22,3,5,212,3745
2,1,6,2,2,4,08-00803,6,N,N,298,25142
2,6,5,0,0,0,24-01004,37,2,11,362,438
1,1,5,1,8,0,29-01901,41,2,4,272,12741
2,4,7,2,4,0,51-51255,40,7,2,137,27042
1,1,9,2,2,0,08-00803,15,0,2,81,26866
2,1,2,1,1,0,13-04600,30,N,12,99,97
2,4,5,2,7,0,06-07502,1,0,N,245,5902
2,5,7,2,2,0,28-01100,47,0,N,501,9175
2,6,3,2,4,0,24-01004,93,1,2,234,19891
2,6,7,2,6,0,51-51255,82,0,N,377,2596
1,1,3,0,3,0,30-00600,60,0,12,479,13918
2,1,7,0,2,0,51-01301,21,7,9,403,8963
1,3,5,2,4,0,24-01004,69,0,4,336,10602
2,3,5,0,3,0,30-00600,48,0,12,321,7288
1,6,6,1,0,0,36-03710,15,0,3,0,26601
2,6,1,2,7,0,19-01700,58,2,9,318,24822
2,1,6,2,8,0,38-00100,14,2,4,137,26489
2,6,2,1,6,0,36-04010,63,0,3,268,4507
2,1,9,1,2,0,08-00803,43,0,3,54,6085
1,3,9,2,3,0,30-00600,82,0,4,501,9712
2,1,9,0,9,0,38-00100,41,1,5,501,19302
2,1,7,0,8,0,40-00200,30,0,12,501,7592
2,2,9,2,4,0,24-01004,72,0,N,382,979
2,1,6,0,8,0,30-00600,77,0,7,459,8683
2,N,7,2,N,4,06-07502,36,3,6,188,13902
2,4,7,1,7,0,06-07502,7,0,N,250,2637
2,6,8,1,1,0,06-08507,93,3,6,439,14156
1,6,7,2,3,0,17-03531,4,2,4,215,6664
2,N,5,0,N,0,29-01901,88,2,2,501,27090
2,6,6,1,0,0,40-00200,41,1,3,181,26471
2,N,7,2,N,0,13-04600,88,0,3,305,6789
2,1,3,0,8,0,40-00200,62,N,5,48,11489
1,1,7,0,4,0,06-07502,62,0,6,241,2381
2,4,3,0,9,0,51-01301,77,2,11,187,7584
1,3,4,2,3,0,30-00600,27,1,4,450,18196
2,1,2,1,3,0,36-04010,37,0,3,141,16977
1,6,1,2,4,0,17-03529,20,0,N,315,10303
2,N,9,2,N,0,17-03531,66,5,8,457,5596
1,6,1,1,1,0,51-01301,6,3,6,472,6754
2,1,1,1,2,0,24-01004,91,0,2,71,23508
2,6,3,2,1,0,36-04010,81,0,N,494,12974
2,6,8,0,4,4,24-01004,46,1,9,302,4611
2,6,4,1,2,0,51-01301,83,5,7,388,24621
2,6,8,1,4,0,24-01004,12,0,2,129,23539
1,3,9,2,3,0,19-01700,16,N,9,N,3215
2,1,9,2,3,0,28-01100,48,0,2,127,23133
1,6,6,2,2,0,36-03710,23,9,12,0,1035
1,6,3,1,8,0,08-00803,3,0,3,501,10650
2,1,7,2,5,0,51-51255,78,0,6,239,6016
2,3,2,0,6,0,17-03529,77,0,N,284,14985
2,1,6,1,9,0,19-01700,13,0,3,501,9987
2,6,1,0,1,0,24-01004,29,4,11,91,14555
1,1,4,0,1,0,30-00600,0,2,2,15,22238
2,1,5,0,9,0,01-01301,25,0,7,501,13893
2,6,7,2,2,0,28-01100,90,0,N,329,26728
2,6,8,2,1,0,36-04010,46,4,11,102,17115
2,6,6,1,0,0,01-01301,63,0,4,277,683
2,1,2,0,1,0,24-01004,27,0,5,470,26352
1,4,4,2,1,0,17-03529,37,N,11,329,6693
1,6,6,2,1,0,06-08507,54,0,N,384,1588
2,3,3,0,4,0,24-01004,11,0,5,260,9564
2,N,2,0,N,0,28-01100,50,5,3,274,10014
1,2,9,0,0,0,06-08507,95,4,3,377,25429
2,1,8,0,4,0,38-00100,59,0,6,138,24376
2,6,4,1,4,0,13-04600,34,N,6,393,27054
2,6,5,2,0,4,36-03710,53,9,11,408,3191
1,6,2,0,1,2,36-03710,56,0,6,494,4207
1,6,6,2,4,1,19-01700,6,0,N,186,5087
1,6,9,2,1,0,24-01004,15,1,3,144,26500
1,4,7,2,8,0,17-03531,24,9,12,69,26420
1,1,9,1,8,0,30-00600,20,0,3,488,9343
2,N,3,0,N,0,38-00100,61,2,3,501,24427
1,6,1,1,5,0,36-04010,21,0,N,364,17257
2,1,1,0,7,0,30-00600,49,1,7,163,2508
1,6,2,0,8,0,13-04600,20,0,7,303,3750
2,3,9,1,7,4,24-01004,40,0,2,396,7804
1,2,5,2,5,0,19-01700,68,3,3,379,8116
2,1,2,1,8,2,36-03710,74,0,2,153,4837
1,4,3,2,3,1,32-00405,63,0,3,122,13079
2,N,5,1,N,0,13-04600,6,3,5,105,17442
2,1,3,1,6,0,30-00600,30,0,2,501,18614
2,1,9,1,5,0,51-51255,39,3,5,500,24822
2,6,4,2,2,0,28-01100,83,0,N,139,14703
1,6,6,0,0,0,19-01700,17,0,6,333,16605
2,6,3,2,3,0,26-02702,55,N,9,120,6380
2,1,1,0,3,0,17-03529,41,7,12,490,13289
1,1,3,2,0,0,24-01004,16,0,2,0,19795
2,1,7,0,6,0,38-00100,85,2,3,134,19918
1,1,6,1,0,0,38-00100,32,2,4,166,13721
1,1,5,1,4,0,17-03529,72,0,4,225,11272
1,6,3,0,3,0,17-03529,86,0,3,190,24551
1,1,2,2,9,0,24-01004,24,1,3,238,14049
1,4,6,0,7,0,24-01004,52,0,7,501,14479
2,1,4,0,7,1,19-01700,60,1,4,477,6388
1,N,4,2,N,0,38-00100,61,3,4,50,13669
2,6,9,1,0,0,36-04010,45,0,N,0,1636
2,4,2,1,4,2,36-03710,63,5,N,447,932
1,N,7,2,9,4,08-00803,27,4,6,48,884
1,6,5,1,4,0,40-00200,8,0,2,501,20029
1,1,8,2,9,0,06-07502,92,N,11,201,6957
2,1,3,2,8,0,19-01700,91,1,5,323,10112
2,1,1,0,3,0,13-04600,38,N,6,113,15960
2,6,5,1,5,0,40-00200,38,0,N,119,22114
2,1,3,0,4,2,36-03710,37,2,8,291,18559
2,4,1,0,8,0,51-51255,73,0,4,369,9225
2,6,2,1,8,0,38-00100,22,0,N,106,15409
2,6,3,1,6,0,06-08507,79,0,N,501,114
2,4,2,0,4,0,06-08507,55,5,8,251,5787
2,6,9,1,0,1,08-00803,27,3,5,435,6744
2,6,9,1,0,0,26-02702,24,0,5,0,18254
2,3,4,0,1,0,17-03529,27,0,5,142,22941
2,4,2,1,4,0,19-01700,34,0,N,314,18229
2,1,3,1,0,0,13-04600,23,N,8,240,11724
1,6,5,2,7,2,36-03710,22,4,5,362,9513
2,6,6,2,7,0,24-01004,22,1,3,250,13105
2,4,3,1,6,0,19-01700,33,0,N,333,8144
1,6,1,1,1,0,06-07502,36,0,N,45,13696
1,4,4,1,2,1,40-00200,87,N,11,40,26829
2,6,1,0,6,0,28-01100,34,0,5,501,5560
2,1,6,0,7,0,06-08507,60,0,11,407,22571
2,6,7,1,3,0,17-03529,40,0,6,501,18281
2,1,7,0,2,0,51-51255,59,3,10,147,21581
2,1,9,1,6,0,08-00803,28,0,2,295,3404
1,1,2,2,9,0,51-51255,57,0,2,223,9678
1,6,1,2,5,0,06-08507,65,0,3,249,664
1,6,4,2,6,0,36-04010,40,0,3,430,9337
2,N,1,1,N,0,24-01004,39,2,4,501,6483
1,5,4,1,3,0,24-01004,60,2,3,270,5288
2,6,4,2,3,0,17-03529,0,0,N,148,21006
2,1,9,1,6,0,17-03529,79,0,2,305,24858
1,1,1,2,5,0,40-00200,4,2,5,75,23437
2,1,3,0,6,1,32-00405,44,2,3,211,6485
1,6,9,0,1,0,24-01004,30,2,9,85,26653
1,1,6,0,1,0,24-01004,3,0,2,8,3260
2,1,1,0,8,0,30-00600,12,0,7,412,13469
1,6,9,1,4,0,29-01901,18,0,3,167,23383
2,4,5,2,9,0,51-51255,85,0,N,501,1288
2,4,1,1,6,4,38-00100,5,3,5,276,7429
1,3,3,0,7,0,24-01004,82,2,12,457,21763
2,6,8,2,4,0,32-00405,57,1,3,491,701
1,1,8,0,6,0,06-08507,62,0,N,243,26507
2,1,8,2,6,0,08-00803,57,0,2,265,16393
2,4,6,2,4,0,17-03529,42,0,3,371,19523
1,4,8,1,8,0,32-00405,5,4,6,227,18966
2,6,7,1,1,0,51-01301,66,2,4,96,2207
2,6,4,1,7,0,19-01700,69,0,N,501,16407
2,3,2,2,6,0,29-01901,18,0,N,432,6114
1,6,1,1,8,4,24-01004,47,1,5,398,6028
1,2,3,0,0,0,28-01100,74,0,9,479,11338
1,1,8,2,2,0,29-01901,73,0,2,91,1073
2,3,7,0,8,0,36-04010,11,0,N,501,14375
1,1,7,0,8,0,06-08507,38,0,11,501,14116
2,N,8,1,N,0,51-51255,10,2,3,151,26041
2,3,6,1,2,0,06-07502,31,0,N,501,14707
1,6,1,1,7,0,24-01004,78,0,2,492,9494
2,2,7,0,6,0,24-01004,14,0,7,190,26279
1,4,3,1,1,4,36-04010,76,0,3,78,22931
2,1,7,2,4,0,06-08507,35,0,2,313,24829
2,1,8,2,6,0,08-00803,29,0,2,304,17709
2,6,9,1,2,0,26-02702,76,0,N,104,12225
2,N,9,2,N,0,24-01004,87,2,3,42,6321
2,1,2,1,5,0,06-07502,48,1,3,319,21041
2,3,2,2,3,0,13-04600,26,0,2,245,3086
1,3,2,0,1,0,06-08507,23,0,3,7,7487
1,1,9,2,6,0,36-04010,74,0,2,257,2064
2,N,2,1,N,0,17-03529,74,2,4,157,8257
1,1,7,0,8,0,17-03531,45,0,11,501,9982
2,N,3,2,N,0,36-03710,24,3,4,182,5472
1,6,7,0,3,0,36-03710,70,0,2,146,23717
2,1,2,2,5,0,40-00200,82,0,2,174,17127
1,3,3,0,5,0,32-00405,87,0,4,380,5079
1,1,5,0,3,0,38-00100,16,0,5,501,22017
1,1,9,1,9,0,13-04600,91,0,2,501,8388
2,6,6,1,6,0,26-02702,47,N,10,256,20154
2,6,7,0,2,0,01-01301,74,0,N,239,6734
2,N,6,2,N,0,08-00803,34,1,6,462,17604
1,1,7,1,9,0,24-01004,85,0,2,501,18347
2,6,5,2,0,0,30-00600,5,2,3,451,10102
2,6,4,0,9,0,17-03529,75,1,7,501,9046
2,6,6,1,8,0,06-07502,89,0,3,501,3371
1,2,4,1,8,0,38-00100,23,2,4,457,21630
1,6,4,1,1,0,30-00600,78,1,3,72,16850
1,2,8,0,1,1,40-00200,17,5,N,79,205
1,6,4,1,1,0,28-01100,60,2,4,160,11408
1,4,9,2,8,0,36-03710,14,9,3,218,923
1,5,4,2,6,0,24-01004,44,N,7,217,9564
2,6,6,1,4,0,30-00600,89,0,2,225,15875
2,N,1,1,7,0,17-03529,6,0,4,418,2374
2,6,8,1,1,0,24-01004,43,1,3,9,9088
2,6,2,1,5,0,51-51255,39,0,N,380,26778
2,5,4,0,0,0,38-00100,13,1,8,199,21223
1,1,3,2,9,0,40-00200,41,1,3,501,17605
2,1,5,0,3,0,06-07502,16,0,9,249,1953
2,6,1,0,6,0,19-01700,79,0,3,438,11958
1,1,1,2,5,0,28-01100,46,0,4,501,25570
1,6,2,0,6,1,08-00803,29,7,5,3,22832
2,6,5,0,6,0,51-01301,59,0,10,314,1718
1,6,1,0,7,0,17-03529,67,0,4,181,9944
2,1,8,0,2,0,08-00803,5,0,4,274,5072
2,4,2,0,4,0,28-01100,68,0,10,129,1619
2,3,6,0,4,0,06-07502,40,0,N,368,2951
2,1,4,1,8,4,36-04010,71,0,2,208,5972
2,N,2,2,N,0,26-02702,20,3,5,501,14855
1,N,6,2,N,1,32-00405,30,3,6,398,15632
2,5,7,0,4,0,13-04600,25,N,N,334,7021
2,1,6,1,3,0,24-01004,68,0,2,216,22057
2,6,2,0,4,1,32-00405,29,1,8,186,15687
1,6,6,0,3,0,32-00405,49,0,3,281,8750
2,6,7,2,0,0,08-00803,50,0,N,501,20543
2,6,6,0,1,0,36-04010,50,0,12,176,3441
1,4,4,1,6,0,08-00803,36,0,N,291,19614
2,N,9,0,N,0,40-00200,0,2,5,357,22706
2,6,4,1,9,0,51-01301,66,0,3,501,23273
1,1,4,1,0,0,51-01301,67,2,4,501,24849
1,6,2,2,3,0,38-00100,15,0,N,328,6427
2,6,6,2,3,0,40-00200,14,0,3,99,5574
2,6,8,1,4,0,06-07502,56,0,N,180,9265
1,6,8,2,8,0,36-04010,5,1,4,248,8402
2,5,1,1,7,0,29-01901,73,1,5,288,10726
1,1,7,0,4,0,40-00200,65,0,N,501,15130
1,N,6,0,N,0,24-01004,68,2,10,193,8873
1,6,3,0,2,0,51-01301,16,0,11,377,26469
1,1,8,0,0,0,19-01700,8,2,10,53,12341
1,6,3,1,3,0,19-01700,67,0,N,150,8307
2,6,7,1,4,0,51-01301,28,2,8,6,22197
2,1,3,1,8,0,19-01700,27,0,2,501,17292
1,1,5,2,7,0,30-00600,58,0,2,2,11192
2,6,2,2,2,0,51-51255,37,0,N,103,11733
1,6,5,2,2,0,17-03529,91,0,3,69,2735
1,1,4,2,7,0,30-00600,78,0,2,44,13820
2,2,4,0,8,0,06-07502,77,0,9,122,2725
1,3,6,1,4,2,17-03529,62,0,N,141,18794
2,3,6,0,2,0,08-00803,22,1,3,36,12314
2,1,8,2,3,0,19-01700,8,1,3,478,22085
2,3,5,2,7,0,26-02702,61,0,2,408,12197
1,4,2,2,0,0,51-51255,12,0,N,247,15546
1,3,3,0,8,0,17-03529,91,0,N,420,11042
1,1,5,1,8,0,24-01004,27,3,5,437,2533
2,2,5,2,5,0,08-00803,33,3,7,438,22996
1,1,2,2,9,0,40-00200,19,0,2,501,14037
1,6,4,0,5,0,51-01301,12,5,N,174,5947
2,6,7,1,1,0,13-04600,71,N,11,N,8244
2,N,6,1,N,0,19-01700,10,3,5,397,20672
2,6,9,0,8,0,17-03529,26,0,4,65,21846
1,1,5,0,6,0,24-01004,49,N,N,267,2122
2,1,2,1,6,0,06-07502,44,0,2,186,8512
2,6,1,2,3,0,36-03710,83,6,12,239,19313
1,5,7,1,9,4,36-03710,21,N,9,78,5946
1,N,5,0,N,0,06-08507,87,2,7,501,6687
2,5,2,2,1,1,32-00405,40,N,12,46,21579
2,4,2,0,8,0,19-01700,66,2,6,18,16687
2,4,4,0,6,0,30-00600,68,0,6,501,13095
1,1,4,0,9,0,29-01901,18,0,4,501,5677
2,6,8,0,2,0,30-00600,22,0,N,115,22850
1,1,8,1,8,0,26-02702,32,0,2,501,11791
2,4,8,1,3,0,17-03529,50,0,3,132,12944
1,6,2,0,5,0,19-01700,84,3,3,417,8223
1,6,4,2,7,0,51-01301,46,3,5,239,22888
1,1,2,1,4,0,06-08507,94,0,2,158,19334
2,6,7,1,6,0,13-04600,42,0,3,488,13581
2,N,2,2,N,0,36-04010,34,0,4,157,18426
2,4,9,2,7,0,36-04010,6,0,N,488,17043
2,1,6,0,2,0,19-01700,79,0,5,94,4625
2,4,1,2,6,0,17-03531,75,0,N,290,11587
2,4,4,0,5,0,51-51255,75,N,N,235,21723
1,1,7,2,8,0,08-00803,85,0,2,363,9410
2,1,2,2,8,0,40-00200,68,0,2,206,14104
2,5,7,2,6,0,19-01700,93,2,3,501,25478
1,6,2,1,0,0,06-07502,91,1,4,112,736
2,N,4,2,N,0,26-02702,59,1,2,501,12903
1,6,1,0,7,0,36-03710,6,0,10,501,17238
1,6,6,0,7,0,36-03710,51,2,9,110,4306
1,2,8,0,4,0,51-51255,51,0,2,315,22518
1,1,5,1,1,0,30-00600,38,1,4,150,9716
1,6,1,1,0,0,19-01700,71,3,5,484,23556
2,1,1,1,6,0,38-00100,66,1,3,401,19385
2,6,5,1,8,0,36-04010,88,0,3,457,16415
1,N,8,1,N,0,13-04600,49,4,6,242,821
2,6,1,1,2,0,51-01301,11,2,4,487,9233
1,1,5,2,7,0,38-00100,74,0,2,452,23927
1,1,4,1,7,0,30-00600,43,1,4,296,24335
1,6,1,1,3,0,29-01901,34,0,N,150,16944
1,3,3,0,4,1,32-00405,15,1,12,335,1325
2,6,8,0,5,0,17-03529,37,0,2,501,2660
2,1,3,0,6,0,38-00100,81,4,6,439,9139
2,6,6,1,2,0,06-08507,20,1,4,334,4104
1,4,1,1,3,1,32-00405,54,1,4,434,22950
2,6,6,1,9,0,08-00803,4,0,2,501,9791
1,4,2,2,7,0,28-01100,47,0,N,374,2240
1,1,3,2,0,0,40-00200,1,0,2,0,14673
1,4,5,2,3,0,28-01100,0,0,N,254,13977
2,1,7,0,1,4,36-03710,66,1,3,263,5113
1,3,3,1,4,0,36-03710,58,9,8,498,9850
2,N,1,1,3,0,13-04600,52,N,4,268,9264
2,2,4,2,3,0,38-00100,47,0,5,317,13954
2,6,9,2,0,0,38-00100,48,0,N,0,13395
2,N,8,1,N,0,28-01100,68,1,3,136,16859
1,1,1,1,3,0,51-51255,91,1,3,443,24209
2,3,1,1,3,0,28-01100,73,5,11,235,14951
1,6,4,2,5,0,26-02702,28,0,2,213,17331
1,4,9,2,6,0,19-01700,38,0,N,453,19449
2,6,3,1,0,0,28-01100,6,1,2,324,22587
1,1,1,2,2,0,01-01301,23,0,4,501,5687
1,6,4,1,4,0,13-04600,78,0,N,460,2776
1,1,1,1,5,0,06-07502,29,0,3,349,20143
1,1,8,1,2,0,06-08507,17,0,2,274,1088
1,4,9,2,5,0,36-04010,45,0,N,295,6106
2,6,6,0,8,0,29-01901,58,0,10,501,15512
2,6,4,1,1,0,51-01301,17,0,3,300,18554
2,1,3,2,5,0,08-00803,63,0,2,305,10730
1,N,7,0,N,0,26-02702,16,2,4,470,15995
2,1,5,2,7,0,24-01004,84,0,2,501,3385
2,6,5,1,2,0,38-00100,29,0,N,464,1188
2,6,4,0,0,4,36-03710,39,0,5,86,18637
1,6,8,0,7,0,17-03529,62,0,2,501,13902
2,6,2,2,4,0,17-03529,31,0,N,142,3258
2,3,5,2,1,0,40-00200,27,N,4,179,2463
1,6,2,0,2,0,24-01004,84,0,5,93,2285
1,N,9,0,N,0,29-01901,63,2,4,0,26839
2,6,4,0,5,0,06-07502,87,0,9,501,15508
2,6,7,1,2,0,28-01100,42,1,5,64,5213
1,1,5,2,9,0,06-08507,62,0,2,501,8805
1,6,3,1,8,0,51-01301,35,0,4,501,24636
2,6,2,1,5,1,36-03710,60,1,7,494,14535
1,1,3,0,4,0,32-00405,85,0,N,154,6269
2,3,9,1,3,0,13-04600,35,0,N,216,16866
1,1,1,1,6,0,28-01100,37,0,2,325,9642
2,1,6,1,5,4,24-01004,27,0,2,254,8435
2,N,3,2,N,0,38-00100,95,0,6,501,25205
1,3,8,1,3,4,51-51255,7,3,7,416,16879
1,4,2,2,9,1,06-07502,3,N,10,358,24849
2,4,2,0,9,0,17-03531,17,1,3,501,8192
1,1,8,2,5,0,08-00803,37,0,7,227,4270
1,6,5,1,1,0,06-07502,43,N,10,495,7145
2,1,5,2,6,0,08-00803,59,0,2,471,26274
1,1,4,1,0,0,24-01004,92,2,4,438,9909
2,2,4,1,2,0,24-01004,42,0,3,73,5193
1,1,6,0,6,0,06-08507,67,0,4,501,844
1,6,6,2,1,0,13-04600,30,0,2,15,26016
2,6,5,1,0,0,08-00803,50,1,3,501,22373
2,1,3,1,N,0,01-01301,33,3,5,119,7271
2,1,3,2,N,0,13-04600,79,7,5,N,27248
2,6,3,2,1,0,30-00600,89,0,N,19,3688
2,6,3,0,6,0,19-01700,65,0,2,501,2468
2,N,7,0,N,2,36-03710,72,2,5,437,24100
1,6,9,1,0,0,01-01301,34,3,5,210,14640
1,1,7,1,1,0,30-00600,5,0,2,59,19730
2,1,1,2,4,0,08-00803,53,1,3,482,18361
2,1,4,2,6,0,51-01301,43,4,5,52,24168
1,1,6,0,5,0,28-01100,38,2,10,316,16152
2,1,5,2,4,0,19-01700,32,0,3,30,404
1,6,1,2,7,0,38-00100,3,0,5,126,4956
2,N,8,2,N,0,17-03529,1,2,4,297,8705
2,1,1,1,9,0,32-00405,67,0,3,274,2443
1,6,1,2,2,0,08-00803,69,1,4,432,23330
1,4,7,0,3,0,17-03531,58,0,12,39,22991
1,6,4,2,0,0,24-01004,34,2,3,501,21928
2,4,3,2,7,0,38-00100,41,0,4,501,175
2,3,1,0,4,0,36-03710,75,1,11,202,5577
2,2,3,0,9,0,38-00100,1,0,6,501,7809
1,6,8,1,9,0,17-03529,35,0,3,501,9844
2,N,8,1,N,0,19-01700,81,1,2,69,24420
2,4,3,1,3,0,28-01100,27,5,5,355,13516
2,6,2,1,9,0,17-03529,7,0,N,338,7863
2,1,9,2,7,0,38-00100,19,1,3,270,11458
2,4,7,1,2,0,51-01301,49,5,4,134,3503
1,1,2,2,3,0,08-00803,40,N,11,329,26884
2,1,8,2,2,0,08-00803,74,3,6,89,23049
2,N,2,1,N,0,26-02702,37,2,4,501,4627
2,3,2,2,8,0,06-08507,21,0,N,501,4650
1,1,6,1,2,0,24-01004,68,0,2,63,15886
1,N,6,0,N,0,24-01004,88,2,12,430,4477
2,N,4,0,N,1,32-00405,26,0,9,252,22446
2,4,5,0,6,0,32-00405,83,5,10,53,6208
2,1,8,1,3,0,08-00803,59,1,4,499,26235
2,1,4,1,8,0,40-00200,33,0,5,501,19179
1,6,4,0,6,0,06-07502,17,7,2,21,21611
1,2,9,2,9,0,24-01004,17,0,N,501,9714
1,1,4,1,8,0,30-00600,90,0,2,195,21798
1,2,3,0,0,0,36-04010,84,4,8,197,3963
1,5,6,2,0,0,17-03531,80,0,2,328,23117
1,2,2,2,3,0,24-01004,66,0,N,197,8285
2,1,7,0,6,0,32-00405,57,0,11,293,26795
2,6,7,1,2,1,17-03529,44,6,8,496,14648
1,6,9,0,7,0,17-03529,31,0,11,501,7618
1,6,3,0,1,0,36-04010,23,N,N,N,21767
1,6,9,0,5,4,36-04010,19,0,N,273,10827
2,4,1,2,6,0,28-01100,41,0,N,482,6939
1,4,5,2,1,0,08-00803,62,0,N,404,2398
1,1,5,2,4,0,06-08507,21,0,2,114,21243
1,6,9,1,5,0,51-01301,17,0,3,285,11517
1,1,3,1,1,0,51-51255,82,0,2,202,25241
2,1,5,0,0,0,38-00100,90,2,9,445,10300
1,1,5,1,7,0,17-03531,5,1,3,242,16415
2,N,5,2,N,0,30-00600,22,1,3,501,4868
2,1,1,2,7,0,17-03529,33,2,4,465,5489
2,4,5,1,5,0,51-51255,16,0,2,397,1668
2,N,3,1,N,0,51-01301,26,2,4,403,23748
1,1,9,1,5,0,19-01700,91,0,2,246,4302
2,2,6,2,6,0,29-01901,66,0,2,324,13326
2,N,5,2,N,1,32-00405,35,1,3,420,23232
2,N,6,2,8,0,24-01004,13,2,4,332,14925
2,5,3,2,4,0,17-03529,81,3,4,483,8105
1,6,5,0,0,0,30-00600,31,3,7,105,4797
2,1,5,0,3,0,06-08507,25,0,2,247,23758
2,1,9,1,8,0,30-00600,56,0,2,501,8689
1,2,1,0,4,0,51-51255,22,2,N,418,8910
2,3,4,0,9,0,08-00803,5,1,8,72,15771
1,6,7,1,0,0,17-03529,55,0,3,323,12400
2,6,3,0,2,0,36-04010,63,0,9,78,20076
1,2,1,2,5,0,17-03529,55,0,6,501,20588
2,6,2,2,2,0,17-03529,54,1,2,131,6246
1,1,3,1,4,0,24-01004,15,0,2,129,9880
1,4,1,1,5,0,01-01301,12,1,2,491,22937
2,1,7,2,0,0,32-00405,44,0,3,27,5359
1,1,2,2,5,0,06-08507,4,9,4,41,3531
2,3,8,0,8,4,36-04010,12,0,12,501,1000
2,1,3,0,8,0,30-00600,47,0,8,501,2416
2,6,2,0,8,0,06-08507,9,0,11,501,7724
1,1,9,2,3,0,38-00100,13,0,3,472,21502
2,1,2,1,7,0,38-00100,28,0,2,444,12940
1,6,3,0,8,0,51-51255,80,0,12,501,8754
1,1,1,2,3,2,36-03710,8,0,3,116,21796
1,1,1,1,1,0,30-00600,92,N,4,222,13413
2,6,9,2,N,4,08-00803,60,0,N,341,18973
1,N,9,2,6,1,17-03529,81,0,10,392,3997
1,1,5,1,5,0,06-08507,87,0,2,328,23478
1,3,5,2,7,0,38-00100,30,1,4,207,23599
1,6,5,0,1,0,26-02702,63,0,7,457,5481
1,1,7,2,2,0,13-04600,31,0,2,74,19055
2,6,6,0,1,0,28-01100,1,0,6,236,9059
2,1,8,1,4,0,06-08507,61,3,5,118,6381
2,5,5,1,3,0,06-07502,66,0,3,66,21515
2,N,9,1,N,0,30-00600,77,2,5,499,25646
2,4,2,2,6,0,08-00803,91,0,N,334,19260
1,1,9,2,8,0,01-01301,26,0,2,501,5291
1,1,2,1,6,0,19-01700,63,0,8,501,22288
2,4,6,1,7,0,06-07502,88,0,6,438,719
2,4,5,1,7,0,32-00405,65,0,N,458,20184
2,6,7,2,7,0,24-01004,10,0,N,371,27121
2,1,3,0,7,0,01-01301,16,0,7,501,12462
1,1,3,1,5,0,38-00100,50,0,2,349,15372
1,1,5,2,3,0,17-03529,30,0,2,479,14392
1,3,2,0,8,0,28-01100,2,2,8,306,11710
2,N,8,2,N,0,26-02702,0,3,10,332,12220
2,6,4,0,7,0,13-04600,55,0,10,501,9097
2,1,4,1,9,0,29-01901,63,2,4,501,21591
