,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
35,30,1,4,0,N,2,4,183,48-02515,8,1,30,0,N,4,183,100.0
36,42,4,1,3,5,1,9,501,48-02510,2,2,42,3,5,9,501,100.0
37,8,1,N,3,6,2,N,187,48-02515,8,2,8,3,6,N,187,100.0
38,13,4,N,2,4,1,N,501,48-02510,9,1,13,2,4,N,501,100.0
39,62,0,4,N,N,0,2,46,48-02515,2,1,62,N,N,2,46,100.0
40,43,0,6,0,4,2,5,148,48-02516,3,1,43,0,4,5,148,100.0
41,49,4,4,0,3,1,0,412,48-02507,1,2,49,0,3,0,412,100.0
42,69,0,3,0,N,1,7,451,48-02516,9,1,69,0,N,7,451,100.0
43,48,2,1,0,2,2,9,501,48-02516,1,1,48,0,2,9,501,100.0
44,41,1,4,1,2,2,4,116,48-02101,1,2,41,1,2,4,116,100.0
45,52,0,2,0,N,2,2,45,48-02510,6,2,52,0,N,2,45,100.0
46,75,1,4,0,2,2,2,59,48-02102,1,2,75,0,2,2,59,100.0
47,56,4,4,0,2,1,5,164,48-02101,1,2,56,0,2,5,164,100.0
48,77,0,4,0,N,1,3,109,48-02102,6,2,77,0,N,3,109,100.0
49,87,1,1,0,2,1,2,111,48-02515,9,2,87,0,2,2,111,100.0
50,65,1,6,0,N,1,9,501,48-02510,8,2,65,0,N,9,501,100.0
51,34,4,6,0,N,1,8,489,48-02101,1,2,34,0,N,8,489,100.0
52,39,1,4,2,5,2,3,393,48-02102,2,2,39,2,5,3,393,100.0
53,35,1,6,2,3,1,5,241,48-02101,3,1,35,2,3,5,241,100.0
54,36,0,5,0,6,1,5,257,48-02515,2,2,36,0,6,5,257,100.0
55,30,1,4,0,4,1,6,450,48-02101,8,2,30,0,4,6,450,100.0
56,13,1,N,2,5,2,N,393,48-02102,2,1,13,2,5,N,393,100.0
57,19,1,6,N,N,0,0,N,48-02102,8,2,19,N,N,0,N,100.0
58,69,0,1,0,2,1,3,162,48-02515,9,1,69,0,2,3,162,100.0
59,14,1,N,2,3,2,N,330,48-02101,9,2,14,2,3,N,330,100.0
60,14,1,N,3,6,1,N,109,48-02515,8,2,14,3,6,N,109,100.0
61,32,4,2,1,4,1,9,501,48-02510,6,2,32,1,4,9,501,100.0
62,59,0,4,N,N,0,3,85,48-02507,1,1,59,N,N,3,85,100.0
63,81,0,3,N,N,0,2,N,48-02510,2,2,81,N,N,2,N,100.0
64,22,1,6,1,4,2,0,317,48-02516,1,1,22,1,4,0,317,100.0
65,10,1,N,2,4,1,N,501,48-02510,8,2,10,2,4,N,501,100.0
66,48,2,1,2,7,1,4,476,48-02102,2,1,48,2,7,4,476,100.0
67,11,2,N,2,4,2,N,252,48-02515,1,2,11,2,4,N,252,100.0
68,19,0,6,1,5,2,3,338,48-02102,2,2,19,1,5,3,338,100.0
69,2,2,N,1,3,2,N,501,48-02510,1,1,2,1,3,N,501,100.0
70,27,4,1,2,4,2,4,335,48-02515,8,2,27,2,4,4,335,100.0
71,56,0,5,0,N,2,6,304,48-02102,1,1,56,0,N,6,304,100.0
72,35,1,5,2,3,2,5,226,48-02101,1,1,35,2,3,5,226,100.0
73,4,1,N,3,5,2,N,340,48-02510,8,1,4,3,5,N,340,100.0
74,49,0,1,0,3,1,8,501,48-02102,3,1,49,0,3,8,501,100.0
75,11,2,N,2,4,2,N,132,48-02510,1,2,11,2,4,N,132,100.0
76,37,4,1,0,2,1,8,501,48-02510,8,1,37,0,2,8,501,100.0
77,25,1,6,0,5,1,5,287,48-02516,8,2,25,0,5,5,287,100.0
78,53,1,5,0,2,1,1,211,48-02101,1,1,53,0,2,1,211,100.0
79,15,4,6,5,7,2,0,159,48-02516,1,1,15,5,7,0,159,100.0
80,37,0,6,1,2,2,5,171,48-02516,3,2,37,1,2,5,171,100.0
81,33,0,1,3,5,2,4,319,48-02507,8,2,33,3,5,4,319,100.0
82,31,4,6,0,2,1,3,245,48-02510,1,2,31,0,2,3,245,100.0
83,27,0,1,0,2,2,7,326,48-02515,2,1,27,0,2,7,326,100.0
84,55,1,5,0,2,2,6,430,48-02507,1,2,55,0,2,6,430,100.0
85,44,4,4,N,N,0,6,N,48-02515,1,1,44,N,N,6,N,100.0
86,30,2,1,2,4,1,0,196,48-02102,8,2,30,2,4,0,196,100.0
87,40,3,2,N,N,0,0,0,48-02101,1,1,40,N,N,0,0,100.0
88,50,0,1,0,2,2,6,448,48-02101,2,2,50,0,2,6,448,100.0
89,54,4,1,0,3,1,9,501,48-02101,8,1,54,0,3,9,501,100.0
90,40,4,2,0,2,1,0,140,48-02515,1,1,40,0,2,0,140,100.0
91,24,4,2,0,N,2,2,70,48-02102,1,2,24,0,N,2,70,100.0
92,75,1,3,0,N,2,3,122,48-02515,1,2,75,0,N,3,122,100.0
93,59,2,1,0,2,1,7,501,48-02510,8,1,59,0,2,7,501,100.0
94,29,1,2,0,4,2,3,501,48-02516,1,2,29,0,4,3,501,100.0
95,51,2,1,2,4,2,5,132,48-02510,1,1,51,2,4,5,132,100.0
96,22,3,6,0,2,2,2,147,48-02516,1,1,22,0,2,2,147,100.0
97,66,0,5,0,6,1,5,185,48-02101,2,2,66,0,6,5,185,100.0
98,88,1,1,0,2,1,3,111,48-02515,9,1,88,0,2,3,111,100.0
99,24,0,6,N,N,0,3,N,48-02515,2,2,24,N,N,3,N,100.0
100,33,4,4,N,N,0,0,N,48-02102,5,1,33,N,N,0,N,100.0
101,66,0,4,0,N,1,6,398,48-02507,9,2,66,0,N,6,398,100.0
102,6,4,N,2,4,2,N,321,48-02515,1,2,6,2,4,N,321,100.0
103,59,2,1,0,2,1,7,501,48-02101,1,1,59,0,2,7,501,100.0
104,31,0,4,0,4,1,1,381,48-02516,6,1,31,0,4,1,381,100.0
105,30,0,5,0,4,1,4,321,48-02510,2,1,30,0,4,4,321,100.0
106,3,1,N,1,3,1,N,365,48-02507,9,1,3,1,3,N,365,100.0
107,45,1,3,0,N,2,4,144,48-02101,1,2,45,0,N,4,144,100.0
108,20,0,6,0,3,1,0,501,48-02102,3,1,20,0,3,0,501,100.0
109,21,1,6,0,3,1,3,501,48-02510,9,1,21,0,3,3,501,100.0
110,65,1,4,0,N,1,3,110,48-02101,8,1,65,0,N,3,110,100.0
111,40,0,4,N,N,0,4,150,48-02516,2,1,40,N,N,4,150,100.0
112,44,0,5,1,2,1,5,172,48-02516,6,1,44,1,2,5,172,100.0
113,92,1,2,N,N,0,2,N,48-02515,1,2,92,N,N,2,N,100.0
114,42,1,1,3,5,2,5,317,48-02101,9,1,42,3,5,5,317,100.0
115,42,1,4,0,2,1,7,487,48-02515,8,1,42,0,2,7,487,100.0
116,26,1,1,1,3,2,2,162,48-02507,8,1,26,1,3,2,162,100.0
117,10,1,N,0,4,2,N,501,48-02516,2,1,10,0,4,N,501,100.0
118,28,4,6,0,2,1,4,234,48-02510,8,2,28,0,2,4,234,100.0
119,56,0,4,0,4,1,8,501,48-02510,6,2,56,0,4,8,501,100.0
120,65,0,3,0,5,1,1,214,48-02507,6,1,65,0,5,1,214,100.0
121,87,1,6,N,N,0,2,N,48-02510,1,2,87,N,N,2,N,100.0
122,5,4,N,3,5,1,N,264,48-02102,1,2,5,3,5,N,264,100.0
123,19,1,2,3,7,1,2,197,48-02102,8,2,19,3,7,2,197,100.0
124,40,2,1,0,2,2,6,501,48-02102,1,1,40,0,2,6,501,100.0
125,10,2,N,3,7,1,N,106,48-02102,3,2,10,3,7,N,106,100.0
126,47,0,1,2,4,2,2,317,48-02507,3,2,47,2,4,2,317,100.0
127,30,0,4,4,5,2,2,38,48-02507,9,2,30,4,5,2,38,100.0
128,80,0,2,N,N,0,3,N,48-02102,1,2,80,N,N,3,N,100.0
129,33,1,2,0,N,2,0,0,48-02102,1,2,33,0,N,0,0,100.0
130,9,4,N,2,4,2,N,321,48-02515,1,1,9,2,4,N,321,100.0
131,56,1,1,0,3,1,2,228,48-02101,5,2,56,0,3,2,228,100.0
132,34,4,1,0,2,1,7,327,48-02516,3,1,34,0,2,7,327,100.0
133,63,0,4,0,N,2,9,501,48-02515,6,2,63,0,N,9,501,100.0
134,24,0,6,0,4,1,2,330,48-02515,3,2,24,0,4,2,330,100.0
135,60,0,5,0,2,1,9,501,48-02507,1,2,60,0,2,9,501,100.0
136,25,0,1,1,3,2,0,154,48-02510,3,2,25,1,3,0,154,100.0
137,50,0,3,0,3,1,7,252,48-02510,6,2,50,0,3,7,252,100.0
138,60,0,6,N,N,0,3,106,48-02101,2,2,60,N,N,3,106,100.0
139,59,0,6,0,N,2,8,501,48-02510,7,1,59,0,N,8,501,100.0
140,30,0,2,N,N,0,4,N,48-02515,2,2,30,N,N,4,N,100.0
141,54,1,4,0,N,2,0,0,48-02515,2,2,54,0,N,0,0,100.0
142,48,4,5,N,N,0,3,N,48-02515,1,2,48,N,N,3,N,100.0
143,29,0,6,0,N,2,8,501,48-02515,6,1,29,0,N,8,501,100.0
144,72,0,3,0,N,1,5,213,48-02102,9,2,72,0,N,5,213,100.0
145,63,0,2,0,N,2,4,176,48-02101,2,2,63,0,N,4,176,100.0
146,69,1,4,0,N,2,6,371,48-02510,1,1,69,0,N,6,371,100.0
147,72,0,3,N,N,0,3,N,48-02515,2,1,72,N,N,3,N,100.0
148,16,1,6,2,4,2,2,501,48-02101,3,1,16,2,4,2,501,100.0
149,52,3,6,1,2,2,2,22,48-02507,2,1,52,1,2,2,22,100.0
150,53,0,2,0,2,1,7,303,48-02507,6,2,53,0,2,7,303,100.0
151,57,0,1,0,2,1,7,351,48-02510,7,2,57,0,2,7,351,100.0
152,52,1,1,0,2,1,0,178,48-02510,5,2,52,0,2,0,178,100.0
153,2,1,N,2,3,2,N,119,48-02101,1,2,2,2,3,N,119,100.0
154,20,1,2,1,5,1,3,292,48-02510,8,1,20,1,5,3,292,100.0
155,23,4,6,1,2,2,2,57,48-02507,1,2,23,1,2,2,57,100.0
156,19,2,6,3,7,1,0,106,48-02102,3,2,19,3,7,0,106,100.0
157,53,0,4,1,3,2,5,156,48-02102,2,2,53,1,3,5,156,100.0
158,13,0,N,2,4,1,N,292,48-02516,9,2,13,2,4,N,292,100.0
159,22,4,2,0,6,2,5,287,48-02510,6,1,22,0,6,5,287,100.0
